Areas,Cases,Incidence,Deaths,Mortality,Population,Year,Disease
Phetchaburi,320,69.33,1,0.22,461539,2003,Malaria
Prachuap Khiri Khan,899,183.29,2,0.41,490479,2003,Malaria
Samut Sakhon,16,3.59,0,0.0,445557,2003,Malaria
Samut Songkhram,5,2.44,0,0.0,204567,2003,Malaria
Zone:8,738,25.16,1,0.03,2933038,2003,Malaria
Chachoengsao,60,9.21,0,0.0,651130,2003,Malaria
Nakhon Nayok,10,3.98,0,0.0,251471,2003,Malaria
Prachin Buri,177,39.04,0,0.0,453379,2003,Malaria
Sa Kaeo,469,86.81,0,0.0,540274,2003,Malaria
Samut Prakan,22,2.12,1,0.1,1036784,2003,Malaria
Zone:9,2088,85.96,4,0.16,2429107,2003,Malaria
Chanthaburi,1345,264.35,1,0.2,508799,2003,Malaria
Chon Buri,84,7.35,2,0.17,1143498,2003,Malaria
Rayong,197,35.71,0,0.0,551652,2003,Malaria
Trat,462,205.19,1,0.44,225158,2003,Malaria
North-Eastern Region,1428,6.6,0,0.0,21634442,2003,Malaria
Zone:10,21,0.59,0,0.0,3579272,2003,Malaria
Loei,8,1.27,0,0.0,629836,2003,Malaria
Nong Bua Lam Phu,2,0.4,0,0.0,499257,2003,Malaria
Nong Khai,8,0.88,0,0.0,911409,2003,Malaria
Udon Thani,3,0.19,0,0.0,1538770,2003,Malaria
Zone:11,120,3.8,0,0.0,3157810,2003,Malaria
Kalasin,27,2.72,0,0.0,992407,2003,Malaria
Mukdahan,32,9.45,0,0.0,338675,2003,Malaria
Nakhon Phanom,31,4.33,0,0.0,715991,2003,Malaria
Sakon Nakhon,30,2.7,0,0.0,1110737,2003,Malaria
Zone:12,33,0.82,0,0.0,4035398,2003,Malaria
Khon Kaen,13,0.73,0,0.0,1769124,2003,Malaria
Maha Sarakham,1,0.11,0,0.0,943647,2003,Malaria
Roi Et,19,1.44,0,0.0,1322627,2003,Malaria
Zone:13,256,3.83,0,0.0,6676759,2003,Malaria
Buri Ram,30,1.94,0,0.0,1549894,2003,Malaria
Chaiyaphum,8,0.7,0,0.0,1137725,2003,Malaria
Nakhon Ratchasima,136,5.26,0,0.0,2586146,2003,Malaria
Surin,82,5.84,0,0.0,1402994,2003,Malaria
Zone:14,998,23.85,0,0.0,4185203,2003,Malaria
Amnat Charoen,8,2.16,0,0.0,370494,2003,Malaria
Si Sa Ket,269,18.4,0,0.0,1462254,2003,Malaria
Ubon Ratchathani,715,39.74,0,0.0,1799048,2003,Malaria
Yasothon,6,1.08,0,0.0,553407,2003,Malaria
South Region,6621,78.28,13,0.15,8457878,2003,Malaria
Zone:15,2358,150.51,7,0.45,1566662,2003,Malaria
Chumphon,839,176.46,3,0.63,475467,2003,Malaria
Ranong,704,431.11,4,2.45,163298,2003,Malaria
Surat Thani,815,87.83,0,0.0,927897,2003,Malaria
Zone:16,1335,50.52,0,0.0,2642568,2003,Malaria
Nakhon Si Thammarat,573,37.39,0,0.0,1532483,2003,Malaria
Phatthalung,23,4.56,0,0.0,504526,2003,Malaria
Trang,739,122.04,0,0.0,605559,2003,Malaria
Zone:17,867,96.8,6,0.67,895704,2003,Malaria
Krabi,429,112.54,0,0.0,381184,2003,Malaria
Phangnga,403,167.87,5,2.08,240062,2003,Malaria
Phuket,35,12.75,1,0.36,274458,2003,Malaria
Zone:18,1654,91.99,0,0.0,1797937,2003,Malaria
Narathiwat,89,12.64,0,0.0,704096,2003,Malaria
Pattani,67,10.61,0,0.0,631288,2003,Malaria
Yala,1498,323.85,0,0.0,462553,2003,Malaria
Zone:19,407,26.17,0,0.0,1555007,2003,Malaria
Satun,256,94.03,0,0.0,272252,2003,Malaria
Songkhla,151,11.77,0,0.0,1282755,2003,Malaria
Total,28131,45.23,71,0.11,62195878,2005,Malaria
North Region,7048,59.41,23,0.19,11862916,2005,Malaria
Zone:1,3500,61.09,8,0.14,5729312,2005,Malaria
Chiang Mai,630,38.41,1,0.06,1640390,2005,Malaria
Chiang Rai,111,9.1,2,0.16,1219732,2005,Malaria
Lampang,34,4.37,0,0.0,777827,2005,Malaria
Lamphun,50,12.35,1,0.25,404754,2005,Malaria
Mae Hong Son,2640,1061.64,4,1.61,248672,2005,Malaria
Nan,10,2.09,0,0.0,477917,2005,Malaria
Phayao,6,1.23,0,0.0,487616,2005,Malaria
Phrae,19,4.02,0,0.0,472404,2005,Malaria
Zone:2,3432,99.69,9,0.26,3442642,2005,Malaria
Phetchabun,19,1.9,0,0.0,1001820,2005,Malaria
Phitsanulok,19,2.26,0,0.0,841248,2005,Malaria
Sukhothai,65,10.64,0,0.0,610871,2005,Malaria
Tak,3315,638.68,9,1.73,519037,2005,Malaria
Uttaradit,14,2.98,0,0.0,469666,2005,Malaria
Zone:3,116,4.31,6,0.22,2690962,2005,Malaria
Kamphaeng Phet,58,7.97,2,0.27,727351,2005,Malaria
Nakhon Sawan,26,2.41,0,0.0,1077634,2005,Malaria
Phichit,0,0.0,0,0.0,559611,2005,Malaria
Uthai Thani,32,9.8,4,1.23,326366,2005,Malaria
Central Region,7522,36.58,27,0.13,20560399,2005,Malaria
Bangkok,708,12.54,1,0.02,5646543,2005,Malaria
Zone:4,78,2.81,2,0.07,2777019,2005,Malaria
Ang Thong,5,1.76,0,0.0,283373,2005,Malaria
Nonthaburi,29,3.03,0,0.0,957287,2005,Malaria
P.Nakhon S.Ayutthaya,4,0.54,0,0.0,743659,2005,Malaria
Pathum Thani,40,5.05,2,0.25,792700,2005,Malaria
Zone:5,34,1.78,0,0.0,1909368,2005,Malaria
Chai Nat,0,0.0,0,0.0,340812,2005,Malaria
Lop Buri,12,1.6,0,0.0,750718,2005,Malaria
Saraburi,22,3.67,0,0.0,598905,2005,Malaria
Sing Buri,0,0.0,0,0.0,218933,2005,Malaria
Zone:6,3544,107.97,6,0.18,3282327,2005,Malaria
Kanchanaburi,2645,323.26,4,0.49,818218,2005,Malaria
Nakhon Pathom,71,8.84,1,0.12,803489,2005,Malaria
Ratchaburi,810,98.87,1,0.12,819286,2005,Malaria
Suphan Buri,18,2.14,0,0.0,841334,2005,Malaria
Zone:7,1979,125.39,14,0.89,1578246,2005,Malaria
Phetchaburi,376,83.09,4,0.88,452506,2005,Malaria
Prachuap Khiri Khan,1459,301.92,10,2.07,483243,2005,Malaria
Samut Sakhon,120,26.82,0,0.0,447353,2005,Malaria
Samut Songkhram,24,12.3,0,0.0,195144,2005,Malaria
Zone:8,287,9.75,2,0.07,2943051,2005,Malaria
Chachoengsao,35,5.42,1,0.15,645521,2005,Malaria
Nakhon Nayok,7,2.8,0,0.0,249686,2005,Malaria
Prachin Buri,39,8.71,1,0.22,447783,2005,Malaria
Sa Kaeo,142,26.46,0,0.0,536591,2005,Malaria
Samut Prakan,64,6.02,0,0.0,1063470,2005,Malaria
Zone:9,892,36.8,2,0.08,2423845,2005,Malaria
Chanthaburi,388,78.21,1,0.2,496081,2005,Malaria
Chon Buri,131,11.32,0,0.0,1157709,2005,Malaria
Rayong,87,15.77,0,0.0,551512,2005,Malaria
Trat,286,130.87,1,0.46,218543,2005,Malaria
North-Eastern Region,644,3.02,3,0.01,21297778,2005,Malaria
Zone:10,15,0.43,0,0.0,3524138,2005,Malaria
Loei,4,0.65,0,0.0,611448,2005,Malaria
Nong Bua Lam Phu,1,0.2,0,0.0,495626,2005,Malaria
Nong Khai,4,0.45,0,0.0,895911,2005,Malaria
Udon Thani,6,0.39,0,0.0,1521153,2005,Malaria
Zone:11,88,2.84,1,0.03,3101003,2005,Malaria
Kalasin,15,1.54,1,0.1,972425,2005,Malaria
Mukdahan,42,12.6,0,0.0,333338,2005,Malaria
Nakhon Phanom,6,0.87,0,0.0,692377,2005,Malaria
Sakon Nakhon,25,2.27,0,0.0,1102863,2005,Malaria
Zone:12,16,0.4,0,0.0,3991075,2005,Malaria
Khon Kaen,10,0.57,0,0.0,1744646,2005,Malaria
Maha Sarakham,2,0.21,0,0.0,935967,2005,Malaria
Roi Et,4,0.31,0,0.0,1310462,2005,Malaria
Zone:13,233,3.55,2,0.03,6560991,2005,Malaria
Buri Ram,18,1.18,0,0.0,1527846,2005,Malaria
Chaiyaphum,7,0.63,0,0.0,1117026,2005,Malaria
Nakhon Ratchasima,37,1.45,2,0.08,2543054,2005,Malaria
Surin,171,12.45,0,0.0,1373065,2005,Malaria
Zone:14,292,7.09,0,0.0,4120571,2005,Malaria
Amnat Charoen,4,1.09,0,0.0,368153,2005,Malaria
Si Sa Ket,79,5.48,0,0.0,1442190,2005,Malaria
Ubon Ratchathani,206,11.65,0,0.0,1768935,2005,Malaria
Yasothon,3,0.55,0,0.0,541293,2005,Malaria
South Region,12917,152.42,18,0.21,8474785,2005,Malaria
Zone:15,5270,330.62,15,0.94,1593965,2005,Malaria
Chumphon,1217,256.8,1,0.21,473916,2005,Malaria
Ranong,2237,1262.08,11,6.21,177247,2005,Malaria
Surat Thani,1816,192.62,3,0.32,942802,2005,Malaria
Zone:16,587,22.57,0,0.0,2600847,2005,Malaria
Nakhon Si Thammarat,454,30.22,0,0.0,1502382,2005,Malaria
Phatthalung,15,3.0,0,0.0,499399,2005,Malaria
Trang,118,19.7,0,0.0,599066,2005,Malaria
Zone:17,1204,130.72,3,0.33,921037,2005,Malaria
Krabi,299,76.33,1,0.26,391709,2005,Malaria
Phangnga,803,334.23,2,0.83,240254,2005,Malaria
Phuket,102,35.29,0,0.0,289074,2005,Malaria
Zone:18,5639,314.81,0,0.0,1791264,2005,Malaria
Narathiwat,1574,225.78,0,0.0,697150,2005,Malaria
Pattani,288,45.56,0,0.0,632119,2005,Malaria
Yala,3777,817.54,0,0.0,461995,2005,Malaria
Zone:19,217,13.84,0,0.0,1567672,2005,Malaria
Satun,23,8.34,0,0.0,275706,2005,Malaria
Songkhla,194,15.02,0,0.0,1291966,2005,Malaria
Total,28962,46.25,51,0.08,62623416,2006,Malaria
North Region,8450,71.09,17,0.14,11887142,2006,Malaria
Zone:1,3751,65.25,7,0.12,5748673,2006,Malaria
Chiang Mai,363,21.94,6,0.36,1654154,2006,Malaria
Chiang Rai,85,6.94,0,0.0,1225386,2006,Malaria
Lampang,42,5.42,0,0.0,775259,2006,Malaria
Lamphun,65,16.04,0,0.0,405146,2006,Malaria
Mae Hong Son,3161,1242.57,0,0.0,254392,2006,Malaria
Nan,12,2.51,1,0.21,477871,2006,Malaria
Phayao,5,1.03,0,0.0,486554,2006,Malaria
Phrae,18,3.83,0,0.0,469911,2006,Malaria
Zone:2,4430,128.48,6,0.17,3448091,2006,Malaria
Phetchabun,46,4.59,2,0.2,1002388,2006,Malaria
Phitsanulok,21,2.49,2,0.24,842739,2006,Malaria
Sukhothai,44,7.22,0,0.0,609591,2006,Malaria
Tak,4299,818.95,2,0.38,524938,2006,Malaria
Uttaradit,20,4.27,0,0.0,468435,2006,Malaria
Zone:3,269,10.0,4,0.15,2690378,2006,Malaria
Kamphaeng Phet,147,20.18,2,0.27,728293,2006,Malaria
Nakhon Sawan,84,7.8,2,0.19,1076911,2006,Malaria
Phichit,1,0.18,0,0.0,558314,2006,Malaria
Uthai Thani,37,11.32,0,0.0,326860,2006,Malaria
Central Region,7708,37.01,19,0.09,20825142,2006,Malaria
Bangkok,299,5.27,0,0.0,5677455,2006,Malaria
Zone:4,66,2.31,1,0.03,2858658,2006,Malaria
Ang Thong,8,2.82,1,0.35,283861,2006,Malaria
Nonthaburi,26,2.64,0,0.0,985669,2006,Malaria
P.Nakhon S.Ayutthaya,2,0.27,0,0.0,750757,2006,Malaria
Pathum Thani,30,3.58,0,0.0,838371,2006,Malaria
Zone:5,29,1.51,0,0.0,1915186,2006,Malaria
Chai Nat,1,0.29,0,0.0,339568,2006,Malaria
Lop Buri,6,0.8,0,0.0,752364,2006,Malaria
Saraburi,20,3.3,0,0.0,605897,2006,Malaria
Sing Buri,2,0.92,0,0.0,217357,2006,Malaria
Zone:6,2887,87.08,5,0.15,3315213,2006,Malaria
Kanchanaburi,2452,295.31,3,0.36,830309,2006,Malaria
Nakhon Pathom,69,8.46,1,0.12,815433,2006,Malaria
Ratchaburi,299,36.19,1,0.12,826212,2006,Malaria
Suphan Buri,67,7.95,0,0.0,843259,2006,Malaria
Zone:7,1420,88.85,5,0.31,1598232,2006,Malaria
Phetchaburi,389,85.43,2,0.44,455332,2006,Malaria
Prachuap Khiri Khan,905,184.47,2,0.41,490607,2006,Malaria
Samut Sakhon,108,23.62,0,0.0,457264,2006,Malaria
Samut Songkhram,18,9.23,1,0.51,195029,2006,Malaria
Zone:8,512,17.16,1,0.03,2983258,2006,Malaria
Chachoengsao,97,14.9,0,0.0,650909,2006,Malaria
Nakhon Nayok,37,14.78,0,0.0,250392,2006,Malaria
Prachin Buri,62,13.73,0,0.0,451721,2006,Malaria
Sa Kaeo,251,46.68,0,0.0,537661,2006,Malaria
Samut Prakan,65,5.95,1,0.09,1092575,2006,Malaria
Zone:9,2495,100.72,7,0.28,2477140,2006,Malaria
Chanthaburi,1313,262.46,1,0.2,500275,2006,Malaria
Chon Buri,173,14.53,0,0.0,1190861,2006,Malaria
Rayong,165,29.13,1,0.18,566461,2006,Malaria
Trat,844,384.43,5,2.28,219543,2006,Malaria
North-Eastern Region,1314,6.15,3,0.01,21352480,2006,Malaria
Zone:10,24,0.68,1,0.03,3533061,2006,Malaria
Loei,6,0.98,1,0.16,612863,2006,Malaria
Nong Bua Lam Phu,2,0.4,0,0.0,496675,2006,Malaria
Nong Khai,5,0.56,0,0.0,897840,2006,Malaria
Udon Thani,11,0.72,0,0.0,1525683,2006,Malaria
Zone:11,68,2.19,0,0.0,3110390,2006,Malaria
Kalasin,13,1.33,0,0.0,974560,2006,Malaria
Mukdahan,13,3.88,0,0.0,334781,2006,Malaria
Nakhon Phanom,7,1.01,0,0.0,694473,2006,Malaria
Sakon Nakhon,35,3.16,0,0.0,1106576,2006,Malaria
Zone:12,16,0.4,0,0.0,3996666,2006,Malaria
Khon Kaen,8,0.46,0,0.0,1749021,2006,Malaria
Maha Sarakham,4,0.43,0,0.0,937285,2006,Malaria
Roi Et,4,0.31,0,0.0,1310360,2006,Malaria
Zone:13,347,5.27,0,0.0,6578271,2006,Malaria
Buri Ram,19,1.24,0,0.0,1534076,2006,Malaria
Chaiyaphum,11,0.98,0,0.0,1118040,2006,Malaria
Nakhon Ratchasima,51,2.0,0,0.0,2551176,2006,Malaria
Surin,266,19.35,0,0.0,1374979,2006,Malaria
Zone:14,859,20.78,2,0.05,4134092,2006,Malaria
Amnat Charoen,8,2.17,0,0.0,368863,2006,Malaria
Si Sa Ket,334,23.11,2,0.14,1445230,2006,Malaria
Ubon Ratchathani,506,28.44,0,0.0,1778922,2006,Malaria
Yasothon,11,2.03,0,0.0,541077,2006,Malaria
South Region,11490,134.25,12,0.14,8558652,2006,Malaria
Zone:15,4355,270.43,8,0.5,1610374,2006,Malaria
Chumphon,1038,217.44,1,0.21,477364,2006,Malaria
Ranong,2988,1669.4,5,2.79,178986,2006,Malaria
Surat Thani,329,34.49,2,0.21,954024,2006,Malaria
Zone:16,258,9.87,0,0.0,2614100,2006,Malaria
Nakhon Si Thammarat,230,15.26,0,0.0,1507440,2006,Malaria
Phatthalung,1,0.2,0,0.0,501912,2006,Malaria
Trang,27,4.46,0,0.0,604748,2006,Malaria
Zone:17,547,58.23,4,0.43,939424,2006,Malaria
Krabi,111,27.78,0,0.0,399514,2006,Malaria
Phangnga,370,152.0,4,1.64,243419,2006,Malaria
Phuket,66,22.26,0,0.0,296491,2006,Malaria
Zone:18,4977,275.72,0,0.0,1805088,2006,Malaria
Narathiwat,1562,221.92,0,0.0,703848,2006,Malaria
Pattani,168,26.45,0,0.0,635053,2006,Malaria
Yala,3247,696.5,0,0.0,466187,2006,Malaria
Zone:19,1353,85.11,0,0.0,1589666,2006,Malaria
Satun,3,1.07,0,0.0,279705,2006,Malaria
Songkhla,1350,103.06,0,0.0,1309961,2006,Malaria
Total,30889,49.08,38,0.06,62933515,2007,Malaria
North Region,4983,41.94,7,0.06,11881352,2007,Malaria
Zone:1,2478,43.09,4,0.07,5750312,2007,Malaria
Chiang Mai,183,11.02,1,0.06,1661349,2007,Malaria
Chiang Rai,64,5.22,0,0.0,1225364,2007,Malaria
Lampang,19,2.46,0,0.0,772202,2007,Malaria
Lamphun,28,6.91,0,0.0,405361,2007,Malaria
Mae Hong Son,2160,847.09,3,1.18,254990,2007,Malaria
Nan,4,0.84,0,0.0,477522,2007,Malaria
Phayao,11,2.26,0,0.0,486399,2007,Malaria
Phrae,9,1.93,0,0.0,467125,2007,Malaria
Zone:2,2351,68.23,2,0.06,3445764,2007,Malaria
Phetchabun,8,0.8,0,0.0,999924,2007,Malaria
Phitsanulok,34,4.03,2,0.24,843096,2007,Malaria
Sukhothai,26,4.28,0,0.0,607061,2007,Malaria
Tak,2279,430.57,0,0.0,529303,2007,Malaria
Uttaradit,4,0.86,0,0.0,466380,2007,Malaria
Zone:3,154,5.73,1,0.04,2685276,2007,Malaria
Kamphaeng Phet,119,16.37,1,0.14,727158,2007,Malaria
Nakhon Sawan,21,1.95,0,0.0,1074849,2007,Malaria
Phichit,3,0.54,0,0.0,556287,2007,Malaria
Uthai Thani,11,3.36,0,0.0,326982,2007,Malaria
Central Region,6120,29.08,21,0.1,21043273,2007,Malaria
Bangkok,162,2.84,0,0.0,5706103,2007,Malaria
Zone:4,64,2.18,0,0.0,2932544,2007,Malaria
Ang Thong,3,1.06,0,0.0,284175,2007,Malaria
Nonthaburi,38,3.76,0,0.0,1011624,2007,Malaria
P.Nakhon S.Ayutthaya,5,0.66,0,0.0,757654,2007,Malaria
Pathum Thani,18,2.05,0,0.0,879091,2007,Malaria
Zone:5,20,1.04,1,0.05,1918492,2007,Malaria
Chai Nat,4,1.18,1,0.3,338077,2007,Malaria
Lop Buri,6,0.8,0,0.0,751298,2007,Malaria
Saraburi,10,1.63,0,0.0,612806,2007,Malaria
Sing Buri,0,0.0,0,0.0,216311,2007,Malaria
Zone:6,2395,71.82,6,0.18,3334732,2007,Malaria
Kanchanaburi,1979,237.04,6,0.72,834865,2007,Malaria
Nakhon Pathom,37,4.48,0,0.0,826438,2007,Malaria
Ratchaburi,350,42.16,0,0.0,830184,2007,Malaria
Suphan Buri,29,3.44,0,0.0,843245,2007,Malaria
Zone:7,1464,90.84,9,0.56,1611697,2007,Malaria
Phetchaburi,273,59.82,4,0.88,456371,2007,Malaria
Prachuap Khiri Khan,1091,220.63,4,0.81,494502,2007,Malaria
Samut Sakhon,91,19.52,1,0.21,466222,2007,Malaria
Samut Songkhram,9,4.62,0,0.0,194602,2007,Malaria
Zone:8,446,14.79,0,0.0,3016265,2007,Malaria
Chachoengsao,44,6.7,0,0.0,656586,2007,Malaria
Nakhon Nayok,7,2.81,0,0.0,249250,2007,Malaria
Prachin Buri,70,15.4,0,0.0,454404,2007,Malaria
Sa Kaeo,253,46.96,0,0.0,538741,2007,Malaria
Samut Prakan,72,6.44,0,0.0,1117284,2007,Malaria
Zone:9,1569,62.18,5,0.2,2523440,2007,Malaria
Chanthaburi,671,133.35,4,0.79,503197,2007,Malaria
Chon Buri,217,17.77,0,0.0,1221369,2007,Malaria
Rayong,277,47.87,0,0.0,578628,2007,Malaria
Trat,404,183.43,1,0.45,220246,2007,Malaria
North-Eastern Region,802,3.75,2,0.01,21381249,2007,Malaria
Zone:10,18,0.51,0,0.0,3541793,2007,Malaria
Loei,1,0.16,0,0.0,614421,2007,Malaria
Nong Bua Lam Phu,0,0.0,0,0.0,497148,2007,Malaria
Nong Khai,9,1.0,0,0.0,901100,2007,Malaria
Udon Thani,8,0.52,0,0.0,1529124,2007,Malaria
Zone:11,40,1.28,1,0.03,3119599,2007,Malaria
Kalasin,4,0.41,0,0.0,976536,2007,Malaria
Mukdahan,21,6.25,0,0.0,335778,2007,Malaria
Nakhon Phanom,5,0.72,0,0.0,696229,2007,Malaria
Sakon Nakhon,10,0.9,1,0.09,1111056,2007,Malaria
Zone:12,21,0.53,1,0.03,3997622,2007,Malaria
Khon Kaen,9,0.51,0,0.0,1751458,2007,Malaria
Maha Sarakham,3,0.32,0,0.0,936846,2007,Malaria
Roi Et,9,0.69,1,0.08,1309318,2007,Malaria
Zone:13,135,2.05,0,0.0,6583974,2007,Malaria
Buri Ram,7,0.46,0,0.0,1536396,2007,Malaria
Chaiyaphum,9,0.8,0,0.0,1119372,2007,Malaria
Nakhon Ratchasima,29,1.14,0,0.0,2554241,2007,Malaria
Surin,90,6.55,0,0.0,1373965,2007,Malaria
Zone:14,588,14.21,0,0.0,4138261,2007,Malaria
Amnat Charoen,7,1.9,0,0.0,368925,2007,Malaria
Si Sa Ket,169,11.7,0,0.0,1444748,2007,Malaria
Ubon Ratchathani,401,22.47,0,0.0,1784372,2007,Malaria
Yasothon,11,2.04,0,0.0,540216,2007,Malaria
South Region,18984,220.04,8,0.09,8627641,2007,Malaria
Zone:15,5472,336.53,8,0.49,1626011,2007,Malaria
Chumphon,1570,326.99,2,0.42,480131,2007,Malaria
Ranong,3322,1842.29,3,1.66,180319,2007,Malaria
Surat Thani,580,60.07,3,0.31,965561,2007,Malaria
Zone:16,342,13.05,0,0.0,2620564,2007,Malaria
Nakhon Si Thammarat,328,21.74,0,0.0,1508729,2007,Malaria
Phatthalung,3,0.6,0,0.0,502943,2007,Malaria
Trang,11,1.81,0,0.0,608892,2007,Malaria
Zone:17,658,68.45,0,0.0,961258,2007,Malaria
Krabi,76,18.67,0,0.0,406999,2007,Malaria
Phangnga,494,200.7,0,0.0,246141,2007,Malaria
Phuket,88,28.56,0,0.0,308118,2007,Malaria
Zone:18,8336,459.14,0,0.0,1815585,2007,Malaria
Narathiwat,1312,184.96,0,0.0,709345,2007,Malaria
Pattani,530,83.23,0,0.0,636768,2007,Malaria
Yala,6494,1383.26,0,0.0,469472,2007,Malaria
Zone:19,4176,260.31,0,0.0,1604223,2007,Malaria
Satun,36,12.72,0,0.0,283014,2007,Malaria
Songkhla,4140,313.35,0,0.0,1321209,2007,Malaria
Total,28902,45.72,36,0.06,63214022,2008,Malaria
Central Region,6230,29.35,16,0.08,21226352,2008,Malaria
Bangkok,173,3.03,0,0.0,5713566,2008,Malaria
Zone:1,166,4.98,0,0.0,3335057,2008,Malaria
Nonthaburi,16,1.54,0,0.0,1038392,2008,Malaria
P.Nakhon S.Ayutthaya,9,1.18,0,0.0,764919,2008,Malaria
Pathum Thani,31,3.4,0,0.0,913047,2008,Malaria
Saraburi,110,17.78,0,0.0,618699,2008,Malaria
Zone:2,27,1.7,0,0.0,1588582,2008,Malaria
Ang Thong,5,1.76,0,0.0,284619,2008,Malaria
Chai Nat,6,1.78,0,0.0,336550,2008,Malaria
Lop Buri,15,2.0,0,0.0,751811,2008,Malaria
Sing Buri,1,0.46,0,0.0,215602,2008,Malaria
Zone:3,350,11.49,2,0.07,3046070,2008,Malaria
Chachoengsao,30,4.53,0,0.0,661898,2008,Malaria
Nakhon Nayok,15,6.01,0,0.0,249625,2008,Malaria
Prachin Buri,19,4.16,1,0.22,457184,2008,Malaria
Sa Kaeo,217,40.16,1,0.19,540281,2008,Malaria
Samut Prakan,69,6.07,0,0.0,1137082,2008,Malaria
Zone:4,3056,91.15,6,0.18,3352570,2008,Malaria
Kanchanaburi,2158,257.49,6,0.72,838094,2008,Malaria
Nakhon Pathom,34,4.06,0,0.0,837285,2008,Malaria
Ratchaburi,842,101.0,0,0.0,833650,2008,Malaria
Suphan Buri,22,2.61,0,0.0,843541,2008,Malaria
Zone:5,882,54.34,5,0.31,1623176,2008,Malaria
Phetchaburi,193,42.18,3,0.66,457518,2008,Malaria
Prachuap Khiri Khan,649,130.46,2,0.4,497483,2008,Malaria
Samut Sakhon,26,5.48,0,0.0,474041,2008,Malaria
Samut Songkhram,14,7.21,0,0.0,194134,2008,Malaria
Zone:9,1576,61.39,3,0.12,2567331,2008,Malaria
Chanthaburi,947,187.15,2,0.4,506012,2008,Malaria
Chon Buri,135,10.81,0,0.0,1249067,2008,Malaria
Rayong,168,28.42,1,0.17,591067,2008,Malaria
Trat,326,147.39,0,0.0,221185,2008,Malaria
South Region,11837,136.09,10,0.11,8698196,2008,Malaria
Zone:6,1972,56.77,4,0.12,3473895,2008,Malaria
Chumphon,1212,250.93,1,0.21,483011,2008,Malaria
Nakhon Si Thammarat,188,12.45,3,0.2,1510081,2008,Malaria
Phatthalung,17,3.37,0,0.0,503847,2008,Malaria
Surat Thani,555,56.81,0,0.0,976956,2008,Malaria
Zone:7,2657,149.38,5,0.28,1778692,2008,Malaria
Krabi,131,31.59,1,0.24,414670,2008,Malaria
Phangnga,631,254.01,0,0.0,248411,2008,Malaria
Phuket,101,31.44,0,0.0,321252,2008,Malaria
Ranong,1778,978.22,4,2.2,181758,2008,Malaria
Trang,16,2.61,0,0.0,612601,2008,Malaria
Zone:8,7208,209.19,1,0.03,3445609,2008,Malaria
Narathiwat,1652,230.82,0,0.0,715724,2008,Malaria
Pattani,261,40.78,0,0.0,639988,2008,Malaria
Satun,123,42.94,0,0.0,286446,2008,Malaria
Songkhla,805,60.51,1,0.08,1330342,2008,Malaria
Yala,4367,923.04,0,0.0,473109,2008,Malaria
