Areas,Age,Cases,Year,Disease
Total,Total,3296,2015,Syphilis
ZONE:00,Total,876,2015,Syphilis
Bangkok,Total,876,2015,Syphilis
ZONE:01,Total,380,2015,Syphilis
Chiang Mai,Total,181,2015,Syphilis
Chiang Rai,Total,108,2015,Syphilis
Lampang,Total,14,2015,Syphilis
Lamphun,Total,16,2015,Syphilis
Mae Hong Son,Total,3,2015,Syphilis
Nan,Total,30,2015,Syphilis
Phayao,Total,16,2015,Syphilis
Phrae,Total,12,2015,Syphilis
ZONE:02,Total,214,2015,Syphilis
Phetchabun,Total,68,2015,Syphilis
Phitsanulok,Total,70,2015,Syphilis
Sukhothai,Total,15,2015,Syphilis
Tak,Total,38,2015,Syphilis
Uttaradit,Total,23,2015,Syphilis
ZONE:03,Total,135,2015,Syphilis
Chai Nat,Total,9,2015,Syphilis
Kamphaeng Phet,Total,42,2015,Syphilis
Nakhon Sawan,Total,60,2015,Syphilis
Phichit,Total,20,2015,Syphilis
Uthai Thani,Total,4,2015,Syphilis
ZONE:04,Total,211,2015,Syphilis
Ang Thong,Total,4,2015,Syphilis
Lop Buri,Total,61,2015,Syphilis
Nakhon Nayok,Total,5,2015,Syphilis
Nonthaburi,Total,28,2015,Syphilis
P.Nakhon S.Ayutthaya,Total,22,2015,Syphilis
Pathum Thani,Total,72,2015,Syphilis
Saraburi,Total,12,2015,Syphilis
Sing Buri,Total,7,2015,Syphilis
ZONE:05,Total,128,2015,Syphilis
Kanchanaburi,Total,17,2015,Syphilis
Nakhon Pathom,Total,15,2015,Syphilis
Phetchaburi,Total,21,2015,Syphilis
Prachuap Khiri Khan,Total,12,2015,Syphilis
Ratchaburi,Total,15,2015,Syphilis
Samut Sakhon,Total,27,2015,Syphilis
Samut Songkhram,Total,0,2015,Syphilis
Suphan Buri,Total,21,2015,Syphilis
ZONE:06,Total,438,2015,Syphilis
Chachoengsao,Total,39,2015,Syphilis
Chanthaburi,Total,55,2015,Syphilis
Chon Buri,Total,73,2015,Syphilis
Prachin Buri,Total,38,2015,Syphilis
Rayong,Total,49,2015,Syphilis
Sa Kaeo,Total,6,2015,Syphilis
Samut Prakan,Total,151,2015,Syphilis
Trat,Total,27,2015,Syphilis
ZONE:07,Total,69,2015,Syphilis
Kalasin,Total,27,2015,Syphilis
Khon Kaen,Total,0,2015,Syphilis
Maha Sarakham,Total,29,2015,Syphilis
Roi Et,Total,13,2015,Syphilis
ZONE:08,Total,120,2015,Syphilis
Bungkan,Total,5,2015,Syphilis
Loei,Total,21,2015,Syphilis
Nakhon Phanom,Total,10,2015,Syphilis
Nong Bua Lam Phu,Total,8,2015,Syphilis
Nong Khai,Total,29,2015,Syphilis
Sakon Nakhon,Total,8,2015,Syphilis
Udon Thani,Total,39,2015,Syphilis
ZONE:09,Total,150,2015,Syphilis
Buri Ram,Total,47,2015,Syphilis
Chaiyaphum,Total,32,2015,Syphilis
Nakhon Ratchasima,Total,56,2015,Syphilis
Surin,Total,15,2015,Syphilis
ZONE:10,Total,236,2015,Syphilis
Amnat Charoen,Total,12,2015,Syphilis
Mukdahan,Total,7,2015,Syphilis
Si Sa Ket,Total,135,2015,Syphilis
Ubon Ratchathani,Total,78,2015,Syphilis
Yasothon,Total,4,2015,Syphilis
ZONE:11,Total,265,2015,Syphilis
Chumphon,Total,21,2015,Syphilis
Krabi,Total,9,2015,Syphilis
Nakhon Si Thammarat,Total,49,2015,Syphilis
Phangnga,Total,11,2015,Syphilis
Phuket,Total,17,2015,Syphilis
Ranong,Total,9,2015,Syphilis
Surat Thani,Total,149,2015,Syphilis
ZONE:12,Total,74,2015,Syphilis
Narathiwat,Total,13,2015,Syphilis
Pattani,Total,3,2015,Syphilis
Phatthalung,Total,25,2015,Syphilis
Satun,Total,6,2015,Syphilis
Songkhla,Total,0,2015,Syphilis
Trang,Total,24,2015,Syphilis
Yala,Total,3,2015,Syphilis
Total,0,37,2015,Syphilis
ZONE:00,0,7,2015,Syphilis
Bangkok,0,7,2015,Syphilis
ZONE:01,0,1,2015,Syphilis
Chiang Mai,0,0,2015,Syphilis
Chiang Rai,0,0,2015,Syphilis
