Areas,Age,Cases,Year,Disease
Total,Total,13878,2020,TB Total
ZONE:01,Total,1796,2020,TB Total
Chiang Mai,Total,596,2020,TB Total
Chiang Rai,Total,13,2020,TB Total
Lampang,Total,16,2020,TB Total
Lamphun,Total,2,2020,TB Total
Mae Hong Son,Total,17,2020,TB Total
Nan,Total,386,2020,TB Total
Phayao,Total,369,2020,TB Total
Phrae,Total,397,2020,TB Total
ZONE:02,Total,403,2020,TB Total
Phetchabun,Total,35,2020,TB Total
Phitsanulok,Total,28,2020,TB Total
Sukhothai,Total,188,2020,TB Total
Tak,Total,136,2020,TB Total
Uttaradit,Total,16,2020,TB Total
ZONE:03,Total,132,2020,TB Total
Chai Nat,Total,0,2020,TB Total
Kamphaeng Phet,Total,41,2020,TB Total
Nakhon Sawan,Total,91,2020,TB Total
Phichit,Total,0,2020,TB Total
Uthai Thani,Total,0,2020,TB Total
ZONE:04,Total,246,2020,TB Total
Ang Thong,Total,21,2020,TB Total
Lop Buri,Total,44,2020,TB Total
Nakhon Nayok,Total,11,2020,TB Total
Nonthaburi,Total,3,2020,TB Total
P.Nakhon S.Ayutthaya,Total,10,2020,TB Total
Pathum Thani,Total,7,2020,TB Total
Saraburi,Total,98,2020,TB Total
Sing Buri,Total,52,2020,TB Total
ZONE:05,Total,771,2020,TB Total
Kanchanaburi,Total,32,2020,TB Total
Nakhon Pathom,Total,0,2020,TB Total
Phetchaburi,Total,83,2020,TB Total
Prachuap Khiri Khan,Total,311,2020,TB Total
Ratchaburi,Total,150,2020,TB Total
Samut Sakhon,Total,79,2020,TB Total
Samut Songkhram,Total,0,2020,TB Total
Suphan Buri,Total,116,2020,TB Total
ZONE:06,Total,1842,2020,TB Total
Chachoengsao,Total,280,2020,TB Total
Chanthaburi,Total,256,2020,TB Total
Chon Buri,Total,73,2020,TB Total
Prachin Buri,Total,377,2020,TB Total
Rayong,Total,39,2020,TB Total
Sa Kaeo,Total,118,2020,TB Total
Samut Prakan,Total,672,2020,TB Total
Trat,Total,27,2020,TB Total
ZONE:07,Total,1886,2020,TB Total
Kalasin,Total,6,2020,TB Total
Khon Kaen,Total,1005,2020,TB Total
Maha Sarakham,Total,36,2020,TB Total
Roi Et,Total,839,2020,TB Total
ZONE:08,Total,1255,2020,TB Total
Bungkan,Total,170,2020,TB Total
Loei,Total,9,2020,TB Total
Nakhon Phanom,Total,212,2020,TB Total
Nong Bua Lam Phu,Total,2,2020,TB Total
Nong Khai,Total,608,2020,TB Total
Sakon Nakhon,Total,34,2020,TB Total
Udon Thani,Total,220,2020,TB Total
ZONE:09,Total,315,2020,TB Total
Buri Ram,Total,192,2020,TB Total
Chaiyaphum,Total,89,2020,TB Total
Nakhon Ratchasima,Total,22,2020,TB Total
Surin,Total,12,2020,TB Total
ZONE:10,Total,2545,2020,TB Total
Amnat Charoen,Total,170,2020,TB Total
Mukdahan,Total,45,2020,TB Total
Si Sa Ket,Total,1490,2020,TB Total
Ubon Ratchathani,Total,597,2020,TB Total
Yasothon,Total,243,2020,TB Total
ZONE:11,Total,566,2020,TB Total
Chumphon,Total,7,2020,TB Total
Krabi,Total,17,2020,TB Total
Nakhon Si Thammarat,Total,49,2020,TB Total
Phangnga,Total,43,2020,TB Total
Phuket,Total,2,2020,TB Total
Ranong,Total,360,2020,TB Total
Surat Thani,Total,88,2020,TB Total
ZONE:12,Total,1381,2020,TB Total
Narathiwat,Total,56,2020,TB Total
Pattani,Total,97,2020,TB Total
Phatthalung,Total,208,2020,TB Total
Satun,Total,134,2020,TB Total
Songkhla,Total,685,2020,TB Total
Trang,Total,0,2020,TB Total
Yala,Total,201,2020,TB Total
ZONE:13,Total,740,2020,TB Total
Bangkok,Total,740,2020,TB Total
Total,0,3,2020,TB Total
ZONE:01,0,0,2020,TB Total
Chiang Mai,0,0,2020,TB Total
Chiang Rai,0,0,2020,TB Total
Lampang,0,0,2020,TB Total
Lamphun,0,0,2020,TB Total
Mae Hong Son,0,0,2020,TB Total
Nan,0,0,2020,TB Total
Phayao,0,0,2020,TB Total
Phrae,0,0,2020,TB Total
ZONE:02,0,0,2020,TB Total
Phetchabun,0,0,2020,TB Total
Phitsanulok,0,0,2020,TB Total
Sukhothai,0,0,2020,TB Total
Tak,0,0,2020,TB Total
Uttaradit,0,0,2020,TB Total
ZONE:03,0,0,2020,TB Total
Chai Nat,0,0,2020,TB Total
Kamphaeng Phet,0,0,2020,TB Total
Nakhon Sawan,0,0,2020,TB Total
Phichit,0,0,2020,TB Total
