Areas,Age,Cases,Year,Disease
Total,Total,0,2020,Genital Molluscum Contagiosum
ZONE:01,Total,0,2020,Genital Molluscum Contagiosum
Chiang Mai,Total,0,2020,Genital Molluscum Contagiosum
Chiang Rai,Total,0,2020,Genital Molluscum Contagiosum
Lampang,Total,0,2020,Genital Molluscum Contagiosum
Lamphun,Total,0,2020,Genital Molluscum Contagiosum
Mae Hong Son,Total,0,2020,Genital Molluscum Contagiosum
Nan,Total,0,2020,Genital Molluscum Contagiosum
Phayao,Total,0,2020,Genital Molluscum Contagiosum
Phrae,Total,0,2020,Genital Molluscum Contagiosum
ZONE:02,Total,0,2020,Genital Molluscum Contagiosum
Phetchabun,Total,0,2020,Genital Molluscum Contagiosum
Phitsanulok,Total,0,2020,Genital Molluscum Contagiosum
Sukhothai,Total,0,2020,Genital Molluscum Contagiosum
Tak,Total,0,2020,Genital Molluscum Contagiosum
Uttaradit,Total,0,2020,Genital Molluscum Contagiosum
ZONE:03,Total,0,2020,Genital Molluscum Contagiosum
Chai Nat,Total,0,2020,Genital Molluscum Contagiosum
Kamphaeng Phet,Total,0,2020,Genital Molluscum Contagiosum
Nakhon Sawan,Total,0,2020,Genital Molluscum Contagiosum
Phichit,Total,0,2020,Genital Molluscum Contagiosum
Uthai Thani,Total,0,2020,Genital Molluscum Contagiosum
ZONE:04,Total,0,2020,Genital Molluscum Contagiosum
Ang Thong,Total,0,2020,Genital Molluscum Contagiosum
Lop Buri,Total,0,2020,Genital Molluscum Contagiosum
Nakhon Nayok,Total,0,2020,Genital Molluscum Contagiosum
Nonthaburi,Total,0,2020,Genital Molluscum Contagiosum
P.Nakhon S.Ayutthaya,Total,0,2020,Genital Molluscum Contagiosum
Pathum Thani,Total,0,2020,Genital Molluscum Contagiosum
Saraburi,Total,0,2020,Genital Molluscum Contagiosum
Sing Buri,Total,0,2020,Genital Molluscum Contagiosum
ZONE:05,Total,0,2020,Genital Molluscum Contagiosum
Kanchanaburi,Total,0,2020,Genital Molluscum Contagiosum
Nakhon Pathom,Total,0,2020,Genital Molluscum Contagiosum
Phetchaburi,Total,0,2020,Genital Molluscum Contagiosum
Prachuap Khiri Khan,Total,0,2020,Genital Molluscum Contagiosum
Ratchaburi,Total,0,2020,Genital Molluscum Contagiosum
Samut Sakhon,Total,0,2020,Genital Molluscum Contagiosum
Samut Songkhram,Total,0,2020,Genital Molluscum Contagiosum
Suphan Buri,Total,0,2020,Genital Molluscum Contagiosum
ZONE:06,Total,0,2020,Genital Molluscum Contagiosum
Chachoengsao,Total,0,2020,Genital Molluscum Contagiosum
Chanthaburi,Total,0,2020,Genital Molluscum Contagiosum
Chon Buri,Total,0,2020,Genital Molluscum Contagiosum
Prachin Buri,Total,0,2020,Genital Molluscum Contagiosum
Rayong,Total,0,2020,Genital Molluscum Contagiosum
Sa Kaeo,Total,0,2020,Genital Molluscum Contagiosum
Samut Prakan,Total,0,2020,Genital Molluscum Contagiosum
Trat,Total,0,2020,Genital Molluscum Contagiosum
ZONE:07,Total,0,2020,Genital Molluscum Contagiosum
Kalasin,Total,0,2020,Genital Molluscum Contagiosum
Khon Kaen,Total,0,2020,Genital Molluscum Contagiosum
Maha Sarakham,Total,0,2020,Genital Molluscum Contagiosum
Roi Et,Total,0,2020,Genital Molluscum Contagiosum
ZONE:08,Total,0,2020,Genital Molluscum Contagiosum
Bungkan,Total,0,2020,Genital Molluscum Contagiosum
Loei,Total,0,2020,Genital Molluscum Contagiosum
Nakhon Phanom,Total,0,2020,Genital Molluscum Contagiosum
Nong Bua Lam Phu,Total,0,2020,Genital Molluscum Contagiosum
Nong Khai,Total,0,2020,Genital Molluscum Contagiosum
Sakon Nakhon,Total,0,2020,Genital Molluscum Contagiosum
Udon Thani,Total,0,2020,Genital Molluscum Contagiosum
ZONE:09,Total,0,2020,Genital Molluscum Contagiosum
Buri Ram,Total,0,2020,Genital Molluscum Contagiosum
Chaiyaphum,Total,0,2020,Genital Molluscum Contagiosum
Nakhon Ratchasima,Total,0,2020,Genital Molluscum Contagiosum
Surin,Total,0,2020,Genital Molluscum Contagiosum
ZONE:10,Total,0,2020,Genital Molluscum Contagiosum
Amnat Charoen,Total,0,2020,Genital Molluscum Contagiosum
Mukdahan,Total,0,2020,Genital Molluscum Contagiosum
Si Sa Ket,Total,0,2020,Genital Molluscum Contagiosum
Ubon Ratchathani,Total,0,2020,Genital Molluscum Contagiosum
Yasothon,Total,0,2020,Genital Molluscum Contagiosum
ZONE:11,Total,0,2020,Genital Molluscum Contagiosum
Chumphon,Total,0,2020,Genital Molluscum Contagiosum
Krabi,Total,0,2020,Genital Molluscum Contagiosum
Nakhon Si Thammarat,Total,0,2020,Genital Molluscum Contagiosum
Phangnga,Total,0,2020,Genital Molluscum Contagiosum
Phuket,Total,0,2020,Genital Molluscum Contagiosum
Ranong,Total,0,2020,Genital Molluscum Contagiosum
Surat Thani,Total,0,2020,Genital Molluscum Contagiosum
ZONE:12,Total,0,2020,Genital Molluscum Contagiosum
Narathiwat,Total,0,2020,Genital Molluscum Contagiosum
Pattani,Total,0,2020,Genital Molluscum Contagiosum
Phatthalung,Total,0,2020,Genital Molluscum Contagiosum
Satun,Total,0,2020,Genital Molluscum Contagiosum
Songkhla,Total,0,2020,Genital Molluscum Contagiosum
Trang,Total,0,2020,Genital Molluscum Contagiosum
Yala,Total,0,2020,Genital Molluscum Contagiosum
ZONE:13,Total,0,2020,Genital Molluscum Contagiosum
Bangkok,Total,0,2020,Genital Molluscum Contagiosum
Total,0,0,2020,Genital Molluscum Contagiosum
ZONE:01,0,0,2020,Genital Molluscum Contagiosum
Chiang Mai,0,0,2020,Genital Molluscum Contagiosum
Chiang Rai,0,0,2020,Genital Molluscum Contagiosum
Lampang,0,0,2020,Genital Molluscum Contagiosum
Lamphun,0,0,2020,Genital Molluscum Contagiosum
Mae Hong Son,0,0,2020,Genital Molluscum Contagiosum
Nan,0,0,2020,Genital Molluscum Contagiosum
Phayao,0,0,2020,Genital Molluscum Contagiosum
Phrae,0,0,2020,Genital Molluscum Contagiosum
ZONE:02,0,0,2020,Genital Molluscum Contagiosum
Phetchabun,0,0,2020,Genital Molluscum Contagiosum
Phitsanulok,0,0,2020,Genital Molluscum Contagiosum
Sukhothai,0,0,2020,Genital Molluscum Contagiosum
Tak,0,0,2020,Genital Molluscum Contagiosum
Uttaradit,0,0,2020,Genital Molluscum Contagiosum
ZONE:03,0,0,2020,Genital Molluscum Contagiosum
Chai Nat,0,0,2020,Genital Molluscum Contagiosum
Kamphaeng Phet,0,0,2020,Genital Molluscum Contagiosum
Nakhon Sawan,0,0,2020,Genital Molluscum Contagiosum
Phichit,0,0,2020,Genital Molluscum Contagiosum
Uthai Thani,0,0,2020,Genital Molluscum Contagiosum
ZONE:04,0,0,2020,Genital Molluscum Contagiosum
Ang Thong,0,0,2020,Genital Molluscum Contagiosum
Lop Buri,0,0,2020,Genital Molluscum Contagiosum
Nakhon Nayok,0,0,2020,Genital Molluscum Contagiosum
Nonthaburi,0,0,2020,Genital Molluscum Contagiosum
P.Nakhon S.Ayutthaya,0,0,2020,Genital Molluscum Contagiosum
Pathum Thani,0,0,2020,Genital Molluscum Contagiosum
Saraburi,0,0,2020,Genital Molluscum Contagiosum
Sing Buri,0,0,2020,Genital Molluscum Contagiosum
ZONE:05,0,0,2020,Genital Molluscum Contagiosum
Kanchanaburi,0,0,2020,Genital Molluscum Contagiosum
Nakhon Pathom,0,0,2020,Genital Molluscum Contagiosum
Phetchaburi,0,0,2020,Genital Molluscum Contagiosum
Prachuap Khiri Khan,0,0,2020,Genital Molluscum Contagiosum
Ratchaburi,0,0,2020,Genital Molluscum Contagiosum
Samut Sakhon,0,0,2020,Genital Molluscum Contagiosum
Samut Songkhram,0,0,2020,Genital Molluscum Contagiosum
Suphan Buri,0,0,2020,Genital Molluscum Contagiosum
ZONE:06,0,0,2020,Genital Molluscum Contagiosum
Chachoengsao,0,0,2020,Genital Molluscum Contagiosum
Chanthaburi,0,0,2020,Genital Molluscum Contagiosum
Chon Buri,0,0,2020,Genital Molluscum Contagiosum
Prachin Buri,0,0,2020,Genital Molluscum Contagiosum
Rayong,0,0,2020,Genital Molluscum Contagiosum
