Areas,Count,Month,Type,Year,Disease
Nakhon Sawan,0,Total,Deaths,2020,Encephalitis Total
Phichit,0,Total,Deaths,2020,Encephalitis Total
Uthai Thani,0,Total,Deaths,2020,Encephalitis Total
ZONE:04,0,Total,Deaths,2020,Encephalitis Total
Ang Thong,0,Total,Deaths,2020,Encephalitis Total
Lop Buri,0,Total,Deaths,2020,Encephalitis Total
Nakhon Nayok,0,Total,Deaths,2020,Encephalitis Total
Nonthaburi,0,Total,Deaths,2020,Encephalitis Total
P.Nakhon S.Ayutthaya,0,Total,Deaths,2020,Encephalitis Total
Pathum Thani,0,Total,Deaths,2020,Encephalitis Total
Saraburi,0,Total,Deaths,2020,Encephalitis Total
Sing Buri,0,Total,Deaths,2020,Encephalitis Total
ZONE:05,0,Total,Deaths,2020,Encephalitis Total
Kanchanaburi,0,Total,Deaths,2020,Encephalitis Total
Nakhon Pathom,0,Total,Deaths,2020,Encephalitis Total
Phetchaburi,0,Total,Deaths,2020,Encephalitis Total
Prachuap Khiri Khan,0,Total,Deaths,2020,Encephalitis Total
Ratchaburi,0,Total,Deaths,2020,Encephalitis Total
Samut Sakhon,0,Total,Deaths,2020,Encephalitis Total
Samut Songkhram,0,Total,Deaths,2020,Encephalitis Total
Suphan Buri,0,Total,Deaths,2020,Encephalitis Total
ZONE:06,2,Total,Deaths,2020,Encephalitis Total
Chachoengsao,0,Total,Deaths,2020,Encephalitis Total
Chanthaburi,1,Total,Deaths,2020,Encephalitis Total
Chon Buri,0,Total,Deaths,2020,Encephalitis Total
Prachin Buri,0,Total,Deaths,2020,Encephalitis Total
Rayong,1,Total,Deaths,2020,Encephalitis Total
Sa Kaeo,0,Total,Deaths,2020,Encephalitis Total
Samut Prakan,0,Total,Deaths,2020,Encephalitis Total
Trat,0,Total,Deaths,2020,Encephalitis Total
ZONE:07,0,Total,Deaths,2020,Encephalitis Total
Kalasin,0,Total,Deaths,2020,Encephalitis Total
Khon Kaen,0,Total,Deaths,2020,Encephalitis Total
Maha Sarakham,0,Total,Deaths,2020,Encephalitis Total
Roi Et,0,Total,Deaths,2020,Encephalitis Total
ZONE:08,0,Total,Deaths,2020,Encephalitis Total
Bungkan,0,Total,Deaths,2020,Encephalitis Total
Loei,0,Total,Deaths,2020,Encephalitis Total
Nakhon Phanom,0,Total,Deaths,2020,Encephalitis Total
Nong Bua Lam Phu,0,Total,Deaths,2020,Encephalitis Total
Nong Khai,0,Total,Deaths,2020,Encephalitis Total
Sakon Nakhon,0,Total,Deaths,2020,Encephalitis Total
Udon Thani,0,Total,Deaths,2020,Encephalitis Total
ZONE:09,1,Total,Deaths,2020,Encephalitis Total
Buri Ram,0,Total,Deaths,2020,Encephalitis Total
Chaiyaphum,0,Total,Deaths,2020,Encephalitis Total
Nakhon Ratchasima,0,Total,Deaths,2020,Encephalitis Total
Surin,1,Total,Deaths,2020,Encephalitis Total
ZONE:10,0,Total,Deaths,2020,Encephalitis Total
Amnat Charoen,0,Total,Deaths,2020,Encephalitis Total
Mukdahan,0,Total,Deaths,2020,Encephalitis Total
Si Sa Ket,0,Total,Deaths,2020,Encephalitis Total
Ubon Ratchathani,0,Total,Deaths,2020,Encephalitis Total
Yasothon,0,Total,Deaths,2020,Encephalitis Total
ZONE:11,3,Total,Deaths,2020,Encephalitis Total
Chumphon,0,Total,Deaths,2020,Encephalitis Total
Krabi,0,Total,Deaths,2020,Encephalitis Total
Nakhon Si Thammarat,0,Total,Deaths,2020,Encephalitis Total
Phangnga,0,Total,Deaths,2020,Encephalitis Total
Phuket,0,Total,Deaths,2020,Encephalitis Total
Ranong,0,Total,Deaths,2020,Encephalitis Total
Surat Thani,3,Total,Deaths,2020,Encephalitis Total
ZONE:12,1,Total,Deaths,2020,Encephalitis Total
Narathiwat,0,Total,Deaths,2020,Encephalitis Total
Pattani,0,Total,Deaths,2020,Encephalitis Total
Phatthalung,1,Total,Deaths,2020,Encephalitis Total
Satun,0,Total,Deaths,2020,Encephalitis Total
Songkhla,0,Total,Deaths,2020,Encephalitis Total
Trang,0,Total,Deaths,2020,Encephalitis Total
Yala,0,Total,Deaths,2020,Encephalitis Total
ZONE:13,0,Total,Deaths,2020,Encephalitis Total
Bangkok,0,Total,Deaths,2020,Encephalitis Total
Total,105,Jan,Cases,2020,Encephalitis Total
ZONE:01,18,Jan,Cases,2020,Encephalitis Total
Chiang Mai,6,Jan,Cases,2020,Encephalitis Total
Chiang Rai,10,Jan,Cases,2020,Encephalitis Total
Lampang,0,Jan,Cases,2020,Encephalitis Total
Lamphun,0,Jan,Cases,2020,Encephalitis Total
Mae Hong Son,2,Jan,Cases,2020,Encephalitis Total
Nan,0,Jan,Cases,2020,Encephalitis Total
Phayao,0,Jan,Cases,2020,Encephalitis Total
Phrae,0,Jan,Cases,2020,Encephalitis Total
ZONE:02,5,Jan,Cases,2020,Encephalitis Total
Phetchabun,5,Jan,Cases,2020,Encephalitis Total
Phitsanulok,0,Jan,Cases,2020,Encephalitis Total
Sukhothai,0,Jan,Cases,2020,Encephalitis Total
Tak,0,Jan,Cases,2020,Encephalitis Total
Uttaradit,0,Jan,Cases,2020,Encephalitis Total
ZONE:03,0,Jan,Cases,2020,Encephalitis Total
Chai Nat,0,Jan,Cases,2020,Encephalitis Total
Kamphaeng Phet,0,Jan,Cases,2020,Encephalitis Total
Nakhon Sawan,0,Jan,Cases,2020,Encephalitis Total
Phichit,0,Jan,Cases,2020,Encephalitis Total
Uthai Thani,0,Jan,Cases,2020,Encephalitis Total
ZONE:04,1,Jan,Cases,2020,Encephalitis Total
Ang Thong,0,Jan,Cases,2020,Encephalitis Total
Lop Buri,0,Jan,Cases,2020,Encephalitis Total
Nakhon Nayok,0,Jan,Cases,2020,Encephalitis Total
Nonthaburi,0,Jan,Cases,2020,Encephalitis Total
P.Nakhon S.Ayutthaya,0,Jan,Cases,2020,Encephalitis Total
Pathum Thani,0,Jan,Cases,2020,Encephalitis Total
Saraburi,1,Jan,Cases,2020,Encephalitis Total
Sing Buri,0,Jan,Cases,2020,Encephalitis Total
ZONE:05,10,Jan,Cases,2020,Encephalitis Total
Kanchanaburi,0,Jan,Cases,2020,Encephalitis Total
Nakhon Pathom,0,Jan,Cases,2020,Encephalitis Total
Phetchaburi,0,Jan,Cases,2020,Encephalitis Total
Prachuap Khiri Khan,1,Jan,Cases,2020,Encephalitis Total
Ratchaburi,7,Jan,Cases,2020,Encephalitis Total
Samut Sakhon,0,Jan,Cases,2020,Encephalitis Total
Samut Songkhram,0,Jan,Cases,2020,Encephalitis Total
Suphan Buri,2,Jan,Cases,2020,Encephalitis Total
ZONE:06,3,Jan,Cases,2020,Encephalitis Total
Chachoengsao,2,Jan,Cases,2020,Encephalitis Total
Chanthaburi,0,Jan,Cases,2020,Encephalitis Total
Chon Buri,0,Jan,Cases,2020,Encephalitis Total
Prachin Buri,1,Jan,Cases,2020,Encephalitis Total
Rayong,0,Jan,Cases,2020,Encephalitis Total
Sa Kaeo,0,Jan,Cases,2020,Encephalitis Total
Samut Prakan,0,Jan,Cases,2020,Encephalitis Total
Trat,0,Jan,Cases,2020,Encephalitis Total
ZONE:07,3,Jan,Cases,2020,Encephalitis Total
Kalasin,0,Jan,Cases,2020,Encephalitis Total
Khon Kaen,0,Jan,Cases,2020,Encephalitis Total
Maha Sarakham,3,Jan,Cases,2020,Encephalitis Total
Roi Et,0,Jan,Cases,2020,Encephalitis Total
ZONE:08,13,Jan,Cases,2020,Encephalitis Total
Bungkan,0,Jan,Cases,2020,Encephalitis Total
Loei,2,Jan,Cases,2020,Encephalitis Total
Nakhon Phanom,2,Jan,Cases,2020,Encephalitis Total
Nong Bua Lam Phu,1,Jan,Cases,2020,Encephalitis Total
Nong Khai,8,Jan,Cases,2020,Encephalitis Total
Sakon Nakhon,0,Jan,Cases,2020,Encephalitis Total
Udon Thani,0,Jan,Cases,2020,Encephalitis Total
ZONE:09,5,Jan,Cases,2020,Encephalitis Total
Buri Ram,3,Jan,Cases,2020,Encephalitis Total
Chaiyaphum,0,Jan,Cases,2020,Encephalitis Total
Nakhon Ratchasima,1,Jan,Cases,2020,Encephalitis Total
Surin,1,Jan,Cases,2020,Encephalitis Total
ZONE:10,23,Jan,Cases,2020,Encephalitis Total
Amnat Charoen,0,Jan,Cases,2020,Encephalitis Total
Mukdahan,1,Jan,Cases,2020,Encephalitis Total
Si Sa Ket,6,Jan,Cases,2020,Encephalitis Total
Ubon Ratchathani,13,Jan,Cases,2020,Encephalitis Total
Yasothon,3,Jan,Cases,2020,Encephalitis Total
ZONE:11,7,Jan,Cases,2020,Encephalitis Total
Chumphon,1,Jan,Cases,2020,Encephalitis Total
Krabi,0,Jan,Cases,2020,Encephalitis Total
Nakhon Si Thammarat,0,Jan,Cases,2020,Encephalitis Total
Phangnga,0,Jan,Cases,2020,Encephalitis Total
Phuket,0,Jan,Cases,2020,Encephalitis Total
Ranong,0,Jan,Cases,2020,Encephalitis Total
Surat Thani,6,Jan,Cases,2020,Encephalitis Total
ZONE:12,4,Jan,Cases,2020,Encephalitis Total
Narathiwat,0,Jan,Cases,2020,Encephalitis Total
Pattani,0,Jan,Cases,2020,Encephalitis Total
Phatthalung,0,Jan,Cases,2020,Encephalitis Total
Satun,0,Jan,Cases,2020,Encephalitis Total
Songkhla,3,Jan,Cases,2020,Encephalitis Total
Trang,1,Jan,Cases,2020,Encephalitis Total
Yala,0,Jan,Cases,2020,Encephalitis Total
ZONE:13,13,Jan,Cases,2020,Encephalitis Total
Bangkok,13,Jan,Cases,2020,Encephalitis Total
Total,1,Jan,Deaths,2020,Encephalitis Total
ZONE:01,0,Jan,Deaths,2020,Encephalitis Total
Chiang Mai,0,Jan,Deaths,2020,Encephalitis Total
Chiang Rai,0,Jan,Deaths,2020,Encephalitis Total
Lampang,0,Jan,Deaths,2020,Encephalitis Total
Lamphun,0,Jan,Deaths,2020,Encephalitis Total
Mae Hong Son,0,Jan,Deaths,2020,Encephalitis Total
Nan,0,Jan,Deaths,2020,Encephalitis Total
Phayao,0,Jan,Deaths,2020,Encephalitis Total
Phrae,0,Jan,Deaths,2020,Encephalitis Total
ZONE:02,0,Jan,Deaths,2020,Encephalitis Total
Phetchabun,0,Jan,Deaths,2020,Encephalitis Total
Phitsanulok,0,Jan,Deaths,2020,Encephalitis Total
Sukhothai,0,Jan,Deaths,2020,Encephalitis Total
Tak,0,Jan,Deaths,2020,Encephalitis Total
Uttaradit,0,Jan,Deaths,2020,Encephalitis Total
ZONE:03,0,Jan,Deaths,2020,Encephalitis Total
Chai Nat,0,Jan,Deaths,2020,Encephalitis Total
Kamphaeng Phet,0,Jan,Deaths,2020,Encephalitis Total
Nakhon Sawan,0,Jan,Deaths,2020,Encephalitis Total
Phichit,0,Jan,Deaths,2020,Encephalitis Total
Uthai Thani,0,Jan,Deaths,2020,Encephalitis Total
ZONE:04,0,Jan,Deaths,2020,Encephalitis Total
Ang Thong,0,Jan,Deaths,2020,Encephalitis Total
Lop Buri,0,Jan,Deaths,2020,Encephalitis Total
Nakhon Nayok,0,Jan,Deaths,2020,Encephalitis Total
Nonthaburi,0,Jan,Deaths,2020,Encephalitis Total
P.Nakhon S.Ayutthaya,0,Jan,Deaths,2020,Encephalitis Total
Pathum Thani,0,Jan,Deaths,2020,Encephalitis Total
Saraburi,0,Jan,Deaths,2020,Encephalitis Total
Sing Buri,0,Jan,Deaths,2020,Encephalitis Total
ZONE:05,0,Jan,Deaths,2020,Encephalitis Total
Kanchanaburi,0,Jan,Deaths,2020,Encephalitis Total
Nakhon Pathom,0,Jan,Deaths,2020,Encephalitis Total
Phetchaburi,0,Jan,Deaths,2020,Encephalitis Total
Prachuap Khiri Khan,0,Jan,Deaths,2020,Encephalitis Total
Ratchaburi,0,Jan,Deaths,2020,Encephalitis Total
Samut Sakhon,0,Jan,Deaths,2020,Encephalitis Total
Samut Songkhram,0,Jan,Deaths,2020,Encephalitis Total
Suphan Buri,0,Jan,Deaths,2020,Encephalitis Total
ZONE:06,0,Jan,Deaths,2020,Encephalitis Total
Chachoengsao,0,Jan,Deaths,2020,Encephalitis Total
Chanthaburi,0,Jan,Deaths,2020,Encephalitis Total
Chon Buri,0,Jan,Deaths,2020,Encephalitis Total
Prachin Buri,0,Jan,Deaths,2020,Encephalitis Total
Rayong,0,Jan,Deaths,2020,Encephalitis Total
Sa Kaeo,0,Jan,Deaths,2020,Encephalitis Total
Samut Prakan,0,Jan,Deaths,2020,Encephalitis Total
Trat,0,Jan,Deaths,2020,Encephalitis Total
ZONE:07,0,Jan,Deaths,2020,Encephalitis Total
Kalasin,0,Jan,Deaths,2020,Encephalitis Total
Khon Kaen,0,Jan,Deaths,2020,Encephalitis Total
Maha Sarakham,0,Jan,Deaths,2020,Encephalitis Total
Roi Et,0,Jan,Deaths,2020,Encephalitis Total
ZONE:08,0,Jan,Deaths,2020,Encephalitis Total
Bungkan,0,Jan,Deaths,2020,Encephalitis Total
Loei,0,Jan,Deaths,2020,Encephalitis Total
Nakhon Phanom,0,Jan,Deaths,2020,Encephalitis Total
Nong Bua Lam Phu,0,Jan,Deaths,2020,Encephalitis Total
Nong Khai,0,Jan,Deaths,2020,Encephalitis Total
Sakon Nakhon,0,Jan,Deaths,2020,Encephalitis Total
Udon Thani,0,Jan,Deaths,2020,Encephalitis Total
ZONE:09,1,Jan,Deaths,2020,Encephalitis Total
Buri Ram,0,Jan,Deaths,2020,Encephalitis Total
Chaiyaphum,0,Jan,Deaths,2020,Encephalitis Total
Nakhon Ratchasima,0,Jan,Deaths,2020,Encephalitis Total
Surin,1,Jan,Deaths,2020,Encephalitis Total
ZONE:10,0,Jan,Deaths,2020,Encephalitis Total
Amnat Charoen,0,Jan,Deaths,2020,Encephalitis Total
Mukdahan,0,Jan,Deaths,2020,Encephalitis Total
Si Sa Ket,0,Jan,Deaths,2020,Encephalitis Total
Ubon Ratchathani,0,Jan,Deaths,2020,Encephalitis Total
Yasothon,0,Jan,Deaths,2020,Encephalitis Total
ZONE:11,0,Jan,Deaths,2020,Encephalitis Total
Chumphon,0,Jan,Deaths,2020,Encephalitis Total
Krabi,0,Jan,Deaths,2020,Encephalitis Total
Nakhon Si Thammarat,0,Jan,Deaths,2020,Encephalitis Total
Phangnga,0,Jan,Deaths,2020,Encephalitis Total
Phuket,0,Jan,Deaths,2020,Encephalitis Total
Ranong,0,Jan,Deaths,2020,Encephalitis Total
Surat Thani,0,Jan,Deaths,2020,Encephalitis Total
ZONE:12,0,Jan,Deaths,2020,Encephalitis Total
Narathiwat,0,Jan,Deaths,2020,Encephalitis Total
Pattani,0,Jan,Deaths,2020,Encephalitis Total
Phatthalung,0,Jan,Deaths,2020,Encephalitis Total
Satun,0,Jan,Deaths,2020,Encephalitis Total
Songkhla,0,Jan,Deaths,2020,Encephalitis Total
Trang,0,Jan,Deaths,2020,Encephalitis Total
Yala,0,Jan,Deaths,2020,Encephalitis Total
ZONE:13,0,Jan,Deaths,2020,Encephalitis Total
Bangkok,0,Jan,Deaths,2020,Encephalitis Total
Total,83,Feb,Cases,2020,Encephalitis Total
ZONE:01,9,Feb,Cases,2020,Encephalitis Total
Chiang Mai,2,Feb,Cases,2020,Encephalitis Total
Chiang Rai,5,Feb,Cases,2020,Encephalitis Total
Lampang,0,Feb,Cases,2020,Encephalitis Total
Lamphun,0,Feb,Cases,2020,Encephalitis Total
Mae Hong Son,1,Feb,Cases,2020,Encephalitis Total
Nan,1,Feb,Cases,2020,Encephalitis Total
Phayao,0,Feb,Cases,2020,Encephalitis Total
Phrae,0,Feb,Cases,2020,Encephalitis Total
ZONE:02,4,Feb,Cases,2020,Encephalitis Total
Phetchabun,1,Feb,Cases,2020,Encephalitis Total
Phitsanulok,1,Feb,Cases,2020,Encephalitis Total
Sukhothai,0,Feb,Cases,2020,Encephalitis Total
Tak,2,Feb,Cases,2020,Encephalitis Total
Uttaradit,0,Feb,Cases,2020,Encephalitis Total
ZONE:03,0,Feb,Cases,2020,Encephalitis Total
Chai Nat,0,Feb,Cases,2020,Encephalitis Total
Kamphaeng Phet,0,Feb,Cases,2020,Encephalitis Total
Nakhon Sawan,0,Feb,Cases,2020,Encephalitis Total
Phichit,0,Feb,Cases,2020,Encephalitis Total
Uthai Thani,0,Feb,Cases,2020,Encephalitis Total
ZONE:04,0,Feb,Cases,2020,Encephalitis Total
Ang Thong,0,Feb,Cases,2020,Encephalitis Total
Lop Buri,0,Feb,Cases,2020,Encephalitis Total
Nakhon Nayok,0,Feb,Cases,2020,Encephalitis Total
Nonthaburi,0,Feb,Cases,2020,Encephalitis Total
P.Nakhon S.Ayutthaya,0,Feb,Cases,2020,Encephalitis Total
Pathum Thani,0,Feb,Cases,2020,Encephalitis Total
Saraburi,0,Feb,Cases,2020,Encephalitis Total
Sing Buri,0,Feb,Cases,2020,Encephalitis Total
ZONE:05,3,Feb,Cases,2020,Encephalitis Total
Kanchanaburi,0,Feb,Cases,2020,Encephalitis Total
Nakhon Pathom,0,Feb,Cases,2020,Encephalitis Total
Phetchaburi,0,Feb,Cases,2020,Encephalitis Total
Prachuap Khiri Khan,2,Feb,Cases,2020,Encephalitis Total
Ratchaburi,0,Feb,Cases,2020,Encephalitis Total
Samut Sakhon,0,Feb,Cases,2020,Encephalitis Total
Samut Songkhram,0,Feb,Cases,2020,Encephalitis Total
Suphan Buri,1,Feb,Cases,2020,Encephalitis Total
ZONE:06,4,Feb,Cases,2020,Encephalitis Total
Chachoengsao,1,Feb,Cases,2020,Encephalitis Total
Chanthaburi,1,Feb,Cases,2020,Encephalitis Total
Chon Buri,0,Feb,Cases,2020,Encephalitis Total
Prachin Buri,1,Feb,Cases,2020,Encephalitis Total
Rayong,1,Feb,Cases,2020,Encephalitis Total
Sa Kaeo,0,Feb,Cases,2020,Encephalitis Total
Samut Prakan,0,Feb,Cases,2020,Encephalitis Total
Trat,0,Feb,Cases,2020,Encephalitis Total
ZONE:07,5,Feb,Cases,2020,Encephalitis Total
Kalasin,0,Feb,Cases,2020,Encephalitis Total
Khon Kaen,4,Feb,Cases,2020,Encephalitis Total
Maha Sarakham,1,Feb,Cases,2020,Encephalitis Total
Roi Et,0,Feb,Cases,2020,Encephalitis Total
ZONE:08,9,Feb,Cases,2020,Encephalitis Total
Bungkan,2,Feb,Cases,2020,Encephalitis Total
Loei,0,Feb,Cases,2020,Encephalitis Total
Nakhon Phanom,1,Feb,Cases,2020,Encephalitis Total
Nong Bua Lam Phu,0,Feb,Cases,2020,Encephalitis Total
Nong Khai,6,Feb,Cases,2020,Encephalitis Total
Sakon Nakhon,0,Feb,Cases,2020,Encephalitis Total
Udon Thani,0,Feb,Cases,2020,Encephalitis Total
ZONE:09,6,Feb,Cases,2020,Encephalitis Total
Buri Ram,4,Feb,Cases,2020,Encephalitis Total
Chaiyaphum,1,Feb,Cases,2020,Encephalitis Total
Nakhon Ratchasima,0,Feb,Cases,2020,Encephalitis Total
Surin,1,Feb,Cases,2020,Encephalitis Total
ZONE:10,23,Feb,Cases,2020,Encephalitis Total
Amnat Charoen,0,Feb,Cases,2020,Encephalitis Total
Mukdahan,0,Feb,Cases,2020,Encephalitis Total
Si Sa Ket,5,Feb,Cases,2020,Encephalitis Total
Ubon Ratchathani,17,Feb,Cases,2020,Encephalitis Total
Yasothon,1,Feb,Cases,2020,Encephalitis Total
ZONE:11,9,Feb,Cases,2020,Encephalitis Total
Chumphon,0,Feb,Cases,2020,Encephalitis Total
Krabi,1,Feb,Cases,2020,Encephalitis Total
Nakhon Si Thammarat,1,Feb,Cases,2020,Encephalitis Total
Phangnga,0,Feb,Cases,2020,Encephalitis Total
Phuket,1,Feb,Cases,2020,Encephalitis Total
Ranong,0,Feb,Cases,2020,Encephalitis Total
Surat Thani,6,Feb,Cases,2020,Encephalitis Total
ZONE:12,3,Feb,Cases,2020,Encephalitis Total
Narathiwat,0,Feb,Cases,2020,Encephalitis Total
Pattani,0,Feb,Cases,2020,Encephalitis Total
Phatthalung,0,Feb,Cases,2020,Encephalitis Total
Satun,0,Feb,Cases,2020,Encephalitis Total
Songkhla,2,Feb,Cases,2020,Encephalitis Total
Trang,0,Feb,Cases,2020,Encephalitis Total
Yala,1,Feb,Cases,2020,Encephalitis Total
ZONE:13,8,Feb,Cases,2020,Encephalitis Total
Bangkok,8,Feb,Cases,2020,Encephalitis Total
Total,1,Feb,Deaths,2020,Encephalitis Total
ZONE:01,0,Feb,Deaths,2020,Encephalitis Total
Chiang Mai,0,Feb,Deaths,2020,Encephalitis Total
Chiang Rai,0,Feb,Deaths,2020,Encephalitis Total
Lampang,0,Feb,Deaths,2020,Encephalitis Total
Lamphun,0,Feb,Deaths,2020,Encephalitis Total
Mae Hong Son,0,Feb,Deaths,2020,Encephalitis Total
Nan,0,Feb,Deaths,2020,Encephalitis Total
Phayao,0,Feb,Deaths,2020,Encephalitis Total
Phrae,0,Feb,Deaths,2020,Encephalitis Total
ZONE:02,0,Feb,Deaths,2020,Encephalitis Total
Phetchabun,0,Feb,Deaths,2020,Encephalitis Total
Phitsanulok,0,Feb,Deaths,2020,Encephalitis Total
Sukhothai,0,Feb,Deaths,2020,Encephalitis Total
Tak,0,Feb,Deaths,2020,Encephalitis Total
Uttaradit,0,Feb,Deaths,2020,Encephalitis Total
ZONE:03,0,Feb,Deaths,2020,Encephalitis Total
Chai Nat,0,Feb,Deaths,2020,Encephalitis Total
Kamphaeng Phet,0,Feb,Deaths,2020,Encephalitis Total
Nakhon Sawan,0,Feb,Deaths,2020,Encephalitis Total
