Areas,Age,Cases,Year,Disease
Total,Total,3264,2006,ScrubTyphus
North Region,Total,1513,2006,ScrubTyphus
Zone: 1,Total,1196,2006,ScrubTyphus
Chiang Mai,Total,214,2006,ScrubTyphus
Chiang Rai,Total,304,2006,ScrubTyphus
Lampang,Total,52,2006,ScrubTyphus
Lamphun,Total,9,2006,ScrubTyphus
Mae Hong Son,Total,207,2006,ScrubTyphus
Nan,Total,232,2006,ScrubTyphus
Phayao,Total,129,2006,ScrubTyphus
Phrae,Total,49,2006,ScrubTyphus
Zone: 2,Total,256,2006,ScrubTyphus
Phetchabun,Total,21,2006,ScrubTyphus
Phitsanulok,Total,30,2006,ScrubTyphus
Sukhothai,Total,6,2006,ScrubTyphus
Tak,Total,171,2006,ScrubTyphus
Uttaradit,Total,28,2006,ScrubTyphus
Zone: 3,Total,61,2006,ScrubTyphus
Kamphaeng Phet,Total,24,2006,ScrubTyphus
Nakhon Sawan,Total,32,2006,ScrubTyphus
Phichit,Total,2,2006,ScrubTyphus
Uthai Thani,Total,3,2006,ScrubTyphus
Central Region,Total,175,2006,ScrubTyphus
Bangkok,Total,0,2006,ScrubTyphus
Zone: 4,Total,34,2006,ScrubTyphus
Ang Thong,Total,5,2006,ScrubTyphus
Nonthaburi,Total,2,2006,ScrubTyphus
P.Nakhon S.Ayutthaya,Total,25,2006,ScrubTyphus
Pathum Thani,Total,2,2006,ScrubTyphus
Zone: 5,Total,15,2006,ScrubTyphus
Chai Nat,Total,10,2006,ScrubTyphus
Lop Buri,Total,1,2006,ScrubTyphus
Saraburi,Total,4,2006,ScrubTyphus
Sing Buri,Total,0,2006,ScrubTyphus
Zone: 6,Total,29,2006,ScrubTyphus
Kanchanaburi,Total,15,2006,ScrubTyphus
Nakhon Pathom,Total,1,2006,ScrubTyphus
Ratchaburi,Total,10,2006,ScrubTyphus
Suphan Buri,Total,3,2006,ScrubTyphus
Zone: 7,Total,44,2006,ScrubTyphus
Phetchaburi,Total,14,2006,ScrubTyphus
Prachuap Khiri Khan,Total,14,2006,ScrubTyphus
Samut Sakhon,Total,0,2006,ScrubTyphus
Samut Songkhram,Total,16,2006,ScrubTyphus
Zone: 8,Total,18,2006,ScrubTyphus
Chachoengsao,Total,2,2006,ScrubTyphus
Nakhon Nayok,Total,7,2006,ScrubTyphus
Prachin Buri,Total,6,2006,ScrubTyphus
Sa Kaeo,Total,3,2006,ScrubTyphus
Samut Prakan,Total,0,2006,ScrubTyphus
Zone: 9,Total,35,2006,ScrubTyphus
Chanthaburi,Total,20,2006,ScrubTyphus
Chon Buri,Total,4,2006,ScrubTyphus
Rayong,Total,7,2006,ScrubTyphus
Trat,Total,4,2006,ScrubTyphus
North-Eastern Region,Total,1067,2006,ScrubTyphus
Zone: 10,Total,185,2006,ScrubTyphus
Loei,Total,134,2006,ScrubTyphus
Nong Bua Lam Phu,Total,11,2006,ScrubTyphus
Nong Khai,Total,16,2006,ScrubTyphus
Udon Thani,Total,24,2006,ScrubTyphus
Zone: 11,Total,23,2006,ScrubTyphus
Kalasin,Total,10,2006,ScrubTyphus
Mukdahan,Total,2,2006,ScrubTyphus
Nakhon Phanom,Total,0,2006,ScrubTyphus
Sakon Nakhon,Total,11,2006,ScrubTyphus
Zone: 12,Total,69,2006,ScrubTyphus
Khon Kaen,Total,33,2006,ScrubTyphus
Maha Sarakham,Total,10,2006,ScrubTyphus
Roi Et,Total,26,2006,ScrubTyphus
Zone: 13,Total,333,2006,ScrubTyphus
Buri Ram,Total,104,2006,ScrubTyphus
Chaiyaphum,Total,13,2006,ScrubTyphus
Nakhon Ratchasima,Total,119,2006,ScrubTyphus
Surin,Total,97,2006,ScrubTyphus
Zone: 14,Total,457,2006,ScrubTyphus
Amnat Charoen,Total,10,2006,ScrubTyphus
Si Sa Ket,Total,204,2006,ScrubTyphus
Ubon Ratchathani,Total,240,2006,ScrubTyphus
Yasothon,Total,3,2006,ScrubTyphus
South Region,Total,509,2006,ScrubTyphus
Zone: 15,Total,90,2006,ScrubTyphus
Chumphon,Total,14,2006,ScrubTyphus
Ranong,Total,47,2006,ScrubTyphus
Surat Thani,Total,29,2006,ScrubTyphus
Zone: 16,Total,75,2006,ScrubTyphus
Nakhon Si Thammarat,Total,31,2006,ScrubTyphus
Phatthalung,Total,18,2006,ScrubTyphus
Trang,Total,26,2006,ScrubTyphus
Zone: 17,Total,65,2006,ScrubTyphus
Krabi,Total,16,2006,ScrubTyphus
Phangnga,Total,41,2006,ScrubTyphus
Phuket,Total,8,2006,ScrubTyphus
Zone: 18,Total,266,2006,ScrubTyphus
Narathiwat,Total,238,2006,ScrubTyphus
Pattani,Total,10,2006,ScrubTyphus
Yala,Total,18,2006,ScrubTyphus
Zone: 19,Total,13,2006,ScrubTyphus
Satun,Total,2,2006,ScrubTyphus
Songkhla,Total,11,2006,ScrubTyphus
Total,0,0,2006,ScrubTyphus
North Region,0,0,2006,ScrubTyphus
Zone: 1,0,0,2006,ScrubTyphus
Chiang Mai,0,0,2006,ScrubTyphus
Chiang Rai,0,0,2006,ScrubTyphus
Lampang,0,0,2006,ScrubTyphus
Lamphun,0,0,2006,ScrubTyphus
Mae Hong Son,0,0,2006,ScrubTyphus
Nan,0,0,2006,ScrubTyphus
Phayao,0,0,2006,ScrubTyphus
Phrae,0,0,2006,ScrubTyphus
Zone: 2,0,0,2006,ScrubTyphus
Phetchabun,0,0,2006,ScrubTyphus
Phitsanulok,0,0,2006,ScrubTyphus
Sukhothai,0,0,2006,ScrubTyphus
Tak,0,0,2006,ScrubTyphus
Uttaradit,0,0,2006,ScrubTyphus
Zone: 3,0,0,2006,ScrubTyphus
Kamphaeng Phet,0,0,2006,ScrubTyphus
Nakhon Sawan,0,0,2006,ScrubTyphus
Phichit,0,0,2006,ScrubTyphus
Uthai Thani,0,0,2006,ScrubTyphus
Central Region,0,0,2006,ScrubTyphus
Bangkok,0,0,2006,ScrubTyphus
Zone: 4,0,0,2006,ScrubTyphus
Ang Thong,0,0,2006,ScrubTyphus
Nonthaburi,0,0,2006,ScrubTyphus
P.Nakhon S.Ayutthaya,0,0,2006,ScrubTyphus
Pathum Thani,0,0,2006,ScrubTyphus
Zone: 5,0,0,2006,ScrubTyphus
Chai Nat,0,0,2006,ScrubTyphus
Lop Buri,0,0,2006,ScrubTyphus
Saraburi,0,0,2006,ScrubTyphus
Sing Buri,0,0,2006,ScrubTyphus
Zone: 6,0,0,2006,ScrubTyphus
Kanchanaburi,0,0,2006,ScrubTyphus
Nakhon Pathom,0,0,2006,ScrubTyphus
Ratchaburi,0,0,2006,ScrubTyphus
Suphan Buri,0,0,2006,ScrubTyphus
Zone: 7,0,0,2006,ScrubTyphus
Phetchaburi,0,0,2006,ScrubTyphus
Prachuap Khiri Khan,0,0,2006,ScrubTyphus
Samut Sakhon,0,0,2006,ScrubTyphus
Samut Songkhram,0,0,2006,ScrubTyphus
Zone: 8,0,0,2006,ScrubTyphus
Chachoengsao,0,0,2006,ScrubTyphus
Nakhon Nayok,0,0,2006,ScrubTyphus
Prachin Buri,0,0,2006,ScrubTyphus
Sa Kaeo,0,0,2006,ScrubTyphus
Samut Prakan,0,0,2006,ScrubTyphus
Zone: 9,0,0,2006,ScrubTyphus
Chanthaburi,0,0,2006,ScrubTyphus
Chon Buri,0,0,2006,ScrubTyphus
Rayong,0,0,2006,ScrubTyphus
Trat,0,0,2006,ScrubTyphus
North-Eastern Region,0,0,2006,ScrubTyphus
Zone: 10,0,0,2006,ScrubTyphus
Loei,0,0,2006,ScrubTyphus
Nong Bua Lam Phu,0,0,2006,ScrubTyphus
