Areas,Age,Cases,Year,Disease
Total,Total,3275,2012,"Dysentery,Bacillary"
Central Region,Total,344,2012,"Dysentery,Bacillary"
Zone:0,Total,22,2012,"Dysentery,Bacillary"
Bangkok,Total,22,2012,"Dysentery,Bacillary"
Zone:1,Total,80,2012,"Dysentery,Bacillary"
Nonthaburi,Total,12,2012,"Dysentery,Bacillary"
P.Nakhon S.Ayutthaya,Total,29,2012,"Dysentery,Bacillary"
Pathum Thani,Total,20,2012,"Dysentery,Bacillary"
Saraburi,Total,19,2012,"Dysentery,Bacillary"
Zone:2,Total,15,2012,"Dysentery,Bacillary"
Ang Thong,Total,0,2012,"Dysentery,Bacillary"
Chai Nat,Total,0,2012,"Dysentery,Bacillary"
Lop Buri,Total,12,2012,"Dysentery,Bacillary"
Sing Buri,Total,3,2012,"Dysentery,Bacillary"
Zone:3,Total,99,2012,"Dysentery,Bacillary"
Chachoengsao,Total,6,2012,"Dysentery,Bacillary"
Nakhon Nayok,Total,18,2012,"Dysentery,Bacillary"
Prachin Buri,Total,19,2012,"Dysentery,Bacillary"
Sa Kaeo,Total,48,2012,"Dysentery,Bacillary"
Samut Prakan,Total,8,2012,"Dysentery,Bacillary"
Zone:4,Total,54,2012,"Dysentery,Bacillary"
Kanchanaburi,Total,8,2012,"Dysentery,Bacillary"
Nakhon Pathom,Total,34,2012,"Dysentery,Bacillary"
Ratchaburi,Total,3,2012,"Dysentery,Bacillary"
Suphan Buri,Total,9,2012,"Dysentery,Bacillary"
Zone:5,Total,32,2012,"Dysentery,Bacillary"
Phetchaburi,Total,12,2012,"Dysentery,Bacillary"
Prachuap Khiri Khan,Total,8,2012,"Dysentery,Bacillary"
Samut Sakhon,Total,12,2012,"Dysentery,Bacillary"
Samut Songkhram,Total,0,2012,"Dysentery,Bacillary"
Zone:9,Total,42,2012,"Dysentery,Bacillary"
Chanthaburi,Total,6,2012,"Dysentery,Bacillary"
Chon Buri,Total,6,2012,"Dysentery,Bacillary"
Rayong,Total,27,2012,"Dysentery,Bacillary"
Trat,Total,3,2012,"Dysentery,Bacillary"
South Region,Total,155,2012,"Dysentery,Bacillary"
Zone:6,Total,26,2012,"Dysentery,Bacillary"
Chumphon,Total,2,2012,"Dysentery,Bacillary"
Nakhon Si Thammarat,Total,10,2012,"Dysentery,Bacillary"
Phatthalung,Total,10,2012,"Dysentery,Bacillary"
Surat Thani,Total,4,2012,"Dysentery,Bacillary"
Zone:7,Total,46,2012,"Dysentery,Bacillary"
Krabi,Total,8,2012,"Dysentery,Bacillary"
Phangnga,Total,23,2012,"Dysentery,Bacillary"
Phuket,Total,6,2012,"Dysentery,Bacillary"
Ranong,Total,3,2012,"Dysentery,Bacillary"
Trang,Total,6,2012,"Dysentery,Bacillary"
Zone:8,Total,83,2012,"Dysentery,Bacillary"
Narathiwat,Total,11,2012,"Dysentery,Bacillary"
Pattani,Total,17,2012,"Dysentery,Bacillary"
Satun,Total,0,2012,"Dysentery,Bacillary"
Songkhla,Total,38,2012,"Dysentery,Bacillary"
Yala,Total,17,2012,"Dysentery,Bacillary"
North-Eastern Region,Total,1452,2012,"Dysentery,Bacillary"
Zone:10,Total,217,2012,"Dysentery,Bacillary"
Bungkan,Total,17,2012,"Dysentery,Bacillary"
Loei,Total,13,2012,"Dysentery,Bacillary"
Nong Bua Lam Phu,Total,12,2012,"Dysentery,Bacillary"
Nong Khai,Total,17,2012,"Dysentery,Bacillary"
Udon Thani,Total,158,2012,"Dysentery,Bacillary"
Zone:11,Total,216,2012,"Dysentery,Bacillary"
Mukdahan,Total,26,2012,"Dysentery,Bacillary"
Nakhon Phanom,Total,158,2012,"Dysentery,Bacillary"
Sakon Nakhon,Total,32,2012,"Dysentery,Bacillary"
Zone:12,Total,180,2012,"Dysentery,Bacillary"
Kalasin,Total,31,2012,"Dysentery,Bacillary"
Khon Kaen,Total,36,2012,"Dysentery,Bacillary"
Maha Sarakham,Total,63,2012,"Dysentery,Bacillary"
Roi Et,Total,50,2012,"Dysentery,Bacillary"
Zone:13,Total,514,2012,"Dysentery,Bacillary"
Amnat Charoen,Total,8,2012,"Dysentery,Bacillary"
Si Sa Ket,Total,143,2012,"Dysentery,Bacillary"
Ubon Ratchathani,Total,302,2012,"Dysentery,Bacillary"
Yasothon,Total,61,2012,"Dysentery,Bacillary"
Zone:14,Total,325,2012,"Dysentery,Bacillary"
Buri Ram,Total,144,2012,"Dysentery,Bacillary"
Chaiyaphum,Total,56,2012,"Dysentery,Bacillary"
Nakhon Ratchasima,Total,30,2012,"Dysentery,Bacillary"
Surin,Total,95,2012,"Dysentery,Bacillary"
North Region,Total,1324,2012,"Dysentery,Bacillary"
Zone:15,Total,597,2012,"Dysentery,Bacillary"
Chiang Mai,Total,144,2012,"Dysentery,Bacillary"
Lampang,Total,3,2012,"Dysentery,Bacillary"
Lamphun,Total,10,2012,"Dysentery,Bacillary"
Mae Hong Son,Total,440,2012,"Dysentery,Bacillary"
Zone:16,Total,236,2012,"Dysentery,Bacillary"
Chiang Rai,Total,217,2012,"Dysentery,Bacillary"
Nan,Total,10,2012,"Dysentery,Bacillary"
Phayao,Total,8,2012,"Dysentery,Bacillary"
Phrae,Total,1,2012,"Dysentery,Bacillary"
Zone:17,Total,460,2012,"Dysentery,Bacillary"
Phetchabun,Total,9,2012,"Dysentery,Bacillary"
Phitsanulok,Total,20,2012,"Dysentery,Bacillary"
Sukhothai,Total,5,2012,"Dysentery,Bacillary"
Tak,Total,412,2012,"Dysentery,Bacillary"
Uttaradit,Total,14,2012,"Dysentery,Bacillary"
Zone:18,Total,31,2012,"Dysentery,Bacillary"
Kamphaeng Phet,Total,0,2012,"Dysentery,Bacillary"
Nakhon Sawan,Total,17,2012,"Dysentery,Bacillary"
Phichit,Total,6,2012,"Dysentery,Bacillary"
Uthai Thani,Total,8,2012,"Dysentery,Bacillary"
Total,0,3,2012,"Dysentery,Bacillary"
Central Region,0,0,2012,"Dysentery,Bacillary"
Zone:0,0,0,2012,"Dysentery,Bacillary"
Bangkok,0,0,2012,"Dysentery,Bacillary"
Zone:1,0,0,2012,"Dysentery,Bacillary"
Nonthaburi,0,0,2012,"Dysentery,Bacillary"
P.Nakhon S.Ayutthaya,0,0,2012,"Dysentery,Bacillary"
Pathum Thani,0,0,2012,"Dysentery,Bacillary"
Saraburi,0,0,2012,"Dysentery,Bacillary"
Zone:2,0,0,2012,"Dysentery,Bacillary"
Ang Thong,0,0,2012,"Dysentery,Bacillary"
Chai Nat,0,0,2012,"Dysentery,Bacillary"
Lop Buri,0,0,2012,"Dysentery,Bacillary"
Sing Buri,0,0,2012,"Dysentery,Bacillary"
Zone:3,0,0,2012,"Dysentery,Bacillary"
Chachoengsao,0,0,2012,"Dysentery,Bacillary"
Nakhon Nayok,0,0,2012,"Dysentery,Bacillary"
Prachin Buri,0,0,2012,"Dysentery,Bacillary"
Sa Kaeo,0,0,2012,"Dysentery,Bacillary"
Samut Prakan,0,0,2012,"Dysentery,Bacillary"
Zone:4,0,0,2012,"Dysentery,Bacillary"
Kanchanaburi,0,0,2012,"Dysentery,Bacillary"
