Areas,Cases,Incidence,Deaths,Mortality,Population,Year,Disease
Nonthaburi,2,0.21,0,0.0,933591,2004,Encephalitis Total
P.Nakhon S.Ayutthaya,6,0.8,0,0.0,745828,2004,Encephalitis Total
Pathum Thani,2,0.27,0,0.0,754701,2004,Encephalitis Total
Zone:5,6,0.31,0,0.0,1936502,2004,Encephalitis Total
Chai Nat,1,0.29,0,0.0,345355,2004,Encephalitis Total
Lop Buri,4,0.53,0,0.0,759000,2004,Encephalitis Total
Saraburi,1,0.16,0,0.0,610722,2004,Encephalitis Total
Sing Buri,0,0.0,0,0.0,221425,2004,Encephalitis Total
Zone:6,12,0.36,0,0.0,3287786,2004,Encephalitis Total
Kanchanaburi,1,0.12,0,0.0,803802,2004,Encephalitis Total
Nakhon Pathom,1,0.12,0,0.0,805210,2004,Encephalitis Total
Ratchaburi,2,0.24,0,0.0,824406,2004,Encephalitis Total
Suphan Buri,8,0.94,0,0.0,854368,2004,Encephalitis Total
Zone:7,3,0.19,1,0.06,1587519,2004,Encephalitis Total
Phetchaburi,1,0.22,0,0.0,456384,2004,Encephalitis Total
Prachuap Khiri Khan,1,0.21,1,0.21,486084,2004,Encephalitis Total
Samut Sakhon,1,0.22,0,0.0,445443,2004,Encephalitis Total
Samut Songkhram,0,0.0,0,0.0,199608,2004,Encephalitis Total
Zone:8,25,0.85,1,0.03,2934598,2004,Encephalitis Total
Chachoengsao,14,2.16,1,0.15,647967,2004,Encephalitis Total
Nakhon Nayok,1,0.4,0,0.0,250235,2004,Encephalitis Total
Prachin Buri,8,1.78,0,0.0,449940,2004,Encephalitis Total
Sa Kaeo,2,0.37,0,0.0,538823,2004,Encephalitis Total
Samut Prakan,0,0.0,0,0.0,1047633,2004,Encephalitis Total
Zone:9,28,1.15,2,0.08,2424638,2004,Encephalitis Total
Chanthaburi,16,3.18,1,0.2,502794,2004,Encephalitis Total
Chon Buri,5,0.43,0,0.0,1150048,2004,Encephalitis Total
Rayong,3,0.55,0,0.0,550310,2004,Encephalitis Total
Trat,4,1.81,1,0.45,221486,2004,Encephalitis Total
North-Eastern Region,84,0.39,2,0.01,21463567,2004,Encephalitis Total
Zone:10,8,0.23,0,0.0,3549364,2004,Encephalitis Total
Loei,4,0.65,0,0.0,617280,2004,Encephalitis Total
Nong Bua Lam Phu,2,0.4,0,0.0,497298,2004,Encephalitis Total
Nong Khai,0,0.0,0,0.0,904499,2004,Encephalitis Total
Udon Thani,2,0.13,0,0.0,1530287,2004,Encephalitis Total
Zone:11,8,0.26,0,0.0,3127236,2004,Encephalitis Total
Kalasin,2,0.2,0,0.0,982947,2004,Encephalitis Total
Mukdahan,0,0.0,0,0.0,335819,2004,Encephalitis Total
Nakhon Phanom,1,0.14,0,0.0,700800,2004,Encephalitis Total
Sakon Nakhon,5,0.45,0,0.0,1107670,2004,Encephalitis Total
Zone:12,17,0.42,0,0.0,4012215,2004,Encephalitis Total
Khon Kaen,10,0.57,0,0.0,1756177,2004,Encephalitis Total
Maha Sarakham,7,0.74,0,0.0,939718,2004,Encephalitis Total
Roi Et,0,0.0,0,0.0,1316320,2004,Encephalitis Total
Zone:13,34,0.51,2,0.03,6621384,2004,Encephalitis Total
Buri Ram,6,0.39,0,0.0,1539135,2004,Encephalitis Total
Chaiyaphum,5,0.44,1,0.09,1128031,2004,Encephalitis Total
Nakhon Ratchasima,22,0.86,1,0.04,2565197,2004,Encephalitis Total
Surin,1,0.07,0,0.0,1389021,2004,Encephalitis Total
Zone:14,17,0.41,0,0.0,4153368,2004,Encephalitis Total
Amnat Charoen,0,0.0,0,0.0,369071,2004,Encephalitis Total
Si Sa Ket,11,0.76,0,0.0,1452971,2004,Encephalitis Total
Ubon Ratchathani,6,0.34,0,0.0,1784192,2004,Encephalitis Total
Yasothon,0,0.0,0,0.0,547134,2004,Encephalitis Total
South Region,46,0.54,5,0.06,8466275,2004,Encephalitis Total
Zone:15,11,0.7,0,0.0,1581379,2004,Encephalitis Total
Chumphon,4,0.84,0,0.0,474592,2004,Encephalitis Total
Ranong,0,0.0,0,0.0,169904,2004,Encephalitis Total
Surat Thani,7,0.75,0,0.0,936883,2004,Encephalitis Total
Zone:16,20,0.76,1,0.04,2619221,2004,Encephalitis Total
Nakhon Si Thammarat,9,0.59,1,0.07,1515708,2004,Encephalitis Total
Phatthalung,2,0.4,0,0.0,501447,2004,Encephalitis Total
Trang,9,1.49,0,0.0,602066,2004,Encephalitis Total
Zone:17,7,0.77,2,0.22,908170,2004,Encephalitis Total
Krabi,5,1.3,2,0.52,386084,2004,Encephalitis Total
Phangnga,0,0.0,0,0.0,239895,2004,Encephalitis Total
Phuket,2,0.71,0,0.0,282191,2004,Encephalitis Total
Zone:18,0,0.0,0,0.0,1795905,2004,Encephalitis Total
Narathiwat,0,0.0,0,0.0,701008,2004,Encephalitis Total
Pattani,0,0.0,0,0.0,632240,2004,Encephalitis Total
Yala,0,0.0,0,0.0,462657,2004,Encephalitis Total
Zone:19,8,0.51,2,0.13,1561600,2004,Encephalitis Total
Satun,3,1.1,0,0.0,273624,2004,Encephalitis Total
Songkhla,5,0.39,2,0.16,1287976,2004,Encephalitis Total
Total,320,0.51,20,0.03,62939819,2003,Encephalitis Total
North Region,88,0.73,5,0.04,12120537,2003,Encephalitis Total
Zone:1,45,0.78,4,0.07,5764017,2003,Encephalitis Total
Chiang Mai,16,1.0,2,0.13,1599538,2003,Encephalitis Total
Chiang Rai,12,0.96,0,0.0,1244564,2003,Encephalitis Total
Lampang,0,0.0,0,0.0,798996,2003,Encephalitis Total
Lamphun,3,0.74,0,0.0,408122,2003,Encephalitis Total
Mae Hong Son,1,0.42,0,0.0,239128,2003,Encephalitis Total
Nan,7,1.44,1,0.21,484961,2003,Encephalitis Total
Phayao,6,1.19,1,0.2,505032,2003,Encephalitis Total
Phrae,0,0.0,0,0.0,483676,2003,Encephalitis Total
Zone:2,14,0.4,0,0.0,3523807,2003,Encephalitis Total
Phetchabun,3,0.29,0,0.0,1046537,2003,Encephalitis Total
Phitsanulok,5,0.58,0,0.0,867520,2003,Encephalitis Total
Sukhothai,0,0.0,0,0.0,623396,2003,Encephalitis Total
Tak,5,0.99,0,0.0,503042,2003,Encephalitis Total
Uttaradit,1,0.21,0,0.0,483312,2003,Encephalitis Total
Zone:3,29,1.02,1,0.04,2832713,2003,Encephalitis Total
Kamphaeng Phet,18,2.33,1,0.13,771177,2003,Encephalitis Total
Nakhon Sawan,6,0.53,0,0.0,1128789,2003,Encephalitis Total
Phichit,2,0.34,0,0.0,594918,2003,Encephalitis Total
Uthai Thani,3,0.89,0,0.0,337829,2003,Encephalitis Total
Central Region,67,0.32,8,0.04,20726962,2003,Encephalitis Total
Zone:0,1,0.02,0,0.0,5813383,2003,Encephalitis Total
Bangkok,1,0.02,0,0.0,5813383,2003,Encephalitis Total
Zone:4,6,0.22,1,0.04,2679573,2003,Encephalitis Total
Ang Thong,2,0.69,0,0.0,290623,2003,Encephalitis Total
Nonthaburi,0,0.0,0,0.0,915043,2003,Encephalitis Total
P.Nakhon S.Ayutthaya,3,0.4,1,0.13,749751,2003,Encephalitis Total
Pathum Thani,1,0.14,0,0.0,724156,2003,Encephalitis Total
Zone:5,6,0.31,1,0.05,1964953,2003,Encephalitis Total
Chai Nat,1,0.29,1,0.29,349881,2003,Encephalitis Total
Lop Buri,1,0.13,0,0.0,768250,2003,Encephalitis Total
Saraburi,4,0.64,0,0.0,623783,2003,Encephalitis Total
Sing Buri,0,0.0,0,0.0,223039,2003,Encephalitis Total
Zone:6,22,0.67,0,0.0,3304766,2003,Encephalitis Total
Kanchanaburi,1,0.13,0,0.0,799588,2003,Encephalitis Total
Nakhon Pathom,3,0.37,0,0.0,807180,2003,Encephalitis Total
Ratchaburi,1,0.12,0,0.0,832005,2003,Encephalitis Total
Suphan Buri,17,1.96,0,0.0,865993,2003,Encephalitis Total
Zone:7,3,0.19,1,0.06,1602142,2003,Encephalitis Total
Phetchaburi,2,0.43,1,0.22,461539,2003,Encephalitis Total
Prachuap Khiri Khan,1,0.2,0,0.0,490479,2003,Encephalitis Total
Samut Sakhon,0,0.0,0,0.0,445557,2003,Encephalitis Total
Samut Songkhram,0,0.0,0,0.0,204567,2003,Encephalitis Total
Zone:8,16,0.55,1,0.03,2933038,2003,Encephalitis Total
Chachoengsao,4,0.61,0,0.0,651130,2003,Encephalitis Total
Nakhon Nayok,2,0.8,0,0.0,251471,2003,Encephalitis Total
Prachin Buri,7,1.54,0,0.0,453379,2003,Encephalitis Total
Sa Kaeo,2,0.37,1,0.19,540274,2003,Encephalitis Total
Samut Prakan,1,0.1,0,0.0,1036784,2003,Encephalitis Total
Zone:9,13,0.54,4,0.16,2429107,2003,Encephalitis Total
Chanthaburi,1,0.2,0,0.0,508799,2003,Encephalitis Total
Chon Buri,2,0.17,0,0.0,1143498,2003,Encephalitis Total
Rayong,8,1.45,3,0.54,551652,2003,Encephalitis Total
Trat,2,0.89,1,0.44,225158,2003,Encephalitis Total
North-Eastern Region,102,0.47,4,0.02,21634442,2003,Encephalitis Total
Zone:10,8,0.22,0,0.0,3579272,2003,Encephalitis Total
Loei,1,0.16,0,0.0,629836,2003,Encephalitis Total
Nong Bua Lam Phu,4,0.8,0,0.0,499257,2003,Encephalitis Total
Nong Khai,2,0.22,0,0.0,911409,2003,Encephalitis Total
Udon Thani,1,0.06,0,0.0,1538770,2003,Encephalitis Total
Zone:11,20,0.63,0,0.0,3157810,2003,Encephalitis Total
Kalasin,14,1.41,0,0.0,992407,2003,Encephalitis Total
Mukdahan,2,0.59,0,0.0,338675,2003,Encephalitis Total
Nakhon Phanom,0,0.0,0,0.0,715991,2003,Encephalitis Total
Sakon Nakhon,4,0.36,0,0.0,1110737,2003,Encephalitis Total
Zone:12,7,0.17,1,0.02,4035398,2003,Encephalitis Total
Khon Kaen,2,0.11,0,0.0,1769124,2003,Encephalitis Total
Maha Sarakham,1,0.11,0,0.0,943647,2003,Encephalitis Total
Roi Et,4,0.3,1,0.08,1322627,2003,Encephalitis Total
Zone:13,38,0.57,2,0.03,6676759,2003,Encephalitis Total
Buri Ram,3,0.19,0,0.0,1549894,2003,Encephalitis Total
Chaiyaphum,8,0.7,2,0.18,1137725,2003,Encephalitis Total
Nakhon Ratchasima,26,1.01,0,0.0,2586146,2003,Encephalitis Total
Surin,1,0.07,0,0.0,1402994,2003,Encephalitis Total
Zone:14,29,0.69,1,0.02,4185203,2003,Encephalitis Total
Amnat Charoen,0,0.0,0,0.0,370494,2003,Encephalitis Total
Si Sa Ket,22,1.5,1,0.07,1462254,2003,Encephalitis Total
Ubon Ratchathani,5,0.28,0,0.0,1799048,2003,Encephalitis Total
Yasothon,2,0.36,0,0.0,553407,2003,Encephalitis Total
South Region,63,0.74,3,0.04,8457878,2003,Encephalitis Total
Zone:15,12,0.77,2,0.13,1566662,2003,Encephalitis Total
Chumphon,4,0.84,0,0.0,475467,2003,Encephalitis Total
Ranong,2,1.22,1,0.61,163298,2003,Encephalitis Total
Surat Thani,6,0.65,1,0.11,927897,2003,Encephalitis Total
Zone:16,26,0.98,0,0.0,2642568,2003,Encephalitis Total
Nakhon Si Thammarat,11,0.72,0,0.0,1532483,2003,Encephalitis Total
Phatthalung,12,2.38,0,0.0,504526,2003,Encephalitis Total
Trang,3,0.5,0,0.0,605559,2003,Encephalitis Total
Zone:17,17,1.9,1,0.11,895704,2003,Encephalitis Total
Krabi,7,1.84,0,0.0,381184,2003,Encephalitis Total
Phangnga,3,1.25,1,0.42,240062,2003,Encephalitis Total
Phuket,7,2.55,0,0.0,274458,2003,Encephalitis Total
Zone:18,2,0.11,0,0.0,1797937,2003,Encephalitis Total
Narathiwat,0,0.0,0,0.0,704096,2003,Encephalitis Total
Pattani,2,0.32,0,0.0,631288,2003,Encephalitis Total
Yala,0,0.0,0,0.0,462553,2003,Encephalitis Total
Zone:19,6,0.39,0,0.0,1555007,2003,Encephalitis Total
Satun,1,0.37,0,0.0,272252,2003,Encephalitis Total
Songkhla,5,0.39,0,0.0,1282755,2003,Encephalitis Total
Total,431,0.68,24,0.04,63701703,2010,Encephalitis Total
Central Region,76,0.35,7,0.03,21534318,2010,Encephalitis Total
Zone:0,7,0.12,1,0.02,5701995,2010,Encephalitis Total
Bangkok,7,0.12,1,0.02,5701995,2010,Encephalitis Total
Zone:1,10,0.29,0,0.0,3454591,2010,Encephalitis Total
Nonthaburi,1,0.09,0,0.0,1089908,2010,Encephalitis Total
P.Nakhon S.Ayutthaya,7,0.9,0,0.0,778627,2010,Encephalitis Total
Pathum Thani,2,0.21,0,0.0,971010,2010,Encephalitis Total
Saraburi,0,0.0,0,0.0,615046,2010,Encephalitis Total
Zone:2,5,0.31,0,0.0,1590200,2010,Encephalitis Total
Ang Thong,0,0.0,0,0.0,284889,2010,Encephalitis Total
Chai Nat,2,0.6,0,0.0,335177,2010,Encephalitis Total
Lop Buri,3,0.4,0,0.0,755153,2010,Encephalitis Total
Sing Buri,0,0.0,0,0.0,214981,2010,Encephalitis Total
Zone:3,18,0.58,1,0.03,3105799,2010,Encephalitis Total
Chachoengsao,2,0.3,0,0.0,671458,2010,Encephalitis Total
Nakhon Nayok,1,0.4,1,0.4,252209,2010,Encephalitis Total
Prachin Buri,15,3.23,0,0.0,464213,2010,Encephalitis Total
Sa Kaeo,0,0.0,0,0.0,543276,2010,Encephalitis Total
Samut Prakan,0,0.0,0,0.0,1174643,2010,Encephalitis Total
Zone:4,10,0.3,1,0.03,3374810,2010,Encephalitis Total
Kanchanaburi,7,0.84,0,0.0,836600,2010,Encephalitis Total
Nakhon Pathom,0,0.0,0,0.0,855837,2010,Encephalitis Total
Ratchaburi,1,0.12,1,0.12,837153,2010,Encephalitis Total
Suphan Buri,2,0.24,0,0.0,845220,2010,Encephalitis Total
Zone:5,4,0.24,1,0.06,1651335,2010,Encephalitis Total
Phetchaburi,0,0.0,0,0.0,462636,2010,Encephalitis Total
Prachuap Khiri Khan,0,0.0,0,0.0,506599,2010,Encephalitis Total
Samut Sakhon,3,0.61,1,0.2,488247,2010,Encephalitis Total
Samut Songkhram,1,0.52,0,0.0,193853,2010,Encephalitis Total
Zone:9,22,0.83,3,0.11,2655588,2010,Encephalitis Total
Chanthaburi,11,2.14,0,0.0,512932,2010,Encephalitis Total
Chon Buri,5,0.38,0,0.0,1302942,2010,Encephalitis Total
Rayong,5,0.81,2,0.32,619249,2010,Encephalitis Total
Trat,1,0.45,1,0.45,220465,2010,Encephalitis Total
South Region,123,1.39,9,0.1,8853473,2010,Encephalitis Total
Zone:6,97,2.76,5,0.14,3514344,2010,Encephalitis Total
Chumphon,2,0.41,0,0.0,488855,2010,Encephalitis Total
Nakhon Si Thammarat,4,0.26,0,0.0,1519531,2010,Encephalitis Total
Phatthalung,10,1.97,0,0.0,508656,2010,Encephalitis Total
Surat Thani,81,8.12,5,0.5,997302,2010,Encephalitis Total
Zone:7,17,0.93,4,0.22,1825591,2010,Encephalitis Total
Krabi,10,2.33,4,0.93,429631,2010,Encephalitis Total
Phangnga,0,0.0,0,0.0,252385,2010,Encephalitis Total
Phuket,5,1.47,0,0.0,340490,2010,Encephalitis Total
Ranong,2,1.1,0,0.0,182417,2010,Encephalitis Total
Trang,0,0.0,0,0.0,620668,2010,Encephalitis Total
Zone:8,9,0.26,0,0.0,3513538,2010,Encephalitis Total
Narathiwat,0,0.0,0,0.0,732617,2010,Encephalitis Total
Pattani,1,0.15,0,0.0,651442,2010,Encephalitis Total
Satun,1,0.34,0,0.0,295133,2010,Encephalitis Total
Songkhla,6,0.44,0,0.0,1350489,2010,Encephalitis Total
Yala,1,0.21,0,0.0,483857,2010,Encephalitis Total
North-Eastern Region,108,0.5,3,0.01,21534582,2010,Encephalitis Total
Zone:10,12,0.34,0,0.0,3576272,2010,Encephalitis Total
Loei,3,0.48,0,0.0,622424,2010,Encephalitis Total
Nong Bua Lam Phu,0,0.0,0,0.0,501891,2010,Encephalitis Total
Nong Khai,6,0.66,0,0.0,910094,2010,Encephalitis Total
Udon Thani,3,0.19,0,0.0,1541863,2010,Encephalitis Total
Zone:11,18,0.83,0,0.0,2161531,2010,Encephalitis Total
Mukdahan,5,1.48,0,0.0,338812,2010,Encephalitis Total
Nakhon Phanom,4,0.57,0,0.0,702041,2010,Encephalitis Total
Sakon Nakhon,9,0.8,0,0.0,1120678,2010,Encephalitis Total
Zone:12,12,0.24,0,0.0,4995226,2010,Encephalitis Total
Kalasin,0,0.0,0,0.0,981369,2010,Encephalitis Total
Khon Kaen,9,0.51,0,0.0,1764922,2010,Encephalitis Total
Maha Sarakham,3,0.32,0,0.0,940001,2010,Encephalitis Total
Roi Et,0,0.0,0,0.0,1308934,2010,Encephalitis Total
Zone:13,38,0.91,0,0.0,4168498,2010,Encephalitis Total
Amnat Charoen,2,0.54,0,0.0,371471,2010,Encephalitis Total
Si Sa Ket,24,1.66,0,0.0,1449409,2010,Encephalitis Total
Ubon Ratchathani,12,0.66,0,0.0,1808422,2010,Encephalitis Total
Yasothon,0,0.0,0,0.0,539196,2010,Encephalitis Total
Zone:14,28,0.42,3,0.05,6633055,2010,Encephalitis Total
Buri Ram,5,0.32,1,0.06,1550275,2010,Encephalitis Total
Chaiyaphum,3,0.27,0,0.0,1126295,2010,Encephalitis Total
Nakhon Ratchasima,15,0.58,2,0.08,2576691,2010,Encephalitis Total
Surin,5,0.36,0,0.0,1379794,2010,Encephalitis Total
North Region,124,1.05,5,0.04,11779330,2010,Encephalitis Total
Zone:15,24,0.79,0,0.0,3046660,2010,Encephalitis Total
Chiang Mai,16,0.98,0,0.0,1636514,2010,Encephalitis Total
Lampang,0,0.0,0,0.0,763224,2010,Encephalitis Total
Lamphun,1,0.25,0,0.0,404627,2010,Encephalitis Total
Mae Hong Son,7,2.89,0,0.0,242295,2010,Encephalitis Total
Zone:16,38,1.45,2,0.08,2620701,2010,Encephalitis Total
Chiang Rai,31,2.59,2,0.17,1196576,2010,Encephalitis Total
Nan,4,0.84,0,0.0,475989,2010,Encephalitis Total
Phayao,2,0.41,0,0.0,486713,2010,Encephalitis Total
Phrae,1,0.22,0,0.0,461423,2010,Encephalitis Total
Zone:17,30,0.87,1,0.03,3430959,2010,Encephalitis Total
Phetchabun,8,0.8,0,0.0,995578,2010,Encephalitis Total
Phitsanulok,5,0.59,0,0.0,847627,2010,Encephalitis Total
Sukhothai,0,0.0,0,0.0,602296,2010,Encephalitis Total
Tak,14,2.68,1,0.19,522673,2010,Encephalitis Total
Uttaradit,3,0.65,0,0.0,462785,2010,Encephalitis Total
Zone:18,32,1.19,2,0.07,2681010,2010,Encephalitis Total
Kamphaeng Phet,5,0.69,0,0.0,726970,2010,Encephalitis Total
Nakhon Sawan,14,1.3,1,0.09,1073182,2010,Encephalitis Total
Phichit,7,1.27,0,0.0,552942,2010,Encephalitis Total
Uthai Thani,6,1.83,1,0.3,327916,2010,Encephalitis Total
