Areas,Age,Cases,Year,Disease
Total,Total,95,2007,DHF Total
North Region,Total,9,2007,DHF Total
Zone: 1,Total,3,2007,DHF Total
Chiang Mai,Total,0,2007,DHF Total
Chiang Rai,Total,2,2007,DHF Total
Lampang,Total,1,2007,DHF Total
Lamphun,Total,0,2007,DHF Total
Mae Hong Son,Total,0,2007,DHF Total
Nan,Total,0,2007,DHF Total
Phayao,Total,0,2007,DHF Total
Phrae,Total,0,2007,DHF Total
Zone: 2,Total,4,2007,DHF Total
Phetchabun,Total,2,2007,DHF Total
Phitsanulok,Total,1,2007,DHF Total
Sukhothai,Total,0,2007,DHF Total
Tak,Total,1,2007,DHF Total
Uttaradit,Total,0,2007,DHF Total
Zone: 3,Total,2,2007,DHF Total
Kamphaeng Phet,Total,1,2007,DHF Total
Nakhon Sawan,Total,1,2007,DHF Total
Phichit,Total,0,2007,DHF Total
Uthai Thani,Total,0,2007,DHF Total
Central Region,Total,45,2007,DHF Total
Bangkok,Total,12,2007,DHF Total
Zone: 4,Total,8,2007,DHF Total
Ang Thong,Total,1,2007,DHF Total
Nonthaburi,Total,1,2007,DHF Total
P.Nakhon S.Ayutthaya,Total,5,2007,DHF Total
Pathum Thani,Total,1,2007,DHF Total
Zone: 5,Total,1,2007,DHF Total
Chai Nat,Total,0,2007,DHF Total
Lop Buri,Total,0,2007,DHF Total
Saraburi,Total,1,2007,DHF Total
Sing Buri,Total,0,2007,DHF Total
Zone: 6,Total,5,2007,DHF Total
Kanchanaburi,Total,3,2007,DHF Total
Nakhon Pathom,Total,1,2007,DHF Total
Ratchaburi,Total,1,2007,DHF Total
Suphan Buri,Total,0,2007,DHF Total
Zone: 7,Total,4,2007,DHF Total
Phetchaburi,Total,0,2007,DHF Total
Prachuap Khiri Khan,Total,3,2007,DHF Total
Samut Sakhon,Total,0,2007,DHF Total
Samut Songkhram,Total,1,2007,DHF Total
Zone: 8,Total,8,2007,DHF Total
Chachoengsao,Total,5,2007,DHF Total
Nakhon Nayok,Total,0,2007,DHF Total
Prachin Buri,Total,0,2007,DHF Total
Sa Kaeo,Total,0,2007,DHF Total
Samut Prakan,Total,3,2007,DHF Total
Zone: 9,Total,7,2007,DHF Total
Chanthaburi,Total,2,2007,DHF Total
Chon Buri,Total,2,2007,DHF Total
Rayong,Total,2,2007,DHF Total
Trat,Total,1,2007,DHF Total
North-Eastern Region,Total,19,2007,DHF Total
Zone: 10,Total,5,2007,DHF Total
Loei,Total,0,2007,DHF Total
Nong Bua Lam Phu,Total,1,2007,DHF Total
Nong Khai,Total,3,2007,DHF Total
