Areas,Cases,Incidence,Deaths,CFR,Mortality,Population,Year,Disease
Reporting  areas,cases,Morbidity rate,deaths,CFR(%),Mortality rate,จำนวน,2020,HepatitisE
/100000  Pop.,/100000  pop.,ประชากร,,,,,2020,HepatitisE
ZONE:07,0,0.00,0,0.00,0.00,5039088,2020,HepatitisE
Kalasin,0,0.00,0,0.00,0.00,980297,2020,HepatitisE
Khon Kaen,0,0.00,0,0.00,0.00,1798702,2020,HepatitisE
Maha Sarakham,0,0.00,0,0.00,0.00,958163,2020,HepatitisE
Roi Et,0,0.00,0,0.00,0.00,1301926,2020,HepatitisE
ZONE:08,3,0.05,0,0.00,0.00,5540556,2020,HepatitisE
Bungkan,1,0.24,0,0.00,0.00,423067,2020,HepatitisE
Loei,1,0.16,0,0.00,0.00,640843,2020,HepatitisE
Nakhon Phanom,0,0.00,0,0.00,0.00,718169,2020,HepatitisE
Nong Bua Lam Phu,0,0.00,0,0.00,0.00,511125,2020,HepatitisE
Nong Khai,1,0.19,0,0.00,0.00,519873,2020,HepatitisE
Sakon Nakhon,0,0.00,0,0.00,0.00,1150164,2020,HepatitisE
Udon Thani,0,0.00,0,0.00,0.00,1577315,2020,HepatitisE
ZONE:09,4,0.06,0,0.00,0.00,6748199,2020,HepatitisE
Buri Ram,2,0.13,0,0.00,0.00,1588466,2020,HepatitisE
Chaiyaphum,0,0.00,0,0.00,0.00,1131140,2020,HepatitisE
Nakhon Ratchasima,2,0.08,0,0.00,0.00,2641067,2020,HepatitisE
Surin,0,0.00,0,0.00,0.00,1387526,2020,HepatitisE
ZONE:10,1,0.02,0,0.00,0.00,4603401,2020,HepatitisE
Amnat Charoen,1,0.27,0,0.00,0.00,377317,2020,HepatitisE
Mukdahan,0,0.00,0,0.00,0.00,352043,2020,HepatitisE
Si Sa Ket,0,0.00,0,0.00,0.00,1465719,2020,HepatitisE
Ubon Ratchathani,0,0.00,0,0.00,0.00,1872422,2020,HepatitisE
Yasothon,0,0.00,0,0.00,0.00,535900,2020,HepatitisE
ZONE:11,0,0.00,0,0.00,0.00,4489609,2020,HepatitisE
Chumphon,0,0.00,0,0.00,0.00,510256,2020,HepatitisE
Krabi,0,0.00,0,0.00,0.00,477254,2020,HepatitisE
Nakhon Si Thammarat,0,0.00,0,0.00,0.00,1556325,2020,HepatitisE
Phangnga,0,0.00,0,0.00,0.00,268509,2020,HepatitisE
Phuket,0,0.00,0,0.00,0.00,415527,2020,HepatitisE
Ranong,0,0.00,0,0.00,0.00,193871,2020,HepatitisE
Surat Thani,0,0.00,0,0.00,0.00,1067867,2020,HepatitisE
ZONE:12,2,0.04,0,0.00,0.00,4991217,2020,HepatitisE
Narathiwat,0,0.00,0,0.00,0.00,806224,2020,HepatitisE
Pattani,0,0.00,0,0.00,0.00,725559,2020,HepatitisE
Phatthalung,0,0.00,0,0.00,0.00,523971,2020,HepatitisE
Satun,0,0.00,0,0.00,0.00,323841,2020,HepatitisE
Songkhla,2,0.14,0,0.00,0.00,1432288,2020,HepatitisE
Trang,0,0.00,0,0.00,0.00,641868,2020,HepatitisE
Yala,0,0.00,0,0.00,0.00,537466,2020,HepatitisE
ZONE:13,14,0.25,0,0.00,0.00,5627243,2020,HepatitisE
Bangkok,14,0.25,0,0.00,0.00,5627243,2020,HepatitisE
Total,38,0.06,0,0.00,0.00,65426907,2016,HepatitisE
ZONE:01,2,0.03,0,0.00,0.00,5781324,2016,HepatitisE
Chiang Mai,2,0.12,0,0.00,0.00,1703263,2016,HepatitisE
Chiang Rai,0,0.00,0,0.00,0.00,1242825,2016,HepatitisE
Lampang,0,0.00,0,0.00,0.00,752685,2016,HepatitisE
Lamphun,0,0.00,0,0.00,0.00,405927,2016,HepatitisE
Mae Hong Son,0,0.00,0,0.00,0.00,260971,2016,HepatitisE
Nan,0,0.00,0,0.00,0.00,478890,2016,HepatitisE
Phayao,0,0.00,0,0.00,0.00,483550,2016,HepatitisE
Phrae,0,0.00,0,0.00,0.00,453213,2016,HepatitisE
ZONE:02,2,0.06,0,0.00,0.00,3498728,2016,HepatitisE
Phetchabun,1,0.10,0,0.00,0.00,996397,2016,HepatitisE
Phitsanulok,0,0.00,0,0.00,0.00,861194,2016,HepatitisE
Sukhothai,1,0.17,0,0.00,0.00,602085,2016,HepatitisE
Tak,0,0.00,0,0.00,0.00,578968,2016,HepatitisE
Uttaradit,0,0.00,0,0.00,0.00,460084,2016,HepatitisE
ZONE:03,0,0.00,0,0.00,0.00,3011449,2016,HepatitisE
Chai Nat,0,0.00,0,0.00,0.00,331968,2016,HepatitisE
Kamphaeng Phet,0,0.00,0,0.00,0.00,729839,2016,HepatitisE
Nakhon Sawan,0,0.00,0,0.00,0.00,1072349,2016,HepatitisE
Phichit,0,0.00,0,0.00,0.00,546750,2016,HepatitisE
Uthai Thani,0,0.00,0,0.00,0.00,330543,2016,HepatitisE
ZONE:04,1,0.02,0,0.00,0.00,5221125,2016,HepatitisE
Ang Thong,0,0.00,0,0.00,0.00,283371,2016,HepatitisE
Lop Buri,0,0.00,0,0.00,0.00,758531,2016,HepatitisE
Nakhon Nayok,0,0.00,0,0.00,0.00,257939,2016,HepatitisE
Nonthaburi,0,0.00,0,0.00,0.00,1183791,2016,HepatitisE
P.Nakhon S.Ayutthaya,0,0.00,0,0.00,0.00,805980,2016,HepatitisE
Pathum Thani,0,0.00,0,0.00,0.00,1084154,2016,HepatitisE
Saraburi,1,0.16,0,0.00,0.00,635567,2016,HepatitisE
Sing Buri,0,0.00,0,0.00,0.00,211792,2016,HepatitisE
ZONE:05,8,0.15,0,0.00,0.00,5209561,2016,HepatitisE
Kanchanaburi,1,0.12,0,0.00,0.00,865172,2016,HepatitisE
Nakhon Pathom,0,0.00,0,0.00,0.00,895207,2016,HepatitisE
Phetchaburi,0,0.00,0,0.00,0.00,476391,2016,HepatitisE
Prachuap Khiri Khan,2,0.38,0,0.00,0.00,529912,2016,HepatitisE
Ratchaburi,0,0.00,0,0.00,0.00,860549,2016,HepatitisE
Samut Sakhon,4,0.74,0,0.00,0.00,538671,2016,HepatitisE
Samut Songkhram,0,0.00,0,0.00,0.00,194283,2016,HepatitisE
Suphan Buri,1,0.12,0,0.00,0.00,849376,2016,HepatitisE
ZONE:06,3,0.05,0,0.00,0.00,5880124,2016,HepatitisE
Chachoengsao,0,0.00,0,0.00,0.00,698190,2016,HepatitisE
Chanthaburi,0,0.00,0,0.00,0.00,529194,2016,HepatitisE
Chon Buri,0,0.00,0,0.00,0.00,1438231,2016,HepatitisE
Prachin Buri,3,0.62,0,0.00,0.00,480755,2016,HepatitisE
Rayong,0,0.00,0,0.00,0.00,681696,2016,HepatitisE
Sa Kaeo,0,0.00,0,0.00,0.00,554555,2016,HepatitisE
Samut Prakan,0,0.00,0,0.00,0.00,1270420,2016,HepatitisE
Trat,0,0.00,0,0.00,0.00,227083,2016,HepatitisE
"Center of Epidemiological Information, Bureau of Epidemiology, Mininstry of Public Health",3/2/2560,,,,,,2016,HepatitisE
"Number of cases ,deaths, morbidity rate ,mortality rate,case fatality rate , Thailand 2559  (2016)",Hepatitis E,70,,,,,2016,HepatitisE
Reporting  areas,cases,Morbidity rate,deaths,CFR(%),Mortality rate,จำนวน,2016,HepatitisE
/100000  Pop.,/100000  pop.,ประชากร,,,,,2016,HepatitisE
ZONE:07,5,0.10,0,0.00,0.00,5049920,2016,HepatitisE
Kalasin,4,0.41,0,0.00,0.00,985055,2016,HepatitisE
Khon Kaen,0,0.00,0,0.00,0.00,1794032,2016,HepatitisE
Maha Sarakham,1,0.10,0,0.00,0.00,962592,2016,HepatitisE
Roi Et,0,0.00,0,0.00,0.00,1308241,2016,HepatitisE
ZONE:08,1,0.02,0,0.00,0.00,5511930,2016,HepatitisE
Bungkan,0,0.00,0,0.00,0.00,419607,2016,HepatitisE
Loei,0,0.00,0,0.00,0.00,636666,2016,HepatitisE
Nakhon Phanom,0,0.00,0,0.00,0.00,714369,2016,HepatitisE
Nong Bua Lam Phu,0,0.00,0,0.00,0.00,509469,2016,HepatitisE
Nong Khai,1,0.19,0,0.00,0.00,518420,2016,HepatitisE
Sakon Nakhon,0,0.00,0,0.00,0.00,1140673,2016,HepatitisE
Udon Thani,0,0.00,0,0.00,0.00,1572726,2016,HepatitisE
ZONE:09,2,0.03,0,0.00,0.00,6737604,2016,HepatitisE
Buri Ram,2,0.13,0,0.00,0.00,1581955,2016,HepatitisE
Chaiyaphum,0,0.00,0,0.00,0.00,1137651,2016,HepatitisE
Nakhon Ratchasima,0,0.00,0,0.00,0.00,2624668,2016,HepatitisE
Surin,0,0.00,0,0.00,0.00,1393330,2016,HepatitisE
ZONE:10,1,0.02,0,0.00,0.00,4581192,2016,HepatitisE
Amnat Charoen,0,0.00,0,0.00,0.00,375881,2016,HepatitisE
Mukdahan,0,0.00,0,0.00,0.00,347059,2016,HepatitisE
Si Sa Ket,1,0.07,0,0.00,0.00,1467006,2016,HepatitisE
Ubon Ratchathani,0,0.00,0,0.00,0.00,1851049,2016,HepatitisE
Yasothon,0,0.00,0,0.00,0.00,540197,2016,HepatitisE
ZONE:11,2,0.05,0,0.00,0.00,4383957,2016,HepatitisE
Chumphon,0,0.00,0,0.00,0.00,503203,2016,HepatitisE
Krabi,0,0.00,0,0.00,0.00,459456,2016,HepatitisE
Nakhon Si Thammarat,1,0.06,0,0.00,0.00,1550278,2016,HepatitisE
Phangnga,0,0.00,0,0.00,0.00,262721,2016,HepatitisE
Phuket,1,0.26,0,0.00,0.00,382485,2016,HepatitisE
Ranong,0,0.00,0,0.00,0.00,182313,2016,HepatitisE
Surat Thani,0,0.00,0,0.00,0.00,1043501,2016,HepatitisE
ZONE:12,3,0.06,0,0.00,0.00,4865646,2016,HepatitisE
Narathiwat,0,0.00,0,0.00,0.00,778941,2016,HepatitisE
Pattani,0,0.00,0,0.00,0.00,690104,2016,HepatitisE
Phatthalung,0,0.00,0,0.00,0.00,521570,2016,HepatitisE
Satun,0,0.00,0,0.00,0.00,314297,2016,HepatitisE
Songkhla,3,0.21,0,0.00,0.00,1405939,2016,HepatitisE
Trang,0,0.00,0,0.00,0.00,639770,2016,HepatitisE
Yala,0,0.00,0,0.00,0.00,515025,2016,HepatitisE
ZONE:13,8,0.14,0,0.00,0.00,5694347,2016,HepatitisE
Bangkok,8,0.14,0,0.00,0.00,5694347,2016,HepatitisE
Total,11,0.02,0,0.00,0.00,62939819,2003,HepatitisE
North Region,7,0.06,0,0.00,0.00,12120537,2003,HepatitisE
Zone:1,3,0.05,0,0.00,0.00,5764017,2003,HepatitisE
Chiang Mai,0,0.00,0,0.00,0.00,1599538,2003,HepatitisE
Chiang Rai,0,0.00,0,0.00,0.00,1244564,2003,HepatitisE
Lampang,0,0.00,0,0.00,0.00,798996,2003,HepatitisE
Lamphun,0,0.00,0,0.00,0.00,408122,2003,HepatitisE
Mae Hong Son,0,0.00,0,0.00,0.00,239128,2003,HepatitisE
Nan,3,0.62,0,0.00,0.00,484961,2003,HepatitisE
Phayao,0,0.00,0,0.00,0.00,505032,2003,HepatitisE
Phrae,0,0.00,0,0.00,0.00,483676,2003,HepatitisE
Zone:2,2,0.06,0,0.00,0.00,3523807,2003,HepatitisE
Phetchabun,1,0.10,0,0.00,0.00,1046537,2003,HepatitisE
Phitsanulok,0,0.00,0,0.00,0.00,867520,2003,HepatitisE
Sukhothai,0,0.00,0,0.00,0.00,623396,2003,HepatitisE
Tak,1,0.20,0,0.00,0.00,503042,2003,HepatitisE
Uttaradit,0,0.00,0,0.00,0.00,483312,2003,HepatitisE
Zone:3,2,0.07,0,0.00,0.00,2832713,2003,HepatitisE
Kamphaeng Phet,2,0.26,0,0.00,0.00,771177,2003,HepatitisE
Nakhon Sawan,0,0.00,0,0.00,0.00,1128789,2003,HepatitisE
Phichit,0,0.00,0,0.00,0.00,594918,2003,HepatitisE
Uthai Thani,0,0.00,0,0.00,0.00,337829,2003,HepatitisE
Central Region,4,0.02,0,0.00,0.00,20726962,2003,HepatitisE
Zone:0,0,0.00,0,0.00,0.00,5813383,2003,HepatitisE
Bangkok,0,0.00,0,0.00,0.00,5813383,2003,HepatitisE
Zone:4,0,0.00,0,0.00,0.00,2679573,2003,HepatitisE
Ang Thong,0,0.00,0,0.00,0.00,290623,2003,HepatitisE
Nonthaburi,0,0.00,0,0.00,0.00,915043,2003,HepatitisE
P.Nakhon S.Ayutthaya,0,0.00,0,0.00,0.00,749751,2003,HepatitisE
Pathum Thani,0,0.00,0,0.00,0.00,724156,2003,HepatitisE
Zone:5,0,0.00,0,0.00,0.00,1964953,2003,HepatitisE
Chai Nat,0,0.00,0,0.00,0.00,349881,2003,HepatitisE
Lop Buri,0,0.00,0,0.00,0.00,768250,2003,HepatitisE
Saraburi,0,0.00,0,0.00,0.00,623783,2003,HepatitisE
Sing Buri,0,0.00,0,0.00,0.00,223039,2003,HepatitisE
Zone:6,0,0.00,0,0.00,0.00,3304766,2003,HepatitisE
Kanchanaburi,0,0.00,0,0.00,0.00,799588,2003,HepatitisE
Nakhon Pathom,0,0.00,0,0.00,0.00,807180,2003,HepatitisE
Ratchaburi,0,0.00,0,0.00,0.00,832005,2003,HepatitisE
Suphan Buri,0,0.00,0,0.00,0.00,865993,2003,HepatitisE
Zone:7,0,0.00,0,0.00,0.00,1602142,2003,HepatitisE
Phetchaburi,0,0.00,0,0.00,0.00,461539,2003,HepatitisE
Prachuap Khiri Khan,0,0.00,0,0.00,0.00,490479,2003,HepatitisE
Samut Sakhon,0,0.00,0,0.00,0.00,445557,2003,HepatitisE
Samut Songkhram,0,0.00,0,0.00,0.00,204567,2003,HepatitisE
Zone:8,1,0.03,0,0.00,0.00,2933038,2003,HepatitisE
Chachoengsao,0,0.00,0,0.00,0.00,651130,2003,HepatitisE
Nakhon Nayok,0,0.00,0,0.00,0.00,251471,2003,HepatitisE
Prachin Buri,1,0.22,0,0.00,0.00,453379,2003,HepatitisE
Sa Kaeo,0,0.00,0,0.00,0.00,540274,2003,HepatitisE
Samut Prakan,0,0.00,0,0.00,0.00,1036784,2003,HepatitisE
"Center of Epidemiological Information, Bureau of Epidemiology, Mininstry of Public Health",13/9/2548,,,,,,2003,HepatitisE
"Number of cases ,deaths, morbidity rate ,mortality rate,case fatality rate , Thailand  2003(2546)",Hepatitis E,70,,,,,2003,HepatitisE
Reporting  areas,cases,Morbidity rate,deaths,CFR(%),Mortality rate,จำนวน,2003,HepatitisE
/100000  Pop.,/100000  pop.,ประชากร,,,,,2003,HepatitisE
Zone:9,3,0.12,0,0.00,0.00,2429107,2003,HepatitisE
Chanthaburi,1,0.20,0,0.00,0.00,508799,2003,HepatitisE
Chon Buri,0,0.00,0,0.00,0.00,1143498,2003,HepatitisE
Rayong,0,0.00,0,0.00,0.00,551652,2003,HepatitisE
Trat,2,0.89,0,0.00,0.00,225158,2003,HepatitisE
North-Eastern Region,0,0.00,0,0.00,0.00,21634442,2003,HepatitisE
Zone:10,0,0.00,0,0.00,0.00,3579272,2003,HepatitisE
Loei,0,0.00,0,0.00,0.00,629836,2003,HepatitisE
Nong Bua Lam Phu,0,0.00,0,0.00,0.00,499257,2003,HepatitisE
Nong Khai,0,0.00,0,0.00,0.00,911409,2003,HepatitisE
Udon Thani,0,0.00,0,0.00,0.00,1538770,2003,HepatitisE
Zone:11,0,0.00,0,0.00,0.00,3157810,2003,HepatitisE
Kalasin,0,0.00,0,0.00,0.00,992407,2003,HepatitisE
Mukdahan,0,0.00,0,0.00,0.00,338675,2003,HepatitisE
Nakhon Phanom,0,0.00,0,0.00,0.00,715991,2003,HepatitisE
Sakon Nakhon,0,0.00,0,0.00,0.00,1110737,2003,HepatitisE
Zone:12,0,0.00,0,0.00,0.00,4035398,2003,HepatitisE
Khon Kaen,0,0.00,0,0.00,0.00,1769124,2003,HepatitisE
Maha Sarakham,0,0.00,0,0.00,0.00,943647,2003,HepatitisE
Roi Et,0,0.00,0,0.00,0.00,1322627,2003,HepatitisE
Zone:13,0,0.00,0,0.00,0.00,6676759,2003,HepatitisE
Buri Ram,0,0.00,0,0.00,0.00,1549894,2003,HepatitisE
Chaiyaphum,0,0.00,0,0.00,0.00,1137725,2003,HepatitisE
Nakhon Ratchasima,0,0.00,0,0.00,0.00,2586146,2003,HepatitisE
Surin,0,0.00,0,0.00,0.00,1402994,2003,HepatitisE
Zone:14,0,0.00,0,0.00,0.00,4185203,2003,HepatitisE
Amnat Charoen,0,0.00,0,0.00,0.00,370494,2003,HepatitisE
Si Sa Ket,0,0.00,0,0.00,0.00,1462254,2003,HepatitisE
Ubon Ratchathani,0,0.00,0,0.00,0.00,1799048,2003,HepatitisE
Yasothon,0,0.00,0,0.00,0.00,553407,2003,HepatitisE
South Region,0,0.00,0,0.00,0.00,8457878,2003,HepatitisE
Zone:15,0,0.00,0,0.00,0.00,1566662,2003,HepatitisE
Chumphon,0,0.00,0,0.00,0.00,475467,2003,HepatitisE
Ranong,0,0.00,0,0.00,0.00,163298,2003,HepatitisE
Surat Thani,0,0.00,0,0.00,0.00,927897,2003,HepatitisE
Zone:16,0,0.00,0,0.00,0.00,2642568,2003,HepatitisE
Nakhon Si Thammarat,0,0.00,0,0.00,0.00,1532483,2003,HepatitisE
Phatthalung,0,0.00,0,0.00,0.00,504526,2003,HepatitisE
Trang,0,0.00,0,0.00,0.00,605559,2003,HepatitisE
Zone:17,0,0.00,0,0.00,0.00,895704,2003,HepatitisE
Krabi,0,0.00,0,0.00,0.00,381184,2003,HepatitisE
Phangnga,0,0.00,0,0.00,0.00,240062,2003,HepatitisE
Phuket,0,0.00,0,0.00,0.00,274458,2003,HepatitisE
Zone:18,0,0.00,0,0.00,0.00,1797937,2003,HepatitisE
Narathiwat,0,0.00,0,0.00,0.00,704096,2003,HepatitisE
Pattani,0,0.00,0,0.00,0.00,631288,2003,HepatitisE
Yala,0,0.00,0,0.00,0.00,462553,2003,HepatitisE
Zone:19,0,0.00,0,0.00,0.00,1555007,2003,HepatitisE
Satun,0,0.00,0,0.00,0.00,272252,2003,HepatitisE
Songkhla,0,0.00,0,0.00,0.00,1282755,2003,HepatitisE
Total,50,0.08,0,0.00,0.00,66301242,2018,HepatitisE
ZONE:01,0,0.00,0,0.00,0.00,5878537,2018,HepatitisE
Chiang Mai,0,0.00,0,0.00,0.00,1755291,2018,HepatitisE
Chiang Rai,0,0.00,0,0.00,0.00,1289873,2018,HepatitisE
Lampang,0,0.00,0,0.00,0.00,744714,2018,HepatitisE
Lamphun,0,0.00,0,0.00,0.00,405936,2018,HepatitisE
Mae Hong Son,0,0.00,0,0.00,0.00,280826,2018,HepatitisE
Nan,0,0.00,0,0.00,0.00,479414,2018,HepatitisE
Phayao,0,0.00,0,0.00,0.00,476157,2018,HepatitisE
Phrae,0,0.00,0,0.00,0.00,446326,2018,HepatitisE
ZONE:02,1,0.03,0,0.00,0.00,3565071,2018,HepatitisE
Phetchabun,1,0.10,0,0.00,0.00,994936,2018,HepatitisE
Phitsanulok,0,0.00,0,0.00,0.00,866129,2018,HepatitisE
Sukhothai,0,0.00,0,0.00,0.00,598287,2018,HepatitisE
Tak,0,0.00,0,0.00,0.00,649472,2018,HepatitisE
Uttaradit,0,0.00,0,0.00,0.00,456247,2018,HepatitisE
ZONE:03,2,0.07,0,0.00,0.00,2992420,2018,HepatitisE
Chai Nat,1,0.30,0,0.00,0.00,328993,2018,HepatitisE
Kamphaeng Phet,0,0.00,0,0.00,0.00,728470,2018,HepatitisE
Nakhon Sawan,1,0.09,0,0.00,0.00,1064649,2018,HepatitisE
Phichit,0,0.00,0,0.00,0.00,540620,2018,HepatitisE
Uthai Thani,0,0.00,0,0.00,0.00,329688,2018,HepatitisE
ZONE:04,7,0.13,0,0.00,0.00,5343264,2018,HepatitisE
Ang Thong,0,0.00,0,0.00,0.00,281014,2018,HepatitisE
Lop Buri,0,0.00,0,0.00,0.00,758003,2018,HepatitisE
Nakhon Nayok,0,0.00,0,0.00,0.00,259718,2018,HepatitisE
Nonthaburi,1,0.08,0,0.00,0.00,1238015,2018,HepatitisE
P.Nakhon S.Ayutthaya,2,0.25,0,0.00,0.00,815647,2018,HepatitisE
Pathum Thani,3,0.26,0,0.00,0.00,1137603,2018,HepatitisE
Saraburi,1,0.16,0,0.00,0.00,643531,2018,HepatitisE
Sing Buri,0,0.00,0,0.00,0.00,209733,2018,HepatitisE
ZONE:05,2,0.04,0,0.00,0.00,5324608,2018,HepatitisE
Kanchanaburi,0,0.00,0,0.00,0.00,890565,2018,HepatitisE
Nakhon Pathom,1,0.11,0,0.00,0.00,914273,2018,HepatitisE
Phetchaburi,0,0.00,0,0.00,0.00,483335,2018,HepatitisE
Prachuap Khiri Khan,0,0.00,0,0.00,0.00,546396,2018,HepatitisE
Ratchaburi,0,0.00,0,0.00,0.00,872615,2018,HepatitisE
Samut Sakhon,1,0.17,0,0.00,0.00,573215,2018,HepatitisE
Samut Songkhram,0,0.00,0,0.00,0.00,193847,2018,HepatitisE
Suphan Buri,0,0.00,0,0.00,0.00,850362,2018,HepatitisE
ZONE:06,4,0.07,0,0.00,0.00,6088563,2018,HepatitisE
Chachoengsao,0,0.00,0,0.00,0.00,712449,2018,HepatitisE
Chanthaburi,0,0.00,0,0.00,0.00,535478,2018,HepatitisE
Chon Buri,1,0.07,0,0.00,0.00,1522285,2018,HepatitisE
Prachin Buri,1,0.20,0,0.00,0.00,489592,2018,HepatitisE
Rayong,0,0.00,0,0.00,0.00,717276,2018,HepatitisE
Sa Kaeo,0,0.00,0,0.00,0.00,563014,2018,HepatitisE
Samut Prakan,2,0.15,0,0.00,0.00,1318687,2018,HepatitisE
Trat,0,0.00,0,0.00,0.00,229782,2018,HepatitisE
"Center of Epidemiological Information, Bureau of Epidemiology, Mininstry of Public Health",12/9/2562,,,,,,2018,HepatitisE
"Number of cases ,deaths, morbidity rate ,mortality rate,case fatality rate , Thailand 2561  (2018)",Hepatitis E,70,,,,,2018,HepatitisE
Reporting  areas,cases,Morbidity rate,deaths,CFR(%),Mortality rate,จำนวน,2018,HepatitisE
/100000  Pop.,/100000  pop.,ประชากร,,,,,2018,HepatitisE
ZONE:07,2,0.04,0,0.00,0.00,5062199,2018,HepatitisE
Kalasin,0,0.00,0,0.00,0.00,985676,2018,HepatitisE
Khon Kaen,0,0.00,0,0.00,0.00,1805903,2018,HepatitisE
Maha Sarakham,2,0.21,0,0.00,0.00,963060,2018,HepatitisE
Roi Et,0,0.00,0,0.00,0.00,1307560,2018,HepatitisE
ZONE:08,3,0.05,0,0.00,0.00,5553738,2018,HepatitisE
Bungkan,0,0.00,0,0.00,0.00,423485,2018,HepatitisE
Loei,1,0.16,0,0.00,0.00,642220,2018,HepatitisE
Nakhon Phanom,0,0.00,0,0.00,0.00,718406,2018,HepatitisE
Nong Bua Lam Phu,0,0.00,0,0.00,0.00,511878,2018,HepatitisE
Nong Khai,2,0.38,0,0.00,0.00,521995,2018,HepatitisE
Sakon Nakhon,0,0.00,0,0.00,0.00,1150876,2018,HepatitisE
Udon Thani,0,0.00,0,0.00,0.00,1584878,2018,HepatitisE
ZONE:09,3,0.04,0,0.00,0.00,6772779,2018,HepatitisE
Buri Ram,2,0.13,0,0.00,0.00,1593378,2018,HepatitisE
Chaiyaphum,0,0.00,0,0.00,0.00,1139067,2018,HepatitisE
Nakhon Ratchasima,1,0.04,0,0.00,0.00,2642815,2018,HepatitisE
Surin,0,0.00,0,0.00,0.00,1397519,2018,HepatitisE
ZONE:10,4,0.09,0,0.00,0.00,4613643,2018,HepatitisE
Amnat Charoen,1,0.26,0,0.00,0.00,378363,2018,HepatitisE
Mukdahan,0,0.00,0,0.00,0.00,351532,2018,HepatitisE
Si Sa Ket,2,0.14,0,0.00,0.00,1472521,2018,HepatitisE
Ubon Ratchathani,1,0.05,0,0.00,0.00,1872091,2018,HepatitisE
