Areas,Cases,Incidence,Deaths,CFR,Mortality,Population,Year,Disease
Ubon Ratchathani,619,34.69,0,0.00,0.00,1784192,2004,STDNSU
Yasothon,8,1.46,0,0.00,0.00,547134,2004,STDNSU
South Region,519,6.13,0,0.00,0.00,8466275,2004,STDNSU
Zone:15,98,6.20,0,0.00,0.00,1581379,2004,STDNSU
Chumphon,1,0.21,0,0.00,0.00,474592,2004,STDNSU
Ranong,0,0.00,0,0.00,0.00,169904,2004,STDNSU
Surat Thani,97,10.35,0,0.00,0.00,936883,2004,STDNSU
Zone:16,9,0.34,0,0.00,0.00,2619221,2004,STDNSU
Nakhon Si Thammarat,0,0.00,0,0.00,0.00,1515708,2004,STDNSU
Phatthalung,1,0.20,0,0.00,0.00,501447,2004,STDNSU
Trang,8,1.33,0,0.00,0.00,602066,2004,STDNSU
Zone:17,247,27.20,0,0.00,0.00,908170,2004,STDNSU
Krabi,165,42.74,0,0.00,0.00,386084,2004,STDNSU
Phangnga,0,0.00,0,0.00,0.00,239895,2004,STDNSU
Phuket,82,29.06,0,0.00,0.00,282191,2004,STDNSU
Zone:18,117,6.51,0,0.00,0.00,1795905,2004,STDNSU
Narathiwat,11,1.57,0,0.00,0.00,701008,2004,STDNSU
Pattani,92,14.55,0,0.00,0.00,632240,2004,STDNSU
Yala,14,3.03,0,0.00,0.00,462657,2004,STDNSU
Zone:19,48,3.07,0,0.00,0.00,1561600,2004,STDNSU
Satun,0,0.00,0,0.00,0.00,273624,2004,STDNSU
Songkhla,48,3.73,0,0.00,0.00,1287976,2004,STDNSU
Total,2026,3.05,0,0.00,0.00,66372831,2020,STDNSU
ZONE:01,430,7.30,0,0.00,0.00,5886870,2020,STDNSU
Chiang Mai,283,15.88,0,0.00,0.00,1781812,2020,STDNSU
Chiang Rai,37,2.85,0,0.00,0.00,1296664,2020,STDNSU
Lampang,10,1.36,0,0.00,0.00,733640,2020,STDNSU
Lamphun,10,2.48,0,0.00,0.00,403542,2020,STDNSU
Mae Hong Son,19,6.68,0,0.00,0.00,284343,2020,STDNSU
Nan,15,3.14,0,0.00,0.00,477476,2020,STDNSU
Phayao,44,9.36,0,0.00,0.00,469856,2020,STDNSU
Phrae,12,2.73,0,0.00,0.00,439537,2020,STDNSU
ZONE:02,121,3.40,0,0.00,0.00,3554902,2020,STDNSU
Phetchabun,27,2.74,0,0.00,0.00,987196,2020,STDNSU
Phitsanulok,39,4.55,0,0.00,0.00,857364,2020,STDNSU
Sukhothai,6,1.01,0,0.00,0.00,591477,2020,STDNSU
Tak,40,5.99,0,0.00,0.00,667942,2020,STDNSU
Uttaradit,9,2.00,0,0.00,0.00,450923,2020,STDNSU
ZONE:03,34,1.15,0,0.00,0.00,2956189,2020,STDNSU
Chai Nat,2,0.62,0,0.00,0.00,324544,2020,STDNSU
Kamphaeng Phet,7,0.97,0,0.00,0.00,719993,2020,STDNSU
Nakhon Sawan,22,2.10,0,0.00,0.00,1050098,2020,STDNSU
Phichit,1,0.19,0,0.00,0.00,534311,2020,STDNSU
Uthai Thani,2,0.61,0,0.00,0.00,327243,2020,STDNSU
ZONE:04,202,3.74,0,0.00,0.00,5400529,2020,STDNSU
Ang Thong,0,0.00,0,0.00,0.00,278119,2020,STDNSU
Lop Buri,16,2.14,0,0.00,0.00,749242,2020,STDNSU
Nakhon Nayok,13,4.99,0,0.00,0.00,260416,2020,STDNSU
Nonthaburi,90,7.08,0,0.00,0.00,1271065,2020,STDNSU
P.Nakhon S.Ayutthaya,36,4.39,0,0.00,0.00,819638,2020,STDNSU
Pathum Thani,5,0.43,0,0.00,0.00,1170008,2020,STDNSU
Saraburi,32,4.96,0,0.00,0.00,644869,2020,STDNSU
Sing Buri,10,4.83,0,0.00,0.00,207172,2020,STDNSU
ZONE:05,57,1.07,0,0.00,0.00,5342038,2020,STDNSU
Kanchanaburi,16,1.79,0,0.00,0.00,893751,2020,STDNSU
Nakhon Pathom,0,0.00,0,0.00,0.00,920380,2020,STDNSU
Phetchaburi,5,1.03,0,0.00,0.00,483692,2020,STDNSU
Prachuap Khiri Khan,10,1.81,0,0.00,0.00,552398,2020,STDNSU
Ratchaburi,10,1.15,0,0.00,0.00,871207,2020,STDNSU
Samut Sakhon,0,0.00,0,0.00,0.00,585451,2020,STDNSU
Samut Songkhram,0,0.00,0,0.00,0.00,192678,2020,STDNSU
Suphan Buri,16,1.90,0,0.00,0.00,842481,2020,STDNSU
ZONE:06,174,2.81,0,0.00,0.00,6192990,2020,STDNSU
Chachoengsao,21,2.91,0,0.00,0.00,720416,2020,STDNSU
Chanthaburi,17,3.17,0,0.00,0.00,536629,2020,STDNSU
Chon Buri,31,1.98,0,0.00,0.00,1562593,2020,STDNSU
Prachin Buri,16,3.24,0,0.00,0.00,494175,2020,STDNSU
Rayong,22,2.98,0,0.00,0.00,738139,2020,STDNSU
Sa Kaeo,4,0.71,0,0.00,0.00,563614,2020,STDNSU
Samut Prakan,43,3.19,0,0.00,0.00,1348177,2020,STDNSU
Trat,20,8.72,0,0.00,0.00,229247,2020,STDNSU
"Center of Epidemiological Information, Bureau of Epidemiology, Mininstry of Public Health",22/09/2564,,,,,,2020,STDNSU
"Number of cases ,deaths, morbidity rate ,mortality rate,case fatality rate , Thailand 2563  (2020)",N.S.U. / V,39,,,,,2020,STDNSU
Reporting  areas,cases,Morbidity rate,deaths,CFR(%),Mortality rate,จำนวน,2020,STDNSU
/100000  Pop.,/100000  pop.,ประชากร,,,,,2020,STDNSU
ZONE:07,95,1.89,0,0.00,0.00,5039088,2020,STDNSU
Kalasin,14,1.43,0,0.00,0.00,980297,2020,STDNSU
Khon Kaen,21,1.17,0,0.00,0.00,1798702,2020,STDNSU
Maha Sarakham,24,2.50,0,0.00,0.00,958163,2020,STDNSU
Roi Et,36,2.77,0,0.00,0.00,1301926,2020,STDNSU
ZONE:08,91,1.64,0,0.00,0.00,5540556,2020,STDNSU
Bungkan,8,1.89,0,0.00,0.00,423067,2020,STDNSU
Loei,21,3.28,0,0.00,0.00,640843,2020,STDNSU
Nakhon Phanom,13,1.81,0,0.00,0.00,718169,2020,STDNSU
Nong Bua Lam Phu,6,1.17,0,0.00,0.00,511125,2020,STDNSU
Nong Khai,31,5.96,0,0.00,0.00,519873,2020,STDNSU
Sakon Nakhon,4,0.35,0,0.00,0.00,1150164,2020,STDNSU
Udon Thani,8,0.51,0,0.00,0.00,1577315,2020,STDNSU
ZONE:09,146,2.16,0,0.00,0.00,6748199,2020,STDNSU
Buri Ram,64,4.03,0,0.00,0.00,1588466,2020,STDNSU
Chaiyaphum,12,1.06,0,0.00,0.00,1131140,2020,STDNSU
Nakhon Ratchasima,52,1.97,0,0.00,0.00,2641067,2020,STDNSU
Surin,18,1.30,0,0.00,0.00,1387526,2020,STDNSU
ZONE:10,157,3.41,0,0.00,0.00,4603401,2020,STDNSU
Amnat Charoen,5,1.33,0,0.00,0.00,377317,2020,STDNSU
Mukdahan,8,2.27,0,0.00,0.00,352043,2020,STDNSU
Si Sa Ket,36,2.46,0,0.00,0.00,1465719,2020,STDNSU
Ubon Ratchathani,91,4.86,0,0.00,0.00,1872422,2020,STDNSU
Yasothon,17,3.17,0,0.00,0.00,535900,2020,STDNSU
ZONE:11,130,2.90,0,0.00,0.00,4489609,2020,STDNSU
Chumphon,4,0.78,0,0.00,0.00,510256,2020,STDNSU
Krabi,7,1.47,0,0.00,0.00,477254,2020,STDNSU
Nakhon Si Thammarat,27,1.73,0,0.00,0.00,1556325,2020,STDNSU
Phangnga,5,1.86,0,0.00,0.00,268509,2020,STDNSU
Phuket,43,10.35,0,0.00,0.00,415527,2020,STDNSU
Ranong,13,6.71,0,0.00,0.00,193871,2020,STDNSU
Surat Thani,31,2.90,0,0.00,0.00,1067867,2020,STDNSU
ZONE:12,80,1.60,0,0.00,0.00,4991217,2020,STDNSU
Narathiwat,2,0.25,0,0.00,0.00,806224,2020,STDNSU
Pattani,0,0.00,0,0.00,0.00,725559,2020,STDNSU
Phatthalung,7,1.34,0,0.00,0.00,523971,2020,STDNSU
Satun,3,0.93,0,0.00,0.00,323841,2020,STDNSU
Songkhla,53,3.70,0,0.00,0.00,1432288,2020,STDNSU
Trang,10,1.56,0,0.00,0.00,641868,2020,STDNSU
Yala,5,0.93,0,0.00,0.00,537466,2020,STDNSU
ZONE:13,309,5.49,0,0.00,0.00,5627243,2020,STDNSU
Bangkok,309,5.49,0,0.00,0.00,5627243,2020,STDNSU
Total,2208,3.45,0,0.00,0.00,64075986,2012,STDNSU
Central Region,654,3.01,0,0.00,0.00,21734984,2012,STDNSU
Zone:0,196,3.45,0,0.00,0.00,5674843,2012,STDNSU
Bangkok,196,3.45,0,0.00,0.00,5674843,2012,STDNSU
Zone:1,28,0.79,0,0.00,0.00,3541632,2012,STDNSU
Nonthaburi,8,0.71,0,0.00,0.00,1122627,2012,STDNSU
P.Nakhon S.Ayutthaya,10,1.27,0,0.00,0.00,787653,2012,STDNSU
Pathum Thani,4,0.40,0,0.00,0.00,1010898,2012,STDNSU
Saraburi,6,0.97,0,0.00,0.00,620454,2012,STDNSU
Zone:2,33,2.08,0,0.00,0.00,1587031,2012,STDNSU
Ang Thong,0,0.00,0,0.00,0.00,284061,2012,STDNSU
Chai Nat,0,0.00,0,0.00,0.00,333256,2012,STDNSU
Lop Buri,28,3.70,0,0.00,0.00,756127,2012,STDNSU
Sing Buri,5,2.34,0,0.00,0.00,213587,2012,STDNSU
Zone:3,66,2.09,0,0.00,0.00,3151672,2012,STDNSU
Chachoengsao,18,2.65,0,0.00,0.00,679370,2012,STDNSU
Nakhon Nayok,5,1.97,0,0.00,0.00,253831,2012,STDNSU
Prachin Buri,13,2.77,0,0.00,0.00,469652,2012,STDNSU
Sa Kaeo,6,1.10,0,0.00,0.00,545596,2012,STDNSU
Samut Prakan,24,1.99,0,0.00,0.00,1203223,2012,STDNSU
Zone:4,37,1.09,0,0.00,0.00,3392715,2012,STDNSU
Kanchanaburi,13,1.55,0,0.00,0.00,838914,2012,STDNSU
Nakhon Pathom,1,0.12,0,0.00,0.00,866064,2012,STDNSU
Ratchaburi,17,2.02,0,0.00,0.00,842684,2012,STDNSU
Suphan Buri,6,0.71,0,0.00,0.00,845053,2012,STDNSU
Zone:5,20,1.20,0,0.00,0.00,1671831,2012,STDNSU
Phetchaburi,16,3.43,0,0.00,0.00,466079,2012,STDNSU
Prachuap Khiri Khan,4,0.78,0,0.00,0.00,512568,2012,STDNSU
Samut Sakhon,0,0.00,0,0.00,0.00,499098,2012,STDNSU
Samut Songkhram,0,0.00,0,0.00,0.00,194086,2012,STDNSU
Zone:9,274,10.09,0,0.00,0.00,2715260,2012,STDNSU
Chanthaburi,187,36.18,0,0.00,0.00,516855,2012,STDNSU
Chon Buri,46,3.44,0,0.00,0.00,1338656,2012,STDNSU
Rayong,13,2.04,0,0.00,0.00,637736,2012,STDNSU
Trat,28,12.61,0,0.00,0.00,222013,2012,STDNSU
South Region,373,4.16,0,0.00,0.00,8971808,2012,STDNSU
Zone:6,88,2.48,0,0.00,0.00,3541333,2012,STDNSU
Chumphon,3,0.61,0,0.00,0.00,492182,2012,STDNSU
Nakhon Si Thammarat,14,0.92,0,0.00,0.00,1526071,2012,STDNSU
Phatthalung,7,1.37,0,0.00,0.00,511016,2012,STDNSU
Surat Thani,64,6.32,0,0.00,0.00,1012064,2012,STDNSU
Zone:7,134,7.21,0,0.00,0.00,1857374,2012,STDNSU
Krabi,59,13.47,0,0.00,0.00,438039,2012,STDNSU
Phangnga,2,0.78,0,0.00,0.00,254931,2012,STDNSU
Phuket,69,19.50,0,0.00,0.00,353847,2012,STDNSU
Ranong,0,0.00,0,0.00,0.00,183849,2012,STDNSU
Trang,4,0.64,0,0.00,0.00,626708,2012,STDNSU
"Center of Epidemiological Information, Bureau of Epidemiology, Mininstry of Public Health",8/2/2556,,,,,,2012,STDNSU
"Number of cases ,deaths, morbidity rate ,mortality rate,case fatality rate , Thailand  2012(2555)",N.S.U. / V,39,,,,,2012,STDNSU
Reporting  areas,cases,Morbidity rate,deaths,CFR(%),Mortality rate,จำนวน,2012,STDNSU
/100000  Pop.,/100000  pop.,ประชากร,,,,,2012,STDNSU
Zone:8,151,4.23,0,0.00,0.00,3573101,2012,STDNSU
Narathiwat,7,0.94,0,0.00,0.00,747372,2012,STDNSU
Pattani,18,2.71,0,0.00,0.00,663485,2012,STDNSU
Satun,2,0.66,0,0.00,0.00,301467,2012,STDNSU
Songkhla,124,9.07,0,0.00,0.00,1367010,2012,STDNSU
Yala,0,0.00,0,0.00,0.00,493767,2012,STDNSU
North-Eastern Region,528,2.45,0,0.00,0.00,21585883,2012,STDNSU
Zone:10,81,2.25,0,0.00,0.00,3593082,2012,STDNSU
Bungkan,27,6.62,0,0.00,0.00,407634,2012,STDNSU
Loei,10,1.60,0,0.00,0.00,624920,2012,STDNSU
Nong Bua Lam Phu,0,0.00,0,0.00,0.00,502551,2012,STDNSU
Nong Khai,22,4.31,0,0.00,0.00,509870,2012,STDNSU
Udon Thani,22,1.42,0,0.00,0.00,1548107,2012,STDNSU
Zone:11,50,2.31,0,0.00,0.00,2168700,2012,STDNSU
Mukdahan,12,3.52,0,0.00,0.00,340581,2012,STDNSU
Nakhon Phanom,32,4.54,0,0.00,0.00,704768,2012,STDNSU
Sakon Nakhon,6,0.53,0,0.00,0.00,1123351,2012,STDNSU
Zone:12,44,0.88,0,0.00,0.00,4992515,2012,STDNSU
Kalasin,12,1.22,0,0.00,0.00,981655,2012,STDNSU
Khon Kaen,15,0.85,0,0.00,0.00,1766066,2012,STDNSU
Maha Sarakham,7,0.74,0,0.00,0.00,939736,2012,STDNSU
Roi Et,10,0.77,0,0.00,0.00,1305058,2012,STDNSU
Zone:13,138,3.30,0,0.00,0.00,4179354,2012,STDNSU
Amnat Charoen,11,2.96,0,0.00,0.00,372241,2012,STDNSU
Si Sa Ket,58,3.99,0,0.00,0.00,1452203,2012,STDNSU
Ubon Ratchathani,44,2.42,0,0.00,0.00,1816057,2012,STDNSU
Yasothon,25,4.64,0,0.00,0.00,538853,2012,STDNSU
Zone:14,215,3.23,0,0.00,0.00,6652232,2012,STDNSU
Buri Ram,33,2.12,0,0.00,0.00,1559085,2012,STDNSU
Chaiyaphum,9,0.80,0,0.00,0.00,1127423,2012,STDNSU
Nakhon Ratchasima,158,6.11,0,0.00,0.00,2585325,2012,STDNSU
Surin,15,1.09,0,0.00,0.00,1380399,2012,STDNSU
North Region,653,5.54,0,0.00,0.00,11783311,2012,STDNSU
Zone:15,372,12.19,0,0.00,0.00,3051678,2012,STDNSU
Chiang Mai,305,18.53,0,0.00,0.00,1646144,2012,STDNSU
Lampang,20,2.64,0,0.00,0.00,757534,2012,STDNSU
Lamphun,16,3.96,0,0.00,0.00,403952,2012,STDNSU
Mae Hong Son,31,12.70,0,0.00,0.00,244048,2012,STDNSU
Zone:16,117,4.46,0,0.00,0.00,2620490,2012,STDNSU
Chiang Rai,43,3.59,0,0.00,0.00,1198656,2012,STDNSU
Nan,15,3.15,0,0.00,0.00,476612,2012,STDNSU
Phayao,51,10.48,0,0.00,0.00,486472,2012,STDNSU
Phrae,8,1.74,0,0.00,0.00,458750,2012,STDNSU
Zone:17,39,1.14,0,0.00,0.00,3435726,2012,STDNSU
Phetchabun,11,1.11,0,0.00,0.00,990807,2012,STDNSU
Phitsanulok,7,0.82,0,0.00,0.00,851357,2012,STDNSU
Sukhothai,0,0.00,0,0.00,0.00,601504,2012,STDNSU
Tak,19,3.58,0,0.00,0.00,531018,2012,STDNSU
Uttaradit,2,0.43,0,0.00,0.00,461040,2012,STDNSU
"Center of Epidemiological Information, Bureau of Epidemiology, Mininstry of Public Health",8/2/2556,,,,,,2012,STDNSU
"Number of cases ,deaths, morbidity rate ,mortality rate,case fatality rate , Thailand  2012(2555)",N.S.U. / V,39,,,,,2012,STDNSU
Reporting  areas,cases,Morbidity rate,deaths,CFR(%),Mortality rate,จำนวน,2012,STDNSU
/100000  Pop.,/100000  pop.,ประชากร,,,,,2012,STDNSU
Zone:18,125,4.67,0,0.00,0.00,2675417,2012,STDNSU
Kamphaeng Phet,52,7.16,0,0.00,0.00,726009,2012,STDNSU
Nakhon Sawan,61,5.69,0,0.00,0.00,1071686,2012,STDNSU
Phichit,7,1.27,0,0.00,0.00,549688,2012,STDNSU
Uthai Thani,5,1.52,0,0.00,0.00,328034,2012,STDNSU
Total,3685,5.57,0,0.00,0.00,66130957,2023,STDNSU
ZONE:01,506,8.62,0,0.00,0.00,5869190,2023,STDNSU
Chiang Mai,291,16.25,0,0.00,0.00,1790929,2023,STDNSU
Chiang Rai,63,4.85,0,0.00,0.00,1299030,2023,STDNSU
Lampang,15,2.08,0,0.00,0.00,721734,2023,STDNSU
Lamphun,7,1.75,0,0.00,0.00,400348,2023,STDNSU
Mae Hong Son,17,5.94,0,0.00,0.00,286350,2023,STDNSU
Nan,32,6.73,0,0.00,0.00,475207,2023,STDNSU
Phayao,58,12.53,0,0.00,0.00,462968,2023,STDNSU
Phrae,23,5.32,0,0.00,0.00,432624,2023,STDNSU
ZONE:02,130,3.68,0,0.00,0.00,3530228,2023,STDNSU
Phetchabun,34,3.48,0,0.00,0.00,975879,2023,STDNSU
Phitsanulok,54,6.38,0,0.00,0.00,845938,2023,STDNSU
Sukhothai,11,1.89,0,0.00,0.00,583502,2023,STDNSU
Tak,27,3.97,0,0.00,0.00,680361,2023,STDNSU
Uttaradit,4,0.90,0,0.00,0.00,444548,2023,STDNSU
ZONE:03,37,1.27,0,0.00,0.00,2913905,2023,STDNSU
Chai Nat,6,1.88,0,0.00,0.00,319370,2023,STDNSU
Kamphaeng Phet,11,1.55,0,0.00,0.00,710458,2023,STDNSU
Nakhon Sawan,14,1.36,0,0.00,0.00,1031921,2023,STDNSU
Phichit,0,0.00,0,0.00,0.00,527669,2023,STDNSU
Uthai Thani,6,1.85,0,0.00,0.00,324487,2023,STDNSU
ZONE:04,210,3.87,0,0.00,0.00,5424945,2023,STDNSU
Ang Thong,1,0.37,0,0.00,0.00,273675,2023,STDNSU
Lop Buri,11,1.49,0,0.00,0.00,737382,2023,STDNSU
Nakhon Nayok,6,2.30,0,0.00,0.00,260419,2023,STDNSU
Nonthaburi,94,7.27,0,0.00,0.00,1292276,2023,STDNSU
P.Nakhon S.Ayutthaya,38,4.63,0,0.00,0.00,820464,2023,STDNSU
Pathum Thani,37,3.09,0,0.00,0.00,1195796,2023,STDNSU
Saraburi,12,1.87,0,0.00,0.00,641272,2023,STDNSU
Sing Buri,11,5.40,0,0.00,0.00,203661,2023,STDNSU
ZONE:05,168,3.15,0,0.00,0.00,5330665,2023,STDNSU
Kanchanaburi,62,6.93,0,0.00,0.00,894168,2023,STDNSU
Nakhon Pathom,17,1.84,0,0.00,0.00,922026,2023,STDNSU
Phetchaburi,11,2.28,0,0.00,0.00,482912,2023,STDNSU
Prachuap Khiri Khan,14,2.53,0,0.00,0.00,553234,2023,STDNSU
Ratchaburi,27,3.11,0,0.00,0.00,867043,2023,STDNSU
Samut Sakhon,11,1.87,0,0.00,0.00,588108,2023,STDNSU
Samut Songkhram,1,0.53,0,0.00,0.00,190147,2023,STDNSU
Suphan Buri,25,3.00,0,0.00,0.00,833027,2023,STDNSU
ZONE:06,388,6.21,0,0.00,0.00,6251747,2023,STDNSU
Chachoengsao,40,5.51,0,0.00,0.00,725433,2023,STDNSU
Chanthaburi,36,6.71,0,0.00,0.00,536351,2023,STDNSU
Chon Buri,105,6.61,0,0.00,0.00,1589214,2023,STDNSU
Prachin Buri,21,4.23,0,0.00,0.00,496551,2023,STDNSU
Rayong,25,3.31,0,0.00,0.00,755364,2023,STDNSU
Sa Kaeo,18,3.20,0,0.00,0.00,562404,2023,STDNSU
Samut Prakan,124,9.13,0,0.00,0.00,1358338,2023,STDNSU
Trat,19,8.33,0,0.00,0.00,228092,2023,STDNSU
"Center of Epidemiological Information, Bureau of Epidemiology, Mininstry of Public Health",2/7/2567,,,,,,2023,STDNSU
"Number of cases ,deaths, morbidity rate ,mortality rate,case fatality rate , Thailand",2566(2023),N.S.U. / V,39,,,,2023,STDNSU
Reporting  areas,cases,Morbidity rate,deaths,CFR(%),Mortality rate,จำนวน,2023,STDNSU
/100000  Pop.,/100000  pop.,ประชากร,,,,,2023,STDNSU
ZONE:07,141,2.82,0,0.00,0.00,5001616,2023,STDNSU
Kalasin,31,3.18,0,0.00,0.00,973835,2023,STDNSU
Khon Kaen,43,2.41,0,0.00,0.00,1787752,2023,STDNSU
Maha Sarakham,30,3.17,0,0.00,0.00,946457,2023,STDNSU
Roi Et,37,2.86,0,0.00,0.00,1293572,2023,STDNSU
ZONE:08,251,4.55,0,0.00,0.00,5512222,2023,STDNSU
Bungkan,11,2.61,0,0.00,0.00,421840,2023,STDNSU
Loei,66,10.34,0,0.00,0.00,638037,2023,STDNSU
Nakhon Phanom,20,2.79,0,0.00,0.00,716844,2023,STDNSU
Nong Bua Lam Phu,9,1.77,0,0.00,0.00,508664,2023,STDNSU
Nong Khai,70,13.56,0,0.00,0.00,516320,2023,STDNSU
Sakon Nakhon,8,0.70,0,0.00,0.00,1145737,2023,STDNSU
Udon Thani,67,4.28,0,0.00,0.00,1564780,2023,STDNSU
ZONE:09,225,3.36,0,0.00,0.00,6705133,2023,STDNSU
Buri Ram,64,4.05,0,0.00,0.00,1578361,2023,STDNSU
Chaiyaphum,21,1.87,0,0.00,0.00,1120095,2023,STDNSU
Nakhon Ratchasima,67,2.55,0,0.00,0.00,2632106,2023,STDNSU
Surin,73,5.31,0,0.00,0.00,1374571,2023,STDNSU
ZONE:10,158,3.45,0,0.00,0.00,4585207,2023,STDNSU
Amnat Charoen,8,2.13,0,0.00,0.00,375866,2023,STDNSU
Mukdahan,2,0.57,0,0.00,0.00,351537,2023,STDNSU
Si Sa Ket,45,3.09,0,0.00,0.00,1456144,2023,STDNSU
Ubon Ratchathani,75,4.01,0,0.00,0.00,1869163,2023,STDNSU
Yasothon,28,5.26,0,0.00,0.00,532497,2023,STDNSU
ZONE:11,228,5.08,0,0.00,0.00,4489916,2023,STDNSU
Chumphon,16,3.14,0,0.00,0.00,509433,2023,STDNSU
Krabi,7,1.46,0,0.00,0.00,479705,2023,STDNSU
Nakhon Si Thammarat,35,2.26,0,0.00,0.00,1547246,2023,STDNSU
Phangnga,7,2.61,0,0.00,0.00,267729,2023,STDNSU
Phuket,75,17.93,0,0.00,0.00,418339,2023,STDNSU
Ranong,10,5.14,0,0.00,0.00,194400,2023,STDNSU
Surat Thani,78,7.27,0,0.00,0.00,1073064,2023,STDNSU
ZONE:12,201,4.02,0,0.00,0.00,5004720,2023,STDNSU
Narathiwat,1,0.12,0,0.00,0.00,811891,2023,STDNSU
Pattani,6,0.82,0,0.00,0.00,731269,2023,STDNSU
Phatthalung,3,0.57,0,0.00,0.00,522080,2023,STDNSU
Satun,18,5.54,0,0.00,0.00,325069,2023,STDNSU
Songkhla,124,8.66,0,0.00,0.00,1431300,2023,STDNSU
Trang,35,5.48,0,0.00,0.00,638997,2023,STDNSU
Yala,14,2.57,0,0.00,0.00,544114,2023,STDNSU
ZONE:13,1042,18.91,0,0.00,0.00,5511463,2023,STDNSU
Bangkok,1042,18.91,0,0.00,0.00,5511463,2023,STDNSU
Total,3526,5.63,0,0.00,0.00,62623416,2006,STDNSU
North Region,340,2.86,0,0.00,0.00,11887142,2006,STDNSU
Zone:1,225,3.91,0,0.00,0.00,5748673,2006,STDNSU
Chiang Mai,43,2.60,0,0.00,0.00,1654154,2006,STDNSU
Chiang Rai,64,5.22,0,0.00,0.00,1225386,2006,STDNSU
Lampang,42,5.42,0,0.00,0.00,775259,2006,STDNSU
Lamphun,32,7.90,0,0.00,0.00,405146,2006,STDNSU
Mae Hong Son,14,5.50,0,0.00,0.00,254392,2006,STDNSU
Nan,5,1.05,0,0.00,0.00,477871,2006,STDNSU
Phayao,25,5.14,0,0.00,0.00,486554,2006,STDNSU
Phrae,0,0.00,0,0.00,0.00,469911,2006,STDNSU
Zone:2,37,1.07,0,0.00,0.00,3448091,2006,STDNSU
Phetchabun,20,2.00,0,0.00,0.00,1002388,2006,STDNSU
Phitsanulok,4,0.47,0,0.00,0.00,842739,2006,STDNSU
Sukhothai,2,0.33,0,0.00,0.00,609591,2006,STDNSU
Tak,7,1.33,0,0.00,0.00,524938,2006,STDNSU
Uttaradit,4,0.85,0,0.00,0.00,468435,2006,STDNSU
Zone:3,78,2.90,0,0.00,0.00,2690378,2006,STDNSU
Kamphaeng Phet,14,1.92,0,0.00,0.00,728293,2006,STDNSU
Nakhon Sawan,48,4.46,0,0.00,0.00,1076911,2006,STDNSU
Phichit,8,1.43,0,0.00,0.00,558314,2006,STDNSU
Uthai Thani,8,2.45,0,0.00,0.00,326860,2006,STDNSU
Central Region,1125,5.40,0,0.00,0.00,20825142,2006,STDNSU
Bangkok,690,12.15,0,0.00,0.00,5677455,2006,STDNSU
Zone:4,7,0.24,0,0.00,0.00,2858658,2006,STDNSU
Ang Thong,0,0.00,0,0.00,0.00,283861,2006,STDNSU
Nonthaburi,1,0.10,0,0.00,0.00,985669,2006,STDNSU
P.Nakhon S.Ayutthaya,2,0.27,0,0.00,0.00,750757,2006,STDNSU
Pathum Thani,4,0.48,0,0.00,0.00,838371,2006,STDNSU
Zone:5,11,0.57,0,0.00,0.00,1915186,2006,STDNSU
Chai Nat,0,0.00,0,0.00,0.00,339568,2006,STDNSU
Lop Buri,2,0.27,0,0.00,0.00,752364,2006,STDNSU
Saraburi,9,1.49,0,0.00,0.00,605897,2006,STDNSU
Sing Buri,0,0.00,0,0.00,0.00,217357,2006,STDNSU
Zone:6,113,3.41,0,0.00,0.00,3315213,2006,STDNSU
Kanchanaburi,1,0.12,0,0.00,0.00,830309,2006,STDNSU
Nakhon Pathom,72,8.83,0,0.00,0.00,815433,2006,STDNSU
Ratchaburi,20,2.42,0,0.00,0.00,826212,2006,STDNSU
Suphan Buri,20,2.37,0,0.00,0.00,843259,2006,STDNSU
Zone:7,9,0.56,0,0.00,0.00,1598232,2006,STDNSU
Phetchaburi,7,1.54,0,0.00,0.00,455332,2006,STDNSU
Prachuap Khiri Khan,0,0.00,0,0.00,0.00,490607,2006,STDNSU
Samut Sakhon,2,0.44,0,0.00,0.00,457264,2006,STDNSU
Samut Songkhram,0,0.00,0,0.00,0.00,195029,2006,STDNSU
Zone:8,53,1.78,0,0.00,0.00,2983258,2006,STDNSU
Chachoengsao,24,3.69,0,0.00,0.00,650909,2006,STDNSU
Nakhon Nayok,0,0.00,0,0.00,0.00,250392,2006,STDNSU
Prachin Buri,13,2.88,0,0.00,0.00,451721,2006,STDNSU
Sa Kaeo,3,0.56,0,0.00,0.00,537661,2006,STDNSU
Samut Prakan,13,1.19,0,0.00,0.00,1092575,2006,STDNSU
"Center of Epidemiological Information, Bureau of Epidemiology, Mininstry of Public Health",12/6/2550,,,,,,2006,STDNSU
"Number of cases ,deaths, morbidity rate ,mortality rate,case fatality rate , Thailand",N.S.U. / V,39,,,,,2006,STDNSU
Reporting  areas,cases,Morbidity rate,deaths,CFR(%),Mortality rate,จำนวน,2006,STDNSU
/100000,/100000  pop.,ประชากร,,,,,2006,STDNSU
Zone:9,242,9.77,0,0.00,0.00,2477140,2006,STDNSU
Chanthaburi,160,31.98,0,0.00,0.00,500275,2006,STDNSU
Chon Buri,26,2.18,0,0.00,0.00,1190861,2006,STDNSU
Rayong,16,2.82,0,0.00,0.00,566461,2006,STDNSU
Trat,40,18.22,0,0.00,0.00,219543,2006,STDNSU
North-Eastern Region,1214,5.69,0,0.00,0.00,21352480,2006,STDNSU
Zone:10,90,2.55,0,0.00,0.00,3533061,2006,STDNSU
