Areas,Cases,Incidence,Deaths,Mortality,Population,Year,Disease
Krabi,393,90.27,0,0.0,435372,2011,D.H.F
Phangnga,210,82.67,0,0.0,254022,2011,D.H.F
Phuket,155,44.35,0,0.0,349457,2011,D.H.F
Ranong,34,18.53,0,0.0,183464,2011,D.H.F
Trang,211,33.78,0,0.0,624684,2011,D.H.F
Zone:8,993,27.94,0,0.0,3553547,2011,D.H.F
Narathiwat,138,18.59,0,0.0,742268,2011,D.H.F
Pattani,87,13.19,0,0.0,659373,2011,D.H.F
Satun,172,57.46,0,0.0,299315,2011,D.H.F
Songkhla,570,41.85,0,0.0,1362017,2011,D.H.F
Yala,26,5.3,0,0.0,490574,2011,D.H.F
North-Eastern Region,8002,37.08,4,0.02,21579612,2011,D.H.F
Zone:10,346,9.64,1,0.03,3588872,2011,D.H.F
Bungkan,17,8.34,0,0.0,203818,2011,D.H.F
Loei,103,16.49,1,0.16,624493,2011,D.H.F
Nong Bua Lam Phu,57,11.34,0,0.0,502710,2011,D.H.F
Nong Khai,62,8.72,0,0.0,711404,2011,D.H.F
Udon Thani,107,6.92,0,0.0,1546447,2011,D.H.F
Zone:11,186,8.58,0,0.0,2167288,2011,D.H.F
Mukdahan,55,16.17,0,0.0,340079,2011,D.H.F
Nakhon Phanom,102,14.49,0,0.0,704080,2011,D.H.F
Sakon Nakhon,29,2.58,0,0.0,1123129,2011,D.H.F
Zone:12,2227,44.57,2,0.04,4996659,2011,D.H.F
Kalasin,216,21.99,0,0.0,982117,2011,D.H.F
Khon Kaen,667,37.75,2,0.11,1766834,2011,D.H.F
Maha Sarakham,317,33.71,0,0.0,940324,2011,D.H.F
Roi Et,1027,78.55,0,0.0,1307384,2011,D.H.F
Zone:13,1377,32.96,0,0.0,4178156,2011,D.H.F
Amnat Charoen,143,38.42,0,0.0,372190,2011,D.H.F
Si Sa Ket,676,46.55,0,0.0,1452338,2011,D.H.F
Ubon Ratchathani,492,27.11,0,0.0,1814573,2011,D.H.F
Yasothon,66,12.24,0,0.0,539055,2011,D.H.F
Zone:14,3866,58.15,1,0.02,6648637,2011,D.H.F
Buri Ram,1177,75.62,1,0.06,1556426,2011,D.H.F
Chaiyaphum,491,43.55,0,0.0,1127423,2011,D.H.F
Nakhon Ratchasima,1612,62.39,0,0.0,2583707,2011,D.H.F
Surin,586,42.43,0,0.0,1381081,2011,D.H.F
North Region,6413,54.41,5,0.04,11785868,2011,D.H.F
Zone:15,389,12.75,0,0.0,3050706,2011,D.H.F
Chiang Mai,240,14.6,0,0.0,1643312,2011,D.H.F
Lampang,47,6.19,0,0.0,759742,2011,D.H.F
Lamphun,45,11.13,0,0.0,404257,2011,D.H.F
Mae Hong Son,57,23.42,0,0.0,243395,2011,D.H.F
Zone:16,324,12.36,0,0.0,2621067,2011,D.H.F
Chiang Rai,198,16.52,0,0.0,1198438,2011,D.H.F
Nan,24,5.04,0,0.0,476488,2011,D.H.F
Phayao,68,13.98,0,0.0,486388,2011,D.H.F
Phrae,34,7.4,0,0.0,459753,2011,D.H.F
Zone:17,2460,71.6,3,0.09,3435767,2011,D.H.F
Phetchabun,771,77.61,2,0.2,993420,2011,D.H.F
Phitsanulok,688,80.89,0,0.0,850525,2011,D.H.F
Sukhothai,549,91.25,0,0.0,601642,2011,D.H.F
Tak,303,57.35,1,0.19,528351,2011,D.H.F
Uttaradit,149,32.26,0,0.0,461829,2011,D.H.F
Zone:18,3240,120.97,2,0.07,2678328,2011,D.H.F
Kamphaeng Phet,762,104.88,1,0.14,726551,2011,D.H.F
Nakhon Sawan,1486,138.54,1,0.09,1072591,2011,D.H.F
Phichit,902,163.65,0,0.0,551189,2011,D.H.F
Uthai Thani,90,27.44,0,0.0,327997,2011,D.H.F
Total,44877,71.3,21,0.03,62939819,2003,D.H.F
North Region,7209,59.48,2,0.02,12120537,2003,D.H.F
Zone:1,2483,43.08,0,0.0,5764017,2003,D.H.F
Chiang Mai,1193,74.58,0,0.0,1599538,2003,D.H.F
Chiang Rai,265,21.29,0,0.0,1244564,2003,D.H.F
Lampang,405,50.69,0,0.0,798996,2003,D.H.F
Lamphun,163,39.94,0,0.0,408122,2003,D.H.F
Mae Hong Son,36,15.05,0,0.0,239128,2003,D.H.F
Nan,94,19.38,0,0.0,484961,2003,D.H.F
Phayao,159,31.48,0,0.0,505032,2003,D.H.F
Phrae,168,34.73,0,0.0,483676,2003,D.H.F
Zone:2,1888,53.58,0,0.0,3523807,2003,D.H.F
Phetchabun,507,48.45,0,0.0,1046537,2003,D.H.F
Phitsanulok,636,73.31,0,0.0,867520,2003,D.H.F
Sukhothai,251,40.26,0,0.0,623396,2003,D.H.F
Tak,174,34.59,0,0.0,503042,2003,D.H.F
Uttaradit,320,66.21,0,0.0,483312,2003,D.H.F
Zone:3,2838,100.19,2,0.07,2832713,2003,D.H.F
Kamphaeng Phet,564,73.13,0,0.0,771177,2003,D.H.F
Nakhon Sawan,1349,119.51,2,0.18,1128789,2003,D.H.F
Phichit,767,128.93,0,0.0,594918,2003,D.H.F
Uthai Thani,158,46.77,0,0.0,337829,2003,D.H.F
Central Region,20001,96.5,13,0.06,20726962,2003,D.H.F
Zone:0,7078,121.75,1,0.02,5813383,2003,D.H.F
Bangkok,7078,121.75,1,0.02,5813383,2003,D.H.F
Zone:4,2364,88.22,1,0.04,2679573,2003,D.H.F
Ang Thong,192,66.06,0,0.0,290623,2003,D.H.F
Nonthaburi,860,93.98,0,0.0,915043,2003,D.H.F
P.Nakhon S.Ayutthaya,386,51.48,0,0.0,749751,2003,D.H.F
Pathum Thani,926,127.87,1,0.14,724156,2003,D.H.F
Zone:5,1082,55.06,1,0.05,1964953,2003,D.H.F
Chai Nat,231,66.02,0,0.0,349881,2003,D.H.F
Lop Buri,418,54.41,1,0.13,768250,2003,D.H.F
Saraburi,333,53.38,0,0.0,623783,2003,D.H.F
Sing Buri,100,44.84,0,0.0,223039,2003,D.H.F
Zone:6,2986,90.35,1,0.03,3304766,2003,D.H.F
Kanchanaburi,512,64.03,0,0.0,799588,2003,D.H.F
Nakhon Pathom,1176,145.69,1,0.12,807180,2003,D.H.F
Ratchaburi,816,98.08,0,0.0,832005,2003,D.H.F
Suphan Buri,482,55.66,0,0.0,865993,2003,D.H.F
Zone:7,1584,98.87,3,0.19,1602142,2003,D.H.F
Phetchaburi,473,102.48,0,0.0,461539,2003,D.H.F
Prachuap Khiri Khan,503,102.55,2,0.41,490479,2003,D.H.F
Samut Sakhon,443,99.43,1,0.22,445557,2003,D.H.F
Samut Songkhram,165,80.66,0,0.0,204567,2003,D.H.F
Zone:8,2674,91.17,4,0.14,2933038,2003,D.H.F
Chachoengsao,650,99.83,0,0.0,651130,2003,D.H.F
Nakhon Nayok,108,42.95,0,0.0,251471,2003,D.H.F
Prachin Buri,158,34.85,0,0.0,453379,2003,D.H.F
Sa Kaeo,478,88.47,0,0.0,540274,2003,D.H.F
Samut Prakan,1280,123.46,4,0.39,1036784,2003,D.H.F
Zone:9,2233,91.93,2,0.08,2429107,2003,D.H.F
Chanthaburi,386,75.86,0,0.0,508799,2003,D.H.F
Chon Buri,925,80.89,1,0.09,1143498,2003,D.H.F
Rayong,846,153.36,0,0.0,551652,2003,D.H.F
Trat,76,33.75,1,0.44,225158,2003,D.H.F
North-Eastern Region,12364,57.15,4,0.02,21634442,2003,D.H.F
Zone:10,958,26.77,1,0.03,3579272,2003,D.H.F
Loei,149,23.66,0,0.0,629836,2003,D.H.F
Nong Bua Lam Phu,101,20.23,0,0.0,499257,2003,D.H.F
Nong Khai,253,27.76,0,0.0,911409,2003,D.H.F
Udon Thani,455,29.57,1,0.06,1538770,2003,D.H.F
Zone:11,1358,43.0,1,0.03,3157810,2003,D.H.F
Kalasin,238,23.98,0,0.0,992407,2003,D.H.F
Mukdahan,171,50.49,0,0.0,338675,2003,D.H.F
Nakhon Phanom,564,78.77,1,0.14,715991,2003,D.H.F
Sakon Nakhon,385,34.66,0,0.0,1110737,2003,D.H.F
Zone:12,1899,47.06,0,0.0,4035398,2003,D.H.F
Khon Kaen,638,36.06,0,0.0,1769124,2003,D.H.F
Maha Sarakham,359,38.04,0,0.0,943647,2003,D.H.F
Roi Et,902,68.2,0,0.0,1322627,2003,D.H.F
Zone:13,4018,60.18,2,0.03,6676759,2003,D.H.F
Buri Ram,1222,78.84,1,0.06,1549894,2003,D.H.F
Chaiyaphum,414,36.39,0,0.0,1137725,2003,D.H.F
Nakhon Ratchasima,1330,51.43,0,0.0,2586146,2003,D.H.F
Surin,1052,74.98,1,0.07,1402994,2003,D.H.F
Zone:14,4131,98.7,0,0.0,4185203,2003,D.H.F
Amnat Charoen,371,100.14,0,0.0,370494,2003,D.H.F
Si Sa Ket,1161,79.4,0,0.0,1462254,2003,D.H.F
Ubon Ratchathani,2333,129.68,0,0.0,1799048,2003,D.H.F
Yasothon,266,48.07,0,0.0,553407,2003,D.H.F
South Region,5303,62.7,2,0.02,8457878,2003,D.H.F
Zone:15,952,60.77,1,0.06,1566662,2003,D.H.F
Chumphon,306,64.36,0,0.0,475467,2003,D.H.F
Ranong,76,46.54,0,0.0,163298,2003,D.H.F
Surat Thani,570,61.43,1,0.11,927897,2003,D.H.F
Zone:16,1011,38.26,0,0.0,2642568,2003,D.H.F
Nakhon Si Thammarat,680,44.37,0,0.0,1532483,2003,D.H.F
Phatthalung,157,31.12,0,0.0,504526,2003,D.H.F
Trang,174,28.73,0,0.0,605559,2003,D.H.F
Zone:17,423,47.23,0,0.0,895704,2003,D.H.F
Krabi,166,43.55,0,0.0,381184,2003,D.H.F
Phangnga,115,47.9,0,0.0,240062,2003,D.H.F
Phuket,142,51.74,0,0.0,274458,2003,D.H.F
Zone:18,1514,84.21,0,0.0,1797937,2003,D.H.F
Narathiwat,631,89.62,0,0.0,704096,2003,D.H.F
Pattani,538,85.22,0,0.0,631288,2003,D.H.F
Yala,345,74.59,0,0.0,462553,2003,D.H.F
Zone:19,1403,90.22,1,0.06,1555007,2003,D.H.F
Satun,56,20.57,0,0.0,272252,2003,D.H.F
Songkhla,1347,105.01,1,0.08,1282755,2003,D.H.F
Total,60770,95.4,35,0.05,63701703,2010,D.H.F
Central Region,21152,98.22,9,0.04,21534318,2010,D.H.F
Zone:0,7710,135.22,2,0.04,5701995,2010,D.H.F
Bangkok,7710,135.22,2,0.04,5701995,2010,D.H.F
Zone:1,2229,64.52,1,0.03,3454591,2010,D.H.F
Nonthaburi,925,84.87,0,0.0,1089908,2010,D.H.F
P.Nakhon S.Ayutthaya,459,58.95,0,0.0,778627,2010,D.H.F
Pathum Thani,488,50.26,0,0.0,971010,2010,D.H.F
Saraburi,357,58.04,1,0.16,615046,2010,D.H.F
Zone:2,902,56.72,2,0.13,1590200,2010,D.H.F
Ang Thong,99,34.75,0,0.0,284889,2010,D.H.F
Chai Nat,67,19.99,1,0.3,335177,2010,D.H.F
Lop Buri,697,92.3,0,0.0,755153,2010,D.H.F
Sing Buri,39,18.14,1,0.47,214981,2010,D.H.F
Zone:3,3138,101.04,0,0.0,3105799,2010,D.H.F
Chachoengsao,724,107.83,0,0.0,671458,2010,D.H.F
Nakhon Nayok,37,14.67,0,0.0,252209,2010,D.H.F
Prachin Buri,482,103.83,0,0.0,464213,2010,D.H.F
Sa Kaeo,323,59.45,0,0.0,543276,2010,D.H.F
Samut Prakan,1572,133.83,0,0.0,1174643,2010,D.H.F
Zone:4,2165,64.15,2,0.06,3374810,2010,D.H.F
Kanchanaburi,415,49.61,0,0.0,836600,2010,D.H.F
Nakhon Pathom,926,108.2,1,0.12,855837,2010,D.H.F
Ratchaburi,463,55.31,1,0.12,837153,2010,D.H.F
Suphan Buri,361,42.71,0,0.0,845220,2010,D.H.F
Zone:5,1117,67.64,1,0.06,1651335,2010,D.H.F
Phetchaburi,348,75.22,0,0.0,462636,2010,D.H.F
Prachuap Khiri Khan,264,52.11,1,0.2,506599,2010,D.H.F
Samut Sakhon,474,97.08,0,0.0,488247,2010,D.H.F
Samut Songkhram,31,15.99,0,0.0,193853,2010,D.H.F
Zone:9,3891,146.52,1,0.04,2655588,2010,D.H.F
Chanthaburi,1053,205.29,0,0.0,512932,2010,D.H.F
Chon Buri,1414,108.52,1,0.08,1302942,2010,D.H.F
Rayong,1189,192.01,0,0.0,619249,2010,D.H.F
Trat,235,106.59,0,0.0,220465,2010,D.H.F
South Region,15941,180.05,9,0.1,8853473,2010,D.H.F
Zone:6,4986,141.88,1,0.03,3514344,2010,D.H.F
Chumphon,286,58.5,0,0.0,488855,2010,D.H.F
Nakhon Si Thammarat,2881,189.6,1,0.07,1519531,2010,D.H.F
Phatthalung,1144,224.91,0,0.0,508656,2010,D.H.F
Surat Thani,675,67.68,0,0.0,997302,2010,D.H.F
Zone:7,2350,128.73,5,0.27,1825591,2010,D.H.F
Krabi,906,210.88,4,0.93,429631,2010,D.H.F
Phangnga,294,116.49,0,0.0,252385,2010,D.H.F
Phuket,442,129.81,0,0.0,340490,2010,D.H.F
Ranong,67,36.73,0,0.0,182417,2010,D.H.F
Trang,641,103.28,1,0.16,620668,2010,D.H.F
Zone:8,8605,244.91,3,0.09,3513538,2010,D.H.F
Narathiwat,1862,254.16,1,0.14,732617,2010,D.H.F
Pattani,2223,341.24,0,0.0,651442,2010,D.H.F
Satun,442,149.76,0,0.0,295133,2010,D.H.F
Songkhla,3843,284.56,2,0.15,1350489,2010,D.H.F
Yala,235,48.57,0,0.0,483857,2010,D.H.F
North-Eastern Region,14854,68.98,9,0.04,21534582,2010,D.H.F
Zone:10,1903,53.21,0,0.0,3576272,2010,D.H.F
Loei,293,47.07,0,0.0,622424,2010,D.H.F
Nong Bua Lam Phu,138,27.5,0,0.0,501891,2010,D.H.F
Nong Khai,509,55.93,0,0.0,910094,2010,D.H.F
Udon Thani,963,62.46,0,0.0,1541863,2010,D.H.F
Zone:11,1042,48.21,1,0.05,2161531,2010,D.H.F
Mukdahan,361,106.55,0,0.0,338812,2010,D.H.F
Nakhon Phanom,431,61.39,1,0.14,702041,2010,D.H.F
Sakon Nakhon,250,22.31,0,0.0,1120678,2010,D.H.F
Zone:12,2197,43.98,1,0.02,4995226,2010,D.H.F
Kalasin,350,35.66,0,0.0,981369,2010,D.H.F
Khon Kaen,434,24.59,0,0.0,1764922,2010,D.H.F
Maha Sarakham,403,42.87,1,0.11,940001,2010,D.H.F
Roi Et,1010,77.16,0,0.0,1308934,2010,D.H.F
Zone:13,2379,57.07,2,0.05,4168498,2010,D.H.F
Amnat Charoen,152,40.92,0,0.0,371471,2010,D.H.F
Si Sa Ket,655,45.19,0,0.0,1449409,2010,D.H.F
Ubon Ratchathani,1367,75.59,2,0.11,1808422,2010,D.H.F
Yasothon,205,38.02,0,0.0,539196,2010,D.H.F
Zone:14,7333,110.55,5,0.08,6633055,2010,D.H.F
Buri Ram,2166,139.72,2,0.13,1550275,2010,D.H.F
Chaiyaphum,481,42.71,0,0.0,1126295,2010,D.H.F
Nakhon Ratchasima,2999,116.39,2,0.08,2576691,2010,D.H.F
Surin,1687,122.26,1,0.07,1379794,2010,D.H.F
North Region,8823,74.9,8,0.07,11779330,2010,D.H.F
Zone:15,2962,97.22,4,0.13,3046660,2010,D.H.F
Chiang Mai,2249,137.43,2,0.12,1636514,2010,D.H.F
Lampang,440,57.65,0,0.0,763224,2010,D.H.F
Lamphun,42,10.38,0,0.0,404627,2010,D.H.F
Mae Hong Son,231,95.34,2,0.83,242295,2010,D.H.F
Zone:16,1762,67.23,0,0.0,2620701,2010,D.H.F
Chiang Rai,1042,87.08,0,0.0,1196576,2010,D.H.F
Nan,143,30.04,0,0.0,475989,2010,D.H.F
Phayao,489,100.47,0,0.0,486713,2010,D.H.F
Phrae,88,19.07,0,0.0,461423,2010,D.H.F
Zone:17,3160,92.1,3,0.09,3430959,2010,D.H.F
Phetchabun,1507,151.37,0,0.0,995578,2010,D.H.F
Phitsanulok,323,38.11,0,0.0,847627,2010,D.H.F
Sukhothai,236,39.18,0,0.0,602296,2010,D.H.F
Tak,1017,194.58,3,0.57,522673,2010,D.H.F
Uttaradit,77,16.64,0,0.0,462785,2010,D.H.F
Zone:18,939,35.02,1,0.04,2681010,2010,D.H.F
Kamphaeng Phet,264,36.32,1,0.14,726970,2010,D.H.F
Nakhon Sawan,402,37.46,0,0.0,1073182,2010,D.H.F
Phichit,185,33.46,0,0.0,552942,2010,D.H.F
Uthai Thani,88,26.84,0,0.0,327916,2010,D.H.F
Total,51355,81.24,31,0.05,63214022,2008,D.H.F
Central Region,27919,131.53,13,0.06,21226352,2008,D.H.F
Bangkok,9211,161.21,3,0.05,5713566,2008,D.H.F
Zone:1,3930,117.84,3,0.09,3335057,2008,D.H.F
Nonthaburi,1557,149.94,1,0.1,1038392,2008,D.H.F
P.Nakhon S.Ayutthaya,1282,167.6,1,0.13,764919,2008,D.H.F
Pathum Thani,684,74.91,0,0.0,913047,2008,D.H.F
Saraburi,407,65.78,1,0.16,618699,2008,D.H.F
Zone:2,1486,93.54,1,0.06,1588582,2008,D.H.F
Ang Thong,391,137.38,1,0.35,284619,2008,D.H.F
Chai Nat,261,77.55,0,0.0,336550,2008,D.H.F
Lop Buri,717,95.37,0,0.0,751811,2008,D.H.F
Sing Buri,117,54.27,0,0.0,215602,2008,D.H.F
Zone:3,3922,128.76,2,0.07,3046070,2008,D.H.F
Chachoengsao,1043,157.58,1,0.15,661898,2008,D.H.F
Nakhon Nayok,94,37.66,0,0.0,249625,2008,D.H.F
Prachin Buri,320,69.99,1,0.22,457184,2008,D.H.F
Sa Kaeo,312,57.75,0,0.0,540281,2008,D.H.F
Samut Prakan,2153,189.34,0,0.0,1137082,2008,D.H.F
Zone:4,4164,124.2,2,0.06,3352570,2008,D.H.F
Kanchanaburi,616,73.5,1,0.12,838094,2008,D.H.F
Nakhon Pathom,1654,197.54,1,0.12,837285,2008,D.H.F
Ratchaburi,1116,133.87,0,0.0,833650,2008,D.H.F
Suphan Buri,778,92.23,0,0.0,843541,2008,D.H.F
Zone:5,1403,86.44,1,0.06,1623176,2008,D.H.F
Phetchaburi,229,50.05,1,0.22,457518,2008,D.H.F
Prachuap Khiri Khan,260,52.26,0,0.0,497483,2008,D.H.F
Samut Sakhon,814,171.72,0,0.0,474041,2008,D.H.F
Samut Songkhram,100,51.51,0,0.0,194134,2008,D.H.F
Zone:9,3803,148.13,1,0.04,2567331,2008,D.H.F
Chanthaburi,530,104.74,0,0.0,506012,2008,D.H.F
Chon Buri,1852,148.27,0,0.0,1249067,2008,D.H.F
Rayong,1242,210.13,1,0.17,591067,2008,D.H.F
Trat,179,80.93,0,0.0,221185,2008,D.H.F
South Region,6560,75.42,6,0.07,8698196,2008,D.H.F
Zone:6,2007,57.77,3,0.09,3473895,2008,D.H.F
Chumphon,275,56.93,2,0.41,483011,2008,D.H.F
Nakhon Si Thammarat,851,56.35,0,0.0,1510081,2008,D.H.F
Phatthalung,366,72.64,1,0.2,503847,2008,D.H.F
Surat Thani,515,52.71,0,0.0,976956,2008,D.H.F
Zone:7,1662,93.44,2,0.11,1778692,2008,D.H.F
Krabi,381,91.88,2,0.48,414670,2008,D.H.F
Phangnga,200,80.51,0,0.0,248411,2008,D.H.F
Phuket,609,189.57,0,0.0,321252,2008,D.H.F
