Areas,Cases,Incidence,Deaths,CFR,Mortality,Population,Year,Disease
Tak,0,0.00,0,0.00,0.00,667942,2020,Vaginal trichomoniasis
Uttaradit,0,0.00,0,0.00,0.00,450923,2020,Vaginal trichomoniasis
ZONE:03,42,1.42,0,0.00,0.00,2956189,2020,Vaginal trichomoniasis
Chai Nat,0,0.00,0,0.00,0.00,324544,2020,Vaginal trichomoniasis
Kamphaeng Phet,1,0.14,0,0.00,0.00,719993,2020,Vaginal trichomoniasis
Nakhon Sawan,41,3.90,0,0.00,0.00,1050098,2020,Vaginal trichomoniasis
Phichit,0,0.00,0,0.00,0.00,534311,2020,Vaginal trichomoniasis
Uthai Thani,0,0.00,0,0.00,0.00,327243,2020,Vaginal trichomoniasis
ZONE:04,119,2.20,0,0.00,0.00,5400529,2020,Vaginal trichomoniasis
Ang Thong,0,0.00,0,0.00,0.00,278119,2020,Vaginal trichomoniasis
Lop Buri,0,0.00,0,0.00,0.00,749242,2020,Vaginal trichomoniasis
Nakhon Nayok,0,0.00,0,0.00,0.00,260416,2020,Vaginal trichomoniasis
Nonthaburi,0,0.00,0,0.00,0.00,1271065,2020,Vaginal trichomoniasis
P.Nakhon S.Ayutthaya,0,0.00,0,0.00,0.00,819638,2020,Vaginal trichomoniasis
Pathum Thani,111,9.49,0,0.00,0.00,1170008,2020,Vaginal trichomoniasis
Saraburi,8,1.24,0,0.00,0.00,644869,2020,Vaginal trichomoniasis
Sing Buri,0,0.00,0,0.00,0.00,207172,2020,Vaginal trichomoniasis
ZONE:05,31,0.58,0,0.00,0.00,5342038,2020,Vaginal trichomoniasis
Kanchanaburi,1,0.11,0,0.00,0.00,893751,2020,Vaginal trichomoniasis
Nakhon Pathom,0,0.00,0,0.00,0.00,920380,2020,Vaginal trichomoniasis
Phetchaburi,12,2.48,0,0.00,0.00,483692,2020,Vaginal trichomoniasis
Prachuap Khiri Khan,12,2.17,0,0.00,0.00,552398,2020,Vaginal trichomoniasis
Ratchaburi,0,0.00,0,0.00,0.00,871207,2020,Vaginal trichomoniasis
Samut Sakhon,6,1.02,0,0.00,0.00,585451,2020,Vaginal trichomoniasis
Samut Songkhram,0,0.00,0,0.00,0.00,192678,2020,Vaginal trichomoniasis
Suphan Buri,0,0.00,0,0.00,0.00,842481,2020,Vaginal trichomoniasis
ZONE:06,18,0.29,0,0.00,0.00,6192990,2020,Vaginal trichomoniasis
Chachoengsao,2,0.28,0,0.00,0.00,720416,2020,Vaginal trichomoniasis
Chanthaburi,2,0.37,0,0.00,0.00,536629,2020,Vaginal trichomoniasis
Chon Buri,0,0.00,0,0.00,0.00,1562593,2020,Vaginal trichomoniasis
Prachin Buri,13,2.63,0,0.00,0.00,494175,2020,Vaginal trichomoniasis
Rayong,0,0.00,0,0.00,0.00,738139,2020,Vaginal trichomoniasis
Sa Kaeo,0,0.00,0,0.00,0.00,563614,2020,Vaginal trichomoniasis
Samut Prakan,0,0.00,0,0.00,0.00,1348177,2020,Vaginal trichomoniasis
Trat,1,0.44,0,0.00,0.00,229247,2020,Vaginal trichomoniasis
ZONE:07,3,0.06,0,0.00,0.00,5039088,2020,Vaginal trichomoniasis
Kalasin,0,0.00,0,0.00,0.00,980297,2020,Vaginal trichomoniasis
Khon Kaen,1,0.06,0,0.00,0.00,1798702,2020,Vaginal trichomoniasis
Maha Sarakham,2,0.21,0,0.00,0.00,958163,2020,Vaginal trichomoniasis
Roi Et,0,0.00,0,0.00,0.00,1301926,2020,Vaginal trichomoniasis
ZONE:08,0,0.00,0,0.00,0.00,5540556,2020,Vaginal trichomoniasis
Bungkan,0,0.00,0,0.00,0.00,423067,2020,Vaginal trichomoniasis
Loei,0,0.00,0,0.00,0.00,640843,2020,Vaginal trichomoniasis
Nakhon Phanom,0,0.00,0,0.00,0.00,718169,2020,Vaginal trichomoniasis
Nong Bua Lam Phu,0,0.00,0,0.00,0.00,511125,2020,Vaginal trichomoniasis
Nong Khai,0,0.00,0,0.00,0.00,519873,2020,Vaginal trichomoniasis
Sakon Nakhon,0,0.00,0,0.00,0.00,1150164,2020,Vaginal trichomoniasis
Udon Thani,0,0.00,0,0.00,0.00,1577315,2020,Vaginal trichomoniasis
ZONE:09,15,0.22,0,0.00,0.00,6748199,2020,Vaginal trichomoniasis
Buri Ram,0,0.00,0,0.00,0.00,1588466,2020,Vaginal trichomoniasis
Chaiyaphum,0,0.00,0,0.00,0.00,1131140,2020,Vaginal trichomoniasis
Nakhon Ratchasima,15,0.57,0,0.00,0.00,2641067,2020,Vaginal trichomoniasis
Surin,0,0.00,0,0.00,0.00,1387526,2020,Vaginal trichomoniasis
ZONE:10,33,0.72,0,0.00,0.00,4603401,2020,Vaginal trichomoniasis
Amnat Charoen,4,1.06,0,0.00,0.00,377317,2020,Vaginal trichomoniasis
Mukdahan,0,0.00,0,0.00,0.00,352043,2020,Vaginal trichomoniasis
Si Sa Ket,20,1.36,0,0.00,0.00,1465719,2020,Vaginal trichomoniasis
Ubon Ratchathani,9,0.48,0,0.00,0.00,1872422,2020,Vaginal trichomoniasis
Yasothon,0,0.00,0,0.00,0.00,535900,2020,Vaginal trichomoniasis
ZONE:11,0,0.00,0,0.00,0.00,4489609,2020,Vaginal trichomoniasis
Chumphon,0,0.00,0,0.00,0.00,510256,2020,Vaginal trichomoniasis
Krabi,0,0.00,0,0.00,0.00,477254,2020,Vaginal trichomoniasis
Nakhon Si Thammarat,0,0.00,0,0.00,0.00,1556325,2020,Vaginal trichomoniasis
Phangnga,0,0.00,0,0.00,0.00,268509,2020,Vaginal trichomoniasis
Phuket,0,0.00,0,0.00,0.00,415527,2020,Vaginal trichomoniasis
Ranong,0,0.00,0,0.00,0.00,193871,2020,Vaginal trichomoniasis
Surat Thani,0,0.00,0,0.00,0.00,1067867,2020,Vaginal trichomoniasis
ZONE:12,19,0.38,0,0.00,0.00,4991217,2020,Vaginal trichomoniasis
Narathiwat,0,0.00,0,0.00,0.00,806224,2020,Vaginal trichomoniasis
Pattani,0,0.00,0,0.00,0.00,725559,2020,Vaginal trichomoniasis
Phatthalung,13,2.48,0,0.00,0.00,523971,2020,Vaginal trichomoniasis
Satun,0,0.00,0,0.00,0.00,323841,2020,Vaginal trichomoniasis
Songkhla,6,0.42,0,0.00,0.00,1432288,2020,Vaginal trichomoniasis
Trang,0,0.00,0,0.00,0.00,641868,2020,Vaginal trichomoniasis
Yala,0,0.00,0,0.00,0.00,537466,2020,Vaginal trichomoniasis
ZONE:13,45,0.80,0,0.00,0.00,5627243,2020,Vaginal trichomoniasis
Bangkok,45,0.80,0,0.00,0.00,5627243,2020,Vaginal trichomoniasis
Total,273,0.41,0,0.00,0.00,66179083,2021,Vaginal trichomoniasis
ZONE:01,18,0.31,0,0.00,0.00,5875424,2021,Vaginal trichomoniasis
Chiang Mai,4,0.22,0,0.00,0.00,1786877,2021,Vaginal trichomoniasis
Chiang Rai,4,0.31,0,0.00,0.00,1296725,2021,Vaginal trichomoniasis
Lampang,0,0.00,0,0.00,0.00,726821,2021,Vaginal trichomoniasis
Lamphun,0,0.00,0,0.00,0.00,401574,2021,Vaginal trichomoniasis
Mae Hong Son,1,0.35,0,0.00,0.00,285232,2021,Vaginal trichomoniasis
Nan,0,0.00,0,0.00,0.00,476300,2021,Vaginal trichomoniasis
Phayao,8,1.72,0,0.00,0.00,465930,2021,Vaginal trichomoniasis
Phrae,1,0.23,0,0.00,0.00,435965,2021,Vaginal trichomoniasis
ZONE:02,5,0.14,0,0.00,0.00,3536074,2021,Vaginal trichomoniasis
Phetchabun,0,0.00,0,0.00,0.00,980156,2021,Vaginal trichomoniasis
Phitsanulok,5,0.59,0,0.00,0.00,848432,2021,Vaginal trichomoniasis
Sukhothai,0,0.00,0,0.00,0.00,586617,2021,Vaginal trichomoniasis
Tak,0,0.00,0,0.00,0.00,673423,2021,Vaginal trichomoniasis
Uttaradit,0,0.00,0,0.00,0.00,447446,2021,Vaginal trichomoniasis
ZONE:03,53,1.81,0,0.00,0.00,2928596,2021,Vaginal trichomoniasis
Chai Nat,0,0.00,0,0.00,0.00,321454,2021,Vaginal trichomoniasis
Kamphaeng Phet,0,0.00,0,0.00,0.00,713130,2021,Vaginal trichomoniasis
Nakhon Sawan,52,5.01,0,0.00,0.00,1037668,2021,Vaginal trichomoniasis
Phichit,0,0.00,0,0.00,0.00,530852,2021,Vaginal trichomoniasis
Uthai Thani,1,0.31,0,0.00,0.00,325492,2021,Vaginal trichomoniasis
ZONE:04,90,1.66,0,0.00,0.00,5411959,2021,Vaginal trichomoniasis
Ang Thong,0,0.00,0,0.00,0.00,275673,2021,Vaginal trichomoniasis
Lop Buri,0,0.00,0,0.00,0.00,741200,2021,Vaginal trichomoniasis
Nakhon Nayok,0,0.00,0,0.00,0.00,260256,2021,Vaginal trichomoniasis
Nonthaburi,0,0.00,0,0.00,0.00,1282690,2021,Vaginal trichomoniasis
P.Nakhon S.Ayutthaya,0,0.00,0,0.00,0.00,819799,2021,Vaginal trichomoniasis
Pathum Thani,79,6.68,0,0.00,0.00,1183235,2021,Vaginal trichomoniasis
Saraburi,11,1.71,0,0.00,0.00,643895,2021,Vaginal trichomoniasis
Sing Buri,0,0.00,0,0.00,0.00,205211,2021,Vaginal trichomoniasis
ZONE:05,24,0.45,0,0.00,0.00,5332653,2021,Vaginal trichomoniasis
Kanchanaburi,0,0.00,0,0.00,0.00,893014,2021,Vaginal trichomoniasis
Nakhon Pathom,0,0.00,0,0.00,0.00,921450,2021,Vaginal trichomoniasis
Phetchaburi,6,1.24,0,0.00,0.00,482534,2021,Vaginal trichomoniasis
Prachuap Khiri Khan,8,1.45,0,0.00,0.00,551924,2021,Vaginal trichomoniasis
Ratchaburi,0,0.00,0,0.00,0.00,868797,2021,Vaginal trichomoniasis
Samut Sakhon,9,1.53,0,0.00,0.00,586494,2021,Vaginal trichomoniasis
Samut Songkhram,0,0.00,0,0.00,0.00,191447,2021,Vaginal trichomoniasis
Suphan Buri,1,0.12,0,0.00,0.00,836993,2021,Vaginal trichomoniasis
ZONE:06,10,0.16,0,0.00,0.00,6218594,2021,Vaginal trichomoniasis
Chachoengsao,0,0.00,0,0.00,0.00,722448,2021,Vaginal trichomoniasis
Chanthaburi,5,0.93,0,0.00,0.00,536058,2021,Vaginal trichomoniasis
Chon Buri,4,0.25,0,0.00,0.00,1575278,2021,Vaginal trichomoniasis
Prachin Buri,0,0.00,0,0.00,0.00,494498,2021,Vaginal trichomoniasis
Rayong,0,0.00,0,0.00,0.00,746433,2021,Vaginal trichomoniasis
Sa Kaeo,0,0.00,0,0.00,0.00,561459,2021,Vaginal trichomoniasis
Samut Prakan,1,0.07,0,0.00,0.00,1353964,2021,Vaginal trichomoniasis
Trat,0,0.00,0,0.00,0.00,228456,2021,Vaginal trichomoniasis
ZONE:07,1,0.02,0,0.00,0.00,5017381,2021,Vaginal trichomoniasis
Kalasin,0,0.00,0,0.00,0.00,976373,2021,Vaginal trichomoniasis
Khon Kaen,0,0.00,0,0.00,0.00,1792697,2021,Vaginal trichomoniasis
Maha Sarakham,1,0.11,0,0.00,0.00,950985,2021,Vaginal trichomoniasis
Roi Et,0,0.00,0,0.00,0.00,1297326,2021,Vaginal trichomoniasis
ZONE:08,0,0.00,0,0.00,0.00,5518109,2021,Vaginal trichomoniasis
Bungkan,0,0.00,0,0.00,0.00,422019,2021,Vaginal trichomoniasis
Loei,0,0.00,0,0.00,0.00,638734,2021,Vaginal trichomoniasis
Nakhon Phanom,0,0.00,0,0.00,0.00,717121,2021,Vaginal trichomoniasis
Nong Bua Lam Phu,0,0.00,0,0.00,0.00,509236,2021,Vaginal trichomoniasis
Nong Khai,0,0.00,0,0.00,0.00,517140,2021,Vaginal trichomoniasis
Sakon Nakhon,0,0.00,0,0.00,0.00,1146612,2021,Vaginal trichomoniasis
Udon Thani,0,0.00,0,0.00,0.00,1567247,2021,Vaginal trichomoniasis
ZONE:09,7,0.10,0,0.00,0.00,6714997,2021,Vaginal trichomoniasis
Buri Ram,0,0.00,0,0.00,0.00,1580495,2021,Vaginal trichomoniasis
Chaiyaphum,0,0.00,0,0.00,0.00,1123595,2021,Vaginal trichomoniasis
Nakhon Ratchasima,6,0.23,0,0.00,0.00,2633681,2021,Vaginal trichomoniasis
Surin,1,0.07,0,0.00,0.00,1377226,2021,Vaginal trichomoniasis
ZONE:10,11,0.24,0,0.00,0.00,4587095,2021,Vaginal trichomoniasis
Amnat Charoen,0,0.00,0,0.00,0.00,376273,2021,Vaginal trichomoniasis
Mukdahan,0,0.00,0,0.00,0.00,351198,2021,Vaginal trichomoniasis
Si Sa Ket,10,0.69,0,0.00,0.00,1458068,2021,Vaginal trichomoniasis
Ubon Ratchathani,1,0.05,0,0.00,0.00,1867608,2021,Vaginal trichomoniasis
Yasothon,0,0.00,0,0.00,0.00,533948,2021,Vaginal trichomoniasis
ZONE:11,1,0.02,0,0.00,0.00,4487259,2021,Vaginal trichomoniasis
Chumphon,0,0.00,0,0.00,0.00,509344,2021,Vaginal trichomoniasis
Krabi,0,0.00,0,0.00,0.00,478561,2021,Vaginal trichomoniasis
Nakhon Si Thammarat,1,0.06,0,0.00,0.00,1550033,2021,Vaginal trichomoniasis
Phangnga,0,0.00,0,0.00,0.00,268123,2021,Vaginal trichomoniasis
Phuket,0,0.00,0,0.00,0.00,416629,2021,Vaginal trichomoniasis
Ranong,0,0.00,0,0.00,0.00,194473,2021,Vaginal trichomoniasis
Surat Thani,0,0.00,0,0.00,0.00,1070096,2021,Vaginal trichomoniasis
ZONE:12,17,0.34,0,0.00,0.00,4992834,2021,Vaginal trichomoniasis
Narathiwat,0,0.00,0,0.00,0.00,807045,2021,Vaginal trichomoniasis
Pattani,0,0.00,0,0.00,0.00,727799,2021,Vaginal trichomoniasis
Phatthalung,11,2.10,0,0.00,0.00,522810,2021,Vaginal trichomoniasis
Satun,0,0.00,0,0.00,0.00,324467,2021,Vaginal trichomoniasis
Songkhla,6,0.42,0,0.00,0.00,1430073,2021,Vaginal trichomoniasis
Trang,0,0.00,0,0.00,0.00,640182,2021,Vaginal trichomoniasis
Yala,0,0.00,0,0.00,0.00,540458,2021,Vaginal trichomoniasis
ZONE:13,36,0.65,0,0.00,0.00,5558108,2021,Vaginal trichomoniasis
Bangkok,36,0.65,0,0.00,0.00,5558108,2021,Vaginal trichomoniasis
Total,177,0.27,0,0.00,0.00,66130957,2023,Vaginal trichomoniasis
ZONE:01,32,0.55,0,0.00,0.00,5869190,2023,Vaginal trichomoniasis
Chiang Mai,10,0.56,0,0.00,0.00,1790929,2023,Vaginal trichomoniasis
Chiang Rai,5,0.38,0,0.00,0.00,1299030,2023,Vaginal trichomoniasis
Lampang,0,0.00,0,0.00,0.00,721734,2023,Vaginal trichomoniasis
Lamphun,0,0.00,0,0.00,0.00,400348,2023,Vaginal trichomoniasis
Mae Hong Son,4,1.40,0,0.00,0.00,286350,2023,Vaginal trichomoniasis
Nan,1,0.21,0,0.00,0.00,475207,2023,Vaginal trichomoniasis
Phayao,8,1.73,0,0.00,0.00,462968,2023,Vaginal trichomoniasis
Phrae,4,0.92,0,0.00,0.00,432624,2023,Vaginal trichomoniasis
ZONE:02,1,0.03,0,0.00,0.00,3530228,2023,Vaginal trichomoniasis
Phetchabun,0,0.00,0,0.00,0.00,975879,2023,Vaginal trichomoniasis
Phitsanulok,0,0.00,0,0.00,0.00,845938,2023,Vaginal trichomoniasis
Sukhothai,1,0.17,0,0.00,0.00,583502,2023,Vaginal trichomoniasis
Tak,0,0.00,0,0.00,0.00,680361,2023,Vaginal trichomoniasis
Uttaradit,0,0.00,0,0.00,0.00,444548,2023,Vaginal trichomoniasis
ZONE:03,5,0.17,0,0.00,0.00,2913905,2023,Vaginal trichomoniasis
Chai Nat,0,0.00,0,0.00,0.00,319370,2023,Vaginal trichomoniasis
Kamphaeng Phet,0,0.00,0,0.00,0.00,710458,2023,Vaginal trichomoniasis
Nakhon Sawan,5,0.48,0,0.00,0.00,1031921,2023,Vaginal trichomoniasis
Phichit,0,0.00,0,0.00,0.00,527669,2023,Vaginal trichomoniasis
Uthai Thani,0,0.00,0,0.00,0.00,324487,2023,Vaginal trichomoniasis
ZONE:04,8,0.15,0,0.00,0.00,5424945,2023,Vaginal trichomoniasis
Ang Thong,0,0.00,0,0.00,0.00,273675,2023,Vaginal trichomoniasis
Lop Buri,0,0.00,0,0.00,0.00,737382,2023,Vaginal trichomoniasis
Nakhon Nayok,0,0.00,0,0.00,0.00,260419,2023,Vaginal trichomoniasis
Nonthaburi,3,0.23,0,0.00,0.00,1292276,2023,Vaginal trichomoniasis
P.Nakhon S.Ayutthaya,0,0.00,0,0.00,0.00,820464,2023,Vaginal trichomoniasis
Pathum Thani,0,0.00,0,0.00,0.00,1195796,2023,Vaginal trichomoniasis
Saraburi,5,0.78,0,0.00,0.00,641272,2023,Vaginal trichomoniasis
Sing Buri,0,0.00,0,0.00,0.00,203661,2023,Vaginal trichomoniasis
ZONE:05,20,0.38,0,0.00,0.00,5330665,2023,Vaginal trichomoniasis
Kanchanaburi,0,0.00,0,0.00,0.00,894168,2023,Vaginal trichomoniasis
Nakhon Pathom,0,0.00,0,0.00,0.00,922026,2023,Vaginal trichomoniasis
Phetchaburi,0,0.00,0,0.00,0.00,482912,2023,Vaginal trichomoniasis
Prachuap Khiri Khan,15,2.71,0,0.00,0.00,553234,2023,Vaginal trichomoniasis
Ratchaburi,0,0.00,0,0.00,0.00,867043,2023,Vaginal trichomoniasis
Samut Sakhon,3,0.51,0,0.00,0.00,588108,2023,Vaginal trichomoniasis
Samut Songkhram,0,0.00,0,0.00,0.00,190147,2023,Vaginal trichomoniasis
Suphan Buri,2,0.24,0,0.00,0.00,833027,2023,Vaginal trichomoniasis
ZONE:06,12,0.19,0,0.00,0.00,6251747,2023,Vaginal trichomoniasis
Chachoengsao,0,0.00,0,0.00,0.00,725433,2023,Vaginal trichomoniasis
Chanthaburi,6,1.12,0,0.00,0.00,536351,2023,Vaginal trichomoniasis
Chon Buri,1,0.06,0,0.00,0.00,1589214,2023,Vaginal trichomoniasis
Prachin Buri,4,0.81,0,0.00,0.00,496551,2023,Vaginal trichomoniasis
Rayong,0,0.00,0,0.00,0.00,755364,2023,Vaginal trichomoniasis
Sa Kaeo,0,0.00,0,0.00,0.00,562404,2023,Vaginal trichomoniasis
Samut Prakan,1,0.07,0,0.00,0.00,1358338,2023,Vaginal trichomoniasis
Trat,0,0.00,0,0.00,0.00,228092,2023,Vaginal trichomoniasis
ZONE:07,2,0.04,0,0.00,0.00,5001616,2023,Vaginal trichomoniasis
Kalasin,0,0.00,0,0.00,0.00,973835,2023,Vaginal trichomoniasis
Khon Kaen,2,0.11,0,0.00,0.00,1787752,2023,Vaginal trichomoniasis
