Areas,Age,Cases,Year,Disease
Total,Total,3380,2013,Dysentery
Central Region,Total,478,2013,Dysentery
Zone:0,Total,33,2013,Dysentery
Bangkok,Total,33,2013,Dysentery
Zone:1,Total,52,2013,Dysentery
Nonthaburi,Total,6,2013,Dysentery
P.Nakhon S.Ayutthaya,Total,7,2013,Dysentery
Pathum Thani,Total,34,2013,Dysentery
Saraburi,Total,5,2013,Dysentery
Zone:2,Total,20,2013,Dysentery
Ang Thong,Total,2,2013,Dysentery
Chai Nat,Total,2,2013,Dysentery
Lop Buri,Total,11,2013,Dysentery
Sing Buri,Total,5,2013,Dysentery
Zone:3,Total,107,2013,Dysentery
Chachoengsao,Total,19,2013,Dysentery
Nakhon Nayok,Total,4,2013,Dysentery
Prachin Buri,Total,25,2013,Dysentery
Sa Kaeo,Total,10,2013,Dysentery
Samut Prakan,Total,49,2013,Dysentery
Zone:4,Total,95,2013,Dysentery
Kanchanaburi,Total,36,2013,Dysentery
Nakhon Pathom,Total,1,2013,Dysentery
Ratchaburi,Total,43,2013,Dysentery
Suphan Buri,Total,15,2013,Dysentery
Zone:5,Total,48,2013,Dysentery
Phetchaburi,Total,4,2013,Dysentery
Prachuap Khiri Khan,Total,38,2013,Dysentery
Samut Sakhon,Total,3,2013,Dysentery
Samut Songkhram,Total,3,2013,Dysentery
Zone:9,Total,123,2013,Dysentery
Chanthaburi,Total,5,2013,Dysentery
Chon Buri,Total,3,2013,Dysentery
Rayong,Total,109,2013,Dysentery
Trat,Total,6,2013,Dysentery
South Region,Total,445,2013,Dysentery
Zone:6,Total,55,2013,Dysentery
Chumphon,Total,9,2013,Dysentery
Nakhon Si Thammarat,Total,36,2013,Dysentery
Phatthalung,Total,5,2013,Dysentery
Surat Thani,Total,5,2013,Dysentery
Zone:7,Total,174,2013,Dysentery
Krabi,Total,2,2013,Dysentery
Phangnga,Total,4,2013,Dysentery
Phuket,Total,81,2013,Dysentery
Ranong,Total,6,2013,Dysentery
Trang,Total,81,2013,Dysentery
Zone:8,Total,216,2013,Dysentery
Narathiwat,Total,29,2013,Dysentery
Pattani,Total,35,2013,Dysentery
Satun,Total,4,2013,Dysentery
Songkhla,Total,75,2013,Dysentery
Yala,Total,73,2013,Dysentery
North-Eastern Region,Total,1040,2013,Dysentery
Zone:10,Total,117,2013,Dysentery
Bungkan,Total,54,2013,Dysentery
Loei,Total,6,2013,Dysentery
Nong Bua Lam Phu,Total,2,2013,Dysentery
Nong Khai,Total,6,2013,Dysentery
Udon Thani,Total,49,2013,Dysentery
Zone:11,Total,133,2013,Dysentery
Mukdahan,Total,13,2013,Dysentery
Nakhon Phanom,Total,87,2013,Dysentery
Sakon Nakhon,Total,33,2013,Dysentery
Zone:12,Total,68,2013,Dysentery
Kalasin,Total,22,2013,Dysentery
Khon Kaen,Total,25,2013,Dysentery
Maha Sarakham,Total,6,2013,Dysentery
Roi Et,Total,15,2013,Dysentery
Zone:13,Total,625,2013,Dysentery
Amnat Charoen,Total,8,2013,Dysentery
Si Sa Ket,Total,490,2013,Dysentery
Ubon Ratchathani,Total,102,2013,Dysentery
Yasothon,Total,25,2013,Dysentery
Zone:14,Total,97,2013,Dysentery
Buri Ram,Total,57,2013,Dysentery
Chaiyaphum,Total,8,2013,Dysentery
Nakhon Ratchasima,Total,7,2013,Dysentery
Surin,Total,25,2013,Dysentery
North Region,Total,1417,2013,Dysentery
Zone:15,Total,804,2013,Dysentery
Chiang Mai,Total,464,2013,Dysentery
Lampang,Total,33,2013,Dysentery
Lamphun,Total,2,2013,Dysentery
Mae Hong Son,Total,305,2013,Dysentery
Zone:16,Total,213,2013,Dysentery
Chiang Rai,Total,97,2013,Dysentery
Nan,Total,91,2013,Dysentery
Phayao,Total,14,2013,Dysentery
Phrae,Total,11,2013,Dysentery
Zone:17,Total,332,2013,Dysentery
Phetchabun,Total,38,2013,Dysentery
Phitsanulok,Total,43,2013,Dysentery
Sukhothai,Total,1,2013,Dysentery
Tak,Total,246,2013,Dysentery
Uttaradit,Total,4,2013,Dysentery
Zone:18,Total,68,2013,Dysentery
Kamphaeng Phet,Total,3,2013,Dysentery
Nakhon Sawan,Total,43,2013,Dysentery
Phichit,Total,14,2013,Dysentery
Uthai Thani,Total,8,2013,Dysentery
Total,0,7,2013,Dysentery
Central Region,0,1,2013,Dysentery
Zone:0,0,0,2013,Dysentery
Bangkok,0,0,2013,Dysentery
Zone:1,0,0,2013,Dysentery
Nonthaburi,0,0,2013,Dysentery
P.Nakhon S.Ayutthaya,0,0,2013,Dysentery
Pathum Thani,0,0,2013,Dysentery
Saraburi,0,0,2013,Dysentery
Zone:2,0,0,2013,Dysentery
Ang Thong,0,0,2013,Dysentery
Chai Nat,0,0,2013,Dysentery
Lop Buri,0,0,2013,Dysentery
Sing Buri,0,0,2013,Dysentery
Zone:3,0,0,2013,Dysentery
Chachoengsao,0,0,2013,Dysentery
Nakhon Nayok,0,0,2013,Dysentery
Prachin Buri,0,0,2013,Dysentery
Sa Kaeo,0,0,2013,Dysentery
Samut Prakan,0,0,2013,Dysentery
Zone:4,0,0,2013,Dysentery
Kanchanaburi,0,0,2013,Dysentery
Nakhon Pathom,0,0,2013,Dysentery
Ratchaburi,0,0,2013,Dysentery
Suphan Buri,0,0,2013,Dysentery
Zone:5,0,0,2013,Dysentery
Phetchaburi,0,0,2013,Dysentery
Prachuap Khiri Khan,0,0,2013,Dysentery
Samut Sakhon,0,0,2013,Dysentery
Samut Songkhram,0,0,2013,Dysentery
Zone:9,0,1,2013,Dysentery
Chanthaburi,0,0,2013,Dysentery
Chon Buri,0,0,2013,Dysentery
Rayong,0,1,2013,Dysentery
Trat,0,0,2013,Dysentery
South Region,0,4,2013,Dysentery
Zone:6,0,0,2013,Dysentery
Chumphon,0,0,2013,Dysentery
Nakhon Si Thammarat,0,0,2013,Dysentery
