Areas,Age,Cases,Year,Disease
Total,Total,"1,156",2009,Pneumonia
Central Region,Total,724,2009,Pneumonia
Bangkok,Total,17,2009,Pneumonia
Zone: 1,Total,389,2009,Pneumonia
Nonthaburi,Total,5,2009,Pneumonia
P.Nakhon S.Ayutthaya,Total,315,2009,Pneumonia
Pathum Thani,Total,55,2009,Pneumonia
Saraburi,Total,14,2009,Pneumonia
Zone: 2,Total,9,2009,Pneumonia
Ang Thong,Total,1,2009,Pneumonia
Chai Nat,Total,1,2009,Pneumonia
Lop Buri,Total,7,2009,Pneumonia
Sing Buri,Total,0,2009,Pneumonia
Zone: 3,Total,43,2009,Pneumonia
Chachoengsao,Total,5,2009,Pneumonia
Nakhon Nayok,Total,2,2009,Pneumonia
Prachin Buri,Total,16,2009,Pneumonia
Sa Kaeo,Total,0,2009,Pneumonia
Samut Prakan,Total,20,2009,Pneumonia
Zone: 4,Total,7,2009,Pneumonia
Kanchanaburi,Total,1,2009,Pneumonia
Nakhon Pathom,Total,4,2009,Pneumonia
Ratchaburi,Total,1,2009,Pneumonia
Suphan Buri,Total,1,2009,Pneumonia
Zone: 5,Total,96,2009,Pneumonia
Phetchaburi,Total,73,2009,Pneumonia
Prachuap Khiri Khan,Total,21,2009,Pneumonia
Samut Sakhon,Total,0,2009,Pneumonia
Samut Songkhram,Total,2,2009,Pneumonia
Zone: 9,Total,163,2009,Pneumonia
Chanthaburi,Total,112,2009,Pneumonia
Chon Buri,Total,0,2009,Pneumonia
Rayong,Total,34,2009,Pneumonia
Trat,Total,17,2009,Pneumonia
South Region,Total,71,2009,Pneumonia
Zone: 6,Total,34,2009,Pneumonia
Chumphon,Total,1,2009,Pneumonia
Nakhon Si Thammarat,Total,1,2009,Pneumonia
Phatthalung,Total,11,2009,Pneumonia
Surat Thani,Total,21,2009,Pneumonia
Zone: 7,Total,24,2009,Pneumonia
Krabi,Total,16,2009,Pneumonia
Phangnga,Total,0,2009,Pneumonia
Phuket,Total,0,2009,Pneumonia
Ranong,Total,3,2009,Pneumonia
Trang,Total,5,2009,Pneumonia
Zone: 8,Total,13,2009,Pneumonia
Narathiwat,Total,1,2009,Pneumonia
Pattani,Total,12,2009,Pneumonia
Satun,Total,0,2009,Pneumonia
Songkhla,Total,0,2009,Pneumonia
Reported deaths by province and by age group : Thailand 2552(2009),Total,Pneumonia,2009,Pneumonia
Reporting Areas,Total,Total,2009,Pneumonia
Yala,Total,0,2009,Pneumonia
North-Eastern Region,Total,33,2009,Pneumonia
Zone: 10,Total,8,2009,Pneumonia
Loei,Total,0,2009,Pneumonia
Nong Bua Lam Phu,Total,0,2009,Pneumonia
Nong Khai,Total,0,2009,Pneumonia
Udon Thani,Total,8,2009,Pneumonia
Zone: 11,Total,0,2009,Pneumonia
Mukdahan,Total,0,2009,Pneumonia
Nakhon Phanom,Total,0,2009,Pneumonia
Sakon Nakhon,Total,0,2009,Pneumonia
Zone: 12,Total,5,2009,Pneumonia
Kalasin,Total,3,2009,Pneumonia
Khon Kaen,Total,0,2009,Pneumonia
Maha Sarakham,Total,2,2009,Pneumonia
Roi Et,Total,0,2009,Pneumonia
Zone: 13,Total,5,2009,Pneumonia
Amnat Charoen,Total,0,2009,Pneumonia
Si Sa Ket,Total,0,2009,Pneumonia
Ubon Ratchathani,Total,5,2009,Pneumonia
Yasothon,Total,0,2009,Pneumonia
Zone: 14,Total,15,2009,Pneumonia
Buri Ram,Total,1,2009,Pneumonia
Chaiyaphum,Total,0,2009,Pneumonia
Nakhon Ratchasima,Total,14,2009,Pneumonia
Surin,Total,0,2009,Pneumonia
North Region,Total,328,2009,Pneumonia
Zone: 15,Total,5,2009,Pneumonia
Chiang Mai,Total,1,2009,Pneumonia
Lampang,Total,0,2009,Pneumonia
Lamphun,Total,1,2009,Pneumonia
Mae Hong Son,Total,3,2009,Pneumonia
Zone: 16,Total,83,2009,Pneumonia
Chiang Rai,Total,8,2009,Pneumonia
Nan,Total,31,2009,Pneumonia
Phayao,Total,30,2009,Pneumonia
Phrae,Total,14,2009,Pneumonia
Zone: 17,Total,46,2009,Pneumonia
Phetchabun,Total,2,2009,Pneumonia
Phitsanulok,Total,5,2009,Pneumonia
Sukhothai,Total,28,2009,Pneumonia
Tak,Total,4,2009,Pneumonia
Uttaradit,Total,7,2009,Pneumonia
Zone: 18,Total,194,2009,Pneumonia
Kamphaeng Phet,Total,69,2009,Pneumonia
Nakhon Sawan,Total,110,2009,Pneumonia
Phichit,Total,0,2009,Pneumonia
Uthai Thani,Total,15,2009,Pneumonia
Total,0,9,2009,Pneumonia
Central Region,0,7,2009,Pneumonia
Bangkok,0,0,2009,Pneumonia
Zone: 1,0,7,2009,Pneumonia
Nonthaburi,0,0,2009,Pneumonia
P.Nakhon S.Ayutthaya,0,7,2009,Pneumonia
Pathum Thani,0,0,2009,Pneumonia
Saraburi,0,0,2009,Pneumonia
Zone: 2,0,0,2009,Pneumonia
Ang Thong,0,0,2009,Pneumonia
Chai Nat,0,0,2009,Pneumonia
Lop Buri,0,0,2009,Pneumonia
Sing Buri,0,0,2009,Pneumonia
Zone: 3,0,0,2009,Pneumonia
Chachoengsao,0,0,2009,Pneumonia
Nakhon Nayok,0,0,2009,Pneumonia
Prachin Buri,0,0,2009,Pneumonia
Sa Kaeo,0,0,2009,Pneumonia
Samut Prakan,0,0,2009,Pneumonia
Zone: 4,0,0,2009,Pneumonia
Kanchanaburi,0,0,2009,Pneumonia
Nakhon Pathom,0,0,2009,Pneumonia
Ratchaburi,0,0,2009,Pneumonia
Suphan Buri,0,0,2009,Pneumonia
Zone: 5,0,0,2009,Pneumonia
Phetchaburi,0,0,2009,Pneumonia
Prachuap Khiri Khan,0,0,2009,Pneumonia
Samut Sakhon,0,0,2009,Pneumonia
Samut Songkhram,0,0,2009,Pneumonia
Zone: 9,0,0,2009,Pneumonia
Chanthaburi,0,0,2009,Pneumonia
Chon Buri,0,0,2009,Pneumonia
Rayong,0,0,2009,Pneumonia
Trat,0,0,2009,Pneumonia
South Region,0,0,2009,Pneumonia
Zone: 6,0,0,2009,Pneumonia
Chumphon,0,0,2009,Pneumonia
Nakhon Si Thammarat,0,0,2009,Pneumonia
Phatthalung,0,0,2009,Pneumonia
Surat Thani,0,0,2009,Pneumonia
Zone: 7,0,0,2009,Pneumonia
Krabi,0,0,2009,Pneumonia
Phangnga,0,0,2009,Pneumonia
Phuket,0,0,2009,Pneumonia
Ranong,0,0,2009,Pneumonia
Trang,0,0,2009,Pneumonia
Zone: 8,0,0,2009,Pneumonia
Narathiwat,0,0,2009,Pneumonia
Pattani,0,0,2009,Pneumonia
Satun,0,0,2009,Pneumonia
Songkhla,0,0,2009,Pneumonia
Reported deaths by province and by age group : Thailand 2552(2009),0,รหัส,2009,Pneumonia
Reporting Areas,0,<28วัน,2009,Pneumonia
Yala,0,0,2009,Pneumonia
North-Eastern Region,0,0,2009,Pneumonia
Zone: 10,0,0,2009,Pneumonia
Loei,0,0,2009,Pneumonia
Nong Bua Lam Phu,0,0,2009,Pneumonia
Nong Khai,0,0,2009,Pneumonia
Udon Thani,0,0,2009,Pneumonia
Zone: 11,0,0,2009,Pneumonia
Mukdahan,0,0,2009,Pneumonia
Nakhon Phanom,0,0,2009,Pneumonia
Sakon Nakhon,0,0,2009,Pneumonia
Zone: 12,0,0,2009,Pneumonia
Kalasin,0,0,2009,Pneumonia
Khon Kaen,0,0,2009,Pneumonia
Maha Sarakham,0,0,2009,Pneumonia
Roi Et,0,0,2009,Pneumonia
Zone: 13,0,0,2009,Pneumonia
Amnat Charoen,0,0,2009,Pneumonia
Si Sa Ket,0,0,2009,Pneumonia
Ubon Ratchathani,0,0,2009,Pneumonia
Yasothon,0,0,2009,Pneumonia
Zone: 14,0,0,2009,Pneumonia
