Areas,Cases,Incidence,Deaths,CFR,Mortality,Population,Year,Disease
Ang Thong,0,0.00,0,0.00,0.00,284061,2013,Liverfluke
Chai Nat,0,0.00,0,0.00,0.00,333256,2013,Liverfluke
Lop Buri,0,0.00,0,0.00,0.00,756127,2013,Liverfluke
Sing Buri,0,0.00,0,0.00,0.00,213587,2013,Liverfluke
Zone:3,1,0.03,0,0.00,0.00,3151672,2013,Liverfluke
Chachoengsao,0,0.00,0,0.00,0.00,679370,2013,Liverfluke
Nakhon Nayok,0,0.00,0,0.00,0.00,253831,2013,Liverfluke
Prachin Buri,0,0.00,0,0.00,0.00,469652,2013,Liverfluke
Sa Kaeo,1,0.18,0,0.00,0.00,545596,2013,Liverfluke
Samut Prakan,0,0.00,0,0.00,0.00,1203223,2013,Liverfluke
Zone:4,0,0.00,0,0.00,0.00,3392715,2013,Liverfluke
Kanchanaburi,0,0.00,0,0.00,0.00,838914,2013,Liverfluke
Nakhon Pathom,0,0.00,0,0.00,0.00,866064,2013,Liverfluke
Ratchaburi,0,0.00,0,0.00,0.00,842684,2013,Liverfluke
Suphan Buri,0,0.00,0,0.00,0.00,845053,2013,Liverfluke
Zone:5,0,0.00,0,0.00,0.00,1671831,2013,Liverfluke
Phetchaburi,0,0.00,0,0.00,0.00,466079,2013,Liverfluke
Prachuap Khiri Khan,0,0.00,0,0.00,0.00,512568,2013,Liverfluke
Samut Sakhon,0,0.00,0,0.00,0.00,499098,2013,Liverfluke
Samut Songkhram,0,0.00,0,0.00,0.00,194086,2013,Liverfluke
Zone:9,0,0.00,0,0.00,0.00,2715260,2013,Liverfluke
Chanthaburi,0,0.00,0,0.00,0.00,516855,2013,Liverfluke
Chon Buri,0,0.00,0,0.00,0.00,1338656,2013,Liverfluke
Rayong,0,0.00,0,0.00,0.00,637736,2013,Liverfluke
Trat,0,0.00,0,0.00,0.00,222013,2013,Liverfluke
South Region,0,0.00,0,0.00,0.00,8971855,2013,Liverfluke
Zone:6,0,0.00,0,0.00,0.00,3541380,2013,Liverfluke
Chumphon,0,0.00,0,0.00,0.00,492182,2013,Liverfluke
Nakhon Si Thammarat,0,0.00,0,0.00,0.00,1526071,2013,Liverfluke
Phatthalung,0,0.00,0,0.00,0.00,511063,2013,Liverfluke
Surat Thani,0,0.00,0,0.00,0.00,1012064,2013,Liverfluke
Zone:7,0,0.00,0,0.00,0.00,1857374,2013,Liverfluke
Krabi,0,0.00,0,0.00,0.00,438039,2013,Liverfluke
Phangnga,0,0.00,0,0.00,0.00,254931,2013,Liverfluke
Phuket,0,0.00,0,0.00,0.00,353847,2013,Liverfluke
Ranong,0,0.00,0,0.00,0.00,183849,2013,Liverfluke
Trang,0,0.00,0,0.00,0.00,626708,2013,Liverfluke
"Center of Epidemiological Information, Bureau of Epidemiology, Mininstry of Public Health",4/4/2557,,,,,,2013,Liverfluke
"Number of cases ,deaths, morbidity rate ,mortality rate,case fatality rate , Thailand  2013(2556)",Liver fluke,75,,,,,2013,Liverfluke
Reporting  areas,cases,Morbidity rate,deaths,CFR(%),Mortality rate,จำนวน,2013,Liverfluke
/100000  Pop.,/100000  pop.,ประชากร,,,,,2013,Liverfluke
Zone:8,0,0.00,0,0.00,0.00,3573101,2013,Liverfluke
Narathiwat,0,0.00,0,0.00,0.00,747372,2013,Liverfluke
Pattani,0,0.00,0,0.00,0.00,663485,2013,Liverfluke
Satun,0,0.00,0,0.00,0.00,301467,2013,Liverfluke
Songkhla,0,0.00,0,0.00,0.00,1367010,2013,Liverfluke
Yala,0,0.00,0,0.00,0.00,493767,2013,Liverfluke
North-Eastern Region,602,2.79,0,0.00,0.00,21585883,2013,Liverfluke
Zone:10,19,0.53,0,0.00,0.00,3593082,2013,Liverfluke
Bungkan,19,4.66,0,0.00,0.00,407634,2013,Liverfluke
Loei,0,0.00,0,0.00,0.00,624920,2013,Liverfluke
Nong Bua Lam Phu,0,0.00,0,0.00,0.00,502551,2013,Liverfluke
Nong Khai,0,0.00,0,0.00,0.00,509870,2013,Liverfluke
Udon Thani,0,0.00,0,0.00,0.00,1548107,2013,Liverfluke
Zone:11,174,8.02,0,0.00,0.00,2168700,2013,Liverfluke
Mukdahan,1,0.29,0,0.00,0.00,340581,2013,Liverfluke
Nakhon Phanom,1,0.14,0,0.00,0.00,704768,2013,Liverfluke
Sakon Nakhon,172,15.31,0,0.00,0.00,1123351,2013,Liverfluke
Zone:12,343,6.87,0,0.00,0.00,4992515,2013,Liverfluke
Kalasin,0,0.00,0,0.00,0.00,981655,2013,Liverfluke
Khon Kaen,343,19.42,0,0.00,0.00,1766066,2013,Liverfluke
Maha Sarakham,0,0.00,0,0.00,0.00,939736,2013,Liverfluke
Roi Et,0,0.00,0,0.00,0.00,1305058,2013,Liverfluke
Zone:13,66,1.58,0,0.00,0.00,4179354,2013,Liverfluke
Amnat Charoen,0,0.00,0,0.00,0.00,372241,2013,Liverfluke
Si Sa Ket,0,0.00,0,0.00,0.00,1452203,2013,Liverfluke
Ubon Ratchathani,0,0.00,0,0.00,0.00,1816057,2013,Liverfluke
Yasothon,66,12.25,0,0.00,0.00,538853,2013,Liverfluke
Zone:14,0,0.00,0,0.00,0.00,6652232,2013,Liverfluke
Buri Ram,0,0.00,0,0.00,0.00,1559085,2013,Liverfluke
Chaiyaphum,0,0.00,0,0.00,0.00,1127423,2013,Liverfluke
Nakhon Ratchasima,0,0.00,0,0.00,0.00,2585325,2013,Liverfluke
Surin,0,0.00,0,0.00,0.00,1380399,2013,Liverfluke
North Region,0,0.00,0,0.00,0.00,11783311,2013,Liverfluke
Zone:15,0,0.00,0,0.00,0.00,3051678,2013,Liverfluke
Chiang Mai,0,0.00,0,0.00,0.00,1646144,2013,Liverfluke
Lampang,0,0.00,0,0.00,0.00,757534,2013,Liverfluke
Lamphun,0,0.00,0,0.00,0.00,403952,2013,Liverfluke
Mae Hong Son,0,0.00,0,0.00,0.00,244048,2013,Liverfluke
Zone:16,0,0.00,0,0.00,0.00,2620490,2013,Liverfluke
Chiang Rai,0,0.00,0,0.00,0.00,1198656,2013,Liverfluke
Nan,0,0.00,0,0.00,0.00,476612,2013,Liverfluke
Phayao,0,0.00,0,0.00,0.00,486472,2013,Liverfluke
Phrae,0,0.00,0,0.00,0.00,458750,2013,Liverfluke
Zone:17,0,0.00,0,0.00,0.00,3435726,2013,Liverfluke
Phetchabun,0,0.00,0,0.00,0.00,990807,2013,Liverfluke
Phitsanulok,0,0.00,0,0.00,0.00,851357,2013,Liverfluke
Sukhothai,0,0.00,0,0.00,0.00,601504,2013,Liverfluke
Tak,0,0.00,0,0.00,0.00,531018,2013,Liverfluke
Uttaradit,0,0.00,0,0.00,0.00,461040,2013,Liverfluke
"Center of Epidemiological Information, Bureau of Epidemiology, Mininstry of Public Health",4/4/2557,,,,,,2013,Liverfluke
"Number of cases ,deaths, morbidity rate ,mortality rate,case fatality rate , Thailand  2013(2556)",Liver fluke,75,,,,,2013,Liverfluke
Reporting  areas,cases,Morbidity rate,deaths,CFR(%),Mortality rate,จำนวน,2013,Liverfluke
/100000  Pop.,/100000  pop.,ประชากร,,,,,2013,Liverfluke
Zone:18,0,0.00,0,0.00,0.00,2675417,2013,Liverfluke
Kamphaeng Phet,0,0.00,0,0.00,0.00,726009,2013,Liverfluke
Nakhon Sawan,0,0.00,0,0.00,0.00,1071686,2013,Liverfluke
Phichit,0,0.00,0,0.00,0.00,549688,2013,Liverfluke
Uthai Thani,0,0.00,0,0.00,0.00,328034,2013,Liverfluke
Total,2124,3.21,0,0.00,0.00,66130957,2023,Liverfluke
ZONE:01,982,16.73,0,0.00,0.00,5869190,2023,Liverfluke
Chiang Mai,0,0.00,0,0.00,0.00,1790929,2023,Liverfluke
Chiang Rai,0,0.00,0,0.00,0.00,1299030,2023,Liverfluke
Lampang,0,0.00,0,0.00,0.00,721734,2023,Liverfluke
Lamphun,0,0.00,0,0.00,0.00,400348,2023,Liverfluke
Mae Hong Son,9,3.14,0,0.00,0.00,286350,2023,Liverfluke
Nan,918,193.18,0,0.00,0.00,475207,2023,Liverfluke
Phayao,3,0.65,0,0.00,0.00,462968,2023,Liverfluke
Phrae,52,12.02,0,0.00,0.00,432624,2023,Liverfluke
ZONE:02,88,2.49,0,0.00,0.00,3530228,2023,Liverfluke
Phetchabun,88,9.02,0,0.00,0.00,975879,2023,Liverfluke
Phitsanulok,0,0.00,0,0.00,0.00,845938,2023,Liverfluke
Sukhothai,0,0.00,0,0.00,0.00,583502,2023,Liverfluke
Tak,0,0.00,0,0.00,0.00,680361,2023,Liverfluke
Uttaradit,0,0.00,0,0.00,0.00,444548,2023,Liverfluke
ZONE:03,0,0.00,0,0.00,0.00,2913905,2023,Liverfluke
Chai Nat,0,0.00,0,0.00,0.00,319370,2023,Liverfluke
Kamphaeng Phet,0,0.00,0,0.00,0.00,710458,2023,Liverfluke
Nakhon Sawan,0,0.00,0,0.00,0.00,1031921,2023,Liverfluke
Phichit,0,0.00,0,0.00,0.00,527669,2023,Liverfluke
Uthai Thani,0,0.00,0,0.00,0.00,324487,2023,Liverfluke
ZONE:04,0,0.00,0,0.00,0.00,5424945,2023,Liverfluke
Ang Thong,0,0.00,0,0.00,0.00,273675,2023,Liverfluke
Lop Buri,0,0.00,0,0.00,0.00,737382,2023,Liverfluke
Nakhon Nayok,0,0.00,0,0.00,0.00,260419,2023,Liverfluke
Nonthaburi,0,0.00,0,0.00,0.00,1292276,2023,Liverfluke
P.Nakhon S.Ayutthaya,0,0.00,0,0.00,0.00,820464,2023,Liverfluke
Pathum Thani,0,0.00,0,0.00,0.00,1195796,2023,Liverfluke
Saraburi,0,0.00,0,0.00,0.00,641272,2023,Liverfluke
Sing Buri,0,0.00,0,0.00,0.00,203661,2023,Liverfluke
ZONE:05,0,0.00,0,0.00,0.00,5330665,2023,Liverfluke
Kanchanaburi,0,0.00,0,0.00,0.00,894168,2023,Liverfluke
Nakhon Pathom,0,0.00,0,0.00,0.00,922026,2023,Liverfluke
Phetchaburi,0,0.00,0,0.00,0.00,482912,2023,Liverfluke
Prachuap Khiri Khan,0,0.00,0,0.00,0.00,553234,2023,Liverfluke
Ratchaburi,0,0.00,0,0.00,0.00,867043,2023,Liverfluke
Samut Sakhon,0,0.00,0,0.00,0.00,588108,2023,Liverfluke
Samut Songkhram,0,0.00,0,0.00,0.00,190147,2023,Liverfluke
Suphan Buri,0,0.00,0,0.00,0.00,833027,2023,Liverfluke
ZONE:06,15,0.24,0,0.00,0.00,6251747,2023,Liverfluke
Chachoengsao,0,0.00,0,0.00,0.00,725433,2023,Liverfluke
Chanthaburi,0,0.00,0,0.00,0.00,536351,2023,Liverfluke
Chon Buri,0,0.00,0,0.00,0.00,1589214,2023,Liverfluke
Prachin Buri,0,0.00,0,0.00,0.00,496551,2023,Liverfluke
Rayong,0,0.00,0,0.00,0.00,755364,2023,Liverfluke
Sa Kaeo,15,2.67,0,0.00,0.00,562404,2023,Liverfluke
Samut Prakan,0,0.00,0,0.00,0.00,1358338,2023,Liverfluke
Trat,0,0.00,0,0.00,0.00,228092,2023,Liverfluke
"Center of Epidemiological Information, Bureau of Epidemiology, Mininstry of Public Health",2/7/2567,,,,,,2023,Liverfluke
"Number of cases ,deaths, morbidity rate ,mortality rate,case fatality rate , Thailand",2566(2023),Liver fluke,75,,,,2023,Liverfluke
Reporting  areas,cases,Morbidity rate,deaths,CFR(%),Mortality rate,จำนวน,2023,Liverfluke
/100000  Pop.,/100000  pop.,ประชากร,,,,,2023,Liverfluke
ZONE:07,189,3.78,0,0.00,0.00,5001616,2023,Liverfluke
Kalasin,69,7.09,0,0.00,0.00,973835,2023,Liverfluke
Khon Kaen,39,2.18,0,0.00,0.00,1787752,2023,Liverfluke
Maha Sarakham,23,2.43,0,0.00,0.00,946457,2023,Liverfluke
Roi Et,58,4.48,0,0.00,0.00,1293572,2023,Liverfluke
ZONE:08,122,2.21,0,0.00,0.00,5512222,2023,Liverfluke
Bungkan,0,0.00,0,0.00,0.00,421840,2023,Liverfluke
Loei,4,0.63,0,0.00,0.00,638037,2023,Liverfluke
Nakhon Phanom,6,0.84,0,0.00,0.00,716844,2023,Liverfluke
Nong Bua Lam Phu,15,2.95,0,0.00,0.00,508664,2023,Liverfluke
Nong Khai,88,17.04,0,0.00,0.00,516320,2023,Liverfluke
Sakon Nakhon,9,0.79,0,0.00,0.00,1145737,2023,Liverfluke
Udon Thani,0,0.00,0,0.00,0.00,1564780,2023,Liverfluke
ZONE:09,576,8.59,0,0.00,0.00,6705133,2023,Liverfluke
Buri Ram,434,27.50,0,0.00,0.00,1578361,2023,Liverfluke
Chaiyaphum,126,11.25,0,0.00,0.00,1120095,2023,Liverfluke
Nakhon Ratchasima,3,0.11,0,0.00,0.00,2632106,2023,Liverfluke
Surin,13,0.95,0,0.00,0.00,1374571,2023,Liverfluke
ZONE:10,152,3.32,0,0.00,0.00,4585207,2023,Liverfluke
Amnat Charoen,0,0.00,0,0.00,0.00,375866,2023,Liverfluke
Mukdahan,0,0.00,0,0.00,0.00,351537,2023,Liverfluke
Si Sa Ket,19,1.30,0,0.00,0.00,1456144,2023,Liverfluke
Ubon Ratchathani,132,7.06,0,0.00,0.00,1869163,2023,Liverfluke
Yasothon,1,0.19,0,0.00,0.00,532497,2023,Liverfluke
ZONE:11,0,0.00,0,0.00,0.00,4489916,2023,Liverfluke
Chumphon,0,0.00,0,0.00,0.00,509433,2023,Liverfluke
Krabi,0,0.00,0,0.00,0.00,479705,2023,Liverfluke
Nakhon Si Thammarat,0,0.00,0,0.00,0.00,1547246,2023,Liverfluke
Phangnga,0,0.00,0,0.00,0.00,267729,2023,Liverfluke
Phuket,0,0.00,0,0.00,0.00,418339,2023,Liverfluke
Ranong,0,0.00,0,0.00,0.00,194400,2023,Liverfluke
Surat Thani,0,0.00,0,0.00,0.00,1073064,2023,Liverfluke
ZONE:12,0,0.00,0,0.00,0.00,5004720,2023,Liverfluke
Narathiwat,0,0.00,0,0.00,0.00,811891,2023,Liverfluke
Pattani,0,0.00,0,0.00,0.00,731269,2023,Liverfluke
Phatthalung,0,0.00,0,0.00,0.00,522080,2023,Liverfluke
Satun,0,0.00,0,0.00,0.00,325069,2023,Liverfluke
Songkhla,0,0.00,0,0.00,0.00,1431300,2023,Liverfluke
Trang,0,0.00,0,0.00,0.00,638997,2023,Liverfluke
Yala,0,0.00,0,0.00,0.00,544114,2023,Liverfluke
ZONE:13,0,0.00,0,0.00,0.00,5511463,2023,Liverfluke
Bangkok,0,0.00,0,0.00,0.00,5511463,2023,Liverfluke
Total,575,0.90,0,0.00,0.00,64075986,2012,Liverfluke
Central Region,5,0.02,0,0.00,0.00,21734984,2012,Liverfluke
Zone:0,0,0.00,0,0.00,0.00,5674843,2012,Liverfluke
Bangkok,0,0.00,0,0.00,0.00,5674843,2012,Liverfluke
Zone:1,0,0.00,0,0.00,0.00,3541632,2012,Liverfluke
Nonthaburi,0,0.00,0,0.00,0.00,1122627,2012,Liverfluke
P.Nakhon S.Ayutthaya,0,0.00,0,0.00,0.00,787653,2012,Liverfluke
Pathum Thani,0,0.00,0,0.00,0.00,1010898,2012,Liverfluke
Saraburi,0,0.00,0,0.00,0.00,620454,2012,Liverfluke
Zone:2,0,0.00,0,0.00,0.00,1587031,2012,Liverfluke
Ang Thong,0,0.00,0,0.00,0.00,284061,2012,Liverfluke
Chai Nat,0,0.00,0,0.00,0.00,333256,2012,Liverfluke
Lop Buri,0,0.00,0,0.00,0.00,756127,2012,Liverfluke
Sing Buri,0,0.00,0,0.00,0.00,213587,2012,Liverfluke
Zone:3,2,0.06,0,0.00,0.00,3151672,2012,Liverfluke
Chachoengsao,0,0.00,0,0.00,0.00,679370,2012,Liverfluke
Nakhon Nayok,0,0.00,0,0.00,0.00,253831,2012,Liverfluke
Prachin Buri,1,0.21,0,0.00,0.00,469652,2012,Liverfluke
Sa Kaeo,0,0.00,0,0.00,0.00,545596,2012,Liverfluke
Samut Prakan,1,0.08,0,0.00,0.00,1203223,2012,Liverfluke
Zone:4,3,0.09,0,0.00,0.00,3392715,2012,Liverfluke
Kanchanaburi,3,0.36,0,0.00,0.00,838914,2012,Liverfluke
Nakhon Pathom,0,0.00,0,0.00,0.00,866064,2012,Liverfluke
Ratchaburi,0,0.00,0,0.00,0.00,842684,2012,Liverfluke
Suphan Buri,0,0.00,0,0.00,0.00,845053,2012,Liverfluke
Zone:5,0,0.00,0,0.00,0.00,1671831,2012,Liverfluke
Phetchaburi,0,0.00,0,0.00,0.00,466079,2012,Liverfluke
Prachuap Khiri Khan,0,0.00,0,0.00,0.00,512568,2012,Liverfluke
Samut Sakhon,0,0.00,0,0.00,0.00,499098,2012,Liverfluke
Samut Songkhram,0,0.00,0,0.00,0.00,194086,2012,Liverfluke
Zone:9,0,0.00,0,0.00,0.00,2715260,2012,Liverfluke
Chanthaburi,0,0.00,0,0.00,0.00,516855,2012,Liverfluke
Chon Buri,0,0.00,0,0.00,0.00,1338656,2012,Liverfluke
Rayong,0,0.00,0,0.00,0.00,637736,2012,Liverfluke
Trat,0,0.00,0,0.00,0.00,222013,2012,Liverfluke
South Region,1,0.01,0,0.00,0.00,8971808,2012,Liverfluke
Zone:6,0,0.00,0,0.00,0.00,3541333,2012,Liverfluke
Chumphon,0,0.00,0,0.00,0.00,492182,2012,Liverfluke
Nakhon Si Thammarat,0,0.00,0,0.00,0.00,1526071,2012,Liverfluke
Phatthalung,0,0.00,0,0.00,0.00,511016,2012,Liverfluke
Surat Thani,0,0.00,0,0.00,0.00,1012064,2012,Liverfluke
Zone:7,0,0.00,0,0.00,0.00,1857374,2012,Liverfluke
Krabi,0,0.00,0,0.00,0.00,438039,2012,Liverfluke
Phangnga,0,0.00,0,0.00,0.00,254931,2012,Liverfluke
Phuket,0,0.00,0,0.00,0.00,353847,2012,Liverfluke
Ranong,0,0.00,0,0.00,0.00,183849,2012,Liverfluke
Trang,0,0.00,0,0.00,0.00,626708,2012,Liverfluke
"Center of Epidemiological Information, Bureau of Epidemiology, Mininstry of Public Health",8/2/2556,,,,,,2012,Liverfluke
"Number of cases ,deaths, morbidity rate ,mortality rate,case fatality rate , Thailand  2012(2555)",Liver fluke,75,,,,,2012,Liverfluke
Reporting  areas,cases,Morbidity rate,deaths,CFR(%),Mortality rate,จำนวน,2012,Liverfluke
/100000  Pop.,/100000  pop.,ประชากร,,,,,2012,Liverfluke
Zone:8,1,0.03,0,0.00,0.00,3573101,2012,Liverfluke
Narathiwat,1,0.13,0,0.00,0.00,747372,2012,Liverfluke
Pattani,0,0.00,0,0.00,0.00,663485,2012,Liverfluke
Satun,0,0.00,0,0.00,0.00,301467,2012,Liverfluke
Songkhla,0,0.00,0,0.00,0.00,1367010,2012,Liverfluke
Yala,0,0.00,0,0.00,0.00,493767,2012,Liverfluke
North-Eastern Region,528,2.45,0,0.00,0.00,21585883,2012,Liverfluke
Zone:10,54,1.50,0,0.00,0.00,3593082,2012,Liverfluke
Bungkan,54,13.25,0,0.00,0.00,407634,2012,Liverfluke
Loei,0,0.00,0,0.00,0.00,624920,2012,Liverfluke
Nong Bua Lam Phu,0,0.00,0,0.00,0.00,502551,2012,Liverfluke
Nong Khai,0,0.00,0,0.00,0.00,509870,2012,Liverfluke
Udon Thani,0,0.00,0,0.00,0.00,1548107,2012,Liverfluke
Zone:11,139,6.41,0,0.00,0.00,2168700,2012,Liverfluke
Mukdahan,1,0.29,0,0.00,0.00,340581,2012,Liverfluke
Nakhon Phanom,137,19.44,0,0.00,0.00,704768,2012,Liverfluke
Sakon Nakhon,1,0.09,0,0.00,0.00,1123351,2012,Liverfluke
Zone:12,182,3.65,0,0.00,0.00,4992515,2012,Liverfluke
Kalasin,0,0.00,0,0.00,0.00,981655,2012,Liverfluke
Khon Kaen,182,10.31,0,0.00,0.00,1766066,2012,Liverfluke
