Areas,Age,Cases,Year,Disease
Total,Total,2524,2019,Mumps
ZONE:01,Total,1231,2019,Mumps
Chiang Mai,Total,839,2019,Mumps
Chiang Rai,Total,190,2019,Mumps
Lampang,Total,33,2019,Mumps
Lamphun,Total,29,2019,Mumps
Mae Hong Son,Total,24,2019,Mumps
Nan,Total,23,2019,Mumps
Phayao,Total,7,2019,Mumps
Phrae,Total,86,2019,Mumps
ZONE:02,Total,107,2019,Mumps
Phetchabun,Total,11,2019,Mumps
Phitsanulok,Total,42,2019,Mumps
Sukhothai,Total,22,2019,Mumps
Tak,Total,16,2019,Mumps
Uttaradit,Total,16,2019,Mumps
ZONE:03,Total,31,2019,Mumps
Chai Nat,Total,1,2019,Mumps
Kamphaeng Phet,Total,17,2019,Mumps
Nakhon Sawan,Total,8,2019,Mumps
Phichit,Total,3,2019,Mumps
Uthai Thani,Total,2,2019,Mumps
ZONE:04,Total,94,2019,Mumps
Ang Thong,Total,2,2019,Mumps
Lop Buri,Total,11,2019,Mumps
Nakhon Nayok,Total,1,2019,Mumps
Nonthaburi,Total,19,2019,Mumps
P.Nakhon S.Ayutthaya,Total,16,2019,Mumps
Pathum Thani,Total,37,2019,Mumps
Saraburi,Total,8,2019,Mumps
Sing Buri,Total,0,2019,Mumps
ZONE:05,Total,73,2019,Mumps
Kanchanaburi,Total,9,2019,Mumps
Nakhon Pathom,Total,32,2019,Mumps
Phetchaburi,Total,10,2019,Mumps
Prachuap Khiri Khan,Total,13,2019,Mumps
Ratchaburi,Total,6,2019,Mumps
Samut Sakhon,Total,1,2019,Mumps
Samut Songkhram,Total,1,2019,Mumps
Suphan Buri,Total,1,2019,Mumps
ZONE:06,Total,144,2019,Mumps
Chachoengsao,Total,8,2019,Mumps
Chanthaburi,Total,7,2019,Mumps
Chon Buri,Total,35,2019,Mumps
Prachin Buri,Total,10,2019,Mumps
Rayong,Total,23,2019,Mumps
Sa Kaeo,Total,12,2019,Mumps
Samut Prakan,Total,45,2019,Mumps
Trat,Total,4,2019,Mumps
ZONE:07,Total,98,2019,Mumps
Kalasin,Total,19,2019,Mumps
Khon Kaen,Total,53,2019,Mumps
Maha Sarakham,Total,10,2019,Mumps
Roi Et,Total,16,2019,Mumps
ZONE:08,Total,75,2019,Mumps
Bungkan,Total,6,2019,Mumps
Loei,Total,15,2019,Mumps
Nakhon Phanom,Total,8,2019,Mumps
Nong Bua Lam Phu,Total,7,2019,Mumps
Nong Khai,Total,15,2019,Mumps
Sakon Nakhon,Total,10,2019,Mumps
Udon Thani,Total,14,2019,Mumps
ZONE:09,Total,132,2019,Mumps
Buri Ram,Total,44,2019,Mumps
Chaiyaphum,Total,18,2019,Mumps
Nakhon Ratchasima,Total,40,2019,Mumps
Surin,Total,30,2019,Mumps
ZONE:10,Total,122,2019,Mumps
Amnat Charoen,Total,5,2019,Mumps
Mukdahan,Total,9,2019,Mumps
Si Sa Ket,Total,36,2019,Mumps
Ubon Ratchathani,Total,62,2019,Mumps
Yasothon,Total,10,2019,Mumps
ZONE:11,Total,122,2019,Mumps
Chumphon,Total,7,2019,Mumps
Krabi,Total,6,2019,Mumps
Nakhon Si Thammarat,Total,35,2019,Mumps
Phangnga,Total,6,2019,Mumps
Phuket,Total,27,2019,Mumps
Ranong,Total,3,2019,Mumps
Surat Thani,Total,38,2019,Mumps
ZONE:12,Total,116,2019,Mumps
Narathiwat,Total,24,2019,Mumps
Pattani,Total,15,2019,Mumps
Phatthalung,Total,8,2019,Mumps
Satun,Total,4,2019,Mumps
Songkhla,Total,39,2019,Mumps
Trang,Total,9,2019,Mumps
Yala,Total,17,2019,Mumps
ZONE:13,Total,179,2019,Mumps
Bangkok,Total,179,2019,Mumps
Total,0,0,2019,Mumps
ZONE:01,0,0,2019,Mumps
Chiang Mai,0,0,2019,Mumps
Chiang Rai,0,0,2019,Mumps
Lampang,0,0,2019,Mumps
Lamphun,0,0,2019,Mumps
Mae Hong Son,0,0,2019,Mumps
Nan,0,0,2019,Mumps
Phayao,0,0,2019,Mumps
Phrae,0,0,2019,Mumps
ZONE:02,0,0,2019,Mumps
Phetchabun,0,0,2019,Mumps
Phitsanulok,0,0,2019,Mumps
Sukhothai,0,0,2019,Mumps
Tak,0,0,2019,Mumps
Uttaradit,0,0,2019,Mumps
ZONE:03,0,0,2019,Mumps
Chai Nat,0,0,2019,Mumps
Kamphaeng Phet,0,0,2019,Mumps
Nakhon Sawan,0,0,2019,Mumps
Phichit,0,0,2019,Mumps
Uthai Thani,0,0,2019,Mumps
ZONE:04,0,0,2019,Mumps
Ang Thong,0,0,2019,Mumps
Lop Buri,0,0,2019,Mumps
Nakhon Nayok,0,0,2019,Mumps
Nonthaburi,0,0,2019,Mumps
P.Nakhon S.Ayutthaya,0,0,2019,Mumps
Pathum Thani,0,0,2019,Mumps
Saraburi,0,0,2019,Mumps
Sing Buri,0,0,2019,Mumps
ZONE:05,0,0,2019,Mumps
Kanchanaburi,0,0,2019,Mumps
Nakhon Pathom,0,0,2019,Mumps
Phetchaburi,0,0,2019,Mumps
Prachuap Khiri Khan,0,0,2019,Mumps
Ratchaburi,0,0,2019,Mumps
Samut Sakhon,0,0,2019,Mumps
Samut Songkhram,0,0,2019,Mumps
Suphan Buri,0,0,2019,Mumps
ZONE:06,0,0,2019,Mumps
Chachoengsao,0,0,2019,Mumps
Chanthaburi,0,0,2019,Mumps
Chon Buri,0,0,2019,Mumps
Prachin Buri,0,0,2019,Mumps
Rayong,0,0,2019,Mumps
Sa Kaeo,0,0,2019,Mumps
Samut Prakan,0,0,2019,Mumps
Trat,0,0,2019,Mumps
ZONE:07,0,0,2019,Mumps
Kalasin,0,0,2019,Mumps
Khon Kaen,0,0,2019,Mumps
Maha Sarakham,0,0,2019,Mumps
Roi Et,0,0,2019,Mumps
ZONE:08,0,0,2019,Mumps
Bungkan,0,0,2019,Mumps
Loei,0,0,2019,Mumps
Nakhon Phanom,0,0,2019,Mumps
Nong Bua Lam Phu,0,0,2019,Mumps
Nong Khai,0,0,2019,Mumps
Sakon Nakhon,0,0,2019,Mumps
Udon Thani,0,0,2019,Mumps
ZONE:09,0,0,2019,Mumps
Buri Ram,0,0,2019,Mumps
Chaiyaphum,0,0,2019,Mumps
Nakhon Ratchasima,0,0,2019,Mumps
Surin,0,0,2019,Mumps
ZONE:10,0,0,2019,Mumps
Amnat Charoen,0,0,2019,Mumps
Mukdahan,0,0,2019,Mumps
Si Sa Ket,0,0,2019,Mumps
Ubon Ratchathani,0,0,2019,Mumps
Yasothon,0,0,2019,Mumps
ZONE:11,0,0,2019,Mumps
Chumphon,0,0,2019,Mumps
Krabi,0,0,2019,Mumps
Nakhon Si Thammarat,0,0,2019,Mumps
Phangnga,0,0,2019,Mumps
Phuket,0,0,2019,Mumps
Ranong,0,0,2019,Mumps
Surat Thani,0,0,2019,Mumps
ZONE:12,0,0,2019,Mumps
Narathiwat,0,0,2019,Mumps
Pattani,0,0,2019,Mumps
Phatthalung,0,0,2019,Mumps
Satun,0,0,2019,Mumps
Songkhla,0,0,2019,Mumps
Trang,0,0,2019,Mumps
Yala,0,0,2019,Mumps
ZONE:13,0,0,2019,Mumps
Bangkok,0,0,2019,Mumps
Total,<1,15,2019,Mumps
ZONE:01,<1,2,2019,Mumps
Chiang Mai,<1,0,2019,Mumps
Chiang Rai,<1,1,2019,Mumps
Lampang,<1,0,2019,Mumps
Lamphun,<1,0,2019,Mumps
Mae Hong Son,<1,0,2019,Mumps
Nan,<1,1,2019,Mumps
Phayao,<1,0,2019,Mumps
Phrae,<1,0,2019,Mumps
ZONE:02,<1,1,2019,Mumps
Phetchabun,<1,0,2019,Mumps
Phitsanulok,<1,0,2019,Mumps
Sukhothai,<1,0,2019,Mumps
