Areas,Cases,Incidence,Deaths,CFR,Mortality,Population,Year,Disease
Loei,0,0.00,0,0.00,0.00,622424,2010,Rabies
Nong Bua Lam Phu,0,0.00,0,0.00,0.00,501891,2010,Rabies
Nong Khai,0,0.00,0,0.00,0.00,910094,2010,Rabies
Udon Thani,0,0.00,0,0.00,0.00,1541863,2010,Rabies
Zone:11,1,0.05,1,100.00,0.05,2161531,2010,Rabies
Mukdahan,1,0.30,1,100.00,0.30,338812,2010,Rabies
Nakhon Phanom,0,0.00,0,0.00,0.00,702041,2010,Rabies
Sakon Nakhon,0,0.00,0,0.00,0.00,1120678,2010,Rabies
Zone:12,0,0.00,0,0.00,0.00,4995226,2010,Rabies
Kalasin,0,0.00,0,0.00,0.00,981369,2010,Rabies
Khon Kaen,0,0.00,0,0.00,0.00,1764922,2010,Rabies
Maha Sarakham,0,0.00,0,0.00,0.00,940001,2010,Rabies
Roi Et,0,0.00,0,0.00,0.00,1308934,2010,Rabies
Zone:13,0,0.00,0,0.00,0.00,4168498,2010,Rabies
Amnat Charoen,0,0.00,0,0.00,0.00,371471,2010,Rabies
Si Sa Ket,0,0.00,0,0.00,0.00,1449409,2010,Rabies
Ubon Ratchathani,0,0.00,0,0.00,0.00,1808422,2010,Rabies
Yasothon,0,0.00,0,0.00,0.00,539196,2010,Rabies
Zone:14,0,0.00,0,0.00,0.00,6633055,2010,Rabies
Buri Ram,0,0.00,0,0.00,0.00,1550275,2010,Rabies
Chaiyaphum,0,0.00,0,0.00,0.00,1126295,2010,Rabies
Nakhon Ratchasima,0,0.00,0,0.00,0.00,2576691,2010,Rabies
Surin,0,0.00,0,0.00,0.00,1379794,2010,Rabies
North Region,3,0.03,3,100.00,0.03,11779330,2010,Rabies
Zone:15,0,0.00,0,0.00,0.00,3046660,2010,Rabies
Chiang Mai,0,0.00,0,0.00,0.00,1636514,2010,Rabies
Lampang,0,0.00,0,0.00,0.00,763224,2010,Rabies
Lamphun,0,0.00,0,0.00,0.00,404627,2010,Rabies
Mae Hong Son,0,0.00,0,0.00,0.00,242295,2010,Rabies
Zone:16,0,0.00,0,0.00,0.00,2620701,2010,Rabies
Chiang Rai,0,0.00,0,0.00,0.00,1196576,2010,Rabies
Nan,0,0.00,0,0.00,0.00,475989,2010,Rabies
Phayao,0,0.00,0,0.00,0.00,486713,2010,Rabies
Phrae,0,0.00,0,0.00,0.00,461423,2010,Rabies
Zone:17,3,0.09,3,100.00,0.09,3430959,2010,Rabies
Phetchabun,0,0.00,0,0.00,0.00,995578,2010,Rabies
Phitsanulok,0,0.00,0,0.00,0.00,847627,2010,Rabies
Sukhothai,0,0.00,0,0.00,0.00,602296,2010,Rabies
Tak,3,0.57,3,100.00,0.57,522673,2010,Rabies
Uttaradit,0,0.00,0,0.00,0.00,462785,2010,Rabies
Zone:18,0,0.00,0,0.00,0.00,2681010,2010,Rabies
Kamphaeng Phet,0,0.00,0,0.00,0.00,726970,2010,Rabies
Nakhon Sawan,0,0.00,0,0.00,0.00,1073182,2010,Rabies
Phichit,0,0.00,0,0.00,0.00,552942,2010,Rabies
Uthai Thani,0,0.00,0,0.00,0.00,327916,2010,Rabies
Total,8,0.01,8,100.00,0.01,63214022,2008,Rabies
Central Region,4,0.02,4,100.00,0.02,21226352,2008,Rabies
Bangkok,1,0.02,1,100.00,0.02,5713566,2008,Rabies
Zone:1,0,0.00,0,0.00,0.00,3335057,2008,Rabies
Nonthaburi,0,0.00,0,0.00,0.00,1038392,2008,Rabies
P.Nakhon S.Ayutthaya,0,0.00,0,0.00,0.00,764919,2008,Rabies
Pathum Thani,0,0.00,0,0.00,0.00,913047,2008,Rabies
Saraburi,0,0.00,0,0.00,0.00,618699,2008,Rabies
Zone:2,1,0.06,1,100.00,0.06,1588582,2008,Rabies
Ang Thong,1,0.35,1,100.00,0.35,284619,2008,Rabies
Chai Nat,0,0.00,0,0.00,0.00,336550,2008,Rabies
Lop Buri,0,0.00,0,0.00,0.00,751811,2008,Rabies
Sing Buri,0,0.00,0,0.00,0.00,215602,2008,Rabies
Zone:3,1,0.03,1,100.00,0.03,3046070,2008,Rabies
Chachoengsao,0,0.00,0,0.00,0.00,661898,2008,Rabies
Nakhon Nayok,0,0.00,0,0.00,0.00,249625,2008,Rabies
Prachin Buri,0,0.00,0,0.00,0.00,457184,2008,Rabies
Sa Kaeo,1,0.19,1,100.00,0.19,540281,2008,Rabies
Samut Prakan,0,0.00,0,0.00,0.00,1137082,2008,Rabies
Zone:4,0,0.00,0,0.00,0.00,3352570,2008,Rabies
Kanchanaburi,0,0.00,0,0.00,0.00,838094,2008,Rabies
Nakhon Pathom,0,0.00,0,0.00,0.00,837285,2008,Rabies
Ratchaburi,0,0.00,0,0.00,0.00,833650,2008,Rabies
Suphan Buri,0,0.00,0,0.00,0.00,843541,2008,Rabies
Zone:5,0,0.00,0,0.00,0.00,1623176,2008,Rabies
Phetchaburi,0,0.00,0,0.00,0.00,457518,2008,Rabies
Prachuap Khiri Khan,0,0.00,0,0.00,0.00,497483,2008,Rabies
Samut Sakhon,0,0.00,0,0.00,0.00,474041,2008,Rabies
Samut Songkhram,0,0.00,0,0.00,0.00,194134,2008,Rabies
Zone:9,1,0.04,1,100.00,0.04,2567331,2008,Rabies
Chanthaburi,0,0.00,0,0.00,0.00,506012,2008,Rabies
Chon Buri,1,0.08,1,100.00,0.08,1249067,2008,Rabies
Rayong,0,0.00,0,0.00,0.00,591067,2008,Rabies
Trat,0,0.00,0,0.00,0.00,221185,2008,Rabies
South Region,1,0.01,1,100.00,0.01,8698196,2008,Rabies
Zone:6,0,0.00,0,0.00,0.00,3473895,2008,Rabies
Chumphon,0,0.00,0,0.00,0.00,483011,2008,Rabies
Nakhon Si Thammarat,0,0.00,0,0.00,0.00,1510081,2008,Rabies
Phatthalung,0,0.00,0,0.00,0.00,503847,2008,Rabies
Surat Thani,0,0.00,0,0.00,0.00,976956,2008,Rabies
Zone:7,0,0.00,0,0.00,0.00,1778692,2008,Rabies
Krabi,0,0.00,0,0.00,0.00,414670,2008,Rabies
Phangnga,0,0.00,0,0.00,0.00,248411,2008,Rabies
Phuket,0,0.00,0,0.00,0.00,321252,2008,Rabies
Ranong,0,0.00,0,0.00,0.00,181758,2008,Rabies
Trang,0,0.00,0,0.00,0.00,612601,2008,Rabies
Zone:8,1,0.03,1,100.00,0.03,3445609,2008,Rabies
Narathiwat,0,0.00,0,0.00,0.00,715724,2008,Rabies
Pattani,0,0.00,0,0.00,0.00,639988,2008,Rabies
Satun,0,0.00,0,0.00,0.00,286446,2008,Rabies
Songkhla,1,0.08,1,100.00,0.08,1330342,2008,Rabies
Yala,0,0.00,0,0.00,0.00,473109,2008,Rabies
North-Eastern Region,3,0.01,3,100.00,0.01,21414180,2008,Rabies
Zone:10,2,0.06,2,100.00,0.06,3553449,2008,Rabies
Loei,1,0.16,1,100.00,0.16,616981,2008,Rabies
Nong Bua Lam Phu,1,0.20,1,100.00,0.20,498562,2008,Rabies
Nong Khai,0,0.00,0,0.00,0.00,904748,2008,Rabies
Udon Thani,0,0.00,0,0.00,0.00,1533158,2008,Rabies
Zone:11,0,0.00,0,0.00,0.00,2149587,2008,Rabies
Mukdahan,0,0.00,0,0.00,0.00,336802,2008,Rabies
Nakhon Phanom,0,0.00,0,0.00,0.00,698235,2008,Rabies
Sakon Nakhon,0,0.00,0,0.00,0.00,1114550,2008,Rabies
Zone:12,0,0.00,0,0.00,0.00,4976635,2008,Rabies
Kalasin,0,0.00,0,0.00,0.00,978046,2008,Rabies
Khon Kaen,0,0.00,0,0.00,0.00,1754258,2008,Rabies
Maha Sarakham,0,0.00,0,0.00,0.00,936430,2008,Rabies
Roi Et,0,0.00,0,0.00,0.00,1307901,2008,Rabies
Zone:13,0,0.00,0,0.00,0.00,4141403,2008,Rabies
Amnat Charoen,0,0.00,0,0.00,0.00,369196,2008,Rabies
Si Sa Ket,0,0.00,0,0.00,0.00,1442212,2008,Rabies
Ubon Ratchathani,0,0.00,0,0.00,0.00,1790581,2008,Rabies
Yasothon,0,0.00,0,0.00,0.00,539414,2008,Rabies
Zone:14,1,0.02,1,100.00,0.02,6593106,2008,Rabies
Buri Ram,0,0.00,0,0.00,0.00,1538861,2008,Rabies
Chaiyaphum,0,0.00,0,0.00,0.00,1121123,2008,Rabies
Nakhon Ratchasima,0,0.00,0,0.00,0.00,2559006,2008,Rabies
Surin,1,0.07,1,100.00,0.07,1374116,2008,Rabies
North Region,0,0.00,0,0.00,0.00,11875294,2008,Rabies
Zone:15,0,0.00,0,0.00,0.00,3095362,2008,Rabies
Chiang Mai,0,0.00,0,0.00,0.00,1667358,2008,Rabies
Lampang,0,0.00,0,0.00,0.00,769115,2008,Rabies
Lamphun,0,0.00,0,0.00,0.00,405141,2008,Rabies
Mae Hong Son,0,0.00,0,0.00,0.00,253748,2008,Rabies
Zone:16,0,0.00,0,0.00,0.00,2654508,2008,Rabies
Chiang Rai,0,0.00,0,0.00,0.00,1226165,2008,Rabies
Nan,0,0.00,0,0.00,0.00,476683,2008,Rabies
Phayao,0,0.00,0,0.00,0.00,486983,2008,Rabies
Phrae,0,0.00,0,0.00,0.00,464677,2008,Rabies
Zone:17,0,0.00,0,0.00,0.00,3443651,2008,Rabies
Phetchabun,0,0.00,0,0.00,0.00,996882,2008,Rabies
Phitsanulok,0,0.00,0,0.00,0.00,842840,2008,Rabies
Sukhothai,0,0.00,0,0.00,0.00,604559,2008,Rabies
Tak,0,0.00,0,0.00,0.00,534629,2008,Rabies
Uttaradit,0,0.00,0,0.00,0.00,464741,2008,Rabies
Zone:18,0,0.00,0,0.00,0.00,2681773,2008,Rabies
Kamphaeng Phet,0,0.00,0,0.00,0.00,726104,2008,Rabies
Nakhon Sawan,0,0.00,0,0.00,0.00,1073962,2008,Rabies
Phichit,0,0.00,0,0.00,0.00,554426,2008,Rabies
Uthai Thani,0,0.00,0,0.00,0.00,327281,2008,Rabies
Total,7,0.01,7,100.00,0.01,64075986,2012,Rabies
Central Region,4,0.02,4,100.00,0.02,21734984,2012,Rabies
Zone:0,1,0.02,1,100.00,0.02,5674843,2012,Rabies
Bangkok,1,0.02,1,100.00,0.02,5674843,2012,Rabies
Zone:1,0,0.00,0,0.00,0.00,3541632,2012,Rabies
Nonthaburi,0,0.00,0,0.00,0.00,1122627,2012,Rabies
P.Nakhon S.Ayutthaya,0,0.00,0,0.00,0.00,787653,2012,Rabies
Pathum Thani,0,0.00,0,0.00,0.00,1010898,2012,Rabies
Saraburi,0,0.00,0,0.00,0.00,620454,2012,Rabies
Zone:2,0,0.00,0,0.00,0.00,1587031,2012,Rabies
Ang Thong,0,0.00,0,0.00,0.00,284061,2012,Rabies
Chai Nat,0,0.00,0,0.00,0.00,333256,2012,Rabies
Lop Buri,0,0.00,0,0.00,0.00,756127,2012,Rabies
Sing Buri,0,0.00,0,0.00,0.00,213587,2012,Rabies
Zone:3,0,0.00,0,0.00,0.00,3151672,2012,Rabies
Chachoengsao,0,0.00,0,0.00,0.00,679370,2012,Rabies
Nakhon Nayok,0,0.00,0,0.00,0.00,253831,2012,Rabies
Prachin Buri,0,0.00,0,0.00,0.00,469652,2012,Rabies
Sa Kaeo,0,0.00,0,0.00,0.00,545596,2012,Rabies
Samut Prakan,0,0.00,0,0.00,0.00,1203223,2012,Rabies
Zone:4,1,0.03,1,100.00,0.03,3392715,2012,Rabies
Kanchanaburi,1,0.12,1,100.00,0.12,838914,2012,Rabies
Nakhon Pathom,0,0.00,0,0.00,0.00,866064,2012,Rabies
Ratchaburi,0,0.00,0,0.00,0.00,842684,2012,Rabies
Suphan Buri,0,0.00,0,0.00,0.00,845053,2012,Rabies
Zone:5,0,0.00,0,0.00,0.00,1671831,2012,Rabies
Phetchaburi,0,0.00,0,0.00,0.00,466079,2012,Rabies
Prachuap Khiri Khan,0,0.00,0,0.00,0.00,512568,2012,Rabies
Samut Sakhon,0,0.00,0,0.00,0.00,499098,2012,Rabies
Samut Songkhram,0,0.00,0,0.00,0.00,194086,2012,Rabies
Zone:9,2,0.07,2,100.00,0.07,2715260,2012,Rabies
Chanthaburi,0,0.00,0,0.00,0.00,516855,2012,Rabies
Chon Buri,1,0.07,1,100.00,0.07,1338656,2012,Rabies
Rayong,1,0.16,1,100.00,0.16,637736,2012,Rabies
Trat,0,0.00,0,0.00,0.00,222013,2012,Rabies
South Region,2,0.02,2,100.00,0.02,8971808,2012,Rabies
Zone:6,1,0.03,1,100.00,0.03,3541333,2012,Rabies
Chumphon,0,0.00,0,0.00,0.00,492182,2012,Rabies
Nakhon Si Thammarat,1,0.07,1,100.00,0.07,1526071,2012,Rabies
Phatthalung,0,0.00,0,0.00,0.00,511016,2012,Rabies
Surat Thani,0,0.00,0,0.00,0.00,1012064,2012,Rabies
Zone:7,0,0.00,0,0.00,0.00,1857374,2012,Rabies
Krabi,0,0.00,0,0.00,0.00,438039,2012,Rabies
Phangnga,0,0.00,0,0.00,0.00,254931,2012,Rabies
Phuket,0,0.00,0,0.00,0.00,353847,2012,Rabies
Ranong,0,0.00,0,0.00,0.00,183849,2012,Rabies
Trang,0,0.00,0,0.00,0.00,626708,2012,Rabies
Zone:8,1,0.03,1,100.00,0.03,3573101,2012,Rabies
Narathiwat,0,0.00,0,0.00,0.00,747372,2012,Rabies
Pattani,0,0.00,0,0.00,0.00,663485,2012,Rabies
Satun,0,0.00,0,0.00,0.00,301467,2012,Rabies
Songkhla,1,0.07,1,100.00,0.07,1367010,2012,Rabies
Yala,0,0.00,0,0.00,0.00,493767,2012,Rabies
North-Eastern Region,1,0.00,1,100.00,0.00,21585883,2012,Rabies
Zone:10,0,0.00,0,0.00,0.00,3593082,2012,Rabies
Bungkan,0,0.00,0,0.00,0.00,407634,2012,Rabies
Loei,0,0.00,0,0.00,0.00,624920,2012,Rabies
Nong Bua Lam Phu,0,0.00,0,0.00,0.00,502551,2012,Rabies
Nong Khai,0,0.00,0,0.00,0.00,509870,2012,Rabies
Udon Thani,0,0.00,0,0.00,0.00,1548107,2012,Rabies
Zone:11,0,0.00,0,0.00,0.00,2168700,2012,Rabies
Mukdahan,0,0.00,0,0.00,0.00,340581,2012,Rabies
Nakhon Phanom,0,0.00,0,0.00,0.00,704768,2012,Rabies
Sakon Nakhon,0,0.00,0,0.00,0.00,1123351,2012,Rabies
Zone:12,0,0.00,0,0.00,0.00,4992515,2012,Rabies
Kalasin,0,0.00,0,0.00,0.00,981655,2012,Rabies
Khon Kaen,0,0.00,0,0.00,0.00,1766066,2012,Rabies
Maha Sarakham,0,0.00,0,0.00,0.00,939736,2012,Rabies
Roi Et,0,0.00,0,0.00,0.00,1305058,2012,Rabies
Zone:13,1,0.02,1,100.00,0.02,4179354,2012,Rabies
Amnat Charoen,0,0.00,0,0.00,0.00,372241,2012,Rabies
Si Sa Ket,1,0.07,1,100.00,0.07,1452203,2012,Rabies
Ubon Ratchathani,0,0.00,0,0.00,0.00,1816057,2012,Rabies
Yasothon,0,0.00,0,0.00,0.00,538853,2012,Rabies
Zone:14,0,0.00,0,0.00,0.00,6652232,2012,Rabies
Buri Ram,0,0.00,0,0.00,0.00,1559085,2012,Rabies
Chaiyaphum,0,0.00,0,0.00,0.00,1127423,2012,Rabies
Nakhon Ratchasima,0,0.00,0,0.00,0.00,2585325,2012,Rabies
Surin,0,0.00,0,0.00,0.00,1380399,2012,Rabies
North Region,0,0.00,0,0.00,0.00,11783311,2012,Rabies
Zone:15,0,0.00,0,0.00,0.00,3051678,2012,Rabies
Chiang Mai,0,0.00,0,0.00,0.00,1646144,2012,Rabies
Lampang,0,0.00,0,0.00,0.00,757534,2012,Rabies
Lamphun,0,0.00,0,0.00,0.00,403952,2012,Rabies
Mae Hong Son,0,0.00,0,0.00,0.00,244048,2012,Rabies
Zone:16,0,0.00,0,0.00,0.00,2620490,2012,Rabies
Chiang Rai,0,0.00,0,0.00,0.00,1198656,2012,Rabies
Nan,0,0.00,0,0.00,0.00,476612,2012,Rabies
Phayao,0,0.00,0,0.00,0.00,486472,2012,Rabies
Phrae,0,0.00,0,0.00,0.00,458750,2012,Rabies
Zone:17,0,0.00,0,0.00,0.00,3435726,2012,Rabies
Phetchabun,0,0.00,0,0.00,0.00,990807,2012,Rabies
Phitsanulok,0,0.00,0,0.00,0.00,851357,2012,Rabies
Sukhothai,0,0.00,0,0.00,0.00,601504,2012,Rabies
Tak,0,0.00,0,0.00,0.00,531018,2012,Rabies
Uttaradit,0,0.00,0,0.00,0.00,461040,2012,Rabies
Zone:18,0,0.00,0,0.00,0.00,2675417,2012,Rabies
Kamphaeng Phet,0,0.00,0,0.00,0.00,726009,2012,Rabies
Nakhon Sawan,0,0.00,0,0.00,0.00,1071686,2012,Rabies
Phichit,0,0.00,0,0.00,0.00,549688,2012,Rabies
Uthai Thani,0,0.00,0,0.00,0.00,328034,2012,Rabies
Total,20,0.03,20,100.00,0.03,62195878,2005,Rabies
North Region,1,0.01,1,100.00,0.01,11862916,2005,Rabies
