Areas,Age,Cases,Year,Disease
Total,Total,0,2010,KalaAzar
Central Region,Total,0,2010,KalaAzar
Zone:0,Total,0,2010,KalaAzar
Bangkok,Total,0,2010,KalaAzar
Zone:1,Total,0,2010,KalaAzar
Nonthaburi,Total,0,2010,KalaAzar
P.Nakhon S.Ayutthaya,Total,0,2010,KalaAzar
Pathum Thani,Total,0,2010,KalaAzar
Saraburi,Total,0,2010,KalaAzar
Zone:2,Total,0,2010,KalaAzar
Ang Thong,Total,0,2010,KalaAzar
Chai Nat,Total,0,2010,KalaAzar
Lop Buri,Total,0,2010,KalaAzar
Sing Buri,Total,0,2010,KalaAzar
Zone:3,Total,0,2010,KalaAzar
Chachoengsao,Total,0,2010,KalaAzar
Nakhon Nayok,Total,0,2010,KalaAzar
Prachin Buri,Total,0,2010,KalaAzar
Sa Kaeo,Total,0,2010,KalaAzar
Samut Prakan,Total,0,2010,KalaAzar
Zone:4,Total,0,2010,KalaAzar
Kanchanaburi,Total,0,2010,KalaAzar
Nakhon Pathom,Total,0,2010,KalaAzar
Ratchaburi,Total,0,2010,KalaAzar
Suphan Buri,Total,0,2010,KalaAzar
Zone:5,Total,0,2010,KalaAzar
Phetchaburi,Total,0,2010,KalaAzar
Prachuap Khiri Khan,Total,0,2010,KalaAzar
Samut Sakhon,Total,0,2010,KalaAzar
Samut Songkhram,Total,0,2010,KalaAzar
Zone:9,Total,0,2010,KalaAzar
Chanthaburi,Total,0,2010,KalaAzar
Chon Buri,Total,0,2010,KalaAzar
Rayong,Total,0,2010,KalaAzar
Trat,Total,0,2010,KalaAzar
South Region,Total,0,2010,KalaAzar
Zone:6,Total,0,2010,KalaAzar
Chumphon,Total,0,2010,KalaAzar
Nakhon Si Thammarat,Total,0,2010,KalaAzar
Phatthalung,Total,0,2010,KalaAzar
Surat Thani,Total,0,2010,KalaAzar
Zone:7,Total,0,2010,KalaAzar
Krabi,Total,0,2010,KalaAzar
Phangnga,Total,0,2010,KalaAzar
Phuket,Total,0,2010,KalaAzar
Ranong,Total,0,2010,KalaAzar
Trang,Total,0,2010,KalaAzar
Zone:8,Total,0,2010,KalaAzar
Narathiwat,Total,0,2010,KalaAzar
Pattani,Total,0,2010,KalaAzar
Satun,Total,0,2010,KalaAzar
Songkhla,Total,0,2010,KalaAzar
Yala,Total,0,2010,KalaAzar
North-Eastern Region,Total,0,2010,KalaAzar
Zone:10,Total,0,2010,KalaAzar
Loei,Total,0,2010,KalaAzar
Nong Bua Lam Phu,Total,0,2010,KalaAzar
Nong Khai,Total,0,2010,KalaAzar
Udon Thani,Total,0,2010,KalaAzar
Zone:11,Total,0,2010,KalaAzar
Mukdahan,Total,0,2010,KalaAzar
Nakhon Phanom,Total,0,2010,KalaAzar
Sakon Nakhon,Total,0,2010,KalaAzar
Zone:12,Total,0,2010,KalaAzar
Kalasin,Total,0,2010,KalaAzar
Khon Kaen,Total,0,2010,KalaAzar
Maha Sarakham,Total,0,2010,KalaAzar
Roi Et,Total,0,2010,KalaAzar
Zone:13,Total,0,2010,KalaAzar
Amnat Charoen,Total,0,2010,KalaAzar
Si Sa Ket,Total,0,2010,KalaAzar
Ubon Ratchathani,Total,0,2010,KalaAzar
Yasothon,Total,0,2010,KalaAzar
Zone:14,Total,0,2010,KalaAzar
Buri Ram,Total,0,2010,KalaAzar
Chaiyaphum,Total,0,2010,KalaAzar
Nakhon Ratchasima,Total,0,2010,KalaAzar
Surin,Total,0,2010,KalaAzar
North Region,Total,0,2010,KalaAzar
