Areas,Age,Cases,Year,Disease
Total,Total,575,2012,Liver fluke
Central Region,Total,5,2012,Liver fluke
Zone:0,Total,0,2012,Liver fluke
Bangkok,Total,0,2012,Liver fluke
Zone:1,Total,0,2012,Liver fluke
Nonthaburi,Total,0,2012,Liver fluke
P.Nakhon S.Ayutthaya,Total,0,2012,Liver fluke
Pathum Thani,Total,0,2012,Liver fluke
Saraburi,Total,0,2012,Liver fluke
Zone:2,Total,0,2012,Liver fluke
Ang Thong,Total,0,2012,Liver fluke
Chai Nat,Total,0,2012,Liver fluke
Lop Buri,Total,0,2012,Liver fluke
Sing Buri,Total,0,2012,Liver fluke
Zone:3,Total,2,2012,Liver fluke
Chachoengsao,Total,0,2012,Liver fluke
Nakhon Nayok,Total,0,2012,Liver fluke
Prachin Buri,Total,1,2012,Liver fluke
Sa Kaeo,Total,0,2012,Liver fluke
Samut Prakan,Total,1,2012,Liver fluke
Zone:4,Total,3,2012,Liver fluke
Kanchanaburi,Total,3,2012,Liver fluke
Nakhon Pathom,Total,0,2012,Liver fluke
Ratchaburi,Total,0,2012,Liver fluke
Suphan Buri,Total,0,2012,Liver fluke
Zone:5,Total,0,2012,Liver fluke
Phetchaburi,Total,0,2012,Liver fluke
Prachuap Khiri Khan,Total,0,2012,Liver fluke
Samut Sakhon,Total,0,2012,Liver fluke
Samut Songkhram,Total,0,2012,Liver fluke
Zone:9,Total,0,2012,Liver fluke
Chanthaburi,Total,0,2012,Liver fluke
Chon Buri,Total,0,2012,Liver fluke
Rayong,Total,0,2012,Liver fluke
Trat,Total,0,2012,Liver fluke
South Region,Total,1,2012,Liver fluke
Zone:6,Total,0,2012,Liver fluke
Chumphon,Total,0,2012,Liver fluke
Nakhon Si Thammarat,Total,0,2012,Liver fluke
Phatthalung,Total,0,2012,Liver fluke
Surat Thani,Total,0,2012,Liver fluke
Zone:7,Total,0,2012,Liver fluke
Krabi,Total,0,2012,Liver fluke
Phangnga,Total,0,2012,Liver fluke
Phuket,Total,0,2012,Liver fluke
Ranong,Total,0,2012,Liver fluke
