Areas,Count,Month,Type,Year,Disease
Total,21176,,Cases,2005,Influenza
North Region,2922,,Cases,2005,Influenza
Zone: 1,1433,,Cases,2005,Influenza
Chiang Mai,435,,Cases,2005,Influenza
Chiang Rai,206,,Cases,2005,Influenza
Lampang,54,,Cases,2005,Influenza
Lamphun,64,,Cases,2005,Influenza
Mae Hong Son,86,,Cases,2005,Influenza
Nan,231,,Cases,2005,Influenza
Phayao,243,,Cases,2005,Influenza
Phrae,114,,Cases,2005,Influenza
Zone: 2,688,,Cases,2005,Influenza
Phetchabun,180,,Cases,2005,Influenza
Phitsanulok,197,,Cases,2005,Influenza
Sukhothai,88,,Cases,2005,Influenza
Tak,192,,Cases,2005,Influenza
Uttaradit,31,,Cases,2005,Influenza
Zone: 3,801,,Cases,2005,Influenza
Kamphaeng Phet,214,,Cases,2005,Influenza
Nakhon Sawan,421,,Cases,2005,Influenza
Phichit,95,,Cases,2005,Influenza
Uthai Thani,71,,Cases,2005,Influenza
Central Region,8101,,Cases,2005,Influenza
Bangkok,1341,,Cases,2005,Influenza
Zone: 4,451,,Cases,2005,Influenza
Ang Thong,49,,Cases,2005,Influenza
Nonthaburi,296,,Cases,2005,Influenza
P.Nakhon S.Ayutthaya,60,,Cases,2005,Influenza
Pathum Thani,46,,Cases,2005,Influenza
Zone: 5,1109,,Cases,2005,Influenza
Chai Nat,16,,Cases,2005,Influenza
Lop Buri,1001,,Cases,2005,Influenza
Saraburi,40,,Cases,2005,Influenza
Sing Buri,52,,Cases,2005,Influenza
Zone: 6,1888,,Cases,2005,Influenza
Kanchanaburi,507,,Cases,2005,Influenza
Nakhon Pathom,461,,Cases,2005,Influenza
Ratchaburi,807,,Cases,2005,Influenza
Suphan Buri,113,,Cases,2005,Influenza
Zone: 7,988,,Cases,2005,Influenza
Phetchaburi,466,,Cases,2005,Influenza
Prachuap Khiri Khan,260,,Cases,2005,Influenza
Samut Sakhon,52,,Cases,2005,Influenza
Samut Songkhram,210,,Cases,2005,Influenza
Zone: 8,482,,Cases,2005,Influenza
Chachoengsao,214,,Cases,2005,Influenza
Nakhon Nayok,37,,Cases,2005,Influenza
Prachin Buri,115,,Cases,2005,Influenza
Sa Kaeo,62,,Cases,2005,Influenza
Samut Prakan,54,,Cases,2005,Influenza
Zone: 9,1842,,Cases,2005,Influenza
Chanthaburi,739,,Cases,2005,Influenza
Chon Buri,463,,Cases,2005,Influenza
Rayong,611,,Cases,2005,Influenza
Trat,29,,Cases,2005,Influenza
North-Eastern Region,3997,,Cases,2005,Influenza
Zone: 10,636,,Cases,2005,Influenza
Loei,146,,Cases,2005,Influenza
Nong Bua Lam Phu,45,,Cases,2005,Influenza
Nong Khai,59,,Cases,2005,Influenza
Udon Thani,386,,Cases,2005,Influenza
Zone: 11,623,,Cases,2005,Influenza
Kalasin,72,,Cases,2005,Influenza
Mukdahan,26,,Cases,2005,Influenza
Nakhon Phanom,388,,Cases,2005,Influenza
Sakon Nakhon,137,,Cases,2005,Influenza
Zone: 12,366,,Cases,2005,Influenza
Khon Kaen,145,,Cases,2005,Influenza
Maha Sarakham,161,,Cases,2005,Influenza
Roi Et,60,,Cases,2005,Influenza
Zone: 13,1237,,Cases,2005,Influenza
Buri Ram,454,,Cases,2005,Influenza
Chaiyaphum,105,,Cases,2005,Influenza
Nakhon Ratchasima,249,,Cases,2005,Influenza
Surin,429,,Cases,2005,Influenza
Zone: 14,1135,,Cases,2005,Influenza
Amnat Charoen,20,,Cases,2005,Influenza
Si Sa Ket,385,,Cases,2005,Influenza
Ubon Ratchathani,324,,Cases,2005,Influenza
Yasothon,406,,Cases,2005,Influenza
South Region,6156,,Cases,2005,Influenza
Zone: 15,1198,,Cases,2005,Influenza
Chumphon,82,,Cases,2005,Influenza
Ranong,61,,Cases,2005,Influenza
Surat Thani,1055,,Cases,2005,Influenza
Zone: 16,2345,,Cases,2005,Influenza
Nakhon Si Thammarat,776,,Cases,2005,Influenza
Phatthalung,353,,Cases,2005,Influenza
Trang,1216,,Cases,2005,Influenza
Zone: 17,511,,Cases,2005,Influenza
Krabi,116,,Cases,2005,Influenza
Phangnga,186,,Cases,2005,Influenza
Phuket,209,,Cases,2005,Influenza
Zone: 18,845,,Cases,2005,Influenza
Narathiwat,467,,Cases,2005,Influenza
Pattani,259,,Cases,2005,Influenza
Yala,119,,Cases,2005,Influenza
Zone: 19,1257,,Cases,2005,Influenza
Satun,399,,Cases,2005,Influenza
Songkhla,858,,Cases,2005,Influenza
Total,0,,Deaths,2005,Influenza
North Region,0,,Deaths,2005,Influenza
