Areas,Age,Cases,Year,Disease
Total,Total,0,2012,OtherSTI
Central Region,Total,0,2012,OtherSTI
Zone:0,Total,0,2012,OtherSTI
Bangkok,Total,0,2012,OtherSTI
Zone:1,Total,0,2012,OtherSTI
Nonthaburi,Total,0,2012,OtherSTI
P.Nakhon S.Ayutthaya,Total,0,2012,OtherSTI
Pathum Thani,Total,0,2012,OtherSTI
Saraburi,Total,0,2012,OtherSTI
Zone:2,Total,0,2012,OtherSTI
Ang Thong,Total,0,2012,OtherSTI
Chai Nat,Total,0,2012,OtherSTI
Lop Buri,Total,0,2012,OtherSTI
Sing Buri,Total,0,2012,OtherSTI
Zone:3,Total,0,2012,OtherSTI
Chachoengsao,Total,0,2012,OtherSTI
Nakhon Nayok,Total,0,2012,OtherSTI
Prachin Buri,Total,0,2012,OtherSTI
Sa Kaeo,Total,0,2012,OtherSTI
Samut Prakan,Total,0,2012,OtherSTI
Zone:4,Total,0,2012,OtherSTI
Kanchanaburi,Total,0,2012,OtherSTI
Nakhon Pathom,Total,0,2012,OtherSTI
Ratchaburi,Total,0,2012,OtherSTI
Suphan Buri,Total,0,2012,OtherSTI
Zone:5,Total,0,2012,OtherSTI
Phetchaburi,Total,0,2012,OtherSTI
Prachuap Khiri Khan,Total,0,2012,OtherSTI
Samut Sakhon,Total,0,2012,OtherSTI
Samut Songkhram,Total,0,2012,OtherSTI
Zone:9,Total,0,2012,OtherSTI
Chanthaburi,Total,0,2012,OtherSTI
Chon Buri,Total,0,2012,OtherSTI
Rayong,Total,0,2012,OtherSTI
Trat,Total,0,2012,OtherSTI
South Region,Total,0,2012,OtherSTI
Zone:6,Total,0,2012,OtherSTI
Chumphon,Total,0,2012,OtherSTI
Nakhon Si Thammarat,Total,0,2012,OtherSTI
Phatthalung,Total,0,2012,OtherSTI
Surat Thani,Total,0,2012,OtherSTI
Zone:7,Total,0,2012,OtherSTI
Krabi,Total,0,2012,OtherSTI
Phangnga,Total,0,2012,OtherSTI
Phuket,Total,0,2012,OtherSTI
Ranong,Total,0,2012,OtherSTI
Trang,Total,0,2012,OtherSTI
Zone:8,Total,0,2012,OtherSTI
Narathiwat,Total,0,2012,OtherSTI
Pattani,Total,0,2012,OtherSTI
Satun,Total,0,2012,OtherSTI
Songkhla,Total,0,2012,OtherSTI
Reported deaths by province and by age group : Thailand 2555(2012),Total,S.T.I.(Other&Unspecified),2012,OtherSTI
Reporting Areas,Total,Total,2012,OtherSTI
Yala,Total,0,2012,OtherSTI
North-Eastern Region,Total,0,2012,OtherSTI
Zone:10,Total,0,2012,OtherSTI
Bungkan,Total,0,2012,OtherSTI
Loei,Total,0,2012,OtherSTI
Nong Bua Lam Phu,Total,0,2012,OtherSTI
Nong Khai,Total,0,2012,OtherSTI
Udon Thani,Total,0,2012,OtherSTI
Zone:11,Total,0,2012,OtherSTI
Mukdahan,Total,0,2012,OtherSTI
Nakhon Phanom,Total,0,2012,OtherSTI
Sakon Nakhon,Total,0,2012,OtherSTI
