Areas,Count,Month,Type,Year,Disease
Total,490,Total,,2003,Rubella
North Region,91,Total,,2003,Rubella
Zone: 1,60,Total,,2003,Rubella
Chiang Mai,11,Total,,2003,Rubella
Chiang Rai,7,Total,,2003,Rubella
Lampang,33,Total,,2003,Rubella
Lamphun,1,Total,,2003,Rubella
Mae Hong Son,2,Total,,2003,Rubella
Nan,2,Total,,2003,Rubella
Phayao,3,Total,,2003,Rubella
Phrae,1,Total,,2003,Rubella
Zone: 2,15,Total,,2003,Rubella
Phetchabun,6,Total,,2003,Rubella
Phitsanulok,4,Total,,2003,Rubella
Sukhothai,0,Total,,2003,Rubella
Tak,0,Total,,2003,Rubella
Uttaradit,5,Total,,2003,Rubella
Zone: 3,16,Total,,2003,Rubella
Kamphaeng Phet,0,Total,,2003,Rubella
Nakhon Sawan,13,Total,,2003,Rubella
Phichit,1,Total,,2003,Rubella
Uthai Thani,2,Total,,2003,Rubella
Central Region,283,Total,,2003,Rubella
Bangkok,55,Total,,2003,Rubella
Zone: 4,31,Total,,2003,Rubella
Ang Thong,2,Total,,2003,Rubella
Nonthaburi,7,Total,,2003,Rubella
P.Nakhon S.Ayutthaya,8,Total,,2003,Rubella
Pathum Thani,14,Total,,2003,Rubella
Zone: 5,12,Total,,2003,Rubella
Chai Nat,1,Total,,2003,Rubella
Lop Buri,6,Total,,2003,Rubella
Saraburi,4,Total,,2003,Rubella
Sing Buri,1,Total,,2003,Rubella
Zone: 6,33,Total,,2003,Rubella
Kanchanaburi,2,Total,,2003,Rubella
Nakhon Pathom,18,Total,,2003,Rubella
Ratchaburi,10,Total,,2003,Rubella
Suphan Buri,3,Total,,2003,Rubella
Zone: 7,10,Total,,2003,Rubella
Phetchaburi,6,Total,,2003,Rubella
Prachuap Khiri Khan,2,Total,,2003,Rubella
Samut Sakhon,2,Total,,2003,Rubella
Samut Songkhram,0,Total,,2003,Rubella
Zone: 8,24,Total,,2003,Rubella
Chachoengsao,10,Total,,2003,Rubella
Nakhon Nayok,1,Total,,2003,Rubella
Prachin Buri,5,Total,,2003,Rubella
Sa Kaeo,3,Total,,2003,Rubella
Samut Prakan,5,Total,,2003,Rubella
Zone: 9,118,Total,,2003,Rubella
Chanthaburi,4,Total,,2003,Rubella
Chon Buri,88,Total,,2003,Rubella
Rayong,18,Total,,2003,Rubella
Trat,8,Total,,2003,Rubella
North-Eastern Region,83,Total,,2003,Rubella
Zone: 10,7,Total,,2003,Rubella
Loei,2,Total,,2003,Rubella
Nong Bua Lam Phu,4,Total,,2003,Rubella
Nong Khai,0,Total,,2003,Rubella
Udon Thani,1,Total,,2003,Rubella
Zone: 11,6,Total,,2003,Rubella
Kalasin,1,Total,,2003,Rubella
Mukdahan,4,Total,,2003,Rubella
Nakhon Phanom,0,Total,,2003,Rubella
Sakon Nakhon,1,Total,,2003,Rubella
Zone: 12,18,Total,,2003,Rubella
Khon Kaen,7,Total,,2003,Rubella
Maha Sarakham,2,Total,,2003,Rubella
Roi Et,9,Total,,2003,Rubella
Zone: 13,28,Total,,2003,Rubella
Buri Ram,0,Total,,2003,Rubella
Chaiyaphum,2,Total,,2003,Rubella
Nakhon Ratchasima,11,Total,,2003,Rubella
Surin,15,Total,,2003,Rubella
Zone: 14,24,Total,,2003,Rubella
Amnat Charoen,3,Total,,2003,Rubella
Si Sa Ket,9,Total,,2003,Rubella
Ubon Ratchathani,7,Total,,2003,Rubella
Yasothon,5,Total,,2003,Rubella
South Region,33,Total,,2003,Rubella
Zone: 15,2,Total,,2003,Rubella
Chumphon,0,Total,,2003,Rubella
Ranong,1,Total,,2003,Rubella
Surat Thani,1,Total,,2003,Rubella
Zone: 16,8,Total,,2003,Rubella
Nakhon Si Thammarat,4,Total,,2003,Rubella
Phatthalung,1,Total,,2003,Rubella
Trang,3,Total,,2003,Rubella
Zone: 17,4,Total,,2003,Rubella
Krabi,2,Total,,2003,Rubella
Phangnga,1,Total,,2003,Rubella
Phuket,1,Total,,2003,Rubella
Zone: 18,11,Total,,2003,Rubella
Narathiwat,3,Total,,2003,Rubella
Pattani,4,Total,,2003,Rubella
Yala,4,Total,,2003,Rubella
Zone: 19,8,Total,,2003,Rubella
Satun,1,Total,,2003,Rubella
Songkhla,7,Total,,2003,Rubella
Total,0,Total,,2003,Rubella
