Areas,Count,Month,Type,Year,Disease
Phatthalung,5,,Cases,2018,"Meningitis,uns"
Satun,1,,Cases,2018,"Meningitis,uns"
Songkhla,42,,Cases,2018,"Meningitis,uns"
Trang,5,,Cases,2018,"Meningitis,uns"
Yala,0,,Cases,2018,"Meningitis,uns"
ZONE:13,105,,Cases,2018,"Meningitis,uns"
Bangkok,105,,Cases,2018,"Meningitis,uns"
Total,2,,Deaths,2018,"Meningitis,uns"
ZONE:01,0,,Deaths,2018,"Meningitis,uns"
Chiang Mai,0,,Deaths,2018,"Meningitis,uns"
Chiang Rai,0,,Deaths,2018,"Meningitis,uns"
Lampang,0,,Deaths,2018,"Meningitis,uns"
Lamphun,0,,Deaths,2018,"Meningitis,uns"
Mae Hong Son,0,,Deaths,2018,"Meningitis,uns"
Nan,0,,Deaths,2018,"Meningitis,uns"
Phayao,0,,Deaths,2018,"Meningitis,uns"
Phrae,0,,Deaths,2018,"Meningitis,uns"
ZONE:02,1,,Deaths,2018,"Meningitis,uns"
Phetchabun,0,,Deaths,2018,"Meningitis,uns"
Phitsanulok,1,,Deaths,2018,"Meningitis,uns"
Sukhothai,0,,Deaths,2018,"Meningitis,uns"
Tak,0,,Deaths,2018,"Meningitis,uns"
Uttaradit,0,,Deaths,2018,"Meningitis,uns"
ZONE:03,0,,Deaths,2018,"Meningitis,uns"
Chai Nat,0,,Deaths,2018,"Meningitis,uns"
Kamphaeng Phet,0,,Deaths,2018,"Meningitis,uns"
Nakhon Sawan,0,,Deaths,2018,"Meningitis,uns"
Phichit,0,,Deaths,2018,"Meningitis,uns"
Uthai Thani,0,,Deaths,2018,"Meningitis,uns"
ZONE:04,0,,Deaths,2018,"Meningitis,uns"
Ang Thong,0,,Deaths,2018,"Meningitis,uns"
Lop Buri,0,,Deaths,2018,"Meningitis,uns"
Nakhon Nayok,0,,Deaths,2018,"Meningitis,uns"
Nonthaburi,0,,Deaths,2018,"Meningitis,uns"
P.Nakhon S.Ayutthaya,0,,Deaths,2018,"Meningitis,uns"
Pathum Thani,0,,Deaths,2018,"Meningitis,uns"
Saraburi,0,,Deaths,2018,"Meningitis,uns"
Sing Buri,0,,Deaths,2018,"Meningitis,uns"
ZONE:05,0,,Deaths,2018,"Meningitis,uns"
Kanchanaburi,0,,Deaths,2018,"Meningitis,uns"
Nakhon Pathom,0,,Deaths,2018,"Meningitis,uns"
Phetchaburi,0,,Deaths,2018,"Meningitis,uns"
Prachuap Khiri Khan,0,,Deaths,2018,"Meningitis,uns"
Ratchaburi,0,,Deaths,2018,"Meningitis,uns"
Samut Sakhon,0,,Deaths,2018,"Meningitis,uns"
Samut Songkhram,0,,Deaths,2018,"Meningitis,uns"
Suphan Buri,0,,Deaths,2018,"Meningitis,uns"
ZONE:06,0,,Deaths,2018,"Meningitis,uns"
Chachoengsao,0,,Deaths,2018,"Meningitis,uns"
Chanthaburi,0,,Deaths,2018,"Meningitis,uns"
Chon Buri,0,,Deaths,2018,"Meningitis,uns"
Prachin Buri,0,,Deaths,2018,"Meningitis,uns"
Rayong,0,,Deaths,2018,"Meningitis,uns"
Sa Kaeo,0,,Deaths,2018,"Meningitis,uns"
Samut Prakan,0,,Deaths,2018,"Meningitis,uns"
Trat,0,,Deaths,2018,"Meningitis,uns"
ZONE:07,0,,Deaths,2018,"Meningitis,uns"
Kalasin,0,,Deaths,2018,"Meningitis,uns"
Khon Kaen,0,,Deaths,2018,"Meningitis,uns"
Maha Sarakham,0,,Deaths,2018,"Meningitis,uns"
Roi Et,0,,Deaths,2018,"Meningitis,uns"
ZONE:08,0,,Deaths,2018,"Meningitis,uns"
Bungkan,0,,Deaths,2018,"Meningitis,uns"
Loei,0,,Deaths,2018,"Meningitis,uns"
Nakhon Phanom,0,,Deaths,2018,"Meningitis,uns"
Nong Bua Lam Phu,0,,Deaths,2018,"Meningitis,uns"
Nong Khai,0,,Deaths,2018,"Meningitis,uns"
Sakon Nakhon,0,,Deaths,2018,"Meningitis,uns"
Udon Thani,0,,Deaths,2018,"Meningitis,uns"
ZONE:09,0,,Deaths,2018,"Meningitis,uns"
Buri Ram,0,,Deaths,2018,"Meningitis,uns"
Chaiyaphum,0,,Deaths,2018,"Meningitis,uns"
Nakhon Ratchasima,0,,Deaths,2018,"Meningitis,uns"
Surin,0,,Deaths,2018,"Meningitis,uns"
ZONE:10,0,,Deaths,2018,"Meningitis,uns"
Amnat Charoen,0,,Deaths,2018,"Meningitis,uns"
Mukdahan,0,,Deaths,2018,"Meningitis,uns"
Si Sa Ket,0,,Deaths,2018,"Meningitis,uns"
Ubon Ratchathani,0,,Deaths,2018,"Meningitis,uns"
Yasothon,0,,Deaths,2018,"Meningitis,uns"
ZONE:11,1,,Deaths,2018,"Meningitis,uns"
Chumphon,0,,Deaths,2018,"Meningitis,uns"
Krabi,0,,Deaths,2018,"Meningitis,uns"
Nakhon Si Thammarat,0,,Deaths,2018,"Meningitis,uns"
Phangnga,0,,Deaths,2018,"Meningitis,uns"
Phuket,0,,Deaths,2018,"Meningitis,uns"
Ranong,0,,Deaths,2018,"Meningitis,uns"
Surat Thani,1,,Deaths,2018,"Meningitis,uns"
ZONE:12,0,,Deaths,2018,"Meningitis,uns"
Narathiwat,0,,Deaths,2018,"Meningitis,uns"
Pattani,0,,Deaths,2018,"Meningitis,uns"
Phatthalung,0,,Deaths,2018,"Meningitis,uns"
Satun,0,,Deaths,2018,"Meningitis,uns"
Songkhla,0,,Deaths,2018,"Meningitis,uns"
Trang,0,,Deaths,2018,"Meningitis,uns"
Yala,0,,Deaths,2018,"Meningitis,uns"
ZONE:13,0,,Deaths,2018,"Meningitis,uns"
Bangkok,0,,Deaths,2018,"Meningitis,uns"
Total,140,Jan,Cases,2018,"Meningitis,uns"
ZONE:01,14,Jan,Cases,2018,"Meningitis,uns"
Chiang Mai,2,Jan,Cases,2018,"Meningitis,uns"
Chiang Rai,3,Jan,Cases,2018,"Meningitis,uns"
Lampang,5,Jan,Cases,2018,"Meningitis,uns"
Lamphun,0,Jan,Cases,2018,"Meningitis,uns"
Mae Hong Son,0,Jan,Cases,2018,"Meningitis,uns"
Nan,1,Jan,Cases,2018,"Meningitis,uns"
Phayao,2,Jan,Cases,2018,"Meningitis,uns"
Phrae,1,Jan,Cases,2018,"Meningitis,uns"
ZONE:02,11,Jan,Cases,2018,"Meningitis,uns"
Phetchabun,8,Jan,Cases,2018,"Meningitis,uns"
Phitsanulok,1,Jan,Cases,2018,"Meningitis,uns"
Sukhothai,0,Jan,Cases,2018,"Meningitis,uns"
Tak,0,Jan,Cases,2018,"Meningitis,uns"
Uttaradit,2,Jan,Cases,2018,"Meningitis,uns"
ZONE:03,8,Jan,Cases,2018,"Meningitis,uns"
Chai Nat,0,Jan,Cases,2018,"Meningitis,uns"
Kamphaeng Phet,7,Jan,Cases,2018,"Meningitis,uns"
Nakhon Sawan,1,Jan,Cases,2018,"Meningitis,uns"
Phichit,0,Jan,Cases,2018,"Meningitis,uns"
Uthai Thani,0,Jan,Cases,2018,"Meningitis,uns"
ZONE:04,0,Jan,Cases,2018,"Meningitis,uns"
Ang Thong,0,Jan,Cases,2018,"Meningitis,uns"
Lop Buri,0,Jan,Cases,2018,"Meningitis,uns"
Nakhon Nayok,0,Jan,Cases,2018,"Meningitis,uns"
Nonthaburi,0,Jan,Cases,2018,"Meningitis,uns"
P.Nakhon S.Ayutthaya,0,Jan,Cases,2018,"Meningitis,uns"
Pathum Thani,0,Jan,Cases,2018,"Meningitis,uns"
Saraburi,0,Jan,Cases,2018,"Meningitis,uns"
Sing Buri,0,Jan,Cases,2018,"Meningitis,uns"
Reported cases  and deaths by Province and by Month  Thailand 2561  (2018),54,Jan,Cases,2018,"Meningitis,uns"
ZONE:05,2,Jan,Cases,2018,"Meningitis,uns"
Kanchanaburi,0,Jan,Cases,2018,"Meningitis,uns"
Nakhon Pathom,1,Jan,Cases,2018,"Meningitis,uns"
Phetchaburi,1,Jan,Cases,2018,"Meningitis,uns"
Prachuap Khiri Khan,0,Jan,Cases,2018,"Meningitis,uns"
Ratchaburi,0,Jan,Cases,2018,"Meningitis,uns"
Samut Sakhon,0,Jan,Cases,2018,"Meningitis,uns"
Samut Songkhram,0,Jan,Cases,2018,"Meningitis,uns"
Suphan Buri,0,Jan,Cases,2018,"Meningitis,uns"
ZONE:06,14,Jan,Cases,2018,"Meningitis,uns"
Chachoengsao,6,Jan,Cases,2018,"Meningitis,uns"
Chanthaburi,2,Jan,Cases,2018,"Meningitis,uns"
Chon Buri,0,Jan,Cases,2018,"Meningitis,uns"
Prachin Buri,5,Jan,Cases,2018,"Meningitis,uns"
Rayong,0,Jan,Cases,2018,"Meningitis,uns"
Sa Kaeo,0,Jan,Cases,2018,"Meningitis,uns"
Samut Prakan,1,Jan,Cases,2018,"Meningitis,uns"
Trat,0,Jan,Cases,2018,"Meningitis,uns"
ZONE:07,6,Jan,Cases,2018,"Meningitis,uns"
Kalasin,0,Jan,Cases,2018,"Meningitis,uns"
Khon Kaen,0,Jan,Cases,2018,"Meningitis,uns"
Maha Sarakham,3,Jan,Cases,2018,"Meningitis,uns"
Roi Et,3,Jan,Cases,2018,"Meningitis,uns"
ZONE:08,20,Jan,Cases,2018,"Meningitis,uns"
Bungkan,0,Jan,Cases,2018,"Meningitis,uns"
Loei,7,Jan,Cases,2018,"Meningitis,uns"
Nakhon Phanom,1,Jan,Cases,2018,"Meningitis,uns"
Nong Bua Lam Phu,0,Jan,Cases,2018,"Meningitis,uns"
Nong Khai,2,Jan,Cases,2018,"Meningitis,uns"
Sakon Nakhon,0,Jan,Cases,2018,"Meningitis,uns"
Udon Thani,10,Jan,Cases,2018,"Meningitis,uns"
ZONE:09,16,Jan,Cases,2018,"Meningitis,uns"
Buri Ram,4,Jan,Cases,2018,"Meningitis,uns"
Chaiyaphum,6,Jan,Cases,2018,"Meningitis,uns"
Nakhon Ratchasima,6,Jan,Cases,2018,"Meningitis,uns"
Surin,0,Jan,Cases,2018,"Meningitis,uns"
Reported cases  and deaths by Province and by Month  Thailand 2561  (2018),54,Jan,Cases,2018,"Meningitis,uns"
ZONE:10,25,Jan,Cases,2018,"Meningitis,uns"
Amnat Charoen,1,Jan,Cases,2018,"Meningitis,uns"
Mukdahan,1,Jan,Cases,2018,"Meningitis,uns"
Si Sa Ket,13,Jan,Cases,2018,"Meningitis,uns"
Ubon Ratchathani,9,Jan,Cases,2018,"Meningitis,uns"
Yasothon,1,Jan,Cases,2018,"Meningitis,uns"
ZONE:11,10,Jan,Cases,2018,"Meningitis,uns"
Chumphon,0,Jan,Cases,2018,"Meningitis,uns"
Krabi,0,Jan,Cases,2018,"Meningitis,uns"
Nakhon Si Thammarat,2,Jan,Cases,2018,"Meningitis,uns"
Phangnga,0,Jan,Cases,2018,"Meningitis,uns"
Phuket,0,Jan,Cases,2018,"Meningitis,uns"
Ranong,0,Jan,Cases,2018,"Meningitis,uns"
Surat Thani,8,Jan,Cases,2018,"Meningitis,uns"
ZONE:12,5,Jan,Cases,2018,"Meningitis,uns"
Narathiwat,1,Jan,Cases,2018,"Meningitis,uns"
Pattani,0,Jan,Cases,2018,"Meningitis,uns"
Phatthalung,0,Jan,Cases,2018,"Meningitis,uns"
Satun,0,Jan,Cases,2018,"Meningitis,uns"
Songkhla,3,Jan,Cases,2018,"Meningitis,uns"
Trang,1,Jan,Cases,2018,"Meningitis,uns"
Yala,0,Jan,Cases,2018,"Meningitis,uns"
ZONE:13,9,Jan,Cases,2018,"Meningitis,uns"
Bangkok,9,Jan,Cases,2018,"Meningitis,uns"
Total,0,Jan,Deaths,2018,"Meningitis,uns"
ZONE:01,0,Jan,Deaths,2018,"Meningitis,uns"
Chiang Mai,0,Jan,Deaths,2018,"Meningitis,uns"
Chiang Rai,0,Jan,Deaths,2018,"Meningitis,uns"
Lampang,0,Jan,Deaths,2018,"Meningitis,uns"
Lamphun,0,Jan,Deaths,2018,"Meningitis,uns"
Mae Hong Son,0,Jan,Deaths,2018,"Meningitis,uns"
Nan,0,Jan,Deaths,2018,"Meningitis,uns"
Phayao,0,Jan,Deaths,2018,"Meningitis,uns"
Phrae,0,Jan,Deaths,2018,"Meningitis,uns"
ZONE:02,0,Jan,Deaths,2018,"Meningitis,uns"
Phetchabun,0,Jan,Deaths,2018,"Meningitis,uns"
Phitsanulok,0,Jan,Deaths,2018,"Meningitis,uns"
Sukhothai,0,Jan,Deaths,2018,"Meningitis,uns"
Tak,0,Jan,Deaths,2018,"Meningitis,uns"
Uttaradit,0,Jan,Deaths,2018,"Meningitis,uns"
ZONE:03,0,Jan,Deaths,2018,"Meningitis,uns"
Chai Nat,0,Jan,Deaths,2018,"Meningitis,uns"
Kamphaeng Phet,0,Jan,Deaths,2018,"Meningitis,uns"
Nakhon Sawan,0,Jan,Deaths,2018,"Meningitis,uns"
Phichit,0,Jan,Deaths,2018,"Meningitis,uns"
Uthai Thani,0,Jan,Deaths,2018,"Meningitis,uns"
ZONE:04,0,Jan,Deaths,2018,"Meningitis,uns"
Ang Thong,0,Jan,Deaths,2018,"Meningitis,uns"
Lop Buri,0,Jan,Deaths,2018,"Meningitis,uns"
Nakhon Nayok,0,Jan,Deaths,2018,"Meningitis,uns"
Nonthaburi,0,Jan,Deaths,2018,"Meningitis,uns"
P.Nakhon S.Ayutthaya,0,Jan,Deaths,2018,"Meningitis,uns"
Pathum Thani,0,Jan,Deaths,2018,"Meningitis,uns"
Saraburi,0,Jan,Deaths,2018,"Meningitis,uns"
Sing Buri,0,Jan,Deaths,2018,"Meningitis,uns"
ZONE:05,0,Jan,Deaths,2018,"Meningitis,uns"
Kanchanaburi,0,Jan,Deaths,2018,"Meningitis,uns"
Nakhon Pathom,0,Jan,Deaths,2018,"Meningitis,uns"
Phetchaburi,0,Jan,Deaths,2018,"Meningitis,uns"
Prachuap Khiri Khan,0,Jan,Deaths,2018,"Meningitis,uns"
Ratchaburi,0,Jan,Deaths,2018,"Meningitis,uns"
Samut Sakhon,0,Jan,Deaths,2018,"Meningitis,uns"
Samut Songkhram,0,Jan,Deaths,2018,"Meningitis,uns"
Suphan Buri,0,Jan,Deaths,2018,"Meningitis,uns"
ZONE:06,0,Jan,Deaths,2018,"Meningitis,uns"
Chachoengsao,0,Jan,Deaths,2018,"Meningitis,uns"
Chanthaburi,0,Jan,Deaths,2018,"Meningitis,uns"
Chon Buri,0,Jan,Deaths,2018,"Meningitis,uns"
Prachin Buri,0,Jan,Deaths,2018,"Meningitis,uns"
Rayong,0,Jan,Deaths,2018,"Meningitis,uns"
Sa Kaeo,0,Jan,Deaths,2018,"Meningitis,uns"
Samut Prakan,0,Jan,Deaths,2018,"Meningitis,uns"
Trat,0,Jan,Deaths,2018,"Meningitis,uns"
ZONE:07,0,Jan,Deaths,2018,"Meningitis,uns"
Kalasin,0,Jan,Deaths,2018,"Meningitis,uns"
Khon Kaen,0,Jan,Deaths,2018,"Meningitis,uns"
Maha Sarakham,0,Jan,Deaths,2018,"Meningitis,uns"
Roi Et,0,Jan,Deaths,2018,"Meningitis,uns"
ZONE:08,0,Jan,Deaths,2018,"Meningitis,uns"
Bungkan,0,Jan,Deaths,2018,"Meningitis,uns"
Loei,0,Jan,Deaths,2018,"Meningitis,uns"
Nakhon Phanom,0,Jan,Deaths,2018,"Meningitis,uns"
Nong Bua Lam Phu,0,Jan,Deaths,2018,"Meningitis,uns"
Nong Khai,0,Jan,Deaths,2018,"Meningitis,uns"
Sakon Nakhon,0,Jan,Deaths,2018,"Meningitis,uns"
Udon Thani,0,Jan,Deaths,2018,"Meningitis,uns"
ZONE:09,0,Jan,Deaths,2018,"Meningitis,uns"
Buri Ram,0,Jan,Deaths,2018,"Meningitis,uns"
Chaiyaphum,0,Jan,Deaths,2018,"Meningitis,uns"
Nakhon Ratchasima,0,Jan,Deaths,2018,"Meningitis,uns"
Surin,0,Jan,Deaths,2018,"Meningitis,uns"
ZONE:10,0,Jan,Deaths,2018,"Meningitis,uns"
Amnat Charoen,0,Jan,Deaths,2018,"Meningitis,uns"
Mukdahan,0,Jan,Deaths,2018,"Meningitis,uns"
Si Sa Ket,0,Jan,Deaths,2018,"Meningitis,uns"
Ubon Ratchathani,0,Jan,Deaths,2018,"Meningitis,uns"
Yasothon,0,Jan,Deaths,2018,"Meningitis,uns"
ZONE:11,0,Jan,Deaths,2018,"Meningitis,uns"
Chumphon,0,Jan,Deaths,2018,"Meningitis,uns"
Krabi,0,Jan,Deaths,2018,"Meningitis,uns"
Nakhon Si Thammarat,0,Jan,Deaths,2018,"Meningitis,uns"
Phangnga,0,Jan,Deaths,2018,"Meningitis,uns"
Phuket,0,Jan,Deaths,2018,"Meningitis,uns"
Ranong,0,Jan,Deaths,2018,"Meningitis,uns"
Surat Thani,0,Jan,Deaths,2018,"Meningitis,uns"
ZONE:12,0,Jan,Deaths,2018,"Meningitis,uns"
Narathiwat,0,Jan,Deaths,2018,"Meningitis,uns"
Pattani,0,Jan,Deaths,2018,"Meningitis,uns"
Phatthalung,0,Jan,Deaths,2018,"Meningitis,uns"
Satun,0,Jan,Deaths,2018,"Meningitis,uns"
Songkhla,0,Jan,Deaths,2018,"Meningitis,uns"
Trang,0,Jan,Deaths,2018,"Meningitis,uns"
Yala,0,Jan,Deaths,2018,"Meningitis,uns"
ZONE:13,0,Jan,Deaths,2018,"Meningitis,uns"
Bangkok,0,Jan,Deaths,2018,"Meningitis,uns"
Total,114,Feb,Cases,2018,"Meningitis,uns"
ZONE:01,15,Feb,Cases,2018,"Meningitis,uns"
Chiang Mai,5,Feb,Cases,2018,"Meningitis,uns"
Chiang Rai,2,Feb,Cases,2018,"Meningitis,uns"
Lampang,5,Feb,Cases,2018,"Meningitis,uns"
Lamphun,0,Feb,Cases,2018,"Meningitis,uns"
Mae Hong Son,0,Feb,Cases,2018,"Meningitis,uns"
Nan,0,Feb,Cases,2018,"Meningitis,uns"
Phayao,2,Feb,Cases,2018,"Meningitis,uns"
Phrae,1,Feb,Cases,2018,"Meningitis,uns"
ZONE:02,5,Feb,Cases,2018,"Meningitis,uns"
Phetchabun,2,Feb,Cases,2018,"Meningitis,uns"
Phitsanulok,0,Feb,Cases,2018,"Meningitis,uns"
Sukhothai,0,Feb,Cases,2018,"Meningitis,uns"
Tak,2,Feb,Cases,2018,"Meningitis,uns"
Uttaradit,1,Feb,Cases,2018,"Meningitis,uns"
ZONE:03,7,Feb,Cases,2018,"Meningitis,uns"
Chai Nat,0,Feb,Cases,2018,"Meningitis,uns"
Kamphaeng Phet,5,Feb,Cases,2018,"Meningitis,uns"
Nakhon Sawan,0,Feb,Cases,2018,"Meningitis,uns"
Phichit,1,Feb,Cases,2018,"Meningitis,uns"
Uthai Thani,1,Feb,Cases,2018,"Meningitis,uns"
ZONE:04,2,Feb,Cases,2018,"Meningitis,uns"
Ang Thong,0,Feb,Cases,2018,"Meningitis,uns"
Lop Buri,0,Feb,Cases,2018,"Meningitis,uns"
Nakhon Nayok,0,Feb,Cases,2018,"Meningitis,uns"
Nonthaburi,0,Feb,Cases,2018,"Meningitis,uns"
P.Nakhon S.Ayutthaya,0,Feb,Cases,2018,"Meningitis,uns"
Pathum Thani,0,Feb,Cases,2018,"Meningitis,uns"
Saraburi,2,Feb,Cases,2018,"Meningitis,uns"
Sing Buri,0,Feb,Cases,2018,"Meningitis,uns"
ZONE:05,4,Feb,Cases,2018,"Meningitis,uns"
Kanchanaburi,2,Feb,Cases,2018,"Meningitis,uns"
Nakhon Pathom,0,Feb,Cases,2018,"Meningitis,uns"
Phetchaburi,2,Feb,Cases,2018,"Meningitis,uns"
Prachuap Khiri Khan,0,Feb,Cases,2018,"Meningitis,uns"
Ratchaburi,0,Feb,Cases,2018,"Meningitis,uns"
Samut Sakhon,0,Feb,Cases,2018,"Meningitis,uns"
Samut Songkhram,0,Feb,Cases,2018,"Meningitis,uns"
Suphan Buri,0,Feb,Cases,2018,"Meningitis,uns"
ZONE:06,16,Feb,Cases,2018,"Meningitis,uns"
Chachoengsao,4,Feb,Cases,2018,"Meningitis,uns"
Chanthaburi,4,Feb,Cases,2018,"Meningitis,uns"
Chon Buri,0,Feb,Cases,2018,"Meningitis,uns"
Prachin Buri,3,Feb,Cases,2018,"Meningitis,uns"
Rayong,1,Feb,Cases,2018,"Meningitis,uns"
Sa Kaeo,0,Feb,Cases,2018,"Meningitis,uns"
Samut Prakan,4,Feb,Cases,2018,"Meningitis,uns"
Trat,0,Feb,Cases,2018,"Meningitis,uns"
ZONE:07,2,Feb,Cases,2018,"Meningitis,uns"
Kalasin,0,Feb,Cases,2018,"Meningitis,uns"
Khon Kaen,0,Feb,Cases,2018,"Meningitis,uns"
Maha Sarakham,2,Feb,Cases,2018,"Meningitis,uns"
Roi Et,0,Feb,Cases,2018,"Meningitis,uns"
ZONE:08,9,Feb,Cases,2018,"Meningitis,uns"
Bungkan,0,Feb,Cases,2018,"Meningitis,uns"
Loei,2,Feb,Cases,2018,"Meningitis,uns"
Nakhon Phanom,0,Feb,Cases,2018,"Meningitis,uns"
Nong Bua Lam Phu,0,Feb,Cases,2018,"Meningitis,uns"
Nong Khai,0,Feb,Cases,2018,"Meningitis,uns"
Sakon Nakhon,0,Feb,Cases,2018,"Meningitis,uns"
Udon Thani,7,Feb,Cases,2018,"Meningitis,uns"
ZONE:09,9,Feb,Cases,2018,"Meningitis,uns"
Buri Ram,2,Feb,Cases,2018,"Meningitis,uns"
Chaiyaphum,4,Feb,Cases,2018,"Meningitis,uns"
Nakhon Ratchasima,2,Feb,Cases,2018,"Meningitis,uns"
Surin,1,Feb,Cases,2018,"Meningitis,uns"
ZONE:10,21,Feb,Cases,2018,"Meningitis,uns"
Amnat Charoen,0,Feb,Cases,2018,"Meningitis,uns"
Mukdahan,0,Feb,Cases,2018,"Meningitis,uns"
Si Sa Ket,11,Feb,Cases,2018,"Meningitis,uns"
Ubon Ratchathani,9,Feb,Cases,2018,"Meningitis,uns"
Yasothon,1,Feb,Cases,2018,"Meningitis,uns"
ZONE:11,11,Feb,Cases,2018,"Meningitis,uns"
Chumphon,0,Feb,Cases,2018,"Meningitis,uns"
Krabi,3,Feb,Cases,2018,"Meningitis,uns"
Nakhon Si Thammarat,0,Feb,Cases,2018,"Meningitis,uns"
Phangnga,1,Feb,Cases,2018,"Meningitis,uns"
Phuket,0,Feb,Cases,2018,"Meningitis,uns"
Ranong,0,Feb,Cases,2018,"Meningitis,uns"
Surat Thani,7,Feb,Cases,2018,"Meningitis,uns"
ZONE:12,5,Feb,Cases,2018,"Meningitis,uns"
Narathiwat,2,Feb,Cases,2018,"Meningitis,uns"
Pattani,1,Feb,Cases,2018,"Meningitis,uns"
Phatthalung,0,Feb,Cases,2018,"Meningitis,uns"
Satun,0,Feb,Cases,2018,"Meningitis,uns"
Songkhla,1,Feb,Cases,2018,"Meningitis,uns"
Trang,1,Feb,Cases,2018,"Meningitis,uns"
Yala,0,Feb,Cases,2018,"Meningitis,uns"
