Areas,Age,Cases,Year,Disease
Total,Total,0,2022,Pediculosis
ZONE:01,Total,0,2022,Pediculosis
Chiang Mai,Total,0,2022,Pediculosis
Chiang Rai,Total,0,2022,Pediculosis
Lampang,Total,0,2022,Pediculosis
Lamphun,Total,0,2022,Pediculosis
Mae Hong Son,Total,0,2022,Pediculosis
Nan,Total,0,2022,Pediculosis
Phayao,Total,0,2022,Pediculosis
Phrae,Total,0,2022,Pediculosis
ZONE:02,Total,0,2022,Pediculosis
Phetchabun,Total,0,2022,Pediculosis
Phitsanulok,Total,0,2022,Pediculosis
Sukhothai,Total,0,2022,Pediculosis
Tak,Total,0,2022,Pediculosis
Uttaradit,Total,0,2022,Pediculosis
ZONE:03,Total,0,2022,Pediculosis
Chai Nat,Total,0,2022,Pediculosis
Kamphaeng Phet,Total,0,2022,Pediculosis
Nakhon Sawan,Total,0,2022,Pediculosis
Phichit,Total,0,2022,Pediculosis
Uthai Thani,Total,0,2022,Pediculosis
ZONE:04,Total,0,2022,Pediculosis
Ang Thong,Total,0,2022,Pediculosis
Lop Buri,Total,0,2022,Pediculosis
Nakhon Nayok,Total,0,2022,Pediculosis
Nonthaburi,Total,0,2022,Pediculosis
P.Nakhon S.Ayutthaya,Total,0,2022,Pediculosis
Pathum Thani,Total,0,2022,Pediculosis
Saraburi,Total,0,2022,Pediculosis
Sing Buri,Total,0,2022,Pediculosis
ZONE:05,Total,0,2022,Pediculosis
Kanchanaburi,Total,0,2022,Pediculosis
Nakhon Pathom,Total,0,2022,Pediculosis
Phetchaburi,Total,0,2022,Pediculosis
Prachuap Khiri Khan,Total,0,2022,Pediculosis
Ratchaburi,Total,0,2022,Pediculosis
Samut Sakhon,Total,0,2022,Pediculosis
Samut Songkhram,Total,0,2022,Pediculosis
Suphan Buri,Total,0,2022,Pediculosis
ZONE:06,Total,0,2022,Pediculosis
Chachoengsao,Total,0,2022,Pediculosis
Chanthaburi,Total,0,2022,Pediculosis
Chon Buri,Total,0,2022,Pediculosis
Prachin Buri,Total,0,2022,Pediculosis
Rayong,Total,0,2022,Pediculosis
Sa Kaeo,Total,0,2022,Pediculosis
Samut Prakan,Total,0,2022,Pediculosis
Trat,Total,0,2022,Pediculosis
ZONE:07,Total,0,2022,Pediculosis
Kalasin,Total,0,2022,Pediculosis
Khon Kaen,Total,0,2022,Pediculosis
Reported deaths by province and by age group : Thailand,Total,2565(2022),2022,Pediculosis
Reporting Areas,Total,Total,2022,Pediculosis
Maha Sarakham,Total,0,2022,Pediculosis
Roi Et,Total,0,2022,Pediculosis
ZONE:08,Total,0,2022,Pediculosis
Bungkan,Total,0,2022,Pediculosis
Loei,Total,0,2022,Pediculosis
Nakhon Phanom,Total,0,2022,Pediculosis
Nong Bua Lam Phu,Total,0,2022,Pediculosis
Nong Khai,Total,0,2022,Pediculosis
Sakon Nakhon,Total,0,2022,Pediculosis
Udon Thani,Total,0,2022,Pediculosis
ZONE:09,Total,0,2022,Pediculosis
Buri Ram,Total,0,2022,Pediculosis
Chaiyaphum,Total,0,2022,Pediculosis
Nakhon Ratchasima,Total,0,2022,Pediculosis
Surin,Total,0,2022,Pediculosis
ZONE:10,Total,0,2022,Pediculosis
Amnat Charoen,Total,0,2022,Pediculosis
Mukdahan,Total,0,2022,Pediculosis
Si Sa Ket,Total,0,2022,Pediculosis
Ubon Ratchathani,Total,0,2022,Pediculosis
Yasothon,Total,0,2022,Pediculosis
ZONE:11,Total,0,2022,Pediculosis
Chumphon,Total,0,2022,Pediculosis
Krabi,Total,0,2022,Pediculosis
Nakhon Si Thammarat,Total,0,2022,Pediculosis
Phangnga,Total,0,2022,Pediculosis
Phuket,Total,0,2022,Pediculosis
Ranong,Total,0,2022,Pediculosis
Surat Thani,Total,0,2022,Pediculosis
ZONE:12,Total,0,2022,Pediculosis
Narathiwat,Total,0,2022,Pediculosis
Pattani,Total,0,2022,Pediculosis
Phatthalung,Total,0,2022,Pediculosis
Satun,Total,0,2022,Pediculosis
Songkhla,Total,0,2022,Pediculosis
Trang,Total,0,2022,Pediculosis
Yala,Total,0,2022,Pediculosis
ZONE:13,Total,0,2022,Pediculosis
Bangkok,Total,0,2022,Pediculosis
Total,0,0,2022,Pediculosis
ZONE:01,0,0,2022,Pediculosis
Chiang Mai,0,0,2022,Pediculosis
Chiang Rai,0,0,2022,Pediculosis
Lampang,0,0,2022,Pediculosis
Lamphun,0,0,2022,Pediculosis
Mae Hong Son,0,0,2022,Pediculosis
Nan,0,0,2022,Pediculosis
Phayao,0,0,2022,Pediculosis
Phrae,0,0,2022,Pediculosis
ZONE:02,0,0,2022,Pediculosis
Phetchabun,0,0,2022,Pediculosis
Phitsanulok,0,0,2022,Pediculosis
Sukhothai,0,0,2022,Pediculosis
Tak,0,0,2022,Pediculosis
Uttaradit,0,0,2022,Pediculosis
ZONE:03,0,0,2022,Pediculosis
Chai Nat,0,0,2022,Pediculosis
Kamphaeng Phet,0,0,2022,Pediculosis
Nakhon Sawan,0,0,2022,Pediculosis
Phichit,0,0,2022,Pediculosis
Uthai Thani,0,0,2022,Pediculosis
ZONE:04,0,0,2022,Pediculosis
Ang Thong,0,0,2022,Pediculosis
Lop Buri,0,0,2022,Pediculosis
Nakhon Nayok,0,0,2022,Pediculosis
Nonthaburi,0,0,2022,Pediculosis
P.Nakhon S.Ayutthaya,0,0,2022,Pediculosis
Pathum Thani,0,0,2022,Pediculosis
Saraburi,0,0,2022,Pediculosis
Sing Buri,0,0,2022,Pediculosis
ZONE:05,0,0,2022,Pediculosis
Kanchanaburi,0,0,2022,Pediculosis
Nakhon Pathom,0,0,2022,Pediculosis
Phetchaburi,0,0,2022,Pediculosis
Prachuap Khiri Khan,0,0,2022,Pediculosis
Ratchaburi,0,0,2022,Pediculosis
Samut Sakhon,0,0,2022,Pediculosis
Samut Songkhram,0,0,2022,Pediculosis
Suphan Buri,0,0,2022,Pediculosis
ZONE:06,0,0,2022,Pediculosis
Chachoengsao,0,0,2022,Pediculosis
Chanthaburi,0,0,2022,Pediculosis
Chon Buri,0,0,2022,Pediculosis
Prachin Buri,0,0,2022,Pediculosis
Rayong,0,0,2022,Pediculosis
Sa Kaeo,0,0,2022,Pediculosis
Samut Prakan,0,0,2022,Pediculosis
Trat,0,0,2022,Pediculosis
ZONE:07,0,0,2022,Pediculosis
Kalasin,0,0,2022,Pediculosis
Khon Kaen,0,0,2022,Pediculosis
Reported deaths by province and by age group : Thailand,0,Pediculosis Pubis,2022,Pediculosis
Reporting Areas,0,<28วัน,2022,Pediculosis
Maha Sarakham,0,0,2022,Pediculosis
Roi Et,0,0,2022,Pediculosis
ZONE:08,0,0,2022,Pediculosis
Bungkan,0,0,2022,Pediculosis
Loei,0,0,2022,Pediculosis
Nakhon Phanom,0,0,2022,Pediculosis
Nong Bua Lam Phu,0,0,2022,Pediculosis
Nong Khai,0,0,2022,Pediculosis
Sakon Nakhon,0,0,2022,Pediculosis
Udon Thani,0,0,2022,Pediculosis
ZONE:09,0,0,2022,Pediculosis
Buri Ram,0,0,2022,Pediculosis
Chaiyaphum,0,0,2022,Pediculosis
Nakhon Ratchasima,0,0,2022,Pediculosis
Surin,0,0,2022,Pediculosis
ZONE:10,0,0,2022,Pediculosis
Amnat Charoen,0,0,2022,Pediculosis
Mukdahan,0,0,2022,Pediculosis
