Areas,Count,Month,Type,Year,Disease
Total,3014,Total,Cases,2016,TB Total
ZONE:01,787,Total,Cases,2016,TB Total
Chiang Mai,387,Total,Cases,2016,TB Total
Chiang Rai,0,Total,Cases,2016,TB Total
Lampang,112,Total,Cases,2016,TB Total
Lamphun,7,Total,Cases,2016,TB Total
Mae Hong Son,0,Total,Cases,2016,TB Total
Nan,280,Total,Cases,2016,TB Total
Phayao,1,Total,Cases,2016,TB Total
Phrae,0,Total,Cases,2016,TB Total
ZONE:02,143,Total,Cases,2016,TB Total
Phetchabun,41,Total,Cases,2016,TB Total
Phitsanulok,0,Total,Cases,2016,TB Total
Sukhothai,48,Total,Cases,2016,TB Total
Tak,54,Total,Cases,2016,TB Total
Uttaradit,0,Total,Cases,2016,TB Total
ZONE:03,99,Total,Cases,2016,TB Total
Chai Nat,88,Total,Cases,2016,TB Total
Kamphaeng Phet,2,Total,Cases,2016,TB Total
Nakhon Sawan,2,Total,Cases,2016,TB Total
Phichit,7,Total,Cases,2016,TB Total
Uthai Thani,0,Total,Cases,2016,TB Total
ZONE:04,65,Total,Cases,2016,TB Total
Ang Thong,0,Total,Cases,2016,TB Total
Lop Buri,10,Total,Cases,2016,TB Total
Nakhon Nayok,0,Total,Cases,2016,TB Total
Nonthaburi,0,Total,Cases,2016,TB Total
P.Nakhon S.Ayutthaya,0,Total,Cases,2016,TB Total
Pathum Thani,15,Total,Cases,2016,TB Total
Saraburi,40,Total,Cases,2016,TB Total
Sing Buri,0,Total,Cases,2016,TB Total
ZONE:05,487,Total,Cases,2016,TB Total
Kanchanaburi,1,Total,Cases,2016,TB Total
Nakhon Pathom,3,Total,Cases,2016,TB Total
Phetchaburi,19,Total,Cases,2016,TB Total
Prachuap Khiri Khan,0,Total,Cases,2016,TB Total
Ratchaburi,143,Total,Cases,2016,TB Total
Samut Sakhon,275,Total,Cases,2016,TB Total
Samut Songkhram,0,Total,Cases,2016,TB Total
Suphan Buri,46,Total,Cases,2016,TB Total
ZONE:06,316,Total,Cases,2016,TB Total
Chachoengsao,99,Total,Cases,2016,TB Total
Chanthaburi,4,Total,Cases,2016,TB Total
Chon Buri,32,Total,Cases,2016,TB Total
Prachin Buri,141,Total,Cases,2016,TB Total
Rayong,0,Total,Cases,2016,TB Total
Sa Kaeo,27,Total,Cases,2016,TB Total
Samut Prakan,0,Total,Cases,2016,TB Total
Trat,13,Total,Cases,2016,TB Total
ZONE:07,11,Total,Cases,2016,TB Total
Kalasin,0,Total,Cases,2016,TB Total
Khon Kaen,1,Total,Cases,2016,TB Total
Maha Sarakham,10,Total,Cases,2016,TB Total
Roi Et,0,Total,Cases,2016,TB Total
ZONE:08,29,Total,Cases,2016,TB Total
Bungkan,0,Total,Cases,2016,TB Total
Loei,0,Total,Cases,2016,TB Total
Nakhon Phanom,0,Total,Cases,2016,TB Total
Nong Bua Lam Phu,0,Total,Cases,2016,TB Total
Nong Khai,11,Total,Cases,2016,TB Total
Sakon Nakhon,2,Total,Cases,2016,TB Total
Udon Thani,16,Total,Cases,2016,TB Total
ZONE:09,136,Total,Cases,2016,TB Total
Buri Ram,46,Total,Cases,2016,TB Total
Chaiyaphum,0,Total,Cases,2016,TB Total
Nakhon Ratchasima,66,Total,Cases,2016,TB Total
Surin,24,Total,Cases,2016,TB Total
ZONE:10,732,Total,Cases,2016,TB Total
Amnat Charoen,20,Total,Cases,2016,TB Total
Mukdahan,0,Total,Cases,2016,TB Total
Si Sa Ket,667,Total,Cases,2016,TB Total
Ubon Ratchathani,0,Total,Cases,2016,TB Total
Yasothon,45,Total,Cases,2016,TB Total
ZONE:11,179,Total,Cases,2016,TB Total
Chumphon,0,Total,Cases,2016,TB Total
Krabi,57,Total,Cases,2016,TB Total
Nakhon Si Thammarat,115,Total,Cases,2016,TB Total
Phangnga,0,Total,Cases,2016,TB Total
Phuket,1,Total,Cases,2016,TB Total
Ranong,0,Total,Cases,2016,TB Total
Surat Thani,6,Total,Cases,2016,TB Total
ZONE:12,26,Total,Cases,2016,TB Total
Narathiwat,0,Total,Cases,2016,TB Total
Pattani,12,Total,Cases,2016,TB Total
Phatthalung,0,Total,Cases,2016,TB Total
Satun,14,Total,Cases,2016,TB Total
Songkhla,0,Total,Cases,2016,TB Total
Trang,0,Total,Cases,2016,TB Total
Yala,0,Total,Cases,2016,TB Total
ZONE:13,4,Total,Cases,2016,TB Total
Bangkok,4,Total,Cases,2016,TB Total
Total,2,Total,Deaths,2016,TB Total
ZONE:01,0,Total,Deaths,2016,TB Total
Chiang Mai,0,Total,Deaths,2016,TB Total
Chiang Rai,0,Total,Deaths,2016,TB Total
Lampang,0,Total,Deaths,2016,TB Total
Lamphun,0,Total,Deaths,2016,TB Total
Mae Hong Son,0,Total,Deaths,2016,TB Total
Nan,0,Total,Deaths,2016,TB Total
Phayao,0,Total,Deaths,2016,TB Total
Phrae,0,Total,Deaths,2016,TB Total
ZONE:02,0,Total,Deaths,2016,TB Total
Phetchabun,0,Total,Deaths,2016,TB Total
Phitsanulok,0,Total,Deaths,2016,TB Total
Sukhothai,0,Total,Deaths,2016,TB Total
Tak,0,Total,Deaths,2016,TB Total
Uttaradit,0,Total,Deaths,2016,TB Total
ZONE:03,0,Total,Deaths,2016,TB Total
Chai Nat,0,Total,Deaths,2016,TB Total
Kamphaeng Phet,0,Total,Deaths,2016,TB Total
Nakhon Sawan,0,Total,Deaths,2016,TB Total
Phichit,0,Total,Deaths,2016,TB Total
Uthai Thani,0,Total,Deaths,2016,TB Total
ZONE:04,1,Total,Deaths,2016,TB Total
Ang Thong,0,Total,Deaths,2016,TB Total
Lop Buri,1,Total,Deaths,2016,TB Total
Nakhon Nayok,0,Total,Deaths,2016,TB Total
Nonthaburi,0,Total,Deaths,2016,TB Total
P.Nakhon S.Ayutthaya,0,Total,Deaths,2016,TB Total
Pathum Thani,0,Total,Deaths,2016,TB Total
Saraburi,0,Total,Deaths,2016,TB Total
Sing Buri,0,Total,Deaths,2016,TB Total
ZONE:05,0,Total,Deaths,2016,TB Total
Kanchanaburi,0,Total,Deaths,2016,TB Total
Nakhon Pathom,0,Total,Deaths,2016,TB Total
Phetchaburi,0,Total,Deaths,2016,TB Total
Prachuap Khiri Khan,0,Total,Deaths,2016,TB Total
Ratchaburi,0,Total,Deaths,2016,TB Total
Samut Sakhon,0,Total,Deaths,2016,TB Total
Samut Songkhram,0,Total,Deaths,2016,TB Total
Suphan Buri,0,Total,Deaths,2016,TB Total
ZONE:06,0,Total,Deaths,2016,TB Total
Chachoengsao,0,Total,Deaths,2016,TB Total
Chanthaburi,0,Total,Deaths,2016,TB Total
Chon Buri,0,Total,Deaths,2016,TB Total
Prachin Buri,0,Total,Deaths,2016,TB Total
Rayong,0,Total,Deaths,2016,TB Total
Sa Kaeo,0,Total,Deaths,2016,TB Total
Samut Prakan,0,Total,Deaths,2016,TB Total
Trat,0,Total,Deaths,2016,TB Total
ZONE:07,0,Total,Deaths,2016,TB Total
Kalasin,0,Total,Deaths,2016,TB Total
Khon Kaen,0,Total,Deaths,2016,TB Total
Maha Sarakham,0,Total,Deaths,2016,TB Total
Roi Et,0,Total,Deaths,2016,TB Total
ZONE:08,0,Total,Deaths,2016,TB Total
Bungkan,0,Total,Deaths,2016,TB Total
Loei,0,Total,Deaths,2016,TB Total
Nakhon Phanom,0,Total,Deaths,2016,TB Total
Nong Bua Lam Phu,0,Total,Deaths,2016,TB Total
Nong Khai,0,Total,Deaths,2016,TB Total
Sakon Nakhon,0,Total,Deaths,2016,TB Total
Udon Thani,0,Total,Deaths,2016,TB Total
ZONE:09,0,Total,Deaths,2016,TB Total
Buri Ram,0,Total,Deaths,2016,TB Total
Chaiyaphum,0,Total,Deaths,2016,TB Total
Nakhon Ratchasima,0,Total,Deaths,2016,TB Total
Surin,0,Total,Deaths,2016,TB Total
ZONE:10,1,Total,Deaths,2016,TB Total
Amnat Charoen,0,Total,Deaths,2016,TB Total
Mukdahan,0,Total,Deaths,2016,TB Total
Si Sa Ket,1,Total,Deaths,2016,TB Total
Ubon Ratchathani,0,Total,Deaths,2016,TB Total
Yasothon,0,Total,Deaths,2016,TB Total
ZONE:11,0,Total,Deaths,2016,TB Total
Chumphon,0,Total,Deaths,2016,TB Total
Krabi,0,Total,Deaths,2016,TB Total
Nakhon Si Thammarat,0,Total,Deaths,2016,TB Total
Phangnga,0,Total,Deaths,2016,TB Total
Phuket,0,Total,Deaths,2016,TB Total
Ranong,0,Total,Deaths,2016,TB Total
Surat Thani,0,Total,Deaths,2016,TB Total
ZONE:12,0,Total,Deaths,2016,TB Total
Narathiwat,0,Total,Deaths,2016,TB Total
Pattani,0,Total,Deaths,2016,TB Total
Phatthalung,0,Total,Deaths,2016,TB Total
Satun,0,Total,Deaths,2016,TB Total
Songkhla,0,Total,Deaths,2016,TB Total
Trang,0,Total,Deaths,2016,TB Total
Yala,0,Total,Deaths,2016,TB Total
ZONE:13,0,Total,Deaths,2016,TB Total
Bangkok,0,Total,Deaths,2016,TB Total
Total,418,Jan,Cases,2016,TB Total
ZONE:01,119,Jan,Cases,2016,TB Total
Chiang Mai,45,Jan,Cases,2016,TB Total
Chiang Rai,0,Jan,Cases,2016,TB Total
Lampang,15,Jan,Cases,2016,TB Total
Lamphun,2,Jan,Cases,2016,TB Total
Mae Hong Son,0,Jan,Cases,2016,TB Total
Nan,57,Jan,Cases,2016,TB Total
Phayao,0,Jan,Cases,2016,TB Total
Phrae,0,Jan,Cases,2016,TB Total
ZONE:02,14,Jan,Cases,2016,TB Total
Phetchabun,3,Jan,Cases,2016,TB Total
Phitsanulok,0,Jan,Cases,2016,TB Total
Sukhothai,9,Jan,Cases,2016,TB Total
Tak,2,Jan,Cases,2016,TB Total
Uttaradit,0,Jan,Cases,2016,TB Total
ZONE:03,6,Jan,Cases,2016,TB Total
Chai Nat,6,Jan,Cases,2016,TB Total
Kamphaeng Phet,0,Jan,Cases,2016,TB Total
Nakhon Sawan,0,Jan,Cases,2016,TB Total
Phichit,0,Jan,Cases,2016,TB Total
Uthai Thani,0,Jan,Cases,2016,TB Total
ZONE:04,9,Jan,Cases,2016,TB Total
Ang Thong,0,Jan,Cases,2016,TB Total
Lop Buri,4,Jan,Cases,2016,TB Total
Nakhon Nayok,0,Jan,Cases,2016,TB Total
Nonthaburi,0,Jan,Cases,2016,TB Total
P.Nakhon S.Ayutthaya,0,Jan,Cases,2016,TB Total
Pathum Thani,0,Jan,Cases,2016,TB Total
Saraburi,5,Jan,Cases,2016,TB Total
Sing Buri,0,Jan,Cases,2016,TB Total
ZONE:05,84,Jan,Cases,2016,TB Total
Kanchanaburi,1,Jan,Cases,2016,TB Total
Nakhon Pathom,0,Jan,Cases,2016,TB Total
Phetchaburi,4,Jan,Cases,2016,TB Total
Prachuap Khiri Khan,0,Jan,Cases,2016,TB Total
Ratchaburi,19,Jan,Cases,2016,TB Total
Samut Sakhon,39,Jan,Cases,2016,TB Total
Samut Songkhram,0,Jan,Cases,2016,TB Total
Suphan Buri,21,Jan,Cases,2016,TB Total
ZONE:06,78,Jan,Cases,2016,TB Total
Chachoengsao,17,Jan,Cases,2016,TB Total
Chanthaburi,0,Jan,Cases,2016,TB Total
Chon Buri,2,Jan,Cases,2016,TB Total
Prachin Buri,50,Jan,Cases,2016,TB Total
Rayong,0,Jan,Cases,2016,TB Total
Sa Kaeo,9,Jan,Cases,2016,TB Total
Samut Prakan,0,Jan,Cases,2016,TB Total
Trat,0,Jan,Cases,2016,TB Total
ZONE:07,1,Jan,Cases,2016,TB Total
Kalasin,0,Jan,Cases,2016,TB Total
Khon Kaen,0,Jan,Cases,2016,TB Total
Maha Sarakham,1,Jan,Cases,2016,TB Total
Roi Et,0,Jan,Cases,2016,TB Total
ZONE:08,3,Jan,Cases,2016,TB Total
Bungkan,0,Jan,Cases,2016,TB Total
Loei,0,Jan,Cases,2016,TB Total
Nakhon Phanom,0,Jan,Cases,2016,TB Total
Nong Bua Lam Phu,0,Jan,Cases,2016,TB Total
Nong Khai,1,Jan,Cases,2016,TB Total
Sakon Nakhon,0,Jan,Cases,2016,TB Total
Udon Thani,2,Jan,Cases,2016,TB Total
ZONE:09,16,Jan,Cases,2016,TB Total
Buri Ram,2,Jan,Cases,2016,TB Total
Chaiyaphum,0,Jan,Cases,2016,TB Total
Nakhon Ratchasima,5,Jan,Cases,2016,TB Total
Surin,9,Jan,Cases,2016,TB Total
ZONE:10,33,Jan,Cases,2016,TB Total
Amnat Charoen,6,Jan,Cases,2016,TB Total
Mukdahan,0,Jan,Cases,2016,TB Total
Si Sa Ket,25,Jan,Cases,2016,TB Total
Ubon Ratchathani,0,Jan,Cases,2016,TB Total
Yasothon,2,Jan,Cases,2016,TB Total
ZONE:11,47,Jan,Cases,2016,TB Total
Chumphon,0,Jan,Cases,2016,TB Total
Krabi,8,Jan,Cases,2016,TB Total
Nakhon Si Thammarat,39,Jan,Cases,2016,TB Total
Phangnga,0,Jan,Cases,2016,TB Total
Phuket,0,Jan,Cases,2016,TB Total
Ranong,0,Jan,Cases,2016,TB Total
Surat Thani,0,Jan,Cases,2016,TB Total
ZONE:12,8,Jan,Cases,2016,TB Total
Narathiwat,0,Jan,Cases,2016,TB Total
Pattani,7,Jan,Cases,2016,TB Total
Phatthalung,0,Jan,Cases,2016,TB Total
Satun,1,Jan,Cases,2016,TB Total
Songkhla,0,Jan,Cases,2016,TB Total
Trang,0,Jan,Cases,2016,TB Total
Yala,0,Jan,Cases,2016,TB Total
ZONE:13,0,Jan,Cases,2016,TB Total
Bangkok,0,Jan,Cases,2016,TB Total
Total,1,Jan,Deaths,2016,TB Total
ZONE:01,0,Jan,Deaths,2016,TB Total
Chiang Mai,0,Jan,Deaths,2016,TB Total
Chiang Rai,0,Jan,Deaths,2016,TB Total
Lampang,0,Jan,Deaths,2016,TB Total
Lamphun,0,Jan,Deaths,2016,TB Total
Mae Hong Son,0,Jan,Deaths,2016,TB Total
Nan,0,Jan,Deaths,2016,TB Total
Phayao,0,Jan,Deaths,2016,TB Total
Phrae,0,Jan,Deaths,2016,TB Total
ZONE:02,0,Jan,Deaths,2016,TB Total
Phetchabun,0,Jan,Deaths,2016,TB Total
Phitsanulok,0,Jan,Deaths,2016,TB Total
Sukhothai,0,Jan,Deaths,2016,TB Total
Tak,0,Jan,Deaths,2016,TB Total
Uttaradit,0,Jan,Deaths,2016,TB Total
ZONE:03,0,Jan,Deaths,2016,TB Total
Chai Nat,0,Jan,Deaths,2016,TB Total
Kamphaeng Phet,0,Jan,Deaths,2016,TB Total
Nakhon Sawan,0,Jan,Deaths,2016,TB Total
Phichit,0,Jan,Deaths,2016,TB Total
Uthai Thani,0,Jan,Deaths,2016,TB Total
ZONE:04,1,Jan,Deaths,2016,TB Total
Ang Thong,0,Jan,Deaths,2016,TB Total
Lop Buri,1,Jan,Deaths,2016,TB Total
Nakhon Nayok,0,Jan,Deaths,2016,TB Total
Nonthaburi,0,Jan,Deaths,2016,TB Total
P.Nakhon S.Ayutthaya,0,Jan,Deaths,2016,TB Total
Pathum Thani,0,Jan,Deaths,2016,TB Total
Saraburi,0,Jan,Deaths,2016,TB Total
Sing Buri,0,Jan,Deaths,2016,TB Total
ZONE:05,0,Jan,Deaths,2016,TB Total
Kanchanaburi,0,Jan,Deaths,2016,TB Total
Nakhon Pathom,0,Jan,Deaths,2016,TB Total
Phetchaburi,0,Jan,Deaths,2016,TB Total
Prachuap Khiri Khan,0,Jan,Deaths,2016,TB Total
Ratchaburi,0,Jan,Deaths,2016,TB Total
Samut Sakhon,0,Jan,Deaths,2016,TB Total
Samut Songkhram,0,Jan,Deaths,2016,TB Total
Suphan Buri,0,Jan,Deaths,2016,TB Total
ZONE:06,0,Jan,Deaths,2016,TB Total
Chachoengsao,0,Jan,Deaths,2016,TB Total
Chanthaburi,0,Jan,Deaths,2016,TB Total
Chon Buri,0,Jan,Deaths,2016,TB Total
Prachin Buri,0,Jan,Deaths,2016,TB Total
Rayong,0,Jan,Deaths,2016,TB Total
Sa Kaeo,0,Jan,Deaths,2016,TB Total
Samut Prakan,0,Jan,Deaths,2016,TB Total
Trat,0,Jan,Deaths,2016,TB Total
ZONE:07,0,Jan,Deaths,2016,TB Total
Kalasin,0,Jan,Deaths,2016,TB Total
Khon Kaen,0,Jan,Deaths,2016,TB Total
Maha Sarakham,0,Jan,Deaths,2016,TB Total
Roi Et,0,Jan,Deaths,2016,TB Total
ZONE:08,0,Jan,Deaths,2016,TB Total
Bungkan,0,Jan,Deaths,2016,TB Total
Loei,0,Jan,Deaths,2016,TB Total
Nakhon Phanom,0,Jan,Deaths,2016,TB Total
Nong Bua Lam Phu,0,Jan,Deaths,2016,TB Total
Nong Khai,0,Jan,Deaths,2016,TB Total
