Areas,Count,Month,Type,Year,Disease
Pattani,6,Total,Cases,2021,Measles Total
Phatthalung,1,Total,Cases,2021,Measles Total
Satun,3,Total,Cases,2021,Measles Total
Songkhla,13,Total,Cases,2021,Measles Total
Trang,0,Total,Cases,2021,Measles Total
Yala,4,Total,Cases,2021,Measles Total
ZONE:13,29,Total,Cases,2021,Measles Total
Bangkok,29,Total,Cases,2021,Measles Total
Total,0,Total,Deaths,2021,Measles Total
ZONE:01,0,Total,Deaths,2021,Measles Total
Chiang Mai,0,Total,Deaths,2021,Measles Total
Chiang Rai,0,Total,Deaths,2021,Measles Total
Lampang,0,Total,Deaths,2021,Measles Total
Lamphun,0,Total,Deaths,2021,Measles Total
Mae Hong Son,0,Total,Deaths,2021,Measles Total
Nan,0,Total,Deaths,2021,Measles Total
Phayao,0,Total,Deaths,2021,Measles Total
Phrae,0,Total,Deaths,2021,Measles Total
ZONE:02,0,Total,Deaths,2021,Measles Total
Phetchabun,0,Total,Deaths,2021,Measles Total
Phitsanulok,0,Total,Deaths,2021,Measles Total
Sukhothai,0,Total,Deaths,2021,Measles Total
Tak,0,Total,Deaths,2021,Measles Total
Uttaradit,0,Total,Deaths,2021,Measles Total
ZONE:03,0,Total,Deaths,2021,Measles Total
Chai Nat,0,Total,Deaths,2021,Measles Total
Kamphaeng Phet,0,Total,Deaths,2021,Measles Total
Nakhon Sawan,0,Total,Deaths,2021,Measles Total
Phichit,0,Total,Deaths,2021,Measles Total
Uthai Thani,0,Total,Deaths,2021,Measles Total
ZONE:04,0,Total,Deaths,2021,Measles Total
Ang Thong,0,Total,Deaths,2021,Measles Total
Lop Buri,0,Total,Deaths,2021,Measles Total
Nakhon Nayok,0,Total,Deaths,2021,Measles Total
Nonthaburi,0,Total,Deaths,2021,Measles Total
P.Nakhon S.Ayutthaya,0,Total,Deaths,2021,Measles Total
Pathum Thani,0,Total,Deaths,2021,Measles Total
Saraburi,0,Total,Deaths,2021,Measles Total
Sing Buri,0,Total,Deaths,2021,Measles Total
ZONE:05,0,Total,Deaths,2021,Measles Total
Kanchanaburi,0,Total,Deaths,2021,Measles Total
Nakhon Pathom,0,Total,Deaths,2021,Measles Total
Phetchaburi,0,Total,Deaths,2021,Measles Total
Prachuap Khiri Khan,0,Total,Deaths,2021,Measles Total
Ratchaburi,0,Total,Deaths,2021,Measles Total
Samut Sakhon,0,Total,Deaths,2021,Measles Total
Samut Songkhram,0,Total,Deaths,2021,Measles Total
Suphan Buri,0,Total,Deaths,2021,Measles Total
ZONE:06,0,Total,Deaths,2021,Measles Total
Chachoengsao,0,Total,Deaths,2021,Measles Total
Chanthaburi,0,Total,Deaths,2021,Measles Total
Chon Buri,0,Total,Deaths,2021,Measles Total
Prachin Buri,0,Total,Deaths,2021,Measles Total
Rayong,0,Total,Deaths,2021,Measles Total
Sa Kaeo,0,Total,Deaths,2021,Measles Total
Samut Prakan,0,Total,Deaths,2021,Measles Total
Trat,0,Total,Deaths,2021,Measles Total
ZONE:07,0,Total,Deaths,2021,Measles Total
Kalasin,0,Total,Deaths,2021,Measles Total
Khon Kaen,0,Total,Deaths,2021,Measles Total
Maha Sarakham,0,Total,Deaths,2021,Measles Total
Roi Et,0,Total,Deaths,2021,Measles Total
ZONE:08,0,Total,Deaths,2021,Measles Total
Bungkan,0,Total,Deaths,2021,Measles Total
Loei,0,Total,Deaths,2021,Measles Total
Nakhon Phanom,0,Total,Deaths,2021,Measles Total
Nong Bua Lam Phu,0,Total,Deaths,2021,Measles Total
Nong Khai,0,Total,Deaths,2021,Measles Total
Sakon Nakhon,0,Total,Deaths,2021,Measles Total
Udon Thani,0,Total,Deaths,2021,Measles Total
ZONE:09,0,Total,Deaths,2021,Measles Total
Buri Ram,0,Total,Deaths,2021,Measles Total
Chaiyaphum,0,Total,Deaths,2021,Measles Total
Nakhon Ratchasima,0,Total,Deaths,2021,Measles Total
Surin,0,Total,Deaths,2021,Measles Total
ZONE:10,0,Total,Deaths,2021,Measles Total
Amnat Charoen,0,Total,Deaths,2021,Measles Total
Mukdahan,0,Total,Deaths,2021,Measles Total
Si Sa Ket,0,Total,Deaths,2021,Measles Total
Ubon Ratchathani,0,Total,Deaths,2021,Measles Total
Yasothon,0,Total,Deaths,2021,Measles Total
ZONE:11,0,Total,Deaths,2021,Measles Total
Chumphon,0,Total,Deaths,2021,Measles Total
Krabi,0,Total,Deaths,2021,Measles Total
Nakhon Si Thammarat,0,Total,Deaths,2021,Measles Total
Phangnga,0,Total,Deaths,2021,Measles Total
Phuket,0,Total,Deaths,2021,Measles Total
Ranong,0,Total,Deaths,2021,Measles Total
Surat Thani,0,Total,Deaths,2021,Measles Total
ZONE:12,0,Total,Deaths,2021,Measles Total
Narathiwat,0,Total,Deaths,2021,Measles Total
Pattani,0,Total,Deaths,2021,Measles Total
Phatthalung,0,Total,Deaths,2021,Measles Total
Satun,0,Total,Deaths,2021,Measles Total
Songkhla,0,Total,Deaths,2021,Measles Total
Trang,0,Total,Deaths,2021,Measles Total
Yala,0,Total,Deaths,2021,Measles Total
ZONE:13,0,Total,Deaths,2021,Measles Total
Bangkok,0,Total,Deaths,2021,Measles Total
Total,35,Jan,Cases,2021,Measles Total
ZONE:01,1,Jan,Cases,2021,Measles Total
Chiang Mai,0,Jan,Cases,2021,Measles Total
Chiang Rai,0,Jan,Cases,2021,Measles Total
Lampang,1,Jan,Cases,2021,Measles Total
Lamphun,0,Jan,Cases,2021,Measles Total
Mae Hong Son,0,Jan,Cases,2021,Measles Total
Nan,0,Jan,Cases,2021,Measles Total
Phayao,0,Jan,Cases,2021,Measles Total
Phrae,0,Jan,Cases,2021,Measles Total
ZONE:02,3,Jan,Cases,2021,Measles Total
Phetchabun,0,Jan,Cases,2021,Measles Total
Phitsanulok,3,Jan,Cases,2021,Measles Total
Sukhothai,0,Jan,Cases,2021,Measles Total
Tak,0,Jan,Cases,2021,Measles Total
Uttaradit,0,Jan,Cases,2021,Measles Total
ZONE:03,0,Jan,Cases,2021,Measles Total
Chai Nat,0,Jan,Cases,2021,Measles Total
Kamphaeng Phet,0,Jan,Cases,2021,Measles Total
Nakhon Sawan,0,Jan,Cases,2021,Measles Total
Phichit,0,Jan,Cases,2021,Measles Total
Uthai Thani,0,Jan,Cases,2021,Measles Total
ZONE:04,0,Jan,Cases,2021,Measles Total
Ang Thong,0,Jan,Cases,2021,Measles Total
Lop Buri,0,Jan,Cases,2021,Measles Total
Nakhon Nayok,0,Jan,Cases,2021,Measles Total
Nonthaburi,0,Jan,Cases,2021,Measles Total
P.Nakhon S.Ayutthaya,0,Jan,Cases,2021,Measles Total
Pathum Thani,0,Jan,Cases,2021,Measles Total
Saraburi,0,Jan,Cases,2021,Measles Total
Sing Buri,0,Jan,Cases,2021,Measles Total
ZONE:05,2,Jan,Cases,2021,Measles Total
Kanchanaburi,1,Jan,Cases,2021,Measles Total
Nakhon Pathom,0,Jan,Cases,2021,Measles Total
Phetchaburi,0,Jan,Cases,2021,Measles Total
Prachuap Khiri Khan,0,Jan,Cases,2021,Measles Total
Ratchaburi,0,Jan,Cases,2021,Measles Total
Samut Sakhon,1,Jan,Cases,2021,Measles Total
Samut Songkhram,0,Jan,Cases,2021,Measles Total
Suphan Buri,0,Jan,Cases,2021,Measles Total
ZONE:06,0,Jan,Cases,2021,Measles Total
Chachoengsao,0,Jan,Cases,2021,Measles Total
Chanthaburi,0,Jan,Cases,2021,Measles Total
Chon Buri,0,Jan,Cases,2021,Measles Total
Prachin Buri,0,Jan,Cases,2021,Measles Total
Rayong,0,Jan,Cases,2021,Measles Total
Sa Kaeo,0,Jan,Cases,2021,Measles Total
Samut Prakan,0,Jan,Cases,2021,Measles Total
Trat,0,Jan,Cases,2021,Measles Total
ZONE:07,2,Jan,Cases,2021,Measles Total
Kalasin,1,Jan,Cases,2021,Measles Total
Khon Kaen,1,Jan,Cases,2021,Measles Total
Maha Sarakham,0,Jan,Cases,2021,Measles Total
Roi Et,0,Jan,Cases,2021,Measles Total
ZONE:08,1,Jan,Cases,2021,Measles Total
Bungkan,0,Jan,Cases,2021,Measles Total
Loei,0,Jan,Cases,2021,Measles Total
Nakhon Phanom,0,Jan,Cases,2021,Measles Total
Nong Bua Lam Phu,0,Jan,Cases,2021,Measles Total
Nong Khai,1,Jan,Cases,2021,Measles Total
Sakon Nakhon,0,Jan,Cases,2021,Measles Total
Udon Thani,0,Jan,Cases,2021,Measles Total
ZONE:09,1,Jan,Cases,2021,Measles Total
Buri Ram,0,Jan,Cases,2021,Measles Total
Chaiyaphum,1,Jan,Cases,2021,Measles Total
Nakhon Ratchasima,0,Jan,Cases,2021,Measles Total
Surin,0,Jan,Cases,2021,Measles Total
ZONE:10,4,Jan,Cases,2021,Measles Total
Amnat Charoen,0,Jan,Cases,2021,Measles Total
Mukdahan,0,Jan,Cases,2021,Measles Total
Si Sa Ket,1,Jan,Cases,2021,Measles Total
Ubon Ratchathani,3,Jan,Cases,2021,Measles Total
Yasothon,0,Jan,Cases,2021,Measles Total
ZONE:11,11,Jan,Cases,2021,Measles Total
Chumphon,0,Jan,Cases,2021,Measles Total
Krabi,1,Jan,Cases,2021,Measles Total
Nakhon Si Thammarat,1,Jan,Cases,2021,Measles Total
Phangnga,0,Jan,Cases,2021,Measles Total
Phuket,6,Jan,Cases,2021,Measles Total
Ranong,0,Jan,Cases,2021,Measles Total
Surat Thani,3,Jan,Cases,2021,Measles Total
ZONE:12,6,Jan,Cases,2021,Measles Total
Narathiwat,1,Jan,Cases,2021,Measles Total
Pattani,3,Jan,Cases,2021,Measles Total
Phatthalung,0,Jan,Cases,2021,Measles Total
Satun,0,Jan,Cases,2021,Measles Total
Songkhla,1,Jan,Cases,2021,Measles Total
Trang,0,Jan,Cases,2021,Measles Total
Yala,1,Jan,Cases,2021,Measles Total
ZONE:13,4,Jan,Cases,2021,Measles Total
Bangkok,4,Jan,Cases,2021,Measles Total
Total,0,Jan,Deaths,2021,Measles Total
ZONE:01,0,Jan,Deaths,2021,Measles Total
Chiang Mai,0,Jan,Deaths,2021,Measles Total
Chiang Rai,0,Jan,Deaths,2021,Measles Total
Lampang,0,Jan,Deaths,2021,Measles Total
Lamphun,0,Jan,Deaths,2021,Measles Total
Mae Hong Son,0,Jan,Deaths,2021,Measles Total
Nan,0,Jan,Deaths,2021,Measles Total
Phayao,0,Jan,Deaths,2021,Measles Total
Phrae,0,Jan,Deaths,2021,Measles Total
ZONE:02,0,Jan,Deaths,2021,Measles Total
Phetchabun,0,Jan,Deaths,2021,Measles Total
Phitsanulok,0,Jan,Deaths,2021,Measles Total
Sukhothai,0,Jan,Deaths,2021,Measles Total
Tak,0,Jan,Deaths,2021,Measles Total
Uttaradit,0,Jan,Deaths,2021,Measles Total
ZONE:03,0,Jan,Deaths,2021,Measles Total
Chai Nat,0,Jan,Deaths,2021,Measles Total
Kamphaeng Phet,0,Jan,Deaths,2021,Measles Total
Nakhon Sawan,0,Jan,Deaths,2021,Measles Total
Phichit,0,Jan,Deaths,2021,Measles Total
Uthai Thani,0,Jan,Deaths,2021,Measles Total
ZONE:04,0,Jan,Deaths,2021,Measles Total
Ang Thong,0,Jan,Deaths,2021,Measles Total
Lop Buri,0,Jan,Deaths,2021,Measles Total
Nakhon Nayok,0,Jan,Deaths,2021,Measles Total
Nonthaburi,0,Jan,Deaths,2021,Measles Total
P.Nakhon S.Ayutthaya,0,Jan,Deaths,2021,Measles Total
Pathum Thani,0,Jan,Deaths,2021,Measles Total
Saraburi,0,Jan,Deaths,2021,Measles Total
Sing Buri,0,Jan,Deaths,2021,Measles Total
ZONE:05,0,Jan,Deaths,2021,Measles Total
Kanchanaburi,0,Jan,Deaths,2021,Measles Total
Nakhon Pathom,0,Jan,Deaths,2021,Measles Total
Phetchaburi,0,Jan,Deaths,2021,Measles Total
Prachuap Khiri Khan,0,Jan,Deaths,2021,Measles Total
Ratchaburi,0,Jan,Deaths,2021,Measles Total
Samut Sakhon,0,Jan,Deaths,2021,Measles Total
Samut Songkhram,0,Jan,Deaths,2021,Measles Total
Suphan Buri,0,Jan,Deaths,2021,Measles Total
ZONE:06,0,Jan,Deaths,2021,Measles Total
Chachoengsao,0,Jan,Deaths,2021,Measles Total
Chanthaburi,0,Jan,Deaths,2021,Measles Total
Chon Buri,0,Jan,Deaths,2021,Measles Total
Prachin Buri,0,Jan,Deaths,2021,Measles Total
Rayong,0,Jan,Deaths,2021,Measles Total
Sa Kaeo,0,Jan,Deaths,2021,Measles Total
Samut Prakan,0,Jan,Deaths,2021,Measles Total
Trat,0,Jan,Deaths,2021,Measles Total
ZONE:07,0,Jan,Deaths,2021,Measles Total
Kalasin,0,Jan,Deaths,2021,Measles Total
Khon Kaen,0,Jan,Deaths,2021,Measles Total
Maha Sarakham,0,Jan,Deaths,2021,Measles Total
Roi Et,0,Jan,Deaths,2021,Measles Total
ZONE:08,0,Jan,Deaths,2021,Measles Total
Bungkan,0,Jan,Deaths,2021,Measles Total
Loei,0,Jan,Deaths,2021,Measles Total
Nakhon Phanom,0,Jan,Deaths,2021,Measles Total
Nong Bua Lam Phu,0,Jan,Deaths,2021,Measles Total
Nong Khai,0,Jan,Deaths,2021,Measles Total
Sakon Nakhon,0,Jan,Deaths,2021,Measles Total
Udon Thani,0,Jan,Deaths,2021,Measles Total
ZONE:09,0,Jan,Deaths,2021,Measles Total
Buri Ram,0,Jan,Deaths,2021,Measles Total
Chaiyaphum,0,Jan,Deaths,2021,Measles Total
Nakhon Ratchasima,0,Jan,Deaths,2021,Measles Total
Surin,0,Jan,Deaths,2021,Measles Total
ZONE:10,0,Jan,Deaths,2021,Measles Total
Amnat Charoen,0,Jan,Deaths,2021,Measles Total
Mukdahan,0,Jan,Deaths,2021,Measles Total
Si Sa Ket,0,Jan,Deaths,2021,Measles Total
Ubon Ratchathani,0,Jan,Deaths,2021,Measles Total
Yasothon,0,Jan,Deaths,2021,Measles Total
ZONE:11,0,Jan,Deaths,2021,Measles Total
Chumphon,0,Jan,Deaths,2021,Measles Total
Krabi,0,Jan,Deaths,2021,Measles Total
Nakhon Si Thammarat,0,Jan,Deaths,2021,Measles Total
Phangnga,0,Jan,Deaths,2021,Measles Total
Phuket,0,Jan,Deaths,2021,Measles Total
Ranong,0,Jan,Deaths,2021,Measles Total
Surat Thani,0,Jan,Deaths,2021,Measles Total
ZONE:12,0,Jan,Deaths,2021,Measles Total
Narathiwat,0,Jan,Deaths,2021,Measles Total
Pattani,0,Jan,Deaths,2021,Measles Total
Phatthalung,0,Jan,Deaths,2021,Measles Total
Satun,0,Jan,Deaths,2021,Measles Total
Songkhla,0,Jan,Deaths,2021,Measles Total
Trang,0,Jan,Deaths,2021,Measles Total
Yala,0,Jan,Deaths,2021,Measles Total
ZONE:13,0,Jan,Deaths,2021,Measles Total
Bangkok,0,Jan,Deaths,2021,Measles Total
Total,29,Feb,Cases,2021,Measles Total
ZONE:01,4,Feb,Cases,2021,Measles Total
Chiang Mai,3,Feb,Cases,2021,Measles Total
Chiang Rai,0,Feb,Cases,2021,Measles Total
Lampang,0,Feb,Cases,2021,Measles Total
Lamphun,0,Feb,Cases,2021,Measles Total
Mae Hong Son,0,Feb,Cases,2021,Measles Total
Nan,0,Feb,Cases,2021,Measles Total
Phayao,1,Feb,Cases,2021,Measles Total
Phrae,0,Feb,Cases,2021,Measles Total
ZONE:02,3,Feb,Cases,2021,Measles Total
Phetchabun,0,Feb,Cases,2021,Measles Total
Phitsanulok,0,Feb,Cases,2021,Measles Total
Sukhothai,2,Feb,Cases,2021,Measles Total
Tak,1,Feb,Cases,2021,Measles Total
Uttaradit,0,Feb,Cases,2021,Measles Total
ZONE:03,0,Feb,Cases,2021,Measles Total
Chai Nat,0,Feb,Cases,2021,Measles Total
Kamphaeng Phet,0,Feb,Cases,2021,Measles Total
Nakhon Sawan,0,Feb,Cases,2021,Measles Total
Phichit,0,Feb,Cases,2021,Measles Total
Uthai Thani,0,Feb,Cases,2021,Measles Total
ZONE:04,3,Feb,Cases,2021,Measles Total
Ang Thong,0,Feb,Cases,2021,Measles Total
Lop Buri,0,Feb,Cases,2021,Measles Total
Nakhon Nayok,0,Feb,Cases,2021,Measles Total
Nonthaburi,0,Feb,Cases,2021,Measles Total
P.Nakhon S.Ayutthaya,1,Feb,Cases,2021,Measles Total
Pathum Thani,1,Feb,Cases,2021,Measles Total
Saraburi,1,Feb,Cases,2021,Measles Total
Sing Buri,0,Feb,Cases,2021,Measles Total
ZONE:05,2,Feb,Cases,2021,Measles Total
Kanchanaburi,1,Feb,Cases,2021,Measles Total
Nakhon Pathom,0,Feb,Cases,2021,Measles Total
Phetchaburi,0,Feb,Cases,2021,Measles Total
Prachuap Khiri Khan,0,Feb,Cases,2021,Measles Total
Ratchaburi,1,Feb,Cases,2021,Measles Total
Samut Sakhon,0,Feb,Cases,2021,Measles Total
Samut Songkhram,0,Feb,Cases,2021,Measles Total
Suphan Buri,0,Feb,Cases,2021,Measles Total
ZONE:06,2,Feb,Cases,2021,Measles Total
Chachoengsao,0,Feb,Cases,2021,Measles Total
Chanthaburi,0,Feb,Cases,2021,Measles Total
Chon Buri,1,Feb,Cases,2021,Measles Total
Prachin Buri,0,Feb,Cases,2021,Measles Total
Rayong,0,Feb,Cases,2021,Measles Total
Sa Kaeo,0,Feb,Cases,2021,Measles Total
Samut Prakan,1,Feb,Cases,2021,Measles Total
Trat,0,Feb,Cases,2021,Measles Total
ZONE:07,0,Feb,Cases,2021,Measles Total
Kalasin,0,Feb,Cases,2021,Measles Total
Khon Kaen,0,Feb,Cases,2021,Measles Total
Maha Sarakham,0,Feb,Cases,2021,Measles Total
Roi Et,0,Feb,Cases,2021,Measles Total
ZONE:08,0,Feb,Cases,2021,Measles Total
Bungkan,0,Feb,Cases,2021,Measles Total
Loei,0,Feb,Cases,2021,Measles Total
Nakhon Phanom,0,Feb,Cases,2021,Measles Total
Nong Bua Lam Phu,0,Feb,Cases,2021,Measles Total
Nong Khai,0,Feb,Cases,2021,Measles Total
Sakon Nakhon,0,Feb,Cases,2021,Measles Total
Udon Thani,0,Feb,Cases,2021,Measles Total
ZONE:09,2,Feb,Cases,2021,Measles Total
Buri Ram,1,Feb,Cases,2021,Measles Total
Chaiyaphum,1,Feb,Cases,2021,Measles Total
Nakhon Ratchasima,0,Feb,Cases,2021,Measles Total
Surin,0,Feb,Cases,2021,Measles Total
ZONE:10,1,Feb,Cases,2021,Measles Total
Amnat Charoen,0,Feb,Cases,2021,Measles Total
Mukdahan,0,Feb,Cases,2021,Measles Total
Si Sa Ket,0,Feb,Cases,2021,Measles Total
Ubon Ratchathani,1,Feb,Cases,2021,Measles Total
Yasothon,0,Feb,Cases,2021,Measles Total
ZONE:11,5,Feb,Cases,2021,Measles Total
Chumphon,0,Feb,Cases,2021,Measles Total
Krabi,0,Feb,Cases,2021,Measles Total
Nakhon Si Thammarat,0,Feb,Cases,2021,Measles Total
Phangnga,0,Feb,Cases,2021,Measles Total
Phuket,4,Feb,Cases,2021,Measles Total
Ranong,0,Feb,Cases,2021,Measles Total
Surat Thani,1,Feb,Cases,2021,Measles Total
ZONE:12,6,Feb,Cases,2021,Measles Total
Narathiwat,1,Feb,Cases,2021,Measles Total
Pattani,1,Feb,Cases,2021,Measles Total
Phatthalung,1,Feb,Cases,2021,Measles Total
Satun,1,Feb,Cases,2021,Measles Total
Songkhla,1,Feb,Cases,2021,Measles Total
Trang,0,Feb,Cases,2021,Measles Total
Yala,1,Feb,Cases,2021,Measles Total
ZONE:13,1,Feb,Cases,2021,Measles Total
Bangkok,1,Feb,Cases,2021,Measles Total
Total,0,Feb,Deaths,2021,Measles Total
ZONE:01,0,Feb,Deaths,2021,Measles Total
Chiang Mai,0,Feb,Deaths,2021,Measles Total
Chiang Rai,0,Feb,Deaths,2021,Measles Total
Lampang,0,Feb,Deaths,2021,Measles Total
Lamphun,0,Feb,Deaths,2021,Measles Total
Mae Hong Son,0,Feb,Deaths,2021,Measles Total
Nan,0,Feb,Deaths,2021,Measles Total
Phayao,0,Feb,Deaths,2021,Measles Total
Phrae,0,Feb,Deaths,2021,Measles Total
ZONE:02,0,Feb,Deaths,2021,Measles Total
Phetchabun,0,Feb,Deaths,2021,Measles Total
Phitsanulok,0,Feb,Deaths,2021,Measles Total
Sukhothai,0,Feb,Deaths,2021,Measles Total
Tak,0,Feb,Deaths,2021,Measles Total
Uttaradit,0,Feb,Deaths,2021,Measles Total
ZONE:03,0,Feb,Deaths,2021,Measles Total
Chai Nat,0,Feb,Deaths,2021,Measles Total
Kamphaeng Phet,0,Feb,Deaths,2021,Measles Total
Nakhon Sawan,0,Feb,Deaths,2021,Measles Total
Phichit,0,Feb,Deaths,2021,Measles Total
Uthai Thani,0,Feb,Deaths,2021,Measles Total
ZONE:04,0,Feb,Deaths,2021,Measles Total
Ang Thong,0,Feb,Deaths,2021,Measles Total
Lop Buri,0,Feb,Deaths,2021,Measles Total
Nakhon Nayok,0,Feb,Deaths,2021,Measles Total
Nonthaburi,0,Feb,Deaths,2021,Measles Total
P.Nakhon S.Ayutthaya,0,Feb,Deaths,2021,Measles Total
Pathum Thani,0,Feb,Deaths,2021,Measles Total
Saraburi,0,Feb,Deaths,2021,Measles Total
Sing Buri,0,Feb,Deaths,2021,Measles Total
ZONE:05,0,Feb,Deaths,2021,Measles Total
Kanchanaburi,0,Feb,Deaths,2021,Measles Total
Nakhon Pathom,0,Feb,Deaths,2021,Measles Total
Phetchaburi,0,Feb,Deaths,2021,Measles Total
Prachuap Khiri Khan,0,Feb,Deaths,2021,Measles Total
Ratchaburi,0,Feb,Deaths,2021,Measles Total
Samut Sakhon,0,Feb,Deaths,2021,Measles Total
Samut Songkhram,0,Feb,Deaths,2021,Measles Total
Suphan Buri,0,Feb,Deaths,2021,Measles Total
ZONE:06,0,Feb,Deaths,2021,Measles Total
Chachoengsao,0,Feb,Deaths,2021,Measles Total
Chanthaburi,0,Feb,Deaths,2021,Measles Total
Chon Buri,0,Feb,Deaths,2021,Measles Total
Prachin Buri,0,Feb,Deaths,2021,Measles Total
Rayong,0,Feb,Deaths,2021,Measles Total
Sa Kaeo,0,Feb,Deaths,2021,Measles Total
Samut Prakan,0,Feb,Deaths,2021,Measles Total
Trat,0,Feb,Deaths,2021,Measles Total
ZONE:07,0,Feb,Deaths,2021,Measles Total
Kalasin,0,Feb,Deaths,2021,Measles Total
Khon Kaen,0,Feb,Deaths,2021,Measles Total
Maha Sarakham,0,Feb,Deaths,2021,Measles Total
Roi Et,0,Feb,Deaths,2021,Measles Total
ZONE:08,0,Feb,Deaths,2021,Measles Total
Bungkan,0,Feb,Deaths,2021,Measles Total
Loei,0,Feb,Deaths,2021,Measles Total
Nakhon Phanom,0,Feb,Deaths,2021,Measles Total
Nong Bua Lam Phu,0,Feb,Deaths,2021,Measles Total
Nong Khai,0,Feb,Deaths,2021,Measles Total
Sakon Nakhon,0,Feb,Deaths,2021,Measles Total
Udon Thani,0,Feb,Deaths,2021,Measles Total
ZONE:09,0,Feb,Deaths,2021,Measles Total
Buri Ram,0,Feb,Deaths,2021,Measles Total
Chaiyaphum,0,Feb,Deaths,2021,Measles Total
Nakhon Ratchasima,0,Feb,Deaths,2021,Measles Total
Surin,0,Feb,Deaths,2021,Measles Total
ZONE:10,0,Feb,Deaths,2021,Measles Total
Amnat Charoen,0,Feb,Deaths,2021,Measles Total
Mukdahan,0,Feb,Deaths,2021,Measles Total
Si Sa Ket,0,Feb,Deaths,2021,Measles Total
