Areas,Cases,Incidence,Deaths,Mortality,Population,Year,Disease
Samut Prakan,50,4.26,0,0.0,1174643,2010,Measles Total
Zone:4,137,4.06,0,0.0,3374810,2010,Measles Total
Kanchanaburi,24,2.87,0,0.0,836600,2010,Measles Total
Nakhon Pathom,43,5.02,0,0.0,855837,2010,Measles Total
Ratchaburi,36,4.3,0,0.0,837153,2010,Measles Total
Suphan Buri,34,4.02,0,0.0,845220,2010,Measles Total
Zone:5,78,4.72,0,0.0,1651335,2010,Measles Total
Phetchaburi,39,8.43,0,0.0,462636,2010,Measles Total
Prachuap Khiri Khan,11,2.17,0,0.0,506599,2010,Measles Total
Samut Sakhon,25,5.12,0,0.0,488247,2010,Measles Total
Samut Songkhram,3,1.55,0,0.0,193853,2010,Measles Total
Zone:9,233,8.77,0,0.0,2655588,2010,Measles Total
Chanthaburi,30,5.85,0,0.0,512932,2010,Measles Total
Chon Buri,140,10.74,0,0.0,1302942,2010,Measles Total
Rayong,47,7.59,0,0.0,619249,2010,Measles Total
Trat,16,7.26,0,0.0,220465,2010,Measles Total
South Region,481,5.43,0,0.0,8853473,2010,Measles Total
Zone:6,86,2.45,0,0.0,3514344,2010,Measles Total
Chumphon,9,1.84,0,0.0,488855,2010,Measles Total
Nakhon Si Thammarat,37,2.43,0,0.0,1519531,2010,Measles Total
Phatthalung,13,2.56,0,0.0,508656,2010,Measles Total
Surat Thani,27,2.71,0,0.0,997302,2010,Measles Total
Zone:7,80,4.38,0,0.0,1825591,2010,Measles Total
Krabi,22,5.12,0,0.0,429631,2010,Measles Total
Phangnga,11,4.36,0,0.0,252385,2010,Measles Total
Phuket,14,4.11,0,0.0,340490,2010,Measles Total
Ranong,3,1.64,0,0.0,182417,2010,Measles Total
Trang,30,4.83,0,0.0,620668,2010,Measles Total
Zone:8,315,8.97,0,0.0,3513538,2010,Measles Total
Narathiwat,49,6.69,0,0.0,732617,2010,Measles Total
Pattani,102,15.66,0,0.0,651442,2010,Measles Total
Satun,14,4.74,0,0.0,295133,2010,Measles Total
Songkhla,93,6.89,0,0.0,1350489,2010,Measles Total
Yala,57,11.78,0,0.0,483857,2010,Measles Total
North-Eastern Region,647,3.0,0,0.0,21534582,2010,Measles Total
Zone:10,69,1.93,0,0.0,3576272,2010,Measles Total
Loei,9,1.45,0,0.0,622424,2010,Measles Total
Nong Bua Lam Phu,6,1.2,0,0.0,501891,2010,Measles Total
Nong Khai,10,1.1,0,0.0,910094,2010,Measles Total
Udon Thani,44,2.85,0,0.0,1541863,2010,Measles Total
Zone:11,43,1.99,0,0.0,2161531,2010,Measles Total
Mukdahan,12,3.54,0,0.0,338812,2010,Measles Total
Nakhon Phanom,19,2.71,0,0.0,702041,2010,Measles Total
Sakon Nakhon,12,1.07,0,0.0,1120678,2010,Measles Total
Zone:12,74,1.48,0,0.0,4995226,2010,Measles Total
Kalasin,13,1.32,0,0.0,981369,2010,Measles Total
Khon Kaen,40,2.27,0,0.0,1764922,2010,Measles Total
Maha Sarakham,16,1.7,0,0.0,940001,2010,Measles Total
Roi Et,5,0.38,0,0.0,1308934,2010,Measles Total
Zone:13,149,3.57,0,0.0,4168498,2010,Measles Total
Amnat Charoen,13,3.5,0,0.0,371471,2010,Measles Total
Si Sa Ket,26,1.79,0,0.0,1449409,2010,Measles Total
Ubon Ratchathani,99,5.47,0,0.0,1808422,2010,Measles Total
Yasothon,11,2.04,0,0.0,539196,2010,Measles Total
Zone:14,312,4.7,0,0.0,6633055,2010,Measles Total
Buri Ram,91,5.87,0,0.0,1550275,2010,Measles Total
Chaiyaphum,24,2.13,0,0.0,1126295,2010,Measles Total
Nakhon Ratchasima,131,5.08,0,0.0,2576691,2010,Measles Total
Surin,66,4.78,0,0.0,1379794,2010,Measles Total
North Region,571,4.85,0,0.0,11779330,2010,Measles Total
Zone:15,175,5.74,0,0.0,3046660,2010,Measles Total
Chiang Mai,135,8.25,0,0.0,1636514,2010,Measles Total
Lampang,21,2.75,0,0.0,763224,2010,Measles Total
Lamphun,6,1.48,0,0.0,404627,2010,Measles Total
Mae Hong Son,13,5.37,0,0.0,242295,2010,Measles Total
Zone:16,88,3.36,0,0.0,2620701,2010,Measles Total
Chiang Rai,39,3.26,0,0.0,1196576,2010,Measles Total
Nan,7,1.47,0,0.0,475989,2010,Measles Total
Phayao,6,1.23,0,0.0,486713,2010,Measles Total
Phrae,36,7.8,0,0.0,461423,2010,Measles Total
Zone:17,205,5.98,0,0.0,3430959,2010,Measles Total
Phetchabun,20,2.01,0,0.0,995578,2010,Measles Total
Phitsanulok,22,2.6,0,0.0,847627,2010,Measles Total
Sukhothai,9,1.49,0,0.0,602296,2010,Measles Total
Tak,128,24.49,0,0.0,522673,2010,Measles Total
Uttaradit,26,5.62,0,0.0,462785,2010,Measles Total
Zone:18,103,3.84,0,0.0,2681010,2010,Measles Total
Kamphaeng Phet,26,3.58,0,0.0,726970,2010,Measles Total
Nakhon Sawan,59,5.5,0,0.0,1073182,2010,Measles Total
Phichit,10,1.81,0,0.0,552942,2010,Measles Total
Uthai Thani,8,2.44,0,0.0,327916,2010,Measles Total
Total,7465,11.81,1,0.0,63214022,2008,Measles Total
Central Region,3031,14.28,0,0.0,21226352,2008,Measles Total
Bangkok,715,12.51,0,0.0,5713566,2008,Measles Total
Zone:1,497,14.9,0,0.0,3335057,2008,Measles Total
Nonthaburi,74,7.13,0,0.0,1038392,2008,Measles Total
P.Nakhon S.Ayutthaya,163,21.31,0,0.0,764919,2008,Measles Total
Pathum Thani,180,19.71,0,0.0,913047,2008,Measles Total
Saraburi,80,12.93,0,0.0,618699,2008,Measles Total
Zone:2,137,8.62,0,0.0,1588582,2008,Measles Total
Ang Thong,17,5.97,0,0.0,284619,2008,Measles Total
Chai Nat,8,2.38,0,0.0,336550,2008,Measles Total
Lop Buri,100,13.3,0,0.0,751811,2008,Measles Total
Sing Buri,12,5.57,0,0.0,215602,2008,Measles Total
Zone:3,541,17.76,0,0.0,3046070,2008,Measles Total
Chachoengsao,201,30.37,0,0.0,661898,2008,Measles Total
Nakhon Nayok,12,4.81,0,0.0,249625,2008,Measles Total
Prachin Buri,90,19.69,0,0.0,457184,2008,Measles Total
Sa Kaeo,63,11.66,0,0.0,540281,2008,Measles Total
Samut Prakan,175,15.39,0,0.0,1137082,2008,Measles Total
Zone:4,405,12.08,0,0.0,3352570,2008,Measles Total
Kanchanaburi,96,11.45,0,0.0,838094,2008,Measles Total
Nakhon Pathom,83,9.91,0,0.0,837285,2008,Measles Total
Ratchaburi,163,19.55,0,0.0,833650,2008,Measles Total
Suphan Buri,63,7.47,0,0.0,843541,2008,Measles Total
Zone:5,147,9.06,0,0.0,1623176,2008,Measles Total
Phetchaburi,30,6.56,0,0.0,457518,2008,Measles Total
Prachuap Khiri Khan,17,3.42,0,0.0,497483,2008,Measles Total
Samut Sakhon,93,19.62,0,0.0,474041,2008,Measles Total
Samut Songkhram,7,3.61,0,0.0,194134,2008,Measles Total
Zone:9,589,22.94,0,0.0,2567331,2008,Measles Total
Chanthaburi,80,15.81,0,0.0,506012,2008,Measles Total
Chon Buri,346,27.7,0,0.0,1249067,2008,Measles Total
Rayong,129,21.82,0,0.0,591067,2008,Measles Total
Trat,34,15.37,0,0.0,221185,2008,Measles Total
South Region,1887,21.69,0,0.0,8698196,2008,Measles Total
Zone:6,226,6.51,0,0.0,3473895,2008,Measles Total
Chumphon,41,8.49,0,0.0,483011,2008,Measles Total
Nakhon Si Thammarat,64,4.24,0,0.0,1510081,2008,Measles Total
Phatthalung,35,6.95,0,0.0,503847,2008,Measles Total
Surat Thani,86,8.8,0,0.0,976956,2008,Measles Total
Zone:7,139,7.81,0,0.0,1778692,2008,Measles Total
Krabi,23,5.55,0,0.0,414670,2008,Measles Total
Phangnga,18,7.25,0,0.0,248411,2008,Measles Total
Phuket,59,18.37,0,0.0,321252,2008,Measles Total
Ranong,19,10.45,0,0.0,181758,2008,Measles Total
Trang,20,3.26,0,0.0,612601,2008,Measles Total
Zone:8,1522,44.17,0,0.0,3445609,2008,Measles Total
Narathiwat,736,102.83,0,0.0,715724,2008,Measles Total
Pattani,343,53.59,0,0.0,639988,2008,Measles Total
Satun,40,13.96,0,0.0,286446,2008,Measles Total
Songkhla,179,13.46,0,0.0,1330342,2008,Measles Total
Yala,224,47.35,0,0.0,473109,2008,Measles Total
North-Eastern Region,947,4.42,0,0.0,21414180,2008,Measles Total
Zone:10,52,1.46,0,0.0,3553449,2008,Measles Total
Loei,9,1.46,0,0.0,616981,2008,Measles Total
Nong Bua Lam Phu,5,1.0,0,0.0,498562,2008,Measles Total
Nong Khai,14,1.55,0,0.0,904748,2008,Measles Total
Udon Thani,24,1.57,0,0.0,1533158,2008,Measles Total
Zone:11,37,1.72,0,0.0,2149587,2008,Measles Total
Mukdahan,8,2.38,0,0.0,336802,2008,Measles Total
Nakhon Phanom,6,0.86,0,0.0,698235,2008,Measles Total
Sakon Nakhon,23,2.06,0,0.0,1114550,2008,Measles Total
Zone:12,175,3.52,0,0.0,4976635,2008,Measles Total
Kalasin,59,6.03,0,0.0,978046,2008,Measles Total
Khon Kaen,79,4.5,0,0.0,1754258,2008,Measles Total
Maha Sarakham,30,3.2,0,0.0,936430,2008,Measles Total
Roi Et,7,0.54,0,0.0,1307901,2008,Measles Total
Zone:13,167,4.03,0,0.0,4141403,2008,Measles Total
Amnat Charoen,13,3.52,0,0.0,369196,2008,Measles Total
Si Sa Ket,63,4.37,0,0.0,1442212,2008,Measles Total
Ubon Ratchathani,59,3.3,0,0.0,1790581,2008,Measles Total
Yasothon,32,5.93,0,0.0,539414,2008,Measles Total
Zone:14,516,7.83,0,0.0,6593106,2008,Measles Total
Buri Ram,90,5.85,0,0.0,1538861,2008,Measles Total
Chaiyaphum,55,4.91,0,0.0,1121123,2008,Measles Total
Nakhon Ratchasima,318,12.43,0,0.0,2559006,2008,Measles Total
Surin,53,3.86,0,0.0,1374116,2008,Measles Total
North Region,1600,13.47,1,0.01,11875294,2008,Measles Total
Zone:15,790,25.52,1,0.03,3095362,2008,Measles Total
Chiang Mai,697,41.8,1,0.06,1667358,2008,Measles Total
Lampang,13,1.69,0,0.0,769115,2008,Measles Total
Lamphun,45,11.11,0,0.0,405141,2008,Measles Total
Mae Hong Son,35,13.79,0,0.0,253748,2008,Measles Total
Zone:16,206,7.76,0,0.0,2654508,2008,Measles Total
Chiang Rai,54,4.4,0,0.0,1226165,2008,Measles Total
Nan,51,10.7,0,0.0,476683,2008,Measles Total
Phayao,26,5.34,0,0.0,486983,2008,Measles Total
Phrae,75,16.14,0,0.0,464677,2008,Measles Total
Zone:17,324,9.41,0,0.0,3443651,2008,Measles Total
Phetchabun,90,9.03,0,0.0,996882,2008,Measles Total
Phitsanulok,33,3.92,0,0.0,842840,2008,Measles Total
Sukhothai,24,3.97,0,0.0,604559,2008,Measles Total
Tak,108,20.2,0,0.0,534629,2008,Measles Total
Uttaradit,69,14.85,0,0.0,464741,2008,Measles Total
Zone:18,280,10.44,0,0.0,2681773,2008,Measles Total
Kamphaeng Phet,83,11.43,0,0.0,726104,2008,Measles Total
Nakhon Sawan,168,15.64,0,0.0,1073962,2008,Measles Total
Phichit,16,2.89,0,0.0,554426,2008,Measles Total
Uthai Thani,13,3.97,0,0.0,327281,2008,Measles Total
Total,3893,6.19,1,0.0,62933515,2007,Measles Total
North Region,634,5.34,0,0.0,11881352,2007,Measles Total
Zone:1,363,6.31,0,0.0,5750312,2007,Measles Total
Chiang Mai,117,7.04,0,0.0,1661349,2007,Measles Total
Chiang Rai,153,12.49,0,0.0,1225364,2007,Measles Total
Lampang,19,2.46,0,0.0,772202,2007,Measles Total
Lamphun,13,3.21,0,0.0,405361,2007,Measles Total
Mae Hong Son,12,4.71,0,0.0,254990,2007,Measles Total
Nan,19,3.98,0,0.0,477522,2007,Measles Total
Phayao,19,3.91,0,0.0,486399,2007,Measles Total
Phrae,11,2.35,0,0.0,467125,2007,Measles Total
Zone:2,183,5.31,0,0.0,3445764,2007,Measles Total
Phetchabun,41,4.1,0,0.0,999924,2007,Measles Total
Phitsanulok,22,2.61,0,0.0,843096,2007,Measles Total
Sukhothai,20,3.29,0,0.0,607061,2007,Measles Total
Tak,90,17.0,0,0.0,529303,2007,Measles Total
Uttaradit,10,2.14,0,0.0,466380,2007,Measles Total
Zone:3,88,3.28,0,0.0,2685276,2007,Measles Total
Kamphaeng Phet,29,3.99,0,0.0,727158,2007,Measles Total
Nakhon Sawan,39,3.63,0,0.0,1074849,2007,Measles Total
Phichit,11,1.98,0,0.0,556287,2007,Measles Total
Uthai Thani,9,2.75,0,0.0,326982,2007,Measles Total
Central Region,976,4.64,0,0.0,21043273,2007,Measles Total
Bangkok,159,2.79,0,0.0,5706103,2007,Measles Total
Zone:4,58,1.98,0,0.0,2932544,2007,Measles Total
Ang Thong,7,2.46,0,0.0,284175,2007,Measles Total
Nonthaburi,13,1.29,0,0.0,1011624,2007,Measles Total
P.Nakhon S.Ayutthaya,34,4.49,0,0.0,757654,2007,Measles Total
Pathum Thani,4,0.46,0,0.0,879091,2007,Measles Total
Zone:5,57,2.97,0,0.0,1918492,2007,Measles Total
Chai Nat,5,1.48,0,0.0,338077,2007,Measles Total
Lop Buri,21,2.8,0,0.0,751298,2007,Measles Total
Saraburi,28,4.57,0,0.0,612806,2007,Measles Total
Sing Buri,3,1.39,0,0.0,216311,2007,Measles Total
Zone:6,176,5.28,0,0.0,3334732,2007,Measles Total
Kanchanaburi,53,6.35,0,0.0,834865,2007,Measles Total
Nakhon Pathom,76,9.2,0,0.0,826438,2007,Measles Total
Ratchaburi,16,1.93,0,0.0,830184,2007,Measles Total
Suphan Buri,31,3.68,0,0.0,843245,2007,Measles Total
Zone:7,35,2.17,0,0.0,1611697,2007,Measles Total
Phetchaburi,6,1.31,0,0.0,456371,2007,Measles Total
Prachuap Khiri Khan,13,2.63,0,0.0,494502,2007,Measles Total
Samut Sakhon,13,2.79,0,0.0,466222,2007,Measles Total
Samut Songkhram,3,1.54,0,0.0,194602,2007,Measles Total
Zone:8,249,8.26,0,0.0,3016265,2007,Measles Total
Chachoengsao,54,8.22,0,0.0,656586,2007,Measles Total
Nakhon Nayok,8,3.21,0,0.0,249250,2007,Measles Total
Prachin Buri,95,20.91,0,0.0,454404,2007,Measles Total
Sa Kaeo,36,6.68,0,0.0,538741,2007,Measles Total
