Areas,Cases,Incidence,Deaths,Mortality,Population,Year,Disease
Zone:5,28,1.68,0,0.0,1665473,2011,Genital Herpes Simplex
Phetchaburi,14,3.01,0,0.0,465056,2011,Genital Herpes Simplex
Prachuap Khiri Khan,14,2.74,0,0.0,510852,2011,Genital Herpes Simplex
Samut Sakhon,0,0.0,0,0.0,495493,2011,Genital Herpes Simplex
Samut Songkhram,0,0.0,0,0.0,194072,2011,Genital Herpes Simplex
Zone:9,88,3.26,0,0.0,2696747,2011,Genital Herpes Simplex
Chanthaburi,18,3.49,0,0.0,515736,2011,Genital Herpes Simplex
Chon Buri,35,2.64,0,0.0,1327475,2011,Genital Herpes Simplex
Rayong,20,3.16,0,0.0,632069,2011,Genital Herpes Simplex
Trat,15,6.77,0,0.0,221467,2011,Genital Herpes Simplex
South Region,257,2.88,0,0.0,8932459,2011,Genital Herpes Simplex
Zone:6,111,3.14,0,0.0,3531913,2011,Genital Herpes Simplex
Chumphon,2,0.41,0,0.0,491073,2011,Genital Herpes Simplex
Nakhon Si Thammarat,75,4.92,0,0.0,1524317,2011,Genital Herpes Simplex
Phatthalung,4,0.78,0,0.0,510299,2011,Genital Herpes Simplex
Surat Thani,30,2.98,0,0.0,1006224,2011,Genital Herpes Simplex
Zone:7,72,3.9,0,0.0,1846999,2011,Genital Herpes Simplex
Krabi,23,5.28,0,0.0,435372,2011,Genital Herpes Simplex
Phangnga,0,0.0,0,0.0,254022,2011,Genital Herpes Simplex
Phuket,22,6.3,0,0.0,349457,2011,Genital Herpes Simplex
Ranong,0,0.0,0,0.0,183464,2011,Genital Herpes Simplex
Trang,27,4.32,0,0.0,624684,2011,Genital Herpes Simplex
Zone:8,74,2.08,0,0.0,3553547,2011,Genital Herpes Simplex
Narathiwat,8,1.08,0,0.0,742268,2011,Genital Herpes Simplex
Pattani,4,0.61,0,0.0,659373,2011,Genital Herpes Simplex
Satun,0,0.0,0,0.0,299315,2011,Genital Herpes Simplex
Songkhla,62,4.55,0,0.0,1362017,2011,Genital Herpes Simplex
Yala,0,0.0,0,0.0,490574,2011,Genital Herpes Simplex
North-Eastern Region,419,1.94,0,0.0,21579612,2011,Genital Herpes Simplex
Zone:10,52,1.45,0,0.0,3588872,2011,Genital Herpes Simplex
Bungkan,9,4.42,0,0.0,203818,2011,Genital Herpes Simplex
Loei,17,2.72,0,0.0,624493,2011,Genital Herpes Simplex
Nong Bua Lam Phu,5,0.99,0,0.0,502710,2011,Genital Herpes Simplex
Nong Khai,16,2.25,0,0.0,711404,2011,Genital Herpes Simplex
Udon Thani,5,0.32,0,0.0,1546447,2011,Genital Herpes Simplex
Zone:11,1,0.05,0,0.0,2167288,2011,Genital Herpes Simplex
Mukdahan,0,0.0,0,0.0,340079,2011,Genital Herpes Simplex
Nakhon Phanom,1,0.14,0,0.0,704080,2011,Genital Herpes Simplex
Sakon Nakhon,0,0.0,0,0.0,1123129,2011,Genital Herpes Simplex
Zone:12,44,0.88,0,0.0,4996659,2011,Genital Herpes Simplex
Kalasin,3,0.31,0,0.0,982117,2011,Genital Herpes Simplex
Khon Kaen,13,0.74,0,0.0,1766834,2011,Genital Herpes Simplex
Maha Sarakham,21,2.23,0,0.0,940324,2011,Genital Herpes Simplex
Roi Et,7,0.54,0,0.0,1307384,2011,Genital Herpes Simplex
Zone:13,68,1.63,0,0.0,4178156,2011,Genital Herpes Simplex
Amnat Charoen,1,0.27,0,0.0,372190,2011,Genital Herpes Simplex
Si Sa Ket,44,3.03,0,0.0,1452338,2011,Genital Herpes Simplex
Ubon Ratchathani,16,0.88,0,0.0,1814573,2011,Genital Herpes Simplex
Yasothon,7,1.3,0,0.0,539055,2011,Genital Herpes Simplex
Zone:14,254,3.82,0,0.0,6648637,2011,Genital Herpes Simplex
Buri Ram,89,5.72,0,0.0,1556426,2011,Genital Herpes Simplex
Chaiyaphum,11,0.98,0,0.0,1127423,2011,Genital Herpes Simplex
Nakhon Ratchasima,75,2.9,0,0.0,2583707,2011,Genital Herpes Simplex
Surin,79,5.72,0,0.0,1381081,2011,Genital Herpes Simplex
North Region,502,4.26,0,0.0,11785868,2011,Genital Herpes Simplex
Zone:15,89,2.92,0,0.0,3050706,2011,Genital Herpes Simplex
Chiang Mai,39,2.37,0,0.0,1643312,2011,Genital Herpes Simplex
Lampang,45,5.92,0,0.0,759742,2011,Genital Herpes Simplex
Lamphun,4,0.99,0,0.0,404257,2011,Genital Herpes Simplex
Mae Hong Son,1,0.41,0,0.0,243395,2011,Genital Herpes Simplex
Zone:16,152,5.8,0,0.0,2621067,2011,Genital Herpes Simplex
Chiang Rai,83,6.93,0,0.0,1198438,2011,Genital Herpes Simplex
Nan,9,1.89,0,0.0,476488,2011,Genital Herpes Simplex
Phayao,45,9.25,0,0.0,486388,2011,Genital Herpes Simplex
Phrae,15,3.26,0,0.0,459753,2011,Genital Herpes Simplex
Zone:17,150,4.37,0,0.0,3435767,2011,Genital Herpes Simplex
Phetchabun,32,3.22,0,0.0,993420,2011,Genital Herpes Simplex
Phitsanulok,107,12.58,0,0.0,850525,2011,Genital Herpes Simplex
Sukhothai,5,0.83,0,0.0,601642,2011,Genital Herpes Simplex
Tak,5,0.95,0,0.0,528351,2011,Genital Herpes Simplex
Uttaradit,1,0.22,0,0.0,461829,2011,Genital Herpes Simplex
Zone:18,111,4.14,0,0.0,2678328,2011,Genital Herpes Simplex
Kamphaeng Phet,19,2.62,0,0.0,726551,2011,Genital Herpes Simplex
Nakhon Sawan,80,7.46,0,0.0,1072591,2011,Genital Herpes Simplex
Phichit,3,0.54,0,0.0,551189,2011,Genital Herpes Simplex
Uthai Thani,9,2.74,0,0.0,327997,2011,Genital Herpes Simplex
Total,2594,4.05,0,0.0,64075986,2012,Genital Herpes Simplex
Central Region,942,4.33,0,0.0,21734984,2012,Genital Herpes Simplex
Zone:0,194,3.42,0,0.0,5674843,2012,Genital Herpes Simplex
Bangkok,194,3.42,0,0.0,5674843,2012,Genital Herpes Simplex
Zone:1,175,4.94,0,0.0,3541632,2012,Genital Herpes Simplex
Nonthaburi,10,0.89,0,0.0,1122627,2012,Genital Herpes Simplex
P.Nakhon S.Ayutthaya,157,19.93,0,0.0,787653,2012,Genital Herpes Simplex
Pathum Thani,8,0.79,0,0.0,1010898,2012,Genital Herpes Simplex
Saraburi,0,0.0,0,0.0,620454,2012,Genital Herpes Simplex
Zone:2,23,1.45,0,0.0,1587031,2012,Genital Herpes Simplex
Ang Thong,0,0.0,0,0.0,284061,2012,Genital Herpes Simplex
Chai Nat,11,3.3,0,0.0,333256,2012,Genital Herpes Simplex
Lop Buri,8,1.06,0,0.0,756127,2012,Genital Herpes Simplex
Sing Buri,4,1.87,0,0.0,213587,2012,Genital Herpes Simplex
Zone:3,161,5.11,0,0.0,3151672,2012,Genital Herpes Simplex
Chachoengsao,20,2.94,0,0.0,679370,2012,Genital Herpes Simplex
Nakhon Nayok,29,11.42,0,0.0,253831,2012,Genital Herpes Simplex
Prachin Buri,15,3.19,0,0.0,469652,2012,Genital Herpes Simplex
Sa Kaeo,27,4.95,0,0.0,545596,2012,Genital Herpes Simplex
Samut Prakan,70,5.82,0,0.0,1203223,2012,Genital Herpes Simplex
Zone:4,222,6.54,0,0.0,3392715,2012,Genital Herpes Simplex
Kanchanaburi,15,1.79,0,0.0,838914,2012,Genital Herpes Simplex
Nakhon Pathom,96,11.08,0,0.0,866064,2012,Genital Herpes Simplex
Ratchaburi,69,8.19,0,0.0,842684,2012,Genital Herpes Simplex
Suphan Buri,42,4.97,0,0.0,845053,2012,Genital Herpes Simplex
Zone:5,64,3.83,0,0.0,1671831,2012,Genital Herpes Simplex
Phetchaburi,43,9.23,0,0.0,466079,2012,Genital Herpes Simplex
Prachuap Khiri Khan,21,4.1,0,0.0,512568,2012,Genital Herpes Simplex
Samut Sakhon,0,0.0,0,0.0,499098,2012,Genital Herpes Simplex
Samut Songkhram,0,0.0,0,0.0,194086,2012,Genital Herpes Simplex
Zone:9,103,3.79,0,0.0,2715260,2012,Genital Herpes Simplex
Chanthaburi,24,4.64,0,0.0,516855,2012,Genital Herpes Simplex
Chon Buri,45,3.36,0,0.0,1338656,2012,Genital Herpes Simplex
Rayong,24,3.76,0,0.0,637736,2012,Genital Herpes Simplex
Trat,10,4.5,0,0.0,222013,2012,Genital Herpes Simplex
South Region,389,4.34,0,0.0,8971808,2012,Genital Herpes Simplex
Zone:6,127,3.59,0,0.0,3541333,2012,Genital Herpes Simplex
Chumphon,8,1.63,0,0.0,492182,2012,Genital Herpes Simplex
Nakhon Si Thammarat,66,4.32,0,0.0,1526071,2012,Genital Herpes Simplex
Phatthalung,23,4.5,0,0.0,511016,2012,Genital Herpes Simplex
Surat Thani,30,2.96,0,0.0,1012064,2012,Genital Herpes Simplex
Zone:7,68,3.66,0,0.0,1857374,2012,Genital Herpes Simplex
Krabi,15,3.42,0,0.0,438039,2012,Genital Herpes Simplex
Phangnga,2,0.78,0,0.0,254931,2012,Genital Herpes Simplex
Phuket,11,3.11,0,0.0,353847,2012,Genital Herpes Simplex
Ranong,1,0.54,0,0.0,183849,2012,Genital Herpes Simplex
Trang,39,6.22,0,0.0,626708,2012,Genital Herpes Simplex
Zone:8,194,5.43,0,0.0,3573101,2012,Genital Herpes Simplex
Narathiwat,15,2.01,0,0.0,747372,2012,Genital Herpes Simplex
Pattani,25,3.77,0,0.0,663485,2012,Genital Herpes Simplex
Satun,1,0.33,0,0.0,301467,2012,Genital Herpes Simplex
Songkhla,153,11.19,0,0.0,1367010,2012,Genital Herpes Simplex
Yala,0,0.0,0,0.0,493767,2012,Genital Herpes Simplex
North-Eastern Region,672,3.11,0,0.0,21585883,2012,Genital Herpes Simplex
Zone:10,117,3.26,0,0.0,3593082,2012,Genital Herpes Simplex
Bungkan,25,6.13,0,0.0,407634,2012,Genital Herpes Simplex
Loei,18,2.88,0,0.0,624920,2012,Genital Herpes Simplex
Nong Bua Lam Phu,17,3.38,0,0.0,502551,2012,Genital Herpes Simplex
Nong Khai,46,9.02,0,0.0,509870,2012,Genital Herpes Simplex
Udon Thani,11,0.71,0,0.0,1548107,2012,Genital Herpes Simplex
Zone:11,18,0.83,0,0.0,2168700,2012,Genital Herpes Simplex
Mukdahan,6,1.76,0,0.0,340581,2012,Genital Herpes Simplex
Nakhon Phanom,9,1.28,0,0.0,704768,2012,Genital Herpes Simplex
Sakon Nakhon,3,0.27,0,0.0,1123351,2012,Genital Herpes Simplex
Zone:12,103,2.06,0,0.0,4992515,2012,Genital Herpes Simplex
Kalasin,20,2.04,0,0.0,981655,2012,Genital Herpes Simplex
Khon Kaen,45,2.55,0,0.0,1766066,2012,Genital Herpes Simplex
Maha Sarakham,35,3.72,0,0.0,939736,2012,Genital Herpes Simplex
Roi Et,3,0.23,0,0.0,1305058,2012,Genital Herpes Simplex
Zone:13,103,2.46,0,0.0,4179354,2012,Genital Herpes Simplex
Amnat Charoen,0,0.0,0,0.0,372241,2012,Genital Herpes Simplex
Si Sa Ket,71,4.89,0,0.0,1452203,2012,Genital Herpes Simplex
Ubon Ratchathani,20,1.1,0,0.0,1816057,2012,Genital Herpes Simplex
Yasothon,12,2.23,0,0.0,538853,2012,Genital Herpes Simplex
Zone:14,331,4.98,0,0.0,6652232,2012,Genital Herpes Simplex
Buri Ram,91,5.84,0,0.0,1559085,2012,Genital Herpes Simplex
Chaiyaphum,51,4.52,0,0.0,1127423,2012,Genital Herpes Simplex
Nakhon Ratchasima,73,2.82,0,0.0,2585325,2012,Genital Herpes Simplex
Surin,116,8.4,0,0.0,1380399,2012,Genital Herpes Simplex
North Region,591,5.02,0,0.0,11783311,2012,Genital Herpes Simplex
Zone:15,174,5.7,0,0.0,3051678,2012,Genital Herpes Simplex
Chiang Mai,76,4.62,0,0.0,1646144,2012,Genital Herpes Simplex
Lampang,74,9.77,0,0.0,757534,2012,Genital Herpes Simplex
Lamphun,14,3.47,0,0.0,403952,2012,Genital Herpes Simplex
Mae Hong Son,10,4.1,0,0.0,244048,2012,Genital Herpes Simplex
Zone:16,142,5.42,0,0.0,2620490,2012,Genital Herpes Simplex
Chiang Rai,95,7.93,0,0.0,1198656,2012,Genital Herpes Simplex
Nan,13,2.73,0,0.0,476612,2012,Genital Herpes Simplex
Phayao,19,3.91,0,0.0,486472,2012,Genital Herpes Simplex
Phrae,15,3.27,0,0.0,458750,2012,Genital Herpes Simplex
Zone:17,141,4.1,0,0.0,3435726,2012,Genital Herpes Simplex
Phetchabun,77,7.77,0,0.0,990807,2012,Genital Herpes Simplex
Phitsanulok,48,5.64,0,0.0,851357,2012,Genital Herpes Simplex
Sukhothai,3,0.5,0,0.0,601504,2012,Genital Herpes Simplex
Tak,13,2.45,0,0.0,531018,2012,Genital Herpes Simplex
Uttaradit,0,0.0,0,0.0,461040,2012,Genital Herpes Simplex
Zone:18,134,5.01,0,0.0,2675417,2012,Genital Herpes Simplex
Kamphaeng Phet,16,2.2,0,0.0,726009,2012,Genital Herpes Simplex
Nakhon Sawan,82,7.65,0,0.0,1071686,2012,Genital Herpes Simplex
Phichit,7,1.27,0,0.0,549688,2012,Genital Herpes Simplex
Uthai Thani,29,8.84,0,0.0,328034,2012,Genital Herpes Simplex
Total,2818,4.26,0,0.0,66130957,2023,Genital Herpes Simplex
ZONE:01,265,4.52,0,0.0,5869190,2023,Genital Herpes Simplex
Chiang Mai,81,4.52,0,0.0,1790929,2023,Genital Herpes Simplex
Chiang Rai,96,7.39,0,0.0,1299030,2023,Genital Herpes Simplex
Lampang,8,1.11,0,0.0,721734,2023,Genital Herpes Simplex
Lamphun,9,2.25,0,0.0,400348,2023,Genital Herpes Simplex
Mae Hong Son,10,3.49,0,0.0,286350,2023,Genital Herpes Simplex
Nan,18,3.79,0,0.0,475207,2023,Genital Herpes Simplex
Phayao,30,6.48,0,0.0,462968,2023,Genital Herpes Simplex
Phrae,13,3.0,0,0.0,432624,2023,Genital Herpes Simplex
ZONE:02,118,3.34,0,0.0,3530228,2023,Genital Herpes Simplex
Phetchabun,20,2.05,0,0.0,975879,2023,Genital Herpes Simplex
Phitsanulok,71,8.39,0,0.0,845938,2023,Genital Herpes Simplex
Sukhothai,3,0.51,0,0.0,583502,2023,Genital Herpes Simplex
Tak,20,2.94,0,0.0,680361,2023,Genital Herpes Simplex
Uttaradit,4,0.9,0,0.0,444548,2023,Genital Herpes Simplex
ZONE:03,60,2.06,0,0.0,2913905,2023,Genital Herpes Simplex
Chai Nat,22,6.89,0,0.0,319370,2023,Genital Herpes Simplex
Kamphaeng Phet,7,0.99,0,0.0,710458,2023,Genital Herpes Simplex
Nakhon Sawan,22,2.13,0,0.0,1031921,2023,Genital Herpes Simplex
Phichit,1,0.19,0,0.0,527669,2023,Genital Herpes Simplex
Uthai Thani,8,2.47,0,0.0,324487,2023,Genital Herpes Simplex
ZONE:04,125,2.3,0,0.0,5424945,2023,Genital Herpes Simplex
Ang Thong,6,2.19,0,0.0,273675,2023,Genital Herpes Simplex
Lop Buri,14,1.9,0,0.0,737382,2023,Genital Herpes Simplex
Nakhon Nayok,6,2.3,0,0.0,260419,2023,Genital Herpes Simplex
Nonthaburi,39,3.02,0,0.0,1292276,2023,Genital Herpes Simplex
P.Nakhon S.Ayutthaya,5,0.61,0,0.0,820464,2023,Genital Herpes Simplex
Pathum Thani,21,1.76,0,0.0,1195796,2023,Genital Herpes Simplex
Saraburi,21,3.27,0,0.0,641272,2023,Genital Herpes Simplex
Sing Buri,13,6.38,0,0.0,203661,2023,Genital Herpes Simplex
ZONE:05,176,3.3,0,0.0,5330665,2023,Genital Herpes Simplex
Kanchanaburi,21,2.35,0,0.0,894168,2023,Genital Herpes Simplex
Nakhon Pathom,26,2.82,0,0.0,922026,2023,Genital Herpes Simplex
Phetchaburi,29,6.01,0,0.0,482912,2023,Genital Herpes Simplex
Prachuap Khiri Khan,46,8.31,0,0.0,553234,2023,Genital Herpes Simplex
Ratchaburi,13,1.5,0,0.0,867043,2023,Genital Herpes Simplex
Samut Sakhon,27,4.59,0,0.0,588108,2023,Genital Herpes Simplex
Samut Songkhram,1,0.53,0,0.0,190147,2023,Genital Herpes Simplex
Suphan Buri,13,1.56,0,0.0,833027,2023,Genital Herpes Simplex
ZONE:06,351,5.61,0,0.0,6251747,2023,Genital Herpes Simplex
Chachoengsao,43,5.93,0,0.0,725433,2023,Genital Herpes Simplex
Chanthaburi,51,9.51,0,0.0,536351,2023,Genital Herpes Simplex
Chon Buri,99,6.23,0,0.0,1589214,2023,Genital Herpes Simplex
Prachin Buri,6,1.21,0,0.0,496551,2023,Genital Herpes Simplex
Rayong,40,5.3,0,0.0,755364,2023,Genital Herpes Simplex
Sa Kaeo,11,1.96,0,0.0,562404,2023,Genital Herpes Simplex
Samut Prakan,63,4.64,0,0.0,1358338,2023,Genital Herpes Simplex
Trat,38,16.66,0,0.0,228092,2023,Genital Herpes Simplex
ZONE:07,111,2.22,0,0.0,5001616,2023,Genital Herpes Simplex
Kalasin,16,1.64,0,0.0,973835,2023,Genital Herpes Simplex
Khon Kaen,51,2.85,0,0.0,1787752,2023,Genital Herpes Simplex
Maha Sarakham,14,1.48,0,0.0,946457,2023,Genital Herpes Simplex
Roi Et,30,2.32,0,0.0,1293572,2023,Genital Herpes Simplex
ZONE:08,120,2.18,0,0.0,5512222,2023,Genital Herpes Simplex
Bungkan,8,1.9,0,0.0,421840,2023,Genital Herpes Simplex
Loei,21,3.29,0,0.0,638037,2023,Genital Herpes Simplex
Nakhon Phanom,11,1.53,0,0.0,716844,2023,Genital Herpes Simplex
Nong Bua Lam Phu,4,0.79,0,0.0,508664,2023,Genital Herpes Simplex
Nong Khai,14,2.71,0,0.0,516320,2023,Genital Herpes Simplex
Sakon Nakhon,6,0.52,0,0.0,1145737,2023,Genital Herpes Simplex
Udon Thani,56,3.58,0,0.0,1564780,2023,Genital Herpes Simplex
ZONE:09,170,2.54,0,0.0,6705133,2023,Genital Herpes Simplex
Buri Ram,34,2.15,0,0.0,1578361,2023,Genital Herpes Simplex
Chaiyaphum,21,1.87,0,0.0,1120095,2023,Genital Herpes Simplex
Nakhon Ratchasima,66,2.51,0,0.0,2632106,2023,Genital Herpes Simplex
Surin,49,3.56,0,0.0,1374571,2023,Genital Herpes Simplex
ZONE:10,134,2.92,0,0.0,4585207,2023,Genital Herpes Simplex
Amnat Charoen,9,2.39,0,0.0,375866,2023,Genital Herpes Simplex
