Areas,Cases,Incidence,Deaths,Mortality,Population,Year,Disease
Zone:11,0,0.0,0,0.0,3127236,2004,Anthrax
Kalasin,0,0.0,0,0.0,982947,2004,Anthrax
Mukdahan,0,0.0,0,0.0,335819,2004,Anthrax
Nakhon Phanom,0,0.0,0,0.0,700800,2004,Anthrax
Sakon Nakhon,0,0.0,0,0.0,1107670,2004,Anthrax
Zone:12,0,0.0,0,0.0,4012215,2004,Anthrax
Khon Kaen,0,0.0,0,0.0,1756177,2004,Anthrax
Maha Sarakham,0,0.0,0,0.0,939718,2004,Anthrax
Roi Et,0,0.0,0,0.0,1316320,2004,Anthrax
Zone:13,0,0.0,0,0.0,6621384,2004,Anthrax
Buri Ram,0,0.0,0,0.0,1539135,2004,Anthrax
Chaiyaphum,0,0.0,0,0.0,1128031,2004,Anthrax
Nakhon Ratchasima,0,0.0,0,0.0,2565197,2004,Anthrax
Surin,0,0.0,0,0.0,1389021,2004,Anthrax
Zone:14,0,0.0,0,0.0,4153368,2004,Anthrax
Amnat Charoen,0,0.0,0,0.0,369071,2004,Anthrax
Si Sa Ket,0,0.0,0,0.0,1452971,2004,Anthrax
Ubon Ratchathani,0,0.0,0,0.0,1784192,2004,Anthrax
Yasothon,0,0.0,0,0.0,547134,2004,Anthrax
South Region,0,0.0,0,0.0,8466275,2004,Anthrax
Zone:15,0,0.0,0,0.0,1581379,2004,Anthrax
Chumphon,0,0.0,0,0.0,474592,2004,Anthrax
Ranong,0,0.0,0,0.0,169904,2004,Anthrax
Surat Thani,0,0.0,0,0.0,936883,2004,Anthrax
Zone:16,0,0.0,0,0.0,2619221,2004,Anthrax
Nakhon Si Thammarat,0,0.0,0,0.0,1515708,2004,Anthrax
Phatthalung,0,0.0,0,0.0,501447,2004,Anthrax
Trang,0,0.0,0,0.0,602066,2004,Anthrax
Zone:17,0,0.0,0,0.0,908170,2004,Anthrax
Krabi,0,0.0,0,0.0,386084,2004,Anthrax
Phangnga,0,0.0,0,0.0,239895,2004,Anthrax
Phuket,0,0.0,0,0.0,282191,2004,Anthrax
Zone:18,0,0.0,0,0.0,1795905,2004,Anthrax
Narathiwat,0,0.0,0,0.0,701008,2004,Anthrax
Pattani,0,0.0,0,0.0,632240,2004,Anthrax
Yala,0,0.0,0,0.0,462657,2004,Anthrax
Zone:19,0,0.0,0,0.0,1561600,2004,Anthrax
Satun,0,0.0,0,0.0,273624,2004,Anthrax
Songkhla,0,0.0,0,0.0,1287976,2004,Anthrax
Total,0,0.0,0,0.0,63457439,2009,Anthrax
Central Region,0,0.0,0,0.0,21386001,2009,Anthrax
Bangkok,0,0.0,0,0.0,5706739,2009,Anthrax
Zone:1,0,0.0,0,0.0,3397461,2009,Anthrax
Nonthaburi,0,0.0,0,0.0,1065332,2009,Anthrax
P.Nakhon S.Ayutthaya,0,0.0,0,0.0,772142,2009,Anthrax
Pathum Thani,0,0.0,0,0.0,942813,2009,Anthrax
Saraburi,0,0.0,0,0.0,617174,2009,Anthrax
Zone:2,0,0.0,0,0.0,1590058,2009,Anthrax
Ang Thong,0,0.0,0,0.0,284819,2009,Anthrax
Chai Nat,0,0.0,0,0.0,335686,2009,Anthrax
Lop Buri,0,0.0,0,0.0,754127,2009,Anthrax
Sing Buri,0,0.0,0,0.0,215426,2009,Anthrax
Zone:3,0,0.0,0,0.0,3076347,2009,Anthrax
Chachoengsao,0,0.0,0,0.0,666907,2009,Anthrax
Nakhon Nayok,0,0.0,0,0.0,251219,2009,Anthrax
Prachin Buri,0,0.0,0,0.0,460617,2009,Anthrax
Sa Kaeo,0,0.0,0,0.0,541939,2009,Anthrax
Samut Prakan,0,0.0,0,0.0,1155665,2009,Anthrax
Zone:4,0,0.0,0,0.0,3364769,2009,Anthrax
Kanchanaburi,0,0.0,0,0.0,837165,2009,Anthrax
Nakhon Pathom,0,0.0,0,0.0,847513,2009,Anthrax
Ratchaburi,0,0.0,0,0.0,835546,2009,Anthrax
Suphan Buri,0,0.0,0,0.0,844545,2009,Anthrax
Zone:5,0,0.0,0,0.0,1637557,2009,Anthrax
Phetchaburi,0,0.0,0,0.0,460108,2009,Anthrax
Prachuap Khiri Khan,0,0.0,0,0.0,502221,2009,Anthrax
Samut Sakhon,0,0.0,0,0.0,481377,2009,Anthrax
Samut Songkhram,0,0.0,0,0.0,193851,2009,Anthrax
Zone:9,0,0.0,0,0.0,2613070,2009,Anthrax
Chanthaburi,0,0.0,0,0.0,509633,2009,Anthrax
Chon Buri,0,0.0,0,0.0,1277139,2009,Anthrax
Rayong,0,0.0,0,0.0,605380,2009,Anthrax
Trat,0,0.0,0,0.0,220918,2009,Anthrax
South Region,0,0.0,0,0.0,8777720,2009,Anthrax
Zone:6,0,0.0,0,0.0,3496373,2009,Anthrax
Chumphon,0,0.0,0,0.0,486233,2009,Anthrax
Nakhon Si Thammarat,0,0.0,0,0.0,1514832,2009,Anthrax
Phatthalung,0,0.0,0,0.0,506454,2009,Anthrax
Surat Thani,0,0.0,0,0.0,988854,2009,Anthrax
Zone:7,0,0.0,0,0.0,1803902,2009,Anthrax
Krabi,0,0.0,0,0.0,422631,2009,Anthrax
Phangnga,0,0.0,0,0.0,250796,2009,Anthrax
Phuket,0,0.0,0,0.0,331460,2009,Anthrax
Ranong,0,0.0,0,0.0,182242,2009,Anthrax
Trang,0,0.0,0,0.0,616773,2009,Anthrax
Zone:8,0,0.0,0,0.0,3477445,2009,Anthrax
Narathiwat,0,0.0,0,0.0,724001,2009,Anthrax
Pattani,0,0.0,0,0.0,644897,2009,Anthrax
Satun,0,0.0,0,0.0,290755,2009,Anthrax
Songkhla,0,0.0,0,0.0,1339861,2009,Anthrax
Yala,0,0.0,0,0.0,477931,2009,Anthrax
North-Eastern Region,0,0.0,0,0.0,21469269,2009,Anthrax
Zone:10,0,0.0,0,0.0,3564168,2009,Anthrax
Loei,0,0.0,0,0.0,619602,2009,Anthrax
Nong Bua Lam Phu,0,0.0,0,0.0,500217,2009,Anthrax
Nong Khai,0,0.0,0,0.0,907064,2009,Anthrax
Udon Thani,0,0.0,0,0.0,1537285,2009,Anthrax
Zone:11,0,0.0,0,0.0,2155042,2009,Anthrax
Mukdahan,0,0.0,0,0.0,337773,2009,Anthrax
Nakhon Phanom,0,0.0,0,0.0,700027,2009,Anthrax
Sakon Nakhon,0,0.0,0,0.0,1117242,2009,Anthrax
Zone:12,0,0.0,0,0.0,4984201,2009,Anthrax
Kalasin,0,0.0,0,0.0,979371,2009,Anthrax
Khon Kaen,0,0.0,0,0.0,1759172,2009,Anthrax
Maha Sarakham,0,0.0,0,0.0,937972,2009,Anthrax
Roi Et,0,0.0,0,0.0,1307686,2009,Anthrax
Zone:13,0,0.0,0,0.0,4152834,2009,Anthrax
Amnat Charoen,0,0.0,0,0.0,370141,2009,Anthrax
Si Sa Ket,0,0.0,0,0.0,1443879,2009,Anthrax
Ubon Ratchathani,0,0.0,0,0.0,1799604,2009,Anthrax
Yasothon,0,0.0,0,0.0,539210,2009,Anthrax
Zone:14,0,0.0,0,0.0,6613024,2009,Anthrax
Buri Ram,0,0.0,0,0.0,1544218,2009,Anthrax
Chaiyaphum,0,0.0,0,0.0,1123907,2009,Anthrax
Nakhon Ratchasima,0,0.0,0,0.0,2568205,2009,Anthrax
Surin,0,0.0,0,0.0,1376694,2009,Anthrax
North Region,0,0.0,0,0.0,11824449,2009,Anthrax
Zone:15,0,0.0,0,0.0,3069670,2009,Anthrax
Chiang Mai,0,0.0,0,0.0,1651433,2009,Anthrax
Lampang,0,0.0,0,0.0,766057,2009,Anthrax
Lamphun,0,0.0,0,0.0,404910,2009,Anthrax
Mae Hong Son,0,0.0,0,0.0,247270,2009,Anthrax
Zone:16,0,0.0,0,0.0,2636963,2009,Anthrax
Chiang Rai,0,0.0,0,0.0,1211126,2009,Anthrax
Nan,0,0.0,0,0.0,475799,2009,Anthrax
Phayao,0,0.0,0,0.0,487254,2009,Anthrax
Phrae,0,0.0,0,0.0,462784,2009,Anthrax
Zone:17,0,0.0,0,0.0,3436350,2009,Anthrax
Phetchabun,0,0.0,0,0.0,995679,2009,Anthrax
Phitsanulok,0,0.0,0,0.0,844779,2009,Anthrax
Sukhothai,0,0.0,0,0.0,603316,2009,Anthrax
Tak,0,0.0,0,0.0,528997,2009,Anthrax
Uttaradit,0,0.0,0,0.0,463579,2009,Anthrax
Zone:18,0,0.0,0,0.0,2681466,2009,Anthrax
Kamphaeng Phet,0,0.0,0,0.0,726530,2009,Anthrax
Nakhon Sawan,0,0.0,0,0.0,1073554,2009,Anthrax
Phichit,0,0.0,0,0.0,553653,2009,Anthrax
Uthai Thani,0,0.0,0,0.0,327729,2009,Anthrax
Total,0,0.0,0,0.0,66060027,2017,Anthrax
ZONE:01,0,0.0,0,0.0,5864232,2017,Anthrax
Chiang Mai,0,0.0,0,0.0,1741301,2017,Anthrax
Chiang Rai,0,0.0,0,0.0,1285080,2017,Anthrax
Lampang,0,0.0,0,0.0,747699,2017,Anthrax
Lamphun,0,0.0,0,0.0,405959,2017,Anthrax
Mae Hong Son,0,0.0,0,0.0,277486,2017,Anthrax
Nan,0,0.0,0,0.0,479877,2017,Anthrax
Phayao,0,0.0,0,0.0,478144,2017,Anthrax
Phrae,0,0.0,0,0.0,448686,2017,Anthrax
ZONE:02,0,0.0,0,0.0,3556376,2017,Anthrax
Phetchabun,0,0.0,0,0.0,995277,2017,Anthrax
Phitsanulok,0,0.0,0,0.0,865564,2017,Anthrax
Sukhothai,0,0.0,0,0.0,599775,2017,Anthrax
Tak,0,0.0,0,0.0,638115,2017,Anthrax
Uttaradit,0,0.0,0,0.0,457645,2017,Anthrax
ZONE:03,0,0.0,0,0.0,2998104,2017,Anthrax
Chai Nat,0,0.0,0,0.0,330077,2017,Anthrax
Kamphaeng Phet,0,0.0,0,0.0,729337,2017,Anthrax
Nakhon Sawan,0,0.0,0,0.0,1065895,2017,Anthrax
Phichit,0,0.0,0,0.0,542674,2017,Anthrax
Uthai Thani,0,0.0,0,0.0,330121,2017,Anthrax
ZONE:04,0,0.0,0,0.0,5302492,2017,Anthrax
Ang Thong,0,0.0,0,0.0,281796,2017,Anthrax
Lop Buri,0,0.0,0,0.0,757296,2017,Anthrax
Nakhon Nayok,0,0.0,0,0.0,258850,2017,Anthrax
Nonthaburi,0,0.0,0,0.0,1220829,2017,Anthrax
P.Nakhon S.Ayutthaya,0,0.0,0,0.0,812086,2017,Anthrax
Pathum Thani,0,0.0,0,0.0,1120246,2017,Anthrax
Saraburi,0,0.0,0,0.0,641052,2017,Anthrax
Sing Buri,0,0.0,0,0.0,210337,2017,Anthrax
ZONE:05,0,0.0,0,0.0,5295696,2017,Anthrax
Kanchanaburi,0,0.0,0,0.0,886546,2017,Anthrax
Nakhon Pathom,0,0.0,0,0.0,908249,2017,Anthrax
Phetchaburi,0,0.0,0,0.0,481514,2017,Anthrax
Prachuap Khiri Khan,0,0.0,0,0.0,541756,2017,Anthrax
Ratchaburi,0,0.0,0,0.0,870769,2017,Anthrax
Samut Sakhon,0,0.0,0,0.0,562592,2017,Anthrax
Samut Songkhram,0,0.0,0,0.0,193985,2017,Anthrax
Suphan Buri,0,0.0,0,0.0,850285,2017,Anthrax
ZONE:06,0,0.0,0,0.0,6020790,2017,Anthrax
Chachoengsao,0,0.0,0,0.0,707145,2017,Anthrax
Chanthaburi,0,0.0,0,0.0,533463,2017,Anthrax
Chon Buri,0,0.0,0,0.0,1496086,2017,Anthrax
Prachin Buri,0,0.0,0,0.0,486187,2017,Anthrax
Rayong,0,0.0,0,0.0,705729,2017,Anthrax
Sa Kaeo,0,0.0,0,0.0,560478,2017,Anthrax
Samut Prakan,0,0.0,0,0.0,1302160,2017,Anthrax
Trat,0,0.0,0,0.0,229542,2017,Anthrax
ZONE:07,0,0.0,0,0.0,5060674,2017,Anthrax
Kalasin,0,0.0,0,0.0,985619,2017,Anthrax
Khon Kaen,0,0.0,0,0.0,1803831,2017,Anthrax
Maha Sarakham,0,0.0,0,0.0,963277,2017,Anthrax
Roi Et,0,0.0,0,0.0,1307947,2017,Anthrax
ZONE:08,0,0.0,0,0.0,5541473,2017,Anthrax
Bungkan,0,0.0,0,0.0,422328,2017,Anthrax
Loei,0,0.0,0,0.0,640734,2017,Anthrax
Nakhon Phanom,0,0.0,0,0.0,717451,2017,Anthrax
Nong Bua Lam Phu,0,0.0,0,0.0,511188,2017,Anthrax
Nong Khai,0,0.0,0,0.0,521125,2017,Anthrax
Sakon Nakhon,0,0.0,0,0.0,1147710,2017,Anthrax
Udon Thani,0,0.0,0,0.0,1580937,2017,Anthrax
ZONE:09,0,0.0,0,0.0,6760383,2017,Anthrax
Buri Ram,0,0.0,0,0.0,1589900,2017,Anthrax
Chaiyaphum,0,0.0,0,0.0,1138778,2017,Anthrax
Nakhon Ratchasima,0,0.0,0,0.0,2635331,2017,Anthrax
Surin,0,0.0,0,0.0,1396374,2017,Anthrax
ZONE:10,0,0.0,0,0.0,4604905,2017,Anthrax
Amnat Charoen,0,0.0,0,0.0,377614,2017,Anthrax
Mukdahan,0,0.0,0,0.0,350128,2017,Anthrax
Si Sa Ket,0,0.0,0,0.0,1471185,2017,Anthrax
Ubon Ratchathani,0,0.0,0,0.0,1866299,2017,Anthrax
Yasothon,0,0.0,0,0.0,539679,2017,Anthrax
ZONE:11,0,0.0,0,0.0,4441086,2017,Anthrax
Chumphon,0,0.0,0,0.0,508627,2017,Anthrax
Krabi,0,0.0,0,0.0,467851,2017,Anthrax
Nakhon Si Thammarat,0,0.0,0,0.0,1555957,2017,Anthrax
Phangnga,0,0.0,0,0.0,266535,2017,Anthrax
Phuket,0,0.0,0,0.0,398092,2017,Anthrax
Ranong,0,0.0,0,0.0,189777,2017,Anthrax
Surat Thani,0,0.0,0,0.0,1054247,2017,Anthrax
ZONE:12,0,0.0,0,0.0,4929285,2017,Anthrax
Narathiwat,0,0.0,0,0.0,792961,2017,Anthrax
Pattani,0,0.0,0,0.0,705379,2017,Anthrax
Phatthalung,0,0.0,0,0.0,524291,2017,Anthrax
Satun,0,0.0,0,0.0,318655,2017,Anthrax
Songkhla,0,0.0,0,0.0,1420834,2017,Anthrax
Trang,0,0.0,0,0.0,642377,2017,Anthrax
Yala,0,0.0,0,0.0,524788,2017,Anthrax
ZONE:13,0,0.0,0,0.0,5684531,2017,Anthrax
Bangkok,0,0.0,0,0.0,5684531,2017,Anthrax
Total,0,0.0,0,0.0,65124716,2015,Anthrax
ZONE:00,0,0.0,0,0.0,5692284,2015,Anthrax
Bangkok,0,0.0,0,0.0,5692284,2015,Anthrax
ZONE:01,0,0.0,0,0.0,5709443,2015,Anthrax
Chiang Mai,0,0.0,0,0.0,1678284,2015,Anthrax
Chiang Rai,0,0.0,0,0.0,1207699,2015,Anthrax
Lampang,0,0.0,0,0.0,753013,2015,Anthrax
Lamphun,0,0.0,0,0.0,405468,2015,Anthrax
Mae Hong Son,0,0.0,0,0.0,248178,2015,Anthrax
Nan,0,0.0,0,0.0,478264,2015,Anthrax
Phayao,0,0.0,0,0.0,484454,2015,Anthrax
Phrae,0,0.0,0,0.0,454083,2015,Anthrax
ZONE:02,0,0.0,0,0.0,3457208,2015,Anthrax
Phetchabun,0,0.0,0,0.0,995807,2015,Anthrax
Phitsanulok,0,0.0,0,0.0,858988,2015,Anthrax
Sukhothai,0,0.0,0,0.0,602460,2015,Anthrax
Tak,0,0.0,0,0.0,539553,2015,Anthrax
Uttaradit,0,0.0,0,0.0,460400,2015,Anthrax
ZONE:03,0,0.0,0,0.0,3012283,2015,Anthrax
Chai Nat,0,0.0,0,0.0,332283,2015,Anthrax
Kamphaeng Phet,0,0.0,0,0.0,729522,2015,Anthrax
Nakhon Sawan,0,0.0,0,0.0,1072756,2015,Anthrax
Phichit,0,0.0,0,0.0,547543,2015,Anthrax
Uthai Thani,0,0.0,0,0.0,330179,2015,Anthrax
ZONE:04,0,0.0,0,0.0,5196419,2015,Anthrax
Ang Thong,0,0.0,0,0.0,283568,2015,Anthrax
Lop Buri,0,0.0,0,0.0,758406,2015,Anthrax
Nakhon Nayok,0,0.0,0,0.0,257300,2015,Anthrax
Nonthaburi,0,0.0,0,0.0,1173870,2015,Anthrax
P.Nakhon S.Ayutthaya,0,0.0,0,0.0,803599,2015,Anthrax
Pathum Thani,0,0.0,0,0.0,1074058,2015,Anthrax
Saraburi,0,0.0,0,0.0,633460,2015,Anthrax
Sing Buri,0,0.0,0,0.0,212158,2015,Anthrax
ZONE:05,0,0.0,0,0.0,5166914,2015,Anthrax
Kanchanaburi,0,0.0,0,0.0,848198,2015,Anthrax
Nakhon Pathom,0,0.0,0,0.0,891071,2015,Anthrax
Phetchaburi,0,0.0,0,0.0,474192,2015,Anthrax
Prachuap Khiri Khan,0,0.0,0,0.0,525107,2015,Anthrax
Ratchaburi,0,0.0,0,0.0,853217,2015,Anthrax
Samut Sakhon,0,0.0,0,0.0,531887,2015,Anthrax
Samut Songkhram,0,0.0,0,0.0,194189,2015,Anthrax
Suphan Buri,0,0.0,0,0.0,849053,2015,Anthrax
ZONE:06,0,0.0,0,0.0,5836407,2015,Anthrax
Chachoengsao,0,0.0,0,0.0,695478,2015,Anthrax
Chanthaburi,0,0.0,0,0.0,527350,2015,Anthrax
Chon Buri,0,0.0,0,0.0,1421425,2015,Anthrax
Prachin Buri,0,0.0,0,0.0,479314,2015,Anthrax
Rayong,0,0.0,0,0.0,674393,2015,Anthrax
Sa Kaeo,0,0.0,0,0.0,552187,2015,Anthrax
Samut Prakan,0,0.0,0,0.0,1261530,2015,Anthrax
Trat,0,0.0,0,0.0,224730,2015,Anthrax
ZONE:07,0,0.0,0,0.0,5043862,2015,Anthrax
Kalasin,0,0.0,0,0.0,984907,2015,Anthrax
Khon Kaen,0,0.0,0,0.0,1790049,2015,Anthrax
Maha Sarakham,0,0.0,0,0.0,960588,2015,Anthrax
Roi Et,0,0.0,0,0.0,1308318,2015,Anthrax
ZONE:08,0,0.0,0,0.0,5501453,2015,Anthrax
Bungkan,0,0.0,0,0.0,418566,2015,Anthrax
Loei,0,0.0,0,0.0,634513,2015,Anthrax
