Areas,Count,Month,Type,Year,Disease
Total,270,Total,,2003,HepatitisC
North Region,75,Total,,2003,HepatitisC
Zone: 1,52,Total,,2003,HepatitisC
Chiang Mai,3,Total,,2003,HepatitisC
Chiang Rai,6,Total,,2003,HepatitisC
Lampang,1,Total,,2003,HepatitisC
Lamphun,1,Total,,2003,HepatitisC
Mae Hong Son,0,Total,,2003,HepatitisC
Nan,0,Total,,2003,HepatitisC
Phayao,41,Total,,2003,HepatitisC
Phrae,0,Total,,2003,HepatitisC
Zone: 2,19,Total,,2003,HepatitisC
Phetchabun,13,Total,,2003,HepatitisC
Phitsanulok,0,Total,,2003,HepatitisC
Sukhothai,1,Total,,2003,HepatitisC
Tak,2,Total,,2003,HepatitisC
Uttaradit,3,Total,,2003,HepatitisC
Zone: 3,4,Total,,2003,HepatitisC
Kamphaeng Phet,1,Total,,2003,HepatitisC
Nakhon Sawan,1,Total,,2003,HepatitisC
Phichit,1,Total,,2003,HepatitisC
Uthai Thani,1,Total,,2003,HepatitisC
Central Region,71,Total,,2003,HepatitisC
Bangkok,33,Total,,2003,HepatitisC
Zone: 4,7,Total,,2003,HepatitisC
Ang Thong,0,Total,,2003,HepatitisC
Nonthaburi,3,Total,,2003,HepatitisC
P.Nakhon S.Ayutthaya,1,Total,,2003,HepatitisC
Pathum Thani,3,Total,,2003,HepatitisC
Zone: 5,1,Total,,2003,HepatitisC
Chai Nat,0,Total,,2003,HepatitisC
Lop Buri,1,Total,,2003,HepatitisC
Saraburi,0,Total,,2003,HepatitisC
Sing Buri,0,Total,,2003,HepatitisC
Zone: 6,12,Total,,2003,HepatitisC
Kanchanaburi,0,Total,,2003,HepatitisC
Nakhon Pathom,6,Total,,2003,HepatitisC
Ratchaburi,5,Total,,2003,HepatitisC
Suphan Buri,1,Total,,2003,HepatitisC
Zone: 7,2,Total,,2003,HepatitisC
Phetchaburi,1,Total,,2003,HepatitisC
Prachuap Khiri Khan,1,Total,,2003,HepatitisC
Samut Sakhon,0,Total,,2003,HepatitisC
Samut Songkhram,0,Total,,2003,HepatitisC
Zone: 8,9,Total,,2003,HepatitisC
Chachoengsao,1,Total,,2003,HepatitisC
Nakhon Nayok,0,Total,,2003,HepatitisC
Prachin Buri,1,Total,,2003,HepatitisC
Sa Kaeo,5,Total,,2003,HepatitisC
Samut Prakan,2,Total,,2003,HepatitisC
Zone: 9,7,Total,,2003,HepatitisC
Chanthaburi,0,Total,,2003,HepatitisC
Chon Buri,0,Total,,2003,HepatitisC
Rayong,3,Total,,2003,HepatitisC
Trat,4,Total,,2003,HepatitisC
North-Eastern Region,69,Total,,2003,HepatitisC
Zone: 10,8,Total,,2003,HepatitisC
Loei,0,Total,,2003,HepatitisC
Nong Bua Lam Phu,1,Total,,2003,HepatitisC
Nong Khai,2,Total,,2003,HepatitisC
Udon Thani,5,Total,,2003,HepatitisC
Zone: 11,1,Total,,2003,HepatitisC
Kalasin,1,Total,,2003,HepatitisC
Mukdahan,0,Total,,2003,HepatitisC
Nakhon Phanom,0,Total,,2003,HepatitisC
Sakon Nakhon,0,Total,,2003,HepatitisC
Zone: 12,11,Total,,2003,HepatitisC
Khon Kaen,11,Total,,2003,HepatitisC
Maha Sarakham,0,Total,,2003,HepatitisC
Roi Et,0,Total,,2003,HepatitisC
Zone: 13,21,Total,,2003,HepatitisC
Buri Ram,3,Total,,2003,HepatitisC
Chaiyaphum,13,Total,,2003,HepatitisC
Nakhon Ratchasima,5,Total,,2003,HepatitisC
Surin,0,Total,,2003,HepatitisC
Zone: 14,28,Total,,2003,HepatitisC
Amnat Charoen,3,Total,,2003,HepatitisC
Si Sa Ket,5,Total,,2003,HepatitisC
Ubon Ratchathani,19,Total,,2003,HepatitisC
Yasothon,1,Total,,2003,HepatitisC
South Region,55,Total,,2003,HepatitisC
Zone: 15,4,Total,,2003,HepatitisC
Chumphon,0,Total,,2003,HepatitisC
Ranong,0,Total,,2003,HepatitisC
Surat Thani,4,Total,,2003,HepatitisC
Zone: 16,7,Total,,2003,HepatitisC
Nakhon Si Thammarat,2,Total,,2003,HepatitisC
Phatthalung,0,Total,,2003,HepatitisC
Trang,5,Total,,2003,HepatitisC
Zone: 17,2,Total,,2003,HepatitisC
Krabi,2,Total,,2003,HepatitisC
Phangnga,0,Total,,2003,HepatitisC
Phuket,0,Total,,2003,HepatitisC
Zone: 18,14,Total,,2003,HepatitisC
Narathiwat,8,Total,,2003,HepatitisC
Pattani,3,Total,,2003,HepatitisC
Yala,3,Total,,2003,HepatitisC
Zone: 19,28,Total,,2003,HepatitisC
Satun,0,Total,,2003,HepatitisC
Songkhla,28,Total,,2003,HepatitisC
Total,0,Total,,2003,HepatitisC
North Region,0,Total,,2003,HepatitisC
Zone: 1,0,Total,,2003,HepatitisC
Chiang Mai,0,Total,,2003,HepatitisC
Chiang Rai,0,Total,,2003,HepatitisC
Lampang,0,Total,,2003,HepatitisC
Lamphun,0,Total,,2003,HepatitisC
Mae Hong Son,0,Total,,2003,HepatitisC
Nan,0,Total,,2003,HepatitisC
Phayao,0,Total,,2003,HepatitisC
Phrae,0,Total,,2003,HepatitisC
Zone: 2,0,Total,,2003,HepatitisC
Phetchabun,0,Total,,2003,HepatitisC
Phitsanulok,0,Total,,2003,HepatitisC
Sukhothai,0,Total,,2003,HepatitisC
Tak,0,Total,,2003,HepatitisC
Uttaradit,0,Total,,2003,HepatitisC
Zone: 3,0,Total,,2003,HepatitisC
Kamphaeng Phet,0,Total,,2003,HepatitisC
Nakhon Sawan,0,Total,,2003,HepatitisC
Phichit,0,Total,,2003,HepatitisC
Uthai Thani,0,Total,,2003,HepatitisC
Central Region,0,Total,,2003,HepatitisC
