Areas,Age,Cases,Year,Disease
Total,Total,4352,2017,Condyloma
ZONE:01,Total,539,2017,Condyloma
Chiang Mai,Total,157,2017,Condyloma
Chiang Rai,Total,218,2017,Condyloma
Lampang,Total,19,2017,Condyloma
Lamphun,Total,25,2017,Condyloma
Mae Hong Son,Total,15,2017,Condyloma
Nan,Total,27,2017,Condyloma
Phayao,Total,55,2017,Condyloma
Phrae,Total,23,2017,Condyloma
ZONE:02,Total,270,2017,Condyloma
Phetchabun,Total,68,2017,Condyloma
Phitsanulok,Total,141,2017,Condyloma
Sukhothai,Total,13,2017,Condyloma
Tak,Total,42,2017,Condyloma
Uttaradit,Total,6,2017,Condyloma
ZONE:03,Total,231,2017,Condyloma
Chai Nat,Total,30,2017,Condyloma
Kamphaeng Phet,Total,67,2017,Condyloma
Nakhon Sawan,Total,94,2017,Condyloma
Phichit,Total,26,2017,Condyloma
Uthai Thani,Total,14,2017,Condyloma
ZONE:04,Total,238,2017,Condyloma
Ang Thong,Total,4,2017,Condyloma
Lop Buri,Total,94,2017,Condyloma
Nakhon Nayok,Total,9,2017,Condyloma
Nonthaburi,Total,14,2017,Condyloma
P.Nakhon S.Ayutthaya,Total,9,2017,Condyloma
Pathum Thani,Total,60,2017,Condyloma
Saraburi,Total,39,2017,Condyloma
Sing Buri,Total,9,2017,Condyloma
ZONE:05,Total,242,2017,Condyloma
Kanchanaburi,Total,53,2017,Condyloma
Nakhon Pathom,Total,27,2017,Condyloma
Phetchaburi,Total,24,2017,Condyloma
Prachuap Khiri Khan,Total,17,2017,Condyloma
Ratchaburi,Total,84,2017,Condyloma
Samut Sakhon,Total,30,2017,Condyloma
Samut Songkhram,Total,1,2017,Condyloma
Suphan Buri,Total,6,2017,Condyloma
ZONE:06,Total,571,2017,Condyloma
Chachoengsao,Total,45,2017,Condyloma
Chanthaburi,Total,116,2017,Condyloma
Chon Buri,Total,96,2017,Condyloma
Prachin Buri,Total,32,2017,Condyloma
Rayong,Total,85,2017,Condyloma
Sa Kaeo,Total,28,2017,Condyloma
Samut Prakan,Total,161,2017,Condyloma
Trat,Total,8,2017,Condyloma
ZONE:07,Total,227,2017,Condyloma
Kalasin,Total,28,2017,Condyloma
Khon Kaen,Total,138,2017,Condyloma
Maha Sarakham,Total,32,2017,Condyloma
Roi Et,Total,29,2017,Condyloma
ZONE:08,Total,199,2017,Condyloma
Bungkan,Total,34,2017,Condyloma
Loei,Total,32,2017,Condyloma
Nakhon Phanom,Total,42,2017,Condyloma
Nong Bua Lam Phu,Total,0,2017,Condyloma
Nong Khai,Total,16,2017,Condyloma
Sakon Nakhon,Total,24,2017,Condyloma
Udon Thani,Total,51,2017,Condyloma
ZONE:09,Total,342,2017,Condyloma
Buri Ram,Total,46,2017,Condyloma
Chaiyaphum,Total,72,2017,Condyloma
Nakhon Ratchasima,Total,182,2017,Condyloma
Surin,Total,42,2017,Condyloma
ZONE:10,Total,355,2017,Condyloma
Amnat Charoen,Total,7,2017,Condyloma
Mukdahan,Total,10,2017,Condyloma
Si Sa Ket,Total,206,2017,Condyloma
Ubon Ratchathani,Total,116,2017,Condyloma
Yasothon,Total,16,2017,Condyloma
ZONE:11,Total,249,2017,Condyloma
Chumphon,Total,24,2017,Condyloma
Krabi,Total,11,2017,Condyloma
Nakhon Si Thammarat,Total,49,2017,Condyloma
Phangnga,Total,8,2017,Condyloma
Phuket,Total,85,2017,Condyloma
Ranong,Total,1,2017,Condyloma
Surat Thani,Total,71,2017,Condyloma
ZONE:12,Total,167,2017,Condyloma
Narathiwat,Total,12,2017,Condyloma
Pattani,Total,0,2017,Condyloma
Phatthalung,Total,17,2017,Condyloma
Satun,Total,6,2017,Condyloma
Songkhla,Total,108,2017,Condyloma
Trang,Total,20,2017,Condyloma
Yala,Total,4,2017,Condyloma
ZONE:13,Total,722,2017,Condyloma
Bangkok,Total,722,2017,Condyloma
Total,0,0,2017,Condyloma
ZONE:01,0,0,2017,Condyloma
Chiang Mai,0,0,2017,Condyloma
Chiang Rai,0,0,2017,Condyloma
Lampang,0,0,2017,Condyloma
Lamphun,0,0,2017,Condyloma
Mae Hong Son,0,0,2017,Condyloma
Nan,0,0,2017,Condyloma
Phayao,0,0,2017,Condyloma
Phrae,0,0,2017,Condyloma
ZONE:02,0,0,2017,Condyloma
Phetchabun,0,0,2017,Condyloma
Phitsanulok,0,0,2017,Condyloma
Sukhothai,0,0,2017,Condyloma
Tak,0,0,2017,Condyloma
Uttaradit,0,0,2017,Condyloma
ZONE:03,0,0,2017,Condyloma
Chai Nat,0,0,2017,Condyloma
Kamphaeng Phet,0,0,2017,Condyloma
Nakhon Sawan,0,0,2017,Condyloma
Phichit,0,0,2017,Condyloma
Uthai Thani,0,0,2017,Condyloma
ZONE:04,0,0,2017,Condyloma
Ang Thong,0,0,2017,Condyloma
Lop Buri,0,0,2017,Condyloma
Nakhon Nayok,0,0,2017,Condyloma
Nonthaburi,0,0,2017,Condyloma
P.Nakhon S.Ayutthaya,0,0,2017,Condyloma
Pathum Thani,0,0,2017,Condyloma
Saraburi,0,0,2017,Condyloma
Sing Buri,0,0,2017,Condyloma
ZONE:05,0,0,2017,Condyloma
Kanchanaburi,0,0,2017,Condyloma
Nakhon Pathom,0,0,2017,Condyloma
Phetchaburi,0,0,2017,Condyloma
Prachuap Khiri Khan,0,0,2017,Condyloma
Ratchaburi,0,0,2017,Condyloma
Samut Sakhon,0,0,2017,Condyloma
Samut Songkhram,0,0,2017,Condyloma
Suphan Buri,0,0,2017,Condyloma
ZONE:06,0,0,2017,Condyloma
Chachoengsao,0,0,2017,Condyloma
Chanthaburi,0,0,2017,Condyloma
Chon Buri,0,0,2017,Condyloma
Prachin Buri,0,0,2017,Condyloma
Rayong,0,0,2017,Condyloma
Sa Kaeo,0,0,2017,Condyloma
Samut Prakan,0,0,2017,Condyloma
Trat,0,0,2017,Condyloma
ZONE:07,0,0,2017,Condyloma
Kalasin,0,0,2017,Condyloma
Khon Kaen,0,0,2017,Condyloma
Maha Sarakham,0,0,2017,Condyloma
Roi Et,0,0,2017,Condyloma
ZONE:08,0,0,2017,Condyloma
Bungkan,0,0,2017,Condyloma
Loei,0,0,2017,Condyloma
Nakhon Phanom,0,0,2017,Condyloma
Nong Bua Lam Phu,0,0,2017,Condyloma
Nong Khai,0,0,2017,Condyloma
Sakon Nakhon,0,0,2017,Condyloma
Udon Thani,0,0,2017,Condyloma
ZONE:09,0,0,2017,Condyloma
Buri Ram,0,0,2017,Condyloma
Chaiyaphum,0,0,2017,Condyloma
Nakhon Ratchasima,0,0,2017,Condyloma
Surin,0,0,2017,Condyloma
ZONE:10,0,0,2017,Condyloma
Amnat Charoen,0,0,2017,Condyloma
Mukdahan,0,0,2017,Condyloma
Si Sa Ket,0,0,2017,Condyloma
Ubon Ratchathani,0,0,2017,Condyloma
Yasothon,0,0,2017,Condyloma
ZONE:11,0,0,2017,Condyloma
Chumphon,0,0,2017,Condyloma
Krabi,0,0,2017,Condyloma
Nakhon Si Thammarat,0,0,2017,Condyloma
Phangnga,0,0,2017,Condyloma
Phuket,0,0,2017,Condyloma
Ranong,0,0,2017,Condyloma
Surat Thani,0,0,2017,Condyloma
ZONE:12,0,0,2017,Condyloma
Narathiwat,0,0,2017,Condyloma
Pattani,0,0,2017,Condyloma
Phatthalung,0,0,2017,Condyloma
Satun,0,0,2017,Condyloma
Songkhla,0,0,2017,Condyloma
Trang,0,0,2017,Condyloma
Yala,0,0,2017,Condyloma
ZONE:13,0,0,2017,Condyloma
Bangkok,0,0,2017,Condyloma
Total,<1,1,2017,Condyloma
ZONE:01,<1,0,2017,Condyloma
Chiang Mai,<1,0,2017,Condyloma
Chiang Rai,<1,0,2017,Condyloma
Lampang,<1,0,2017,Condyloma
Lamphun,<1,0,2017,Condyloma
Mae Hong Son,<1,0,2017,Condyloma
Nan,<1,0,2017,Condyloma
Phayao,<1,0,2017,Condyloma
Phrae,<1,0,2017,Condyloma
ZONE:02,<1,0,2017,Condyloma
Phetchabun,<1,0,2017,Condyloma
Phitsanulok,<1,0,2017,Condyloma
Sukhothai,<1,0,2017,Condyloma
