Areas,Age,Cases,Year,Disease
Total,Total,8,2012,Scrub Typhus
Central Region,Total,0,2012,Scrub Typhus
Zone:0,Total,0,2012,Scrub Typhus
Bangkok,Total,0,2012,Scrub Typhus
Zone:1,Total,0,2012,Scrub Typhus
Nonthaburi,Total,0,2012,Scrub Typhus
P.Nakhon S.Ayutthaya,Total,0,2012,Scrub Typhus
Pathum Thani,Total,0,2012,Scrub Typhus
Saraburi,Total,0,2012,Scrub Typhus
Zone:2,Total,0,2012,Scrub Typhus
Ang Thong,Total,0,2012,Scrub Typhus
Chai Nat,Total,0,2012,Scrub Typhus
Lop Buri,Total,0,2012,Scrub Typhus
Sing Buri,Total,0,2012,Scrub Typhus
Zone:3,Total,0,2012,Scrub Typhus
Chachoengsao,Total,0,2012,Scrub Typhus
Nakhon Nayok,Total,0,2012,Scrub Typhus
Prachin Buri,Total,0,2012,Scrub Typhus
Sa Kaeo,Total,0,2012,Scrub Typhus
Samut Prakan,Total,0,2012,Scrub Typhus
Zone:4,Total,0,2012,Scrub Typhus
Kanchanaburi,Total,0,2012,Scrub Typhus
Nakhon Pathom,Total,0,2012,Scrub Typhus
Ratchaburi,Total,0,2012,Scrub Typhus
Suphan Buri,Total,0,2012,Scrub Typhus
Zone:5,Total,0,2012,Scrub Typhus
Phetchaburi,Total,0,2012,Scrub Typhus
Prachuap Khiri Khan,Total,0,2012,Scrub Typhus
Samut Sakhon,Total,0,2012,Scrub Typhus
Samut Songkhram,Total,0,2012,Scrub Typhus
Zone:9,Total,0,2012,Scrub Typhus
Chanthaburi,Total,0,2012,Scrub Typhus
Chon Buri,Total,0,2012,Scrub Typhus
Rayong,Total,0,2012,Scrub Typhus
Trat,Total,0,2012,Scrub Typhus
South Region,Total,0,2012,Scrub Typhus
Zone:6,Total,0,2012,Scrub Typhus
Chumphon,Total,0,2012,Scrub Typhus
Nakhon Si Thammarat,Total,0,2012,Scrub Typhus
Phatthalung,Total,0,2012,Scrub Typhus
Surat Thani,Total,0,2012,Scrub Typhus
Zone:7,Total,0,2012,Scrub Typhus
Krabi,Total,0,2012,Scrub Typhus
Phangnga,Total,0,2012,Scrub Typhus
Phuket,Total,0,2012,Scrub Typhus
Ranong,Total,0,2012,Scrub Typhus
Trang,Total,0,2012,Scrub Typhus
Zone:8,Total,0,2012,Scrub Typhus
Narathiwat,Total,0,2012,Scrub Typhus
Pattani,Total,0,2012,Scrub Typhus
Satun,Total,0,2012,Scrub Typhus
Songkhla,Total,0,2012,Scrub Typhus
Yala,Total,0,2012,Scrub Typhus
North-Eastern Region,Total,6,2012,Scrub Typhus
Zone:10,Total,0,2012,Scrub Typhus
Bungkan,Total,0,2012,Scrub Typhus
Loei,Total,0,2012,Scrub Typhus
Nong Bua Lam Phu,Total,0,2012,Scrub Typhus
Nong Khai,Total,0,2012,Scrub Typhus
Udon Thani,Total,0,2012,Scrub Typhus
Zone:11,Total,0,2012,Scrub Typhus
Mukdahan,Total,0,2012,Scrub Typhus
Nakhon Phanom,Total,0,2012,Scrub Typhus
Sakon Nakhon,Total,0,2012,Scrub Typhus
Zone:12,Total,0,2012,Scrub Typhus
Kalasin,Total,0,2012,Scrub Typhus
Khon Kaen,Total,0,2012,Scrub Typhus
Maha Sarakham,Total,0,2012,Scrub Typhus
Roi Et,Total,0,2012,Scrub Typhus
Zone:13,Total,0,2012,Scrub Typhus
Amnat Charoen,Total,0,2012,Scrub Typhus
Si Sa Ket,Total,0,2012,Scrub Typhus
Ubon Ratchathani,Total,0,2012,Scrub Typhus
Yasothon,Total,0,2012,Scrub Typhus
Zone:14,Total,6,2012,Scrub Typhus
Buri Ram,Total,0,2012,Scrub Typhus
Chaiyaphum,Total,0,2012,Scrub Typhus
Nakhon Ratchasima,Total,6,2012,Scrub Typhus
Surin,Total,0,2012,Scrub Typhus
North Region,Total,2,2012,Scrub Typhus
Zone:15,Total,1,2012,Scrub Typhus
Chiang Mai,Total,0,2012,Scrub Typhus
Lampang,Total,0,2012,Scrub Typhus
Lamphun,Total,0,2012,Scrub Typhus
Mae Hong Son,Total,1,2012,Scrub Typhus
Zone:16,Total,1,2012,Scrub Typhus
Chiang Rai,Total,1,2012,Scrub Typhus
Nan,Total,0,2012,Scrub Typhus
Phayao,Total,0,2012,Scrub Typhus
Phrae,Total,0,2012,Scrub Typhus
Zone:17,Total,0,2012,Scrub Typhus
Phetchabun,Total,0,2012,Scrub Typhus
Phitsanulok,Total,0,2012,Scrub Typhus
Sukhothai,Total,0,2012,Scrub Typhus
Tak,Total,0,2012,Scrub Typhus
Uttaradit,Total,0,2012,Scrub Typhus
Zone:18,Total,0,2012,Scrub Typhus
Kamphaeng Phet,Total,0,2012,Scrub Typhus
Nakhon Sawan,Total,0,2012,Scrub Typhus
Phichit,Total,0,2012,Scrub Typhus
Uthai Thani,Total,0,2012,Scrub Typhus
Total,0,0,2012,Scrub Typhus
Central Region,0,0,2012,Scrub Typhus
Zone:0,0,0,2012,Scrub Typhus
Bangkok,0,0,2012,Scrub Typhus
Zone:1,0,0,2012,Scrub Typhus
Nonthaburi,0,0,2012,Scrub Typhus
P.Nakhon S.Ayutthaya,0,0,2012,Scrub Typhus
Pathum Thani,0,0,2012,Scrub Typhus
Saraburi,0,0,2012,Scrub Typhus
Zone:2,0,0,2012,Scrub Typhus
Ang Thong,0,0,2012,Scrub Typhus
Chai Nat,0,0,2012,Scrub Typhus
Lop Buri,0,0,2012,Scrub Typhus
Sing Buri,0,0,2012,Scrub Typhus
Zone:3,0,0,2012,Scrub Typhus
Chachoengsao,0,0,2012,Scrub Typhus
Nakhon Nayok,0,0,2012,Scrub Typhus
Prachin Buri,0,0,2012,Scrub Typhus
Sa Kaeo,0,0,2012,Scrub Typhus
Samut Prakan,0,0,2012,Scrub Typhus
Zone:4,0,0,2012,Scrub Typhus
Kanchanaburi,0,0,2012,Scrub Typhus
Nakhon Pathom,0,0,2012,Scrub Typhus
