Areas,Age,Cases,Year,Disease
Total,Total,1,2022,TBotherorgan
ZONE:01,Total,0,2022,TBotherorgan
Chiang Mai,Total,0,2022,TBotherorgan
Chiang Rai,Total,0,2022,TBotherorgan
Lampang,Total,0,2022,TBotherorgan
Lamphun,Total,0,2022,TBotherorgan
Mae Hong Son,Total,0,2022,TBotherorgan
Nan,Total,0,2022,TBotherorgan
Phayao,Total,0,2022,TBotherorgan
Phrae,Total,0,2022,TBotherorgan
ZONE:02,Total,1,2022,TBotherorgan
Phetchabun,Total,0,2022,TBotherorgan
Phitsanulok,Total,0,2022,TBotherorgan
Sukhothai,Total,1,2022,TBotherorgan
Tak,Total,0,2022,TBotherorgan
Uttaradit,Total,0,2022,TBotherorgan
ZONE:03,Total,0,2022,TBotherorgan
Chai Nat,Total,0,2022,TBotherorgan
Kamphaeng Phet,Total,0,2022,TBotherorgan
Nakhon Sawan,Total,0,2022,TBotherorgan
Phichit,Total,0,2022,TBotherorgan
Uthai Thani,Total,0,2022,TBotherorgan
ZONE:04,Total,0,2022,TBotherorgan
Ang Thong,Total,0,2022,TBotherorgan
Lop Buri,Total,0,2022,TBotherorgan
Nakhon Nayok,Total,0,2022,TBotherorgan
Nonthaburi,Total,0,2022,TBotherorgan
P.Nakhon S.Ayutthaya,Total,0,2022,TBotherorgan
Pathum Thani,Total,0,2022,TBotherorgan
Saraburi,Total,0,2022,TBotherorgan
Sing Buri,Total,0,2022,TBotherorgan
ZONE:05,Total,0,2022,TBotherorgan
Kanchanaburi,Total,0,2022,TBotherorgan
Nakhon Pathom,Total,0,2022,TBotherorgan
Phetchaburi,Total,0,2022,TBotherorgan
Prachuap Khiri Khan,Total,0,2022,TBotherorgan
Ratchaburi,Total,0,2022,TBotherorgan
Samut Sakhon,Total,0,2022,TBotherorgan
Samut Songkhram,Total,0,2022,TBotherorgan
Suphan Buri,Total,0,2022,TBotherorgan
ZONE:06,Total,0,2022,TBotherorgan
Chachoengsao,Total,0,2022,TBotherorgan
Chanthaburi,Total,0,2022,TBotherorgan
Chon Buri,Total,0,2022,TBotherorgan
Prachin Buri,Total,0,2022,TBotherorgan
Rayong,Total,0,2022,TBotherorgan
Sa Kaeo,Total,0,2022,TBotherorgan
Samut Prakan,Total,0,2022,TBotherorgan
Trat,Total,0,2022,TBotherorgan
ZONE:07,Total,0,2022,TBotherorgan
Kalasin,Total,0,2022,TBotherorgan
Khon Kaen,Total,0,2022,TBotherorgan
Maha Sarakham,Total,0,2022,TBotherorgan
Roi Et,Total,0,2022,TBotherorgan
ZONE:08,Total,0,2022,TBotherorgan
Bungkan,Total,0,2022,TBotherorgan
Loei,Total,0,2022,TBotherorgan
Nakhon Phanom,Total,0,2022,TBotherorgan
Nong Bua Lam Phu,Total,0,2022,TBotherorgan
Nong Khai,Total,0,2022,TBotherorgan
Sakon Nakhon,Total,0,2022,TBotherorgan
Udon Thani,Total,0,2022,TBotherorgan
ZONE:09,Total,0,2022,TBotherorgan
Buri Ram,Total,0,2022,TBotherorgan
Chaiyaphum,Total,0,2022,TBotherorgan
Nakhon Ratchasima,Total,0,2022,TBotherorgan
Surin,Total,0,2022,TBotherorgan
ZONE:10,Total,0,2022,TBotherorgan
Amnat Charoen,Total,0,2022,TBotherorgan
Mukdahan,Total,0,2022,TBotherorgan
Si Sa Ket,Total,0,2022,TBotherorgan
Ubon Ratchathani,Total,0,2022,TBotherorgan
Yasothon,Total,0,2022,TBotherorgan
ZONE:11,Total,0,2022,TBotherorgan
Chumphon,Total,0,2022,TBotherorgan
Krabi,Total,0,2022,TBotherorgan
Nakhon Si Thammarat,Total,0,2022,TBotherorgan
Phangnga,Total,0,2022,TBotherorgan
Phuket,Total,0,2022,TBotherorgan
Ranong,Total,0,2022,TBotherorgan
Surat Thani,Total,0,2022,TBotherorgan
ZONE:12,Total,0,2022,TBotherorgan
Narathiwat,Total,0,2022,TBotherorgan
Pattani,Total,0,2022,TBotherorgan
Phatthalung,Total,0,2022,TBotherorgan
Satun,Total,0,2022,TBotherorgan
Songkhla,Total,0,2022,TBotherorgan
Trang,Total,0,2022,TBotherorgan
Yala,Total,0,2022,TBotherorgan
ZONE:13,Total,0,2022,TBotherorgan
Bangkok,Total,0,2022,TBotherorgan
Total,0,0,2022,TBotherorgan
ZONE:01,0,0,2022,TBotherorgan
Chiang Mai,0,0,2022,TBotherorgan
Chiang Rai,0,0,2022,TBotherorgan
Lampang,0,0,2022,TBotherorgan
Lamphun,0,0,2022,TBotherorgan
Mae Hong Son,0,0,2022,TBotherorgan
Nan,0,0,2022,TBotherorgan
Phayao,0,0,2022,TBotherorgan
Phrae,0,0,2022,TBotherorgan
ZONE:02,0,0,2022,TBotherorgan
