Areas,Cases,Incidence,Deaths,CFR,Mortality,Population,Year,Disease
Phayao,0,0.00,0,0.00,0.00,483550,2016,KalaAzar
Phrae,0,0.00,0,0.00,0.00,453213,2016,KalaAzar
ZONE:02,0,0.00,0,0.00,0.00,3498728,2016,KalaAzar
Phetchabun,0,0.00,0,0.00,0.00,996397,2016,KalaAzar
Phitsanulok,0,0.00,0,0.00,0.00,861194,2016,KalaAzar
Sukhothai,0,0.00,0,0.00,0.00,602085,2016,KalaAzar
Tak,0,0.00,0,0.00,0.00,578968,2016,KalaAzar
Uttaradit,0,0.00,0,0.00,0.00,460084,2016,KalaAzar
ZONE:03,0,0.00,0,0.00,0.00,3011449,2016,KalaAzar
Chai Nat,0,0.00,0,0.00,0.00,331968,2016,KalaAzar
Kamphaeng Phet,0,0.00,0,0.00,0.00,729839,2016,KalaAzar
Nakhon Sawan,0,0.00,0,0.00,0.00,1072349,2016,KalaAzar
Phichit,0,0.00,0,0.00,0.00,546750,2016,KalaAzar
Uthai Thani,0,0.00,0,0.00,0.00,330543,2016,KalaAzar
ZONE:04,0,0.00,0,0.00,0.00,5221125,2016,KalaAzar
Ang Thong,0,0.00,0,0.00,0.00,283371,2016,KalaAzar
Lop Buri,0,0.00,0,0.00,0.00,758531,2016,KalaAzar
Nakhon Nayok,0,0.00,0,0.00,0.00,257939,2016,KalaAzar
Nonthaburi,0,0.00,0,0.00,0.00,1183791,2016,KalaAzar
P.Nakhon S.Ayutthaya,0,0.00,0,0.00,0.00,805980,2016,KalaAzar
Pathum Thani,0,0.00,0,0.00,0.00,1084154,2016,KalaAzar
Saraburi,0,0.00,0,0.00,0.00,635567,2016,KalaAzar
Sing Buri,0,0.00,0,0.00,0.00,211792,2016,KalaAzar
ZONE:05,0,0.00,0,0.00,0.00,5209561,2016,KalaAzar
Kanchanaburi,0,0.00,0,0.00,0.00,865172,2016,KalaAzar
Nakhon Pathom,0,0.00,0,0.00,0.00,895207,2016,KalaAzar
Phetchaburi,0,0.00,0,0.00,0.00,476391,2016,KalaAzar
Prachuap Khiri Khan,0,0.00,0,0.00,0.00,529912,2016,KalaAzar
Ratchaburi,0,0.00,0,0.00,0.00,860549,2016,KalaAzar
Samut Sakhon,0,0.00,0,0.00,0.00,538671,2016,KalaAzar
Samut Songkhram,0,0.00,0,0.00,0.00,194283,2016,KalaAzar
Suphan Buri,0,0.00,0,0.00,0.00,849376,2016,KalaAzar
ZONE:06,0,0.00,0,0.00,0.00,5880124,2016,KalaAzar
Chachoengsao,0,0.00,0,0.00,0.00,698190,2016,KalaAzar
Chanthaburi,0,0.00,0,0.00,0.00,529194,2016,KalaAzar
Chon Buri,0,0.00,0,0.00,0.00,1438231,2016,KalaAzar
Prachin Buri,0,0.00,0,0.00,0.00,480755,2016,KalaAzar
Rayong,0,0.00,0,0.00,0.00,681696,2016,KalaAzar
Sa Kaeo,0,0.00,0,0.00,0.00,554555,2016,KalaAzar
Samut Prakan,0,0.00,0,0.00,0.00,1270420,2016,KalaAzar
Trat,0,0.00,0,0.00,0.00,227083,2016,KalaAzar
"Center of Epidemiological Information, Bureau of Epidemiology, Mininstry of Public Health",3/2/2560,,,,,,2016,KalaAzar
"Number of cases ,deaths, morbidity rate ,mortality rate,case fatality rate , Thailand 2559  (2016)",Kala azar,68,,,,,2016,KalaAzar
Reporting  areas,cases,Morbidity rate,deaths,CFR(%),Mortality rate,จำนวน,2016,KalaAzar
/100000  Pop.,/100000  pop.,ประชากร,,,,,2016,KalaAzar
ZONE:07,0,0.00,0,0.00,0.00,5049920,2016,KalaAzar
Kalasin,0,0.00,0,0.00,0.00,985055,2016,KalaAzar
Khon Kaen,0,0.00,0,0.00,0.00,1794032,2016,KalaAzar
Maha Sarakham,0,0.00,0,0.00,0.00,962592,2016,KalaAzar
Roi Et,0,0.00,0,0.00,0.00,1308241,2016,KalaAzar
ZONE:08,0,0.00,0,0.00,0.00,5511930,2016,KalaAzar
Bungkan,0,0.00,0,0.00,0.00,419607,2016,KalaAzar
Loei,0,0.00,0,0.00,0.00,636666,2016,KalaAzar
Nakhon Phanom,0,0.00,0,0.00,0.00,714369,2016,KalaAzar
Nong Bua Lam Phu,0,0.00,0,0.00,0.00,509469,2016,KalaAzar
Nong Khai,0,0.00,0,0.00,0.00,518420,2016,KalaAzar
Sakon Nakhon,0,0.00,0,0.00,0.00,1140673,2016,KalaAzar
Udon Thani,0,0.00,0,0.00,0.00,1572726,2016,KalaAzar
ZONE:09,0,0.00,0,0.00,0.00,6737604,2016,KalaAzar
Buri Ram,0,0.00,0,0.00,0.00,1581955,2016,KalaAzar
Chaiyaphum,0,0.00,0,0.00,0.00,1137651,2016,KalaAzar
Nakhon Ratchasima,0,0.00,0,0.00,0.00,2624668,2016,KalaAzar
Surin,0,0.00,0,0.00,0.00,1393330,2016,KalaAzar
ZONE:10,0,0.00,0,0.00,0.00,4581192,2016,KalaAzar
Amnat Charoen,0,0.00,0,0.00,0.00,375881,2016,KalaAzar
Mukdahan,0,0.00,0,0.00,0.00,347059,2016,KalaAzar
Si Sa Ket,0,0.00,0,0.00,0.00,1467006,2016,KalaAzar
Ubon Ratchathani,0,0.00,0,0.00,0.00,1851049,2016,KalaAzar
Yasothon,0,0.00,0,0.00,0.00,540197,2016,KalaAzar
ZONE:11,0,0.00,0,0.00,0.00,4383957,2016,KalaAzar
Chumphon,0,0.00,0,0.00,0.00,503203,2016,KalaAzar
Krabi,0,0.00,0,0.00,0.00,459456,2016,KalaAzar
Nakhon Si Thammarat,0,0.00,0,0.00,0.00,1550278,2016,KalaAzar
Phangnga,0,0.00,0,0.00,0.00,262721,2016,KalaAzar
Phuket,0,0.00,0,0.00,0.00,382485,2016,KalaAzar
Ranong,0,0.00,0,0.00,0.00,182313,2016,KalaAzar
Surat Thani,0,0.00,0,0.00,0.00,1043501,2016,KalaAzar
ZONE:12,0,0.00,0,0.00,0.00,4865646,2016,KalaAzar
Narathiwat,0,0.00,0,0.00,0.00,778941,2016,KalaAzar
Pattani,0,0.00,0,0.00,0.00,690104,2016,KalaAzar
Phatthalung,0,0.00,0,0.00,0.00,521570,2016,KalaAzar
Satun,0,0.00,0,0.00,0.00,314297,2016,KalaAzar
Songkhla,0,0.00,0,0.00,0.00,1405939,2016,KalaAzar
Trang,0,0.00,0,0.00,0.00,639770,2016,KalaAzar
Yala,0,0.00,0,0.00,0.00,515025,2016,KalaAzar
ZONE:13,0,0.00,0,0.00,0.00,5694347,2016,KalaAzar
Bangkok,0,0.00,0,0.00,0.00,5694347,2016,KalaAzar
Total,1,0.00,0,0.00,0.00,64076033,2013,KalaAzar
Central Region,0,0.00,0,0.00,0.00,21734984,2013,KalaAzar
Zone:0,0,0.00,0,0.00,0.00,5674843,2013,KalaAzar
Bangkok,0,0.00,0,0.00,0.00,5674843,2013,KalaAzar
Zone:1,0,0.00,0,0.00,0.00,3541632,2013,KalaAzar
Nonthaburi,0,0.00,0,0.00,0.00,1122627,2013,KalaAzar
P.Nakhon S.Ayutthaya,0,0.00,0,0.00,0.00,787653,2013,KalaAzar
Pathum Thani,0,0.00,0,0.00,0.00,1010898,2013,KalaAzar
Saraburi,0,0.00,0,0.00,0.00,620454,2013,KalaAzar
Zone:2,0,0.00,0,0.00,0.00,1587031,2013,KalaAzar
Ang Thong,0,0.00,0,0.00,0.00,284061,2013,KalaAzar
Chai Nat,0,0.00,0,0.00,0.00,333256,2013,KalaAzar
Lop Buri,0,0.00,0,0.00,0.00,756127,2013,KalaAzar
Sing Buri,0,0.00,0,0.00,0.00,213587,2013,KalaAzar
Zone:3,0,0.00,0,0.00,0.00,3151672,2013,KalaAzar
Chachoengsao,0,0.00,0,0.00,0.00,679370,2013,KalaAzar
Nakhon Nayok,0,0.00,0,0.00,0.00,253831,2013,KalaAzar
Prachin Buri,0,0.00,0,0.00,0.00,469652,2013,KalaAzar
Sa Kaeo,0,0.00,0,0.00,0.00,545596,2013,KalaAzar
Samut Prakan,0,0.00,0,0.00,0.00,1203223,2013,KalaAzar
Zone:4,0,0.00,0,0.00,0.00,3392715,2013,KalaAzar
Kanchanaburi,0,0.00,0,0.00,0.00,838914,2013,KalaAzar
Nakhon Pathom,0,0.00,0,0.00,0.00,866064,2013,KalaAzar
Ratchaburi,0,0.00,0,0.00,0.00,842684,2013,KalaAzar
Suphan Buri,0,0.00,0,0.00,0.00,845053,2013,KalaAzar
Zone:5,0,0.00,0,0.00,0.00,1671831,2013,KalaAzar
Phetchaburi,0,0.00,0,0.00,0.00,466079,2013,KalaAzar
Prachuap Khiri Khan,0,0.00,0,0.00,0.00,512568,2013,KalaAzar
Samut Sakhon,0,0.00,0,0.00,0.00,499098,2013,KalaAzar
Samut Songkhram,0,0.00,0,0.00,0.00,194086,2013,KalaAzar
Zone:9,0,0.00,0,0.00,0.00,2715260,2013,KalaAzar
Chanthaburi,0,0.00,0,0.00,0.00,516855,2013,KalaAzar
Chon Buri,0,0.00,0,0.00,0.00,1338656,2013,KalaAzar
Rayong,0,0.00,0,0.00,0.00,637736,2013,KalaAzar
Trat,0,0.00,0,0.00,0.00,222013,2013,KalaAzar
South Region,0,0.00,0,0.00,0.00,8971855,2013,KalaAzar
Zone:6,0,0.00,0,0.00,0.00,3541380,2013,KalaAzar
Chumphon,0,0.00,0,0.00,0.00,492182,2013,KalaAzar
Nakhon Si Thammarat,0,0.00,0,0.00,0.00,1526071,2013,KalaAzar
Phatthalung,0,0.00,0,0.00,0.00,511063,2013,KalaAzar
Surat Thani,0,0.00,0,0.00,0.00,1012064,2013,KalaAzar
Zone:7,0,0.00,0,0.00,0.00,1857374,2013,KalaAzar
Krabi,0,0.00,0,0.00,0.00,438039,2013,KalaAzar
Phangnga,0,0.00,0,0.00,0.00,254931,2013,KalaAzar
Phuket,0,0.00,0,0.00,0.00,353847,2013,KalaAzar
Ranong,0,0.00,0,0.00,0.00,183849,2013,KalaAzar
Trang,0,0.00,0,0.00,0.00,626708,2013,KalaAzar
"Center of Epidemiological Information, Bureau of Epidemiology, Mininstry of Public Health",4/4/2557,,,,,,2013,KalaAzar
"Number of cases ,deaths, morbidity rate ,mortality rate,case fatality rate , Thailand  2013(2556)",Kala azar,68,,,,,2013,KalaAzar
Reporting  areas,cases,Morbidity rate,deaths,CFR(%),Mortality rate,จำนวน,2013,KalaAzar
/100000  Pop.,/100000  pop.,ประชากร,,,,,2013,KalaAzar
Zone:8,0,0.00,0,0.00,0.00,3573101,2013,KalaAzar
Narathiwat,0,0.00,0,0.00,0.00,747372,2013,KalaAzar
Pattani,0,0.00,0,0.00,0.00,663485,2013,KalaAzar
Satun,0,0.00,0,0.00,0.00,301467,2013,KalaAzar
Songkhla,0,0.00,0,0.00,0.00,1367010,2013,KalaAzar
Yala,0,0.00,0,0.00,0.00,493767,2013,KalaAzar
North-Eastern Region,0,0.00,0,0.00,0.00,21585883,2013,KalaAzar
Zone:10,0,0.00,0,0.00,0.00,3593082,2013,KalaAzar
Bungkan,0,0.00,0,0.00,0.00,407634,2013,KalaAzar
Loei,0,0.00,0,0.00,0.00,624920,2013,KalaAzar
Nong Bua Lam Phu,0,0.00,0,0.00,0.00,502551,2013,KalaAzar
Nong Khai,0,0.00,0,0.00,0.00,509870,2013,KalaAzar
Udon Thani,0,0.00,0,0.00,0.00,1548107,2013,KalaAzar
Zone:11,0,0.00,0,0.00,0.00,2168700,2013,KalaAzar
Mukdahan,0,0.00,0,0.00,0.00,340581,2013,KalaAzar
Nakhon Phanom,0,0.00,0,0.00,0.00,704768,2013,KalaAzar
Sakon Nakhon,0,0.00,0,0.00,0.00,1123351,2013,KalaAzar
Zone:12,0,0.00,0,0.00,0.00,4992515,2013,KalaAzar
Kalasin,0,0.00,0,0.00,0.00,981655,2013,KalaAzar
Khon Kaen,0,0.00,0,0.00,0.00,1766066,2013,KalaAzar
Maha Sarakham,0,0.00,0,0.00,0.00,939736,2013,KalaAzar
Roi Et,0,0.00,0,0.00,0.00,1305058,2013,KalaAzar
Zone:13,0,0.00,0,0.00,0.00,4179354,2013,KalaAzar
Amnat Charoen,0,0.00,0,0.00,0.00,372241,2013,KalaAzar
Si Sa Ket,0,0.00,0,0.00,0.00,1452203,2013,KalaAzar
Ubon Ratchathani,0,0.00,0,0.00,0.00,1816057,2013,KalaAzar
Yasothon,0,0.00,0,0.00,0.00,538853,2013,KalaAzar
Zone:14,0,0.00,0,0.00,0.00,6652232,2013,KalaAzar
Buri Ram,0,0.00,0,0.00,0.00,1559085,2013,KalaAzar
Chaiyaphum,0,0.00,0,0.00,0.00,1127423,2013,KalaAzar
Nakhon Ratchasima,0,0.00,0,0.00,0.00,2585325,2013,KalaAzar
Surin,0,0.00,0,0.00,0.00,1380399,2013,KalaAzar
North Region,1,0.01,0,0.00,0.00,11783311,2013,KalaAzar
Zone:15,1,0.03,0,0.00,0.00,3051678,2013,KalaAzar
Chiang Mai,1,0.06,0,0.00,0.00,1646144,2013,KalaAzar
Lampang,0,0.00,0,0.00,0.00,757534,2013,KalaAzar
Lamphun,0,0.00,0,0.00,0.00,403952,2013,KalaAzar
Mae Hong Son,0,0.00,0,0.00,0.00,244048,2013,KalaAzar
Zone:16,0,0.00,0,0.00,0.00,2620490,2013,KalaAzar
Chiang Rai,0,0.00,0,0.00,0.00,1198656,2013,KalaAzar
Nan,0,0.00,0,0.00,0.00,476612,2013,KalaAzar
Phayao,0,0.00,0,0.00,0.00,486472,2013,KalaAzar
Phrae,0,0.00,0,0.00,0.00,458750,2013,KalaAzar
Zone:17,0,0.00,0,0.00,0.00,3435726,2013,KalaAzar
Phetchabun,0,0.00,0,0.00,0.00,990807,2013,KalaAzar
Phitsanulok,0,0.00,0,0.00,0.00,851357,2013,KalaAzar
Sukhothai,0,0.00,0,0.00,0.00,601504,2013,KalaAzar
Tak,0,0.00,0,0.00,0.00,531018,2013,KalaAzar
Uttaradit,0,0.00,0,0.00,0.00,461040,2013,KalaAzar
"Center of Epidemiological Information, Bureau of Epidemiology, Mininstry of Public Health",4/4/2557,,,,,,2013,KalaAzar
"Number of cases ,deaths, morbidity rate ,mortality rate,case fatality rate , Thailand  2013(2556)",Kala azar,68,,,,,2013,KalaAzar
Reporting  areas,cases,Morbidity rate,deaths,CFR(%),Mortality rate,จำนวน,2013,KalaAzar
/100000  Pop.,/100000  pop.,ประชากร,,,,,2013,KalaAzar
Zone:18,0,0.00,0,0.00,0.00,2675417,2013,KalaAzar
Kamphaeng Phet,0,0.00,0,0.00,0.00,726009,2013,KalaAzar
Nakhon Sawan,0,0.00,0,0.00,0.00,1071686,2013,KalaAzar
Phichit,0,0.00,0,0.00,0.00,549688,2013,KalaAzar
Uthai Thani,0,0.00,0,0.00,0.00,328034,2013,KalaAzar
Total,1,0.00,0,0.00,0.00,62195878,2005,KalaAzar
North Region,1,0.01,0,0.00,0.00,11862916,2005,KalaAzar
Zone:1,1,0.02,0,0.00,0.00,5729312,2005,KalaAzar
Chiang Mai,0,0.00,0,0.00,0.00,1640390,2005,KalaAzar
Chiang Rai,0,0.00,0,0.00,0.00,1219732,2005,KalaAzar
Lampang,0,0.00,0,0.00,0.00,777827,2005,KalaAzar
Lamphun,0,0.00,0,0.00,0.00,404754,2005,KalaAzar
Mae Hong Son,0,0.00,0,0.00,0.00,248672,2005,KalaAzar
Nan,1,0.21,0,0.00,0.00,477917,2005,KalaAzar
Phayao,0,0.00,0,0.00,0.00,487616,2005,KalaAzar
Phrae,0,0.00,0,0.00,0.00,472404,2005,KalaAzar
Zone:2,0,0.00,0,0.00,0.00,3442642,2005,KalaAzar
Phetchabun,0,0.00,0,0.00,0.00,1001820,2005,KalaAzar
Phitsanulok,0,0.00,0,0.00,0.00,841248,2005,KalaAzar
Sukhothai,0,0.00,0,0.00,0.00,610871,2005,KalaAzar
Tak,0,0.00,0,0.00,0.00,519037,2005,KalaAzar
Uttaradit,0,0.00,0,0.00,0.00,469666,2005,KalaAzar
Zone:3,0,0.00,0,0.00,0.00,2690962,2005,KalaAzar
Kamphaeng Phet,0,0.00,0,0.00,0.00,727351,2005,KalaAzar
Nakhon Sawan,0,0.00,0,0.00,0.00,1077634,2005,KalaAzar
Phichit,0,0.00,0,0.00,0.00,559611,2005,KalaAzar
Uthai Thani,0,0.00,0,0.00,0.00,326366,2005,KalaAzar
Central Region,0,0.00,0,0.00,0.00,20560399,2005,KalaAzar
Bangkok,0,0.00,0,0.00,0.00,5646543,2005,KalaAzar
Zone:4,0,0.00,0,0.00,0.00,2777019,2005,KalaAzar
Ang Thong,0,0.00,0,0.00,0.00,283373,2005,KalaAzar
Nonthaburi,0,0.00,0,0.00,0.00,957287,2005,KalaAzar
P.Nakhon S.Ayutthaya,0,0.00,0,0.00,0.00,743659,2005,KalaAzar
Pathum Thani,0,0.00,0,0.00,0.00,792700,2005,KalaAzar
Zone:5,0,0.00,0,0.00,0.00,1909368,2005,KalaAzar
Chai Nat,0,0.00,0,0.00,0.00,340812,2005,KalaAzar
Lop Buri,0,0.00,0,0.00,0.00,750718,2005,KalaAzar
Saraburi,0,0.00,0,0.00,0.00,598905,2005,KalaAzar
Sing Buri,0,0.00,0,0.00,0.00,218933,2005,KalaAzar
Zone:6,0,0.00,0,0.00,0.00,3282327,2005,KalaAzar
Kanchanaburi,0,0.00,0,0.00,0.00,818218,2005,KalaAzar
Nakhon Pathom,0,0.00,0,0.00,0.00,803489,2005,KalaAzar
Ratchaburi,0,0.00,0,0.00,0.00,819286,2005,KalaAzar
Suphan Buri,0,0.00,0,0.00,0.00,841334,2005,KalaAzar
Zone:7,0,0.00,0,0.00,0.00,1578246,2005,KalaAzar
Phetchaburi,0,0.00,0,0.00,0.00,452506,2005,KalaAzar
Prachuap Khiri Khan,0,0.00,0,0.00,0.00,483243,2005,KalaAzar
Samut Sakhon,0,0.00,0,0.00,0.00,447353,2005,KalaAzar
Samut Songkhram,0,0.00,0,0.00,0.00,195144,2005,KalaAzar
Zone:8,0,0.00,0,0.00,0.00,2943051,2005,KalaAzar
Chachoengsao,0,0.00,0,0.00,0.00,645521,2005,KalaAzar
Nakhon Nayok,0,0.00,0,0.00,0.00,249686,2005,KalaAzar
Prachin Buri,0,0.00,0,0.00,0.00,447783,2005,KalaAzar
Sa Kaeo,0,0.00,0,0.00,0.00,536591,2005,KalaAzar
Samut Prakan,0,0.00,0,0.00,0.00,1063470,2005,KalaAzar
"Center of Epidemiological Information, Bureau of Epidemiology, Mininstry of Public Health",17/10/2549,,,,,,2005,KalaAzar
"Number of cases ,deaths, morbidity rate ,mortality rate,case fatality rate , Thailand  2005(2548)",Kala azar,68,,,,,2005,KalaAzar
Reporting  areas,cases,Morbidity rate,deaths,CFR(%),Mortality rate,จำนวน,2005,KalaAzar
/100000  Pop.,/100000  pop.,ประชากร,,,,,2005,KalaAzar
Zone:9,0,0.00,0,0.00,0.00,2423845,2005,KalaAzar
Chanthaburi,0,0.00,0,0.00,0.00,496081,2005,KalaAzar
Chon Buri,0,0.00,0,0.00,0.00,1157709,2005,KalaAzar
Rayong,0,0.00,0,0.00,0.00,551512,2005,KalaAzar
Trat,0,0.00,0,0.00,0.00,218543,2005,KalaAzar
North-Eastern Region,0,0.00,0,0.00,0.00,21297778,2005,KalaAzar
Zone:10,0,0.00,0,0.00,0.00,3524138,2005,KalaAzar
Loei,0,0.00,0,0.00,0.00,611448,2005,KalaAzar
Nong Bua Lam Phu,0,0.00,0,0.00,0.00,495626,2005,KalaAzar
Nong Khai,0,0.00,0,0.00,0.00,895911,2005,KalaAzar
Udon Thani,0,0.00,0,0.00,0.00,1521153,2005,KalaAzar
Zone:11,0,0.00,0,0.00,0.00,3101003,2005,KalaAzar
Kalasin,0,0.00,0,0.00,0.00,972425,2005,KalaAzar
Mukdahan,0,0.00,0,0.00,0.00,333338,2005,KalaAzar
Nakhon Phanom,0,0.00,0,0.00,0.00,692377,2005,KalaAzar
Sakon Nakhon,0,0.00,0,0.00,0.00,1102863,2005,KalaAzar
Zone:12,0,0.00,0,0.00,0.00,3991075,2005,KalaAzar
