Areas,Cases,Incidence,Deaths,CFR,Mortality,Population,Year,Disease
Nonthaburi,0,0.00,0,0.00,0.00,1302004,2024,Other STI
P.Nakhon S.Ayutthaya,0,0.00,0,0.00,0.00,821261,2024,Other STI
Pathum Thani,0,0.00,0,0.00,0.00,1210365,2024,Other STI
Saraburi,0,0.00,0,0.00,0.00,638704,2024,Other STI
Sing Buri,0,0.00,0,0.00,0.00,202117,2024,Other STI
ZONE:05,0,0.00,0,0.00,0.00,5326695,2024,Other STI
Kanchanaburi,0,0.00,0,0.00,0.00,894781,2024,Other STI
Nakhon Pathom,0,0.00,0,0.00,0.00,923201,2024,Other STI
Phetchaburi,0,0.00,0,0.00,0.00,483305,2024,Other STI
Prachuap Khiri Khan,0,0.00,0,0.00,0.00,552137,2024,Other STI
Ratchaburi,0,0.00,0,0.00,0.00,865276,2024,Other STI
Samut Sakhon,0,0.00,0,0.00,0.00,590730,2024,Other STI
Samut Songkhram,0,0.00,0,0.00,0.00,188723,2024,Other STI
Suphan Buri,0,0.00,0,0.00,0.00,828542,2024,Other STI
ZONE:06,0,0.00,0,0.00,0.00,6292163,2024,Other STI
Chachoengsao,0,0.00,0,0.00,0.00,728615,2024,Other STI
Chanthaburi,0,0.00,0,0.00,0.00,536290,2024,Other STI
Chon Buri,0,0.00,0,0.00,0.00,1606412,2024,Other STI
Prachin Buri,0,0.00,0,0.00,0.00,498671,2024,Other STI
Rayong,0,0.00,0,0.00,0.00,765287,2024,Other STI
Sa Kaeo,0,0.00,0,0.00,0.00,562860,2024,Other STI
Samut Prakan,0,0.00,0,0.00,0.00,1366598,2024,Other STI
Trat,0,0.00,0,0.00,0.00,227430,2024,Other STI
ZONE:07,0,0.00,0,0.00,0.00,4981337,2024,Other STI
Kalasin,0,0.00,0,0.00,0.00,970084,2024,Other STI
Khon Kaen,0,0.00,0,0.00,0.00,1782008,2024,Other STI
Maha Sarakham,0,0.00,0,0.00,0.00,941261,2024,Other STI
Roi Et,0,0.00,0,0.00,0.00,1287984,2024,Other STI
ZONE:08,0,0.00,0,0.00,0.00,5500012,2024,Other STI
Bungkan,0,0.00,0,0.00,0.00,421086,2024,Other STI
Loei,0,0.00,0,0.00,0.00,636242,2024,Other STI
Nakhon Phanom,0,0.00,0,0.00,0.00,715466,2024,Other STI
Nong Bua Lam Phu,0,0.00,0,0.00,0.00,507599,2024,Other STI
Nong Khai,0,0.00,0,0.00,0.00,514909,2024,Other STI
Sakon Nakhon,0,0.00,0,0.00,0.00,1143922,2024,Other STI
Udon Thani,0,0.00,0,0.00,0.00,1560788,2024,Other STI
ZONE:09,0,0.00,0,0.00,0.00,6689028,2024,Other STI
Buri Ram,0,0.00,0,0.00,0.00,1575073,2024,Other STI
Chaiyaphum,0,0.00,0,0.00,0.00,1115652,2024,Other STI
Nakhon Ratchasima,0,0.00,0,0.00,0.00,2627927,2024,Other STI
Surin,0,0.00,0,0.00,0.00,1370376,2024,Other STI
ZONE:10,0,0.00,0,0.00,0.00,4578831,2024,Other STI
Amnat Charoen,0,0.00,0,0.00,0.00,374760,2024,Other STI
Mukdahan,0,0.00,0,0.00,0.00,351592,2024,Other STI
Si Sa Ket,0,0.00,0,0.00,0.00,1452532,2024,Other STI
Ubon Ratchathani,0,0.00,0,0.00,0.00,1869708,2024,Other STI
Yasothon,0,0.00,0,0.00,0.00,530239,2024,Other STI
ZONE:11,0,0.00,0,0.00,0.00,4489783,2024,Other STI
Chumphon,0,0.00,0,0.00,0.00,509122,2024,Other STI
Krabi,0,0.00,0,0.00,0.00,481089,2024,Other STI
Nakhon Si Thammarat,0,0.00,0,0.00,0.00,1543051,2024,Other STI
Phangnga,0,0.00,0,0.00,0.00,267250,2024,Other STI
Phuket,0,0.00,0,0.00,0.00,420746,2024,Other STI
Ranong,0,0.00,0,0.00,0.00,193799,2024,Other STI
Surat Thani,0,0.00,0,0.00,0.00,1074726,2024,Other STI
ZONE:12,0,0.00,0,0.00,0.00,5015209,2024,Other STI
Narathiwat,0,0.00,0,0.00,0.00,816642,2024,Other STI
Pattani,0,0.00,0,0.00,0.00,735017,2024,Other STI
Phatthalung,0,0.00,0,0.00,0.00,521109,2024,Other STI
Satun,0,0.00,0,0.00,0.00,325387,2024,Other STI
Songkhla,0,0.00,0,0.00,0.00,1431512,2024,Other STI
Trang,0,0.00,0,0.00,0.00,637612,2024,Other STI
Yala,0,0.00,0,0.00,0.00,547930,2024,Other STI
ZONE:13,0,0.00,0,0.00,0.00,5483259,2024,Other STI
Bangkok,0,0.00,0,0.00,0.00,5483259,2024,Other STI
Total,11767,17.70,0,0.00,0.00,66486458,2019,Other STI
ZONE:01,1932,32.79,0,0.00,0.00,5891985,2019,Other STI
Chiang Mai,778,43.92,0,0.00,0.00,1771499,2019,Other STI
Chiang Rai,464,35.82,0,0.00,0.00,1295217,2019,Other STI
Lampang,64,8.64,0,0.00,0.00,740600,2019,Other STI
Lamphun,62,15.29,0,0.00,0.00,405515,2019,Other STI
Mae Hong Son,350,123.52,0,0.00,0.00,283352,2019,Other STI
Nan,148,30.92,0,0.00,0.00,478608,2019,Other STI
Phayao,47,9.92,0,0.00,0.00,473786,2019,Other STI
Phrae,19,4.28,0,0.00,0.00,443408,2019,Other STI
ZONE:02,909,25.46,0,0.00,0.00,3570128,2019,Other STI
Phetchabun,385,38.75,0,0.00,0.00,993496,2019,Other STI
Phitsanulok,144,16.63,0,0.00,0.00,866068,2019,Other STI
Sukhothai,28,4.70,0,0.00,0.00,596165,2019,Other STI
Tak,279,42.26,0,0.00,0.00,660147,2019,Other STI
Uttaradit,73,16.07,0,0.00,0.00,454252,2019,Other STI
ZONE:03,304,10.19,0,0.00,0.00,2983068,2019,Other STI
Chai Nat,7,2.14,0,0.00,0.00,327437,2019,Other STI
Kamphaeng Phet,134,18.44,0,0.00,0.00,726836,2019,Other STI
Nakhon Sawan,101,9.51,0,0.00,0.00,1061926,2019,Other STI
Phichit,34,6.32,0,0.00,0.00,537843,2019,Other STI
Uthai Thani,28,8.51,0,0.00,0.00,329026,2019,Other STI
ZONE:04,755,14.03,0,0.00,0.00,5381695,2019,Other STI
Ang Thong,7,2.50,0,0.00,0.00,280246,2019,Other STI
Lop Buri,162,21.40,0,0.00,0.00,757145,2019,Other STI
Nakhon Nayok,36,13.82,0,0.00,0.00,260421,2019,Other STI
Nonthaburi,78,6.21,0,0.00,0.00,1255840,2019,Other STI
P.Nakhon S.Ayutthaya,68,8.30,0,0.00,0.00,818815,2019,Other STI
Pathum Thani,117,10.13,0,0.00,0.00,1154848,2019,Other STI
Saraburi,238,36.87,0,0.00,0.00,645468,2019,Other STI
Sing Buri,49,23.45,0,0.00,0.00,208912,2019,Other STI
ZONE:05,341,6.38,0,0.00,0.00,5344807,2019,Other STI
Kanchanaburi,86,9.62,0,0.00,0.00,894338,2019,Other STI
Nakhon Pathom,0,0.00,0,0.00,0.00,918542,2019,Other STI
Phetchaburi,39,8.05,0,0.00,0.00,484743,2019,Other STI
Prachuap Khiri Khan,53,9.61,0,0.00,0.00,551466,2019,Other STI
Ratchaburi,141,16.15,0,0.00,0.00,873310,2019,Other STI
Samut Sakhon,3,0.52,0,0.00,0.00,581334,2019,Other STI
Samut Songkhram,0,0.00,0,0.00,0.00,193548,2019,Other STI
Suphan Buri,19,2.24,0,0.00,0.00,847526,2019,Other STI
ZONE:06,1303,21.17,0,0.00,0.00,6154601,2019,Other STI
Chachoengsao,188,26.20,0,0.00,0.00,717561,2019,Other STI
Chanthaburi,72,13.41,0,0.00,0.00,537097,2019,Other STI
Chon Buri,166,10.73,0,0.00,0.00,1546873,2019,Other STI
Prachin Buri,220,44.61,0,0.00,0.00,493159,2019,Other STI
Rayong,239,32.78,0,0.00,0.00,729035,2019,Other STI
Sa Kaeo,47,8.32,0,0.00,0.00,565198,2019,Other STI
Samut Prakan,253,18.94,0,0.00,0.00,1335742,2019,Other STI
Trat,118,51.32,0,0.00,0.00,229936,2019,Other STI
ZONE:07,628,12.42,0,0.00,0.00,5057831,2019,Other STI
Kalasin,68,6.91,0,0.00,0.00,984381,2019,Other STI
Khon Kaen,332,18.40,0,0.00,0.00,1804384,2019,Other STI
Maha Sarakham,152,15.79,0,0.00,0.00,962856,2019,Other STI
Roi Et,76,5.82,0,0.00,0.00,1306210,2019,Other STI
ZONE:08,551,9.91,0,0.00,0.00,5559986,2019,Other STI
Bungkan,15,3.54,0,0.00,0.00,424016,2019,Other STI
Loei,99,15.40,0,0.00,0.00,642862,2019,Other STI
Nakhon Phanom,178,24.76,0,0.00,0.00,718961,2019,Other STI
Nong Bua Lam Phu,15,2.93,0,0.00,0.00,512449,2019,Other STI
Nong Khai,6,1.15,0,0.00,0.00,522207,2019,Other STI
Sakon Nakhon,147,12.75,0,0.00,0.00,1152835,2019,Other STI
Udon Thani,91,5.74,0,0.00,0.00,1586656,2019,Other STI
ZONE:09,1116,16.46,0,0.00,0.00,6778372,2019,Other STI
Buri Ram,384,24.07,0,0.00,0.00,1595299,2019,Other STI
Chaiyaphum,329,28.91,0,0.00,0.00,1138067,2019,Other STI
Nakhon Ratchasima,208,7.86,0,0.00,0.00,2647663,2019,Other STI
Surin,195,13.96,0,0.00,0.00,1397343,2019,Other STI
ZONE:10,1506,32.61,0,0.00,0.00,4618551,2019,Other STI
Amnat Charoen,13,3.43,0,0.00,0.00,378530,2019,Other STI
Mukdahan,60,17.01,0,0.00,0.00,352727,2019,Other STI
Si Sa Ket,512,34.76,0,0.00,0.00,1472934,2019,Other STI
Ubon Ratchathani,893,47.59,0,0.00,0.00,1876347,2019,Other STI
Yasothon,28,5.20,0,0.00,0.00,538013,2019,Other STI
ZONE:11,687,15.31,0,0.00,0.00,4487837,2019,Other STI
Chumphon,43,8.41,0,0.00,0.00,511134,2019,Other STI
Krabi,7,1.47,0,0.00,0.00,475239,2019,Other STI
Nakhon Si Thammarat,341,21.84,0,0.00,0.00,1561179,2019,Other STI
Phangnga,5,1.86,0,0.00,0.00,268513,2019,Other STI
Phuket,56,13.55,0,0.00,0.00,413397,2019,Other STI
Ranong,15,7.79,0,0.00,0.00,192619,2019,Other STI
Surat Thani,220,20.64,0,0.00,0.00,1065756,2019,Other STI
ZONE:12,435,8.72,0,0.00,0.00,4986140,2019,Other STI
Narathiwat,72,8.94,0,0.00,0.00,805248,2019,Other STI
Pattani,14,1.94,0,0.00,0.00,721591,2019,Other STI
Phatthalung,31,5.91,0,0.00,0.00,524955,2019,Other STI
Satun,40,12.40,0,0.00,0.00,322580,2019,Other STI
Songkhla,113,7.88,0,0.00,0.00,1434298,2019,Other STI
Trang,117,18.19,0,0.00,0.00,643140,2019,Other STI
Yala,48,8.98,0,0.00,0.00,534328,2019,Other STI
ZONE:13,1300,22.92,0,0.00,0.00,5671457,2019,Other STI
Bangkok,1300,22.92,0,0.00,0.00,5671457,2019,Other STI
Total,10448,16.40,0,0.00,0.00,63701703,2010,Other STI
Central Region,3463,16.08,0,0.00,0.00,21534318,2010,Other STI
Zone:0,559,9.80,0,0.00,0.00,5701995,2010,Other STI
Bangkok,559,9.80,0,0.00,0.00,5701995,2010,Other STI
Zone:1,328,9.49,0,0.00,0.00,3454591,2010,Other STI
Nonthaburi,190,17.43,0,0.00,0.00,1089908,2010,Other STI
P.Nakhon S.Ayutthaya,28,3.60,0,0.00,0.00,778627,2010,Other STI
Pathum Thani,13,1.34,0,0.00,0.00,971010,2010,Other STI
Saraburi,97,15.77,0,0.00,0.00,615046,2010,Other STI
Zone:2,103,6.48,0,0.00,0.00,1590200,2010,Other STI
Ang Thong,14,4.91,0,0.00,0.00,284889,2010,Other STI
Chai Nat,39,11.64,0,0.00,0.00,335177,2010,Other STI
Lop Buri,7,0.93,0,0.00,0.00,755153,2010,Other STI
Sing Buri,43,20.00,0,0.00,0.00,214981,2010,Other STI
Zone:3,723,23.28,0,0.00,0.00,3105799,2010,Other STI
Chachoengsao,103,15.34,0,0.00,0.00,671458,2010,Other STI
Nakhon Nayok,79,31.32,0,0.00,0.00,252209,2010,Other STI
Prachin Buri,143,30.80,0,0.00,0.00,464213,2010,Other STI
Sa Kaeo,353,64.98,0,0.00,0.00,543276,2010,Other STI
Samut Prakan,45,3.83,0,0.00,0.00,1174643,2010,Other STI
Zone:4,687,20.36,0,0.00,0.00,3374810,2010,Other STI
Kanchanaburi,41,4.90,0,0.00,0.00,836600,2010,Other STI
Nakhon Pathom,32,3.74,0,0.00,0.00,855837,2010,Other STI
Ratchaburi,279,33.33,0,0.00,0.00,837153,2010,Other STI
Suphan Buri,335,39.63,0,0.00,0.00,845220,2010,Other STI
Zone:5,221,13.38,0,0.00,0.00,1651335,2010,Other STI
Phetchaburi,40,8.65,0,0.00,0.00,462636,2010,Other STI
Prachuap Khiri Khan,179,35.33,0,0.00,0.00,506599,2010,Other STI
Samut Sakhon,2,0.41,0,0.00,0.00,488247,2010,Other STI
Samut Songkhram,0,0.00,0,0.00,0.00,193853,2010,Other STI
Zone:9,842,31.71,0,0.00,0.00,2655588,2010,Other STI
Chanthaburi,415,80.91,0,0.00,0.00,512932,2010,Other STI
Chon Buri,220,16.88,0,0.00,0.00,1302942,2010,Other STI
Rayong,157,25.35,0,0.00,0.00,619249,2010,Other STI
Trat,50,22.68,0,0.00,0.00,220465,2010,Other STI
South Region,1085,12.26,0,0.00,0.00,8853473,2010,Other STI
Zone:6,240,6.83,0,0.00,0.00,3514344,2010,Other STI
Chumphon,32,6.55,0,0.00,0.00,488855,2010,Other STI
Nakhon Si Thammarat,67,4.41,0,0.00,0.00,1519531,2010,Other STI
Phatthalung,78,15.33,0,0.00,0.00,508656,2010,Other STI
Surat Thani,63,6.32,0,0.00,0.00,997302,2010,Other STI
Zone:7,120,6.57,0,0.00,0.00,1825591,2010,Other STI
Krabi,53,12.34,0,0.00,0.00,429631,2010,Other STI
Phangnga,0,0.00,0,0.00,0.00,252385,2010,Other STI
Phuket,47,13.80,0,0.00,0.00,340490,2010,Other STI
Ranong,1,0.55,0,0.00,0.00,182417,2010,Other STI
Trang,19,3.06,0,0.00,0.00,620668,2010,Other STI
Zone:8,725,20.63,0,0.00,0.00,3513538,2010,Other STI
Narathiwat,6,0.82,0,0.00,0.00,732617,2010,Other STI
Pattani,1,0.15,0,0.00,0.00,651442,2010,Other STI
Satun,4,1.36,0,0.00,0.00,295133,2010,Other STI
Songkhla,714,52.87,0,0.00,0.00,1350489,2010,Other STI
Yala,0,0.00,0,0.00,0.00,483857,2010,Other STI
North-Eastern Region,2864,13.30,0,0.00,0.00,21534582,2010,Other STI
Zone:10,566,15.83,0,0.00,0.00,3576272,2010,Other STI
Loei,27,4.34,0,0.00,0.00,622424,2010,Other STI
Nong Bua Lam Phu,2,0.40,0,0.00,0.00,501891,2010,Other STI
Nong Khai,279,30.66,0,0.00,0.00,910094,2010,Other STI
Udon Thani,258,16.73,0,0.00,0.00,1541863,2010,Other STI
Zone:11,293,13.56,0,0.00,0.00,2161531,2010,Other STI
Mukdahan,216,63.75,0,0.00,0.00,338812,2010,Other STI
Nakhon Phanom,56,7.98,0,0.00,0.00,702041,2010,Other STI
Sakon Nakhon,21,1.87,0,0.00,0.00,1120678,2010,Other STI
Zone:12,82,1.64,0,0.00,0.00,4995226,2010,Other STI
Kalasin,30,3.06,0,0.00,0.00,981369,2010,Other STI
Khon Kaen,46,2.61,0,0.00,0.00,1764922,2010,Other STI
Maha Sarakham,6,0.64,0,0.00,0.00,940001,2010,Other STI
Roi Et,0,0.00,0,0.00,0.00,1308934,2010,Other STI
Zone:13,941,22.57,0,0.00,0.00,4168498,2010,Other STI
Amnat Charoen,163,43.88,0,0.00,0.00,371471,2010,Other STI
Si Sa Ket,110,7.59,0,0.00,0.00,1449409,2010,Other STI
Ubon Ratchathani,665,36.77,0,0.00,0.00,1808422,2010,Other STI
Yasothon,3,0.56,0,0.00,0.00,539196,2010,Other STI
Zone:14,982,14.80,0,0.00,0.00,6633055,2010,Other STI
Buri Ram,430,27.74,0,0.00,0.00,1550275,2010,Other STI
Chaiyaphum,103,9.15,0,0.00,0.00,1126295,2010,Other STI
Nakhon Ratchasima,264,10.25,0,0.00,0.00,2576691,2010,Other STI
Surin,185,13.41,0,0.00,0.00,1379794,2010,Other STI
North Region,3036,25.77,0,0.00,0.00,11779330,2010,Other STI
Zone:15,584,19.17,0,0.00,0.00,3046660,2010,Other STI
Chiang Mai,119,7.27,0,0.00,0.00,1636514,2010,Other STI
Lampang,449,58.83,0,0.00,0.00,763224,2010,Other STI
Lamphun,4,0.99,0,0.00,0.00,404627,2010,Other STI
Mae Hong Son,12,4.95,0,0.00,0.00,242295,2010,Other STI
Zone:16,1147,43.77,0,0.00,0.00,2620701,2010,Other STI
Chiang Rai,485,40.53,0,0.00,0.00,1196576,2010,Other STI
Nan,117,24.58,0,0.00,0.00,475989,2010,Other STI
Phayao,481,98.83,0,0.00,0.00,486713,2010,Other STI
Phrae,64,13.87,0,0.00,0.00,461423,2010,Other STI
Zone:17,984,28.68,0,0.00,0.00,3430959,2010,Other STI
Phetchabun,311,31.24,0,0.00,0.00,995578,2010,Other STI
Phitsanulok,324,38.22,0,0.00,0.00,847627,2010,Other STI
Sukhothai,7,1.16,0,0.00,0.00,602296,2010,Other STI
Tak,342,65.43,0,0.00,0.00,522673,2010,Other STI
Uttaradit,0,0.00,0,0.00,0.00,462785,2010,Other STI
Zone:18,321,11.97,0,0.00,0.00,2681010,2010,Other STI
Kamphaeng Phet,108,14.86,0,0.00,0.00,726970,2010,Other STI
Nakhon Sawan,137,12.77,0,0.00,0.00,1073182,2010,Other STI
Phichit,1,0.18,0,0.00,0.00,552942,2010,Other STI
Uthai Thani,75,22.87,0,0.00,0.00,327916,2010,Other STI
Total,15197,22.92,0,0.00,0.00,66301242,2018,Other STI
ZONE:01,2684,45.66,0,0.00,0.00,5878537,2018,Other STI
Chiang Mai,1174,66.88,0,0.00,0.00,1755291,2018,Other STI
Chiang Rai,659,51.09,0,0.00,0.00,1289873,2018,Other STI
Lampang,95,12.76,0,0.00,0.00,744714,2018,Other STI
Lamphun,70,17.24,0,0.00,0.00,405936,2018,Other STI
Mae Hong Son,287,102.20,0,0.00,0.00,280826,2018,Other STI
Nan,265,55.28,0,0.00,0.00,479414,2018,Other STI
Phayao,101,21.21,0,0.00,0.00,476157,2018,Other STI
Phrae,33,7.39,0,0.00,0.00,446326,2018,Other STI
ZONE:02,967,27.12,0,0.00,0.00,3565071,2018,Other STI
Phetchabun,476,47.84,0,0.00,0.00,994936,2018,Other STI
Phitsanulok,135,15.59,0,0.00,0.00,866129,2018,Other STI
Sukhothai,8,1.34,0,0.00,0.00,598287,2018,Other STI
Tak,309,47.58,0,0.00,0.00,649472,2018,Other STI
Uttaradit,39,8.55,0,0.00,0.00,456247,2018,Other STI
ZONE:03,529,17.68,0,0.00,0.00,2992420,2018,Other STI
Chai Nat,11,3.34,0,0.00,0.00,328993,2018,Other STI
Kamphaeng Phet,226,31.02,0,0.00,0.00,728470,2018,Other STI
Nakhon Sawan,164,15.40,0,0.00,0.00,1064649,2018,Other STI
Phichit,103,19.05,0,0.00,0.00,540620,2018,Other STI
Uthai Thani,25,7.58,0,0.00,0.00,329688,2018,Other STI
ZONE:04,891,16.68,0,0.00,0.00,5343264,2018,Other STI
Ang Thong,8,2.85,0,0.00,0.00,281014,2018,Other STI
Lop Buri,235,31.00,0,0.00,0.00,758003,2018,Other STI
Nakhon Nayok,31,11.94,0,0.00,0.00,259718,2018,Other STI
Nonthaburi,53,4.28,0,0.00,0.00,1238015,2018,Other STI
