Areas,Cases,Incidence,Deaths,Mortality,Population,Year,Disease
Nong Bua Lam Phu,0,0.0,0,0.0,509469,2016,Rubella
Nong Khai,0,0.0,0,0.0,518420,2016,Rubella
Sakon Nakhon,0,0.0,0,0.0,1140673,2016,Rubella
Udon Thani,0,0.0,0,0.0,1572726,2016,Rubella
ZONE:09,15,0.22,0,0.0,6737604,2016,Rubella
Buri Ram,6,0.38,0,0.0,1581955,2016,Rubella
Chaiyaphum,0,0.0,0,0.0,1137651,2016,Rubella
Nakhon Ratchasima,7,0.27,0,0.0,2624668,2016,Rubella
Surin,2,0.14,0,0.0,1393330,2016,Rubella
ZONE:10,8,0.17,0,0.0,4581192,2016,Rubella
Amnat Charoen,0,0.0,0,0.0,375881,2016,Rubella
Mukdahan,0,0.0,0,0.0,347059,2016,Rubella
Si Sa Ket,4,0.27,0,0.0,1467006,2016,Rubella
Ubon Ratchathani,4,0.22,0,0.0,1851049,2016,Rubella
Yasothon,0,0.0,0,0.0,540197,2016,Rubella
ZONE:11,8,0.18,0,0.0,4383957,2016,Rubella
Chumphon,1,0.2,0,0.0,503203,2016,Rubella
Krabi,1,0.22,0,0.0,459456,2016,Rubella
Nakhon Si Thammarat,3,0.19,0,0.0,1550278,2016,Rubella
Phangnga,0,0.0,0,0.0,262721,2016,Rubella
Phuket,0,0.0,0,0.0,382485,2016,Rubella
Ranong,0,0.0,0,0.0,182313,2016,Rubella
Surat Thani,3,0.29,0,0.0,1043501,2016,Rubella
ZONE:12,3,0.06,0,0.0,4865646,2016,Rubella
Narathiwat,0,0.0,0,0.0,778941,2016,Rubella
Pattani,1,0.14,0,0.0,690104,2016,Rubella
Phatthalung,0,0.0,0,0.0,521570,2016,Rubella
Satun,1,0.32,0,0.0,314297,2016,Rubella
Songkhla,1,0.07,0,0.0,1405939,2016,Rubella
Trang,0,0.0,0,0.0,639770,2016,Rubella
Yala,0,0.0,0,0.0,515025,2016,Rubella
ZONE:13,50,0.88,0,0.0,5694347,2016,Rubella
Bangkok,50,0.88,0,0.0,5694347,2016,Rubella
Total,129,0.19,0,0.0,66372831,2020,Rubella
ZONE:01,13,0.22,0,0.0,5886870,2020,Rubella
Chiang Mai,6,0.34,0,0.0,1781812,2020,Rubella
Chiang Rai,3,0.23,0,0.0,1296664,2020,Rubella
Lampang,0,0.0,0,0.0,733640,2020,Rubella
Lamphun,1,0.25,0,0.0,403542,2020,Rubella
Mae Hong Son,0,0.0,0,0.0,284343,2020,Rubella
Nan,3,0.63,0,0.0,477476,2020,Rubella
Phayao,0,0.0,0,0.0,469856,2020,Rubella
Phrae,0,0.0,0,0.0,439537,2020,Rubella
ZONE:02,2,0.06,0,0.0,3554902,2020,Rubella
Phetchabun,0,0.0,0,0.0,987196,2020,Rubella
Phitsanulok,0,0.0,0,0.0,857364,2020,Rubella
Sukhothai,0,0.0,0,0.0,591477,2020,Rubella
Tak,2,0.3,0,0.0,667942,2020,Rubella
Uttaradit,0,0.0,0,0.0,450923,2020,Rubella
ZONE:03,2,0.07,0,0.0,2956189,2020,Rubella
Chai Nat,1,0.31,0,0.0,324544,2020,Rubella
Kamphaeng Phet,0,0.0,0,0.0,719993,2020,Rubella
Nakhon Sawan,1,0.1,0,0.0,1050098,2020,Rubella
Phichit,0,0.0,0,0.0,534311,2020,Rubella
Uthai Thani,0,0.0,0,0.0,327243,2020,Rubella
ZONE:04,17,0.31,0,0.0,5400529,2020,Rubella
Ang Thong,0,0.0,0,0.0,278119,2020,Rubella
Lop Buri,1,0.13,0,0.0,749242,2020,Rubella
Nakhon Nayok,0,0.0,0,0.0,260416,2020,Rubella
Nonthaburi,9,0.71,0,0.0,1271065,2020,Rubella
P.Nakhon S.Ayutthaya,0,0.0,0,0.0,819638,2020,Rubella
Pathum Thani,6,0.51,0,0.0,1170008,2020,Rubella
Saraburi,1,0.16,0,0.0,644869,2020,Rubella
Sing Buri,0,0.0,0,0.0,207172,2020,Rubella
ZONE:05,5,0.09,0,0.0,5342038,2020,Rubella
Kanchanaburi,2,0.22,0,0.0,893751,2020,Rubella
Nakhon Pathom,0,0.0,0,0.0,920380,2020,Rubella
Phetchaburi,0,0.0,0,0.0,483692,2020,Rubella
Prachuap Khiri Khan,2,0.36,0,0.0,552398,2020,Rubella
Ratchaburi,1,0.11,0,0.0,871207,2020,Rubella
Samut Sakhon,0,0.0,0,0.0,585451,2020,Rubella
Samut Songkhram,0,0.0,0,0.0,192678,2020,Rubella
Suphan Buri,0,0.0,0,0.0,842481,2020,Rubella
ZONE:06,26,0.42,0,0.0,6192990,2020,Rubella
Chachoengsao,2,0.28,0,0.0,720416,2020,Rubella
Chanthaburi,0,0.0,0,0.0,536629,2020,Rubella
Chon Buri,11,0.7,0,0.0,1562593,2020,Rubella
Prachin Buri,0,0.0,0,0.0,494175,2020,Rubella
Rayong,7,0.95,0,0.0,738139,2020,Rubella
Sa Kaeo,1,0.18,0,0.0,563614,2020,Rubella
Samut Prakan,4,0.3,0,0.0,1348177,2020,Rubella
Trat,1,0.44,0,0.0,229247,2020,Rubella
ZONE:07,13,0.26,0,0.0,5039088,2020,Rubella
Kalasin,1,0.1,0,0.0,980297,2020,Rubella
Khon Kaen,11,0.61,0,0.0,1798702,2020,Rubella
Maha Sarakham,0,0.0,0,0.0,958163,2020,Rubella
Roi Et,1,0.08,0,0.0,1301926,2020,Rubella
ZONE:08,1,0.02,0,0.0,5540556,2020,Rubella
Bungkan,0,0.0,0,0.0,423067,2020,Rubella
Loei,0,0.0,0,0.0,640843,2020,Rubella
Nakhon Phanom,0,0.0,0,0.0,718169,2020,Rubella
Nong Bua Lam Phu,0,0.0,0,0.0,511125,2020,Rubella
Nong Khai,0,0.0,0,0.0,519873,2020,Rubella
Sakon Nakhon,0,0.0,0,0.0,1150164,2020,Rubella
Udon Thani,1,0.06,0,0.0,1577315,2020,Rubella
ZONE:09,9,0.13,0,0.0,6748199,2020,Rubella
Buri Ram,2,0.13,0,0.0,1588466,2020,Rubella
Chaiyaphum,0,0.0,0,0.0,1131140,2020,Rubella
Nakhon Ratchasima,5,0.19,0,0.0,2641067,2020,Rubella
Surin,2,0.14,0,0.0,1387526,2020,Rubella
ZONE:10,1,0.02,0,0.0,4603401,2020,Rubella
Amnat Charoen,0,0.0,0,0.0,377317,2020,Rubella
Mukdahan,0,0.0,0,0.0,352043,2020,Rubella
Si Sa Ket,0,0.0,0,0.0,1465719,2020,Rubella
Ubon Ratchathani,1,0.05,0,0.0,1872422,2020,Rubella
Yasothon,0,0.0,0,0.0,535900,2020,Rubella
ZONE:11,8,0.18,0,0.0,4489609,2020,Rubella
Chumphon,1,0.2,0,0.0,510256,2020,Rubella
Krabi,0,0.0,0,0.0,477254,2020,Rubella
Nakhon Si Thammarat,2,0.13,0,0.0,1556325,2020,Rubella
Phangnga,1,0.37,0,0.0,268509,2020,Rubella
Phuket,4,0.96,0,0.0,415527,2020,Rubella
Ranong,0,0.0,0,0.0,193871,2020,Rubella
Surat Thani,0,0.0,0,0.0,1067867,2020,Rubella
ZONE:12,4,0.08,0,0.0,4991217,2020,Rubella
Narathiwat,0,0.0,0,0.0,806224,2020,Rubella
Pattani,0,0.0,0,0.0,725559,2020,Rubella
Phatthalung,0,0.0,0,0.0,523971,2020,Rubella
Satun,0,0.0,0,0.0,323841,2020,Rubella
Songkhla,4,0.28,0,0.0,1432288,2020,Rubella
Trang,0,0.0,0,0.0,641868,2020,Rubella
Yala,0,0.0,0,0.0,537466,2020,Rubella
ZONE:13,28,0.5,0,0.0,5627243,2020,Rubella
Bangkok,28,0.5,0,0.0,5627243,2020,Rubella
Total,82,0.12,0,0.0,66130957,2023,Rubella
ZONE:01,16,0.27,0,0.0,5869190,2023,Rubella
Chiang Mai,14,0.78,0,0.0,1790929,2023,Rubella
Chiang Rai,1,0.08,0,0.0,1299030,2023,Rubella
Lampang,0,0.0,0,0.0,721734,2023,Rubella
Lamphun,1,0.25,0,0.0,400348,2023,Rubella
Mae Hong Son,0,0.0,0,0.0,286350,2023,Rubella
Nan,0,0.0,0,0.0,475207,2023,Rubella
Phayao,0,0.0,0,0.0,462968,2023,Rubella
Phrae,0,0.0,0,0.0,432624,2023,Rubella
ZONE:02,0,0.0,0,0.0,3530228,2023,Rubella
Phetchabun,0,0.0,0,0.0,975879,2023,Rubella
Phitsanulok,0,0.0,0,0.0,845938,2023,Rubella
Sukhothai,0,0.0,0,0.0,583502,2023,Rubella
Tak,0,0.0,0,0.0,680361,2023,Rubella
Uttaradit,0,0.0,0,0.0,444548,2023,Rubella
ZONE:03,2,0.07,0,0.0,2913905,2023,Rubella
Chai Nat,0,0.0,0,0.0,319370,2023,Rubella
Kamphaeng Phet,2,0.28,0,0.0,710458,2023,Rubella
Nakhon Sawan,0,0.0,0,0.0,1031921,2023,Rubella
Phichit,0,0.0,0,0.0,527669,2023,Rubella
Uthai Thani,0,0.0,0,0.0,324487,2023,Rubella
ZONE:04,3,0.06,0,0.0,5424945,2023,Rubella
Ang Thong,0,0.0,0,0.0,273675,2023,Rubella
Lop Buri,0,0.0,0,0.0,737382,2023,Rubella
Nakhon Nayok,0,0.0,0,0.0,260419,2023,Rubella
Nonthaburi,0,0.0,0,0.0,1292276,2023,Rubella
P.Nakhon S.Ayutthaya,2,0.24,0,0.0,820464,2023,Rubella
Pathum Thani,0,0.0,0,0.0,1195796,2023,Rubella
Saraburi,1,0.16,0,0.0,641272,2023,Rubella
Sing Buri,0,0.0,0,0.0,203661,2023,Rubella
ZONE:05,3,0.06,0,0.0,5330665,2023,Rubella
Kanchanaburi,0,0.0,0,0.0,894168,2023,Rubella
Nakhon Pathom,1,0.11,0,0.0,922026,2023,Rubella
Phetchaburi,0,0.0,0,0.0,482912,2023,Rubella
Prachuap Khiri Khan,1,0.18,0,0.0,553234,2023,Rubella
Ratchaburi,1,0.12,0,0.0,867043,2023,Rubella
Samut Sakhon,0,0.0,0,0.0,588108,2023,Rubella
Samut Songkhram,0,0.0,0,0.0,190147,2023,Rubella
Suphan Buri,0,0.0,0,0.0,833027,2023,Rubella
ZONE:06,17,0.27,0,0.0,6251747,2023,Rubella
Chachoengsao,0,0.0,0,0.0,725433,2023,Rubella
Chanthaburi,2,0.37,0,0.0,536351,2023,Rubella
Chon Buri,9,0.57,0,0.0,1589214,2023,Rubella
Prachin Buri,0,0.0,0,0.0,496551,2023,Rubella
Rayong,2,0.26,0,0.0,755364,2023,Rubella
Sa Kaeo,1,0.18,0,0.0,562404,2023,Rubella
Samut Prakan,2,0.15,0,0.0,1358338,2023,Rubella
Trat,1,0.44,0,0.0,228092,2023,Rubella
ZONE:07,2,0.04,0,0.0,5001616,2023,Rubella
Kalasin,2,0.21,0,0.0,973835,2023,Rubella
Khon Kaen,0,0.0,0,0.0,1787752,2023,Rubella
Maha Sarakham,0,0.0,0,0.0,946457,2023,Rubella
Roi Et,0,0.0,0,0.0,1293572,2023,Rubella
ZONE:08,2,0.04,0,0.0,5512222,2023,Rubella
Bungkan,0,0.0,0,0.0,421840,2023,Rubella
Loei,0,0.0,0,0.0,638037,2023,Rubella
Nakhon Phanom,0,0.0,0,0.0,716844,2023,Rubella
Nong Bua Lam Phu,0,0.0,0,0.0,508664,2023,Rubella
Nong Khai,0,0.0,0,0.0,516320,2023,Rubella
Sakon Nakhon,0,0.0,0,0.0,1145737,2023,Rubella
Udon Thani,2,0.13,0,0.0,1564780,2023,Rubella
ZONE:09,3,0.04,0,0.0,6705133,2023,Rubella
Buri Ram,0,0.0,0,0.0,1578361,2023,Rubella
Chaiyaphum,1,0.09,0,0.0,1120095,2023,Rubella
Nakhon Ratchasima,2,0.08,0,0.0,2632106,2023,Rubella
Surin,0,0.0,0,0.0,1374571,2023,Rubella
ZONE:10,2,0.04,0,0.0,4585207,2023,Rubella
Amnat Charoen,0,0.0,0,0.0,375866,2023,Rubella
Mukdahan,0,0.0,0,0.0,351537,2023,Rubella
Si Sa Ket,2,0.14,0,0.0,1456144,2023,Rubella
Ubon Ratchathani,0,0.0,0,0.0,1869163,2023,Rubella
Yasothon,0,0.0,0,0.0,532497,2023,Rubella
ZONE:11,3,0.07,0,0.0,4489916,2023,Rubella
Chumphon,0,0.0,0,0.0,509433,2023,Rubella
Krabi,0,0.0,0,0.0,479705,2023,Rubella
Nakhon Si Thammarat,1,0.06,0,0.0,1547246,2023,Rubella
Phangnga,0,0.0,0,0.0,267729,2023,Rubella
Phuket,1,0.24,0,0.0,418339,2023,Rubella
Ranong,0,0.0,0,0.0,194400,2023,Rubella
Surat Thani,1,0.09,0,0.0,1073064,2023,Rubella
ZONE:12,1,0.02,0,0.0,5004720,2023,Rubella
Narathiwat,0,0.0,0,0.0,811891,2023,Rubella
Pattani,0,0.0,0,0.0,731269,2023,Rubella
Phatthalung,0,0.0,0,0.0,522080,2023,Rubella
Satun,0,0.0,0,0.0,325069,2023,Rubella
Songkhla,1,0.07,0,0.0,1431300,2023,Rubella
Trang,0,0.0,0,0.0,638997,2023,Rubella
Yala,0,0.0,0,0.0,544114,2023,Rubella
ZONE:13,28,0.51,0,0.0,5511463,2023,Rubella
Bangkok,28,0.51,0,0.0,5511463,2023,Rubella
Total,594,0.94,0,0.0,63457439,2009,Rubella
Central Region,372,1.74,0,0.0,21386001,2009,Rubella
Bangkok,108,1.89,0,0.0,5706739,2009,Rubella
Zone:1,22,0.65,0,0.0,3397461,2009,Rubella
Nonthaburi,6,0.56,0,0.0,1065332,2009,Rubella
P.Nakhon S.Ayutthaya,6,0.78,0,0.0,772142,2009,Rubella
Pathum Thani,6,0.64,0,0.0,942813,2009,Rubella
Saraburi,4,0.65,0,0.0,617174,2009,Rubella
Zone:2,16,1.01,0,0.0,1590058,2009,Rubella
Ang Thong,2,0.7,0,0.0,284819,2009,Rubella
Chai Nat,2,0.6,0,0.0,335686,2009,Rubella
Lop Buri,6,0.8,0,0.0,754127,2009,Rubella
Sing Buri,6,2.79,0,0.0,215426,2009,Rubella
Zone:3,89,2.89,0,0.0,3076347,2009,Rubella
Chachoengsao,7,1.05,0,0.0,666907,2009,Rubella
Nakhon Nayok,2,0.8,0,0.0,251219,2009,Rubella
Prachin Buri,14,3.04,0,0.0,460617,2009,Rubella
Sa Kaeo,3,0.55,0,0.0,541939,2009,Rubella
Samut Prakan,63,5.45,0,0.0,1155665,2009,Rubella
Zone:4,26,0.77,0,0.0,3364769,2009,Rubella
Kanchanaburi,5,0.6,0,0.0,837165,2009,Rubella
Nakhon Pathom,5,0.59,0,0.0,847513,2009,Rubella
Ratchaburi,11,1.32,0,0.0,835546,2009,Rubella
Suphan Buri,5,0.59,0,0.0,844545,2009,Rubella
Zone:5,31,1.89,0,0.0,1637557,2009,Rubella
Phetchaburi,7,1.52,0,0.0,460108,2009,Rubella
Prachuap Khiri Khan,1,0.2,0,0.0,502221,2009,Rubella
Samut Sakhon,23,4.78,0,0.0,481377,2009,Rubella
Samut Songkhram,0,0.0,0,0.0,193851,2009,Rubella
Zone:9,80,3.06,0,0.0,2613070,2009,Rubella
Chanthaburi,13,2.55,0,0.0,509633,2009,Rubella
Chon Buri,28,2.19,0,0.0,1277139,2009,Rubella
Rayong,38,6.28,0,0.0,605380,2009,Rubella
Trat,1,0.45,0,0.0,220918,2009,Rubella
South Region,59,0.67,0,0.0,8777720,2009,Rubella
Zone:6,23,0.66,0,0.0,3496373,2009,Rubella
Chumphon,4,0.82,0,0.0,486233,2009,Rubella
Nakhon Si Thammarat,9,0.59,0,0.0,1514832,2009,Rubella
Phatthalung,3,0.59,0,0.0,506454,2009,Rubella
Surat Thani,7,0.71,0,0.0,988854,2009,Rubella
Zone:7,12,0.67,0,0.0,1803902,2009,Rubella
Krabi,4,0.95,0,0.0,422631,2009,Rubella
Phangnga,2,0.8,0,0.0,250796,2009,Rubella
Phuket,5,1.51,0,0.0,331460,2009,Rubella
Ranong,0,0.0,0,0.0,182242,2009,Rubella
Trang,1,0.16,0,0.0,616773,2009,Rubella
Zone:8,24,0.69,0,0.0,3477445,2009,Rubella
Narathiwat,6,0.83,0,0.0,724001,2009,Rubella
Pattani,1,0.16,0,0.0,644897,2009,Rubella
Satun,0,0.0,0,0.0,290755,2009,Rubella
Songkhla,10,0.75,0,0.0,1339861,2009,Rubella
Yala,7,1.46,0,0.0,477931,2009,Rubella
North-Eastern Region,101,0.47,0,0.0,21469269,2009,Rubella
Zone:10,8,0.22,0,0.0,3564168,2009,Rubella
Loei,0,0.0,0,0.0,619602,2009,Rubella
Nong Bua Lam Phu,1,0.2,0,0.0,500217,2009,Rubella
Nong Khai,1,0.11,0,0.0,907064,2009,Rubella
Udon Thani,6,0.39,0,0.0,1537285,2009,Rubella
Zone:11,9,0.42,0,0.0,2155042,2009,Rubella
Mukdahan,0,0.0,0,0.0,337773,2009,Rubella
Nakhon Phanom,7,1.0,0,0.0,700027,2009,Rubella
Sakon Nakhon,2,0.18,0,0.0,1117242,2009,Rubella
Zone:12,29,0.58,0,0.0,4984201,2009,Rubella
Kalasin,2,0.2,0,0.0,979371,2009,Rubella
Khon Kaen,15,0.85,0,0.0,1759172,2009,Rubella
Maha Sarakham,9,0.96,0,0.0,937972,2009,Rubella
Roi Et,3,0.23,0,0.0,1307686,2009,Rubella
Zone:13,17,0.41,0,0.0,4152834,2009,Rubella
Amnat Charoen,0,0.0,0,0.0,370141,2009,Rubella
Si Sa Ket,8,0.55,0,0.0,1443879,2009,Rubella
Ubon Ratchathani,6,0.33,0,0.0,1799604,2009,Rubella
Yasothon,3,0.56,0,0.0,539210,2009,Rubella
Zone:14,38,0.57,0,0.0,6613024,2009,Rubella
Buri Ram,19,1.23,0,0.0,1544218,2009,Rubella
Chaiyaphum,1,0.09,0,0.0,1123907,2009,Rubella
Nakhon Ratchasima,13,0.51,0,0.0,2568205,2009,Rubella
Surin,5,0.36,0,0.0,1376694,2009,Rubella
North Region,62,0.52,0,0.0,11824449,2009,Rubella
Zone:15,22,0.72,0,0.0,3069670,2009,Rubella
Chiang Mai,14,0.85,0,0.0,1651433,2009,Rubella
Lampang,2,0.26,0,0.0,766057,2009,Rubella
Lamphun,0,0.0,0,0.0,404910,2009,Rubella
Mae Hong Son,6,2.43,0,0.0,247270,2009,Rubella
Zone:16,11,0.42,0,0.0,2636963,2009,Rubella
Chiang Rai,6,0.5,0,0.0,1211126,2009,Rubella
Nan,1,0.21,0,0.0,475799,2009,Rubella
Phayao,2,0.41,0,0.0,487254,2009,Rubella
Phrae,2,0.43,0,0.0,462784,2009,Rubella
Zone:17,21,0.61,0,0.0,3436350,2009,Rubella
Phetchabun,7,0.7,0,0.0,995679,2009,Rubella
Phitsanulok,1,0.12,0,0.0,844779,2009,Rubella
Sukhothai,3,0.5,0,0.0,603316,2009,Rubella
Tak,2,0.38,0,0.0,528997,2009,Rubella
Uttaradit,8,1.73,0,0.0,463579,2009,Rubella
Zone:18,8,0.3,0,0.0,2681466,2009,Rubella
Kamphaeng Phet,2,0.28,0,0.0,726530,2009,Rubella
Nakhon Sawan,6,0.56,0,0.0,1073554,2009,Rubella
Phichit,0,0.0,0,0.0,553653,2009,Rubella
Uthai Thani,0,0.0,0,0.0,327729,2009,Rubella
Total,387,0.61,0,0.0,63701703,2010,Rubella
Central Region,232,1.08,0,0.0,21534318,2010,Rubella
Zone:0,32,0.56,0,0.0,5701995,2010,Rubella
Bangkok,32,0.56,0,0.0,5701995,2010,Rubella
Zone:1,14,0.41,0,0.0,3454591,2010,Rubella
Nonthaburi,6,0.55,0,0.0,1089908,2010,Rubella
P.Nakhon S.Ayutthaya,2,0.26,0,0.0,778627,2010,Rubella
Pathum Thani,5,0.51,0,0.0,971010,2010,Rubella
Saraburi,1,0.16,0,0.0,615046,2010,Rubella
Zone:2,10,0.63,0,0.0,1590200,2010,Rubella
Ang Thong,4,1.4,0,0.0,284889,2010,Rubella
Chai Nat,0,0.0,0,0.0,335177,2010,Rubella
Lop Buri,6,0.79,0,0.0,755153,2010,Rubella
Sing Buri,0,0.0,0,0.0,214981,2010,Rubella
Zone:3,48,1.55,0,0.0,3105799,2010,Rubella
Chachoengsao,5,0.74,0,0.0,671458,2010,Rubella
Nakhon Nayok,0,0.0,0,0.0,252209,2010,Rubella
Prachin Buri,6,1.29,0,0.0,464213,2010,Rubella
Sa Kaeo,3,0.55,0,0.0,543276,2010,Rubella
Samut Prakan,34,2.89,0,0.0,1174643,2010,Rubella
Zone:4,15,0.44,0,0.0,3374810,2010,Rubella
Kanchanaburi,7,0.84,0,0.0,836600,2010,Rubella
Nakhon Pathom,5,0.58,0,0.0,855837,2010,Rubella
Ratchaburi,1,0.12,0,0.0,837153,2010,Rubella
Suphan Buri,2,0.24,0,0.0,845220,2010,Rubella
Zone:5,62,3.75,0,0.0,1651335,2010,Rubella
Phetchaburi,57,12.32,0,0.0,462636,2010,Rubella
Prachuap Khiri Khan,1,0.2,0,0.0,506599,2010,Rubella
Samut Sakhon,4,0.82,0,0.0,488247,2010,Rubella
Samut Songkhram,0,0.0,0,0.0,193853,2010,Rubella
Zone:9,51,1.92,0,0.0,2655588,2010,Rubella
Chanthaburi,7,1.36,0,0.0,512932,2010,Rubella
Chon Buri,26,2.0,0,0.0,1302942,2010,Rubella
Rayong,13,2.1,0,0.0,619249,2010,Rubella
Trat,5,2.27,0,0.0,220465,2010,Rubella
South Region,42,0.47,0,0.0,8853473,2010,Rubella
Zone:6,26,0.74,0,0.0,3514344,2010,Rubella
Chumphon,2,0.41,0,0.0,488855,2010,Rubella
Nakhon Si Thammarat,13,0.86,0,0.0,1519531,2010,Rubella
Phatthalung,4,0.79,0,0.0,508656,2010,Rubella
Surat Thani,7,0.7,0,0.0,997302,2010,Rubella
Zone:7,7,0.38,0,0.0,1825591,2010,Rubella
Krabi,0,0.0,0,0.0,429631,2010,Rubella
Phangnga,1,0.4,0,0.0,252385,2010,Rubella
Phuket,2,0.59,0,0.0,340490,2010,Rubella
Ranong,0,0.0,0,0.0,182417,2010,Rubella
Trang,4,0.64,0,0.0,620668,2010,Rubella
Zone:8,9,0.26,0,0.0,3513538,2010,Rubella
Narathiwat,1,0.14,0,0.0,732617,2010,Rubella
Pattani,0,0.0,0,0.0,651442,2010,Rubella
Satun,0,0.0,0,0.0,295133,2010,Rubella
Songkhla,6,0.44,0,0.0,1350489,2010,Rubella
Yala,2,0.41,0,0.0,483857,2010,Rubella
North-Eastern Region,76,0.35,0,0.0,21534582,2010,Rubella
Zone:10,4,0.11,0,0.0,3576272,2010,Rubella
Loei,1,0.16,0,0.0,622424,2010,Rubella
Nong Bua Lam Phu,0,0.0,0,0.0,501891,2010,Rubella
Nong Khai,2,0.22,0,0.0,910094,2010,Rubella
Udon Thani,1,0.06,0,0.0,1541863,2010,Rubella
Zone:11,2,0.09,0,0.0,2161531,2010,Rubella
Mukdahan,0,0.0,0,0.0,338812,2010,Rubella
Nakhon Phanom,0,0.0,0,0.0,702041,2010,Rubella
Sakon Nakhon,2,0.18,0,0.0,1120678,2010,Rubella
Zone:12,14,0.28,0,0.0,4995226,2010,Rubella
Kalasin,4,0.41,0,0.0,981369,2010,Rubella
Khon Kaen,9,0.51,0,0.0,1764922,2010,Rubella
Maha Sarakham,1,0.11,0,0.0,940001,2010,Rubella
Roi Et,0,0.0,0,0.0,1308934,2010,Rubella
Zone:13,7,0.17,0,0.0,4168498,2010,Rubella
Amnat Charoen,0,0.0,0,0.0,371471,2010,Rubella
Si Sa Ket,5,0.34,0,0.0,1449409,2010,Rubella
Ubon Ratchathani,2,0.11,0,0.0,1808422,2010,Rubella
Yasothon,0,0.0,0,0.0,539196,2010,Rubella
Zone:14,49,0.74,0,0.0,6633055,2010,Rubella
Buri Ram,11,0.71,0,0.0,1550275,2010,Rubella
Chaiyaphum,4,0.36,0,0.0,1126295,2010,Rubella
Nakhon Ratchasima,26,1.01,0,0.0,2576691,2010,Rubella
Surin,8,0.58,0,0.0,1379794,2010,Rubella
North Region,37,0.31,0,0.0,11779330,2010,Rubella
Zone:15,15,0.49,0,0.0,3046660,2010,Rubella
Chiang Mai,14,0.86,0,0.0,1636514,2010,Rubella
Lampang,1,0.13,0,0.0,763224,2010,Rubella
