Areas,Cases,Incidence,Deaths,Mortality,Population,Year,Disease
Nong Bua Lam Phu,466,90.94,1,0.2,512449,2019,DHF Total
Nong Khai,737,141.13,0,0.0,522207,2019,DHF Total
Sakon Nakhon,918,79.63,0,0.0,1152835,2019,DHF Total
Udon Thani,1614,101.72,0,0.0,1586656,2019,DHF Total
ZONE:09,20023,295.4,13,0.19,6778372,2019,DHF Total
Buri Ram,3853,241.52,3,0.19,1595299,2019,DHF Total
Chaiyaphum,2688,236.19,2,0.18,1138067,2019,DHF Total
Nakhon Ratchasima,9695,366.17,6,0.23,2647663,2019,DHF Total
Surin,3787,271.01,2,0.14,1397343,2019,DHF Total
ZONE:10,12352,267.44,18,0.39,4618551,2019,DHF Total
Amnat Charoen,549,145.03,0,0.0,378530,2019,DHF Total
Mukdahan,786,222.84,1,0.28,352727,2019,DHF Total
Si Sa Ket,2587,175.64,4,0.27,1472934,2019,DHF Total
Ubon Ratchathani,7560,402.91,13,0.69,1876347,2019,DHF Total
Yasothon,870,161.71,0,0.0,538013,2019,DHF Total
ZONE:11,7520,167.56,20,0.45,4487837,2019,DHF Total
Chumphon,591,115.63,1,0.2,511134,2019,DHF Total
Krabi,589,123.94,1,0.21,475239,2019,DHF Total
Nakhon Si Thammarat,4328,277.23,12,0.77,1561179,2019,DHF Total
Phangnga,711,264.79,0,0.0,268513,2019,DHF Total
Phuket,573,138.61,3,0.73,413397,2019,DHF Total
Ranong,191,99.16,2,1.04,192619,2019,DHF Total
Surat Thani,537,50.39,1,0.09,1065756,2019,DHF Total
ZONE:12,9647,193.48,11,0.22,4986140,2019,DHF Total
Narathiwat,2088,259.3,4,0.5,805248,2019,DHF Total
Pattani,1264,175.17,0,0.0,721591,2019,DHF Total
Phatthalung,894,170.3,1,0.19,524955,2019,DHF Total
Satun,169,52.39,0,0.0,322580,2019,DHF Total
Songkhla,3091,215.51,5,0.35,1434298,2019,DHF Total
Trang,701,109.0,0,0.0,643140,2019,DHF Total
Yala,1440,269.5,1,0.19,534328,2019,DHF Total
ZONE:13,13975,246.41,10,0.18,5671457,2019,DHF Total
Bangkok,13975,246.41,10,0.18,5671457,2019,DHF Total
Total,65581,104.21,95,0.15,62933515,2007,DHF Total
North Region,8703,73.25,9,0.08,11881352,2007,DHF Total
Zone:1,2766,48.1,3,0.05,5750312,2007,DHF Total
Chiang Mai,665,40.03,0,0.0,1661349,2007,DHF Total
Chiang Rai,820,66.92,2,0.16,1225364,2007,DHF Total
Lampang,239,30.95,1,0.13,772202,2007,DHF Total
Lamphun,392,96.7,0,0.0,405361,2007,DHF Total
Mae Hong Son,210,82.36,0,0.0,254990,2007,DHF Total
Nan,78,16.33,0,0.0,477522,2007,DHF Total
Phayao,51,10.49,0,0.0,486399,2007,DHF Total
Phrae,311,66.58,0,0.0,467125,2007,DHF Total
Zone:2,2515,72.99,4,0.12,3445764,2007,DHF Total
Phetchabun,805,80.51,2,0.2,999924,2007,DHF Total
Phitsanulok,625,74.13,1,0.12,843096,2007,DHF Total
Sukhothai,202,33.28,0,0.0,607061,2007,DHF Total
Tak,516,97.49,1,0.19,529303,2007,DHF Total
Uttaradit,367,78.69,0,0.0,466380,2007,DHF Total
Zone:3,3422,127.44,2,0.07,2685276,2007,DHF Total
Kamphaeng Phet,756,103.97,1,0.14,727158,2007,DHF Total
Nakhon Sawan,1496,139.18,1,0.09,1074849,2007,DHF Total
Phichit,896,161.07,0,0.0,556287,2007,DHF Total
Uthai Thani,274,83.8,0,0.0,326982,2007,DHF Total
Central Region,27217,129.34,45,0.21,21043273,2007,DHF Total
Bangkok,7285,127.67,12,0.21,5706103,2007,DHF Total
Zone:4,4046,137.97,8,0.27,2932544,2007,DHF Total
Ang Thong,406,142.87,1,0.35,284175,2007,DHF Total
Nonthaburi,2214,218.86,1,0.1,1011624,2007,DHF Total
P.Nakhon S.Ayutthaya,775,102.29,5,0.66,757654,2007,DHF Total
Pathum Thani,651,74.05,1,0.11,879091,2007,DHF Total
Zone:5,1271,66.25,1,0.05,1918492,2007,DHF Total
Chai Nat,264,78.09,0,0.0,338077,2007,DHF Total
Lop Buri,541,72.01,0,0.0,751298,2007,DHF Total
Saraburi,413,67.39,1,0.16,612806,2007,DHF Total
Sing Buri,53,24.5,0,0.0,216311,2007,DHF Total
Zone:6,4141,124.18,5,0.15,3334732,2007,DHF Total
Kanchanaburi,871,104.33,3,0.36,834865,2007,DHF Total
Nakhon Pathom,1286,155.61,1,0.12,826438,2007,DHF Total
Ratchaburi,1243,149.73,1,0.12,830184,2007,DHF Total
Suphan Buri,741,87.87,0,0.0,843245,2007,DHF Total
Zone:7,2709,168.08,4,0.25,1611697,2007,DHF Total
Phetchaburi,348,76.25,0,0.0,456371,2007,DHF Total
Prachuap Khiri Khan,692,139.94,3,0.61,494502,2007,DHF Total
Samut Sakhon,1286,275.83,0,0.0,466222,2007,DHF Total
Samut Songkhram,383,196.81,1,0.51,194602,2007,DHF Total
Zone:8,5075,168.25,8,0.27,3016265,2007,DHF Total
Chachoengsao,787,119.86,5,0.76,656586,2007,DHF Total
Nakhon Nayok,420,168.51,0,0.0,249250,2007,DHF Total
Prachin Buri,784,172.53,0,0.0,454404,2007,DHF Total
Sa Kaeo,488,90.58,0,0.0,538741,2007,DHF Total
Samut Prakan,2596,232.35,3,0.27,1117284,2007,DHF Total
Zone:9,2690,106.6,7,0.28,2523440,2007,DHF Total
Chanthaburi,1034,205.49,2,0.4,503197,2007,DHF Total
Chon Buri,184,15.07,2,0.16,1221369,2007,DHF Total
Rayong,1267,218.97,2,0.35,578628,2007,DHF Total
Trat,205,93.08,1,0.45,220246,2007,DHF Total
North-Eastern Region,17758,83.05,19,0.09,21381249,2007,DHF Total
Zone:10,1492,42.13,5,0.14,3541793,2007,DHF Total
Loei,293,47.69,0,0.0,614421,2007,DHF Total
Nong Bua Lam Phu,111,22.33,1,0.2,497148,2007,DHF Total
Nong Khai,453,50.27,3,0.33,901100,2007,DHF Total
Udon Thani,635,41.53,1,0.07,1529124,2007,DHF Total
Zone:11,2578,82.64,2,0.06,3119599,2007,DHF Total
Kalasin,1435,146.95,1,0.1,976536,2007,DHF Total
Mukdahan,328,97.68,0,0.0,335778,2007,DHF Total
Nakhon Phanom,105,15.08,0,0.0,696229,2007,DHF Total
Sakon Nakhon,710,63.9,1,0.09,1111056,2007,DHF Total
Zone:12,3793,94.88,1,0.03,3997622,2007,DHF Total
Khon Kaen,983,56.12,0,0.0,1751458,2007,DHF Total
Maha Sarakham,740,78.99,0,0.0,936846,2007,DHF Total
Roi Et,2070,158.1,1,0.08,1309318,2007,DHF Total
Zone:13,6396,97.14,8,0.12,6583974,2007,DHF Total
Buri Ram,1683,109.54,2,0.13,1536396,2007,DHF Total
Chaiyaphum,789,70.49,1,0.09,1119372,2007,DHF Total
Nakhon Ratchasima,1362,53.32,1,0.04,2554241,2007,DHF Total
Surin,2562,186.47,4,0.29,1373965,2007,DHF Total
Zone:14,3499,84.55,3,0.07,4138261,2007,DHF Total
Amnat Charoen,277,75.08,0,0.0,368925,2007,DHF Total
Si Sa Ket,1893,131.03,3,0.21,1444748,2007,DHF Total
Ubon Ratchathani,1046,58.62,0,0.0,1784372,2007,DHF Total
Yasothon,283,52.39,0,0.0,540216,2007,DHF Total
South Region,11903,137.96,22,0.25,8627641,2007,DHF Total
Zone:15,2409,148.15,5,0.31,1626011,2007,DHF Total
Chumphon,1093,227.65,0,0.0,480131,2007,DHF Total
Ranong,131,72.65,2,1.11,180319,2007,DHF Total
Surat Thani,1185,122.73,3,0.31,965561,2007,DHF Total
Zone:16,1969,75.14,3,0.11,2620564,2007,DHF Total
Nakhon Si Thammarat,1103,73.11,3,0.2,1508729,2007,DHF Total
Phatthalung,606,120.49,0,0.0,502943,2007,DHF Total
Trang,260,42.7,0,0.0,608892,2007,DHF Total
Zone:17,1493,155.32,3,0.31,961258,2007,DHF Total
Krabi,665,163.39,0,0.0,406999,2007,DHF Total
Phangnga,332,134.88,0,0.0,246141,2007,DHF Total
Phuket,496,160.98,3,0.97,308118,2007,DHF Total
Zone:18,3457,190.41,5,0.28,1815585,2007,DHF Total
Narathiwat,1519,214.14,4,0.56,709345,2007,DHF Total
Pattani,1158,181.86,1,0.16,636768,2007,DHF Total
Yala,780,166.14,0,0.0,469472,2007,DHF Total
Zone:19,2575,160.51,6,0.37,1604223,2007,DHF Total
Satun,175,61.83,1,0.35,283014,2007,DHF Total
Songkhla,2400,181.65,5,0.38,1321209,2007,DHF Total
Total,63657,101.14,75,0.12,62939819,2003,DHF Total
North Region,11092,91.51,7,0.06,12120537,2003,DHF Total
Zone:1,4195,72.78,0,0.0,5764017,2003,DHF Total
Chiang Mai,1733,108.34,0,0.0,1599538,2003,DHF Total
Chiang Rai,490,39.37,0,0.0,1244564,2003,DHF Total
Lampang,801,100.25,0,0.0,798996,2003,DHF Total
Lamphun,282,69.1,0,0.0,408122,2003,DHF Total
Mae Hong Son,83,34.71,0,0.0,239128,2003,DHF Total
Nan,172,35.47,0,0.0,484961,2003,DHF Total
Phayao,323,63.96,0,0.0,505032,2003,DHF Total
Phrae,311,64.3,0,0.0,483676,2003,DHF Total
Zone:2,2827,80.23,3,0.09,3523807,2003,DHF Total
Phetchabun,729,69.66,1,0.1,1046537,2003,DHF Total
Phitsanulok,849,97.87,2,0.23,867520,2003,DHF Total
Sukhothai,348,55.82,0,0.0,623396,2003,DHF Total
Tak,306,60.83,0,0.0,503042,2003,DHF Total
Uttaradit,595,123.11,0,0.0,483312,2003,DHF Total
Zone:3,4070,143.68,4,0.14,2832713,2003,DHF Total
Kamphaeng Phet,967,125.39,1,0.13,771177,2003,DHF Total
Nakhon Sawan,1830,162.12,3,0.27,1128789,2003,DHF Total
Phichit,1046,175.82,0,0.0,594918,2003,DHF Total
Uthai Thani,227,67.19,0,0.0,337829,2003,DHF Total
Central Region,25406,122.57,36,0.17,20726962,2003,DHF Total
Zone:0,8203,141.11,6,0.1,5813383,2003,DHF Total
Bangkok,8203,141.11,6,0.1,5813383,2003,DHF Total
Zone:4,2903,108.34,1,0.04,2679573,2003,DHF Total
Ang Thong,278,95.66,0,0.0,290623,2003,DHF Total
Nonthaburi,1017,111.14,0,0.0,915043,2003,DHF Total
P.Nakhon S.Ayutthaya,494,65.89,0,0.0,749751,2003,DHF Total
Pathum Thani,1114,153.83,1,0.14,724156,2003,DHF Total
Zone:5,1346,68.5,4,0.2,1964953,2003,DHF Total
Chai Nat,350,100.03,0,0.0,349881,2003,DHF Total
Lop Buri,469,61.05,1,0.13,768250,2003,DHF Total
Saraburi,413,66.21,2,0.32,623783,2003,DHF Total
Sing Buri,114,51.11,1,0.45,223039,2003,DHF Total
Zone:6,3941,119.25,5,0.15,3304766,2003,DHF Total
Kanchanaburi,656,82.04,3,0.38,799588,2003,DHF Total
Nakhon Pathom,1478,183.11,2,0.25,807180,2003,DHF Total
Ratchaburi,1170,140.62,0,0.0,832005,2003,DHF Total
Suphan Buri,637,73.56,0,0.0,865993,2003,DHF Total
Zone:7,2183,136.26,7,0.44,1602142,2003,DHF Total
Phetchaburi,526,113.97,3,0.65,461539,2003,DHF Total
Prachuap Khiri Khan,826,168.41,3,0.61,490479,2003,DHF Total
Samut Sakhon,638,143.19,1,0.22,445557,2003,DHF Total
Samut Songkhram,193,94.35,0,0.0,204567,2003,DHF Total
Zone:8,3482,118.72,6,0.2,2933038,2003,DHF Total
Chachoengsao,680,104.43,1,0.15,651130,2003,DHF Total
Nakhon Nayok,184,73.17,0,0.0,251471,2003,DHF Total
Prachin Buri,441,97.27,0,0.0,453379,2003,DHF Total
Sa Kaeo,704,130.3,1,0.19,540274,2003,DHF Total
Samut Prakan,1473,142.07,4,0.39,1036784,2003,DHF Total
Zone:9,3348,137.83,7,0.29,2429107,2003,DHF Total
Chanthaburi,663,130.31,1,0.2,508799,2003,DHF Total
Chon Buri,1052,92.0,2,0.17,1143498,2003,DHF Total
Rayong,1509,273.54,3,0.54,551652,2003,DHF Total
Trat,124,55.07,1,0.44,225158,2003,DHF Total
North-Eastern Region,18954,87.61,24,0.11,21634442,2003,DHF Total
Zone:10,1382,38.61,5,0.14,3579272,2003,DHF Total
Loei,295,46.84,1,0.16,629836,2003,DHF Total
Nong Bua Lam Phu,185,37.06,1,0.2,499257,2003,DHF Total
Nong Khai,319,35.0,0,0.0,911409,2003,DHF Total
Udon Thani,583,37.89,3,0.19,1538770,2003,DHF Total
Zone:11,2526,79.99,5,0.16,3157810,2003,DHF Total
Kalasin,480,48.37,0,0.0,992407,2003,DHF Total
Mukdahan,279,82.38,1,0.3,338675,2003,DHF Total
Nakhon Phanom,1084,151.4,4,0.56,715991,2003,DHF Total
Sakon Nakhon,683,61.49,0,0.0,1110737,2003,DHF Total
Zone:12,2949,73.08,4,0.1,4035398,2003,DHF Total
Khon Kaen,1081,61.1,2,0.11,1769124,2003,DHF Total
Maha Sarakham,492,52.14,0,0.0,943647,2003,DHF Total
Roi Et,1376,104.04,2,0.15,1322627,2003,DHF Total
Zone:13,6299,94.34,8,0.12,6676759,2003,DHF Total
Buri Ram,1652,106.59,2,0.13,1549894,2003,DHF Total
Chaiyaphum,908,79.81,1,0.09,1137725,2003,DHF Total
Nakhon Ratchasima,1731,66.93,3,0.12,2586146,2003,DHF Total
Surin,2008,143.12,2,0.14,1402994,2003,DHF Total
Zone:14,5798,138.54,2,0.05,4185203,2003,DHF Total
Amnat Charoen,420,113.36,0,0.0,370494,2003,DHF Total
Si Sa Ket,1865,127.54,1,0.07,1462254,2003,DHF Total
Ubon Ratchathani,3098,172.2,0,0.0,1799048,2003,DHF Total
Yasothon,415,74.99,1,0.18,553407,2003,DHF Total
South Region,8205,97.01,8,0.09,8457878,2003,DHF Total
Zone:15,1498,95.62,1,0.06,1566662,2003,DHF Total
Chumphon,493,103.69,0,0.0,475467,2003,DHF Total
Ranong,162,99.21,0,0.0,163298,2003,DHF Total
Surat Thani,843,90.85,1,0.11,927897,2003,DHF Total
Zone:16,1683,63.69,2,0.08,2642568,2003,DHF Total
Nakhon Si Thammarat,1129,73.67,2,0.13,1532483,2003,DHF Total
Phatthalung,289,57.28,0,0.0,504526,2003,DHF Total
Trang,265,43.76,0,0.0,605559,2003,DHF Total
Zone:17,819,91.44,0,0.0,895704,2003,DHF Total
Krabi,378,99.16,0,0.0,381184,2003,DHF Total
Phangnga,236,98.31,0,0.0,240062,2003,DHF Total
Phuket,205,74.69,0,0.0,274458,2003,DHF Total
Zone:18,2371,131.87,3,0.17,1797937,2003,DHF Total
Narathiwat,1003,142.45,0,0.0,704096,2003,DHF Total
Pattani,680,107.72,0,0.0,631288,2003,DHF Total
Yala,688,148.74,3,0.65,462553,2003,DHF Total
Zone:19,1834,117.94,2,0.13,1555007,2003,DHF Total
Satun,71,26.08,0,0.0,272252,2003,DHF Total
Songkhla,1763,137.44,2,0.16,1282755,2003,DHF Total
Total,116947,183.59,139,0.22,63701703,2010,DHF Total
Central Region,35112,163.05,32,0.15,21534318,2010,DHF Total
Zone:0,10912,191.37,9,0.16,5701995,2010,DHF Total
Bangkok,10912,191.37,9,0.16,5701995,2010,DHF Total
Zone:1,3550,102.76,2,0.06,3454591,2010,DHF Total
Nonthaburi,1582,145.15,1,0.09,1089908,2010,DHF Total
P.Nakhon S.Ayutthaya,562,72.18,0,0.0,778627,2010,DHF Total
Pathum Thani,775,79.81,0,0.0,971010,2010,DHF Total
Saraburi,631,102.59,1,0.16,615046,2010,DHF Total
Zone:2,1798,113.07,6,0.38,1590200,2010,DHF Total
Ang Thong,308,108.11,0,0.0,284889,2010,DHF Total
Chai Nat,205,61.16,2,0.6,335177,2010,DHF Total
Lop Buri,1218,161.29,2,0.26,755153,2010,DHF Total
Sing Buri,67,31.17,2,0.93,214981,2010,DHF Total
Zone:3,5394,173.68,5,0.16,3105799,2010,DHF Total
Chachoengsao,975,145.21,0,0.0,671458,2010,DHF Total
Nakhon Nayok,99,39.25,1,0.4,252209,2010,DHF Total
Prachin Buri,1348,290.38,1,0.22,464213,2010,DHF Total
Sa Kaeo,812,149.46,0,0.0,543276,2010,DHF Total
Samut Prakan,2160,183.89,3,0.26,1174643,2010,DHF Total
Zone:4,3982,117.99,3,0.09,3374810,2010,DHF Total
Kanchanaburi,710,84.87,0,0.0,836600,2010,DHF Total
Nakhon Pathom,1535,179.36,2,0.23,855837,2010,DHF Total
Ratchaburi,1122,134.03,1,0.12,837153,2010,DHF Total
Suphan Buri,615,72.76,0,0.0,845220,2010,DHF Total
Zone:5,2174,131.65,6,0.36,1651335,2010,DHF Total
Phetchaburi,427,92.3,0,0.0,462636,2010,DHF Total
Prachuap Khiri Khan,824,162.65,4,0.79,506599,2010,DHF Total
Samut Sakhon,810,165.9,1,0.2,488247,2010,DHF Total
Samut Songkhram,113,58.29,1,0.52,193853,2010,DHF Total
Zone:9,7302,274.97,1,0.04,2655588,2010,DHF Total
Chanthaburi,2222,433.2,0,0.0,512932,2010,DHF Total
Chon Buri,2280,174.99,1,0.08,1302942,2010,DHF Total
Rayong,2134,344.61,0,0.0,619249,2010,DHF Total
Trat,666,302.09,0,0.0,220465,2010,DHF Total
South Region,30167,340.74,59,0.67,8853473,2010,DHF Total
Zone:6,10961,311.89,22,0.63,3514344,2010,DHF Total
Chumphon,668,136.65,1,0.2,488855,2010,DHF Total
Nakhon Si Thammarat,6039,397.43,19,1.25,1519531,2010,DHF Total
Phatthalung,2078,408.53,0,0.0,508656,2010,DHF Total
Surat Thani,2176,218.19,2,0.2,997302,2010,DHF Total
Zone:7,4053,222.01,7,0.38,1825591,2010,DHF Total
Krabi,1678,390.57,6,1.4,429631,2010,DHF Total
Phangnga,590,233.77,0,0.0,252385,2010,DHF Total
Phuket,654,192.08,0,0.0,340490,2010,DHF Total
Ranong,180,98.68,0,0.0,182417,2010,DHF Total
Trang,951,153.22,1,0.16,620668,2010,DHF Total
Zone:8,15153,431.27,30,0.85,3513538,2010,DHF Total
Narathiwat,3485,475.69,3,0.41,732617,2010,DHF Total
Pattani,3196,490.6,12,1.84,651442,2010,DHF Total
Satun,1062,359.84,2,0.68,295133,2010,DHF Total
Songkhla,6048,447.84,13,0.96,1350489,2010,DHF Total
Yala,1362,281.49,0,0.0,483857,2010,DHF Total
North-Eastern Region,30414,141.23,32,0.15,21534582,2010,DHF Total
Zone:10,3253,90.96,3,0.08,3576272,2010,DHF Total
Loei,902,144.92,1,0.16,622424,2010,DHF Total
Nong Bua Lam Phu,211,42.04,0,0.0,501891,2010,DHF Total
Nong Khai,894,98.23,0,0.0,910094,2010,DHF Total
Udon Thani,1246,80.81,2,0.13,1541863,2010,DHF Total
Zone:11,2904,134.35,2,0.09,2161531,2010,DHF Total
Mukdahan,872,257.37,0,0.0,338812,2010,DHF Total
Nakhon Phanom,1013,144.29,2,0.28,702041,2010,DHF Total
Sakon Nakhon,1019,90.93,0,0.0,1120678,2010,DHF Total
Zone:12,3912,78.31,3,0.06,4995226,2010,DHF Total
Kalasin,465,47.38,0,0.0,981369,2010,DHF Total
Khon Kaen,1021,57.85,0,0.0,1764922,2010,DHF Total
Maha Sarakham,808,85.96,2,0.21,940001,2010,DHF Total
Roi Et,1618,123.61,1,0.08,1308934,2010,DHF Total
Zone:13,5245,125.82,4,0.1,4168498,2010,DHF Total
Amnat Charoen,388,104.45,0,0.0,371471,2010,DHF Total
Si Sa Ket,2633,181.66,0,0.0,1449409,2010,DHF Total
Ubon Ratchathani,1820,100.64,3,0.17,1808422,2010,DHF Total
Yasothon,404,74.93,1,0.19,539196,2010,DHF Total
Zone:14,15100,227.65,20,0.3,6633055,2010,DHF Total
Buri Ram,3889,250.86,3,0.19,1550275,2010,DHF Total
Chaiyaphum,952,84.52,2,0.18,1126295,2010,DHF Total
Nakhon Ratchasima,5620,218.11,12,0.47,2576691,2010,DHF Total
Surin,4639,336.21,3,0.22,1379794,2010,DHF Total
North Region,21254,180.43,16,0.14,11779330,2010,DHF Total
Zone:15,9252,303.68,5,0.16,3046660,2010,DHF Total
Chiang Mai,6546,400.0,3,0.18,1636514,2010,DHF Total
Lampang,1525,199.81,0,0.0,763224,2010,DHF Total
Lamphun,532,131.48,0,0.0,404627,2010,DHF Total
Mae Hong Son,649,267.86,2,0.83,242295,2010,DHF Total
Zone:16,4319,164.8,1,0.04,2620701,2010,DHF Total
Chiang Rai,2349,196.31,0,0.0,1196576,2010,DHF Total
Nan,278,58.4,0,0.0,475989,2010,DHF Total
Phayao,1366,280.66,1,0.21,486713,2010,DHF Total
Phrae,326,70.65,0,0.0,461423,2010,DHF Total
Zone:17,5881,171.41,9,0.26,3430959,2010,DHF Total
Phetchabun,2300,231.02,0,0.0,995578,2010,DHF Total
Phitsanulok,821,96.86,0,0.0,847627,2010,DHF Total
Sukhothai,445,73.88,0,0.0,602296,2010,DHF Total
Tak,2087,399.29,9,1.72,522673,2010,DHF Total
Uttaradit,228,49.27,0,0.0,462785,2010,DHF Total
Zone:18,1802,67.21,1,0.04,2681010,2010,DHF Total
Kamphaeng Phet,541,74.42,1,0.14,726970,2010,DHF Total
Nakhon Sawan,696,64.85,0,0.0,1073182,2010,DHF Total
Phichit,412,74.51,0,0.0,552942,2010,DHF Total
Uthai Thani,153,46.66,0,0.0,327916,2010,DHF Total
Total,41082,63.25,49,0.08,64955313,2014,DHF Total
ZONE:00,4718,82.93,0,0.0,5689268,2014,DHF Total
Bangkok,4718,82.93,0,0.0,5689268,2014,DHF Total
ZONE:01,2772,48.6,3,0.05,5704200,2014,DHF Total
Chiang Mai,786,46.99,1,0.06,1672586,2014,DHF Total
Chiang Rai,313,25.95,0,0.0,1206180,2014,DHF Total
Lampang,160,21.22,0,0.0,753937,2014,DHF Total
Lamphun,35,8.63,0,0.0,405368,2014,DHF Total
Mae Hong Son,593,239.73,1,0.4,247364,2014,DHF Total
Nan,463,96.84,0,0.0,478088,2014,DHF Total
Phayao,94,19.36,0,0.0,485599,2014,DHF Total
Phrae,328,72.08,1,0.22,455078,2014,DHF Total
ZONE:02,1276,36.96,1,0.03,3452021,2014,DHF Total
Phetchabun,190,19.09,1,0.1,995102,2014,DHF Total
Phitsanulok,152,17.72,0,0.0,857682,2014,DHF Total
Sukhothai,274,45.47,0,0.0,602586,2014,DHF Total
Tak,554,103.37,0,0.0,535953,2014,DHF Total
Uttaradit,106,23.01,0,0.0,460698,2014,DHF Total
ZONE:03,2071,68.74,1,0.03,3012608,2014,DHF Total
Chai Nat,62,18.65,0,0.0,332526,2014,DHF Total
Kamphaeng Phet,758,103.97,1,0.14,729076,2014,DHF Total
Nakhon Sawan,657,61.23,0,0.0,1072949,2014,DHF Total
Phichit,397,72.42,0,0.0,548199,2014,DHF Total
Uthai Thani,197,59.72,0,0.0,329858,2014,DHF Total
ZONE:04,2608,50.43,4,0.08,5171756,2014,DHF Total
Ang Thong,143,50.41,0,0.0,283650,2014,DHF Total
Lop Buri,658,86.79,0,0.0,758188,2014,DHF Total
Nakhon Nayok,99,38.57,0,0.0,256693,2014,DHF Total
Nonthaburi,423,36.31,0,0.0,1165070,2014,DHF Total
P.Nakhon S.Ayutthaya,355,44.33,3,0.37,800785,2014,DHF Total
Pathum Thani,375,35.26,0,0.0,1063608,2014,DHF Total
Saraburi,544,86.17,1,0.16,631338,2014,DHF Total
Sing Buri,11,5.18,0,0.0,212424,2014,DHF Total
ZONE:05,4068,79.03,8,0.16,5147569,2014,DHF Total
Kanchanaburi,330,39.03,0,0.0,845540,2014,DHF Total
Nakhon Pathom,834,94.06,3,0.34,886627,2014,DHF Total
Phetchaburi,570,120.6,1,0.21,472640,2014,DHF Total
Prachuap Khiri Khan,279,53.38,1,0.19,522689,2014,DHF Total
Ratchaburi,1084,127.28,2,0.23,851689,2014,DHF Total
Samut Sakhon,503,95.69,0,0.0,525672,2014,DHF Total
Samut Songkhram,168,86.53,1,0.52,194153,2014,DHF Total
Suphan Buri,300,35.35,0,0.0,848559,2014,DHF Total
