Areas,Count,Month,Type,Year,Disease
Total,4590,Total,Cases,2023,Leptospirosis
ZONE:01,673,Total,Cases,2023,Leptospirosis
Chiang Mai,77,Total,Cases,2023,Leptospirosis
Chiang Rai,227,Total,Cases,2023,Leptospirosis
Lampang,82,Total,Cases,2023,Leptospirosis
Lamphun,6,Total,Cases,2023,Leptospirosis
Mae Hong Son,58,Total,Cases,2023,Leptospirosis
Nan,178,Total,Cases,2023,Leptospirosis
Phayao,25,Total,Cases,2023,Leptospirosis
Phrae,20,Total,Cases,2023,Leptospirosis
ZONE:02,50,Total,Cases,2023,Leptospirosis
Phetchabun,7,Total,Cases,2023,Leptospirosis
Phitsanulok,15,Total,Cases,2023,Leptospirosis
Sukhothai,5,Total,Cases,2023,Leptospirosis
Tak,14,Total,Cases,2023,Leptospirosis
Uttaradit,9,Total,Cases,2023,Leptospirosis
ZONE:03,25,Total,Cases,2023,Leptospirosis
Chai Nat,6,Total,Cases,2023,Leptospirosis
Kamphaeng Phet,3,Total,Cases,2023,Leptospirosis
Nakhon Sawan,4,Total,Cases,2023,Leptospirosis
Phichit,0,Total,Cases,2023,Leptospirosis
Uthai Thani,12,Total,Cases,2023,Leptospirosis
ZONE:04,14,Total,Cases,2023,Leptospirosis
Ang Thong,1,Total,Cases,2023,Leptospirosis
Lop Buri,1,Total,Cases,2023,Leptospirosis
Nakhon Nayok,0,Total,Cases,2023,Leptospirosis
Nonthaburi,4,Total,Cases,2023,Leptospirosis
P.Nakhon S.Ayutthaya,3,Total,Cases,2023,Leptospirosis
Pathum Thani,0,Total,Cases,2023,Leptospirosis
Saraburi,5,Total,Cases,2023,Leptospirosis
Sing Buri,0,Total,Cases,2023,Leptospirosis
ZONE:05,32,Total,Cases,2023,Leptospirosis
Kanchanaburi,10,Total,Cases,2023,Leptospirosis
Nakhon Pathom,6,Total,Cases,2023,Leptospirosis
Phetchaburi,3,Total,Cases,2023,Leptospirosis
Prachuap Khiri Khan,1,Total,Cases,2023,Leptospirosis
Ratchaburi,6,Total,Cases,2023,Leptospirosis
Samut Sakhon,0,Total,Cases,2023,Leptospirosis
Samut Songkhram,1,Total,Cases,2023,Leptospirosis
Suphan Buri,5,Total,Cases,2023,Leptospirosis
ZONE:06,154,Total,Cases,2023,Leptospirosis
Chachoengsao,2,Total,Cases,2023,Leptospirosis
Chanthaburi,138,Total,Cases,2023,Leptospirosis
Chon Buri,4,Total,Cases,2023,Leptospirosis
Prachin Buri,1,Total,Cases,2023,Leptospirosis
Rayong,5,Total,Cases,2023,Leptospirosis
Sa Kaeo,1,Total,Cases,2023,Leptospirosis
Samut Prakan,1,Total,Cases,2023,Leptospirosis
Trat,2,Total,Cases,2023,Leptospirosis
ZONE:07,345,Total,Cases,2023,Leptospirosis
Kalasin,76,Total,Cases,2023,Leptospirosis
Khon Kaen,52,Total,Cases,2023,Leptospirosis
Maha Sarakham,58,Total,Cases,2023,Leptospirosis
Roi Et,159,Total,Cases,2023,Leptospirosis
ZONE:08,111,Total,Cases,2023,Leptospirosis
Bungkan,3,Total,Cases,2023,Leptospirosis
Loei,52,Total,Cases,2023,Leptospirosis
Nakhon Phanom,5,Total,Cases,2023,Leptospirosis
Nong Bua Lam Phu,8,Total,Cases,2023,Leptospirosis
Nong Khai,6,Total,Cases,2023,Leptospirosis
Sakon Nakhon,14,Total,Cases,2023,Leptospirosis
Udon Thani,23,Total,Cases,2023,Leptospirosis
ZONE:09,157,Total,Cases,2023,Leptospirosis
Buri Ram,26,Total,Cases,2023,Leptospirosis
Chaiyaphum,28,Total,Cases,2023,Leptospirosis
Nakhon Ratchasima,51,Total,Cases,2023,Leptospirosis
Surin,52,Total,Cases,2023,Leptospirosis
ZONE:10,995,Total,Cases,2023,Leptospirosis
Amnat Charoen,22,Total,Cases,2023,Leptospirosis
Mukdahan,30,Total,Cases,2023,Leptospirosis
Si Sa Ket,646,Total,Cases,2023,Leptospirosis
Ubon Ratchathani,247,Total,Cases,2023,Leptospirosis
Yasothon,50,Total,Cases,2023,Leptospirosis
ZONE:11,974,Total,Cases,2023,Leptospirosis
Chumphon,28,Total,Cases,2023,Leptospirosis
Krabi,17,Total,Cases,2023,Leptospirosis
Nakhon Si Thammarat,505,Total,Cases,2023,Leptospirosis
Phangnga,33,Total,Cases,2023,Leptospirosis
Phuket,27,Total,Cases,2023,Leptospirosis
Ranong,201,Total,Cases,2023,Leptospirosis
Surat Thani,163,Total,Cases,2023,Leptospirosis
ZONE:12,1049,Total,Cases,2023,Leptospirosis
Narathiwat,128,Total,Cases,2023,Leptospirosis
Pattani,31,Total,Cases,2023,Leptospirosis
Phatthalung,139,Total,Cases,2023,Leptospirosis
Satun,71,Total,Cases,2023,Leptospirosis
Songkhla,304,Total,Cases,2023,Leptospirosis
Trang,289,Total,Cases,2023,Leptospirosis
Yala,87,Total,Cases,2023,Leptospirosis
ZONE:13,11,Total,Cases,2023,Leptospirosis
Bangkok,11,Total,Cases,2023,Leptospirosis
Total,43,Total,Deaths,2023,Leptospirosis
ZONE:01,4,Total,Deaths,2023,Leptospirosis
Chiang Mai,0,Total,Deaths,2023,Leptospirosis
Chiang Rai,0,Total,Deaths,2023,Leptospirosis
Lampang,4,Total,Deaths,2023,Leptospirosis
Lamphun,0,Total,Deaths,2023,Leptospirosis
Mae Hong Son,0,Total,Deaths,2023,Leptospirosis
Nan,0,Total,Deaths,2023,Leptospirosis
Phayao,0,Total,Deaths,2023,Leptospirosis
Phrae,0,Total,Deaths,2023,Leptospirosis
ZONE:02,1,Total,Deaths,2023,Leptospirosis
Phetchabun,0,Total,Deaths,2023,Leptospirosis
Phitsanulok,0,Total,Deaths,2023,Leptospirosis
Sukhothai,0,Total,Deaths,2023,Leptospirosis
Tak,1,Total,Deaths,2023,Leptospirosis
Uttaradit,0,Total,Deaths,2023,Leptospirosis
ZONE:03,0,Total,Deaths,2023,Leptospirosis
Chai Nat,0,Total,Deaths,2023,Leptospirosis
Kamphaeng Phet,0,Total,Deaths,2023,Leptospirosis
Nakhon Sawan,0,Total,Deaths,2023,Leptospirosis
Phichit,0,Total,Deaths,2023,Leptospirosis
Uthai Thani,0,Total,Deaths,2023,Leptospirosis
ZONE:04,0,Total,Deaths,2023,Leptospirosis
Ang Thong,0,Total,Deaths,2023,Leptospirosis
Lop Buri,0,Total,Deaths,2023,Leptospirosis
Nakhon Nayok,0,Total,Deaths,2023,Leptospirosis
Nonthaburi,0,Total,Deaths,2023,Leptospirosis
P.Nakhon S.Ayutthaya,0,Total,Deaths,2023,Leptospirosis
Pathum Thani,0,Total,Deaths,2023,Leptospirosis
Saraburi,0,Total,Deaths,2023,Leptospirosis
Sing Buri,0,Total,Deaths,2023,Leptospirosis
ZONE:05,0,Total,Deaths,2023,Leptospirosis
Kanchanaburi,0,Total,Deaths,2023,Leptospirosis
Nakhon Pathom,0,Total,Deaths,2023,Leptospirosis
Phetchaburi,0,Total,Deaths,2023,Leptospirosis
Prachuap Khiri Khan,0,Total,Deaths,2023,Leptospirosis
Ratchaburi,0,Total,Deaths,2023,Leptospirosis
Samut Sakhon,0,Total,Deaths,2023,Leptospirosis
Samut Songkhram,0,Total,Deaths,2023,Leptospirosis
Suphan Buri,0,Total,Deaths,2023,Leptospirosis
ZONE:06,0,Total,Deaths,2023,Leptospirosis
Chachoengsao,0,Total,Deaths,2023,Leptospirosis
Chanthaburi,0,Total,Deaths,2023,Leptospirosis
Chon Buri,0,Total,Deaths,2023,Leptospirosis
Prachin Buri,0,Total,Deaths,2023,Leptospirosis
Rayong,0,Total,Deaths,2023,Leptospirosis
Sa Kaeo,0,Total,Deaths,2023,Leptospirosis
Samut Prakan,0,Total,Deaths,2023,Leptospirosis
Trat,0,Total,Deaths,2023,Leptospirosis
ZONE:07,7,Total,Deaths,2023,Leptospirosis
Kalasin,2,Total,Deaths,2023,Leptospirosis
Khon Kaen,0,Total,Deaths,2023,Leptospirosis
Maha Sarakham,4,Total,Deaths,2023,Leptospirosis
Roi Et,1,Total,Deaths,2023,Leptospirosis
ZONE:08,1,Total,Deaths,2023,Leptospirosis
Bungkan,0,Total,Deaths,2023,Leptospirosis
Loei,0,Total,Deaths,2023,Leptospirosis
Nakhon Phanom,1,Total,Deaths,2023,Leptospirosis
Nong Bua Lam Phu,0,Total,Deaths,2023,Leptospirosis
Nong Khai,0,Total,Deaths,2023,Leptospirosis
Sakon Nakhon,0,Total,Deaths,2023,Leptospirosis
Udon Thani,0,Total,Deaths,2023,Leptospirosis
ZONE:09,1,Total,Deaths,2023,Leptospirosis
Buri Ram,0,Total,Deaths,2023,Leptospirosis
Chaiyaphum,0,Total,Deaths,2023,Leptospirosis
Nakhon Ratchasima,0,Total,Deaths,2023,Leptospirosis
Surin,1,Total,Deaths,2023,Leptospirosis
ZONE:10,5,Total,Deaths,2023,Leptospirosis
Amnat Charoen,0,Total,Deaths,2023,Leptospirosis
Mukdahan,2,Total,Deaths,2023,Leptospirosis
Si Sa Ket,1,Total,Deaths,2023,Leptospirosis
Ubon Ratchathani,2,Total,Deaths,2023,Leptospirosis
Yasothon,0,Total,Deaths,2023,Leptospirosis
ZONE:11,11,Total,Deaths,2023,Leptospirosis
Chumphon,0,Total,Deaths,2023,Leptospirosis
Krabi,1,Total,Deaths,2023,Leptospirosis
Nakhon Si Thammarat,8,Total,Deaths,2023,Leptospirosis
Phangnga,0,Total,Deaths,2023,Leptospirosis
Phuket,0,Total,Deaths,2023,Leptospirosis
Ranong,0,Total,Deaths,2023,Leptospirosis
Surat Thani,2,Total,Deaths,2023,Leptospirosis
ZONE:12,13,Total,Deaths,2023,Leptospirosis
Narathiwat,0,Total,Deaths,2023,Leptospirosis
Pattani,0,Total,Deaths,2023,Leptospirosis
Phatthalung,3,Total,Deaths,2023,Leptospirosis
Satun,0,Total,Deaths,2023,Leptospirosis
Songkhla,4,Total,Deaths,2023,Leptospirosis
Trang,6,Total,Deaths,2023,Leptospirosis
Yala,0,Total,Deaths,2023,Leptospirosis
ZONE:13,0,Total,Deaths,2023,Leptospirosis
Bangkok,0,Total,Deaths,2023,Leptospirosis
Total,264,Jan,Cases,2023,Leptospirosis
ZONE:01,29,Jan,Cases,2023,Leptospirosis
Chiang Mai,2,Jan,Cases,2023,Leptospirosis
Chiang Rai,14,Jan,Cases,2023,Leptospirosis
Lampang,2,Jan,Cases,2023,Leptospirosis
Lamphun,0,Jan,Cases,2023,Leptospirosis
Mae Hong Son,4,Jan,Cases,2023,Leptospirosis
Nan,5,Jan,Cases,2023,Leptospirosis
Phayao,1,Jan,Cases,2023,Leptospirosis
Phrae,1,Jan,Cases,2023,Leptospirosis
ZONE:02,1,Jan,Cases,2023,Leptospirosis
Phetchabun,0,Jan,Cases,2023,Leptospirosis
Phitsanulok,0,Jan,Cases,2023,Leptospirosis
Sukhothai,0,Jan,Cases,2023,Leptospirosis
Tak,0,Jan,Cases,2023,Leptospirosis
Uttaradit,1,Jan,Cases,2023,Leptospirosis
ZONE:03,1,Jan,Cases,2023,Leptospirosis
Chai Nat,0,Jan,Cases,2023,Leptospirosis
Kamphaeng Phet,0,Jan,Cases,2023,Leptospirosis
Nakhon Sawan,0,Jan,Cases,2023,Leptospirosis
Phichit,0,Jan,Cases,2023,Leptospirosis
Uthai Thani,1,Jan,Cases,2023,Leptospirosis
ZONE:04,2,Jan,Cases,2023,Leptospirosis
Ang Thong,0,Jan,Cases,2023,Leptospirosis
Lop Buri,0,Jan,Cases,2023,Leptospirosis
Nakhon Nayok,0,Jan,Cases,2023,Leptospirosis
Nonthaburi,2,Jan,Cases,2023,Leptospirosis
P.Nakhon S.Ayutthaya,0,Jan,Cases,2023,Leptospirosis
Pathum Thani,0,Jan,Cases,2023,Leptospirosis
Saraburi,0,Jan,Cases,2023,Leptospirosis
Sing Buri,0,Jan,Cases,2023,Leptospirosis
ZONE:05,7,Jan,Cases,2023,Leptospirosis
Kanchanaburi,3,Jan,Cases,2023,Leptospirosis
Nakhon Pathom,1,Jan,Cases,2023,Leptospirosis
Phetchaburi,1,Jan,Cases,2023,Leptospirosis
Prachuap Khiri Khan,0,Jan,Cases,2023,Leptospirosis
Ratchaburi,0,Jan,Cases,2023,Leptospirosis
Samut Sakhon,0,Jan,Cases,2023,Leptospirosis
Samut Songkhram,0,Jan,Cases,2023,Leptospirosis
Suphan Buri,2,Jan,Cases,2023,Leptospirosis
ZONE:06,5,Jan,Cases,2023,Leptospirosis
Chachoengsao,0,Jan,Cases,2023,Leptospirosis
