Areas,Cases,Incidence,Deaths,Mortality,Population,Year,Disease
Nong Bua Lam Phu,31,6.21,1,0.2,499257,2003,D.H.F.shock syndrome
Nong Khai,0,0.0,0,0.0,911409,2003,D.H.F.shock syndrome
Udon Thani,47,3.05,2,0.13,1538770,2003,D.H.F.shock syndrome
Zone:11,62,1.96,3,0.1,3157810,2003,D.H.F.shock syndrome
Kalasin,16,1.61,0,0.0,992407,2003,D.H.F.shock syndrome
Mukdahan,12,3.54,1,0.3,338675,2003,D.H.F.shock syndrome
Nakhon Phanom,19,2.65,2,0.28,715991,2003,D.H.F.shock syndrome
Sakon Nakhon,15,1.35,0,0.0,1110737,2003,D.H.F.shock syndrome
Zone:12,145,3.59,4,0.1,4035398,2003,D.H.F.shock syndrome
Khon Kaen,60,3.39,2,0.11,1769124,2003,D.H.F.shock syndrome
Maha Sarakham,14,1.48,0,0.0,943647,2003,D.H.F.shock syndrome
Roi Et,71,5.37,2,0.15,1322627,2003,D.H.F.shock syndrome
Zone:13,207,3.1,6,0.09,6676759,2003,D.H.F.shock syndrome
Buri Ram,31,2.0,1,0.06,1549894,2003,D.H.F.shock syndrome
Chaiyaphum,45,3.96,1,0.09,1137725,2003,D.H.F.shock syndrome
Nakhon Ratchasima,52,2.01,3,0.12,2586146,2003,D.H.F.shock syndrome
Surin,79,5.63,1,0.07,1402994,2003,D.H.F.shock syndrome
Zone:14,147,3.51,2,0.05,4185203,2003,D.H.F.shock syndrome
Amnat Charoen,3,0.81,0,0.0,370494,2003,D.H.F.shock syndrome
Si Sa Ket,51,3.49,1,0.07,1462254,2003,D.H.F.shock syndrome
Ubon Ratchathani,73,4.06,0,0.0,1799048,2003,D.H.F.shock syndrome
Yasothon,20,3.61,1,0.18,553407,2003,D.H.F.shock syndrome
South Region,147,1.74,6,0.07,8457878,2003,D.H.F.shock syndrome
Zone:15,27,1.72,0,0.0,1566662,2003,D.H.F.shock syndrome
Chumphon,2,0.42,0,0.0,475467,2003,D.H.F.shock syndrome
Ranong,0,0.0,0,0.0,163298,2003,D.H.F.shock syndrome
Surat Thani,25,2.69,0,0.0,927897,2003,D.H.F.shock syndrome
Zone:16,39,1.48,2,0.08,2642568,2003,D.H.F.shock syndrome
Nakhon Si Thammarat,36,2.35,2,0.13,1532483,2003,D.H.F.shock syndrome
Phatthalung,2,0.4,0,0.0,504526,2003,D.H.F.shock syndrome
Trang,1,0.17,0,0.0,605559,2003,D.H.F.shock syndrome
Zone:17,21,2.34,0,0.0,895704,2003,D.H.F.shock syndrome
Krabi,15,3.94,0,0.0,381184,2003,D.H.F.shock syndrome
Phangnga,3,1.25,0,0.0,240062,2003,D.H.F.shock syndrome
Phuket,3,1.09,0,0.0,274458,2003,D.H.F.shock syndrome
Zone:18,44,2.45,3,0.17,1797937,2003,D.H.F.shock syndrome
Narathiwat,17,2.41,0,0.0,704096,2003,D.H.F.shock syndrome
Pattani,14,2.22,0,0.0,631288,2003,D.H.F.shock syndrome
Yala,13,2.81,3,0.65,462553,2003,D.H.F.shock syndrome
Zone:19,16,1.03,1,0.06,1555007,2003,D.H.F.shock syndrome
Satun,3,1.1,0,0.0,272252,2003,D.H.F.shock syndrome
Songkhla,13,1.01,1,0.08,1282755,2003,D.H.F.shock syndrome
Total,843,1.35,35,0.06,62526710,2004,D.H.F.shock syndrome
North Region,110,0.92,3,0.03,11965439,2004,D.H.F.shock syndrome
Zone:1,35,0.61,1,0.02,5720315,2004,D.H.F.shock syndrome
Chiang Mai,1,0.06,0,0.0,1616995,2004,D.H.F.shock syndrome
Chiang Rai,3,0.25,0,0.0,1214659,2004,D.H.F.shock syndrome
Lampang,4,0.51,0,0.0,788071,2004,D.H.F.shock syndrome
Lamphun,6,1.47,0,0.0,406911,2004,D.H.F.shock syndrome
Mae Hong Son,0,0.0,0,0.0,240988,2004,D.H.F.shock syndrome
Nan,0,0.0,0,0.0,479968,2004,D.H.F.shock syndrome
Phayao,4,0.81,1,0.2,494926,2004,D.H.F.shock syndrome
Phrae,17,3.56,0,0.0,477797,2004,D.H.F.shock syndrome
Zone:2,40,1.15,1,0.03,3480797,2004,D.H.F.shock syndrome
Phetchabun,22,2.14,0,0.0,1026733,2004,D.H.F.shock syndrome
Phitsanulok,8,0.94,0,0.0,854440,2004,D.H.F.shock syndrome
Sukhothai,0,0.0,0,0.0,616536,2004,D.H.F.shock syndrome
Tak,6,1.18,0,0.0,507296,2004,D.H.F.shock syndrome
Uttaradit,4,0.84,1,0.21,475792,2004,D.H.F.shock syndrome
Zone:3,35,1.27,1,0.04,2764327,2004,D.H.F.shock syndrome
Kamphaeng Phet,19,2.53,1,0.13,750331,2004,D.H.F.shock syndrome
Nakhon Sawan,7,0.64,0,0.0,1102099,2004,D.H.F.shock syndrome
Phichit,8,1.38,0,0.0,579155,2004,D.H.F.shock syndrome
Uthai Thani,1,0.3,0,0.0,332742,2004,D.H.F.shock syndrome
Central Region,212,1.03,18,0.09,20631429,2004,D.H.F.shock syndrome
Bangkok,25,0.44,4,0.07,5739370,2004,D.H.F.shock syndrome
Zone:4,26,0.96,1,0.04,2721016,2004,D.H.F.shock syndrome
Ang Thong,6,2.09,0,0.0,286896,2004,D.H.F.shock syndrome
Nonthaburi,2,0.21,1,0.11,933591,2004,D.H.F.shock syndrome
P.Nakhon S.Ayutthaya,11,1.47,0,0.0,745828,2004,D.H.F.shock syndrome
Pathum Thani,7,0.93,0,0.0,754701,2004,D.H.F.shock syndrome
Zone:5,14,0.72,0,0.0,1936502,2004,D.H.F.shock syndrome
Chai Nat,8,2.32,0,0.0,345355,2004,D.H.F.shock syndrome
Lop Buri,3,0.4,0,0.0,759000,2004,D.H.F.shock syndrome
Saraburi,3,0.49,0,0.0,610722,2004,D.H.F.shock syndrome
Sing Buri,0,0.0,0,0.0,221425,2004,D.H.F.shock syndrome
Zone:6,60,1.82,4,0.12,3287786,2004,D.H.F.shock syndrome
Kanchanaburi,21,2.61,3,0.37,803802,2004,D.H.F.shock syndrome
Nakhon Pathom,5,0.62,1,0.12,805210,2004,D.H.F.shock syndrome
Ratchaburi,17,2.06,0,0.0,824406,2004,D.H.F.shock syndrome
Suphan Buri,17,1.99,0,0.0,854368,2004,D.H.F.shock syndrome
Zone:7,39,2.46,2,0.13,1587519,2004,D.H.F.shock syndrome
Phetchaburi,11,2.41,1,0.22,456384,2004,D.H.F.shock syndrome
Prachuap Khiri Khan,3,0.62,0,0.0,486084,2004,D.H.F.shock syndrome
Samut Sakhon,3,0.67,1,0.22,445443,2004,D.H.F.shock syndrome
Samut Songkhram,22,11.02,0,0.0,199608,2004,D.H.F.shock syndrome
Zone:8,22,0.75,4,0.14,2934598,2004,D.H.F.shock syndrome
Chachoengsao,0,0.0,0,0.0,647967,2004,D.H.F.shock syndrome
Nakhon Nayok,7,2.8,0,0.0,250235,2004,D.H.F.shock syndrome
Prachin Buri,11,2.44,1,0.22,449940,2004,D.H.F.shock syndrome
Sa Kaeo,3,0.56,2,0.37,538823,2004,D.H.F.shock syndrome
Samut Prakan,1,0.1,1,0.1,1047633,2004,D.H.F.shock syndrome
Zone:9,26,1.07,3,0.12,2424638,2004,D.H.F.shock syndrome
Chanthaburi,17,3.38,0,0.0,502794,2004,D.H.F.shock syndrome
Chon Buri,2,0.17,2,0.17,1150048,2004,D.H.F.shock syndrome
Rayong,6,1.09,1,0.18,550310,2004,D.H.F.shock syndrome
Trat,1,0.45,0,0.0,221486,2004,D.H.F.shock syndrome
North-Eastern Region,424,1.98,14,0.07,21463567,2004,D.H.F.shock syndrome
Zone:10,48,1.35,0,0.0,3549364,2004,D.H.F.shock syndrome
Loei,1,0.16,0,0.0,617280,2004,D.H.F.shock syndrome
Nong Bua Lam Phu,26,5.23,0,0.0,497298,2004,D.H.F.shock syndrome
Nong Khai,7,0.77,0,0.0,904499,2004,D.H.F.shock syndrome
Udon Thani,14,0.91,0,0.0,1530287,2004,D.H.F.shock syndrome
Zone:11,79,2.53,2,0.06,3127236,2004,D.H.F.shock syndrome
Kalasin,33,3.36,1,0.1,982947,2004,D.H.F.shock syndrome
Mukdahan,7,2.08,0,0.0,335819,2004,D.H.F.shock syndrome
Nakhon Phanom,4,0.57,0,0.0,700800,2004,D.H.F.shock syndrome
Sakon Nakhon,35,3.16,1,0.09,1107670,2004,D.H.F.shock syndrome
Zone:12,95,2.37,4,0.1,4012215,2004,D.H.F.shock syndrome
Khon Kaen,49,2.79,3,0.17,1756177,2004,D.H.F.shock syndrome
Maha Sarakham,10,1.06,0,0.0,939718,2004,D.H.F.shock syndrome
Roi Et,36,2.73,1,0.08,1316320,2004,D.H.F.shock syndrome
Zone:13,120,1.81,7,0.11,6621384,2004,D.H.F.shock syndrome
Buri Ram,39,2.53,0,0.0,1539135,2004,D.H.F.shock syndrome
Chaiyaphum,27,2.39,1,0.09,1128031,2004,D.H.F.shock syndrome
Nakhon Ratchasima,42,1.64,5,0.19,2565197,2004,D.H.F.shock syndrome
Surin,12,0.86,1,0.07,1389021,2004,D.H.F.shock syndrome
Zone:14,82,1.97,1,0.02,4153368,2004,D.H.F.shock syndrome
Amnat Charoen,3,0.81,0,0.0,369071,2004,D.H.F.shock syndrome
Si Sa Ket,51,3.51,1,0.07,1452971,2004,D.H.F.shock syndrome
Ubon Ratchathani,17,0.95,0,0.0,1784192,2004,D.H.F.shock syndrome
Yasothon,11,2.01,0,0.0,547134,2004,D.H.F.shock syndrome
South Region,97,1.15,0,0.0,8466275,2004,D.H.F.shock syndrome
Zone:15,23,1.45,0,0.0,1581379,2004,D.H.F.shock syndrome
Chumphon,4,0.84,0,0.0,474592,2004,D.H.F.shock syndrome
Ranong,0,0.0,0,0.0,169904,2004,D.H.F.shock syndrome
Surat Thani,19,2.03,0,0.0,936883,2004,D.H.F.shock syndrome
Zone:16,26,0.99,0,0.0,2619221,2004,D.H.F.shock syndrome
Nakhon Si Thammarat,19,1.25,0,0.0,1515708,2004,D.H.F.shock syndrome
Phatthalung,4,0.8,0,0.0,501447,2004,D.H.F.shock syndrome
Trang,3,0.5,0,0.0,602066,2004,D.H.F.shock syndrome
Zone:17,17,1.87,0,0.0,908170,2004,D.H.F.shock syndrome
Krabi,13,3.37,0,0.0,386084,2004,D.H.F.shock syndrome
Phangnga,3,1.25,0,0.0,239895,2004,D.H.F.shock syndrome
Phuket,1,0.35,0,0.0,282191,2004,D.H.F.shock syndrome
Zone:18,18,1.0,0,0.0,1795905,2004,D.H.F.shock syndrome
Narathiwat,9,1.28,0,0.0,701008,2004,D.H.F.shock syndrome
Pattani,3,0.47,0,0.0,632240,2004,D.H.F.shock syndrome
Yala,6,1.3,0,0.0,462657,2004,D.H.F.shock syndrome
Zone:19,13,0.83,0,0.0,1561600,2004,D.H.F.shock syndrome
Satun,2,0.73,0,0.0,273624,2004,D.H.F.shock syndrome
Songkhla,11,0.85,0,0.0,1287976,2004,D.H.F.shock syndrome
Total,743,1.19,44,0.07,62623416,2006,D.H.F.shock syndrome
North Region,117,0.98,2,0.02,11887142,2006,D.H.F.shock syndrome
Zone:1,28,0.49,0,0.0,5748673,2006,D.H.F.shock syndrome
Chiang Mai,8,0.48,0,0.0,1654154,2006,D.H.F.shock syndrome
Chiang Rai,1,0.08,0,0.0,1225386,2006,D.H.F.shock syndrome
Lampang,1,0.13,0,0.0,775259,2006,D.H.F.shock syndrome
Lamphun,4,0.99,0,0.0,405146,2006,D.H.F.shock syndrome
Mae Hong Son,2,0.79,0,0.0,254392,2006,D.H.F.shock syndrome
Nan,2,0.42,0,0.0,477871,2006,D.H.F.shock syndrome
Phayao,0,0.0,0,0.0,486554,2006,D.H.F.shock syndrome
Phrae,10,2.13,0,0.0,469911,2006,D.H.F.shock syndrome
Zone:2,45,1.31,0,0.0,3448091,2006,D.H.F.shock syndrome
Phetchabun,7,0.7,0,0.0,1002388,2006,D.H.F.shock syndrome
Phitsanulok,10,1.19,0,0.0,842739,2006,D.H.F.shock syndrome
Sukhothai,7,1.15,0,0.0,609591,2006,D.H.F.shock syndrome
Tak,6,1.14,0,0.0,524938,2006,D.H.F.shock syndrome
Uttaradit,15,3.2,0,0.0,468435,2006,D.H.F.shock syndrome
Zone:3,44,1.64,2,0.07,2690378,2006,D.H.F.shock syndrome
Kamphaeng Phet,30,4.12,0,0.0,728293,2006,D.H.F.shock syndrome
Nakhon Sawan,5,0.46,0,0.0,1076911,2006,D.H.F.shock syndrome
Phichit,9,1.61,2,0.36,558314,2006,D.H.F.shock syndrome
Uthai Thani,0,0.0,0,0.0,326860,2006,D.H.F.shock syndrome
Central Region,196,0.94,25,0.12,20825142,2006,D.H.F.shock syndrome
Bangkok,22,0.39,9,0.16,5677455,2006,D.H.F.shock syndrome
Zone:4,23,0.8,1,0.03,2858658,2006,D.H.F.shock syndrome
Ang Thong,0,0.0,0,0.0,283861,2006,D.H.F.shock syndrome
Nonthaburi,10,1.01,0,0.0,985669,2006,D.H.F.shock syndrome
P.Nakhon S.Ayutthaya,3,0.4,0,0.0,750757,2006,D.H.F.shock syndrome
Pathum Thani,10,1.19,1,0.12,838371,2006,D.H.F.shock syndrome
Zone:5,19,0.99,1,0.05,1915186,2006,D.H.F.shock syndrome
Chai Nat,2,0.59,0,0.0,339568,2006,D.H.F.shock syndrome
Lop Buri,5,0.66,0,0.0,752364,2006,D.H.F.shock syndrome
Saraburi,11,1.82,1,0.17,605897,2006,D.H.F.shock syndrome
Sing Buri,1,0.46,0,0.0,217357,2006,D.H.F.shock syndrome
Zone:6,51,1.54,3,0.09,3315213,2006,D.H.F.shock syndrome
Kanchanaburi,8,0.96,0,0.0,830309,2006,D.H.F.shock syndrome
Nakhon Pathom,6,0.74,1,0.12,815433,2006,D.H.F.shock syndrome
Ratchaburi,10,1.21,2,0.24,826212,2006,D.H.F.shock syndrome
Suphan Buri,27,3.2,0,0.0,843259,2006,D.H.F.shock syndrome
Zone:7,27,1.69,1,0.06,1598232,2006,D.H.F.shock syndrome
Phetchaburi,8,1.76,0,0.0,455332,2006,D.H.F.shock syndrome
Prachuap Khiri Khan,1,0.2,0,0.0,490607,2006,D.H.F.shock syndrome
Samut Sakhon,5,1.09,0,0.0,457264,2006,D.H.F.shock syndrome
Samut Songkhram,13,6.67,1,0.51,195029,2006,D.H.F.shock syndrome
Zone:8,32,1.07,9,0.3,2983258,2006,D.H.F.shock syndrome
Chachoengsao,5,0.77,3,0.46,650909,2006,D.H.F.shock syndrome
Nakhon Nayok,2,0.8,1,0.4,250392,2006,D.H.F.shock syndrome
Prachin Buri,6,1.33,2,0.44,451721,2006,D.H.F.shock syndrome
Sa Kaeo,11,2.05,1,0.19,537661,2006,D.H.F.shock syndrome
Samut Prakan,8,0.73,2,0.18,1092575,2006,D.H.F.shock syndrome
Zone:9,22,0.89,1,0.04,2477140,2006,D.H.F.shock syndrome
Chanthaburi,13,2.6,0,0.0,500275,2006,D.H.F.shock syndrome
Chon Buri,2,0.17,1,0.08,1190861,2006,D.H.F.shock syndrome
Rayong,4,0.71,0,0.0,566461,2006,D.H.F.shock syndrome
Trat,3,1.37,0,0.0,219543,2006,D.H.F.shock syndrome
North-Eastern Region,328,1.54,12,0.06,21352480,2006,D.H.F.shock syndrome
Zone:10,40,1.13,0,0.0,3533061,2006,D.H.F.shock syndrome
Loei,5,0.82,0,0.0,612863,2006,D.H.F.shock syndrome
Nong Bua Lam Phu,13,2.62,0,0.0,496675,2006,D.H.F.shock syndrome
Nong Khai,6,0.67,0,0.0,897840,2006,D.H.F.shock syndrome
Udon Thani,16,1.05,0,0.0,1525683,2006,D.H.F.shock syndrome
Zone:11,56,1.8,1,0.03,3110390,2006,D.H.F.shock syndrome
Kalasin,21,2.15,0,0.0,974560,2006,D.H.F.shock syndrome
Mukdahan,5,1.49,0,0.0,334781,2006,D.H.F.shock syndrome
Nakhon Phanom,2,0.29,0,0.0,694473,2006,D.H.F.shock syndrome
Sakon Nakhon,28,2.53,1,0.09,1106576,2006,D.H.F.shock syndrome
Zone:12,82,2.05,1,0.03,3996666,2006,D.H.F.shock syndrome
Khon Kaen,45,2.57,0,0.0,1749021,2006,D.H.F.shock syndrome
Maha Sarakham,4,0.43,0,0.0,937285,2006,D.H.F.shock syndrome
Roi Et,33,2.52,1,0.08,1310360,2006,D.H.F.shock syndrome
Zone:13,98,1.49,7,0.11,6578271,2006,D.H.F.shock syndrome
Buri Ram,24,1.56,2,0.13,1534076,2006,D.H.F.shock syndrome
Chaiyaphum,14,1.25,1,0.09,1118040,2006,D.H.F.shock syndrome
Nakhon Ratchasima,32,1.25,1,0.04,2551176,2006,D.H.F.shock syndrome
Surin,28,2.04,3,0.22,1374979,2006,D.H.F.shock syndrome
Zone:14,52,1.26,3,0.07,4134092,2006,D.H.F.shock syndrome
Amnat Charoen,0,0.0,0,0.0,368863,2006,D.H.F.shock syndrome
Si Sa Ket,32,2.21,3,0.21,1445230,2006,D.H.F.shock syndrome
Ubon Ratchathani,17,0.96,0,0.0,1778922,2006,D.H.F.shock syndrome
Yasothon,3,0.55,0,0.0,541077,2006,D.H.F.shock syndrome
South Region,102,1.19,5,0.06,8558652,2006,D.H.F.shock syndrome
Zone:15,35,2.17,1,0.06,1610374,2006,D.H.F.shock syndrome
Chumphon,1,0.21,0,0.0,477364,2006,D.H.F.shock syndrome
Ranong,0,0.0,0,0.0,178986,2006,D.H.F.shock syndrome
Surat Thani,34,3.56,1,0.1,954024,2006,D.H.F.shock syndrome
Zone:16,33,1.26,3,0.11,2614100,2006,D.H.F.shock syndrome
Nakhon Si Thammarat,21,1.39,3,0.2,1507440,2006,D.H.F.shock syndrome
Phatthalung,9,1.79,0,0.0,501912,2006,D.H.F.shock syndrome
Trang,3,0.5,0,0.0,604748,2006,D.H.F.shock syndrome
Zone:17,14,1.49,0,0.0,939424,2006,D.H.F.shock syndrome
Krabi,8,2.0,0,0.0,399514,2006,D.H.F.shock syndrome
Phangnga,5,2.05,0,0.0,243419,2006,D.H.F.shock syndrome
Phuket,1,0.34,0,0.0,296491,2006,D.H.F.shock syndrome
Zone:18,16,0.89,1,0.06,1805088,2006,D.H.F.shock syndrome
Narathiwat,1,0.14,0,0.0,703848,2006,D.H.F.shock syndrome
Pattani,13,2.05,0,0.0,635053,2006,D.H.F.shock syndrome
Yala,2,0.43,1,0.21,466187,2006,D.H.F.shock syndrome
Zone:19,4,0.25,0,0.0,1589666,2006,D.H.F.shock syndrome
Satun,1,0.36,0,0.0,279705,2006,D.H.F.shock syndrome
Songkhla,3,0.23,0,0.0,1309961,2006,D.H.F.shock syndrome
Total,1082,1.72,59,0.09,62933515,2007,D.H.F.shock syndrome
North Region,126,1.06,5,0.04,11881352,2007,D.H.F.shock syndrome
Zone:1,48,0.83,3,0.05,5750312,2007,D.H.F.shock syndrome
Chiang Mai,2,0.12,0,0.0,1661349,2007,D.H.F.shock syndrome
Chiang Rai,34,2.77,2,0.16,1225364,2007,D.H.F.shock syndrome
Lampang,4,0.52,1,0.13,772202,2007,D.H.F.shock syndrome
Lamphun,1,0.25,0,0.0,405361,2007,D.H.F.shock syndrome
Mae Hong Son,2,0.78,0,0.0,254990,2007,D.H.F.shock syndrome
Nan,2,0.42,0,0.0,477522,2007,D.H.F.shock syndrome
Phayao,0,0.0,0,0.0,486399,2007,D.H.F.shock syndrome
Phrae,3,0.64,0,0.0,467125,2007,D.H.F.shock syndrome
Zone:2,35,1.02,1,0.03,3445764,2007,D.H.F.shock syndrome
Phetchabun,7,0.7,1,0.1,999924,2007,D.H.F.shock syndrome
Phitsanulok,17,2.02,0,0.0,843096,2007,D.H.F.shock syndrome
Sukhothai,2,0.33,0,0.0,607061,2007,D.H.F.shock syndrome
Tak,0,0.0,0,0.0,529303,2007,D.H.F.shock syndrome
Uttaradit,9,1.93,0,0.0,466380,2007,D.H.F.shock syndrome
Zone:3,43,1.6,1,0.04,2685276,2007,D.H.F.shock syndrome
Kamphaeng Phet,31,4.26,1,0.14,727158,2007,D.H.F.shock syndrome
Nakhon Sawan,3,0.28,0,0.0,1074849,2007,D.H.F.shock syndrome
Phichit,8,1.44,0,0.0,556287,2007,D.H.F.shock syndrome
Uthai Thani,1,0.31,0,0.0,326982,2007,D.H.F.shock syndrome
Central Region,295,1.4,31,0.15,21043273,2007,D.H.F.shock syndrome
Bangkok,37,0.65,10,0.18,5706103,2007,D.H.F.shock syndrome
Zone:4,56,1.91,6,0.2,2932544,2007,D.H.F.shock syndrome
Ang Thong,3,1.06,1,0.35,284175,2007,D.H.F.shock syndrome
Nonthaburi,23,2.27,1,0.1,1011624,2007,D.H.F.shock syndrome
P.Nakhon S.Ayutthaya,10,1.32,3,0.4,757654,2007,D.H.F.shock syndrome
Pathum Thani,20,2.28,1,0.11,879091,2007,D.H.F.shock syndrome
Zone:5,16,0.83,1,0.05,1918492,2007,D.H.F.shock syndrome
Chai Nat,9,2.66,0,0.0,338077,2007,D.H.F.shock syndrome
Lop Buri,1,0.13,0,0.0,751298,2007,D.H.F.shock syndrome
Saraburi,6,0.98,1,0.16,612806,2007,D.H.F.shock syndrome
Sing Buri,0,0.0,0,0.0,216311,2007,D.H.F.shock syndrome
Zone:6,84,2.52,3,0.09,3334732,2007,D.H.F.shock syndrome
Kanchanaburi,40,4.79,3,0.36,834865,2007,D.H.F.shock syndrome
Nakhon Pathom,5,0.61,0,0.0,826438,2007,D.H.F.shock syndrome
Ratchaburi,14,1.69,0,0.0,830184,2007,D.H.F.shock syndrome
Suphan Buri,25,2.96,0,0.0,843245,2007,D.H.F.shock syndrome
Zone:7,42,2.61,2,0.12,1611697,2007,D.H.F.shock syndrome
Phetchaburi,11,2.41,0,0.0,456371,2007,D.H.F.shock syndrome
Prachuap Khiri Khan,7,1.42,2,0.4,494502,2007,D.H.F.shock syndrome
Samut Sakhon,8,1.72,0,0.0,466222,2007,D.H.F.shock syndrome
Samut Songkhram,16,8.22,0,0.0,194602,2007,D.H.F.shock syndrome
Zone:8,38,1.26,5,0.17,3016265,2007,D.H.F.shock syndrome
Chachoengsao,7,1.07,2,0.3,656586,2007,D.H.F.shock syndrome
Nakhon Nayok,1,0.4,0,0.0,249250,2007,D.H.F.shock syndrome
Prachin Buri,9,1.98,0,0.0,454404,2007,D.H.F.shock syndrome
Sa Kaeo,6,1.11,0,0.0,538741,2007,D.H.F.shock syndrome
Samut Prakan,15,1.34,3,0.27,1117284,2007,D.H.F.shock syndrome
Zone:9,22,0.87,4,0.16,2523440,2007,D.H.F.shock syndrome
Chanthaburi,8,1.59,2,0.4,503197,2007,D.H.F.shock syndrome
Chon Buri,3,0.25,1,0.08,1221369,2007,D.H.F.shock syndrome
Rayong,9,1.56,0,0.0,578628,2007,D.H.F.shock syndrome
Trat,2,0.91,1,0.45,220246,2007,D.H.F.shock syndrome
North-Eastern Region,450,2.1,9,0.04,21381249,2007,D.H.F.shock syndrome
Zone:10,10,0.28,0,0.0,3541793,2007,D.H.F.shock syndrome
Loei,1,0.16,0,0.0,614421,2007,D.H.F.shock syndrome
Nong Bua Lam Phu,1,0.2,0,0.0,497148,2007,D.H.F.shock syndrome
Nong Khai,2,0.22,0,0.0,901100,2007,D.H.F.shock syndrome
