Areas,Count,Month,Type,Year,Disease
Trat,0,Jan,Deaths,2017,Streptococcus suis
ZONE:07,0,Jan,Deaths,2017,Streptococcus suis
Kalasin,0,Jan,Deaths,2017,Streptococcus suis
Khon Kaen,0,Jan,Deaths,2017,Streptococcus suis
Maha Sarakham,0,Jan,Deaths,2017,Streptococcus suis
Roi Et,0,Jan,Deaths,2017,Streptococcus suis
ZONE:08,0,Jan,Deaths,2017,Streptococcus suis
Bungkan,0,Jan,Deaths,2017,Streptococcus suis
Loei,0,Jan,Deaths,2017,Streptococcus suis
Nakhon Phanom,0,Jan,Deaths,2017,Streptococcus suis
Nong Bua Lam Phu,0,Jan,Deaths,2017,Streptococcus suis
Nong Khai,0,Jan,Deaths,2017,Streptococcus suis
Sakon Nakhon,0,Jan,Deaths,2017,Streptococcus suis
Udon Thani,0,Jan,Deaths,2017,Streptococcus suis
ZONE:09,1,Jan,Deaths,2017,Streptococcus suis
Buri Ram,0,Jan,Deaths,2017,Streptococcus suis
Chaiyaphum,0,Jan,Deaths,2017,Streptococcus suis
Nakhon Ratchasima,1,Jan,Deaths,2017,Streptococcus suis
Surin,0,Jan,Deaths,2017,Streptococcus suis
ZONE:10,0,Jan,Deaths,2017,Streptococcus suis
Amnat Charoen,0,Jan,Deaths,2017,Streptococcus suis
Mukdahan,0,Jan,Deaths,2017,Streptococcus suis
Si Sa Ket,0,Jan,Deaths,2017,Streptococcus suis
Ubon Ratchathani,0,Jan,Deaths,2017,Streptococcus suis
Yasothon,0,Jan,Deaths,2017,Streptococcus suis
ZONE:11,0,Jan,Deaths,2017,Streptococcus suis
Chumphon,0,Jan,Deaths,2017,Streptococcus suis
Krabi,0,Jan,Deaths,2017,Streptococcus suis
Nakhon Si Thammarat,0,Jan,Deaths,2017,Streptococcus suis
Phangnga,0,Jan,Deaths,2017,Streptococcus suis
Phuket,0,Jan,Deaths,2017,Streptococcus suis
Ranong,0,Jan,Deaths,2017,Streptococcus suis
Surat Thani,0,Jan,Deaths,2017,Streptococcus suis
ZONE:12,0,Jan,Deaths,2017,Streptococcus suis
Narathiwat,0,Jan,Deaths,2017,Streptococcus suis
Pattani,0,Jan,Deaths,2017,Streptococcus suis
Phatthalung,0,Jan,Deaths,2017,Streptococcus suis
Satun,0,Jan,Deaths,2017,Streptococcus suis
Songkhla,0,Jan,Deaths,2017,Streptococcus suis
Trang,0,Jan,Deaths,2017,Streptococcus suis
Yala,0,Jan,Deaths,2017,Streptococcus suis
ZONE:13,0,Jan,Deaths,2017,Streptococcus suis
Bangkok,0,Jan,Deaths,2017,Streptococcus suis
Total,15,Feb,Cases,2017,Streptococcus suis
ZONE:01,1,Feb,Cases,2017,Streptococcus suis
Chiang Mai,1,Feb,Cases,2017,Streptococcus suis
Chiang Rai,0,Feb,Cases,2017,Streptococcus suis
Lampang,0,Feb,Cases,2017,Streptococcus suis
Lamphun,0,Feb,Cases,2017,Streptococcus suis
Mae Hong Son,0,Feb,Cases,2017,Streptococcus suis
Nan,0,Feb,Cases,2017,Streptococcus suis
Phayao,0,Feb,Cases,2017,Streptococcus suis
Phrae,0,Feb,Cases,2017,Streptococcus suis
ZONE:02,6,Feb,Cases,2017,Streptococcus suis
Phetchabun,2,Feb,Cases,2017,Streptococcus suis
Phitsanulok,0,Feb,Cases,2017,Streptococcus suis
Sukhothai,1,Feb,Cases,2017,Streptococcus suis
Tak,0,Feb,Cases,2017,Streptococcus suis
Uttaradit,3,Feb,Cases,2017,Streptococcus suis
ZONE:03,3,Feb,Cases,2017,Streptococcus suis
Chai Nat,0,Feb,Cases,2017,Streptococcus suis
Kamphaeng Phet,0,Feb,Cases,2017,Streptococcus suis
Nakhon Sawan,1,Feb,Cases,2017,Streptococcus suis
Phichit,2,Feb,Cases,2017,Streptococcus suis
Uthai Thani,0,Feb,Cases,2017,Streptococcus suis
ZONE:04,0,Feb,Cases,2017,Streptococcus suis
Ang Thong,0,Feb,Cases,2017,Streptococcus suis
Lop Buri,0,Feb,Cases,2017,Streptococcus suis
Nakhon Nayok,0,Feb,Cases,2017,Streptococcus suis
Nonthaburi,0,Feb,Cases,2017,Streptococcus suis
P.Nakhon S.Ayutthaya,0,Feb,Cases,2017,Streptococcus suis
Pathum Thani,0,Feb,Cases,2017,Streptococcus suis
Saraburi,0,Feb,Cases,2017,Streptococcus suis
Sing Buri,0,Feb,Cases,2017,Streptococcus suis
ZONE:05,0,Feb,Cases,2017,Streptococcus suis
Kanchanaburi,0,Feb,Cases,2017,Streptococcus suis
Nakhon Pathom,0,Feb,Cases,2017,Streptococcus suis
Phetchaburi,0,Feb,Cases,2017,Streptococcus suis
Prachuap Khiri Khan,0,Feb,Cases,2017,Streptococcus suis
Ratchaburi,0,Feb,Cases,2017,Streptococcus suis
Samut Sakhon,0,Feb,Cases,2017,Streptococcus suis
Samut Songkhram,0,Feb,Cases,2017,Streptococcus suis
Suphan Buri,0,Feb,Cases,2017,Streptococcus suis
ZONE:06,2,Feb,Cases,2017,Streptococcus suis
Chachoengsao,0,Feb,Cases,2017,Streptococcus suis
Chanthaburi,0,Feb,Cases,2017,Streptococcus suis
Chon Buri,0,Feb,Cases,2017,Streptococcus suis
Prachin Buri,0,Feb,Cases,2017,Streptococcus suis
Rayong,0,Feb,Cases,2017,Streptococcus suis
Sa Kaeo,2,Feb,Cases,2017,Streptococcus suis
Samut Prakan,0,Feb,Cases,2017,Streptococcus suis
Trat,0,Feb,Cases,2017,Streptococcus suis
ZONE:07,0,Feb,Cases,2017,Streptococcus suis
Kalasin,0,Feb,Cases,2017,Streptococcus suis
Khon Kaen,0,Feb,Cases,2017,Streptococcus suis
Maha Sarakham,0,Feb,Cases,2017,Streptococcus suis
Roi Et,0,Feb,Cases,2017,Streptococcus suis
ZONE:08,0,Feb,Cases,2017,Streptococcus suis
Bungkan,0,Feb,Cases,2017,Streptococcus suis
Loei,0,Feb,Cases,2017,Streptococcus suis
Nakhon Phanom,0,Feb,Cases,2017,Streptococcus suis
Nong Bua Lam Phu,0,Feb,Cases,2017,Streptococcus suis
Nong Khai,0,Feb,Cases,2017,Streptococcus suis
Sakon Nakhon,0,Feb,Cases,2017,Streptococcus suis
Udon Thani,0,Feb,Cases,2017,Streptococcus suis
ZONE:09,3,Feb,Cases,2017,Streptococcus suis
Buri Ram,0,Feb,Cases,2017,Streptococcus suis
Chaiyaphum,0,Feb,Cases,2017,Streptococcus suis
Nakhon Ratchasima,3,Feb,Cases,2017,Streptococcus suis
Surin,0,Feb,Cases,2017,Streptococcus suis
ZONE:10,0,Feb,Cases,2017,Streptococcus suis
Amnat Charoen,0,Feb,Cases,2017,Streptococcus suis
Mukdahan,0,Feb,Cases,2017,Streptococcus suis
Si Sa Ket,0,Feb,Cases,2017,Streptococcus suis
Ubon Ratchathani,0,Feb,Cases,2017,Streptococcus suis
Yasothon,0,Feb,Cases,2017,Streptococcus suis
ZONE:11,0,Feb,Cases,2017,Streptococcus suis
Chumphon,0,Feb,Cases,2017,Streptococcus suis
Krabi,0,Feb,Cases,2017,Streptococcus suis
Nakhon Si Thammarat,0,Feb,Cases,2017,Streptococcus suis
Phangnga,0,Feb,Cases,2017,Streptococcus suis
Phuket,0,Feb,Cases,2017,Streptococcus suis
Ranong,0,Feb,Cases,2017,Streptococcus suis
Surat Thani,0,Feb,Cases,2017,Streptococcus suis
ZONE:12,0,Feb,Cases,2017,Streptococcus suis
Narathiwat,0,Feb,Cases,2017,Streptococcus suis
Pattani,0,Feb,Cases,2017,Streptococcus suis
Phatthalung,0,Feb,Cases,2017,Streptococcus suis
Satun,0,Feb,Cases,2017,Streptococcus suis
Songkhla,0,Feb,Cases,2017,Streptococcus suis
Trang,0,Feb,Cases,2017,Streptococcus suis
Yala,0,Feb,Cases,2017,Streptococcus suis
ZONE:13,0,Feb,Cases,2017,Streptococcus suis
Bangkok,0,Feb,Cases,2017,Streptococcus suis
Total,1,Feb,Deaths,2017,Streptococcus suis
ZONE:01,0,Feb,Deaths,2017,Streptococcus suis
Chiang Mai,0,Feb,Deaths,2017,Streptococcus suis
Chiang Rai,0,Feb,Deaths,2017,Streptococcus suis
Lampang,0,Feb,Deaths,2017,Streptococcus suis
Lamphun,0,Feb,Deaths,2017,Streptococcus suis
Mae Hong Son,0,Feb,Deaths,2017,Streptococcus suis
Nan,0,Feb,Deaths,2017,Streptococcus suis
Phayao,0,Feb,Deaths,2017,Streptococcus suis
Phrae,0,Feb,Deaths,2017,Streptococcus suis
ZONE:02,1,Feb,Deaths,2017,Streptococcus suis
Phetchabun,0,Feb,Deaths,2017,Streptococcus suis
Phitsanulok,0,Feb,Deaths,2017,Streptococcus suis
Sukhothai,0,Feb,Deaths,2017,Streptococcus suis
Tak,0,Feb,Deaths,2017,Streptococcus suis
Uttaradit,1,Feb,Deaths,2017,Streptococcus suis
ZONE:03,0,Feb,Deaths,2017,Streptococcus suis
Chai Nat,0,Feb,Deaths,2017,Streptococcus suis
Kamphaeng Phet,0,Feb,Deaths,2017,Streptococcus suis
Nakhon Sawan,0,Feb,Deaths,2017,Streptococcus suis
Phichit,0,Feb,Deaths,2017,Streptococcus suis
Uthai Thani,0,Feb,Deaths,2017,Streptococcus suis
ZONE:04,0,Feb,Deaths,2017,Streptococcus suis
Ang Thong,0,Feb,Deaths,2017,Streptococcus suis
Lop Buri,0,Feb,Deaths,2017,Streptococcus suis
Nakhon Nayok,0,Feb,Deaths,2017,Streptococcus suis
Nonthaburi,0,Feb,Deaths,2017,Streptococcus suis
P.Nakhon S.Ayutthaya,0,Feb,Deaths,2017,Streptococcus suis
