Areas,Count,Month,Type,Year,Disease
Lampang,0,Total,,2003,Mushroom poisoning
Lamphun,0,Total,,2003,Mushroom poisoning
Mae Hong Son,0,Total,,2003,Mushroom poisoning
Nan,1,Total,,2003,Mushroom poisoning
Phayao,0,Total,,2003,Mushroom poisoning
Phrae,0,Total,,2003,Mushroom poisoning
Zone: 2,0,Total,,2003,Mushroom poisoning
Phetchabun,0,Total,,2003,Mushroom poisoning
Phitsanulok,0,Total,,2003,Mushroom poisoning
Sukhothai,0,Total,,2003,Mushroom poisoning
Tak,0,Total,,2003,Mushroom poisoning
Uttaradit,0,Total,,2003,Mushroom poisoning
Zone: 3,0,Total,,2003,Mushroom poisoning
Kamphaeng Phet,0,Total,,2003,Mushroom poisoning
Nakhon Sawan,0,Total,,2003,Mushroom poisoning
Phichit,0,Total,,2003,Mushroom poisoning
Uthai Thani,0,Total,,2003,Mushroom poisoning
Central Region,0,Total,,2003,Mushroom poisoning
Bangkok,0,Total,,2003,Mushroom poisoning
Zone: 4,0,Total,,2003,Mushroom poisoning
Ang Thong,0,Total,,2003,Mushroom poisoning
Nonthaburi,0,Total,,2003,Mushroom poisoning
P.Nakhon S.Ayutthaya,0,Total,,2003,Mushroom poisoning
Pathum Thani,0,Total,,2003,Mushroom poisoning
Zone: 5,0,Total,,2003,Mushroom poisoning
Chai Nat,0,Total,,2003,Mushroom poisoning
Lop Buri,0,Total,,2003,Mushroom poisoning
Saraburi,0,Total,,2003,Mushroom poisoning
Sing Buri,0,Total,,2003,Mushroom poisoning
Zone: 6,0,Total,,2003,Mushroom poisoning
Kanchanaburi,0,Total,,2003,Mushroom poisoning
Nakhon Pathom,0,Total,,2003,Mushroom poisoning
Ratchaburi,0,Total,,2003,Mushroom poisoning
Suphan Buri,0,Total,,2003,Mushroom poisoning
Zone: 7,0,Total,,2003,Mushroom poisoning
Phetchaburi,0,Total,,2003,Mushroom poisoning
Prachuap Khiri Khan,0,Total,,2003,Mushroom poisoning
Samut Sakhon,0,Total,,2003,Mushroom poisoning
Samut Songkhram,0,Total,,2003,Mushroom poisoning
Zone: 8,0,Total,,2003,Mushroom poisoning
Chachoengsao,0,Total,,2003,Mushroom poisoning
Nakhon Nayok,0,Total,,2003,Mushroom poisoning
Prachin Buri,0,Total,,2003,Mushroom poisoning
Sa Kaeo,0,Total,,2003,Mushroom poisoning
Samut Prakan,0,Total,,2003,Mushroom poisoning
Zone: 9,0,Total,,2003,Mushroom poisoning
Chanthaburi,0,Total,,2003,Mushroom poisoning
Chon Buri,0,Total,,2003,Mushroom poisoning
Rayong,0,Total,,2003,Mushroom poisoning
Trat,0,Total,,2003,Mushroom poisoning
North-Eastern Region,2,Total,,2003,Mushroom poisoning
Zone: 10,2,Total,,2003,Mushroom poisoning
Loei,2,Total,,2003,Mushroom poisoning
Nong Bua Lam Phu,0,Total,,2003,Mushroom poisoning
Nong Khai,0,Total,,2003,Mushroom poisoning
Udon Thani,0,Total,,2003,Mushroom poisoning
Zone: 11,0,Total,,2003,Mushroom poisoning
Kalasin,0,Total,,2003,Mushroom poisoning
Mukdahan,0,Total,,2003,Mushroom poisoning
Nakhon Phanom,0,Total,,2003,Mushroom poisoning
Sakon Nakhon,0,Total,,2003,Mushroom poisoning
Zone: 12,0,Total,,2003,Mushroom poisoning
Khon Kaen,0,Total,,2003,Mushroom poisoning
Maha Sarakham,0,Total,,2003,Mushroom poisoning
Roi Et,0,Total,,2003,Mushroom poisoning
Zone: 13,0,Total,,2003,Mushroom poisoning
Buri Ram,0,Total,,2003,Mushroom poisoning
Chaiyaphum,0,Total,,2003,Mushroom poisoning
Nakhon Ratchasima,0,Total,,2003,Mushroom poisoning
Surin,0,Total,,2003,Mushroom poisoning
Zone: 14,0,Total,,2003,Mushroom poisoning
Amnat Charoen,0,Total,,2003,Mushroom poisoning
Si Sa Ket,0,Total,,2003,Mushroom poisoning
Ubon Ratchathani,0,Total,,2003,Mushroom poisoning
Yasothon,0,Total,,2003,Mushroom poisoning
South Region,0,Total,,2003,Mushroom poisoning
Zone: 15,0,Total,,2003,Mushroom poisoning
Chumphon,0,Total,,2003,Mushroom poisoning
Ranong,0,Total,,2003,Mushroom poisoning
Surat Thani,0,Total,,2003,Mushroom poisoning
Zone: 16,0,Total,,2003,Mushroom poisoning
Nakhon Si Thammarat,0,Total,,2003,Mushroom poisoning
Phatthalung,0,Total,,2003,Mushroom poisoning
Trang,0,Total,,2003,Mushroom poisoning
Zone: 17,0,Total,,2003,Mushroom poisoning
Krabi,0,Total,,2003,Mushroom poisoning
Phangnga,0,Total,,2003,Mushroom poisoning
Phuket,0,Total,,2003,Mushroom poisoning
Zone: 18,0,Total,,2003,Mushroom poisoning
Narathiwat,0,Total,,2003,Mushroom poisoning
Pattani,0,Total,,2003,Mushroom poisoning
Yala,0,Total,,2003,Mushroom poisoning
Zone: 19,0,Total,,2003,Mushroom poisoning
Satun,0,Total,,2003,Mushroom poisoning
Songkhla,0,Total,,2003,Mushroom poisoning
Total,77,Jan,Cases,2003,Mushroom poisoning
North Region,8,Jan,Cases,2003,Mushroom poisoning
Zone: 1,8,Jan,Cases,2003,Mushroom poisoning
Chiang Mai,2,Jan,Cases,2003,Mushroom poisoning
Chiang Rai,4,Jan,Cases,2003,Mushroom poisoning
Lampang,2,Jan,Cases,2003,Mushroom poisoning
Lamphun,0,Jan,Cases,2003,Mushroom poisoning
Mae Hong Son,0,Jan,Cases,2003,Mushroom poisoning
Nan,0,Jan,Cases,2003,Mushroom poisoning
Phayao,0,Jan,Cases,2003,Mushroom poisoning
Phrae,0,Jan,Cases,2003,Mushroom poisoning
Zone: 2,0,Jan,Cases,2003,Mushroom poisoning
Phetchabun,0,Jan,Cases,2003,Mushroom poisoning
Phitsanulok,0,Jan,Cases,2003,Mushroom poisoning
Sukhothai,0,Jan,Cases,2003,Mushroom poisoning
Tak,0,Jan,Cases,2003,Mushroom poisoning
Uttaradit,0,Jan,Cases,2003,Mushroom poisoning
Zone: 3,0,Jan,Cases,2003,Mushroom poisoning
Kamphaeng Phet,0,Jan,Cases,2003,Mushroom poisoning
Nakhon Sawan,0,Jan,Cases,2003,Mushroom poisoning
Phichit,0,Jan,Cases,2003,Mushroom poisoning
Uthai Thani,0,Jan,Cases,2003,Mushroom poisoning
Central Region,1,Jan,Cases,2003,Mushroom poisoning
Bangkok,0,Jan,Cases,2003,Mushroom poisoning
Zone: 4,0,Jan,Cases,2003,Mushroom poisoning
Ang Thong,0,Jan,Cases,2003,Mushroom poisoning
Nonthaburi,0,Jan,Cases,2003,Mushroom poisoning
P.Nakhon S.Ayutthaya,0,Jan,Cases,2003,Mushroom poisoning
Pathum Thani,0,Jan,Cases,2003,Mushroom poisoning
Zone: 5,0,Jan,Cases,2003,Mushroom poisoning
Chai Nat,0,Jan,Cases,2003,Mushroom poisoning
Lop Buri,0,Jan,Cases,2003,Mushroom poisoning
Saraburi,0,Jan,Cases,2003,Mushroom poisoning
Sing Buri,0,Jan,Cases,2003,Mushroom poisoning
Reported cases  and deaths by Province and by Month  Thailand  2546  (2003),58,Jan,Cases,2003,Mushroom poisoning
Zone: 6,0,Jan,Cases,2003,Mushroom poisoning
Kanchanaburi,0,Jan,Cases,2003,Mushroom poisoning
Nakhon Pathom,0,Jan,Cases,2003,Mushroom poisoning
Ratchaburi,0,Jan,Cases,2003,Mushroom poisoning
Suphan Buri,0,Jan,Cases,2003,Mushroom poisoning
Zone: 7,0,Jan,Cases,2003,Mushroom poisoning
Phetchaburi,0,Jan,Cases,2003,Mushroom poisoning
Prachuap Khiri Khan,0,Jan,Cases,2003,Mushroom poisoning
Samut Sakhon,0,Jan,Cases,2003,Mushroom poisoning
Samut Songkhram,0,Jan,Cases,2003,Mushroom poisoning
Zone: 8,0,Jan,Cases,2003,Mushroom poisoning
Chachoengsao,0,Jan,Cases,2003,Mushroom poisoning
Nakhon Nayok,0,Jan,Cases,2003,Mushroom poisoning
Prachin Buri,0,Jan,Cases,2003,Mushroom poisoning
Sa Kaeo,0,Jan,Cases,2003,Mushroom poisoning
Samut Prakan,0,Jan,Cases,2003,Mushroom poisoning
Zone: 9,1,Jan,Cases,2003,Mushroom poisoning
Chanthaburi,0,Jan,Cases,2003,Mushroom poisoning
Chon Buri,0,Jan,Cases,2003,Mushroom poisoning
Rayong,1,Jan,Cases,2003,Mushroom poisoning
Trat,0,Jan,Cases,2003,Mushroom poisoning
North-Eastern Region,68,Jan,Cases,2003,Mushroom poisoning
Zone: 10,1,Jan,Cases,2003,Mushroom poisoning
Loei,0,Jan,Cases,2003,Mushroom poisoning
Nong Bua Lam Phu,0,Jan,Cases,2003,Mushroom poisoning
Nong Khai,0,Jan,Cases,2003,Mushroom poisoning
Udon Thani,1,Jan,Cases,2003,Mushroom poisoning
Zone: 11,0,Jan,Cases,2003,Mushroom poisoning
Kalasin,0,Jan,Cases,2003,Mushroom poisoning
Mukdahan,0,Jan,Cases,2003,Mushroom poisoning
Nakhon Phanom,0,Jan,Cases,2003,Mushroom poisoning
Sakon Nakhon,0,Jan,Cases,2003,Mushroom poisoning
Zone: 12,0,Jan,Cases,2003,Mushroom poisoning
Khon Kaen,0,Jan,Cases,2003,Mushroom poisoning
Maha Sarakham,0,Jan,Cases,2003,Mushroom poisoning
Roi Et,0,Jan,Cases,2003,Mushroom poisoning
Reported cases  and deaths by Province and by Month  Thailand  2546  (2003),58,Jan,Cases,2003,Mushroom poisoning
Zone: 13,64,Jan,Cases,2003,Mushroom poisoning
Buri Ram,52,Jan,Cases,2003,Mushroom poisoning
Chaiyaphum,0,Jan,Cases,2003,Mushroom poisoning
Nakhon Ratchasima,0,Jan,Cases,2003,Mushroom poisoning
Surin,12,Jan,Cases,2003,Mushroom poisoning
Zone: 14,3,Jan,Cases,2003,Mushroom poisoning
Amnat Charoen,0,Jan,Cases,2003,Mushroom poisoning
Si Sa Ket,0,Jan,Cases,2003,Mushroom poisoning
Ubon Ratchathani,3,Jan,Cases,2003,Mushroom poisoning
Yasothon,0,Jan,Cases,2003,Mushroom poisoning
South Region,0,Jan,Cases,2003,Mushroom poisoning
Zone: 15,0,Jan,Cases,2003,Mushroom poisoning
Chumphon,0,Jan,Cases,2003,Mushroom poisoning
Ranong,0,Jan,Cases,2003,Mushroom poisoning
Surat Thani,0,Jan,Cases,2003,Mushroom poisoning
Zone: 16,0,Jan,Cases,2003,Mushroom poisoning
Nakhon Si Thammarat,0,Jan,Cases,2003,Mushroom poisoning
Phatthalung,0,Jan,Cases,2003,Mushroom poisoning
Trang,0,Jan,Cases,2003,Mushroom poisoning
Zone: 17,0,Jan,Cases,2003,Mushroom poisoning
Krabi,0,Jan,Cases,2003,Mushroom poisoning
Phangnga,0,Jan,Cases,2003,Mushroom poisoning
Phuket,0,Jan,Cases,2003,Mushroom poisoning
Zone: 18,0,Jan,Cases,2003,Mushroom poisoning
Narathiwat,0,Jan,Cases,2003,Mushroom poisoning
Pattani,0,Jan,Cases,2003,Mushroom poisoning
Yala,0,Jan,Cases,2003,Mushroom poisoning
Zone: 19,0,Jan,Cases,2003,Mushroom poisoning
Satun,0,Jan,Cases,2003,Mushroom poisoning
Songkhla,0,Jan,Cases,2003,Mushroom poisoning
Total,0,Jan,Deaths,2003,Mushroom poisoning
North Region,0,Jan,Deaths,2003,Mushroom poisoning
Zone: 1,0,Jan,Deaths,2003,Mushroom poisoning
Chiang Mai,0,Jan,Deaths,2003,Mushroom poisoning
Chiang Rai,0,Jan,Deaths,2003,Mushroom poisoning
Lampang,0,Jan,Deaths,2003,Mushroom poisoning
Lamphun,0,Jan,Deaths,2003,Mushroom poisoning
Mae Hong Son,0,Jan,Deaths,2003,Mushroom poisoning
Nan,0,Jan,Deaths,2003,Mushroom poisoning
Phayao,0,Jan,Deaths,2003,Mushroom poisoning
Phrae,0,Jan,Deaths,2003,Mushroom poisoning
Zone: 2,0,Jan,Deaths,2003,Mushroom poisoning
Phetchabun,0,Jan,Deaths,2003,Mushroom poisoning
Phitsanulok,0,Jan,Deaths,2003,Mushroom poisoning
Sukhothai,0,Jan,Deaths,2003,Mushroom poisoning
Tak,0,Jan,Deaths,2003,Mushroom poisoning
Uttaradit,0,Jan,Deaths,2003,Mushroom poisoning
Zone: 3,0,Jan,Deaths,2003,Mushroom poisoning
Kamphaeng Phet,0,Jan,Deaths,2003,Mushroom poisoning
Nakhon Sawan,0,Jan,Deaths,2003,Mushroom poisoning
Phichit,0,Jan,Deaths,2003,Mushroom poisoning
Uthai Thani,0,Jan,Deaths,2003,Mushroom poisoning
Central Region,0,Jan,Deaths,2003,Mushroom poisoning
Bangkok,0,Jan,Deaths,2003,Mushroom poisoning
Zone: 4,0,Jan,Deaths,2003,Mushroom poisoning
Ang Thong,0,Jan,Deaths,2003,Mushroom poisoning
Nonthaburi,0,Jan,Deaths,2003,Mushroom poisoning
P.Nakhon S.Ayutthaya,0,Jan,Deaths,2003,Mushroom poisoning
Pathum Thani,0,Jan,Deaths,2003,Mushroom poisoning
Zone: 5,0,Jan,Deaths,2003,Mushroom poisoning
Chai Nat,0,Jan,Deaths,2003,Mushroom poisoning
Lop Buri,0,Jan,Deaths,2003,Mushroom poisoning
Saraburi,0,Jan,Deaths,2003,Mushroom poisoning
Sing Buri,0,Jan,Deaths,2003,Mushroom poisoning
Zone: 6,0,Jan,Deaths,2003,Mushroom poisoning
Kanchanaburi,0,Jan,Deaths,2003,Mushroom poisoning
Nakhon Pathom,0,Jan,Deaths,2003,Mushroom poisoning
Ratchaburi,0,Jan,Deaths,2003,Mushroom poisoning
Suphan Buri,0,Jan,Deaths,2003,Mushroom poisoning
Zone: 7,0,Jan,Deaths,2003,Mushroom poisoning
Phetchaburi,0,Jan,Deaths,2003,Mushroom poisoning
Prachuap Khiri Khan,0,Jan,Deaths,2003,Mushroom poisoning
Samut Sakhon,0,Jan,Deaths,2003,Mushroom poisoning
Samut Songkhram,0,Jan,Deaths,2003,Mushroom poisoning
Zone: 8,0,Jan,Deaths,2003,Mushroom poisoning
Chachoengsao,0,Jan,Deaths,2003,Mushroom poisoning
Nakhon Nayok,0,Jan,Deaths,2003,Mushroom poisoning
Prachin Buri,0,Jan,Deaths,2003,Mushroom poisoning
Sa Kaeo,0,Jan,Deaths,2003,Mushroom poisoning
Samut Prakan,0,Jan,Deaths,2003,Mushroom poisoning
Zone: 9,0,Jan,Deaths,2003,Mushroom poisoning
Chanthaburi,0,Jan,Deaths,2003,Mushroom poisoning
Chon Buri,0,Jan,Deaths,2003,Mushroom poisoning
Rayong,0,Jan,Deaths,2003,Mushroom poisoning
Trat,0,Jan,Deaths,2003,Mushroom poisoning
North-Eastern Region,0,Jan,Deaths,2003,Mushroom poisoning
Zone: 10,0,Jan,Deaths,2003,Mushroom poisoning
Loei,0,Jan,Deaths,2003,Mushroom poisoning
Nong Bua Lam Phu,0,Jan,Deaths,2003,Mushroom poisoning
Nong Khai,0,Jan,Deaths,2003,Mushroom poisoning
Udon Thani,0,Jan,Deaths,2003,Mushroom poisoning
Zone: 11,0,Jan,Deaths,2003,Mushroom poisoning
Kalasin,0,Jan,Deaths,2003,Mushroom poisoning
Mukdahan,0,Jan,Deaths,2003,Mushroom poisoning
Nakhon Phanom,0,Jan,Deaths,2003,Mushroom poisoning
Sakon Nakhon,0,Jan,Deaths,2003,Mushroom poisoning
Zone: 12,0,Jan,Deaths,2003,Mushroom poisoning
Khon Kaen,0,Jan,Deaths,2003,Mushroom poisoning
Maha Sarakham,0,Jan,Deaths,2003,Mushroom poisoning
Roi Et,0,Jan,Deaths,2003,Mushroom poisoning
Zone: 13,0,Jan,Deaths,2003,Mushroom poisoning
Buri Ram,0,Jan,Deaths,2003,Mushroom poisoning
Chaiyaphum,0,Jan,Deaths,2003,Mushroom poisoning
Nakhon Ratchasima,0,Jan,Deaths,2003,Mushroom poisoning
Surin,0,Jan,Deaths,2003,Mushroom poisoning
Zone: 14,0,Jan,Deaths,2003,Mushroom poisoning
Amnat Charoen,0,Jan,Deaths,2003,Mushroom poisoning
Si Sa Ket,0,Jan,Deaths,2003,Mushroom poisoning
Ubon Ratchathani,0,Jan,Deaths,2003,Mushroom poisoning
Yasothon,0,Jan,Deaths,2003,Mushroom poisoning
South Region,0,Jan,Deaths,2003,Mushroom poisoning
Zone: 15,0,Jan,Deaths,2003,Mushroom poisoning
Chumphon,0,Jan,Deaths,2003,Mushroom poisoning
Ranong,0,Jan,Deaths,2003,Mushroom poisoning
Surat Thani,0,Jan,Deaths,2003,Mushroom poisoning
Zone: 16,0,Jan,Deaths,2003,Mushroom poisoning
Nakhon Si Thammarat,0,Jan,Deaths,2003,Mushroom poisoning
Phatthalung,0,Jan,Deaths,2003,Mushroom poisoning
Trang,0,Jan,Deaths,2003,Mushroom poisoning
Zone: 17,0,Jan,Deaths,2003,Mushroom poisoning
Krabi,0,Jan,Deaths,2003,Mushroom poisoning
Phangnga,0,Jan,Deaths,2003,Mushroom poisoning
Phuket,0,Jan,Deaths,2003,Mushroom poisoning
Zone: 18,0,Jan,Deaths,2003,Mushroom poisoning
Narathiwat,0,Jan,Deaths,2003,Mushroom poisoning
Pattani,0,Jan,Deaths,2003,Mushroom poisoning
Yala,0,Jan,Deaths,2003,Mushroom poisoning
Zone: 19,0,Jan,Deaths,2003,Mushroom poisoning
Satun,0,Jan,Deaths,2003,Mushroom poisoning
Songkhla,0,Jan,Deaths,2003,Mushroom poisoning
Total,75,Feb,Cases,2003,Mushroom poisoning
North Region,4,Feb,Cases,2003,Mushroom poisoning
Zone: 1,4,Feb,Cases,2003,Mushroom poisoning
Chiang Mai,0,Feb,Cases,2003,Mushroom poisoning
Chiang Rai,1,Feb,Cases,2003,Mushroom poisoning
Lampang,2,Feb,Cases,2003,Mushroom poisoning
Lamphun,1,Feb,Cases,2003,Mushroom poisoning
Mae Hong Son,0,Feb,Cases,2003,Mushroom poisoning
Nan,0,Feb,Cases,2003,Mushroom poisoning
Phayao,0,Feb,Cases,2003,Mushroom poisoning
Phrae,0,Feb,Cases,2003,Mushroom poisoning
Zone: 2,0,Feb,Cases,2003,Mushroom poisoning
Phetchabun,0,Feb,Cases,2003,Mushroom poisoning
Phitsanulok,0,Feb,Cases,2003,Mushroom poisoning
Sukhothai,0,Feb,Cases,2003,Mushroom poisoning
Tak,0,Feb,Cases,2003,Mushroom poisoning
Uttaradit,0,Feb,Cases,2003,Mushroom poisoning
Zone: 3,0,Feb,Cases,2003,Mushroom poisoning
Kamphaeng Phet,0,Feb,Cases,2003,Mushroom poisoning
Nakhon Sawan,0,Feb,Cases,2003,Mushroom poisoning
Phichit,0,Feb,Cases,2003,Mushroom poisoning
Uthai Thani,0,Feb,Cases,2003,Mushroom poisoning
Central Region,6,Feb,Cases,2003,Mushroom poisoning
Bangkok,0,Feb,Cases,2003,Mushroom poisoning
Zone: 4,0,Feb,Cases,2003,Mushroom poisoning
Ang Thong,0,Feb,Cases,2003,Mushroom poisoning
Nonthaburi,0,Feb,Cases,2003,Mushroom poisoning
P.Nakhon S.Ayutthaya,0,Feb,Cases,2003,Mushroom poisoning
Pathum Thani,0,Feb,Cases,2003,Mushroom poisoning
Zone: 5,0,Feb,Cases,2003,Mushroom poisoning
Chai Nat,0,Feb,Cases,2003,Mushroom poisoning
Lop Buri,0,Feb,Cases,2003,Mushroom poisoning
Saraburi,0,Feb,Cases,2003,Mushroom poisoning
Sing Buri,0,Feb,Cases,2003,Mushroom poisoning
Zone: 6,2,Feb,Cases,2003,Mushroom poisoning
Kanchanaburi,1,Feb,Cases,2003,Mushroom poisoning
Nakhon Pathom,1,Feb,Cases,2003,Mushroom poisoning
Ratchaburi,0,Feb,Cases,2003,Mushroom poisoning
Suphan Buri,0,Feb,Cases,2003,Mushroom poisoning
Zone: 7,3,Feb,Cases,2003,Mushroom poisoning
Phetchaburi,3,Feb,Cases,2003,Mushroom poisoning
Prachuap Khiri Khan,0,Feb,Cases,2003,Mushroom poisoning
Samut Sakhon,0,Feb,Cases,2003,Mushroom poisoning
Samut Songkhram,0,Feb,Cases,2003,Mushroom poisoning
Zone: 8,0,Feb,Cases,2003,Mushroom poisoning
Chachoengsao,0,Feb,Cases,2003,Mushroom poisoning
Nakhon Nayok,0,Feb,Cases,2003,Mushroom poisoning
Prachin Buri,0,Feb,Cases,2003,Mushroom poisoning
Sa Kaeo,0,Feb,Cases,2003,Mushroom poisoning
Samut Prakan,0,Feb,Cases,2003,Mushroom poisoning
Zone: 9,1,Feb,Cases,2003,Mushroom poisoning
Chanthaburi,0,Feb,Cases,2003,Mushroom poisoning
Chon Buri,1,Feb,Cases,2003,Mushroom poisoning
Rayong,0,Feb,Cases,2003,Mushroom poisoning
Trat,0,Feb,Cases,2003,Mushroom poisoning
North-Eastern Region,62,Feb,Cases,2003,Mushroom poisoning
Zone: 10,0,Feb,Cases,2003,Mushroom poisoning
Loei,0,Feb,Cases,2003,Mushroom poisoning
Nong Bua Lam Phu,0,Feb,Cases,2003,Mushroom poisoning
Nong Khai,0,Feb,Cases,2003,Mushroom poisoning
Udon Thani,0,Feb,Cases,2003,Mushroom poisoning
Zone: 11,0,Feb,Cases,2003,Mushroom poisoning
Kalasin,0,Feb,Cases,2003,Mushroom poisoning
Mukdahan,0,Feb,Cases,2003,Mushroom poisoning
Nakhon Phanom,0,Feb,Cases,2003,Mushroom poisoning
Sakon Nakhon,0,Feb,Cases,2003,Mushroom poisoning
Zone: 12,0,Feb,Cases,2003,Mushroom poisoning
Khon Kaen,0,Feb,Cases,2003,Mushroom poisoning
Maha Sarakham,0,Feb,Cases,2003,Mushroom poisoning
Roi Et,0,Feb,Cases,2003,Mushroom poisoning
Zone: 13,61,Feb,Cases,2003,Mushroom poisoning
Buri Ram,40,Feb,Cases,2003,Mushroom poisoning
Chaiyaphum,0,Feb,Cases,2003,Mushroom poisoning
Nakhon Ratchasima,1,Feb,Cases,2003,Mushroom poisoning
Surin,20,Feb,Cases,2003,Mushroom poisoning
Zone: 14,1,Feb,Cases,2003,Mushroom poisoning
Amnat Charoen,0,Feb,Cases,2003,Mushroom poisoning
Si Sa Ket,0,Feb,Cases,2003,Mushroom poisoning
Ubon Ratchathani,1,Feb,Cases,2003,Mushroom poisoning
Yasothon,0,Feb,Cases,2003,Mushroom poisoning
