Areas,Cases,Incidence,Deaths,CFR,Mortality,Population,Year,Disease
Ubon Ratchathani,6659,368.22,0,0.00,0.00,1808422,2010,Food_Poisoning
Yasothon,1066,197.70,0,0.00,0.00,539196,2010,Food_Poisoning
Zone:14,14283,215.33,0,0.00,0.00,6633055,2010,Food_Poisoning
Buri Ram,5995,386.71,0,0.00,0.00,1550275,2010,Food_Poisoning
Chaiyaphum,1372,121.82,0,0.00,0.00,1126295,2010,Food_Poisoning
Nakhon Ratchasima,3849,149.38,0,0.00,0.00,2576691,2010,Food_Poisoning
Surin,3067,222.28,0,0.00,0.00,1379794,2010,Food_Poisoning
North Region,27368,232.34,3,0.01,0.03,11779330,2010,Food_Poisoning
Zone:15,8133,266.95,2,0.02,0.07,3046660,2010,Food_Poisoning
Chiang Mai,3532,215.82,0,0.00,0.00,1636514,2010,Food_Poisoning
Lampang,3073,402.63,2,0.07,0.26,763224,2010,Food_Poisoning
Lamphun,820,202.66,0,0.00,0.00,404627,2010,Food_Poisoning
Mae Hong Son,708,292.21,0,0.00,0.00,242295,2010,Food_Poisoning
Zone:16,7262,277.10,0,0.00,0.00,2620701,2010,Food_Poisoning
Chiang Rai,3833,320.33,0,0.00,0.00,1196576,2010,Food_Poisoning
Nan,684,143.70,0,0.00,0.00,475989,2010,Food_Poisoning
Phayao,1545,317.44,0,0.00,0.00,486713,2010,Food_Poisoning
Phrae,1200,260.07,0,0.00,0.00,461423,2010,Food_Poisoning
Zone:17,7736,225.48,1,0.01,0.03,3430959,2010,Food_Poisoning
Phetchabun,2041,205.01,0,0.00,0.00,995578,2010,Food_Poisoning
Phitsanulok,3235,381.65,0,0.00,0.00,847627,2010,Food_Poisoning
Sukhothai,919,152.58,0,0.00,0.00,602296,2010,Food_Poisoning
Tak,603,115.37,1,0.17,0.19,522673,2010,Food_Poisoning
Uttaradit,938,202.69,0,0.00,0.00,462785,2010,Food_Poisoning
Zone:18,4237,158.04,0,0.00,0.00,2681010,2010,Food_Poisoning
Kamphaeng Phet,640,88.04,0,0.00,0.00,726970,2010,Food_Poisoning
Nakhon Sawan,2270,211.52,0,0.00,0.00,1073182,2010,Food_Poisoning
Phichit,765,138.35,0,0.00,0.00,552942,2010,Food_Poisoning
Uthai Thani,562,171.39,0,0.00,0.00,327916,2010,Food_Poisoning
Total,110736,166.55,1,0.00,0.00,66486458,2019,Food_Poisoning
ZONE:01,16588,281.54,0,0.00,0.00,5891985,2019,Food_Poisoning
Chiang Mai,4943,279.03,0,0.00,0.00,1771499,2019,Food_Poisoning
Chiang Rai,3593,277.41,0,0.00,0.00,1295217,2019,Food_Poisoning
Lampang,1427,192.68,0,0.00,0.00,740600,2019,Food_Poisoning
Lamphun,1658,408.86,0,0.00,0.00,405515,2019,Food_Poisoning
Mae Hong Son,823,290.45,0,0.00,0.00,283352,2019,Food_Poisoning
Nan,1399,292.31,0,0.00,0.00,478608,2019,Food_Poisoning
Phayao,1330,280.72,0,0.00,0.00,473786,2019,Food_Poisoning
Phrae,1415,319.12,0,0.00,0.00,443408,2019,Food_Poisoning
ZONE:02,6853,191.95,0,0.00,0.00,3570128,2019,Food_Poisoning
Phetchabun,1880,189.23,0,0.00,0.00,993496,2019,Food_Poisoning
Phitsanulok,2170,250.56,0,0.00,0.00,866068,2019,Food_Poisoning
Sukhothai,703,117.92,0,0.00,0.00,596165,2019,Food_Poisoning
Tak,1459,221.01,0,0.00,0.00,660147,2019,Food_Poisoning
Uttaradit,641,141.11,0,0.00,0.00,454252,2019,Food_Poisoning
ZONE:03,3937,131.98,0,0.00,0.00,2983068,2019,Food_Poisoning
Chai Nat,265,80.93,0,0.00,0.00,327437,2019,Food_Poisoning
Kamphaeng Phet,871,119.83,0,0.00,0.00,726836,2019,Food_Poisoning
Nakhon Sawan,1567,147.56,0,0.00,0.00,1061926,2019,Food_Poisoning
Phichit,784,145.77,0,0.00,0.00,537843,2019,Food_Poisoning
Uthai Thani,450,136.77,0,0.00,0.00,329026,2019,Food_Poisoning
ZONE:04,5920,110.00,1,0.02,0.02,5381695,2019,Food_Poisoning
Ang Thong,307,109.55,0,0.00,0.00,280246,2019,Food_Poisoning
Lop Buri,560,73.96,0,0.00,0.00,757145,2019,Food_Poisoning
Nakhon Nayok,262,100.61,0,0.00,0.00,260421,2019,Food_Poisoning
Nonthaburi,1395,111.08,0,0.00,0.00,1255840,2019,Food_Poisoning
P.Nakhon S.Ayutthaya,1337,163.28,0,0.00,0.00,818815,2019,Food_Poisoning
Pathum Thani,762,65.98,0,0.00,0.00,1154848,2019,Food_Poisoning
Saraburi,1038,160.81,1,0.10,0.15,645468,2019,Food_Poisoning
Sing Buri,259,123.98,0,0.00,0.00,208912,2019,Food_Poisoning
ZONE:05,5583,104.46,0,0.00,0.00,5344807,2019,Food_Poisoning
Kanchanaburi,971,108.57,0,0.00,0.00,894338,2019,Food_Poisoning
Nakhon Pathom,770,83.83,0,0.00,0.00,918542,2019,Food_Poisoning
Phetchaburi,378,77.98,0,0.00,0.00,484743,2019,Food_Poisoning
Prachuap Khiri Khan,1169,211.98,0,0.00,0.00,551466,2019,Food_Poisoning
Ratchaburi,887,101.57,0,0.00,0.00,873310,2019,Food_Poisoning
Samut Sakhon,541,93.06,0,0.00,0.00,581334,2019,Food_Poisoning
Samut Songkhram,318,164.30,0,0.00,0.00,193548,2019,Food_Poisoning
Suphan Buri,549,64.78,0,0.00,0.00,847526,2019,Food_Poisoning
ZONE:06,8549,138.90,0,0.00,0.00,6154601,2019,Food_Poisoning
Chachoengsao,810,112.88,0,0.00,0.00,717561,2019,Food_Poisoning
Chanthaburi,1072,199.59,0,0.00,0.00,537097,2019,Food_Poisoning
Chon Buri,1939,125.35,0,0.00,0.00,1546873,2019,Food_Poisoning
Prachin Buri,1403,284.49,0,0.00,0.00,493159,2019,Food_Poisoning
Rayong,1011,138.68,0,0.00,0.00,729035,2019,Food_Poisoning
Sa Kaeo,567,100.32,0,0.00,0.00,565198,2019,Food_Poisoning
Samut Prakan,1237,92.61,0,0.00,0.00,1335742,2019,Food_Poisoning
Trat,510,221.80,0,0.00,0.00,229936,2019,Food_Poisoning
ZONE:07,15392,304.32,0,0.00,0.00,5057831,2019,Food_Poisoning
Kalasin,1182,120.08,0,0.00,0.00,984381,2019,Food_Poisoning
Khon Kaen,6046,335.07,0,0.00,0.00,1804384,2019,Food_Poisoning
Maha Sarakham,2521,261.83,0,0.00,0.00,962856,2019,Food_Poisoning
Roi Et,5643,432.01,0,0.00,0.00,1306210,2019,Food_Poisoning
ZONE:08,6236,112.16,0,0.00,0.00,5559986,2019,Food_Poisoning
Bungkan,333,78.53,0,0.00,0.00,424016,2019,Food_Poisoning
Loei,881,137.04,0,0.00,0.00,642862,2019,Food_Poisoning
Nakhon Phanom,1034,143.82,0,0.00,0.00,718961,2019,Food_Poisoning
Nong Bua Lam Phu,801,156.31,0,0.00,0.00,512449,2019,Food_Poisoning
Nong Khai,1217,233.05,0,0.00,0.00,522207,2019,Food_Poisoning
Sakon Nakhon,472,40.94,0,0.00,0.00,1152835,2019,Food_Poisoning
Udon Thani,1498,94.41,0,0.00,0.00,1586656,2019,Food_Poisoning
ZONE:09,15678,231.29,0,0.00,0.00,6778372,2019,Food_Poisoning
Buri Ram,5057,316.99,0,0.00,0.00,1595299,2019,Food_Poisoning
Chaiyaphum,2739,240.67,0,0.00,0.00,1138067,2019,Food_Poisoning
