Areas,Age,Cases,Year,Disease
Total,Total,2296,2018,N.S.U._V
ZONE:01,Total,416,2018,N.S.U._V
Chiang Mai,Total,278,2018,N.S.U._V
Chiang Rai,Total,41,2018,N.S.U._V
Lampang,Total,7,2018,N.S.U._V
Lamphun,Total,6,2018,N.S.U._V
Mae Hong Son,Total,16,2018,N.S.U._V
Nan,Total,14,2018,N.S.U._V
Phayao,Total,40,2018,N.S.U._V
Phrae,Total,14,2018,N.S.U._V
ZONE:02,Total,113,2018,N.S.U._V
Phetchabun,Total,35,2018,N.S.U._V
Phitsanulok,Total,28,2018,N.S.U._V
Sukhothai,Total,1,2018,N.S.U._V
Tak,Total,45,2018,N.S.U._V
Uttaradit,Total,4,2018,N.S.U._V
ZONE:03,Total,86,2018,N.S.U._V
Chai Nat,Total,4,2018,N.S.U._V
Kamphaeng Phet,Total,27,2018,N.S.U._V
Nakhon Sawan,Total,51,2018,N.S.U._V
Phichit,Total,0,2018,N.S.U._V
Uthai Thani,Total,4,2018,N.S.U._V
ZONE:04,Total,135,2018,N.S.U._V
Ang Thong,Total,1,2018,N.S.U._V
Lop Buri,Total,38,2018,N.S.U._V
Nakhon Nayok,Total,11,2018,N.S.U._V
Nonthaburi,Total,32,2018,N.S.U._V
P.Nakhon S.Ayutthaya,Total,22,2018,N.S.U._V
Pathum Thani,Total,11,2018,N.S.U._V
Saraburi,Total,14,2018,N.S.U._V
Sing Buri,Total,6,2018,N.S.U._V
ZONE:05,Total,80,2018,N.S.U._V
Kanchanaburi,Total,37,2018,N.S.U._V
Nakhon Pathom,Total,0,2018,N.S.U._V
Phetchaburi,Total,11,2018,N.S.U._V
Prachuap Khiri Khan,Total,14,2018,N.S.U._V
Ratchaburi,Total,15,2018,N.S.U._V
Samut Sakhon,Total,1,2018,N.S.U._V
Samut Songkhram,Total,0,2018,N.S.U._V
Suphan Buri,Total,2,2018,N.S.U._V
ZONE:06,Total,194,2018,N.S.U._V
Chachoengsao,Total,33,2018,N.S.U._V
Chanthaburi,Total,21,2018,N.S.U._V
Chon Buri,Total,42,2018,N.S.U._V
Prachin Buri,Total,8,2018,N.S.U._V
Rayong,Total,19,2018,N.S.U._V
Sa Kaeo,Total,6,2018,N.S.U._V
Samut Prakan,Total,56,2018,N.S.U._V
Trat,Total,9,2018,N.S.U._V
ZONE:07,Total,92,2018,N.S.U._V
Kalasin,Total,12,2018,N.S.U._V
Khon Kaen,Total,24,2018,N.S.U._V
Maha Sarakham,Total,12,2018,N.S.U._V
Roi Et,Total,44,2018,N.S.U._V
ZONE:08,Total,112,2018,N.S.U._V
Bungkan,Total,3,2018,N.S.U._V
Loei,Total,26,2018,N.S.U._V
Nakhon Phanom,Total,15,2018,N.S.U._V
Nong Bua Lam Phu,Total,2,2018,N.S.U._V
