Areas,Age,Cases,Year,Disease
Total,Total,13,2013,Meningococcal Meningitis
Central Region,Total,5,2013,Meningococcal Meningitis
Zone:0,Total,1,2013,Meningococcal Meningitis
Bangkok,Total,1,2013,Meningococcal Meningitis
Zone:1,Total,1,2013,Meningococcal Meningitis
Nonthaburi,Total,0,2013,Meningococcal Meningitis
P.Nakhon S.Ayutthaya,Total,0,2013,Meningococcal Meningitis
Pathum Thani,Total,1,2013,Meningococcal Meningitis
Saraburi,Total,0,2013,Meningococcal Meningitis
Zone:2,Total,1,2013,Meningococcal Meningitis
Ang Thong,Total,1,2013,Meningococcal Meningitis
Chai Nat,Total,0,2013,Meningococcal Meningitis
Lop Buri,Total,0,2013,Meningococcal Meningitis
Sing Buri,Total,0,2013,Meningococcal Meningitis
Zone:3,Total,1,2013,Meningococcal Meningitis
Chachoengsao,Total,0,2013,Meningococcal Meningitis
Nakhon Nayok,Total,0,2013,Meningococcal Meningitis
Prachin Buri,Total,0,2013,Meningococcal Meningitis
Sa Kaeo,Total,0,2013,Meningococcal Meningitis
Samut Prakan,Total,1,2013,Meningococcal Meningitis
Zone:4,Total,0,2013,Meningococcal Meningitis
Kanchanaburi,Total,0,2013,Meningococcal Meningitis
Nakhon Pathom,Total,0,2013,Meningococcal Meningitis
Ratchaburi,Total,0,2013,Meningococcal Meningitis
Suphan Buri,Total,0,2013,Meningococcal Meningitis
Zone:5,Total,0,2013,Meningococcal Meningitis
Phetchaburi,Total,0,2013,Meningococcal Meningitis
Prachuap Khiri Khan,Total,0,2013,Meningococcal Meningitis
Samut Sakhon,Total,0,2013,Meningococcal Meningitis
Samut Songkhram,Total,0,2013,Meningococcal Meningitis
Zone:9,Total,1,2013,Meningococcal Meningitis
Chanthaburi,Total,1,2013,Meningococcal Meningitis
Chon Buri,Total,0,2013,Meningococcal Meningitis
Rayong,Total,0,2013,Meningococcal Meningitis
Trat,Total,0,2013,Meningococcal Meningitis
South Region,Total,4,2013,Meningococcal Meningitis
Zone:6,Total,1,2013,Meningococcal Meningitis
Chumphon,Total,0,2013,Meningococcal Meningitis
Nakhon Si Thammarat,Total,0,2013,Meningococcal Meningitis
Phatthalung,Total,0,2013,Meningococcal Meningitis
Surat Thani,Total,1,2013,Meningococcal Meningitis
Zone:7,Total,0,2013,Meningococcal Meningitis
Krabi,Total,0,2013,Meningococcal Meningitis
