Areas,Count,Month,Type,Year,Disease
Total,0,Total,Cases,2023,Avian Influenza
ZONE:01,0,Total,Cases,2023,Avian Influenza
Chiang Mai,0,Total,Cases,2023,Avian Influenza
Chiang Rai,0,Total,Cases,2023,Avian Influenza
Lampang,0,Total,Cases,2023,Avian Influenza
Lamphun,0,Total,Cases,2023,Avian Influenza
Mae Hong Son,0,Total,Cases,2023,Avian Influenza
Nan,0,Total,Cases,2023,Avian Influenza
Phayao,0,Total,Cases,2023,Avian Influenza
Phrae,0,Total,Cases,2023,Avian Influenza
ZONE:02,0,Total,Cases,2023,Avian Influenza
Phetchabun,0,Total,Cases,2023,Avian Influenza
Phitsanulok,0,Total,Cases,2023,Avian Influenza
Sukhothai,0,Total,Cases,2023,Avian Influenza
Tak,0,Total,Cases,2023,Avian Influenza
Uttaradit,0,Total,Cases,2023,Avian Influenza
ZONE:03,0,Total,Cases,2023,Avian Influenza
Chai Nat,0,Total,Cases,2023,Avian Influenza
Kamphaeng Phet,0,Total,Cases,2023,Avian Influenza
Nakhon Sawan,0,Total,Cases,2023,Avian Influenza
Phichit,0,Total,Cases,2023,Avian Influenza
Uthai Thani,0,Total,Cases,2023,Avian Influenza
ZONE:04,0,Total,Cases,2023,Avian Influenza
Ang Thong,0,Total,Cases,2023,Avian Influenza
Lop Buri,0,Total,Cases,2023,Avian Influenza
Nakhon Nayok,0,Total,Cases,2023,Avian Influenza
Nonthaburi,0,Total,Cases,2023,Avian Influenza
P.Nakhon S.Ayutthaya,0,Total,Cases,2023,Avian Influenza
Pathum Thani,0,Total,Cases,2023,Avian Influenza
Saraburi,0,Total,Cases,2023,Avian Influenza
Sing Buri,0,Total,Cases,2023,Avian Influenza
ZONE:05,0,Total,Cases,2023,Avian Influenza
Kanchanaburi,0,Total,Cases,2023,Avian Influenza
Nakhon Pathom,0,Total,Cases,2023,Avian Influenza
Phetchaburi,0,Total,Cases,2023,Avian Influenza
Prachuap Khiri Khan,0,Total,Cases,2023,Avian Influenza
Ratchaburi,0,Total,Cases,2023,Avian Influenza
Samut Sakhon,0,Total,Cases,2023,Avian Influenza
Samut Songkhram,0,Total,Cases,2023,Avian Influenza
Suphan Buri,0,Total,Cases,2023,Avian Influenza
ZONE:06,0,Total,Cases,2023,Avian Influenza
Chachoengsao,0,Total,Cases,2023,Avian Influenza
Chanthaburi,0,Total,Cases,2023,Avian Influenza
Chon Buri,0,Total,Cases,2023,Avian Influenza
Prachin Buri,0,Total,Cases,2023,Avian Influenza
Rayong,0,Total,Cases,2023,Avian Influenza
Sa Kaeo,0,Total,Cases,2023,Avian Influenza
Samut Prakan,0,Total,Cases,2023,Avian Influenza
Trat,0,Total,Cases,2023,Avian Influenza
ZONE:07,0,Total,Cases,2023,Avian Influenza
Kalasin,0,Total,Cases,2023,Avian Influenza
Khon Kaen,0,Total,Cases,2023,Avian Influenza
Maha Sarakham,0,Total,Cases,2023,Avian Influenza
Roi Et,0,Total,Cases,2023,Avian Influenza
ZONE:08,0,Total,Cases,2023,Avian Influenza
Bungkan,0,Total,Cases,2023,Avian Influenza
Loei,0,Total,Cases,2023,Avian Influenza
Nakhon Phanom,0,Total,Cases,2023,Avian Influenza
Nong Bua Lam Phu,0,Total,Cases,2023,Avian Influenza
Nong Khai,0,Total,Cases,2023,Avian Influenza
Sakon Nakhon,0,Total,Cases,2023,Avian Influenza
Udon Thani,0,Total,Cases,2023,Avian Influenza
ZONE:09,0,Total,Cases,2023,Avian Influenza
Buri Ram,0,Total,Cases,2023,Avian Influenza
Chaiyaphum,0,Total,Cases,2023,Avian Influenza
Nakhon Ratchasima,0,Total,Cases,2023,Avian Influenza
