Areas,Age,Cases,Year,Disease
Total,Total,6,2005,Tetanus neonatorum
North Region,Total,2,2005,Tetanus neonatorum
Zone: 1,Total,2,2005,Tetanus neonatorum
Chiang Mai,Total,1,2005,Tetanus neonatorum
Chiang Rai,Total,0,2005,Tetanus neonatorum
Lampang,Total,0,2005,Tetanus neonatorum
Lamphun,Total,0,2005,Tetanus neonatorum
Mae Hong Son,Total,0,2005,Tetanus neonatorum
Nan,Total,0,2005,Tetanus neonatorum
Phayao,Total,1,2005,Tetanus neonatorum
Phrae,Total,0,2005,Tetanus neonatorum
Zone: 2,Total,0,2005,Tetanus neonatorum
Phetchabun,Total,0,2005,Tetanus neonatorum
Phitsanulok,Total,0,2005,Tetanus neonatorum
Sukhothai,Total,0,2005,Tetanus neonatorum
Tak,Total,0,2005,Tetanus neonatorum
Uttaradit,Total,0,2005,Tetanus neonatorum
Zone: 3,Total,0,2005,Tetanus neonatorum
Kamphaeng Phet,Total,0,2005,Tetanus neonatorum
Nakhon Sawan,Total,0,2005,Tetanus neonatorum
Phichit,Total,0,2005,Tetanus neonatorum
Uthai Thani,Total,0,2005,Tetanus neonatorum
Central Region,Total,2,2005,Tetanus neonatorum
Bangkok,Total,0,2005,Tetanus neonatorum
Zone: 4,Total,0,2005,Tetanus neonatorum
Ang Thong,Total,0,2005,Tetanus neonatorum
Nonthaburi,Total,0,2005,Tetanus neonatorum
P.Nakhon S.Ayutthaya,Total,0,2005,Tetanus neonatorum
Pathum Thani,Total,0,2005,Tetanus neonatorum
Zone: 5,Total,1,2005,Tetanus neonatorum
Chai Nat,Total,0,2005,Tetanus neonatorum
Lop Buri,Total,1,2005,Tetanus neonatorum
Saraburi,Total,0,2005,Tetanus neonatorum
Sing Buri,Total,0,2005,Tetanus neonatorum
Zone: 6,Total,0,2005,Tetanus neonatorum
Kanchanaburi,Total,0,2005,Tetanus neonatorum
Nakhon Pathom,Total,0,2005,Tetanus neonatorum
Ratchaburi,Total,0,2005,Tetanus neonatorum
Suphan Buri,Total,0,2005,Tetanus neonatorum
Zone: 7,Total,1,2005,Tetanus neonatorum
Phetchaburi,Total,1,2005,Tetanus neonatorum
Prachuap Khiri Khan,Total,0,2005,Tetanus neonatorum
Samut Sakhon,Total,0,2005,Tetanus neonatorum
Samut Songkhram,Total,0,2005,Tetanus neonatorum
Zone: 8,Total,0,2005,Tetanus neonatorum
Chachoengsao,Total,0,2005,Tetanus neonatorum
Nakhon Nayok,Total,0,2005,Tetanus neonatorum
Prachin Buri,Total,0,2005,Tetanus neonatorum
Sa Kaeo,Total,0,2005,Tetanus neonatorum
Samut Prakan,Total,0,2005,Tetanus neonatorum
Zone: 9,Total,0,2005,Tetanus neonatorum
Chanthaburi,Total,0,2005,Tetanus neonatorum
Chon Buri,Total,0,2005,Tetanus neonatorum
Rayong,Total,0,2005,Tetanus neonatorum
Trat,Total,0,2005,Tetanus neonatorum
North-Eastern Region,Total,0,2005,Tetanus neonatorum
Zone: 10,Total,0,2005,Tetanus neonatorum
Loei,Total,0,2005,Tetanus neonatorum
Nong Bua Lam Phu,Total,0,2005,Tetanus neonatorum
Nong Khai,Total,0,2005,Tetanus neonatorum
Udon Thani,Total,0,2005,Tetanus neonatorum
Zone: 11,Total,0,2005,Tetanus neonatorum
Kalasin,Total,0,2005,Tetanus neonatorum
Mukdahan,Total,0,2005,Tetanus neonatorum
Nakhon Phanom,Total,0,2005,Tetanus neonatorum
Sakon Nakhon,Total,0,2005,Tetanus neonatorum
Zone: 12,Total,0,2005,Tetanus neonatorum
Khon Kaen,Total,0,2005,Tetanus neonatorum
Maha Sarakham,Total,0,2005,Tetanus neonatorum
Roi Et,Total,0,2005,Tetanus neonatorum
Zone: 13,Total,0,2005,Tetanus neonatorum
Buri Ram,Total,0,2005,Tetanus neonatorum
Chaiyaphum,Total,0,2005,Tetanus neonatorum
Nakhon Ratchasima,Total,0,2005,Tetanus neonatorum
Surin,Total,0,2005,Tetanus neonatorum
Zone: 14,Total,0,2005,Tetanus neonatorum
Amnat Charoen,Total,0,2005,Tetanus neonatorum
Si Sa Ket,Total,0,2005,Tetanus neonatorum
Ubon Ratchathani,Total,0,2005,Tetanus neonatorum
Yasothon,Total,0,2005,Tetanus neonatorum
South Region,Total,2,2005,Tetanus neonatorum
Zone: 15,Total,0,2005,Tetanus neonatorum
Chumphon,Total,0,2005,Tetanus neonatorum
Ranong,Total,0,2005,Tetanus neonatorum
Surat Thani,Total,0,2005,Tetanus neonatorum
Zone: 16,Total,0,2005,Tetanus neonatorum
Nakhon Si Thammarat,Total,0,2005,Tetanus neonatorum
Phatthalung,Total,0,2005,Tetanus neonatorum
Trang,Total,0,2005,Tetanus neonatorum
Zone: 17,Total,0,2005,Tetanus neonatorum
Krabi,Total,0,2005,Tetanus neonatorum
Phangnga,Total,0,2005,Tetanus neonatorum
Phuket,Total,0,2005,Tetanus neonatorum
Zone: 18,Total,2,2005,Tetanus neonatorum
Narathiwat,Total,0,2005,Tetanus neonatorum
Pattani,Total,2,2005,Tetanus neonatorum
Yala,Total,0,2005,Tetanus neonatorum
Zone: 19,Total,0,2005,Tetanus neonatorum
Satun,Total,0,2005,Tetanus neonatorum
Songkhla,Total,0,2005,Tetanus neonatorum
Total,0,6,2005,Tetanus neonatorum
North Region,0,2,2005,Tetanus neonatorum
Zone: 1,0,2,2005,Tetanus neonatorum
Chiang Mai,0,1,2005,Tetanus neonatorum
Chiang Rai,0,0,2005,Tetanus neonatorum
Lampang,0,0,2005,Tetanus neonatorum
Lamphun,0,0,2005,Tetanus neonatorum
Mae Hong Son,0,0,2005,Tetanus neonatorum
Nan,0,0,2005,Tetanus neonatorum
Phayao,0,1,2005,Tetanus neonatorum
Phrae,0,0,2005,Tetanus neonatorum
Zone: 2,0,0,2005,Tetanus neonatorum
Phetchabun,0,0,2005,Tetanus neonatorum
Phitsanulok,0,0,2005,Tetanus neonatorum
Sukhothai,0,0,2005,Tetanus neonatorum
Tak,0,0,2005,Tetanus neonatorum
Uttaradit,0,0,2005,Tetanus neonatorum
Zone: 3,0,0,2005,Tetanus neonatorum
Kamphaeng Phet,0,0,2005,Tetanus neonatorum
Nakhon Sawan,0,0,2005,Tetanus neonatorum
Phichit,0,0,2005,Tetanus neonatorum
Uthai Thani,0,0,2005,Tetanus neonatorum
Central Region,0,2,2005,Tetanus neonatorum
Bangkok,0,0,2005,Tetanus neonatorum
Zone: 4,0,0,2005,Tetanus neonatorum
Ang Thong,0,0,2005,Tetanus neonatorum
Nonthaburi,0,0,2005,Tetanus neonatorum
P.Nakhon S.Ayutthaya,0,0,2005,Tetanus neonatorum
Pathum Thani,0,0,2005,Tetanus neonatorum
Zone: 5,0,1,2005,Tetanus neonatorum
Chai Nat,0,0,2005,Tetanus neonatorum
Lop Buri,0,1,2005,Tetanus neonatorum
Saraburi,0,0,2005,Tetanus neonatorum
Sing Buri,0,0,2005,Tetanus neonatorum
Zone: 6,0,0,2005,Tetanus neonatorum
Kanchanaburi,0,0,2005,Tetanus neonatorum
Nakhon Pathom,0,0,2005,Tetanus neonatorum
Ratchaburi,0,0,2005,Tetanus neonatorum
Suphan Buri,0,0,2005,Tetanus neonatorum
Zone: 7,0,1,2005,Tetanus neonatorum
Phetchaburi,0,1,2005,Tetanus neonatorum
Prachuap Khiri Khan,0,0,2005,Tetanus neonatorum
Samut Sakhon,0,0,2005,Tetanus neonatorum
Samut Songkhram,0,0,2005,Tetanus neonatorum
Zone: 8,0,0,2005,Tetanus neonatorum
Chachoengsao,0,0,2005,Tetanus neonatorum
Nakhon Nayok,0,0,2005,Tetanus neonatorum
Prachin Buri,0,0,2005,Tetanus neonatorum
Sa Kaeo,0,0,2005,Tetanus neonatorum
Samut Prakan,0,0,2005,Tetanus neonatorum
Zone: 9,0,0,2005,Tetanus neonatorum
Chanthaburi,0,0,2005,Tetanus neonatorum
Chon Buri,0,0,2005,Tetanus neonatorum
Rayong,0,0,2005,Tetanus neonatorum
Trat,0,0,2005,Tetanus neonatorum
North-Eastern Region,0,0,2005,Tetanus neonatorum
Zone: 10,0,0,2005,Tetanus neonatorum
Loei,0,0,2005,Tetanus neonatorum
Nong Bua Lam Phu,0,0,2005,Tetanus neonatorum
Nong Khai,0,0,2005,Tetanus neonatorum
Udon Thani,0,0,2005,Tetanus neonatorum
Zone: 11,0,0,2005,Tetanus neonatorum
Kalasin,0,0,2005,Tetanus neonatorum
Mukdahan,0,0,2005,Tetanus neonatorum
Nakhon Phanom,0,0,2005,Tetanus neonatorum
Sakon Nakhon,0,0,2005,Tetanus neonatorum
Zone: 12,0,0,2005,Tetanus neonatorum
Khon Kaen,0,0,2005,Tetanus neonatorum
Maha Sarakham,0,0,2005,Tetanus neonatorum
Roi Et,0,0,2005,Tetanus neonatorum
Zone: 13,0,0,2005,Tetanus neonatorum
Buri Ram,0,0,2005,Tetanus neonatorum
Chaiyaphum,0,0,2005,Tetanus neonatorum
Nakhon Ratchasima,0,0,2005,Tetanus neonatorum
Surin,0,0,2005,Tetanus neonatorum
Zone: 14,0,0,2005,Tetanus neonatorum
Amnat Charoen,0,0,2005,Tetanus neonatorum
Si Sa Ket,0,0,2005,Tetanus neonatorum
Ubon Ratchathani,0,0,2005,Tetanus neonatorum
Yasothon,0,0,2005,Tetanus neonatorum
South Region,0,2,2005,Tetanus neonatorum
Zone: 15,0,0,2005,Tetanus neonatorum
Chumphon,0,0,2005,Tetanus neonatorum
