Areas,Count,Month,Type,Year,Disease
Total,40527,Total,Cases,2019,STI Total
ZONE:01,6088,Total,Cases,2019,STI Total
Chiang Mai,2714,Total,Cases,2019,STI Total
Chiang Rai,1514,Total,Cases,2019,STI Total
Lampang,312,Total,Cases,2019,STI Total
Lamphun,227,Total,Cases,2019,STI Total
Mae Hong Son,498,Total,Cases,2019,STI Total
Nan,412,Total,Cases,2019,STI Total
Phayao,293,Total,Cases,2019,STI Total
Phrae,118,Total,Cases,2019,STI Total
ZONE:02,2249,Total,Cases,2019,STI Total
Phetchabun,803,Total,Cases,2019,STI Total
Phitsanulok,608,Total,Cases,2019,STI Total
Sukhothai,154,Total,Cases,2019,STI Total
Tak,488,Total,Cases,2019,STI Total
Uttaradit,196,Total,Cases,2019,STI Total
ZONE:03,1128,Total,Cases,2019,STI Total
Chai Nat,49,Total,Cases,2019,STI Total
Kamphaeng Phet,411,Total,Cases,2019,STI Total
Nakhon Sawan,432,Total,Cases,2019,STI Total
Phichit,125,Total,Cases,2019,STI Total
Uthai Thani,111,Total,Cases,2019,STI Total
ZONE:04,2550,Total,Cases,2019,STI Total
Ang Thong,37,Total,Cases,2019,STI Total
Lop Buri,604,Total,Cases,2019,STI Total
Nakhon Nayok,95,Total,Cases,2019,STI Total
Nonthaburi,413,Total,Cases,2019,STI Total
P.Nakhon S.Ayutthaya,190,Total,Cases,2019,STI Total
Pathum Thani,443,Total,Cases,2019,STI Total
Saraburi,618,Total,Cases,2019,STI Total
Sing Buri,150,Total,Cases,2019,STI Total
ZONE:05,1868,Total,Cases,2019,STI Total
Kanchanaburi,341,Total,Cases,2019,STI Total
Nakhon Pathom,0,Total,Cases,2019,STI Total
Phetchaburi,351,Total,Cases,2019,STI Total
Prachuap Khiri Khan,309,Total,Cases,2019,STI Total
Ratchaburi,476,Total,Cases,2019,STI Total
Samut Sakhon,231,Total,Cases,2019,STI Total
Samut Songkhram,52,Total,Cases,2019,STI Total
Suphan Buri,108,Total,Cases,2019,STI Total
ZONE:06,5249,Total,Cases,2019,STI Total
Chachoengsao,585,Total,Cases,2019,STI Total
Chanthaburi,567,Total,Cases,2019,STI Total
Chon Buri,1147,Total,Cases,2019,STI Total
Prachin Buri,590,Total,Cases,2019,STI Total
Rayong,1042,Total,Cases,2019,STI Total
Sa Kaeo,135,Total,Cases,2019,STI Total
Samut Prakan,925,Total,Cases,2019,STI Total
Trat,258,Total,Cases,2019,STI Total
ZONE:07,2448,Total,Cases,2019,STI Total
Kalasin,209,Total,Cases,2019,STI Total
Khon Kaen,1238,Total,Cases,2019,STI Total
Maha Sarakham,479,Total,Cases,2019,STI Total
Roi Et,522,Total,Cases,2019,STI Total
ZONE:08,1646,Total,Cases,2019,STI Total
Bungkan,50,Total,Cases,2019,STI Total
Loei,317,Total,Cases,2019,STI Total
Nakhon Phanom,352,Total,Cases,2019,STI Total
Nong Bua Lam Phu,92,Total,Cases,2019,STI Total
Nong Khai,199,Total,Cases,2019,STI Total
Sakon Nakhon,262,Total,Cases,2019,STI Total
Udon Thani,374,Total,Cases,2019,STI Total
ZONE:09,3550,Total,Cases,2019,STI Total
Buri Ram,1128,Total,Cases,2019,STI Total
Chaiyaphum,661,Total,Cases,2019,STI Total
Nakhon Ratchasima,1048,Total,Cases,2019,STI Total
Surin,713,Total,Cases,2019,STI Total
ZONE:10,4122,Total,Cases,2019,STI Total
Amnat Charoen,95,Total,Cases,2019,STI Total
Mukdahan,149,Total,Cases,2019,STI Total
Si Sa Ket,1685,Total,Cases,2019,STI Total
Ubon Ratchathani,2000,Total,Cases,2019,STI Total
Yasothon,193,Total,Cases,2019,STI Total
ZONE:11,2566,Total,Cases,2019,STI Total
Chumphon,199,Total,Cases,2019,STI Total
Krabi,42,Total,Cases,2019,STI Total
Nakhon Si Thammarat,722,Total,Cases,2019,STI Total
Phangnga,60,Total,Cases,2019,STI Total
Phuket,619,Total,Cases,2019,STI Total
Ranong,35,Total,Cases,2019,STI Total
Surat Thani,889,Total,Cases,2019,STI Total
ZONE:12,1895,Total,Cases,2019,STI Total
Narathiwat,156,Total,Cases,2019,STI Total
Pattani,37,Total,Cases,2019,STI Total
Phatthalung,305,Total,Cases,2019,STI Total
Satun,74,Total,Cases,2019,STI Total
Songkhla,959,Total,Cases,2019,STI Total
Trang,242,Total,Cases,2019,STI Total
Yala,122,Total,Cases,2019,STI Total
ZONE:13,5168,Total,Cases,2019,STI Total
Bangkok,5168,Total,Cases,2019,STI Total
Total,0,Total,Deaths,2019,STI Total
ZONE:01,0,Total,Deaths,2019,STI Total
Chiang Mai,0,Total,Deaths,2019,STI Total
Chiang Rai,0,Total,Deaths,2019,STI Total
Lampang,0,Total,Deaths,2019,STI Total
Lamphun,0,Total,Deaths,2019,STI Total
Mae Hong Son,0,Total,Deaths,2019,STI Total
Nan,0,Total,Deaths,2019,STI Total
Phayao,0,Total,Deaths,2019,STI Total
Phrae,0,Total,Deaths,2019,STI Total
ZONE:02,0,Total,Deaths,2019,STI Total
Phetchabun,0,Total,Deaths,2019,STI Total
Phitsanulok,0,Total,Deaths,2019,STI Total
Sukhothai,0,Total,Deaths,2019,STI Total
Tak,0,Total,Deaths,2019,STI Total
Uttaradit,0,Total,Deaths,2019,STI Total
ZONE:03,0,Total,Deaths,2019,STI Total
Chai Nat,0,Total,Deaths,2019,STI Total
Kamphaeng Phet,0,Total,Deaths,2019,STI Total
Nakhon Sawan,0,Total,Deaths,2019,STI Total
Phichit,0,Total,Deaths,2019,STI Total
Uthai Thani,0,Total,Deaths,2019,STI Total
ZONE:04,0,Total,Deaths,2019,STI Total
Ang Thong,0,Total,Deaths,2019,STI Total
Lop Buri,0,Total,Deaths,2019,STI Total
Nakhon Nayok,0,Total,Deaths,2019,STI Total
Nonthaburi,0,Total,Deaths,2019,STI Total
P.Nakhon S.Ayutthaya,0,Total,Deaths,2019,STI Total
Pathum Thani,0,Total,Deaths,2019,STI Total
Saraburi,0,Total,Deaths,2019,STI Total
Sing Buri,0,Total,Deaths,2019,STI Total
ZONE:05,0,Total,Deaths,2019,STI Total
Kanchanaburi,0,Total,Deaths,2019,STI Total
Nakhon Pathom,0,Total,Deaths,2019,STI Total
Phetchaburi,0,Total,Deaths,2019,STI Total
Prachuap Khiri Khan,0,Total,Deaths,2019,STI Total
Ratchaburi,0,Total,Deaths,2019,STI Total
Samut Sakhon,0,Total,Deaths,2019,STI Total
Samut Songkhram,0,Total,Deaths,2019,STI Total
Suphan Buri,0,Total,Deaths,2019,STI Total
ZONE:06,0,Total,Deaths,2019,STI Total
Chachoengsao,0,Total,Deaths,2019,STI Total
Chanthaburi,0,Total,Deaths,2019,STI Total
Chon Buri,0,Total,Deaths,2019,STI Total
Prachin Buri,0,Total,Deaths,2019,STI Total
Rayong,0,Total,Deaths,2019,STI Total
Sa Kaeo,0,Total,Deaths,2019,STI Total
Samut Prakan,0,Total,Deaths,2019,STI Total
Trat,0,Total,Deaths,2019,STI Total
ZONE:07,0,Total,Deaths,2019,STI Total
Kalasin,0,Total,Deaths,2019,STI Total
Khon Kaen,0,Total,Deaths,2019,STI Total
Maha Sarakham,0,Total,Deaths,2019,STI Total
Roi Et,0,Total,Deaths,2019,STI Total
ZONE:08,0,Total,Deaths,2019,STI Total
Bungkan,0,Total,Deaths,2019,STI Total
Loei,0,Total,Deaths,2019,STI Total
Nakhon Phanom,0,Total,Deaths,2019,STI Total
Nong Bua Lam Phu,0,Total,Deaths,2019,STI Total
Nong Khai,0,Total,Deaths,2019,STI Total
Sakon Nakhon,0,Total,Deaths,2019,STI Total
Udon Thani,0,Total,Deaths,2019,STI Total
ZONE:09,0,Total,Deaths,2019,STI Total
Buri Ram,0,Total,Deaths,2019,STI Total
Chaiyaphum,0,Total,Deaths,2019,STI Total
Nakhon Ratchasima,0,Total,Deaths,2019,STI Total
Surin,0,Total,Deaths,2019,STI Total
ZONE:10,0,Total,Deaths,2019,STI Total
Amnat Charoen,0,Total,Deaths,2019,STI Total
Mukdahan,0,Total,Deaths,2019,STI Total
Si Sa Ket,0,Total,Deaths,2019,STI Total
Ubon Ratchathani,0,Total,Deaths,2019,STI Total
Yasothon,0,Total,Deaths,2019,STI Total
ZONE:11,0,Total,Deaths,2019,STI Total
Chumphon,0,Total,Deaths,2019,STI Total
Krabi,0,Total,Deaths,2019,STI Total
Nakhon Si Thammarat,0,Total,Deaths,2019,STI Total
Phangnga,0,Total,Deaths,2019,STI Total
Phuket,0,Total,Deaths,2019,STI Total
Ranong,0,Total,Deaths,2019,STI Total
Surat Thani,0,Total,Deaths,2019,STI Total
ZONE:12,0,Total,Deaths,2019,STI Total
Narathiwat,0,Total,Deaths,2019,STI Total
Pattani,0,Total,Deaths,2019,STI Total
Phatthalung,0,Total,Deaths,2019,STI Total
Satun,0,Total,Deaths,2019,STI Total
Songkhla,0,Total,Deaths,2019,STI Total
Trang,0,Total,Deaths,2019,STI Total
Yala,0,Total,Deaths,2019,STI Total
ZONE:13,0,Total,Deaths,2019,STI Total
Bangkok,0,Total,Deaths,2019,STI Total
Total,4066,Jan,Cases,2019,STI Total
ZONE:01,533,Jan,Cases,2019,STI Total
Chiang Mai,209,Jan,Cases,2019,STI Total
Chiang Rai,139,Jan,Cases,2019,STI Total
Lampang,41,Jan,Cases,2019,STI Total
Lamphun,23,Jan,Cases,2019,STI Total
Mae Hong Son,33,Jan,Cases,2019,STI Total
Nan,44,Jan,Cases,2019,STI Total
Phayao,27,Jan,Cases,2019,STI Total
Phrae,17,Jan,Cases,2019,STI Total
ZONE:02,181,Jan,Cases,2019,STI Total
Phetchabun,63,Jan,Cases,2019,STI Total
Phitsanulok,42,Jan,Cases,2019,STI Total
Sukhothai,18,Jan,Cases,2019,STI Total
Tak,44,Jan,Cases,2019,STI Total
Uttaradit,14,Jan,Cases,2019,STI Total
ZONE:03,104,Jan,Cases,2019,STI Total
Chai Nat,5,Jan,Cases,2019,STI Total
Kamphaeng Phet,35,Jan,Cases,2019,STI Total
Nakhon Sawan,44,Jan,Cases,2019,STI Total
Phichit,9,Jan,Cases,2019,STI Total
Uthai Thani,11,Jan,Cases,2019,STI Total
ZONE:04,293,Jan,Cases,2019,STI Total
Ang Thong,4,Jan,Cases,2019,STI Total
Lop Buri,86,Jan,Cases,2019,STI Total
Nakhon Nayok,2,Jan,Cases,2019,STI Total
Nonthaburi,17,Jan,Cases,2019,STI Total
P.Nakhon S.Ayutthaya,21,Jan,Cases,2019,STI Total
Pathum Thani,43,Jan,Cases,2019,STI Total
Saraburi,100,Jan,Cases,2019,STI Total
Sing Buri,20,Jan,Cases,2019,STI Total
ZONE:05,228,Jan,Cases,2019,STI Total
Kanchanaburi,52,Jan,Cases,2019,STI Total
Nakhon Pathom,0,Jan,Cases,2019,STI Total
Phetchaburi,43,Jan,Cases,2019,STI Total
Prachuap Khiri Khan,34,Jan,Cases,2019,STI Total
Ratchaburi,66,Jan,Cases,2019,STI Total
Samut Sakhon,25,Jan,Cases,2019,STI Total
Samut Songkhram,1,Jan,Cases,2019,STI Total
Suphan Buri,7,Jan,Cases,2019,STI Total
ZONE:06,483,Jan,Cases,2019,STI Total
Chachoengsao,58,Jan,Cases,2019,STI Total
Chanthaburi,43,Jan,Cases,2019,STI Total
Chon Buri,117,Jan,Cases,2019,STI Total
Prachin Buri,49,Jan,Cases,2019,STI Total
Rayong,84,Jan,Cases,2019,STI Total
Sa Kaeo,11,Jan,Cases,2019,STI Total
Samut Prakan,93,Jan,Cases,2019,STI Total
Trat,28,Jan,Cases,2019,STI Total
ZONE:07,233,Jan,Cases,2019,STI Total
Kalasin,19,Jan,Cases,2019,STI Total
Khon Kaen,139,Jan,Cases,2019,STI Total
Maha Sarakham,29,Jan,Cases,2019,STI Total
Roi Et,46,Jan,Cases,2019,STI Total
ZONE:08,230,Jan,Cases,2019,STI Total
Bungkan,14,Jan,Cases,2019,STI Total
Loei,39,Jan,Cases,2019,STI Total
Nakhon Phanom,49,Jan,Cases,2019,STI Total
Nong Bua Lam Phu,12,Jan,Cases,2019,STI Total
Nong Khai,16,Jan,Cases,2019,STI Total
Sakon Nakhon,25,Jan,Cases,2019,STI Total
Udon Thani,75,Jan,Cases,2019,STI Total
ZONE:09,369,Jan,Cases,2019,STI Total
Buri Ram,116,Jan,Cases,2019,STI Total
Chaiyaphum,42,Jan,Cases,2019,STI Total
Nakhon Ratchasima,136,Jan,Cases,2019,STI Total
Surin,75,Jan,Cases,2019,STI Total
ZONE:10,464,Jan,Cases,2019,STI Total
Amnat Charoen,12,Jan,Cases,2019,STI Total
Mukdahan,42,Jan,Cases,2019,STI Total
Si Sa Ket,170,Jan,Cases,2019,STI Total
Ubon Ratchathani,213,Jan,Cases,2019,STI Total
Yasothon,27,Jan,Cases,2019,STI Total
