Areas,Age,Cases,Year,Disease
Total,Total,29918,2003,Influenza
North Region,Total,4295,2003,Influenza
Zone:1,Total,2299,2003,Influenza
Chiang Mai,Total,712,2003,Influenza
Chiang Rai,Total,412,2003,Influenza
Lampang,Total,101,2003,Influenza
Lamphun,Total,256,2003,Influenza
Mae Hong Son,Total,123,2003,Influenza
Nan,Total,492,2003,Influenza
Phayao,Total,169,2003,Influenza
Phrae,Total,34,2003,Influenza
Zone:2,Total,1029,2003,Influenza
Phetchabun,Total,343,2003,Influenza
Phitsanulok,Total,159,2003,Influenza
Sukhothai,Total,137,2003,Influenza
Tak,Total,376,2003,Influenza
Uttaradit,Total,14,2003,Influenza
Zone:3,Total,967,2003,Influenza
Kamphaeng Phet,Total,253,2003,Influenza
Nakhon Sawan,Total,389,2003,Influenza
Phichit,Total,32,2003,Influenza
Uthai Thani,Total,293,2003,Influenza
Central Region,Total,8213,2003,Influenza
Bangkok,Total,918,2003,Influenza
Zone:4,Total,952,2003,Influenza
Ang Thong,Total,43,2003,Influenza
Nonthaburi,Total,411,2003,Influenza
P.Nakhon S.Ayutthaya,Total,115,2003,Influenza
Pathum Thani,Total,383,2003,Influenza
Zone:5,Total,473,2003,Influenza
Chai Nat,Total,52,2003,Influenza
Lop Buri,Total,87,2003,Influenza
Saraburi,Total,37,2003,Influenza
Sing Buri,Total,297,2003,Influenza
Zone:6,Total,2184,2003,Influenza
Kanchanaburi,Total,498,2003,Influenza
Nakhon Pathom,Total,416,2003,Influenza
Ratchaburi,Total,990,2003,Influenza
Suphan Buri,Total,280,2003,Influenza
Zone:7,Total,1149,2003,Influenza
Phetchaburi,Total,446,2003,Influenza
Prachuap Khiri Khan,Total,216,2003,Influenza
Samut Sakhon,Total,67,2003,Influenza
Samut Songkhram,Total,420,2003,Influenza
Zone:8,Total,862,2003,Influenza
Chachoengsao,Total,378,2003,Influenza
Nakhon Nayok,Total,36,2003,Influenza
Prachin Buri,Total,288,2003,Influenza
Sa Kaeo,Total,54,2003,Influenza
Samut Prakan,Total,106,2003,Influenza
Zone:9,Total,1675,2003,Influenza
Chanthaburi,Total,793,2003,Influenza
Chon Buri,Total,422,2003,Influenza
Rayong,Total,434,2003,Influenza
Trat,Total,26,2003,Influenza
North-Eastern Region,Total,7468,2003,Influenza
Zone:10,Total,850,2003,Influenza
Loei,Total,87,2003,Influenza
Nong Bua Lam Phu,Total,160,2003,Influenza
Nong Khai,Total,70,2003,Influenza
Udon Thani,Total,533,2003,Influenza
Zone:11,Total,454,2003,Influenza
Kalasin,Total,130,2003,Influenza
Mukdahan,Total,58,2003,Influenza
Nakhon Phanom,Total,186,2003,Influenza
Sakon Nakhon,Total,80,2003,Influenza
Zone:12,Total,1114,2003,Influenza
Khon Kaen,Total,242,2003,Influenza
Maha Sarakham,Total,395,2003,Influenza
Roi Et,Total,477,2003,Influenza
Zone:13,Total,2542,2003,Influenza
Buri Ram,Total,897,2003,Influenza
Chaiyaphum,Total,391,2003,Influenza
Nakhon Ratchasima,Total,513,2003,Influenza
Surin,Total,741,2003,Influenza
Zone:14,Total,2508,2003,Influenza
Amnat Charoen,Total,107,2003,Influenza
Si Sa Ket,Total,1703,2003,Influenza
Ubon Ratchathani,Total,532,2003,Influenza
Yasothon,Total,166,2003,Influenza
South Region,Total,9942,2003,Influenza
Zone:15,Total,2808,2003,Influenza
Chumphon,Total,176,2003,Influenza
Ranong,Total,88,2003,Influenza
Surat Thani,Total,2544,2003,Influenza
Zone:16,Total,3065,2003,Influenza
Nakhon Si Thammarat,Total,960,2003,Influenza
Phatthalung,Total,355,2003,Influenza
