Areas,Age,Cases,Year,Disease
Total,Total,63094,2007,Chickenpox
North Region,Total,17994,2007,Chickenpox
Zone: 1,Total,11126,2007,Chickenpox
Chiang Mai,Total,2528,2007,Chickenpox
Chiang Rai,Total,2409,2007,Chickenpox
Lampang,Total,1412,2007,Chickenpox
Lamphun,Total,585,2007,Chickenpox
Mae Hong Son,Total,423,2007,Chickenpox
Nan,Total,1429,2007,Chickenpox
Phayao,Total,1551,2007,Chickenpox
Phrae,Total,789,2007,Chickenpox
Zone: 2,Total,3656,2007,Chickenpox
Phetchabun,Total,725,2007,Chickenpox
Phitsanulok,Total,713,2007,Chickenpox
Sukhothai,Total,767,2007,Chickenpox
Tak,Total,821,2007,Chickenpox
Uttaradit,Total,630,2007,Chickenpox
Zone: 3,Total,3212,2007,Chickenpox
Kamphaeng Phet,Total,1163,2007,Chickenpox
Nakhon Sawan,Total,1172,2007,Chickenpox
Phichit,Total,363,2007,Chickenpox
Uthai Thani,Total,514,2007,Chickenpox
Central Region,Total,17973,2007,Chickenpox
Bangkok,Total,3710,2007,Chickenpox
Zone: 4,Total,1535,2007,Chickenpox
Ang Thong,Total,237,2007,Chickenpox
Nonthaburi,Total,528,2007,Chickenpox
P.Nakhon S.Ayutthaya,Total,657,2007,Chickenpox
Pathum Thani,Total,113,2007,Chickenpox
Zone: 5,Total,1781,2007,Chickenpox
Chai Nat,Total,254,2007,Chickenpox
Lop Buri,Total,835,2007,Chickenpox
Saraburi,Total,555,2007,Chickenpox
Sing Buri,Total,137,2007,Chickenpox
Zone: 6,Total,2972,2007,Chickenpox
Kanchanaburi,Total,631,2007,Chickenpox
Nakhon Pathom,Total,920,2007,Chickenpox
Ratchaburi,Total,856,2007,Chickenpox
Suphan Buri,Total,565,2007,Chickenpox
Zone: 7,Total,1472,2007,Chickenpox
Phetchaburi,Total,550,2007,Chickenpox
Prachuap Khiri Khan,Total,436,2007,Chickenpox
Samut Sakhon,Total,276,2007,Chickenpox
Samut Songkhram,Total,210,2007,Chickenpox
Zone: 8,Total,3175,2007,Chickenpox
Chachoengsao,Total,809,2007,Chickenpox
Nakhon Nayok,Total,189,2007,Chickenpox
Prachin Buri,Total,554,2007,Chickenpox
Sa Kaeo,Total,471,2007,Chickenpox
Samut Prakan,Total,1152,2007,Chickenpox
Zone: 9,Total,3328,2007,Chickenpox
Chanthaburi,Total,837,2007,Chickenpox
Chon Buri,Total,1282,2007,Chickenpox
Rayong,Total,942,2007,Chickenpox
Trat,Total,267,2007,Chickenpox
North-Eastern Region,Total,18661,2007,Chickenpox
Zone: 10,Total,3369,2007,Chickenpox
Loei,Total,822,2007,Chickenpox
Nong Bua Lam Phu,Total,513,2007,Chickenpox
Nong Khai,Total,1007,2007,Chickenpox
Udon Thani,Total,1027,2007,Chickenpox
Zone: 11,Total,2303,2007,Chickenpox
Kalasin,Total,775,2007,Chickenpox
Mukdahan,Total,353,2007,Chickenpox
Nakhon Phanom,Total,572,2007,Chickenpox
Sakon Nakhon,Total,603,2007,Chickenpox
Zone: 12,Total,3195,2007,Chickenpox
Khon Kaen,Total,1574,2007,Chickenpox
Maha Sarakham,Total,599,2007,Chickenpox
Roi Et,Total,1022,2007,Chickenpox
Zone: 13,Total,6434,2007,Chickenpox
Buri Ram,Total,1424,2007,Chickenpox
Chaiyaphum,Total,1309,2007,Chickenpox
Nakhon Ratchasima,Total,2793,2007,Chickenpox
Surin,Total,908,2007,Chickenpox
Zone: 14,Total,3360,2007,Chickenpox
Amnat Charoen,Total,332,2007,Chickenpox
Si Sa Ket,Total,1367,2007,Chickenpox
Ubon Ratchathani,Total,1238,2007,Chickenpox
Yasothon,Total,423,2007,Chickenpox
South Region,Total,8466,2007,Chickenpox
Zone: 15,Total,1707,2007,Chickenpox
Chumphon,Total,465,2007,Chickenpox
Ranong,Total,265,2007,Chickenpox
Surat Thani,Total,977,2007,Chickenpox
Zone: 16,Total,2410,2007,Chickenpox
Nakhon Si Thammarat,Total,1087,2007,Chickenpox
Phatthalung,Total,667,2007,Chickenpox
Trang,Total,656,2007,Chickenpox
Zone: 17,Total,1394,2007,Chickenpox
Krabi,Total,319,2007,Chickenpox
Phangnga,Total,386,2007,Chickenpox
Phuket,Total,689,2007,Chickenpox
Zone: 18,Total,1890,2007,Chickenpox
Narathiwat,Total,840,2007,Chickenpox
Pattani,Total,446,2007,Chickenpox
Yala,Total,604,2007,Chickenpox
Zone: 19,Total,1065,2007,Chickenpox
Satun,Total,209,2007,Chickenpox
Songkhla,Total,856,2007,Chickenpox
Total,0,70,2007,Chickenpox
North Region,0,19,2007,Chickenpox
Zone: 1,0,9,2007,Chickenpox
Chiang Mai,0,1,2007,Chickenpox
Chiang Rai,0,1,2007,Chickenpox
Lampang,0,2,2007,Chickenpox
Lamphun,0,1,2007,Chickenpox
Mae Hong Son,0,1,2007,Chickenpox
Nan,0,3,2007,Chickenpox
Phayao,0,0,2007,Chickenpox
Phrae,0,0,2007,Chickenpox
Zone: 2,0,5,2007,Chickenpox
Phetchabun,0,0,2007,Chickenpox
Phitsanulok,0,1,2007,Chickenpox
Sukhothai,0,2,2007,Chickenpox
Tak,0,2,2007,Chickenpox
Uttaradit,0,0,2007,Chickenpox
Zone: 3,0,5,2007,Chickenpox
Kamphaeng Phet,0,2,2007,Chickenpox
Nakhon Sawan,0,2,2007,Chickenpox
Phichit,0,0,2007,Chickenpox
Uthai Thani,0,1,2007,Chickenpox
Central Region,0,27,2007,Chickenpox
Bangkok,0,3,2007,Chickenpox
Zone: 4,0,3,2007,Chickenpox
Ang Thong,0,0,2007,Chickenpox
Nonthaburi,0,0,2007,Chickenpox
P.Nakhon S.Ayutthaya,0,2,2007,Chickenpox
Pathum Thani,0,1,2007,Chickenpox
Zone: 5,0,5,2007,Chickenpox
Chai Nat,0,0,2007,Chickenpox
Lop Buri,0,4,2007,Chickenpox
Saraburi,0,1,2007,Chickenpox
Sing Buri,0,0,2007,Chickenpox
Zone: 6,0,6,2007,Chickenpox
Kanchanaburi,0,3,2007,Chickenpox
Nakhon Pathom,0,0,2007,Chickenpox
Ratchaburi,0,2,2007,Chickenpox
Suphan Buri,0,1,2007,Chickenpox
Zone: 7,0,3,2007,Chickenpox
Phetchaburi,0,1,2007,Chickenpox
Prachuap Khiri Khan,0,0,2007,Chickenpox
Samut Sakhon,0,2,2007,Chickenpox
Samut Songkhram,0,0,2007,Chickenpox
Zone: 8,0,2,2007,Chickenpox
Chachoengsao,0,1,2007,Chickenpox
Nakhon Nayok,0,0,2007,Chickenpox
Prachin Buri,0,0,2007,Chickenpox
Sa Kaeo,0,0,2007,Chickenpox
Samut Prakan,0,1,2007,Chickenpox
Zone: 9,0,5,2007,Chickenpox
Chanthaburi,0,1,2007,Chickenpox
Chon Buri,0,2,2007,Chickenpox
Rayong,0,2,2007,Chickenpox
Trat,0,0,2007,Chickenpox
North-Eastern Region,0,10,2007,Chickenpox
Zone: 10,0,0,2007,Chickenpox
Loei,0,0,2007,Chickenpox
Nong Bua Lam Phu,0,0,2007,Chickenpox
Nong Khai,0,0,2007,Chickenpox
Udon Thani,0,0,2007,Chickenpox
Zone: 11,0,0,2007,Chickenpox
Kalasin,0,0,2007,Chickenpox
Mukdahan,0,0,2007,Chickenpox
Nakhon Phanom,0,0,2007,Chickenpox
Sakon Nakhon,0,0,2007,Chickenpox
Zone: 12,0,2,2007,Chickenpox
Khon Kaen,0,1,2007,Chickenpox
Maha Sarakham,0,0,2007,Chickenpox
Roi Et,0,1,2007,Chickenpox
Zone: 13,0,4,2007,Chickenpox
Buri Ram,0,1,2007,Chickenpox
Chaiyaphum,0,0,2007,Chickenpox
Nakhon Ratchasima,0,1,2007,Chickenpox
Surin,0,2,2007,Chickenpox
Zone: 14,0,4,2007,Chickenpox
Amnat Charoen,0,0,2007,Chickenpox
Si Sa Ket,0,1,2007,Chickenpox
Ubon Ratchathani,0,2,2007,Chickenpox
Yasothon,0,1,2007,Chickenpox
South Region,0,14,2007,Chickenpox
Zone: 15,0,1,2007,Chickenpox
Chumphon,0,1,2007,Chickenpox
Ranong,0,0,2007,Chickenpox
Surat Thani,0,0,2007,Chickenpox
Zone: 16,0,4,2007,Chickenpox
Nakhon Si Thammarat,0,2,2007,Chickenpox
Phatthalung,0,2,2007,Chickenpox
Trang,0,0,2007,Chickenpox
Zone: 17,0,5,2007,Chickenpox
Krabi,0,1,2007,Chickenpox
Phangnga,0,3,2007,Chickenpox
Phuket,0,1,2007,Chickenpox
Zone: 18,0,4,2007,Chickenpox
Narathiwat,0,2,2007,Chickenpox
Pattani,0,2,2007,Chickenpox
Yala,0,0,2007,Chickenpox
Zone: 19,0,0,2007,Chickenpox
Satun,0,0,2007,Chickenpox
Songkhla,0,0,2007,Chickenpox
Total,<1,1508,2007,Chickenpox
North Region,<1,451,2007,Chickenpox
Zone: 1,<1,275,2007,Chickenpox
Chiang Mai,<1,62,2007,Chickenpox
Chiang Rai,<1,75,2007,Chickenpox
Lampang,<1,34,2007,Chickenpox
Lamphun,<1,14,2007,Chickenpox
Mae Hong Son,<1,21,2007,Chickenpox
Nan,<1,26,2007,Chickenpox
Phayao,<1,24,2007,Chickenpox
Phrae,<1,19,2007,Chickenpox
Zone: 2,<1,89,2007,Chickenpox
Phetchabun,<1,21,2007,Chickenpox
Phitsanulok,<1,10,2007,Chickenpox
Sukhothai,<1,14,2007,Chickenpox
Tak,<1,27,2007,Chickenpox
Uttaradit,<1,17,2007,Chickenpox
Zone: 3,<1,87,2007,Chickenpox
Kamphaeng Phet,<1,20,2007,Chickenpox
Nakhon Sawan,<1,53,2007,Chickenpox
Phichit,<1,5,2007,Chickenpox
Uthai Thani,<1,9,2007,Chickenpox
Central Region,<1,448,2007,Chickenpox
Bangkok,<1,124,2007,Chickenpox
Zone: 4,<1,44,2007,Chickenpox
Ang Thong,<1,3,2007,Chickenpox
Nonthaburi,<1,16,2007,Chickenpox
P.Nakhon S.Ayutthaya,<1,21,2007,Chickenpox
Pathum Thani,<1,4,2007,Chickenpox
Zone: 5,<1,37,2007,Chickenpox
Chai Nat,<1,6,2007,Chickenpox
Lop Buri,<1,20,2007,Chickenpox
Saraburi,<1,11,2007,Chickenpox
Sing Buri,<1,0,2007,Chickenpox
Zone: 6,<1,54,2007,Chickenpox
Kanchanaburi,<1,15,2007,Chickenpox
Nakhon Pathom,<1,12,2007,Chickenpox
Ratchaburi,<1,12,2007,Chickenpox
Suphan Buri,<1,15,2007,Chickenpox
Zone: 7,<1,43,2007,Chickenpox
Phetchaburi,<1,15,2007,Chickenpox
Prachuap Khiri Khan,<1,15,2007,Chickenpox
Samut Sakhon,<1,11,2007,Chickenpox
Samut Songkhram,<1,2,2007,Chickenpox
Zone: 8,<1,78,2007,Chickenpox
Chachoengsao,<1,12,2007,Chickenpox
Nakhon Nayok,<1,8,2007,Chickenpox
Prachin Buri,<1,7,2007,Chickenpox
Sa Kaeo,<1,12,2007,Chickenpox
Samut Prakan,<1,39,2007,Chickenpox
Zone: 9,<1,68,2007,Chickenpox
Chanthaburi,<1,15,2007,Chickenpox
Chon Buri,<1,29,2007,Chickenpox
Rayong,<1,21,2007,Chickenpox
Trat,<1,3,2007,Chickenpox
North-Eastern Region,<1,407,2007,Chickenpox
Zone: 10,<1,65,2007,Chickenpox
Loei,<1,18,2007,Chickenpox
Nong Bua Lam Phu,<1,11,2007,Chickenpox
Nong Khai,<1,14,2007,Chickenpox
Udon Thani,<1,22,2007,Chickenpox
Zone: 11,<1,50,2007,Chickenpox
Kalasin,<1,17,2007,Chickenpox
Mukdahan,<1,7,2007,Chickenpox
Nakhon Phanom,<1,12,2007,Chickenpox
Sakon Nakhon,<1,14,2007,Chickenpox
Zone: 12,<1,52,2007,Chickenpox
Khon Kaen,<1,27,2007,Chickenpox
Maha Sarakham,<1,5,2007,Chickenpox
Roi Et,<1,20,2007,Chickenpox
Zone: 13,<1,143,2007,Chickenpox
Buri Ram,<1,31,2007,Chickenpox
Chaiyaphum,<1,17,2007,Chickenpox
Nakhon Ratchasima,<1,69,2007,Chickenpox
Surin,<1,26,2007,Chickenpox
Zone: 14,<1,97,2007,Chickenpox
Amnat Charoen,<1,8,2007,Chickenpox
Si Sa Ket,<1,38,2007,Chickenpox
Ubon Ratchathani,<1,40,2007,Chickenpox
