Areas,Age,Cases,Year,Disease
Total,Total,0,2020,Zika
ZONE:01,Total,0,2020,Zika
Chiang Mai,Total,0,2020,Zika
Chiang Rai,Total,0,2020,Zika
Lampang,Total,0,2020,Zika
Lamphun,Total,0,2020,Zika
Mae Hong Son,Total,0,2020,Zika
Nan,Total,0,2020,Zika
Phayao,Total,0,2020,Zika
Phrae,Total,0,2020,Zika
ZONE:02,Total,0,2020,Zika
Phetchabun,Total,0,2020,Zika
Phitsanulok,Total,0,2020,Zika
Sukhothai,Total,0,2020,Zika
Tak,Total,0,2020,Zika
Uttaradit,Total,0,2020,Zika
ZONE:03,Total,0,2020,Zika
Chai Nat,Total,0,2020,Zika
Kamphaeng Phet,Total,0,2020,Zika
Nakhon Sawan,Total,0,2020,Zika
Phichit,Total,0,2020,Zika
Uthai Thani,Total,0,2020,Zika
ZONE:04,Total,0,2020,Zika
Ang Thong,Total,0,2020,Zika
Lop Buri,Total,0,2020,Zika
Nakhon Nayok,Total,0,2020,Zika
Nonthaburi,Total,0,2020,Zika
P.Nakhon S.Ayutthaya,Total,0,2020,Zika
Pathum Thani,Total,0,2020,Zika
Saraburi,Total,0,2020,Zika
Sing Buri,Total,0,2020,Zika
ZONE:05,Total,0,2020,Zika
Kanchanaburi,Total,0,2020,Zika
Nakhon Pathom,Total,0,2020,Zika
Phetchaburi,Total,0,2020,Zika
Prachuap Khiri Khan,Total,0,2020,Zika
Ratchaburi,Total,0,2020,Zika
Samut Sakhon,Total,0,2020,Zika
Samut Songkhram,Total,0,2020,Zika
Suphan Buri,Total,0,2020,Zika
ZONE:06,Total,0,2020,Zika
Chachoengsao,Total,0,2020,Zika
Chanthaburi,Total,0,2020,Zika
Chon Buri,Total,0,2020,Zika
Prachin Buri,Total,0,2020,Zika
Rayong,Total,0,2020,Zika
Sa Kaeo,Total,0,2020,Zika
Samut Prakan,Total,0,2020,Zika
Trat,Total,0,2020,Zika
ZONE:07,Total,0,2020,Zika
Kalasin,Total,0,2020,Zika
Khon Kaen,Total,0,2020,Zika
Reported deaths by province and by age group : Thailand 2563  (2020),Total,Zika virus,2020,Zika
Reporting Areas,Total,Total,2020,Zika
Maha Sarakham,Total,0,2020,Zika
Roi Et,Total,0,2020,Zika
ZONE:08,Total,0,2020,Zika
Bungkan,Total,0,2020,Zika
Loei,Total,0,2020,Zika
Nakhon Phanom,Total,0,2020,Zika
Nong Bua Lam Phu,Total,0,2020,Zika
Nong Khai,Total,0,2020,Zika
Sakon Nakhon,Total,0,2020,Zika
Udon Thani,Total,0,2020,Zika
ZONE:09,Total,0,2020,Zika
Buri Ram,Total,0,2020,Zika
Chaiyaphum,Total,0,2020,Zika
Nakhon Ratchasima,Total,0,2020,Zika
Surin,Total,0,2020,Zika
ZONE:10,Total,0,2020,Zika
Amnat Charoen,Total,0,2020,Zika
Mukdahan,Total,0,2020,Zika
Si Sa Ket,Total,0,2020,Zika
Ubon Ratchathani,Total,0,2020,Zika
Yasothon,Total,0,2020,Zika
ZONE:11,Total,0,2020,Zika
Chumphon,Total,0,2020,Zika
Krabi,Total,0,2020,Zika
Nakhon Si Thammarat,Total,0,2020,Zika
Phangnga,Total,0,2020,Zika
Phuket,Total,0,2020,Zika
Ranong,Total,0,2020,Zika
Surat Thani,Total,0,2020,Zika
ZONE:12,Total,0,2020,Zika
Narathiwat,Total,0,2020,Zika
Pattani,Total,0,2020,Zika
Phatthalung,Total,0,2020,Zika
