Areas,Age,Cases,Year,Disease
Total,Total,1,2019,Malaria
ZONE:01,Total,0,2019,Malaria
Chiang Mai,Total,0,2019,Malaria
Chiang Rai,Total,0,2019,Malaria
Lampang,Total,0,2019,Malaria
Lamphun,Total,0,2019,Malaria
Mae Hong Son,Total,0,2019,Malaria
Nan,Total,0,2019,Malaria
Phayao,Total,0,2019,Malaria
Phrae,Total,0,2019,Malaria
ZONE:02,Total,0,2019,Malaria
Phetchabun,Total,0,2019,Malaria
Phitsanulok,Total,0,2019,Malaria
Sukhothai,Total,0,2019,Malaria
Tak,Total,0,2019,Malaria
Uttaradit,Total,0,2019,Malaria
ZONE:03,Total,0,2019,Malaria
Chai Nat,Total,0,2019,Malaria
Kamphaeng Phet,Total,0,2019,Malaria
Nakhon Sawan,Total,0,2019,Malaria
Phichit,Total,0,2019,Malaria
Uthai Thani,Total,0,2019,Malaria
ZONE:04,Total,0,2019,Malaria
Ang Thong,Total,0,2019,Malaria
Lop Buri,Total,0,2019,Malaria
Nakhon Nayok,Total,0,2019,Malaria
Nonthaburi,Total,0,2019,Malaria
P.Nakhon S.Ayutthaya,Total,0,2019,Malaria
Pathum Thani,Total,0,2019,Malaria
Saraburi,Total,0,2019,Malaria
Sing Buri,Total,0,2019,Malaria
ZONE:05,Total,1,2019,Malaria
Kanchanaburi,Total,0,2019,Malaria
Nakhon Pathom,Total,0,2019,Malaria
Phetchaburi,Total,1,2019,Malaria
Prachuap Khiri Khan,Total,0,2019,Malaria
Ratchaburi,Total,0,2019,Malaria
Samut Sakhon,Total,0,2019,Malaria
Samut Songkhram,Total,0,2019,Malaria
Suphan Buri,Total,0,2019,Malaria
ZONE:06,Total,0,2019,Malaria
Chachoengsao,Total,0,2019,Malaria
Chanthaburi,Total,0,2019,Malaria
Chon Buri,Total,0,2019,Malaria
Prachin Buri,Total,0,2019,Malaria
Rayong,Total,0,2019,Malaria
Sa Kaeo,Total,0,2019,Malaria
Samut Prakan,Total,0,2019,Malaria
Trat,Total,0,2019,Malaria
ZONE:07,Total,0,2019,Malaria
Kalasin,Total,0,2019,Malaria
Khon Kaen,Total,0,2019,Malaria
Maha Sarakham,Total,0,2019,Malaria
Roi Et,Total,0,2019,Malaria
ZONE:08,Total,0,2019,Malaria
Bungkan,Total,0,2019,Malaria
Loei,Total,0,2019,Malaria
Nakhon Phanom,Total,0,2019,Malaria
Nong Bua Lam Phu,Total,0,2019,Malaria
Nong Khai,Total,0,2019,Malaria
Sakon Nakhon,Total,0,2019,Malaria
Udon Thani,Total,0,2019,Malaria
ZONE:09,Total,0,2019,Malaria
Buri Ram,Total,0,2019,Malaria
Chaiyaphum,Total,0,2019,Malaria
Nakhon Ratchasima,Total,0,2019,Malaria
Surin,Total,0,2019,Malaria
ZONE:10,Total,0,2019,Malaria
Amnat Charoen,Total,0,2019,Malaria
Mukdahan,Total,0,2019,Malaria
Si Sa Ket,Total,0,2019,Malaria
Ubon Ratchathani,Total,0,2019,Malaria
Yasothon,Total,0,2019,Malaria
ZONE:11,Total,0,2019,Malaria
Chumphon,Total,0,2019,Malaria
Krabi,Total,0,2019,Malaria
Nakhon Si Thammarat,Total,0,2019,Malaria
Phangnga,Total,0,2019,Malaria
Phuket,Total,0,2019,Malaria
Ranong,Total,0,2019,Malaria
Surat Thani,Total,0,2019,Malaria
ZONE:12,Total,0,2019,Malaria
Narathiwat,Total,0,2019,Malaria
Pattani,Total,0,2019,Malaria
Phatthalung,Total,0,2019,Malaria
Satun,Total,0,2019,Malaria
Songkhla,Total,0,2019,Malaria
Trang,Total,0,2019,Malaria
Yala,Total,0,2019,Malaria
ZONE:13,Total,0,2019,Malaria
Bangkok,Total,0,2019,Malaria
Total,0,0,2019,Malaria
ZONE:01,0,0,2019,Malaria
Chiang Mai,0,0,2019,Malaria
Chiang Rai,0,0,2019,Malaria
Lampang,0,0,2019,Malaria
Lamphun,0,0,2019,Malaria
Mae Hong Son,0,0,2019,Malaria
Nan,0,0,2019,Malaria
Phayao,0,0,2019,Malaria
Phrae,0,0,2019,Malaria
ZONE:02,0,0,2019,Malaria
Phetchabun,0,0,2019,Malaria
Phitsanulok,0,0,2019,Malaria
Sukhothai,0,0,2019,Malaria
Tak,0,0,2019,Malaria
Uttaradit,0,0,2019,Malaria
ZONE:03,0,0,2019,Malaria
Chai Nat,0,0,2019,Malaria
Kamphaeng Phet,0,0,2019,Malaria
Nakhon Sawan,0,0,2019,Malaria
Phichit,0,0,2019,Malaria
Uthai Thani,0,0,2019,Malaria
ZONE:04,0,0,2019,Malaria
Ang Thong,0,0,2019,Malaria
Lop Buri,0,0,2019,Malaria
Nakhon Nayok,0,0,2019,Malaria
Nonthaburi,0,0,2019,Malaria
P.Nakhon S.Ayutthaya,0,0,2019,Malaria
Pathum Thani,0,0,2019,Malaria
Saraburi,0,0,2019,Malaria
Sing Buri,0,0,2019,Malaria
ZONE:05,0,0,2019,Malaria
Kanchanaburi,0,0,2019,Malaria
Nakhon Pathom,0,0,2019,Malaria
Phetchaburi,0,0,2019,Malaria
Prachuap Khiri Khan,0,0,2019,Malaria
Ratchaburi,0,0,2019,Malaria
Samut Sakhon,0,0,2019,Malaria
Samut Songkhram,0,0,2019,Malaria
Suphan Buri,0,0,2019,Malaria
ZONE:06,0,0,2019,Malaria
Chachoengsao,0,0,2019,Malaria
Chanthaburi,0,0,2019,Malaria
Chon Buri,0,0,2019,Malaria
Prachin Buri,0,0,2019,Malaria
Rayong,0,0,2019,Malaria
Sa Kaeo,0,0,2019,Malaria
Samut Prakan,0,0,2019,Malaria
Trat,0,0,2019,Malaria
ZONE:07,0,0,2019,Malaria
Kalasin,0,0,2019,Malaria
Khon Kaen,0,0,2019,Malaria
Maha Sarakham,0,0,2019,Malaria
Roi Et,0,0,2019,Malaria
ZONE:08,0,0,2019,Malaria
Bungkan,0,0,2019,Malaria
Loei,0,0,2019,Malaria
Nakhon Phanom,0,0,2019,Malaria
Nong Bua Lam Phu,0,0,2019,Malaria
Nong Khai,0,0,2019,Malaria
Sakon Nakhon,0,0,2019,Malaria
Udon Thani,0,0,2019,Malaria
ZONE:09,0,0,2019,Malaria
Buri Ram,0,0,2019,Malaria
Chaiyaphum,0,0,2019,Malaria
Nakhon Ratchasima,0,0,2019,Malaria
Surin,0,0,2019,Malaria
ZONE:10,0,0,2019,Malaria
Amnat Charoen,0,0,2019,Malaria
Mukdahan,0,0,2019,Malaria
Si Sa Ket,0,0,2019,Malaria
Ubon Ratchathani,0,0,2019,Malaria
Yasothon,0,0,2019,Malaria
ZONE:11,0,0,2019,Malaria
Chumphon,0,0,2019,Malaria
Krabi,0,0,2019,Malaria
Nakhon Si Thammarat,0,0,2019,Malaria
Phangnga,0,0,2019,Malaria
Phuket,0,0,2019,Malaria
Ranong,0,0,2019,Malaria
Surat Thani,0,0,2019,Malaria
ZONE:12,0,0,2019,Malaria
Narathiwat,0,0,2019,Malaria
Pattani,0,0,2019,Malaria
Phatthalung,0,0,2019,Malaria
Satun,0,0,2019,Malaria
Songkhla,0,0,2019,Malaria
Trang,0,0,2019,Malaria
Yala,0,0,2019,Malaria
ZONE:13,0,0,2019,Malaria
Bangkok,0,0,2019,Malaria
Total,<1,0,2019,Malaria
ZONE:01,<1,0,2019,Malaria
Chiang Mai,<1,0,2019,Malaria
Chiang Rai,<1,0,2019,Malaria
Lampang,<1,0,2019,Malaria
Lamphun,<1,0,2019,Malaria
Mae Hong Son,<1,0,2019,Malaria
Nan,<1,0,2019,Malaria
Phayao,<1,0,2019,Malaria
Phrae,<1,0,2019,Malaria
ZONE:02,<1,0,2019,Malaria
Phetchabun,<1,0,2019,Malaria
Phitsanulok,<1,0,2019,Malaria
Sukhothai,<1,0,2019,Malaria
Tak,<1,0,2019,Malaria
Uttaradit,<1,0,2019,Malaria
ZONE:03,<1,0,2019,Malaria
Chai Nat,<1,0,2019,Malaria
Kamphaeng Phet,<1,0,2019,Malaria
Nakhon Sawan,<1,0,2019,Malaria
Phichit,<1,0,2019,Malaria
Uthai Thani,<1,0,2019,Malaria
ZONE:04,<1,0,2019,Malaria
Ang Thong,<1,0,2019,Malaria
Lop Buri,<1,0,2019,Malaria
Nakhon Nayok,<1,0,2019,Malaria
Nonthaburi,<1,0,2019,Malaria
P.Nakhon S.Ayutthaya,<1,0,2019,Malaria
Pathum Thani,<1,0,2019,Malaria
Saraburi,<1,0,2019,Malaria
Sing Buri,<1,0,2019,Malaria
ZONE:05,<1,0,2019,Malaria
Kanchanaburi,<1,0,2019,Malaria
Nakhon Pathom,<1,0,2019,Malaria
Phetchaburi,<1,0,2019,Malaria
Prachuap Khiri Khan,<1,0,2019,Malaria
Ratchaburi,<1,0,2019,Malaria
Samut Sakhon,<1,0,2019,Malaria
Samut Songkhram,<1,0,2019,Malaria
Suphan Buri,<1,0,2019,Malaria
ZONE:06,<1,0,2019,Malaria
Chachoengsao,<1,0,2019,Malaria
Chanthaburi,<1,0,2019,Malaria
Chon Buri,<1,0,2019,Malaria
Prachin Buri,<1,0,2019,Malaria
Rayong,<1,0,2019,Malaria
Sa Kaeo,<1,0,2019,Malaria
Samut Prakan,<1,0,2019,Malaria
Trat,<1,0,2019,Malaria
ZONE:07,<1,0,2019,Malaria
Kalasin,<1,0,2019,Malaria
Khon Kaen,<1,0,2019,Malaria
Maha Sarakham,<1,0,2019,Malaria
Roi Et,<1,0,2019,Malaria
ZONE:08,<1,0,2019,Malaria
Bungkan,<1,0,2019,Malaria
Loei,<1,0,2019,Malaria
Nakhon Phanom,<1,0,2019,Malaria
Nong Bua Lam Phu,<1,0,2019,Malaria
Nong Khai,<1,0,2019,Malaria
Sakon Nakhon,<1,0,2019,Malaria
Udon Thani,<1,0,2019,Malaria
ZONE:09,<1,0,2019,Malaria
Buri Ram,<1,0,2019,Malaria
Chaiyaphum,<1,0,2019,Malaria
Nakhon Ratchasima,<1,0,2019,Malaria
Surin,<1,0,2019,Malaria
ZONE:10,<1,0,2019,Malaria
Amnat Charoen,<1,0,2019,Malaria
Mukdahan,<1,0,2019,Malaria
Si Sa Ket,<1,0,2019,Malaria
Ubon Ratchathani,<1,0,2019,Malaria
Yasothon,<1,0,2019,Malaria
ZONE:11,<1,0,2019,Malaria
Chumphon,<1,0,2019,Malaria
Krabi,<1,0,2019,Malaria
Nakhon Si Thammarat,<1,0,2019,Malaria
Phangnga,<1,0,2019,Malaria
Phuket,<1,0,2019,Malaria
Ranong,<1,0,2019,Malaria
Surat Thani,<1,0,2019,Malaria
ZONE:12,<1,0,2019,Malaria
Narathiwat,<1,0,2019,Malaria
Pattani,<1,0,2019,Malaria
Phatthalung,<1,0,2019,Malaria
Satun,<1,0,2019,Malaria
Songkhla,<1,0,2019,Malaria
Trang,<1,0,2019,Malaria
Yala,<1,0,2019,Malaria
ZONE:13,<1,0,2019,Malaria
Bangkok,<1,0,2019,Malaria
Total,1-1,0,2019,Malaria
ZONE:01,1-1,0,2019,Malaria
Chiang Mai,1-1,0,2019,Malaria
Chiang Rai,1-1,0,2019,Malaria
Lampang,1-1,0,2019,Malaria
Lamphun,1-1,0,2019,Malaria
Mae Hong Son,1-1,0,2019,Malaria
Nan,1-1,0,2019,Malaria
Phayao,1-1,0,2019,Malaria
Phrae,1-1,0,2019,Malaria
ZONE:02,1-1,0,2019,Malaria
Phetchabun,1-1,0,2019,Malaria
Phitsanulok,1-1,0,2019,Malaria
Sukhothai,1-1,0,2019,Malaria
Tak,1-1,0,2019,Malaria
Uttaradit,1-1,0,2019,Malaria
ZONE:03,1-1,0,2019,Malaria
Chai Nat,1-1,0,2019,Malaria
Kamphaeng Phet,1-1,0,2019,Malaria
Nakhon Sawan,1-1,0,2019,Malaria
Phichit,1-1,0,2019,Malaria
Uthai Thani,1-1,0,2019,Malaria
ZONE:04,1-1,0,2019,Malaria
Ang Thong,1-1,0,2019,Malaria
Lop Buri,1-1,0,2019,Malaria
Nakhon Nayok,1-1,0,2019,Malaria
Nonthaburi,1-1,0,2019,Malaria
P.Nakhon S.Ayutthaya,1-1,0,2019,Malaria
Pathum Thani,1-1,0,2019,Malaria
Saraburi,1-1,0,2019,Malaria
Sing Buri,1-1,0,2019,Malaria
ZONE:05,1-1,0,2019,Malaria
Kanchanaburi,1-1,0,2019,Malaria
Nakhon Pathom,1-1,0,2019,Malaria
Phetchaburi,1-1,0,2019,Malaria
Prachuap Khiri Khan,1-1,0,2019,Malaria
Ratchaburi,1-1,0,2019,Malaria
Samut Sakhon,1-1,0,2019,Malaria
Samut Songkhram,1-1,0,2019,Malaria
Suphan Buri,1-1,0,2019,Malaria
ZONE:06,1-1,0,2019,Malaria
Chachoengsao,1-1,0,2019,Malaria
Chanthaburi,1-1,0,2019,Malaria
Chon Buri,1-1,0,2019,Malaria
Prachin Buri,1-1,0,2019,Malaria
Rayong,1-1,0,2019,Malaria
Sa Kaeo,1-1,0,2019,Malaria
Samut Prakan,1-1,0,2019,Malaria
Trat,1-1,0,2019,Malaria
ZONE:07,1-1,0,2019,Malaria
Kalasin,1-1,0,2019,Malaria
Khon Kaen,1-1,0,2019,Malaria
Maha Sarakham,1-1,0,2019,Malaria
Roi Et,1-1,0,2019,Malaria
ZONE:08,1-1,0,2019,Malaria
Bungkan,1-1,0,2019,Malaria
Loei,1-1,0,2019,Malaria
Nakhon Phanom,1-1,0,2019,Malaria
Nong Bua Lam Phu,1-1,0,2019,Malaria
Nong Khai,1-1,0,2019,Malaria
Sakon Nakhon,1-1,0,2019,Malaria
Udon Thani,1-1,0,2019,Malaria
ZONE:09,1-1,0,2019,Malaria
Buri Ram,1-1,0,2019,Malaria
Chaiyaphum,1-1,0,2019,Malaria
Nakhon Ratchasima,1-1,0,2019,Malaria
Surin,1-1,0,2019,Malaria
ZONE:10,1-1,0,2019,Malaria
Amnat Charoen,1-1,0,2019,Malaria
Mukdahan,1-1,0,2019,Malaria
Si Sa Ket,1-1,0,2019,Malaria
Ubon Ratchathani,1-1,0,2019,Malaria
Yasothon,1-1,0,2019,Malaria
ZONE:11,1-1,0,2019,Malaria
Chumphon,1-1,0,2019,Malaria
Krabi,1-1,0,2019,Malaria
Nakhon Si Thammarat,1-1,0,2019,Malaria
Phangnga,1-1,0,2019,Malaria
Phuket,1-1,0,2019,Malaria
Ranong,1-1,0,2019,Malaria
Surat Thani,1-1,0,2019,Malaria
ZONE:12,1-1,0,2019,Malaria
Narathiwat,1-1,0,2019,Malaria
Pattani,1-1,0,2019,Malaria
Phatthalung,1-1,0,2019,Malaria
Satun,1-1,0,2019,Malaria
Songkhla,1-1,0,2019,Malaria
Trang,1-1,0,2019,Malaria
Yala,1-1,0,2019,Malaria
ZONE:13,1-1,0,2019,Malaria
Bangkok,1-1,0,2019,Malaria
Total,2-2,0,2019,Malaria
ZONE:01,2-2,0,2019,Malaria
Chiang Mai,2-2,0,2019,Malaria
Chiang Rai,2-2,0,2019,Malaria
Lampang,2-2,0,2019,Malaria
Lamphun,2-2,0,2019,Malaria
Mae Hong Son,2-2,0,2019,Malaria
Nan,2-2,0,2019,Malaria
Phayao,2-2,0,2019,Malaria
Phrae,2-2,0,2019,Malaria
ZONE:02,2-2,0,2019,Malaria
Phetchabun,2-2,0,2019,Malaria
Phitsanulok,2-2,0,2019,Malaria
Sukhothai,2-2,0,2019,Malaria
Tak,2-2,0,2019,Malaria
Uttaradit,2-2,0,2019,Malaria
ZONE:03,2-2,0,2019,Malaria
Chai Nat,2-2,0,2019,Malaria
Kamphaeng Phet,2-2,0,2019,Malaria
Nakhon Sawan,2-2,0,2019,Malaria
Phichit,2-2,0,2019,Malaria
Uthai Thani,2-2,0,2019,Malaria
ZONE:04,2-2,0,2019,Malaria
Ang Thong,2-2,0,2019,Malaria
Lop Buri,2-2,0,2019,Malaria
Nakhon Nayok,2-2,0,2019,Malaria
Nonthaburi,2-2,0,2019,Malaria
P.Nakhon S.Ayutthaya,2-2,0,2019,Malaria
Pathum Thani,2-2,0,2019,Malaria
Saraburi,2-2,0,2019,Malaria
Sing Buri,2-2,0,2019,Malaria
ZONE:05,2-2,0,2019,Malaria
