Areas,Age,Cases,Year,Disease
Total,Total,5647,2007,Gonorrhoea
North Region,Total,1202,2007,Gonorrhoea
Zone: 1,Total,622,2007,Gonorrhoea
Chiang Mai,Total,104,2007,Gonorrhoea
Chiang Rai,Total,252,2007,Gonorrhoea
Lampang,Total,124,2007,Gonorrhoea
Lamphun,Total,43,2007,Gonorrhoea
Mae Hong Son,Total,23,2007,Gonorrhoea
Nan,Total,39,2007,Gonorrhoea
Phayao,Total,26,2007,Gonorrhoea
Phrae,Total,11,2007,Gonorrhoea
Zone: 2,Total,274,2007,Gonorrhoea
Phetchabun,Total,26,2007,Gonorrhoea
Phitsanulok,Total,176,2007,Gonorrhoea
Sukhothai,Total,26,2007,Gonorrhoea
Tak,Total,24,2007,Gonorrhoea
Uttaradit,Total,22,2007,Gonorrhoea
Zone: 3,Total,306,2007,Gonorrhoea
Kamphaeng Phet,Total,45,2007,Gonorrhoea
Nakhon Sawan,Total,224,2007,Gonorrhoea
Phichit,Total,20,2007,Gonorrhoea
Uthai Thani,Total,17,2007,Gonorrhoea
Central Region,Total,2564,2007,Gonorrhoea
Bangkok,Total,982,2007,Gonorrhoea
Zone: 4,Total,189,2007,Gonorrhoea
Ang Thong,Total,14,2007,Gonorrhoea
Nonthaburi,Total,46,2007,Gonorrhoea
P.Nakhon S.Ayutthaya,Total,112,2007,Gonorrhoea
Pathum Thani,Total,17,2007,Gonorrhoea
Zone: 5,Total,79,2007,Gonorrhoea
Chai Nat,Total,13,2007,Gonorrhoea
Lop Buri,Total,20,2007,Gonorrhoea
Saraburi,Total,32,2007,Gonorrhoea
Sing Buri,Total,14,2007,Gonorrhoea
Zone: 6,Total,333,2007,Gonorrhoea
Kanchanaburi,Total,51,2007,Gonorrhoea
Nakhon Pathom,Total,156,2007,Gonorrhoea
Ratchaburi,Total,80,2007,Gonorrhoea
Suphan Buri,Total,46,2007,Gonorrhoea
Zone: 7,Total,217,2007,Gonorrhoea
Phetchaburi,Total,78,2007,Gonorrhoea
Prachuap Khiri Khan,Total,48,2007,Gonorrhoea
Samut Sakhon,Total,80,2007,Gonorrhoea
Samut Songkhram,Total,11,2007,Gonorrhoea
Zone: 8,Total,361,2007,Gonorrhoea
Chachoengsao,Total,70,2007,Gonorrhoea
Nakhon Nayok,Total,13,2007,Gonorrhoea
Prachin Buri,Total,62,2007,Gonorrhoea
Sa Kaeo,Total,5,2007,Gonorrhoea
Samut Prakan,Total,211,2007,Gonorrhoea
Zone: 9,Total,403,2007,Gonorrhoea
Chanthaburi,Total,15,2007,Gonorrhoea
Chon Buri,Total,170,2007,Gonorrhoea
Rayong,Total,197,2007,Gonorrhoea
Trat,Total,21,2007,Gonorrhoea
North-Eastern Region,Total,1304,2007,Gonorrhoea
Zone: 10,Total,457,2007,Gonorrhoea
Loei,Total,14,2007,Gonorrhoea
Nong Bua Lam Phu,Total,4,2007,Gonorrhoea
Nong Khai,Total,123,2007,Gonorrhoea
Udon Thani,Total,316,2007,Gonorrhoea
Zone: 11,Total,52,2007,Gonorrhoea
Kalasin,Total,23,2007,Gonorrhoea
Mukdahan,Total,4,2007,Gonorrhoea
Nakhon Phanom,Total,8,2007,Gonorrhoea
Sakon Nakhon,Total,17,2007,Gonorrhoea
Zone: 12,Total,175,2007,Gonorrhoea
Khon Kaen,Total,149,2007,Gonorrhoea
Maha Sarakham,Total,11,2007,Gonorrhoea
Roi Et,Total,15,2007,Gonorrhoea
Zone: 13,Total,251,2007,Gonorrhoea
Buri Ram,Total,21,2007,Gonorrhoea
Chaiyaphum,Total,23,2007,Gonorrhoea
Nakhon Ratchasima,Total,136,2007,Gonorrhoea
Surin,Total,71,2007,Gonorrhoea
Zone: 14,Total,369,2007,Gonorrhoea
Amnat Charoen,Total,18,2007,Gonorrhoea
Si Sa Ket,Total,262,2007,Gonorrhoea
Ubon Ratchathani,Total,71,2007,Gonorrhoea
Yasothon,Total,18,2007,Gonorrhoea
South Region,Total,577,2007,Gonorrhoea
Zone: 15,Total,187,2007,Gonorrhoea
Chumphon,Total,23,2007,Gonorrhoea
Ranong,Total,17,2007,Gonorrhoea
Surat Thani,Total,147,2007,Gonorrhoea
Zone: 16,Total,117,2007,Gonorrhoea
Nakhon Si Thammarat,Total,89,2007,Gonorrhoea
Phatthalung,Total,8,2007,Gonorrhoea
Trang,Total,20,2007,Gonorrhoea
Zone: 17,Total,165,2007,Gonorrhoea
Krabi,Total,26,2007,Gonorrhoea
Phangnga,Total,4,2007,Gonorrhoea
Phuket,Total,135,2007,Gonorrhoea
Zone: 18,Total,77,2007,Gonorrhoea
Narathiwat,Total,28,2007,Gonorrhoea
Pattani,Total,25,2007,Gonorrhoea
Yala,Total,24,2007,Gonorrhoea
Zone: 19,Total,31,2007,Gonorrhoea
Satun,Total,6,2007,Gonorrhoea
Songkhla,Total,25,2007,Gonorrhoea
Total,0,7,2007,Gonorrhoea
North Region,0,2,2007,Gonorrhoea
Zone: 1,0,2,2007,Gonorrhoea
Chiang Mai,0,0,2007,Gonorrhoea
Chiang Rai,0,1,2007,Gonorrhoea
Lampang,0,1,2007,Gonorrhoea
Lamphun,0,0,2007,Gonorrhoea
Mae Hong Son,0,0,2007,Gonorrhoea
Nan,0,0,2007,Gonorrhoea
Phayao,0,0,2007,Gonorrhoea
Phrae,0,0,2007,Gonorrhoea
Zone: 2,0,0,2007,Gonorrhoea
Phetchabun,0,0,2007,Gonorrhoea
Phitsanulok,0,0,2007,Gonorrhoea
Sukhothai,0,0,2007,Gonorrhoea
Tak,0,0,2007,Gonorrhoea
Uttaradit,0,0,2007,Gonorrhoea
Zone: 3,0,0,2007,Gonorrhoea
Kamphaeng Phet,0,0,2007,Gonorrhoea
Nakhon Sawan,0,0,2007,Gonorrhoea
Phichit,0,0,2007,Gonorrhoea
Uthai Thani,0,0,2007,Gonorrhoea
Central Region,0,2,2007,Gonorrhoea
Bangkok,0,0,2007,Gonorrhoea
Zone: 4,0,0,2007,Gonorrhoea
Ang Thong,0,0,2007,Gonorrhoea
Nonthaburi,0,0,2007,Gonorrhoea
P.Nakhon S.Ayutthaya,0,0,2007,Gonorrhoea
Pathum Thani,0,0,2007,Gonorrhoea
Zone: 5,0,0,2007,Gonorrhoea
Chai Nat,0,0,2007,Gonorrhoea
Lop Buri,0,0,2007,Gonorrhoea
Saraburi,0,0,2007,Gonorrhoea
Sing Buri,0,0,2007,Gonorrhoea
Zone: 6,0,0,2007,Gonorrhoea
Kanchanaburi,0,0,2007,Gonorrhoea
Nakhon Pathom,0,0,2007,Gonorrhoea
Ratchaburi,0,0,2007,Gonorrhoea
Suphan Buri,0,0,2007,Gonorrhoea
Zone: 7,0,0,2007,Gonorrhoea
Phetchaburi,0,0,2007,Gonorrhoea
Prachuap Khiri Khan,0,0,2007,Gonorrhoea
Samut Sakhon,0,0,2007,Gonorrhoea
Samut Songkhram,0,0,2007,Gonorrhoea
Zone: 8,0,1,2007,Gonorrhoea
Chachoengsao,0,1,2007,Gonorrhoea
Nakhon Nayok,0,0,2007,Gonorrhoea
Prachin Buri,0,0,2007,Gonorrhoea
Sa Kaeo,0,0,2007,Gonorrhoea
Samut Prakan,0,0,2007,Gonorrhoea
Zone: 9,0,1,2007,Gonorrhoea
Chanthaburi,0,0,2007,Gonorrhoea
Chon Buri,0,0,2007,Gonorrhoea
Rayong,0,1,2007,Gonorrhoea
Trat,0,0,2007,Gonorrhoea
North-Eastern Region,0,1,2007,Gonorrhoea
Zone: 10,0,0,2007,Gonorrhoea
Loei,0,0,2007,Gonorrhoea
Nong Bua Lam Phu,0,0,2007,Gonorrhoea
Nong Khai,0,0,2007,Gonorrhoea
Udon Thani,0,0,2007,Gonorrhoea
Zone: 11,0,0,2007,Gonorrhoea
Kalasin,0,0,2007,Gonorrhoea
Mukdahan,0,0,2007,Gonorrhoea
Nakhon Phanom,0,0,2007,Gonorrhoea
Sakon Nakhon,0,0,2007,Gonorrhoea
Zone: 12,0,0,2007,Gonorrhoea
Khon Kaen,0,0,2007,Gonorrhoea
Maha Sarakham,0,0,2007,Gonorrhoea
Roi Et,0,0,2007,Gonorrhoea
Zone: 13,0,0,2007,Gonorrhoea
Buri Ram,0,0,2007,Gonorrhoea
Chaiyaphum,0,0,2007,Gonorrhoea
Nakhon Ratchasima,0,0,2007,Gonorrhoea
Surin,0,0,2007,Gonorrhoea
Zone: 14,0,1,2007,Gonorrhoea
Amnat Charoen,0,0,2007,Gonorrhoea
Si Sa Ket,0,1,2007,Gonorrhoea
Ubon Ratchathani,0,0,2007,Gonorrhoea
Yasothon,0,0,2007,Gonorrhoea
South Region,0,2,2007,Gonorrhoea
Zone: 15,0,1,2007,Gonorrhoea
Chumphon,0,0,2007,Gonorrhoea
Ranong,0,0,2007,Gonorrhoea
Surat Thani,0,1,2007,Gonorrhoea
Zone: 16,0,1,2007,Gonorrhoea
Nakhon Si Thammarat,0,1,2007,Gonorrhoea
Phatthalung,0,0,2007,Gonorrhoea
Trang,0,0,2007,Gonorrhoea
Zone: 17,0,0,2007,Gonorrhoea
Krabi,0,0,2007,Gonorrhoea
Phangnga,0,0,2007,Gonorrhoea
Phuket,0,0,2007,Gonorrhoea
Zone: 18,0,0,2007,Gonorrhoea
Narathiwat,0,0,2007,Gonorrhoea
Pattani,0,0,2007,Gonorrhoea
Yala,0,0,2007,Gonorrhoea
Zone: 19,0,0,2007,Gonorrhoea
Satun,0,0,2007,Gonorrhoea
Songkhla,0,0,2007,Gonorrhoea
Total,<1,7,2007,Gonorrhoea
North Region,<1,0,2007,Gonorrhoea
Zone: 1,<1,0,2007,Gonorrhoea
Chiang Mai,<1,0,2007,Gonorrhoea
Chiang Rai,<1,0,2007,Gonorrhoea
Lampang,<1,0,2007,Gonorrhoea
Lamphun,<1,0,2007,Gonorrhoea
Mae Hong Son,<1,0,2007,Gonorrhoea
Nan,<1,0,2007,Gonorrhoea
Phayao,<1,0,2007,Gonorrhoea
Phrae,<1,0,2007,Gonorrhoea
Zone: 2,<1,0,2007,Gonorrhoea
Phetchabun,<1,0,2007,Gonorrhoea
Phitsanulok,<1,0,2007,Gonorrhoea
Sukhothai,<1,0,2007,Gonorrhoea
Tak,<1,0,2007,Gonorrhoea
Uttaradit,<1,0,2007,Gonorrhoea
Zone: 3,<1,0,2007,Gonorrhoea
Kamphaeng Phet,<1,0,2007,Gonorrhoea
Nakhon Sawan,<1,0,2007,Gonorrhoea
Phichit,<1,0,2007,Gonorrhoea
Uthai Thani,<1,0,2007,Gonorrhoea
Central Region,<1,4,2007,Gonorrhoea
Bangkok,<1,0,2007,Gonorrhoea
Zone: 4,<1,1,2007,Gonorrhoea
Ang Thong,<1,0,2007,Gonorrhoea
Nonthaburi,<1,0,2007,Gonorrhoea
P.Nakhon S.Ayutthaya,<1,1,2007,Gonorrhoea
Pathum Thani,<1,0,2007,Gonorrhoea
Zone: 5,<1,0,2007,Gonorrhoea
Chai Nat,<1,0,2007,Gonorrhoea
Lop Buri,<1,0,2007,Gonorrhoea
Saraburi,<1,0,2007,Gonorrhoea
Sing Buri,<1,0,2007,Gonorrhoea
Zone: 6,<1,2,2007,Gonorrhoea
Kanchanaburi,<1,0,2007,Gonorrhoea
Nakhon Pathom,<1,2,2007,Gonorrhoea
Ratchaburi,<1,0,2007,Gonorrhoea
Suphan Buri,<1,0,2007,Gonorrhoea
Zone: 7,<1,0,2007,Gonorrhoea
Phetchaburi,<1,0,2007,Gonorrhoea
Prachuap Khiri Khan,<1,0,2007,Gonorrhoea
Samut Sakhon,<1,0,2007,Gonorrhoea
