Areas,Age,Cases,Year,Disease
Total,Total,2544,2014,Melioidosis
ZONE:00,Total,4,2014,Melioidosis
Bangkok,Total,4,2014,Melioidosis
ZONE:01,Total,94,2014,Melioidosis
Chiang Mai,Total,10,2014,Melioidosis
Chiang Rai,Total,13,2014,Melioidosis
Lampang,Total,15,2014,Melioidosis
Lamphun,Total,0,2014,Melioidosis
Mae Hong Son,Total,1,2014,Melioidosis
Nan,Total,14,2014,Melioidosis
Phayao,Total,34,2014,Melioidosis
Phrae,Total,7,2014,Melioidosis
ZONE:02,Total,87,2014,Melioidosis
Phetchabun,Total,48,2014,Melioidosis
Phitsanulok,Total,23,2014,Melioidosis
Sukhothai,Total,2,2014,Melioidosis
Tak,Total,1,2014,Melioidosis
Uttaradit,Total,13,2014,Melioidosis
ZONE:03,Total,41,2014,Melioidosis
Chai Nat,Total,4,2014,Melioidosis
Kamphaeng Phet,Total,12,2014,Melioidosis
Nakhon Sawan,Total,4,2014,Melioidosis
Phichit,Total,16,2014,Melioidosis
Uthai Thani,Total,5,2014,Melioidosis
ZONE:04,Total,9,2014,Melioidosis
Ang Thong,Total,0,2014,Melioidosis
Lop Buri,Total,1,2014,Melioidosis
Nakhon Nayok,Total,0,2014,Melioidosis
Nonthaburi,Total,0,2014,Melioidosis
P.Nakhon S.Ayutthaya,Total,2,2014,Melioidosis
Pathum Thani,Total,0,2014,Melioidosis
Saraburi,Total,6,2014,Melioidosis
Sing Buri,Total,0,2014,Melioidosis
ZONE:05,Total,8,2014,Melioidosis
Kanchanaburi,Total,1,2014,Melioidosis
Nakhon Pathom,Total,0,2014,Melioidosis
Phetchaburi,Total,7,2014,Melioidosis
Prachuap Khiri Khan,Total,0,2014,Melioidosis
Ratchaburi,Total,0,2014,Melioidosis
Samut Sakhon,Total,0,2014,Melioidosis
Samut Songkhram,Total,0,2014,Melioidosis
Suphan Buri,Total,0,2014,Melioidosis
ZONE:06,Total,72,2014,Melioidosis
Chachoengsao,Total,10,2014,Melioidosis
Chanthaburi,Total,1,2014,Melioidosis
Chon Buri,Total,9,2014,Melioidosis
Prachin Buri,Total,12,2014,Melioidosis
Rayong,Total,27,2014,Melioidosis
Sa Kaeo,Total,11,2014,Melioidosis
Samut Prakan,Total,1,2014,Melioidosis
Trat,Total,1,2014,Melioidosis
ZONE:07,Total,417,2014,Melioidosis
Kalasin,Total,103,2014,Melioidosis
Khon Kaen,Total,60,2014,Melioidosis
