Areas,Age,Cases,Year,Disease
Total,Total,1688,2016,Measles
ZONE:01,Total,70,2016,Measles
Chiang Mai,Total,44,2016,Measles
Chiang Rai,Total,2,2016,Measles
Lampang,Total,0,2016,Measles
Lamphun,Total,1,2016,Measles
Mae Hong Son,Total,5,2016,Measles
Nan,Total,9,2016,Measles
Phayao,Total,4,2016,Measles
Phrae,Total,5,2016,Measles
ZONE:02,Total,25,2016,Measles
Phetchabun,Total,8,2016,Measles
Phitsanulok,Total,4,2016,Measles
Sukhothai,Total,9,2016,Measles
Tak,Total,4,2016,Measles
Uttaradit,Total,0,2016,Measles
ZONE:03,Total,19,2016,Measles
Chai Nat,Total,0,2016,Measles
Kamphaeng Phet,Total,6,2016,Measles
Nakhon Sawan,Total,11,2016,Measles
Phichit,Total,2,2016,Measles
Uthai Thani,Total,0,2016,Measles
ZONE:04,Total,78,2016,Measles
Ang Thong,Total,1,2016,Measles
Lop Buri,Total,7,2016,Measles
Nakhon Nayok,Total,3,2016,Measles
Nonthaburi,Total,15,2016,Measles
P.Nakhon S.Ayutthaya,Total,2,2016,Measles
Pathum Thani,Total,38,2016,Measles
Saraburi,Total,10,2016,Measles
Sing Buri,Total,2,2016,Measles
ZONE:05,Total,61,2016,Measles
Kanchanaburi,Total,2,2016,Measles
Nakhon Pathom,Total,13,2016,Measles
Phetchaburi,Total,13,2016,Measles
Prachuap Khiri Khan,Total,2,2016,Measles
Ratchaburi,Total,1,2016,Measles
Samut Sakhon,Total,26,2016,Measles
Samut Songkhram,Total,1,2016,Measles
Suphan Buri,Total,3,2016,Measles
ZONE:06,Total,96,2016,Measles
Chachoengsao,Total,8,2016,Measles
Chanthaburi,Total,0,2016,Measles
Chon Buri,Total,15,2016,Measles
Prachin Buri,Total,9,2016,Measles
Rayong,Total,20,2016,Measles
Sa Kaeo,Total,8,2016,Measles
Samut Prakan,Total,36,2016,Measles
Trat,Total,0,2016,Measles
ZONE:07,Total,51,2016,Measles
Kalasin,Total,9,2016,Measles
Khon Kaen,Total,22,2016,Measles
Maha Sarakham,Total,3,2016,Measles
Roi Et,Total,17,2016,Measles
ZONE:08,Total,3,2016,Measles
Bungkan,Total,0,2016,Measles
Loei,Total,0,2016,Measles
Nakhon Phanom,Total,1,2016,Measles
Nong Bua Lam Phu,Total,0,2016,Measles
Nong Khai,Total,0,2016,Measles
Sakon Nakhon,Total,0,2016,Measles
Udon Thani,Total,2,2016,Measles
ZONE:09,Total,70,2016,Measles
Buri Ram,Total,7,2016,Measles
Chaiyaphum,Total,7,2016,Measles
Nakhon Ratchasima,Total,42,2016,Measles
Surin,Total,14,2016,Measles
ZONE:10,Total,48,2016,Measles
Amnat Charoen,Total,6,2016,Measles
Mukdahan,Total,5,2016,Measles
Si Sa Ket,Total,8,2016,Measles
Ubon Ratchathani,Total,16,2016,Measles
Yasothon,Total,13,2016,Measles
ZONE:11,Total,82,2016,Measles
Chumphon,Total,5,2016,Measles
Krabi,Total,3,2016,Measles
Nakhon Si Thammarat,Total,22,2016,Measles
Phangnga,Total,2,2016,Measles
Phuket,Total,31,2016,Measles
Ranong,Total,2,2016,Measles
Surat Thani,Total,17,2016,Measles
ZONE:12,Total,697,2016,Measles
Narathiwat,Total,494,2016,Measles
Pattani,Total,83,2016,Measles
Phatthalung,Total,1,2016,Measles
Satun,Total,10,2016,Measles
Songkhla,Total,8,2016,Measles
Trang,Total,3,2016,Measles
Yala,Total,98,2016,Measles
ZONE:13,Total,388,2016,Measles
Bangkok,Total,388,2016,Measles
Total,0,0,2016,Measles
ZONE:01,0,0,2016,Measles
Chiang Mai,0,0,2016,Measles
Chiang Rai,0,0,2016,Measles
Lampang,0,0,2016,Measles
Lamphun,0,0,2016,Measles
Mae Hong Son,0,0,2016,Measles
Nan,0,0,2016,Measles
Phayao,0,0,2016,Measles
Phrae,0,0,2016,Measles
ZONE:02,0,0,2016,Measles
Phetchabun,0,0,2016,Measles
Phitsanulok,0,0,2016,Measles
Sukhothai,0,0,2016,Measles
Tak,0,0,2016,Measles
Uttaradit,0,0,2016,Measles
ZONE:03,0,0,2016,Measles
Chai Nat,0,0,2016,Measles
Kamphaeng Phet,0,0,2016,Measles
Nakhon Sawan,0,0,2016,Measles
Phichit,0,0,2016,Measles
Uthai Thani,0,0,2016,Measles
ZONE:04,0,0,2016,Measles
Ang Thong,0,0,2016,Measles
Lop Buri,0,0,2016,Measles
Nakhon Nayok,0,0,2016,Measles
Nonthaburi,0,0,2016,Measles
P.Nakhon S.Ayutthaya,0,0,2016,Measles
Pathum Thani,0,0,2016,Measles
Saraburi,0,0,2016,Measles
Sing Buri,0,0,2016,Measles
ZONE:05,0,0,2016,Measles
Kanchanaburi,0,0,2016,Measles
Nakhon Pathom,0,0,2016,Measles
Phetchaburi,0,0,2016,Measles
Prachuap Khiri Khan,0,0,2016,Measles
Ratchaburi,0,0,2016,Measles
Samut Sakhon,0,0,2016,Measles
Samut Songkhram,0,0,2016,Measles
Suphan Buri,0,0,2016,Measles
ZONE:06,0,0,2016,Measles
Chachoengsao,0,0,2016,Measles
Chanthaburi,0,0,2016,Measles
Chon Buri,0,0,2016,Measles
Prachin Buri,0,0,2016,Measles
Rayong,0,0,2016,Measles
Sa Kaeo,0,0,2016,Measles
Samut Prakan,0,0,2016,Measles
Trat,0,0,2016,Measles
ZONE:07,0,0,2016,Measles
Kalasin,0,0,2016,Measles
Khon Kaen,0,0,2016,Measles
Maha Sarakham,0,0,2016,Measles
Roi Et,0,0,2016,Measles
ZONE:08,0,0,2016,Measles
Bungkan,0,0,2016,Measles
Loei,0,0,2016,Measles
Nakhon Phanom,0,0,2016,Measles
Nong Bua Lam Phu,0,0,2016,Measles
Nong Khai,0,0,2016,Measles
Sakon Nakhon,0,0,2016,Measles
Udon Thani,0,0,2016,Measles
ZONE:09,0,0,2016,Measles
Buri Ram,0,0,2016,Measles
Chaiyaphum,0,0,2016,Measles
Nakhon Ratchasima,0,0,2016,Measles
Surin,0,0,2016,Measles
ZONE:10,0,0,2016,Measles
Amnat Charoen,0,0,2016,Measles
Mukdahan,0,0,2016,Measles
Si Sa Ket,0,0,2016,Measles
Ubon Ratchathani,0,0,2016,Measles
Yasothon,0,0,2016,Measles
ZONE:11,0,0,2016,Measles
Chumphon,0,0,2016,Measles
Krabi,0,0,2016,Measles
Nakhon Si Thammarat,0,0,2016,Measles
Phangnga,0,0,2016,Measles
Phuket,0,0,2016,Measles
Ranong,0,0,2016,Measles
Surat Thani,0,0,2016,Measles
ZONE:12,0,0,2016,Measles
Narathiwat,0,0,2016,Measles
Pattani,0,0,2016,Measles
Phatthalung,0,0,2016,Measles
