Areas,Count,Month,Type,Year,Disease
Total,25,Total,Cases,2013,Filariasis
Central Region,6,Total,Cases,2013,Filariasis
Zone:0,0,Total,Cases,2013,Filariasis
Bangkok,0,Total,Cases,2013,Filariasis
Zone:1,0,Total,Cases,2013,Filariasis
Nonthaburi,0,Total,Cases,2013,Filariasis
P.Nakhon S.Ayutthaya,0,Total,Cases,2013,Filariasis
Pathum Thani,0,Total,Cases,2013,Filariasis
Saraburi,0,Total,Cases,2013,Filariasis
Zone:2,0,Total,Cases,2013,Filariasis
Ang Thong,0,Total,Cases,2013,Filariasis
Chai Nat,0,Total,Cases,2013,Filariasis
Lop Buri,0,Total,Cases,2013,Filariasis
Sing Buri,0,Total,Cases,2013,Filariasis
Zone:3,1,Total,Cases,2013,Filariasis
Chachoengsao,0,Total,Cases,2013,Filariasis
Nakhon Nayok,0,Total,Cases,2013,Filariasis
Prachin Buri,0,Total,Cases,2013,Filariasis
Sa Kaeo,0,Total,Cases,2013,Filariasis
Samut Prakan,1,Total,Cases,2013,Filariasis
Zone:4,0,Total,Cases,2013,Filariasis
Kanchanaburi,0,Total,Cases,2013,Filariasis
Nakhon Pathom,0,Total,Cases,2013,Filariasis
Ratchaburi,0,Total,Cases,2013,Filariasis
Suphan Buri,0,Total,Cases,2013,Filariasis
Zone:5,3,Total,Cases,2013,Filariasis
Phetchaburi,0,Total,Cases,2013,Filariasis
Prachuap Khiri Khan,0,Total,Cases,2013,Filariasis
Samut Sakhon,0,Total,Cases,2013,Filariasis
Samut Songkhram,3,Total,Cases,2013,Filariasis
Zone:9,2,Total,Cases,2013,Filariasis
Chanthaburi,0,Total,Cases,2013,Filariasis
Chon Buri,1,Total,Cases,2013,Filariasis
Rayong,1,Total,Cases,2013,Filariasis
Trat,0,Total,Cases,2013,Filariasis
South Region,4,Total,Cases,2013,Filariasis
Zone:6,2,Total,Cases,2013,Filariasis
Chumphon,0,Total,Cases,2013,Filariasis
Nakhon Si Thammarat,1,Total,Cases,2013,Filariasis
Phatthalung,0,Total,Cases,2013,Filariasis
Surat Thani,1,Total,Cases,2013,Filariasis
Zone:7,1,Total,Cases,2013,Filariasis
Krabi,0,Total,Cases,2013,Filariasis
Phangnga,0,Total,Cases,2013,Filariasis
Phuket,0,Total,Cases,2013,Filariasis
Ranong,0,Total,Cases,2013,Filariasis
Trang,1,Total,Cases,2013,Filariasis
Zone:8,1,Total,Cases,2013,Filariasis
Narathiwat,0,Total,Cases,2013,Filariasis
Pattani,0,Total,Cases,2013,Filariasis
Satun,1,Total,Cases,2013,Filariasis
Songkhla,0,Total,Cases,2013,Filariasis
Yala,0,Total,Cases,2013,Filariasis
North-Eastern Region,8,Total,Cases,2013,Filariasis
Zone:10,4,Total,Cases,2013,Filariasis
Bungkan,4,Total,Cases,2013,Filariasis
Loei,0,Total,Cases,2013,Filariasis
Nong Bua Lam Phu,0,Total,Cases,2013,Filariasis
Nong Khai,0,Total,Cases,2013,Filariasis
Udon Thani,0,Total,Cases,2013,Filariasis
Zone:11,0,Total,Cases,2013,Filariasis
Mukdahan,0,Total,Cases,2013,Filariasis
Nakhon Phanom,0,Total,Cases,2013,Filariasis
Sakon Nakhon,0,Total,Cases,2013,Filariasis
Zone:12,1,Total,Cases,2013,Filariasis
Kalasin,0,Total,Cases,2013,Filariasis
Khon Kaen,0,Total,Cases,2013,Filariasis
Maha Sarakham,1,Total,Cases,2013,Filariasis
Roi Et,0,Total,Cases,2013,Filariasis
Zone:13,2,Total,Cases,2013,Filariasis
Amnat Charoen,0,Total,Cases,2013,Filariasis
Si Sa Ket,1,Total,Cases,2013,Filariasis
Ubon Ratchathani,1,Total,Cases,2013,Filariasis
Yasothon,0,Total,Cases,2013,Filariasis
Zone:14,1,Total,Cases,2013,Filariasis
Buri Ram,1,Total,Cases,2013,Filariasis
Chaiyaphum,0,Total,Cases,2013,Filariasis
