Areas,Count,Month,Type,Year,Disease
Zone:12,1,Total,Deaths,2010,Foodpoi
Kalasin,1,Total,Deaths,2010,Foodpoi
Khon Kaen,0,Total,Deaths,2010,Foodpoi
Maha Sarakham,0,Total,Deaths,2010,Foodpoi
Roi Et,0,Total,Deaths,2010,Foodpoi
Zone:13,0,Total,Deaths,2010,Foodpoi
Amnat Charoen,0,Total,Deaths,2010,Foodpoi
Si Sa Ket,0,Total,Deaths,2010,Foodpoi
Ubon Ratchathani,0,Total,Deaths,2010,Foodpoi
Yasothon,0,Total,Deaths,2010,Foodpoi
Zone:14,0,Total,Deaths,2010,Foodpoi
Buri Ram,0,Total,Deaths,2010,Foodpoi
Chaiyaphum,0,Total,Deaths,2010,Foodpoi
Nakhon Ratchasima,0,Total,Deaths,2010,Foodpoi
Surin,0,Total,Deaths,2010,Foodpoi
North Region,3,Total,Deaths,2010,Foodpoi
Zone:15,2,Total,Deaths,2010,Foodpoi
Chiang Mai,0,Total,Deaths,2010,Foodpoi
Lampang,2,Total,Deaths,2010,Foodpoi
Lamphun,0,Total,Deaths,2010,Foodpoi
Mae Hong Son,0,Total,Deaths,2010,Foodpoi
Zone:16,0,Total,Deaths,2010,Foodpoi
Chiang Rai,0,Total,Deaths,2010,Foodpoi
Nan,0,Total,Deaths,2010,Foodpoi
Phayao,0,Total,Deaths,2010,Foodpoi
Phrae,0,Total,Deaths,2010,Foodpoi
Zone:17,1,Total,Deaths,2010,Foodpoi
Phetchabun,0,Total,Deaths,2010,Foodpoi
Phitsanulok,0,Total,Deaths,2010,Foodpoi
Sukhothai,0,Total,Deaths,2010,Foodpoi
Tak,1,Total,Deaths,2010,Foodpoi
Uttaradit,0,Total,Deaths,2010,Foodpoi
Zone:18,0,Total,Deaths,2010,Foodpoi
Kamphaeng Phet,0,Total,Deaths,2010,Foodpoi
Nakhon Sawan,0,Total,Deaths,2010,Foodpoi
Phichit,0,Total,Deaths,2010,Foodpoi
Uthai Thani,0,Total,Deaths,2010,Foodpoi
Total,11718,Jan,Cases,2010,Foodpoi
Central Region,2467,Jan,Cases,2010,Foodpoi
Zone:0,331,Jan,Cases,2010,Foodpoi
Bangkok,331,Jan,Cases,2010,Foodpoi
Zone:1,342,Jan,Cases,2010,Foodpoi
Nonthaburi,108,Jan,Cases,2010,Foodpoi
P.Nakhon S.Ayutthaya,141,Jan,Cases,2010,Foodpoi
Pathum Thani,74,Jan,Cases,2010,Foodpoi
Saraburi,19,Jan,Cases,2010,Foodpoi
Zone:2,145,Jan,Cases,2010,Foodpoi
Ang Thong,21,Jan,Cases,2010,Foodpoi
Chai Nat,29,Jan,Cases,2010,Foodpoi
Lop Buri,78,Jan,Cases,2010,Foodpoi
Sing Buri,17,Jan,Cases,2010,Foodpoi
Zone:3,590,Jan,Cases,2010,Foodpoi
Chachoengsao,125,Jan,Cases,2010,Foodpoi
Nakhon Nayok,43,Jan,Cases,2010,Foodpoi
Prachin Buri,171,Jan,Cases,2010,Foodpoi
Sa Kaeo,178,Jan,Cases,2010,Foodpoi
Samut Prakan,73,Jan,Cases,2010,Foodpoi
Zone:4,381,Jan,Cases,2010,Foodpoi
Kanchanaburi,58,Jan,Cases,2010,Foodpoi
Nakhon Pathom,100,Jan,Cases,2010,Foodpoi
Ratchaburi,113,Jan,Cases,2010,Foodpoi
Suphan Buri,110,Jan,Cases,2010,Foodpoi
Zone:5,175,Jan,Cases,2010,Foodpoi
Phetchaburi,52,Jan,Cases,2010,Foodpoi
Prachuap Khiri Khan,84,Jan,Cases,2010,Foodpoi
Samut Sakhon,24,Jan,Cases,2010,Foodpoi
Samut Songkhram,15,Jan,Cases,2010,Foodpoi
Zone:9,503,Jan,Cases,2010,Foodpoi
Chanthaburi,135,Jan,Cases,2010,Foodpoi
Chon Buri,172,Jan,Cases,2010,Foodpoi
Rayong,139,Jan,Cases,2010,Foodpoi
Trat,57,Jan,Cases,2010,Foodpoi
South Region,565,Jan,Cases,2010,Foodpoi
Reported cases  and deaths by Province and by Month  Thailand  2553  (2010),3,Jan,Cases,2010,Foodpoi
Zone:6,232,Jan,Cases,2010,Foodpoi
Chumphon,21,Jan,Cases,2010,Foodpoi
Nakhon Si Thammarat,107,Jan,Cases,2010,Foodpoi
Phatthalung,25,Jan,Cases,2010,Foodpoi
Surat Thani,79,Jan,Cases,2010,Foodpoi
Zone:7,135,Jan,Cases,2010,Foodpoi
Krabi,7,Jan,Cases,2010,Foodpoi
Phangnga,38,Jan,Cases,2010,Foodpoi
Phuket,46,Jan,Cases,2010,Foodpoi
Ranong,14,Jan,Cases,2010,Foodpoi
Trang,30,Jan,Cases,2010,Foodpoi
Zone:8,198,Jan,Cases,2010,Foodpoi
Narathiwat,24,Jan,Cases,2010,Foodpoi
Pattani,35,Jan,Cases,2010,Foodpoi
Satun,10,Jan,Cases,2010,Foodpoi
Songkhla,105,Jan,Cases,2010,Foodpoi
Yala,24,Jan,Cases,2010,Foodpoi
North-Eastern Region,5502,Jan,Cases,2010,Foodpoi
Zone:10,899,Jan,Cases,2010,Foodpoi
Loei,127,Jan,Cases,2010,Foodpoi
Nong Bua Lam Phu,117,Jan,Cases,2010,Foodpoi
Nong Khai,151,Jan,Cases,2010,Foodpoi
Udon Thani,504,Jan,Cases,2010,Foodpoi
Zone:11,425,Jan,Cases,2010,Foodpoi
Mukdahan,131,Jan,Cases,2010,Foodpoi
Nakhon Phanom,227,Jan,Cases,2010,Foodpoi
Sakon Nakhon,67,Jan,Cases,2010,Foodpoi
Zone:12,1426,Jan,Cases,2010,Foodpoi
Kalasin,269,Jan,Cases,2010,Foodpoi
Khon Kaen,658,Jan,Cases,2010,Foodpoi
Maha Sarakham,153,Jan,Cases,2010,Foodpoi
Roi Et,346,Jan,Cases,2010,Foodpoi
Reported cases  and deaths by Province and by Month  Thailand  2553  (2010),3,Jan,Cases,2010,Foodpoi
Zone:13,1294,Jan,Cases,2010,Foodpoi
Amnat Charoen,140,Jan,Cases,2010,Foodpoi
Si Sa Ket,290,Jan,Cases,2010,Foodpoi
Ubon Ratchathani,656,Jan,Cases,2010,Foodpoi
Yasothon,208,Jan,Cases,2010,Foodpoi
Zone:14,1458,Jan,Cases,2010,Foodpoi
Buri Ram,673,Jan,Cases,2010,Foodpoi
Chaiyaphum,171,Jan,Cases,2010,Foodpoi
Nakhon Ratchasima,404,Jan,Cases,2010,Foodpoi
Surin,210,Jan,Cases,2010,Foodpoi
North Region,3184,Jan,Cases,2010,Foodpoi
Zone:15,1013,Jan,Cases,2010,Foodpoi
Chiang Mai,530,Jan,Cases,2010,Foodpoi
Lampang,322,Jan,Cases,2010,Foodpoi
Lamphun,104,Jan,Cases,2010,Foodpoi
Mae Hong Son,57,Jan,Cases,2010,Foodpoi
Zone:16,717,Jan,Cases,2010,Foodpoi
Chiang Rai,383,Jan,Cases,2010,Foodpoi
Nan,73,Jan,Cases,2010,Foodpoi
Phayao,129,Jan,Cases,2010,Foodpoi
Phrae,132,Jan,Cases,2010,Foodpoi
Zone:17,883,Jan,Cases,2010,Foodpoi
Phetchabun,175,Jan,Cases,2010,Foodpoi
Phitsanulok,418,Jan,Cases,2010,Foodpoi
Sukhothai,125,Jan,Cases,2010,Foodpoi
Tak,50,Jan,Cases,2010,Foodpoi
Uttaradit,115,Jan,Cases,2010,Foodpoi
Zone:18,571,Jan,Cases,2010,Foodpoi
Kamphaeng Phet,119,Jan,Cases,2010,Foodpoi
Nakhon Sawan,258,Jan,Cases,2010,Foodpoi
Phichit,81,Jan,Cases,2010,Foodpoi
Uthai Thani,113,Jan,Cases,2010,Foodpoi
Total,0,Jan,Deaths,2010,Foodpoi
Central Region,0,Jan,Deaths,2010,Foodpoi
Zone:0,0,Jan,Deaths,2010,Foodpoi
Bangkok,0,Jan,Deaths,2010,Foodpoi
Zone:1,0,Jan,Deaths,2010,Foodpoi
Nonthaburi,0,Jan,Deaths,2010,Foodpoi
P.Nakhon S.Ayutthaya,0,Jan,Deaths,2010,Foodpoi
Pathum Thani,0,Jan,Deaths,2010,Foodpoi
Saraburi,0,Jan,Deaths,2010,Foodpoi
Zone:2,0,Jan,Deaths,2010,Foodpoi
Ang Thong,0,Jan,Deaths,2010,Foodpoi
Chai Nat,0,Jan,Deaths,2010,Foodpoi
Lop Buri,0,Jan,Deaths,2010,Foodpoi
Sing Buri,0,Jan,Deaths,2010,Foodpoi
Zone:3,0,Jan,Deaths,2010,Foodpoi
Chachoengsao,0,Jan,Deaths,2010,Foodpoi
Nakhon Nayok,0,Jan,Deaths,2010,Foodpoi
Prachin Buri,0,Jan,Deaths,2010,Foodpoi
Sa Kaeo,0,Jan,Deaths,2010,Foodpoi
Samut Prakan,0,Jan,Deaths,2010,Foodpoi
Zone:4,0,Jan,Deaths,2010,Foodpoi
Kanchanaburi,0,Jan,Deaths,2010,Foodpoi
Nakhon Pathom,0,Jan,Deaths,2010,Foodpoi
Ratchaburi,0,Jan,Deaths,2010,Foodpoi
Suphan Buri,0,Jan,Deaths,2010,Foodpoi
Zone:5,0,Jan,Deaths,2010,Foodpoi
Phetchaburi,0,Jan,Deaths,2010,Foodpoi
Prachuap Khiri Khan,0,Jan,Deaths,2010,Foodpoi
Samut Sakhon,0,Jan,Deaths,2010,Foodpoi
Samut Songkhram,0,Jan,Deaths,2010,Foodpoi
Zone:9,0,Jan,Deaths,2010,Foodpoi
Chanthaburi,0,Jan,Deaths,2010,Foodpoi
Chon Buri,0,Jan,Deaths,2010,Foodpoi
Rayong,0,Jan,Deaths,2010,Foodpoi
Trat,0,Jan,Deaths,2010,Foodpoi
South Region,0,Jan,Deaths,2010,Foodpoi
Zone:6,0,Jan,Deaths,2010,Foodpoi
Chumphon,0,Jan,Deaths,2010,Foodpoi
Nakhon Si Thammarat,0,Jan,Deaths,2010,Foodpoi
Phatthalung,0,Jan,Deaths,2010,Foodpoi
Surat Thani,0,Jan,Deaths,2010,Foodpoi
Zone:7,0,Jan,Deaths,2010,Foodpoi
Krabi,0,Jan,Deaths,2010,Foodpoi
Phangnga,0,Jan,Deaths,2010,Foodpoi
Phuket,0,Jan,Deaths,2010,Foodpoi
Ranong,0,Jan,Deaths,2010,Foodpoi
Trang,0,Jan,Deaths,2010,Foodpoi
Zone:8,0,Jan,Deaths,2010,Foodpoi
Narathiwat,0,Jan,Deaths,2010,Foodpoi
Pattani,0,Jan,Deaths,2010,Foodpoi
Satun,0,Jan,Deaths,2010,Foodpoi
Songkhla,0,Jan,Deaths,2010,Foodpoi
Yala,0,Jan,Deaths,2010,Foodpoi
North-Eastern Region,0,Jan,Deaths,2010,Foodpoi
Zone:10,0,Jan,Deaths,2010,Foodpoi
Loei,0,Jan,Deaths,2010,Foodpoi
Nong Bua Lam Phu,0,Jan,Deaths,2010,Foodpoi
Nong Khai,0,Jan,Deaths,2010,Foodpoi
Udon Thani,0,Jan,Deaths,2010,Foodpoi
Zone:11,0,Jan,Deaths,2010,Foodpoi
Mukdahan,0,Jan,Deaths,2010,Foodpoi
Nakhon Phanom,0,Jan,Deaths,2010,Foodpoi
Sakon Nakhon,0,Jan,Deaths,2010,Foodpoi
Zone:12,0,Jan,Deaths,2010,Foodpoi
Kalasin,0,Jan,Deaths,2010,Foodpoi
Khon Kaen,0,Jan,Deaths,2010,Foodpoi
Maha Sarakham,0,Jan,Deaths,2010,Foodpoi
Roi Et,0,Jan,Deaths,2010,Foodpoi
Zone:13,0,Jan,Deaths,2010,Foodpoi
Amnat Charoen,0,Jan,Deaths,2010,Foodpoi
Si Sa Ket,0,Jan,Deaths,2010,Foodpoi
Ubon Ratchathani,0,Jan,Deaths,2010,Foodpoi
Yasothon,0,Jan,Deaths,2010,Foodpoi
Zone:14,0,Jan,Deaths,2010,Foodpoi
Buri Ram,0,Jan,Deaths,2010,Foodpoi
Chaiyaphum,0,Jan,Deaths,2010,Foodpoi
Nakhon Ratchasima,0,Jan,Deaths,2010,Foodpoi
Surin,0,Jan,Deaths,2010,Foodpoi
North Region,0,Jan,Deaths,2010,Foodpoi
Zone:15,0,Jan,Deaths,2010,Foodpoi
Chiang Mai,0,Jan,Deaths,2010,Foodpoi
Lampang,0,Jan,Deaths,2010,Foodpoi
Lamphun,0,Jan,Deaths,2010,Foodpoi
Mae Hong Son,0,Jan,Deaths,2010,Foodpoi
Zone:16,0,Jan,Deaths,2010,Foodpoi
Chiang Rai,0,Jan,Deaths,2010,Foodpoi
Nan,0,Jan,Deaths,2010,Foodpoi
Phayao,0,Jan,Deaths,2010,Foodpoi
Phrae,0,Jan,Deaths,2010,Foodpoi
Zone:17,0,Jan,Deaths,2010,Foodpoi
Phetchabun,0,Jan,Deaths,2010,Foodpoi
Phitsanulok,0,Jan,Deaths,2010,Foodpoi
Sukhothai,0,Jan,Deaths,2010,Foodpoi
Tak,0,Jan,Deaths,2010,Foodpoi
Uttaradit,0,Jan,Deaths,2010,Foodpoi
Zone:18,0,Jan,Deaths,2010,Foodpoi
Kamphaeng Phet,0,Jan,Deaths,2010,Foodpoi
Nakhon Sawan,0,Jan,Deaths,2010,Foodpoi
Phichit,0,Jan,Deaths,2010,Foodpoi
Uthai Thani,0,Jan,Deaths,2010,Foodpoi
Total,8766,Feb,Cases,2010,Foodpoi
Central Region,1820,Feb,Cases,2010,Foodpoi
Zone:0,280,Feb,Cases,2010,Foodpoi
Bangkok,280,Feb,Cases,2010,Foodpoi
Zone:1,241,Feb,Cases,2010,Foodpoi
Nonthaburi,64,Feb,Cases,2010,Foodpoi
P.Nakhon S.Ayutthaya,104,Feb,Cases,2010,Foodpoi
Pathum Thani,46,Feb,Cases,2010,Foodpoi
Saraburi,27,Feb,Cases,2010,Foodpoi
Zone:2,155,Feb,Cases,2010,Foodpoi
Ang Thong,25,Feb,Cases,2010,Foodpoi
Chai Nat,15,Feb,Cases,2010,Foodpoi
Lop Buri,100,Feb,Cases,2010,Foodpoi
Sing Buri,15,Feb,Cases,2010,Foodpoi
Zone:3,402,Feb,Cases,2010,Foodpoi
Chachoengsao,95,Feb,Cases,2010,Foodpoi
Nakhon Nayok,27,Feb,Cases,2010,Foodpoi
Prachin Buri,117,Feb,Cases,2010,Foodpoi
Sa Kaeo,80,Feb,Cases,2010,Foodpoi
Samut Prakan,83,Feb,Cases,2010,Foodpoi
Zone:4,234,Feb,Cases,2010,Foodpoi
Kanchanaburi,27,Feb,Cases,2010,Foodpoi
Nakhon Pathom,77,Feb,Cases,2010,Foodpoi
Ratchaburi,60,Feb,Cases,2010,Foodpoi
Suphan Buri,70,Feb,Cases,2010,Foodpoi
Zone:5,134,Feb,Cases,2010,Foodpoi
Phetchaburi,56,Feb,Cases,2010,Foodpoi
Prachuap Khiri Khan,61,Feb,Cases,2010,Foodpoi
Samut Sakhon,12,Feb,Cases,2010,Foodpoi
Samut Songkhram,5,Feb,Cases,2010,Foodpoi
Zone:9,374,Feb,Cases,2010,Foodpoi
Chanthaburi,96,Feb,Cases,2010,Foodpoi
Chon Buri,115,Feb,Cases,2010,Foodpoi
Rayong,105,Feb,Cases,2010,Foodpoi
Trat,58,Feb,Cases,2010,Foodpoi
South Region,470,Feb,Cases,2010,Foodpoi
Zone:6,126,Feb,Cases,2010,Foodpoi
Chumphon,7,Feb,Cases,2010,Foodpoi
Nakhon Si Thammarat,64,Feb,Cases,2010,Foodpoi
Phatthalung,17,Feb,Cases,2010,Foodpoi
Surat Thani,38,Feb,Cases,2010,Foodpoi
Zone:7,103,Feb,Cases,2010,Foodpoi
Krabi,11,Feb,Cases,2010,Foodpoi
Phangnga,42,Feb,Cases,2010,Foodpoi
Phuket,24,Feb,Cases,2010,Foodpoi
Ranong,7,Feb,Cases,2010,Foodpoi
Trang,19,Feb,Cases,2010,Foodpoi
Zone:8,241,Feb,Cases,2010,Foodpoi
Narathiwat,17,Feb,Cases,2010,Foodpoi
Pattani,18,Feb,Cases,2010,Foodpoi
Satun,9,Feb,Cases,2010,Foodpoi
Songkhla,186,Feb,Cases,2010,Foodpoi
Yala,11,Feb,Cases,2010,Foodpoi
North-Eastern Region,4269,Feb,Cases,2010,Foodpoi
Zone:10,683,Feb,Cases,2010,Foodpoi
Loei,61,Feb,Cases,2010,Foodpoi
Nong Bua Lam Phu,76,Feb,Cases,2010,Foodpoi
Nong Khai,136,Feb,Cases,2010,Foodpoi
Udon Thani,410,Feb,Cases,2010,Foodpoi
Zone:11,301,Feb,Cases,2010,Foodpoi
Mukdahan,75,Feb,Cases,2010,Foodpoi
Nakhon Phanom,159,Feb,Cases,2010,Foodpoi
Sakon Nakhon,67,Feb,Cases,2010,Foodpoi
Zone:12,1312,Feb,Cases,2010,Foodpoi
Kalasin,392,Feb,Cases,2010,Foodpoi
Khon Kaen,609,Feb,Cases,2010,Foodpoi
Maha Sarakham,81,Feb,Cases,2010,Foodpoi
Roi Et,230,Feb,Cases,2010,Foodpoi
Zone:13,833,Feb,Cases,2010,Foodpoi
Amnat Charoen,85,Feb,Cases,2010,Foodpoi
Si Sa Ket,212,Feb,Cases,2010,Foodpoi
Ubon Ratchathani,442,Feb,Cases,2010,Foodpoi
Yasothon,94,Feb,Cases,2010,Foodpoi
Zone:14,1140,Feb,Cases,2010,Foodpoi
Buri Ram,472,Feb,Cases,2010,Foodpoi
Chaiyaphum,165,Feb,Cases,2010,Foodpoi
Nakhon Ratchasima,293,Feb,Cases,2010,Foodpoi
Surin,210,Feb,Cases,2010,Foodpoi
North Region,2207,Feb,Cases,2010,Foodpoi
Zone:15,653,Feb,Cases,2010,Foodpoi
Chiang Mai,333,Feb,Cases,2010,Foodpoi
Lampang,181,Feb,Cases,2010,Foodpoi
Lamphun,65,Feb,Cases,2010,Foodpoi
Mae Hong Son,74,Feb,Cases,2010,Foodpoi
Zone:16,553,Feb,Cases,2010,Foodpoi
Chiang Rai,238,Feb,Cases,2010,Foodpoi
Nan,77,Feb,Cases,2010,Foodpoi
Phayao,120,Feb,Cases,2010,Foodpoi
Phrae,118,Feb,Cases,2010,Foodpoi
Zone:17,613,Feb,Cases,2010,Foodpoi
Phetchabun,155,Feb,Cases,2010,Foodpoi
Phitsanulok,267,Feb,Cases,2010,Foodpoi
Sukhothai,71,Feb,Cases,2010,Foodpoi
Tak,51,Feb,Cases,2010,Foodpoi
Uttaradit,69,Feb,Cases,2010,Foodpoi
Zone:18,388,Feb,Cases,2010,Foodpoi
Kamphaeng Phet,72,Feb,Cases,2010,Foodpoi
Nakhon Sawan,168,Feb,Cases,2010,Foodpoi
Phichit,55,Feb,Cases,2010,Foodpoi
Uthai Thani,93,Feb,Cases,2010,Foodpoi
Total,0,Feb,Deaths,2010,Foodpoi
Central Region,0,Feb,Deaths,2010,Foodpoi
Zone:0,0,Feb,Deaths,2010,Foodpoi
Bangkok,0,Feb,Deaths,2010,Foodpoi
Zone:1,0,Feb,Deaths,2010,Foodpoi
Nonthaburi,0,Feb,Deaths,2010,Foodpoi
P.Nakhon S.Ayutthaya,0,Feb,Deaths,2010,Foodpoi
Pathum Thani,0,Feb,Deaths,2010,Foodpoi
