Areas,Cases,Incidence,Deaths,Mortality,Population,Year,Disease
Nong Khai,1007,111.75,0,0.0,901100,2007,Chickenpox
Udon Thani,1027,67.16,0,0.0,1529124,2007,Chickenpox
Zone:11,2303,73.82,0,0.0,3119599,2007,Chickenpox
Kalasin,775,79.36,0,0.0,976536,2007,Chickenpox
Mukdahan,353,105.13,0,0.0,335778,2007,Chickenpox
Nakhon Phanom,572,82.16,0,0.0,696229,2007,Chickenpox
Sakon Nakhon,603,54.27,0,0.0,1111056,2007,Chickenpox
Zone:12,3195,79.92,0,0.0,3997622,2007,Chickenpox
Khon Kaen,1574,89.87,0,0.0,1751458,2007,Chickenpox
Maha Sarakham,599,63.94,0,0.0,936846,2007,Chickenpox
Roi Et,1022,78.06,0,0.0,1309318,2007,Chickenpox
Zone:13,6434,97.72,0,0.0,6583974,2007,Chickenpox
Buri Ram,1424,92.68,0,0.0,1536396,2007,Chickenpox
Chaiyaphum,1309,116.94,0,0.0,1119372,2007,Chickenpox
Nakhon Ratchasima,2793,109.35,0,0.0,2554241,2007,Chickenpox
Surin,908,66.09,0,0.0,1373965,2007,Chickenpox
Zone:14,3360,81.19,0,0.0,4138261,2007,Chickenpox
Amnat Charoen,332,89.99,0,0.0,368925,2007,Chickenpox
Si Sa Ket,1367,94.62,0,0.0,1444748,2007,Chickenpox
Ubon Ratchathani,1238,69.38,0,0.0,1784372,2007,Chickenpox
Yasothon,423,78.3,0,0.0,540216,2007,Chickenpox
South Region,8466,98.13,1,0.01,8627641,2007,Chickenpox
Zone:15,1707,104.98,0,0.0,1626011,2007,Chickenpox
Chumphon,465,96.85,0,0.0,480131,2007,Chickenpox
Ranong,265,146.96,0,0.0,180319,2007,Chickenpox
Surat Thani,977,101.18,0,0.0,965561,2007,Chickenpox
Zone:16,2410,91.96,0,0.0,2620564,2007,Chickenpox
Nakhon Si Thammarat,1087,72.05,0,0.0,1508729,2007,Chickenpox
Phatthalung,667,132.62,0,0.0,502943,2007,Chickenpox
Trang,656,107.74,0,0.0,608892,2007,Chickenpox
Zone:17,1394,145.02,1,0.1,961258,2007,Chickenpox
Krabi,319,78.38,0,0.0,406999,2007,Chickenpox
Phangnga,386,156.82,0,0.0,246141,2007,Chickenpox
Phuket,689,223.62,1,0.32,308118,2007,Chickenpox
Zone:18,1890,104.1,0,0.0,1815585,2007,Chickenpox
Narathiwat,840,118.42,0,0.0,709345,2007,Chickenpox
Pattani,446,70.04,0,0.0,636768,2007,Chickenpox
Yala,604,128.66,0,0.0,469472,2007,Chickenpox
Zone:19,1065,66.39,0,0.0,1604223,2007,Chickenpox
Satun,209,73.85,0,0.0,283014,2007,Chickenpox
Songkhla,856,64.79,0,0.0,1321209,2007,Chickenpox
Total,49289,78.71,2,0.0,62623416,2006,Chickenpox
North Region,10832,91.12,1,0.01,11887142,2006,Chickenpox
Zone:1,5486,95.43,0,0.0,5748673,2006,Chickenpox
Chiang Mai,1211,73.21,0,0.0,1654154,2006,Chickenpox
Chiang Rai,1270,103.64,0,0.0,1225386,2006,Chickenpox
Lampang,779,100.48,0,0.0,775259,2006,Chickenpox
Lamphun,440,108.6,0,0.0,405146,2006,Chickenpox
Mae Hong Son,277,108.89,0,0.0,254392,2006,Chickenpox
Nan,360,75.33,0,0.0,477871,2006,Chickenpox
Phayao,868,178.4,0,0.0,486554,2006,Chickenpox
Phrae,281,59.8,0,0.0,469911,2006,Chickenpox
Zone:2,2693,78.1,1,0.03,3448091,2006,Chickenpox
Phetchabun,456,45.49,0,0.0,1002388,2006,Chickenpox
Phitsanulok,559,66.33,0,0.0,842739,2006,Chickenpox
Sukhothai,587,96.29,0,0.0,609591,2006,Chickenpox
Tak,601,114.49,0,0.0,524938,2006,Chickenpox
Uttaradit,490,104.6,1,0.21,468435,2006,Chickenpox
Zone:3,2653,98.61,0,0.0,2690378,2006,Chickenpox
Kamphaeng Phet,759,104.22,0,0.0,728293,2006,Chickenpox
Nakhon Sawan,1109,102.98,0,0.0,1076911,2006,Chickenpox
Phichit,408,73.08,0,0.0,558314,2006,Chickenpox
Uthai Thani,377,115.34,0,0.0,326860,2006,Chickenpox
Central Region,14770,70.92,0,0.0,20825142,2006,Chickenpox
Bangkok,2807,49.44,0,0.0,5677455,2006,Chickenpox
Zone:4,1599,55.94,0,0.0,2858658,2006,Chickenpox
Ang Thong,251,88.42,0,0.0,283861,2006,Chickenpox
Nonthaburi,602,61.08,0,0.0,985669,2006,Chickenpox
P.Nakhon S.Ayutthaya,632,84.18,0,0.0,750757,2006,Chickenpox
Pathum Thani,114,13.6,0,0.0,838371,2006,Chickenpox
Zone:5,1751,91.43,0,0.0,1915186,2006,Chickenpox
Chai Nat,274,80.69,0,0.0,339568,2006,Chickenpox
Lop Buri,644,85.6,0,0.0,752364,2006,Chickenpox
Saraburi,634,104.64,0,0.0,605897,2006,Chickenpox
Sing Buri,199,91.55,0,0.0,217357,2006,Chickenpox
Zone:6,2565,77.37,0,0.0,3315213,2006,Chickenpox
Kanchanaburi,579,69.73,0,0.0,830309,2006,Chickenpox
Nakhon Pathom,873,107.06,0,0.0,815433,2006,Chickenpox
Ratchaburi,572,69.23,0,0.0,826212,2006,Chickenpox
Suphan Buri,541,64.16,0,0.0,843259,2006,Chickenpox
Zone:7,1187,74.27,0,0.0,1598232,2006,Chickenpox
Phetchaburi,341,74.89,0,0.0,455332,2006,Chickenpox
Prachuap Khiri Khan,414,84.39,0,0.0,490607,2006,Chickenpox
Samut Sakhon,291,63.64,0,0.0,457264,2006,Chickenpox
Samut Songkhram,141,72.3,0,0.0,195029,2006,Chickenpox
Zone:8,2334,78.24,0,0.0,2983258,2006,Chickenpox
Chachoengsao,830,127.51,0,0.0,650909,2006,Chickenpox
Nakhon Nayok,145,57.91,0,0.0,250392,2006,Chickenpox
Prachin Buri,430,95.19,0,0.0,451721,2006,Chickenpox
Sa Kaeo,344,63.98,0,0.0,537661,2006,Chickenpox
Samut Prakan,585,53.54,0,0.0,1092575,2006,Chickenpox
Zone:9,2527,102.01,0,0.0,2477140,2006,Chickenpox
Chanthaburi,667,133.33,0,0.0,500275,2006,Chickenpox
Chon Buri,755,63.4,0,0.0,1190861,2006,Chickenpox
Rayong,794,140.17,0,0.0,566461,2006,Chickenpox
Trat,311,141.66,0,0.0,219543,2006,Chickenpox
North-Eastern Region,16504,77.29,1,0.0,21352480,2006,Chickenpox
Zone:10,2298,65.04,0,0.0,3533061,2006,Chickenpox
Loei,556,90.72,0,0.0,612863,2006,Chickenpox
Nong Bua Lam Phu,236,47.52,0,0.0,496675,2006,Chickenpox
Nong Khai,690,76.85,0,0.0,897840,2006,Chickenpox
Udon Thani,816,53.48,0,0.0,1525683,2006,Chickenpox
Zone:11,2076,66.74,0,0.0,3110390,2006,Chickenpox
Kalasin,797,81.78,0,0.0,974560,2006,Chickenpox
Mukdahan,150,44.81,0,0.0,334781,2006,Chickenpox
Nakhon Phanom,626,90.14,0,0.0,694473,2006,Chickenpox
Sakon Nakhon,503,45.46,0,0.0,1106576,2006,Chickenpox
Zone:12,3268,81.77,1,0.03,3996666,2006,Chickenpox
Khon Kaen,1679,96.0,0,0.0,1749021,2006,Chickenpox
Maha Sarakham,500,53.35,1,0.11,937285,2006,Chickenpox
Roi Et,1089,83.11,0,0.0,1310360,2006,Chickenpox
Zone:13,6093,92.62,0,0.0,6578271,2006,Chickenpox
Buri Ram,1536,100.13,0,0.0,1534076,2006,Chickenpox
Chaiyaphum,1017,90.96,0,0.0,1118040,2006,Chickenpox
Nakhon Ratchasima,2685,105.25,0,0.0,2551176,2006,Chickenpox
Surin,855,62.18,0,0.0,1374979,2006,Chickenpox
Zone:14,2769,66.98,0,0.0,4134092,2006,Chickenpox
Amnat Charoen,257,69.67,0,0.0,368863,2006,Chickenpox
Si Sa Ket,1424,98.53,0,0.0,1445230,2006,Chickenpox
Ubon Ratchathani,721,40.53,0,0.0,1778922,2006,Chickenpox
Yasothon,367,67.83,0,0.0,541077,2006,Chickenpox
South Region,7183,83.93,0,0.0,8558652,2006,Chickenpox
Zone:15,1705,105.88,0,0.0,1610374,2006,Chickenpox
Chumphon,467,97.83,0,0.0,477364,2006,Chickenpox
Ranong,223,124.59,0,0.0,178986,2006,Chickenpox
Surat Thani,1015,106.39,0,0.0,954024,2006,Chickenpox
Zone:16,1782,68.17,0,0.0,2614100,2006,Chickenpox
Nakhon Si Thammarat,804,53.34,0,0.0,1507440,2006,Chickenpox
Phatthalung,484,96.43,0,0.0,501912,2006,Chickenpox
Trang,494,81.69,0,0.0,604748,2006,Chickenpox
Zone:17,988,105.17,0,0.0,939424,2006,Chickenpox
Krabi,214,53.57,0,0.0,399514,2006,Chickenpox
Phangnga,244,100.24,0,0.0,243419,2006,Chickenpox
Phuket,530,178.76,0,0.0,296491,2006,Chickenpox
Zone:18,1558,86.31,0,0.0,1805088,2006,Chickenpox
Narathiwat,616,87.52,0,0.0,703848,2006,Chickenpox
Pattani,584,91.96,0,0.0,635053,2006,Chickenpox
Yala,358,76.79,0,0.0,466187,2006,Chickenpox
Zone:19,1150,72.34,0,0.0,1589666,2006,Chickenpox
Satun,226,80.8,0,0.0,279705,2006,Chickenpox
Songkhla,924,70.54,0,0.0,1309961,2006,Chickenpox
Total,47126,70.88,0,0.0,66486458,2019,Chickenpox
ZONE:01,7962,135.13,0,0.0,5891985,2019,Chickenpox
Chiang Mai,2614,147.56,0,0.0,1771499,2019,Chickenpox
Chiang Rai,2362,182.36,0,0.0,1295217,2019,Chickenpox
Lampang,826,111.53,0,0.0,740600,2019,Chickenpox
Lamphun,438,108.01,0,0.0,405515,2019,Chickenpox
Mae Hong Son,280,98.82,0,0.0,283352,2019,Chickenpox
Nan,548,114.5,0,0.0,478608,2019,Chickenpox
Phayao,449,94.77,0,0.0,473786,2019,Chickenpox
Phrae,445,100.36,0,0.0,443408,2019,Chickenpox
ZONE:02,2301,64.45,0,0.0,3570128,2019,Chickenpox
Phetchabun,564,56.77,0,0.0,993496,2019,Chickenpox
Phitsanulok,573,66.16,0,0.0,866068,2019,Chickenpox
Sukhothai,285,47.81,0,0.0,596165,2019,Chickenpox
Tak,590,89.37,0,0.0,660147,2019,Chickenpox
Uttaradit,289,63.62,0,0.0,454252,2019,Chickenpox
ZONE:03,1408,47.2,0,0.0,2983068,2019,Chickenpox
Chai Nat,118,36.04,0,0.0,327437,2019,Chickenpox
Kamphaeng Phet,446,61.36,0,0.0,726836,2019,Chickenpox
Nakhon Sawan,377,35.5,0,0.0,1061926,2019,Chickenpox
Phichit,326,60.61,0,0.0,537843,2019,Chickenpox
Uthai Thani,141,42.85,0,0.0,329026,2019,Chickenpox
ZONE:04,2714,50.43,0,0.0,5381695,2019,Chickenpox
Ang Thong,224,79.93,0,0.0,280246,2019,Chickenpox
Lop Buri,364,48.08,0,0.0,757145,2019,Chickenpox
Nakhon Nayok,147,56.45,0,0.0,260421,2019,Chickenpox
Nonthaburi,486,38.7,0,0.0,1255840,2019,Chickenpox
P.Nakhon S.Ayutthaya,598,73.03,0,0.0,818815,2019,Chickenpox
Pathum Thani,395,34.2,0,0.0,1154848,2019,Chickenpox
Saraburi,423,65.53,0,0.0,645468,2019,Chickenpox
Sing Buri,77,36.86,0,0.0,208912,2019,Chickenpox
ZONE:05,2862,53.55,0,0.0,5344807,2019,Chickenpox
Kanchanaburi,386,43.16,0,0.0,894338,2019,Chickenpox
Nakhon Pathom,596,64.89,0,0.0,918542,2019,Chickenpox
Phetchaburi,380,78.39,0,0.0,484743,2019,Chickenpox
Prachuap Khiri Khan,345,62.56,0,0.0,551466,2019,Chickenpox
Ratchaburi,527,60.35,0,0.0,873310,2019,Chickenpox
Samut Sakhon,270,46.44,0,0.0,581334,2019,Chickenpox
Samut Songkhram,92,47.53,0,0.0,193548,2019,Chickenpox
Suphan Buri,266,31.39,0,0.0,847526,2019,Chickenpox
ZONE:06,5175,84.08,0,0.0,6154601,2019,Chickenpox
Chachoengsao,601,83.76,0,0.0,717561,2019,Chickenpox
Chanthaburi,532,99.05,0,0.0,537097,2019,Chickenpox
Chon Buri,1156,74.73,0,0.0,1546873,2019,Chickenpox
Prachin Buri,612,124.1,0,0.0,493159,2019,Chickenpox
Rayong,922,126.47,0,0.0,729035,2019,Chickenpox
Sa Kaeo,272,48.12,0,0.0,565198,2019,Chickenpox
Samut Prakan,935,70.0,0,0.0,1335742,2019,Chickenpox
Trat,145,63.06,0,0.0,229936,2019,Chickenpox
ZONE:07,2301,45.49,0,0.0,5057831,2019,Chickenpox
Kalasin,355,36.06,0,0.0,984381,2019,Chickenpox
Khon Kaen,952,52.76,0,0.0,1804384,2019,Chickenpox
Maha Sarakham,392,40.71,0,0.0,962856,2019,Chickenpox
Roi Et,602,46.09,0,0.0,1306210,2019,Chickenpox
ZONE:08,2140,38.49,0,0.0,5559986,2019,Chickenpox
Bungkan,67,15.8,0,0.0,424016,2019,Chickenpox
Loei,383,59.58,0,0.0,642862,2019,Chickenpox
Nakhon Phanom,252,35.05,0,0.0,718961,2019,Chickenpox
Nong Bua Lam Phu,171,33.37,0,0.0,512449,2019,Chickenpox
Nong Khai,220,42.13,0,0.0,522207,2019,Chickenpox
Sakon Nakhon,454,39.38,0,0.0,1152835,2019,Chickenpox
Udon Thani,593,37.37,0,0.0,1586656,2019,Chickenpox
ZONE:09,4285,63.22,0,0.0,6778372,2019,Chickenpox
Buri Ram,1319,82.68,0,0.0,1595299,2019,Chickenpox
Chaiyaphum,536,47.1,0,0.0,1138067,2019,Chickenpox
Nakhon Ratchasima,1724,65.11,0,0.0,2647663,2019,Chickenpox
Surin,706,50.52,0,0.0,1397343,2019,Chickenpox
ZONE:10,3062,66.3,0,0.0,4618551,2019,Chickenpox
Amnat Charoen,155,40.95,0,0.0,378530,2019,Chickenpox
Mukdahan,221,62.65,0,0.0,352727,2019,Chickenpox
Si Sa Ket,1093,74.21,0,0.0,1472934,2019,Chickenpox
Ubon Ratchathani,1383,73.71,0,0.0,1876347,2019,Chickenpox
Yasothon,210,39.03,0,0.0,538013,2019,Chickenpox
ZONE:11,3782,84.27,0,0.0,4487837,2019,Chickenpox
Chumphon,396,77.47,0,0.0,511134,2019,Chickenpox
Krabi,321,67.54,0,0.0,475239,2019,Chickenpox
Nakhon Si Thammarat,1183,75.78,0,0.0,1561179,2019,Chickenpox
Phangnga,207,77.09,0,0.0,268513,2019,Chickenpox
Phuket,643,155.54,0,0.0,413397,2019,Chickenpox
Ranong,102,52.95,0,0.0,192619,2019,Chickenpox
Surat Thani,930,87.26,0,0.0,1065756,2019,Chickenpox
ZONE:12,6067,121.68,0,0.0,4986140,2019,Chickenpox
Narathiwat,2048,254.33,0,0.0,805248,2019,Chickenpox
Pattani,917,127.08,0,0.0,721591,2019,Chickenpox
Phatthalung,549,104.58,0,0.0,524955,2019,Chickenpox
Satun,259,80.29,0,0.0,322580,2019,Chickenpox
Songkhla,1228,85.62,0,0.0,1434298,2019,Chickenpox
Trang,408,63.44,0,0.0,643140,2019,Chickenpox
Yala,658,123.15,0,0.0,534328,2019,Chickenpox
ZONE:13,3067,54.08,0,0.0,5671457,2019,Chickenpox
Bangkok,3067,54.08,0,0.0,5671457,2019,Chickenpox
Total,49398,77.09,0,0.0,64076033,2013,Chickenpox
Central Region,15734,72.39,0,0.0,21734984,2013,Chickenpox
Zone:0,3209,56.55,0,0.0,5674843,2013,Chickenpox
Bangkok,3209,56.55,0,0.0,5674843,2013,Chickenpox
Zone:1,2671,75.42,0,0.0,3541632,2013,Chickenpox
Nonthaburi,728,64.85,0,0.0,1122627,2013,Chickenpox
P.Nakhon S.Ayutthaya,808,102.58,0,0.0,787653,2013,Chickenpox
Pathum Thani,748,73.99,0,0.0,1010898,2013,Chickenpox
Saraburi,387,62.37,0,0.0,620454,2013,Chickenpox
Zone:2,1261,79.46,0,0.0,1587031,2013,Chickenpox
Ang Thong,207,72.87,0,0.0,284061,2013,Chickenpox
Chai Nat,232,69.62,0,0.0,333256,2013,Chickenpox
Lop Buri,703,92.97,0,0.0,756127,2013,Chickenpox
Sing Buri,119,55.72,0,0.0,213587,2013,Chickenpox
Zone:3,2787,88.43,0,0.0,3151672,2013,Chickenpox
Chachoengsao,670,98.62,0,0.0,679370,2013,Chickenpox
Nakhon Nayok,123,48.46,0,0.0,253831,2013,Chickenpox
Prachin Buri,560,119.24,0,0.0,469652,2013,Chickenpox
Sa Kaeo,349,63.97,0,0.0,545596,2013,Chickenpox
Samut Prakan,1085,90.17,0,0.0,1203223,2013,Chickenpox
Zone:4,1904,56.12,0,0.0,3392715,2013,Chickenpox
Kanchanaburi,281,33.5,0,0.0,838914,2013,Chickenpox
Nakhon Pathom,715,82.56,0,0.0,866064,2013,Chickenpox
Ratchaburi,453,53.76,0,0.0,842684,2013,Chickenpox
Suphan Buri,455,53.84,0,0.0,845053,2013,Chickenpox
Zone:5,1415,84.64,0,0.0,1671831,2013,Chickenpox
Phetchaburi,332,71.23,0,0.0,466079,2013,Chickenpox
Prachuap Khiri Khan,465,90.72,0,0.0,512568,2013,Chickenpox
Samut Sakhon,497,99.58,0,0.0,499098,2013,Chickenpox
Samut Songkhram,121,62.34,0,0.0,194086,2013,Chickenpox
Zone:9,2487,91.59,0,0.0,2715260,2013,Chickenpox
Chanthaburi,506,97.9,0,0.0,516855,2013,Chickenpox
Chon Buri,965,72.09,0,0.0,1338656,2013,Chickenpox
Rayong,862,135.17,0,0.0,637736,2013,Chickenpox
Trat,154,69.37,0,0.0,222013,2013,Chickenpox
South Region,8884,99.02,0,0.0,8971855,2013,Chickenpox
Zone:6,3127,88.3,0,0.0,3541380,2013,Chickenpox
Chumphon,384,78.02,0,0.0,492182,2013,Chickenpox
Nakhon Si Thammarat,955,62.58,0,0.0,1526071,2013,Chickenpox
Phatthalung,725,141.86,0,0.0,511063,2013,Chickenpox
Surat Thani,1063,105.03,0,0.0,1012064,2013,Chickenpox
Zone:7,1974,106.28,0,0.0,1857374,2013,Chickenpox
Krabi,236,53.88,0,0.0,438039,2013,Chickenpox
Phangnga,306,120.03,0,0.0,254931,2013,Chickenpox
Phuket,568,160.52,0,0.0,353847,2013,Chickenpox
Ranong,244,132.72,0,0.0,183849,2013,Chickenpox
Trang,620,98.93,0,0.0,626708,2013,Chickenpox
Zone:8,3783,105.87,0,0.0,3573101,2013,Chickenpox
Narathiwat,1175,157.22,0,0.0,747372,2013,Chickenpox
Pattani,721,108.67,0,0.0,663485,2013,Chickenpox
Satun,467,154.91,0,0.0,301467,2013,Chickenpox
Songkhla,1124,82.22,0,0.0,1367010,2013,Chickenpox
Yala,296,59.95,0,0.0,493767,2013,Chickenpox
North-Eastern Region,13229,61.29,0,0.0,21585883,2013,Chickenpox
Zone:10,2046,56.94,0,0.0,3593082,2013,Chickenpox
Bungkan,248,60.84,0,0.0,407634,2013,Chickenpox
Loei,385,61.61,0,0.0,624920,2013,Chickenpox
Nong Bua Lam Phu,268,53.33,0,0.0,502551,2013,Chickenpox
Nong Khai,216,42.36,0,0.0,509870,2013,Chickenpox
Udon Thani,929,60.01,0,0.0,1548107,2013,Chickenpox
Zone:11,1236,56.99,0,0.0,2168700,2013,Chickenpox
Mukdahan,368,108.05,0,0.0,340581,2013,Chickenpox
Nakhon Phanom,374,53.07,0,0.0,704768,2013,Chickenpox
Sakon Nakhon,494,43.98,0,0.0,1123351,2013,Chickenpox
Zone:12,2666,53.4,0,0.0,4992515,2013,Chickenpox
Kalasin,396,40.34,0,0.0,981655,2013,Chickenpox
Khon Kaen,1025,58.04,0,0.0,1766066,2013,Chickenpox
Maha Sarakham,643,68.42,0,0.0,939736,2013,Chickenpox
Roi Et,602,46.13,0,0.0,1305058,2013,Chickenpox
Zone:13,2402,57.47,0,0.0,4179354,2013,Chickenpox
Amnat Charoen,259,69.58,0,0.0,372241,2013,Chickenpox
Si Sa Ket,900,61.97,0,0.0,1452203,2013,Chickenpox
Ubon Ratchathani,904,49.78,0,0.0,1816057,2013,Chickenpox
Yasothon,339,62.91,0,0.0,538853,2013,Chickenpox
Zone:14,4879,73.34,0,0.0,6652232,2013,Chickenpox
Buri Ram,1243,79.73,0,0.0,1559085,2013,Chickenpox
Chaiyaphum,668,59.25,0,0.0,1127423,2013,Chickenpox
Nakhon Ratchasima,2152,83.24,0,0.0,2585325,2013,Chickenpox
Surin,816,59.11,0,0.0,1380399,2013,Chickenpox
North Region,11551,98.03,0,0.0,11783311,2013,Chickenpox
Zone:15,3052,100.01,0,0.0,3051678,2013,Chickenpox
Chiang Mai,1760,106.92,0,0.0,1646144,2013,Chickenpox
Lampang,731,96.5,0,0.0,757534,2013,Chickenpox
Lamphun,352,87.14,0,0.0,403952,2013,Chickenpox
Mae Hong Son,209,85.64,0,0.0,244048,2013,Chickenpox
Zone:16,3115,118.87,0,0.0,2620490,2013,Chickenpox
Chiang Rai,1490,124.31,0,0.0,1198656,2013,Chickenpox
Nan,825,173.1,0,0.0,476612,2013,Chickenpox
Phayao,458,94.15,0,0.0,486472,2013,Chickenpox
Phrae,342,74.55,0,0.0,458750,2013,Chickenpox
Zone:17,2812,81.85,0,0.0,3435726,2013,Chickenpox
Phetchabun,529,53.39,0,0.0,990807,2013,Chickenpox
Phitsanulok,976,114.64,0,0.0,851357,2013,Chickenpox
Sukhothai,496,82.46,0,0.0,601504,2013,Chickenpox
Tak,450,84.74,0,0.0,531018,2013,Chickenpox
Uttaradit,361,78.3,0,0.0,461040,2013,Chickenpox
Zone:18,2572,96.13,0,0.0,2675417,2013,Chickenpox
Kamphaeng Phet,522,71.9,0,0.0,726009,2013,Chickenpox
Nakhon Sawan,1131,105.53,0,0.0,1071686,2013,Chickenpox
Phichit,543,98.78,0,0.0,549688,2013,Chickenpox
Uthai Thani,376,114.62,0,0.0,328034,2013,Chickenpox
Total,76750,121.41,3,0.0,63214022,2008,Chickenpox
Central Region,23731,111.8,3,0.01,21226352,2008,Chickenpox
Bangkok,4104,71.83,0,0.0,5713566,2008,Chickenpox
Zone:1,3014,90.37,1,0.03,3335057,2008,Chickenpox
Nonthaburi,954,91.87,1,0.1,1038392,2008,Chickenpox
P.Nakhon S.Ayutthaya,1032,134.92,0,0.0,764919,2008,Chickenpox
Pathum Thani,413,45.23,0,0.0,913047,2008,Chickenpox
Saraburi,615,99.4,0,0.0,618699,2008,Chickenpox
Zone:2,1746,109.91,0,0.0,1588582,2008,Chickenpox
Ang Thong,341,119.81,0,0.0,284619,2008,Chickenpox
Chai Nat,329,97.76,0,0.0,336550,2008,Chickenpox
Lop Buri,892,118.65,0,0.0,751811,2008,Chickenpox
Sing Buri,184,85.34,0,0.0,215602,2008,Chickenpox
Zone:3,5475,179.74,0,0.0,3046070,2008,Chickenpox
Chachoengsao,1276,192.78,0,0.0,661898,2008,Chickenpox
Nakhon Nayok,298,119.38,0,0.0,249625,2008,Chickenpox
Prachin Buri,906,198.17,0,0.0,457184,2008,Chickenpox
Sa Kaeo,1178,218.03,0,0.0,540281,2008,Chickenpox
Samut Prakan,1817,159.79,0,0.0,1137082,2008,Chickenpox
Zone:4,3451,102.94,1,0.03,3352570,2008,Chickenpox
Kanchanaburi,815,97.24,0,0.0,838094,2008,Chickenpox
Nakhon Pathom,1168,139.5,0,0.0,837285,2008,Chickenpox
Ratchaburi,802,96.2,0,0.0,833650,2008,Chickenpox
Suphan Buri,666,78.95,1,0.12,843541,2008,Chickenpox
Zone:5,1939,119.46,1,0.06,1623176,2008,Chickenpox
Phetchaburi,450,98.36,1,0.22,457518,2008,Chickenpox
Prachuap Khiri Khan,451,90.66,0,0.0,497483,2008,Chickenpox
Samut Sakhon,805,169.82,0,0.0,474041,2008,Chickenpox
Samut Songkhram,233,120.02,0,0.0,194134,2008,Chickenpox
Zone:9,4002,155.88,0,0.0,2567331,2008,Chickenpox
