"date","mean","lower_80","lower_95","upper_80","upper_95","Shortname","value","diff","color"
2020-01-01,414.375542801896,302.40339054857,254.721414613534,559.940098477744,651.450027405255,"Measles",311,103.375542801896,"Decrease"
2020-02-01,453.469558783797,291.623605145835,232.079771979709,688.508261291056,871.647457279012,"Measles",210,243.469558783797,"Decrease"
2020-03-01,465.637066651429,271.425049803377,199.862183249419,796.135013602141,1033.59916692615,"Measles",161,304.637066651429,"Decrease"
2020-04-01,383.523812075863,202.663475838596,157.074154887103,719.997581589413,991.488381037319,"Measles",40,343.523812075863,"Decrease"
2020-05-01,360.601769146319,176.239082567836,124.950773484154,724.502423579099,1053.95154398742,"Measles",30,330.601769146319,"Decrease"
2020-06-01,379.316196585126,167.405391400155,111.467087985019,900.79148526499,1204.58138790005,"Measles",53,326.316196585126,"Decrease"
2020-07-01,405.885925415321,166.958123417969,111.446294248787,967.500305116012,1476.03981188563,"Measles",68,337.885925415321,"Decrease"
2020-08-01,412.700137489543,156.320568902556,96.3637281329166,1053.10758136772,1799.5744921908,"Measles",48,364.700137489543,"Decrease"
2020-09-01,407.655475347556,149.514995627369,82.4836613183744,1143.42515747465,2018.40340446384,"Measles",55,352.655475347556,"Decrease"
2020-10-01,400.612492772613,124.622455787456,71.4640398943131,1225.95860220928,2110.20761005961,"Measles",34,366.612492772613,"Decrease"
2020-11-01,370.169832691943,110.649675024912,52.4734194792256,1205.5575829326,2174.92825244727,"Measles",43,327.169832691943,"Decrease"
2020-12-01,323.679388715427,91.5754347559049,44.1648000600853,1105.43614585738,2127.7457489504,"Measles",36,287.679388715427,"Decrease"
2021-01-01,443.736837336753,114.897162254355,52.4313221408664,1685.24205545173,3763.88617264078,"Measles",30,413.736837336753,"Decrease"
2021-02-01,481.875842882387,110.570819991552,53.8448874119034,2009.00339203186,4227.3521294477,"Measles",25,456.875842882387,"Decrease"
2021-03-01,504.332860928345,102.354752771842,48.8561640945115,2224.75204221161,4777.44802415018,"Measles",38,466.332860928345,"Decrease"
2021-04-01,405.247375306634,76.6064754773021,33.2814105855549,2062.43536894328,5106.07861228021,"Measles",19,386.247375306634,"Decrease"
2021-05-01,373.628075436724,65.3346467248288,28.0488943742772,2039.31052063778,5763.79643016871,"Measles",10,363.628075436724,"Decrease"
2021-06-01,393.965898729478,64.6052310499227,23.5578184485945,2273.18927030181,6686.81322100787,"Measles",20,373.965898729478,"Decrease"
2021-07-01,423.052201733062,64.3604413409284,22.9752872195241,2962.57157326067,7959.50775875045,"Measles",7,416.052201733062,"Decrease"
2021-08-01,430.981306294959,59.2658064700298,20.9663793409175,3069.32070847372,8439.63039639561,"Measles",5,425.981306294959,"Decrease"
2021-09-01,422.756671267224,51.8653948247314,17.9972340991049,3410.80283114131,7846.45382059106,"Measles",9,413.756671267224,"Decrease"
2021-10-01,421.439924040693,48.375460123083,14.4519681105777,3569.77445792425,9838.49757738204,"Measles",8,413.439924040693,"Decrease"
2021-11-01,394.703307147784,40.2741629464942,12.5502422567443,3861.50662796838,9680.97043818398,"Measles",10,384.703307147784,"Decrease"
2021-12-01,341.750589246117,34.7486495205999,10.4268078576654,3890.20093415651,9789.55889090077,"Measles",9,332.750589246117,"Decrease"
2022-01-01,460.224584197043,40.553856100749,11.0416379474058,5400.47942648938,13972.1908871805,"Measles",12,448.224584197043,"Decrease"
2022-02-01,501.072034970721,39.8920217180961,9.74427623041803,6537.22917021188,20089.821800896,"Measles",9,492.072034970721,"Decrease"
2022-03-01,518.699725309642,36.6721105127661,8.25027885311365,8079.35649708493,26631.1367013147,"Measles",7,511.699725309642,"Decrease"
2022-04-01,412.472548309451,27.1497988675024,5.38501606135223,6172.71901524818,24055.3904194068,"Measles",4,408.472548309451,"Decrease"
2022-05-01,383.119571712978,23.7144923792884,4.6944135969492,6150.43424866082,26368.1908780164,"Measles",11,372.119571712978,"Decrease"
2022-06-01,401.645608953002,21.4759766118746,3.04779113242172,7374.76491449533,30240.2685709511,"Measles",13,388.645608953002,"Decrease"
2022-07-01,423.996511459728,21.9933536893483,2.86956129365674,7896.92008695037,39921.644848415,"Measles",21,402.996511459728,"Decrease"
2022-08-01,437.924923908409,21.2558279426766,2.59827761493272,8489.00270346013,40537.3485387654,"Measles",32,405.924923908409,"Decrease"
2022-09-01,433.912487234528,18.3856823281942,2.34709166904979,9721.97718986481,47156.0972072414,"Measles",31,402.912487234528,"Decrease"
2022-10-01,431.866537390668,20.2951111130089,1.94448285541286,9960.65820032125,63862.2666063923,"Measles",34,397.866537390668,"Decrease"
2022-11-01,409.347935379336,15.9238392678147,1.43124289012115,10827.2606383415,70025.932644617,"Measles",36,373.347935379336,"Decrease"
2022-12-01,356.61081008146,11.6613540096202,0.877494177555246,10748.9396957201,70768.7411465696,"Measles",20,336.61081008146,"Decrease"
