"date","mean","lower_80","lower_95","upper_80","upper_95","Shortname","value","diff","color"
2020-01-01,67.8115973185494,44.0536054873109,32.8883157717486,105.764500044573,142.742682817631,"HCV",53,14.8115973185494,"Decrease"
2020-02-01,41.4500130309065,25.4085494483615,18.7994266195744,68.0041004547618,89.2899181606782,"HCV",41,0.450013030906511,"Decrease"
2020-03-01,44.9574578807446,25.4751969751602,18.4629366615259,77.8884376388251,108.599769418652,"HCV",44,0.957457880744599,"Decrease"
2020-04-01,39.3845699613036,22.5661999305755,15.2469713973516,69.3508573748923,93.9414504459461,"HCV",22,17.3845699613036,"Decrease"
2020-05-01,34.9976828675173,19.6891588931741,13.7309333789595,61.6942240269798,91.686765234771,"HCV",22,12.9976828675173,"Decrease"
2020-06-01,39.5865168332409,20.4293316127467,14.9230799561928,78.3258265433608,108.955978534955,"HCV",31,8.58651683324093,"Decrease"
2020-07-01,27.0179591859643,13.6282271869161,9.62636084162083,54.9022308379347,78.207070335104,"HCV",28,-0.982040814035695,"Increase"
2020-08-01,31.4006196126098,14.4925177056397,10.0315753442266,69.7417092034075,102.569795766498,"HCV",19,12.4006196126098,"Decrease"
2020-09-01,38.2508016965757,16.8782003260435,10.8924259614903,84.4640395962949,134.585091197196,"HCV",30,8.25080169657575,"Decrease"
2020-10-01,35.4311900177652,14.1596216599824,9.85104582287878,82.4374563054824,140.462083555475,"HCV",26,9.43119001776522,"Decrease"
2020-11-01,35.5553024646796,14.3678796764861,9.24974372816171,83.8287189412418,126.225256179454,"HCV",33,2.55530246467958,"Decrease"
2020-12-01,27.6513836153684,11.2562928314299,7.6615191946085,65.8085690276061,114.872036701989,"HCV",27,0.651383615368427,"Decrease"
2021-01-01,71.1686209357288,26.0927991268653,15.0628177807729,180.883313457082,335.34905463115,"HCV",38,33.1686209357288,"Decrease"
2021-02-01,44.8521986586614,15.3454730471072,10.0393557018452,128.838620682318,237.375891129209,"HCV",37,7.85219865866138,"Decrease"
2021-03-01,48.7828923073997,15.8364786159151,9.91506899722097,140.974856548148,249.049682955051,"HCV",56,-7.21710769260026,"Increase"
2021-04-01,43.226993915411,13.2057491397316,8.3825512505646,128.149656134888,242.118166224189,"HCV",24,19.226993915411,"Decrease"
2021-05-01,37.8059530604881,11.2030706584386,7.05812672092126,128.542336788829,220.892049643654,"HCV",30,7.80595306048813,"Decrease"
2021-06-01,41.618810077806,12.0316061034956,6.02767928086209,143.555924949339,269.484310171975,"HCV",25,16.618810077806,"Decrease"
2021-07-01,29.9739132008654,8.23191773027134,4.16442375175894,108.332584460337,269.397936996109,"HCV",27,2.97391320086538,"Decrease"
2021-08-01,34.2191048445777,8.84996628765692,4.40506832080429,128.072681850228,274.856671058691,"HCV",34,0.2191048445777,"Decrease"
2021-09-01,42.6165142671715,10.0487739069242,4.91763671027749,168.284416641621,414.748121631031,"HCV",22,20.6165142671715,"Decrease"
2021-10-01,38.9326944323741,9.14853027534256,4.49551962520192,169.251880010288,424.824280458736,"HCV",26,12.9326944323741,"Decrease"
2021-11-01,38.9957275133387,8.69456433002795,4.09886153404512,177.83510157275,396.016988733198,"HCV",21,17.9957275133387,"Decrease"
2021-12-01,30.4392385816942,6.91819594549453,2.81158420462215,139.988692237979,330.311479457817,"HCV",20,10.4392385816942,"Decrease"
2022-01-01,79.1481449385245,15.6325074901597,5.85414066202913,409.8758903885,948.532826612949,"HCV",49,30.1481449385245,"Decrease"
2022-02-01,48.7735802682023,8.55277515289728,3.63762990746711,274.762098702035,663.019359092782,"HCV",45,3.77358026820228,"Decrease"
2022-03-01,52.7253979817525,9.8914003062264,3.61049000157654,276.994127555097,944.244546532955,"HCV",47,5.72539798175252,"Decrease"
2022-04-01,46.9413869007074,7.6810137771462,2.28629751426105,275.952225847042,784.256538816529,"HCV",32,14.9413869007074,"Decrease"
2022-05-01,41.9496531976156,6.9745704220812,1.92767995745521,292.540830241024,767.604509722259,"HCV",39,2.9496531976156,"Decrease"
2022-06-01,46.4191597439207,7.09697577230267,2.02610331124029,313.055144373045,929.956900062075,"HCV",54,-7.58084025607931,"Increase"
2022-07-01,32.9134782465288,4.66398242918494,1.31408542992466,270.38204516632,733.180900290827,"HCV",32,0.913478246528804,"Decrease"
2022-08-01,37.9439406059388,5.37060249154279,1.32167836633686,293.976782800941,943.832049543089,"HCV",78,-40.0560593940612,"Increase"
2022-09-01,47.0328828565648,6.20128527040181,1.56190592644659,352.47426205195,1283.27594050714,"HCV",72,-24.9671171434352,"Increase"
2022-10-01,43.2999507912151,5.51625486245701,1.31775198079885,403.378171283373,1312.03747240068,"HCV",51,-7.70004920878489,"Increase"
2022-11-01,44.073106316716,4.97360110160728,1.40144650430821,412.595987868822,1401.45146183651,"HCV",52,-7.92689368328399,"Increase"
2022-12-01,34.3584969236147,3.75378389748452,1.02800456476319,323.556769746727,1212.63467359922,"HCV",35,-0.641503076385334,"Increase"
2023-01-01,87.524531066858,8.96261517530401,2.25808891407428,1006.55451023647,3769.54071150986,"HCV",58,29.524531066858,"Decrease"
2023-02-01,55.5791965442582,5.03130305947269,1.29531149885909,616.050461657523,2801.08879725551,"HCV",84,-28.4208034557418,"Increase"
2023-03-01,59.6521040196569,5.23145629170932,1.36269666126466,725.494282560006,3001.29995121192,"HCV",121,-61.3478959803431,"Increase"
2023-04-01,52.7477243275107,4.59332603212098,0.988487263845021,729.590381963757,2990.47132873069,"HCV",122,-69.2522756724893,"Increase"
2023-05-01,47.2595169750814,4.44784955294245,0.974518945680301,642.019730106478,3188.13421224458,"HCV",84,-36.7404830249186,"Increase"
2023-06-01,52.6050788314062,4.01185594343068,0.693009221684596,801.470186042417,4259.54597109412,"HCV",126,-73.3949211685938,"Increase"
2023-07-01,36.3889316617025,2.57016686504865,0.434281525125691,573.828580183545,2782.47833106775,"HCV",167,-130.611068338298,"Increase"
2023-08-01,42.0446931400127,2.97079006259773,0.583126534915531,718.583699897729,3853.87473706631,"HCV",179,-136.955306859987,"Increase"
