"date","mean","lower_80","lower_95","upper_80","upper_95","Shortname","value","diff","color"
2020-01-01,21.584582341742,14.669589858057,11.9571963587752,31.759183411086,38.9634978709308,"Paratyphoid",14,7.58458234174197,"Decrease"
2020-02-01,18.2894294166506,12.1369233069823,9.76860696434405,27.5607927912181,34.242674478316,"Paratyphoid",14,4.28942941665058,"Decrease"
2020-03-01,17.5361529286889,11.3899042827992,9.06377181633716,26.9990556463912,33.9281113613292,"Paratyphoid",4,13.5361529286889,"Decrease"
2020-04-01,15.5196014269481,9.91376043615843,7.81989809014612,24.2953246653862,30.8006607854437,"Paratyphoid",9,6.5196014269481,"Decrease"
2020-05-01,17.5739667784634,11.0307542801462,8.62050690086907,27.9984759416146,35.8266992744242,"Paratyphoid",8,9.57396677846338,"Decrease"
2020-06-01,24.5964373792218,15.201719551355,11.7832653063293,39.7971249046001,51.3427064588808,"Paratyphoid",7,17.5964373792218,"Decrease"
2020-07-01,20.6173941171236,12.5419496943292,9.64031129124698,33.8924131048778,44.0936944190542,"Paratyphoid",11,9.61739411712358,"Decrease"
2020-08-01,24.8021367666949,14.8701814380658,11.3424030428694,41.3677526905719,54.234185284093,"Paratyphoid",2,22.8021367666949,"Decrease"
2020-09-01,22.2333660611163,13.1369880972202,9.94329285460207,37.6283028308595,49.7141715160093,"Paratyphoid",10,12.2333660611163,"Decrease"
2020-10-01,20.8608531358244,12.1578884879974,9.13555981618988,35.7936490356899,47.6353066818328,"Paratyphoid",6,14.8608531358244,"Decrease"
2020-11-01,18.937384719349,10.8901150329167,8.1251601513336,32.9311985157773,44.1375349321293,"Paratyphoid",5,13.937384719349,"Decrease"
2020-12-01,15.9857374996778,9.07331710136521,6.72294011445194,28.1643196808536,38.0107213597333,"Paratyphoid",4,11.9857374996778,"Decrease"
2021-01-01,21.584582341742,12.1146605833832,8.92336381555268,38.4570571879228,52.2106017974325,"Paratyphoid",5,16.584582341742,"Decrease"
2021-02-01,18.2894294166506,10.0999944853034,7.37578467247903,33.1191496068025,45.35154471561,"Paratyphoid",2,16.2894294166506,"Decrease"
2021-03-01,17.5361529286889,9.53961949285517,6.91137431928745,32.2357364220536,44.4942851207151,"Paratyphoid",7,10.5361529286889,"Decrease"
2021-04-01,15.5196014269481,8.34268411591505,6.00622420987193,28.8705679257174,40.1014048152667,"Paratyphoid",6,9.5196014269481,"Decrease"
2021-05-01,17.5739667784634,9.32697525210934,6.66954706978707,33.1130189565677,46.3066389814675,"Paratyphoid",6,11.5739667784634,"Decrease"
2021-06-01,24.5964373792217,12.9053472836961,9.17259848125834,46.878609188168,65.955654004271,"Paratyphoid",8,16.5964373792217,"Decrease"
2021-07-01,20.6173941171236,10.6894275678764,7.54982172969932,39.7661088474217,56.3029109030011,"Paratyphoid",1,19.6173941171236,"Decrease"
2021-08-01,24.8021367666949,12.7177481252626,8.93000571955914,48.3690966462772,68.8852849048574,"Paratyphoid",2,22.8021367666949,"Decrease"
