"date","mean","lower_80","lower_95","upper_80","upper_95","Shortname","value","diff","color"
2020-01-01,385.419379945469,311.882077295758,278.056992668875,473.346193998597,526.517209875112,"Melioidosis",343,42.4193799454695,"Decrease"
2020-02-01,272.750605481369,208.160220194621,179.546513657636,353.600405370092,404.122343613476,"Melioidosis",256,16.7506054813693,"Decrease"
2020-03-01,224.159403850107,162.651038051903,136.273567556924,304.206987826121,355.620525052203,"Melioidosis",188,36.159403850107,"Decrease"
2020-04-01,205.193535354991,142.670243158905,116.593194910307,289.284509727757,344.550980367479,"Melioidosis",155,50.1935353549913,"Decrease"
2020-05-01,223.441146454133,150.936890485675,121.300367937753,323.311382665626,390.05378605776,"Melioidosis",141,82.4411464541335,"Decrease"
2020-06-01,272.163318747837,180.5823658334,143.665905187696,400.436540003886,487.181081639869,"Melioidosis",181,91.1633187478366,"Decrease"
2020-07-01,305.827244897971,198.823434190402,156.329996490633,458.376225432785,562.821206235407,"Melioidosis",201,104.827244897971,"Decrease"
2020-08-01,348.233257561242,222.541019762376,173.26757116852,530.192570207083,656.118797245002,"Melioidosis",285,63.2332575612416,"Decrease"
2020-09-01,347.137264875898,216.398629049548,166.014857485954,540.168913201954,675.573344524091,"Melioidosis",335,12.1372648758983,"Decrease"
2020-10-01,316.549720571492,191.334231770544,144.05194128435,505.736051776802,640.519260279552,"Melioidosis",286,30.5497205714917,"Decrease"
2020-11-01,248.674552858772,143.783425360582,105.261024827544,412.068059779517,530.837982090657,"Melioidosis",241,7.67455285877199,"Decrease"
2020-12-01,187.807139519016,103.088553964676,72.9449118461216,324.332654328604,425.768049881959,"Melioidosis",181,6.80713951901609,"Decrease"
2021-01-01,401.932470527643,222.840043427681,159.325132063857,692.598038965673,910.010159765624,"Melioidosis",357,44.9324705276429,"Decrease"
2021-02-01,291.475833073471,149.770867320589,101.92464373967,533.860833364701,721.403207202765,"Melioidosis",211,80.4758330734707,"Decrease"
2021-03-01,236.724295979283,113.605789007075,73.8421557682132,457.316022205543,633.097482446439,"Melioidosis",215,21.7242959792825,"Decrease"
2021-04-01,214.771855115002,97.4747135472817,60.9759499525947,433.158656552364,611.451554382924,"Melioidosis",168,46.7718551150022,"Decrease"
2021-05-01,230.145543007029,101.298609579772,62.1161366980243,475.96517137764,679.859653650911,"Melioidosis",147,83.1455430070294,"Decrease"
2021-06-01,276.507991364679,120.34723081316,73.4062842924718,578.521751755328,831.413347841289,"Melioidosis",144,132.507991364679,"Decrease"
2021-07-01,303.461990863755,129.166511019301,77.6925859220013,647.03778406204,938.354842321147,"Melioidosis",162,141.461990863755,"Decrease"
2021-08-01,361.29145985905,152.485374189924,91.3906420225796,777.515890216605,1133.22345908857,"Melioidosis",168,193.29145985905,"Decrease"
2021-09-01,359.280374555217,146.68955440912,85.9509657249972,793.494966705843,1170.31468304076,"Melioidosis",195,164.280374555217,"Decrease"
2021-10-01,326.105415296785,127.034675523812,71.9518125236796,745.679820285004,1116.84277902442,"Melioidosis",196,130.105415296785,"Decrease"
2021-11-01,260.712268228386,94.5934420731759,50.7064259150091,626.271838441213,957.965376901455,"Melioidosis",135,125.712268228386,"Decrease"
2021-12-01,198.572826755292,65.9673786824115,32.8390734035921,505.275026193688,791.583619216901,"Melioidosis",108,90.5728267552922,"Decrease"
2022-01-01,417.075261026077,149.616820856071,80.2816195214594,1020.27452820651,1577.52657463634,"Melioidosis",305,112.075261026077,"Decrease"
2022-02-01,307.450240245646,99.172777230224,48.8795142385527,808.398243277631,1288.74953118462,"Melioidosis",192,115.450240245646,"Decrease"
2022-03-01,251.141360507259,73.6708974069207,33.4697676426123,702.579418900731,1149.49290115362,"Melioidosis",164,87.1413605072586,"Decrease"
2022-04-01,233.038889557394,63.7955966235223,27.2668281367616,682.102141426703,1137.55730589824,"Melioidosis",158,75.0388895573936,"Decrease"
2022-05-01,247.052332782549,65.3629539259501,27.2041514479834,741.619725033017,1251.05801098179,"Melioidosis",275,-27.9476672174513,"Increase"
2022-06-01,297.214215780823,78.7119422804471,33.0779176699127,897.377905404755,1519.93196653877,"Melioidosis",272,25.2142157808233,"Decrease"
2022-07-01,326.426953858339,84.6871546717534,35.1229051951486,1002.78566553937,1712.60453347121,"Melioidosis",326,0.426953858339061,"Decrease"
2022-08-01,381.762660157776,98.7317371305904,41.1174299827301,1181.44529307347,2026.72724707435,"Melioidosis",526,-144.237339842224,"Increase"
2022-09-01,386.815750754892,96.3799910042047,38.9262166722669,1228.77026491697,2132.28591400875,"Melioidosis",416,-29.1842492451078,"Increase"
2022-10-01,354.286204622409,82.8623277053124,31.5452684794072,1171.13212959377,2066.1384899144,"Melioidosis",347,7.28620462240872,"Decrease"
2022-11-01,279.473108079431,58.4902184762498,19.7502906258372,983.810036742305,1779.18953117377,"Melioidosis",320,-40.5268919205687,"Increase"
2022-12-01,221.019217962123,40.8456581936972,11.7780533082183,830.551478897088,1540.15730496525,"Melioidosis",272,-50.9807820378773,"Increase"
2023-01-01,457.507605519518,98.2007017662944,35.1303490842216,1617.42377373655,2944.06535817924,"Melioidosis",514,-56.4923944804823,"Increase"
2023-02-01,334.422620777845,61.1885516364824,18.306906549551,1292.64060990899,2436.87199570635,"Melioidosis",291,43.4226207778454,"Decrease"
2023-03-01,274.296333051926,43.6494355228853,10.8435749492689,1141.28844409155,2214.12495393963,"Melioidosis",295,-20.7036669480741,"Increase"
2023-04-01,252.775408587566,36.3037668838148,7.7205620983246,1110.0447952413,2199.98314578852,"Melioidosis",214,38.7754085875665,"Decrease"
2023-05-01,270.090389323887,37.3501903895734,7.63012766143314,1217.28910578279,2440.6735968594,"Melioidosis",248,22.0903893238873,"Decrease"
2023-06-01,324.673278873033,45.6319856715847,9.93377599274213,1467.88431517197,2953.98688199884,"Melioidosis",282,42.6732788730334,"Decrease"
2023-07-01,357.943076319389,49.3447583425471,10.6652859442441,1646.84682866128,3342.39328936585,"Melioidosis",432,-74.0569236806112,"Increase"
2023-08-01,416.348236963672,57.6568926626946,12.8762389038694,1928.69114881307,3932.92073853868,"Melioidosis",421,-4.65176303632842,"Increase"
2023-09-01,418.292731873501,54.9085566099783,11.4496575411358,1999.82635319136,4132.11191633156,"Melioidosis",417,1.29273187350094,"Decrease"
2023-10-01,382.512511498971,45.6824669730234,8.15616650668844,1918.43797717344,4038.53018117929,"Melioidosis",396,-13.487488501029,"Increase"
2023-11-01,303.664020124173,30.4904383219823,3.53541188134404,1642.25835963546,3553.63075789435,"Melioidosis",360,-56.3359798758274,"Increase"
2023-12-01,236.553515585335,19.1239887265374,0.381279752839205,1389.19121856436,3094.74264408598,"Melioidosis",238,-1.44648441466512,"Increase"
2024-01-01,488.678809489411,53.5112203498801,8.90988410980506,2618.09411656668,5681.9833862773,"Melioidosis",298,190.678809489411,"Decrease"
2024-02-01,359.125307429985,31.056812226679,2.65451540587485,2128.23556496396,4791.40070183316,"Melioidosis",235,124.125307429985,"Decrease"
2024-03-01,294.664672902112,20.6139423907137,0.312405093993892,1895.92781857516,4396.9925744886,"Melioidosis",222,72.6646729021123,"Decrease"
2024-04-01,271.355625542119,16.2838589463413,0.185499391099042,1851.06407402534,4386.97843230795,"Melioidosis",274,-2.64437445788099,"Increase"
