"date","mean","lower_80","lower_95","upper_80","upper_95","Shortname","value","diff","color"
2020-01-01,187.484374844409,154.933143100895,140.152317505662,227.254012314292,251.783641725158,"Genital herpes",194,-6.51562515559149,"Increase"
2020-02-01,170.666634482713,140.313085910199,126.589074551216,207.959481559512,231.060020746493,"Genital herpes",162,8.66663448271274,"Decrease"
2020-03-01,179.819555776233,145.37726203126,130.01390028968,222.888566656634,249.927361123111,"Genital herpes",144,35.8195557762325,"Decrease"
2020-04-01,170.705948910011,136.013036280955,120.720966647122,214.76704305523,242.757637238208,"Genital herpes",106,64.7059489100107,"Decrease"
2020-05-01,175.640600464372,137.936316412602,121.510129954696,224.261257748829,255.508244255596,"Genital herpes",142,33.6406004643717,"Decrease"
2020-06-01,174.138539801773,134.956459721135,118.069602897857,225.380091026548,258.665417783485,"Genital herpes",141,33.1385398017728,"Decrease"
2020-07-01,176.60757862565,135.122510301846,117.428592074886,231.602730903371,267.696903486926,"Genital herpes",149,27.6075786256503,"Decrease"
2020-08-01,174.736831533153,132.102357331361,114.094721176287,231.978604075284,269.911991386941,"Genital herpes",150,24.7368315331527,"Decrease"
2020-09-01,174.832126692228,130.651849028607,112.166638331719,234.883074721545,275.051495880546,"Genital herpes",150,24.8321266922281,"Decrease"
2020-10-01,193.20904374949,142.585079482386,121.615051914467,262.919232455072,310.010181265247,"Genital herpes",177,16.2090437494905,"Decrease"
2020-11-01,174.898762409688,127.876035154913,108.549184570264,240.314324408466,284.849373976347,"Genital herpes",149,25.8987624096882,"Decrease"
2020-12-01,178.604389883435,129.198052961074,109.066911757791,248.115807320304,295.846001196685,"Genital herpes",133,45.6043898834348,"Decrease"
2021-01-01,181.476897580539,127.040620943199,105.445958878059,260.780320948401,316.692025240797,"Genital herpes",143,38.4768975805395,"Decrease"
2021-02-01,179.552960416229,124.055415784066,102.275557972392,261.543950669317,319.968381205445,"Genital herpes",164,15.5529604162293,"Decrease"
2021-03-01,181.214455973399,123.188060564068,100.716052081203,268.434460656475,331.403027778145,"Genital herpes",178,3.21445597339931,"Decrease"
2021-04-01,175.174243369655,117.33702546944,95.2099452185045,263.503496532031,328.046777702926,"Genital herpes",117,58.1742433696553,"Decrease"
2021-05-01,178.542655577931,117.792512511064,94.8375721272372,272.82856944619,342.569815779416,"Genital herpes",92,86.5426555779309,"Decrease"
2021-06-01,177.932444150347,115.7330604574,92.5037505433312,275.947608329543,349.286963521889,"Genital herpes",108,69.9324441503467,"Decrease"
2021-07-01,177.506167833558,113.878211813647,90.3830069395617,279.260841481643,356.25168690361,"Genital herpes",86,91.5061678335583,"Decrease"
2021-08-01,176.472278177283,111.724750429134,88.0760044361169,281.500391329277,361.827390029588,"Genital herpes",93,83.4722781772829,"Decrease"
2021-09-01,176.933598828777,110.565717580644,86.5840394927831,286.103788546312,370.484264962355,"Genital herpes",80,96.9335988287768,"Decrease"
2021-10-01,185.960544996923,114.618061186305,89.1256421365573,305.026361640776,398.064648305077,"Genital herpes",122,63.9605449969226,"Decrease"
2021-11-01,177.761128269814,108.338088255221,83.7646266193667,295.061101507067,387.58033993686,"Genital herpes",93,84.761128269814,"Decrease"
2021-12-01,184.441106276793,110.971309061709,85.2372249201435,310.280023887798,410.556162643914,"Genital herpes",87,97.4411062767934,"Decrease"
2022-01-01,181.142723393125,106.903601841585,81.3133087756525,310.978733685202,416.082041176502,"Genital herpes",143,38.1427233931248,"Decrease"
2022-02-01,181.858263452974,105.924951318479,80.0333858596716,316.544724681814,426.740450968335,"Genital herpes",147,34.8582634529736,"Decrease"
2022-03-01,181.858263452974,104.451905677129,78.3624745170484,321.243817059836,436.587649411946,"Genital herpes",126,55.8582634529736,"Decrease"
2022-04-01,181.858263452974,103.036354262193,76.768664666245,325.895583595148,446.416566349013,"Genital herpes",101,80.8582634529736,"Decrease"
2022-05-01,181.858263452974,101.673902907916,75.2457030962397,330.504440008219,456.233743389535,"Genital herpes",138,43.8582634529736,"Decrease"
2022-06-01,181.858263452974,100.360667113743,73.7880796561367,335.074292389876,466.044980189056,"Genital herpes",171,10.8582634529736,"Decrease"
2022-07-01,181.858263452974,99.0931937719745,72.3909117502578,339.608615473697,475.85544995711,"Genital herpes",143,38.8582634529736,"Decrease"
2022-08-01,181.858263452974,97.868397647744,71.0498507575227,344.110516156086,485.669793041404,"Genital herpes",187,-5.14173654702637,"Increase"
2022-09-01,181.858263452974,96.6835093547112,69.7610055128943,348.582785520622,495.492193449926,"Genital herpes",183,-1.14173654702637,"Increase"
2022-10-01,181.858263452974,95.5360323860417,68.5208792112516,353.027941807135,505.326441950659,"Genital herpes",157,24.8582634529736,"Decrease"
2022-11-01,181.858263452974,94.4237073492959,67.3263169755133,357.448266176863,515.175988507031,"Genital herpes",155,26.8582634529736,"Decrease"
2022-12-01,181.858263452974,93.3444819847738,66.174461975115,361.845832694157,525.043986163036,"Genital herpes",121,60.8582634529736,"Decrease"
2023-01-01,181.858263452974,92.2964858661061,65.0627184578076,366.222533625941,534.933328015037,"Genital herpes",217,-35.1417365470264,"Increase"
2023-02-01,181.858263452974,91.2780089211529,63.9887204148081,370.580100920859,544.846678550238,"Genital herpes",216,-34.1417365470264,"Increase"
2023-03-01,181.858263452974,90.2874830925232,62.9503048695851,374.920124548807,554.786500361511,"Genital herpes",236,-54.1417365470264,"Increase"
2023-04-01,181.858263452974,89.3234665957059,61.9454889871302,379.244068242853,564.755077041766,"Genital herpes",187,-5.14173654702637,"Increase"
2023-05-01,181.858263452974,88.3846303398942,60.9724503599481,383.55328307846,574.754532901604,"Genital herpes",202,-20.1417365470264,"Increase"
2023-06-01,181.858263452974,87.4697461599941,60.029509951016,387.849019241526,584.786850030012,"Genital herpes",276,-94.1417365470264,"Increase"
2023-07-01,181.858263452974,86.5776765738076,59.1151172712607,392.132436271254,594.853883120548,"Genital herpes",261,-79.1417365470264,"Increase"
2023-08-01,181.858263452974,85.7073658301905,58.2278374460062,396.404612012042,604.957372408573,"Genital herpes",244,-62.1417365470264,"Increase"
2023-09-01,181.858263452974,84.85783205528,57.3663398860631,400.666550467304,615.098955003843,"Genital herpes",269,-87.1417365470264,"Increase"
2023-10-01,181.858263452974,84.0281603369969,56.5293883281965,404.919188715017,625.280174853737,"Genital herpes",259,-77.1417365470264,"Increase"
2023-11-01,181.858263452974,83.2174966147644,55.7158320492721,409.16340301806,635.502491532818,"Genital herpes",255,-73.1417365470264,"Increase"
2023-12-01,181.858263452974,82.4250422630869,54.9245980904776,413.400014240671,645.767288022325,"Genital herpes",196,-14.1417365470264,"Increase"
2024-01-01,181.858263452974,81.6500492753581,54.1546843542059,417.629792664704,656.075877617018,"Genital herpes",396,-214.141736547026,"Increase"
2024-02-01,181.858263452974,80.8918159688163,53.4051534576563,421.853462284712,666.429510075315,"Genital herpes",401,-219.141736547026,"Increase"
2024-03-01,181.858263452974,80.1496831435709,52.6751272449213,426.071704648977,676.829377110943,"Genital herpes",424,-242.141736547026,"Increase"
2024-04-01,181.858263452974,79.4230306385728,51.9637818739833,430.285162303588,687.276617309711,"Genital herpes",399,-217.141736547026,"Increase"
2024-05-01,181.858263452974,78.7112742356932,51.2703434072505,434.494441888411,697.772320542733,"Genital herpes",453,-271.141736547026,"Increase"
2024-06-01,181.858263452974,78.0138628700049,50.5940838444553,438.700116926863,708.317531937312,"Genital herpes",464,-282.141736547026,"Increase"
2024-07-01,181.858263452974,77.3302761101834,49.9343175452927,442.902730345555,718.913255458086,"Genital herpes",507,-325.141736547026,"Increase"
2024-08-01,181.858263452974,76.6600218778547,49.2903979963885,447.102796754997,729.560457143863,"Genital herpes",477,-295.141736547026,"Increase"
2024-09-01,181.858263452974,76.0026343788739,48.661714883277,451.300804518373,740.260068039453,"Genital herpes",518,-336.141736547026,"Increase"
2024-10-01,181.858263452974,75.357672223045,48.047691433245,455.497217631865,751.012986856635,"Genital herpes",524,-342.141736547026,"Increase"
2024-11-01,181.858263452974,74.7247167118042,47.4477819993012,459.692477437028,761.820082394035,"Genital herpes",472,-290.141736547026,"Increase"
2024-12-01,181.858263452974,74.1033702759627,46.8614698592983,463.887004183092,772.682195741827,"Genital herpes",281,-99.1417365470264,"Increase"
