"date","mean","lower_80","lower_95","upper_80","upper_95","Shortname","value","diff","color"
2020-01-01,30114.4017540096,26958.1857762776,25565.6555426004,33637.7613355311,35772.1633112622,"Pneumonia",30240,-125.59824599039,"Increase"
2020-02-01,29138.6128624623,24824.6611794916,23142.6518575602,33950.3788019337,37237.8099553766,"Pneumonia",25861,3277.61286246227,"Decrease"
2020-03-01,28694.1589950651,23834.2806206551,21497.6083789879,34736.6775460193,38643.7561210166,"Pneumonia",20888,7806.15899506505,"Decrease"
2020-04-01,21007.7724906577,17217.3470088455,15058.1711281012,26227.3336214679,29384.7345708205,"Pneumonia",10966,10041.7724906577,"Decrease"
2020-05-01,19510.2366468453,15556.8467735793,13480.3967434157,24638.2916442278,28304.2851699316,"Pneumonia",9189,10321.2366468453,"Decrease"
2020-06-01,22637.5252976215,17319.9476854268,15034.4688872342,29213.0240758223,34470.8508382287,"Pneumonia",8890,13747.5252976215,"Decrease"
2020-07-01,25626.589831652,19195.2253292922,16663.3223264947,34565.7528941788,40141.3864411269,"Pneumonia",10516,15110.589831652,"Decrease"
2020-08-01,33125.7571267827,24318.2973486417,21137.4789708381,45009.5423547146,52289.0105068182,"Pneumonia",12479,20646.7571267827,"Decrease"
2020-09-01,38652.0190030914,27701.0100142634,23646.2205782882,53166.4934638177,64061.0322818656,"Pneumonia",12032,26620.0190030914,"Decrease"
2020-10-01,33111.7906839099,23097.2828342551,18892.1285857234,46777.4629885359,56095.7128434193,"Pneumonia",17869,15242.7906839099,"Decrease"
2020-11-01,25141.3790954743,17368.5835328475,14109.6205774545,36821.0960397836,44335.8097757751,"Pneumonia",22197,2944.37909547428,"Decrease"
2020-12-01,21972.020552359,14766.4182827428,11913.1783260027,32876.7435749249,41736.4652292968,"Pneumonia",14602,7370.02055235895,"Decrease"
2021-01-01,32520.9938126556,21475.8704568949,17344.2478101796,48700.5541584957,63018.082052125,"Pneumonia",17283,15237.9938126556,"Decrease"
2021-02-01,31432.0722649088,20325.7572205184,16249.3380510924,49030.5795545762,61142.470658908,"Pneumonia",14178,17254.0722649088,"Decrease"
2021-03-01,30931.6045090574,19622.5164007938,15867.9971217316,48681.7852636794,65691.7563864073,"Pneumonia",16533,14398.6045090574,"Decrease"
2021-04-01,22582.7395152861,13986.7511938695,10987.9954790397,35747.6530521958,49500.5393045672,"Pneumonia",12543,10039.7395152861,"Decrease"
2021-05-01,21071.4604096426,13036.6044577109,10221.8367501137,34684.2885399643,48485.8326497835,"Pneumonia",10573,10498.4604096426,"Decrease"
2021-06-01,24432.5496237773,15038.628021499,11242.7517442654,42001.6541423727,55219.5448654428,"Pneumonia",9941,14491.5496237773,"Decrease"
2021-07-01,27928.1644660594,16264.1175842439,12974.2294444529,47624.0066393002,66902.372806358,"Pneumonia",15539,12389.1644660594,"Decrease"
2021-08-01,36028.8194412218,21258.239469939,16208.2731558358,63937.7258809435,92206.0671650153,"Pneumonia",20875,15153.8194412218,"Decrease"
2021-09-01,42247.8759610827,24088.5304748033,18736.9018771479,75608.8332922003,109944.360890523,"Pneumonia",13794,28453.8759610827,"Decrease"
2021-10-01,36224.8435788389,19757.2531342529,15353.2306436844,67696.9332242616,98026.5399601064,"Pneumonia",11377,24847.8435788389,"Decrease"
2021-11-01,27777.901701555,14931.2859558926,11567.2942444376,52594.2327042488,77155.2422967855,"Pneumonia",10199,17578.901701555,"Decrease"
2021-12-01,24168.7980330377,12672.7914795185,9682.15270076606,46109.1215554802,67713.9304238668,"Pneumonia",9167,15001.7980330377,"Decrease"
2022-01-01,35885.3882940488,19006.2162748828,14165.311614458,69295.4085704132,106040.73577719,"Pneumonia",16118,19767.3882940488,"Decrease"
